source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,geo,referenced_tweets
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68576706,NvR TruZt a woMaN. Jzt leaRnt My LeZzoN fiRzT haNd. HoW r u gNa MuNch My pRiVaTe cOnVoz N SeNd eM 2 sOm1??? #ANGRY ...1,120088046887636992,120088046887636992,de,everyone,2011-10-01T10:49:56.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",132254160,denkt immer dran : sterben ist einfach leben ist schwer ! #angry,120071655535022080,120071655535022080,de,everyone,2011-10-01T09:44:48.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231432269,Zeikwyff! #angry,120049112136687616,120049112136687616,de,everyone,2011-10-01T08:15:13.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",234273815,Vex mode #Angry,119927348270333952,119927348270333952,de,everyone,2011-10-01T00:11:22.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38142945,@someuser ist stress gekommen? und wo gibts ein foto? Das letzte im blick war nicht so nett #angry,119846565413273600,119846565413273600,de,everyone,2011-09-30T18:50:22.000Z,#angry,54536951,,
waydoo_android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74467671,Hört gerade #Angry Man -  http://someurl,119765197798907904,119765197798907904,de,everyone,2011-09-30T13:27:02.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",272377005,@someuser echt jez??? is das dein ernst?????? XP #angry,119444752436441088,119443182483292161,de,everyone,2011-09-29T16:13:42.000Z,#angry,254144796,,"[{'type': 'replied_to', 'id': '119443182483292161'}]"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",237875732,Y re al dis gurls caln me wizkid #angry. M freshzprince johr,119396392954376193,119396392954376193,de,everyone,2011-09-29T13:01:33.000Z,#angry,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22779635,#epic #angry #icon @someuser  @ Jugendkulturhaus Dynamo http://someurl,118736145625518080,118736145625518080,de,everyone,2011-09-27T17:17:57.000Z,#angry,,"{'coordinates': {'type': 'Point', 'coordinates': [8.539494, 47.383063]}, 'place_id': '3acb748d0f1e9265'}",
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",75262267,Sowie ehnn@someuser: #angry.... Cnt find d Key  my closet in skul...,117694142930354177,117694142930354177,de,everyone,2011-09-24T20:17:24.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16674730,"Wo ist eigentlich meine englische Tonspur für die Premier League, Sky Deutschland??? #angry",117639505057562626,117639505057562626,de,everyone,2011-09-24T16:40:18.000Z,#angry,,,
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15155233,#Angry #Birds #Formula1-Edition: Das Gameplay wir durch die Lautstärke des Publikums beeinflusst http://someurl #games,116827838224662528,116827838224662528,de,everyone,2011-09-22T10:55:01.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41683908,"no vex joor....that traffic gangster gan,,,RT @someuser @someuser .......DIE!!!!!!!! #angry tweet#",116593833210413056,116593833210413056,de,everyone,2011-09-21T19:25:10.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179939975,#angry birds auf #google+,116576257868701696,116576257868701696,de,everyone,2011-09-21T18:15:20.000Z,#angry,,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57697965,#Angry #Birds Fanshop verschleuderte kurzzeitig #Malware statt nur Merchandising-Artikel http://someurl @someuser,116434973849952257,116434973849952257,de,everyone,2011-09-21T08:53:55.000Z,#angry,,,
Plume for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325011443,Im #Misunderstood #Angry Dangerous| Bitxh im #mad #muzik,115836144201117699,115836144201117699,de,everyone,2011-09-19T17:14:23.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",185504585,Ʊ sef vex dem bak!#happy!@someuser GTB is vexin me #angry,115692616946958336,115692616946958336,de,everyone,2011-09-19T07:44:04.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35175943,GTB is vexin me #angry,115691970596323328,115691970596323328,de,everyone,2011-09-19T07:41:29.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",223153003,Ja dann schreib schneller zurück eh .... :(( @someuser  #angry,115214831098925056,115214831098925056,de,everyone,2011-09-18T00:05:30.000Z,#angry,,,
CitCuit,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",304324086,Kmt...so #angry,115088999659470848,115088999659470848,de,everyone,2011-09-17T15:45:30.000Z,#angry,,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191003470,mehn sooo #Angry!!..,114693516336177152,114693516336177152,de,everyone,2011-09-16T13:33:59.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",222086340,@someuser was bei mir vor der Haustür?! WTF? Was ham den rechte da zu suchen...kusch!!! #angry,114320327558967296,114319609569615872,de,everyone,2011-09-15T12:51:04.000Z,#angry,35535998,,"[{'type': 'replied_to', 'id': '114319609569615872'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255438317,Beim beliebtesten #Smartphone-Spiel #Angry Birds werden täglich Millionen Vögel durch die Luft geschossen. Was sagen die Vogelschützer dazu?,113995353455476737,113995353455476737,de,everyone,2011-09-14T15:19:44.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",364482504,angepisst!! #angry,113610412712398848,113610412712398848,de,everyone,2011-09-13T13:50:07.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",18482511,Mein Urlaubsziel: Der #Angry Bird Themenpark in China: http://someurl,113528444666646528,113528444666646528,de,everyone,2011-09-13T08:24:25.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",90142149,#nachrichten #merkel will keine Millionen versenken? Stimmt sie versenkt #milliarden #verschwendung #merkel #abschalten #FAIL !!!!!!! #angry,113311574755774464,113311574755774464,de,everyone,2011-09-12T18:02:39.000Z,#angry,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102913659,"Hong , balesseeennnnnnnn !!! >o< #angry hauuummmm",113268409243930624,113268409243930624,de,everyone,2011-09-12T15:11:07.000Z,#angry,,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",27668745,RT @someuser: Das bringt mich dazu Männern in die Fresse schlagen zu wollen: http://someurl #angry and #ashamed,113212888180731904,113212888180731904,de,everyone,2011-09-12T11:30:30.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",88704821,Das bringt mich dazu Männern in die Fresse schlagen zu wollen: http://someurl #angry and #ashamed,113209061964652544,113209061964652544,de,everyone,2011-09-12T11:15:18.000Z,#angry,,,
Samsung Mobile,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",234479209,David faald #angry birds,112786654258925568,112786654258925568,de,everyone,2011-09-11T07:16:48.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",236565373,P.S.:| Neue Gameankündigungen:| #LEGO Universe| #Angry Birds| #Minecraft,112633184323248128,112633184323248128,de,everyone,2011-09-10T21:06:58.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",20193920,@someuser pftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpftpft! #NHS #angry,111556036992827392,111550059635679232,de,everyone,2011-09-07T21:46:46.000Z,#angry,160736693,,"[{'type': 'replied_to', 'id': '111550059635679232'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63974669,"HFUREBQUIRFHQUFHWJFNWVUWTNGJNUVGTRNGJFVNRGUHRUGNFJKVNUTHGNJVFVNTUSVNFJVNUVNFJVNIUVNFJVNTUIBHVJVBSUIBGVNFMECVCMFSDBKJFWEAUIPVL;,F V #ANGRY!!!",111529185134125056,111529185134125056,de,everyone,2011-09-07T20:00:04.000Z,#angry,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",360062153,mengen gin nach geckeg mat den #Angry Birds...,110852408720113664,110852408720113664,de,everyone,2011-09-05T23:10:48.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",328933147,PressTV| #Angry #protests #rage on in #Bahrain | http://someurl #feb14 #pressTV,110641633984380928,110641633984380928,de,everyone,2011-09-05T09:13:15.000Z,#angry,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",239318049,WDF is dz rebootn all abt!!! #angry tweet!!,109901036730318848,109901036730318848,de,everyone,2011-09-03T08:10:23.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206697308,"Badt transaction,#angry",109590281212530688,109590281212530688,de,everyone,2011-09-02T11:35:33.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334539363,#angry #birds wird von @someuser reviewt xD,109360443126071297,109360443126071297,de,everyone,2011-09-01T20:22:16.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61711397,#Angry #birds #Session hat nach dem #Update 99 neue level und spielt in China,109175897659162624,109175897659162624,de,everyone,2011-09-01T08:08:57.000Z,#angry,,,
CBSi-App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19345231,#Android-App des Tages: Neue Level für #Angry #Birds Rio! http://someurl,109007592130486272,109007592130486272,de,everyone,2011-08-31T21:00:09.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19654911,Das ist doch fake! Trotzdem nice :) RT @someuser Will auf so eine Bude! http://someurl  #Yeah #Angry,108196235172773888,108196235172773888,de,everyone,2011-08-29T15:16:07.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15324212,Will auf so eine Bude! http://someurl  #Yeah #Angry,108194393672003584,108194393672003584,de,everyone,2011-08-29T15:08:48.000Z,#angry,,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276930265,#Angry Birds binnenkort in de supermarkt| http://someurl,108087727546830848,108087727546830848,de,everyone,2011-08-29T08:04:57.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88658163,ES IST NURNOCH DAS BARGELD DA UND ICH MUSS NOCH 2 STUNDEN WARTEN BIS ICH WEISS OB ES FÜR MICH VERDAMMT TEUER WIRD #CAPSLOCK #ANGRY !!!,107854330501144576,107854330501144576,de,everyone,2011-08-28T16:37:30.000Z,#angry,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22904974,Vergleich der beiden besten Smartphones dieser Welt: http://someurl #benchmark #angry #birds #htc #samsung #galaxy #android #ios #apple,107412502001889280,107412502001889280,de,everyone,2011-08-27T11:21:50.000Z,#angry,,"{'coordinates': {'type': 'Point', 'coordinates': [9.88977435, 51.5648771]}, 'place_id': 'fcbb3c6e0a7eba22'}",
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254217638,VERDAMMT ICH HAB KEIN SCHEIß BOCK! #angry,106826128542547968,106826128542547968,de,everyone,2011-08-25T20:31:48.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",26052789,"Hätte nicht gedacht, dass ich das mal sagen würde, aber die neuen Level des original #Angry #Birds sind scheiße. Dann lieber #Rio.",106750947417526273,106750947417526273,de,everyone,2011-08-25T15:33:03.000Z,#angry,,,
Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",48961577,#angry? Muss nicht sein wenn man vorher die BestPreis Kombi checkt! :) http://someurl,106614794425090048,106614794425090048,de,everyone,2011-08-25T06:32:02.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",233850729,Bangsat rannochia #angry @someuser,104267364626989056,104267364626989056,de,everyone,2011-08-18T19:04:11.000Z,#angry,,,
Seesmic twhirl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41345762,Angry Birds im Chrome war aber ziemlich kuezweilig! #chrome #apps #angry-birds,103535283613597696,103535283613597696,de,everyone,2011-08-16T18:35:09.000Z,#angry,,,
Social by Nokia,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",199818292,"naja, wenn der junior #angry birds spielen möchte, geben wir halt das smartphone für eine stunde ab....",103521175778496512,103521175778496512,de,everyone,2011-08-16T17:39:06.000Z,#angry,,,
TwitLonger Beta,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",231565662,"#Papstbesuch sorgt für Aufsehen unter den  #angry  in #Spanien | | MADRID (Dow Jones) - schwierig, die breite (cont) http://someurl",103162000808488961,103162000808488961,de,everyone,2011-08-15T17:51:52.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348662457,Der Sommer spielt eindeutig verstecken... & ich habe die Suche aufgegeben! #angry,102011636616929280,102011636616929280,de,everyone,2011-08-12T13:40:44.000Z,#angry,,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",140793036,AN24: #Facebook-#Konkurrenz: #Angry #Birds greifen auf Google+ an: Google+ bekommt Games... http://someurl,101971904654614528,101971904654614528,de,everyone,2011-08-12T11:02:51.000Z,#angry,,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",140793036,AN24: #Google gegen #Facebook: #Angry #Birds greifen auf Google+ an: Google+ bekommt Games... http://someurl,101966545261047808,101966545261047808,de,everyone,2011-08-12T10:41:33.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252963372,"Warum vergeht die Zeit immer dann extrem langsam, wenn man etwas kaum erwarten kann?! #angry",101933176368267264,101933176368267264,de,everyone,2011-08-12T08:28:57.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170818353,phuck you Aussie dollar! UFff. #foreignexchangeplunge #angry,100546659842396160,100546659842396160,de,everyone,2011-08-08T12:39:26.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",232823037,Gelna wenkum ????#angry,100292157788790784,100292157788790784,de,everyone,2011-08-07T19:48:08.000Z,#angry,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206139496,Market fnz...#angry mach#,100187149860741120,100187149860741120,de,everyone,2011-08-07T12:50:52.000Z,#angry,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255974341,@someuser sbeehum f 7alhum b2aaaaaaaaa! #angry,100043989159378944,100043989159378944,de,everyone,2011-08-07T03:22:00.000Z,#angry,347219262,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241612331,Omw To college EZaFT #aNGry @someuser,99029368965300224,99029368965300224,de,everyone,2011-08-04T08:10:16.000Z,#angry,,,
Osfoora for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16719130,"@someuser Ich weiss gar nicht wo ich aufgehört habe, aber irgendwann wurde es echt schwer. #angry #birds",98129313680982016,98102006819987457,de,everyone,2011-08-01T20:33:46.000Z,#angry,8732552,,"[{'type': 'replied_to', 'id': '98102006819987457'}]"
myfunbay,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",255540710,http://someurl angry birds auf rimba tubes #angry #rimba #birds #tubes,98082106407780352,98082106407780352,de,everyone,2011-08-01T17:26:11.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225035180,Sch... Mein Backend laeuft nicht. Ich habe das #Joomla17 Update im administator Verzeichnis installiert... #angry #confused,97594736805806081,97594736805806081,de,everyone,2011-07-31T09:09:33.000Z,#angry,,,
CBSi-App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19345231,"3in1 #Angry Birds Backup für #Android: freigespielte Levels, Auszeichnungen und Highscores sichern http://someurl",96875124065701889,96875124065701889,de,everyone,2011-07-29T09:30:04.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130460879,#Angry Birds Expansion: Die bösen Vögel flattern jetzt auch durch China http://someurl,96868135268913152,96868135268913152,de,everyone,2011-07-29T09:02:17.000Z,#angry,,,
erased734497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181348722,Kaulo vlieg ! >:O #angry,96698437378121728,96698437378121728,de,everyone,2011-07-28T21:47:58.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",130460879,#Angry Birds Macher wegen #Patenrechtsverletzung verklagt http://someurl #In-App-Payment,95793917513043969,95793917513043969,de,everyone,2011-07-26T09:53:44.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151483025,"Übrigens regen mich die Leute SO auf, die sagen Zu recht tot ... im Bezug auf Amy Winehouse. Wie kann man sowas sagen? #angry #amy",95754321915940864,95754321915940864,de,everyone,2011-07-26T07:16:24.000Z,#angry,,,
ProTweet.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252544525,Admins wo bleibt ihr? :-( #Angry,95438716281167872,95438716281167872,de,everyone,2011-07-25T10:22:17.000Z,#angry,,,
CBSi-App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19345231,#Angry #Birds Rio für #Android: 15 neue Level für das Karneval-Update http://someurl,95418024965844994,95418024965844994,de,everyone,2011-07-25T09:00:04.000Z,#angry,,,
Silver Bird,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",12884262,Neuer Deckel für das HTC Desire Batteriefach 20 Euro? HTC? Gehts noch? Das ist billigstes Plastik. #htc #angry,95385424486350849,95385424486350849,de,everyone,2011-07-25T06:50:32.000Z,#angry,,,
ProTweet.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252544525,"So ... Ich geh nun was machen (!) und wenn ich dann wieder komme, will ich, dass ProTweet einen Platzt bei VBP hat. #Angry",95225867659247616,95225867659247616,de,everyone,2011-07-24T20:16:30.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",78944334,Die #Angry #Birds gibt es auch schon als Plüschfiguren. Inklusive Tönen!!,94445149299539969,94445149299539969,de,everyone,2011-07-22T16:34:12.000Z,#angry,,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169052470,#Lodsys klagt gegen den #Hersteller von #Angry #Birds - heise online http://someurl,94391242481340416,94391242481340416,de,everyone,2011-07-22T13:00:00.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",89627185,Die Captcha Die... #angry,94373012085813248,94373012085813248,de,everyone,2011-07-22T11:47:34.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286984488,so #ANGRY. ERGGG,93757760461742080,93757760461742080,de,everyone,2011-07-20T19:02:46.000Z,#angry,,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",320872703,#Angry #Birds Rio #Guide – Wie #bekomme ich #alle #goldenen #Ananasse http://someurl #angrybirdsrio,93321511313735680,93321511313735680,de,everyone,2011-07-19T14:09:16.000Z,#angry,,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",320872703,[AR#26] #Angry #Birds Rio #Android (HD)**Deutsch** http://someurl #angrybirdsrio #ar26 #hddeutsch,92827668285898752,92827668285898752,de,everyone,2011-07-18T05:26:55.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252169700,Ich find dieses sch**ß Bild nicht #angry...auch egal..Film gucken...*Wenn Liebe so einfach wäre*...mal gucken ob der wirklich so gut ist ^-^,92277961528590336,92277961528590336,de,everyone,2011-07-16T17:02:35.000Z,#angry,,,
Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19304863,#Mobile Marketing und #Facebook Marketing: wie #Angry Birds beides elegant verbindet. http://someurl,91235474978504705,91235474978504705,de,everyone,2011-07-13T20:00:06.000Z,#angry,,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153122634,"Preissenkungen im #AppStore: #Angry Birds, Touch Racing Nitro, #MONOPOLY, djay , #BILD, Der #Tagesspiegel http://someurl",91098374270496768,91098374270496768,de,everyone,2011-07-13T10:55:19.000Z,#angry,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269651433,3alla zag mobily :) m6wleeen 3alla 7altkm ?? #angry,90886172762587136,90886172762587136,de,everyone,2011-07-12T20:52:06.000Z,#angry,,,
twitterfeed,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56449463,RT @someuser kann mir jemand erklären wieso ich bei meinem Blog bei anderen Blogs keine Kommentare mehr machen kann? #angry #w...,89467557672787968,89467557672787968,de,everyone,2011-07-08T22:55:02.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96529411,kann mir jemand erklären wieso ich bei meinem Blog bei anderen Blogs keine Kommentare mehr machen kann? #angry #wütend -.- #blogger,89460425862823936,89460425862823936,de,everyone,2011-07-08T22:26:42.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308678508,ihm upset ! i havent talked tah mhuu best frends @someuser @someuser in tah daees ! ihm mhad eht both of dem . #angry,89130065979383808,89130065979383808,de,everyone,2011-07-08T00:33:58.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20078612,nsjfhashjafhsfhszlfhsj #angry >:(,88735641659113472,88735641659113472,de,everyone,2011-07-06T22:26:40.000Z,#angry,,,
Google,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",320872703,#Angespielt: #Angry #Birds #Seasons (#Valentinstagsedtion) by appgefahren.de http://someurl,88362462067429376,88362462067429376,de,everyone,2011-07-05T21:43:47.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65312781,Natürlich dann wenn Ich lernen muss ist das Wetter bombe. Petrus irgendwann wirst du einfach gefistet von mir....... #angry,88209983019286528,88209983019286528,de,everyone,2011-07-05T11:37:53.000Z,#angry,,{'place_id': '3078869807f9dd36'},
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86920344,wie @someuser mal voll #angry #birds süchtig ist,87516468828307456,87516468828307456,de,everyone,2011-07-03T13:42:06.000Z,#angry,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176440967,erstmal auf-die-fresse-mucke hören... #angry,86785328144322560,86785328144322560,de,everyone,2011-07-01T13:16:49.000Z,#angry,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",235560174,Eya sry @someuser Chiwon kai RT @someuser Wat happen? RT @someuser @someuser kupsy.. Wallhi ina jin haushi  #angry,86537542618464257,86537542618464257,de,everyone,2011-06-30T20:52:12.000Z,#angry,,,
Twitter for Windows Phone,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",14778471,"#Angry Birds für #WP7 ist da! Preis: 2,99€",86025732135981057,86025732135981057,de,everyone,2011-06-29T10:58:27.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37883244,"6 MINUTEN VERSPÄTUNG HEIßT, DAS ICH BEIM UMSTEIGEN NICHT RAUCHEN KANN!!! #ANGRY",85668234329718784,85668234329718784,de,everyone,2011-06-28T11:17:53.000Z,#angry,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191589380,"Immer gut einen alten #pritlove Podcast zum Löschen zu haben, wenn das #angry Birds Update anklopft :-)))",85448936676016128,85448936676016128,de,everyone,2011-06-27T20:46:28.000Z,#angry,,,
erased734497,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",48803355,"Usa Übersocial, q es la merma! T lo descargas en app world RT @someuser My mobile Twitter sucks!!!! #angry",85311143966543872,85311143966543872,de,everyone,2011-06-27T11:38:56.000Z,#angry,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37960642,#Angry #Birds is the #1 Paid app in 60 countries -> sogar #Wikipedia hat nen Artikel dazu: http://someurl #iPhone,84355082937827328,84355082937827328,de,everyone,2011-06-24T20:19:53.000Z,#angry,,,
