lang,public_metrics,id,text,author_id,reply_settings,geo,created_at,conversation_id,source,search_query,in_reply_to_user_id,referenced_tweets
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441526318694682624,今日初放送~ 一位!!!  衝回家馬上看!!! 소녀시대 #congrat #likeback #comebackstage #mcd #today #fantastic #snsd... http://someurl,1715564088,everyone,,2014-03-06T10:50:52.000Z,441526318694682624,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",440116146650755072,好成功令成家人同我一齊中毒| 係咁唱呢首歌kekeke| #LetItGo #Frozen #Elsa #fantastic http://someurl,338238594,everyone,,2014-03-02T13:27:20.000Z,440116146650755072,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",436894027825553408,好神的近距离自拍法~ 👏 📷 😱 #bigsis #selfie #selca #amazing #fantastic #fabulous #omg #iglife #igmsia #instalife... http://someurl,1444871564,everyone,,2014-02-21T16:03:47.000Z,436894027825553408,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",435725931999928320,悠閒的夜晚 聊聊天 好喜歡#玩圖 #night #fantastic #beautiful #tbt #駁二特區 #西子灣 #樺達奶茶 #walk @ 駁二藝術特區 Pier­2 Art Center http://someurl,352271255,everyone,,2014-02-18T10:42:12.000Z,435725931999928320,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",435063084152274945,战利品 of the day! #gundam #zakuzaku #bandai #gashapon #MyAllTimeFavourite #fantastic #awesome #fuyoh http://someurl,193316098,everyone,,2014-02-16T14:48:17.000Z,435063084152274945,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",434326177101012992,也许你起的誓只是一个谎。when the curtain falls i turn to you and smile.#plushenko #olympic #legend #fantastic http://someurl,2337058266,everyone,,2014-02-14T14:00:04.000Z,434326177101012992,OLYMPictures,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432780221566418944,#fantastic #family #sweet holiday @ 金車宜蘭威士忌酒廠 King Car Whisky Distillery http://someurl,352271255,everyone,,2014-02-10T07:37:00.000Z,432780221566418944,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432035112331788288,新疆年菜。有钱吃不到...👍👍👍#chinese #cny #delicious #china #nice #dishes #special #fantastic http://someurl,220660657,everyone,,2014-02-08T06:16:12.000Z,432035112331788288,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430055887215296512,明天就要看最後一集了😱😨| 有點小小不捨～| 其實英道是好男人啊😁| 可惜男二永遠贏不過男一的...| 一直覺得這張嘆很Q很好笑啦(^.^)| #theheirs #ending #fantastic | #김우빈... http://someurl,147919168,everyone,,2014-02-02T19:11:28.000Z,430055887215296512,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430045366382505984,明天就要看完了😱😨| 有點小小不捨...| 其實英道也是好男人啊😁| 不過男2永遠搶不過男1的，咳～～| 一直覺得嘆這張很Q很好笑^o^| #theheirs #ending #empty #fantastic http://someurl,147919168,everyone,,2014-02-02T18:29:39.000Z,430045366382505984,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429127457531523072,Goddamn hot!! ☀️🚲🚲 But heres so beautiful. #taiwan #pretty #fantastic #hot #happy #bonita @ 台東池上鄉伯朗大道 http://someurl,256361353,everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.21735257, 23.12147888]}}",2014-01-31T05:42:13.000Z,429127457531523072,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",428496399509241856,Here it comes!!! 盆菜，我来了！#dinner #prelude #reunion #fantastic #wednesday #home #sumptuous #spread... http://someurl,125090948,everyone,,2014-01-29T11:54:37.000Z,428496399509241856,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",428445850835374081,上海夜景! Night view photo of the spectacular Shanghai coastline ! #fantastic @ 外滩 | The Bund http://someurl,170932382,everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.48606539, 31.23931586]}}",2014-01-29T08:33:45.000Z,428445850835374081,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426676243648364544,晚上隨便繞繞果然有新發現🍵🍶#fantastic#dessert#icecream#mochi,1011428719,everyone,,2014-01-24T11:21:58.000Z,426676243648364544,IFTTT,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426008629549207552,Misss u so much❤️| 还记得我常常叫你Asther Law宁静妹😘😜 | #throwback #2013 #work #colleague #asther #funny #fantastic... http://someurl,209063738,everyone,"{'place_id': 'bc04bf3fd28d1131', 'coordinates': {'type': 'Point', 'coordinates': [100.47665365, 5.31691849]}}",2014-01-22T15:09:06.000Z,426008629549207552,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418284426909741057,#tra ?! #nuskin ? #高铁 #🚄 #very #first time #awesome !!!! #woohoo | #exciting #fantastic @ 臺鐵台北車站 TRA... http://someurl,280456218,everyone,,2014-01-01T07:35:53.000Z,418284426909741057,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417973160722456576,马尔代夫之旅 这应该是在2013年里最美好的事 󾍃 #2013 #fantastic #throwback #memory #maldives by kylinlaw http://someurl http://someurl,920169361,everyone,,2013-12-31T10:59:01.000Z,417973160722456576,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417145116433063936,This is superb ... #malaccachickenrice #riceball #fantastic #foodporn @ 中华茶室（海南鸡饭） http://someurl,496219890,everyone,"{'place_id': '46d956e7269cfa2d', 'coordinates': {'type': 'Point', 'coordinates': [102.248432, 2.194997]}}",2013-12-29T04:08:40.000Z,417145116433063936,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",414883640620122113,中國香腸和中國西蘭花 #fantastic http://someurl,398863951,everyone,,2013-12-22T22:22:22.000Z,414883640620122113,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409679617709342720,今天是JJ耶！| Happy Xmas❄️⛄️| #taipei #taiwan #christmas #chill #fantastic #happiness #newtaipeicityhall @someuser http://someurl,1169660305,everyone,,2013-12-08T13:43:27.000Z,409679617709342720,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406705403188510720,Fantastic D 中间线 ! Muahaha#ginokhor #sushi #hair #fantastic #rideordie http://someurl,380026675,everyone,,2013-11-30T08:44:59.000Z,406705403188510720,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406368528510763008,终于把你带回家啦！哈哈哈哈！心动不如行动去得到呢...还是忍不住拥有它...Artistry...You make me crazy!! | #Artistry #Fantastic #Beauty,240694875,everyone,,2013-11-29T10:26:21.000Z,406368528510763008,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404757823587758080,新的開始。#fantastic#18#dance#soul http://someurl,1011372068,everyone,,2013-11-24T23:45:59.000Z,404757823587758080,Twitter for Android,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403925834060550144,#MAMA2013 我偶像發了瘋的刷屏| #2NE1 #2442294 #YG #AWESOME #FUNNY #FANTASTIC #KOREA #HONGKONG #SWAG #chromehearts... http://someurl,1500265926,everyone,,2013-11-22T16:39:58.000Z,403925834060550144,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403891719403356161,、| | DAESUNG| 出來了！！| #BOOMSHAKALAKA #FANTASTIC #BABY,952857277,everyone,,2013-11-22T14:24:24.000Z,403891719403356161,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",397651795326939137,Photo by Hi! i am EUGENIA.A HK ELF.⊙ω⊙(eugenia_ching_elf): K.R.Y出道7週年快樂！ #fantastic #superjuni... | iPhoneogram http://someurl,1717237236,everyone,,2013-11-05T09:09:10.000Z,397651795326939137,Twitter for Websites,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",392613814736531456,XDDDDD 第一次哂相既成果！！！ actery club 系正既！！！btw中文堂訓得太舒服，冇左7個字，唔知要quiz乜 求救thxzzzxxxxzzxzzx  #fun #fantastic #i... http://someurl,1153993663,everyone,,2013-10-22T11:30:02.000Z,392613814736531456,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",390795736864264192,乾乾乾乾乾乾乾我真的是會瘋掉！！！ #繼承者們 #kimwoobin #leeminho #love #fantastic #instagram #instatoday #instapic... http://someurl,1367475978,everyone,,2013-10-17T11:05:38.000Z,390795736864264192,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",382887593953984513,我的宁次放下头发最帅 :3 #naruto #anime #handsome #fantastic #love http://someurl,98265546,everyone,,2013-09-25T15:21:30.000Z,382887593953984513,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",381411853429374976,chenchen生日之disneyland♡♬                              #chen #happybirthday #disney #fantastic #hkig... http://someurl,549995882,everyone,,2013-09-21T13:37:26.000Z,381411853429374976,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380722747808436224,中秋节快乐! 但愿孔明灯带领大家的愿望渐渐实现。#happy #fantastic #lovely #mid #auturm #festival #midauturmfestival #moonlight... http://someurl,136189117,everyone,,2013-09-19T15:59:11.000Z,380722747808436224,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",380701357596233728,那些年 我们一起追的青春! #throwback #flashback #bff #midautumn #festival #fantastic #friends #classmates... http://someurl,230120888,everyone,,2013-09-19T14:34:11.000Z,380701357596233728,Instagram,#fantastic,,
zh,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",379886960112041984,朋友的中国画 好美啊啊啊 画的人超厉害的 完全是鬼斧神工 #chinese #art #beautiful #marvellous #fantastic http://someurl,780856448,everyone,,2013-09-17T08:38:03.000Z,379886960112041984,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",374189042973556736,我現在聽到五個人的聲音就要哭了嗚嗚嗚嗚| 合體屁啦(捶地板撞頭😂😂😂😂😂| 我以後不要衝首場了哼 Final都比較好(敲碗| #bigbang #fantastic #baby #alive #music http://someurl,514481235,everyone,,2013-09-01T15:16:34.000Z,374189042973556736,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370182996478812160,第二瓶！哈哈哈！再来！#Fantastic Baby!!!!,1073968572,everyone,,2013-08-21T13:57:58.000Z,370182996478812160,Twitter for Android,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369329656324833280,OMG!!!我不願讓你一個人 song still in charts on http://someurl in 77 weeks| #fantastic #MayDay,984107305,everyone,,2013-08-19T05:27:06.000Z,369329656324833280,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369175487953653760,遲來的祝賀| 約好了 我會陪你們走過每一年 | #bigbang #7years #fantastic #gd #gdragon #top #yb #seungri #ds #yg @someuser http://someurl,478430157,everyone,,2013-08-18T19:14:29.000Z,369175487953653760,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",368772947726450688,可能在别人的眼中会是一堆垃圾。可是我看到都捡起来了。很有用处的哦。 #kkbox #my #fm #fantastic #15 @ Stadium Putra Bukit Jalil (Putra... http://someurl,94826907,everyone,,2013-08-17T16:34:56.000Z,368772947726450688,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",367694396726472704,非常懷念那段旅程🙈☝☝| 聽番呢首歌，感覺又拉近了~~🌹 #오빠 #voice #really #fantastic #HJpower #icon http://someurl,603684817,everyone,,2013-08-14T17:09:10.000Z,367694396726472704,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362946871443984384,我今晚的住宿，台湾奇幻汽车旅馆。请尖叫！！！| #hotel #fantastic #awesome #jane #janequak #happy #scream #overnight #special #unique... http://someurl,200083429,everyone,,2013-08-01T14:44:12.000Z,362946871443984384,Facebook,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362946844105510914,我今晚的住宿，台湾奇幻汽车旅馆。请尖叫！！！| #hotel #fantastic #awesome #jane #janequak #happy #scream #overnight #special... http://someurl,200083429,everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.55413478, 25.08235346]}}",2013-08-01T14:44:05.000Z,362946844105510914,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362594511991484418,#nightscene #hkig #hongkong #night #hike #nighthike #hkisland #fantastic #exercise @ Mount Butler 畢拿山 http://someurl,57555593,everyone,,2013-07-31T15:24:02.000Z,362594511991484418,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",360435135549677568,#fantastic😊 | 幸福慘了•有你們真好😭 http://someurl,869368754,everyone,,2013-07-25T16:23:27.000Z,360435135549677568,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",357144435089346562,我也想当这辆车的主人的司机😂😏💭| #gold #car #fantastic #body #falling #in #love #2ne1 #swag #expensive #quality... http://someurl,1064944674,everyone,,2013-07-16T14:27:23.000Z,357144435089346562,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",353833408423665664,去到邊食到邊，食勻全香港！ #Hongkong #hkig #hkgirl #hkphoto #hkiger #hakata #ippudo #fantastic @ Hakata Ippudo 一風堂 http://someurl,703092920,everyone,"{'coordinates': {'type': 'Point', 'coordinates': [114.18182954, 22.2787308]}}",2013-07-07T11:10:33.000Z,353833408423665664,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",350163735538708480,homemade postcard by#緣美視覺 from#四川九寨溝♥#fantastic #scenery http://someurl,1540800302,everyone,,2013-06-27T08:08:34.000Z,350163735538708480,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348808257277677569,我已經MICHIGO . 居然抱住襪子拍拍拍 /.\; #BIGBANG #KPOP #Fantastic #ALIVE #KINGOFKPOP #MUSIC #YB #SOL  #DLITE... http://someurl,1500265926,everyone,,2013-06-23T14:22:23.000Z,348808257277677569,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348093953909878784,OTTOKE 我的頭滿了 ㅋㅋㅋ #GD #YB #MALAYSIA #0622 #VIP #BukitJalil #CANTWait #Wow #Fantastic #Awesome http://someurl,1500265926,everyone,,2013-06-21T15:04:00.000Z,348093953909878784,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348087675171004416,GD海绵宝宝  WOW！ fantastic baby! XDD #gd #gdragon #bigbabg #fantastic #baby #fantasybaby #hair #instagram... http://someurl,171496600,everyone,,2013-06-21T14:39:03.000Z,348087675171004416,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",343484058845708288,"好喜欢昨天的 #夕阳 , 特别的美~ 很迷人~ ♥ 可能太久没看到了吧...Keke~ ^^ #sunset #beautiful #fantastic http://someurl",69157411,everyone,,2013-06-08T21:45:55.000Z,343484058845708288,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",339343496525803521,大爱这个！😍❤👑| #bigbang #bb #fantastic#gd #gdragon #yb #taeyang #top#tabi#DLite#Daesung#seungri... http://someurl,1064944674,everyone,,2013-05-28T11:32:48.000Z,339343496525803521,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",336125087029800961,"#Fantastic #JiYong♥繼[#姑姑 Style]同[#小舅Style]後,今次就係[#權女神Style]  造型#Style 變化多端,個個都咁靚● 3●下一次又係咩Style呢？期待！！... http://someurl",636796216,everyone,,2013-05-19T14:24:00.000Z,336125087029800961,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335347822675247105,Next Step. #gd #gdragon #worldtour #spongybobo #fantastic @ AsiaWorld-Expo 亞洲國際博覽館 http://someurl,86958739,everyone,,2013-05-17T10:55:26.000Z,335347822675247105,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332830355679756288,What the... 🙊🙊| 也太準了吧...😦😦| #fantastic#amazing#how#can#do#it#omg http://someurl,571410153,everyone,,2013-05-10T12:11:55.000Z,332830355679756288,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327773087124840448,從來由追這個男人那一刻起。。。我都沒有想過可以在這個男人身上拿到什麼 現在終於有了共同回憶 我會好好珍惜 我是幸運的 #memories #moment #wonderful #fantastic... http://someurl,521188620,everyone,,2013-04-26T13:16:08.000Z,327773087124840448,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325523304100282368,#Fantastic color. @ Hilton Beijing | 北京希尔顿酒店 http://someurl,542516109,everyone,"{'coordinates': {'type': 'Point', 'coordinates': [116.45615101, 39.95162041]}}",2013-04-20T08:16:18.000Z,325523304100282368,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325281304092491776,我的idol愛黑自己lol #jiyongkwon #gd #gdragon #crazy #crazygo #michigo #oneofakind #ooak #fantastic #awesome... http://someurl,784472808,everyone,,2013-04-19T16:14:40.000Z,325281304092491776,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324836752143568896,意外的有點恐怖wwww #Fantastic Children02,217700401,everyone,,2013-04-18T10:48:11.000Z,324836752143568896,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323696379660730369,20130415 {安装了facebook home} #facebook #facebookhome #amazing #fantastic #awsome #wise #insta #instago... http://someurl,327187756,everyone,,2013-04-15T07:16:45.000Z,323696379660730369,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323308481455206400,优酷音乐独家现场 鸟叔首尔演唱会-Bigbang权志龙-Fantastic Baby 视频 http://someurl #优酷音乐独家现场 #鸟叔首尔演唱会 #bigbang权志龙 #fantastic #baby #视频 #video #热门 #娱乐 #体育,19174251,everyone,,2013-04-14T05:35:23.000Z,323308481455206400,Google,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",317606503689363459,Yes Yes Yes>>>>钱使你快乐，并非 ─   然而，它将释放你。   http://someurl     #teamwork #socialmedia #fantastic,85271516,everyone,,2013-03-29T11:57:45.000Z,317606503689363459,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",316157983287541760,钱使你快乐，并非 ─   然而，它将释放你。   http://someurl     #teamwork #socialmedia #fantastic,85271516,everyone,,2013-03-25T12:01:51.000Z,316157983287541760,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315406912797683712,"難得一日咁好天,吾落街跑番陣系浪費左d既。一個字: 爽!!ㅋㅋ #good #day #running #on #street #alone #fantastic #onLyeuNHaehegel @someuser http://someurl",563836167,everyone,,2013-03-23T10:17:22.000Z,315406912797683712,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",314743508353290240,钱使你快乐，并非 ─   然而，它将释放你。   http://someurl    #teamwork #socialmedia #fantastic,85271516,everyone,,2013-03-21T14:21:14.000Z,314743508353290240,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",313701974627479553,钱使你快乐，并非 ─   然而，它将释放你。   http://someurl   #teamwork #socialmedia #fantastic,85271516,everyone,,2013-03-18T17:22:33.000Z,313701974627479553,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",311069891069366272,钱使你快乐，并非 ─   然而，它将释放你。   http://someurl  #teamwork #socialmedia #fantastic,85271516,everyone,,2013-03-11T11:03:36.000Z,311069891069366272,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310688842451677184,身為一個elf....| 不淡定鳥ㅋㅋ((某人自high中| #sj #superjunior #live #ohmygod #fantastic #onLyeuNHaehegel http://someurl,563836167,everyone,,2013-03-10T09:49:27.000Z,310688842451677184,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310343974072233984,钱使你快乐，并非 ─ 然而，它将释放你。 http://someurl #teamwork #socialmedia #fantastic http://someurl,296486563,everyone,,2013-03-09T10:59:03.000Z,310343974072233984,dlvr.it,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310343753003061250,钱使你快乐，并非 ─   然而，它将释放你。   http://someurl #teamwork #socialmedia #fantastic,85271516,everyone,,2013-03-09T10:58:11.000Z,310343753003061250,Twitter Web Client,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305949320820183040,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#Shantou 428]:  http://someurl 汕头,287214089,everyone,,2013-02-25T07:56:17.000Z,305949320820183040,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305920164073988097,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#chongqing 617]:  http://someurl 臺北市,420328701,everyone,,2013-02-25T06:00:25.000Z,305920164073988097,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305911377699143681,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#changsha #hsien 308]:  http://someurl 长沙县,1068991104,everyone,,2013-02-25T05:25:30.000Z,305911377699143681,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305898144321912832,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#Guamgzhou 719]:  http://someurl 广州,291704826,everyone,,2013-02-25T04:32:55.000Z,305898144321912832,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305893964786065408,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#bayern 635]:  http://someurl Nanjing 南京,286448175,everyone,,2013-02-25T04:16:19.000Z,305893964786065408,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305893906049032192,性交 #Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#bayern 635]:  http://someurl 山东省,1131107958,everyone,,2013-02-25T04:16:05.000Z,305893906049032192,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305887111087812608,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#taipei 137]:  http://someurl 臺北市,420328701,everyone,,2013-02-25T03:49:05.000Z,305887111087812608,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305870119366713346,#Anne #fantastic #cute #escort #teen #from #Exeter #devon #uk [#rss2 829]:  http://someurl 在越南的性别,420328701,everyone,,2013-02-25T02:41:33.000Z,305870119366713346,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305702852234473472,謝謝姐姐的禮物噢!!<3<3我愛妳:-**| They are fantastic!! Omg!! Jason Wus collection! Nice colors:)| #fantastic #pretty... http://someurl,493254301,everyone,,2013-02-24T15:36:54.000Z,305702852234473472,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305267365514469376,vvmer 咱倆又過了一天奇葩的生活~裝裝裝情侶 | #hkig #hollister #today #FANTASTIC #together #clothes #dress http://someurl,976018914,everyone,,2013-02-23T10:46:26.000Z,305267365514469376,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",303516460679061504,第一次食飯就(*^^*)😆😆不愧Boss級人馬#PhotoShake #wonderful  #rich #fantastic #redpocket #brilliant #money #hkd #hkig... http://someurl,312639512,everyone,,2013-02-18T14:48:57.000Z,303516460679061504,Instagram,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298118001704697856,#Fantastic #lesbian #blondes #from #cupertino [57611457]:  http://someurl 在越南的性别,420328701,everyone,,2013-02-03T17:17:25.000Z,298118001704697856,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298115884076109824,性交 厦门 #Fantastic #lesbian #blondes #from #cupertino [57611457]:  http://someurl 性交 厦门,1131107958,everyone,,2013-02-03T17:09:00.000Z,298115884076109824,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298083523158491136,#Fantastic #lesbian #blondes #from #cupertino [309477]:  http://someurl Nanjing 南京,286448175,everyone,,2013-02-03T15:00:24.000Z,298083523158491136,twitterfeed,#fantastic,,
zh,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298025987512356864,#Fantastic #orgies #in #foster #city [29115835]:  http://someurl 在越南的性别,420328701,everyone,,2013-02-03T11:11:47.000Z,298025987512356864,twitterfeed,#fantastic,,
