in_reply_to_user_id,lang,public_metrics,id,text,author_id,referenced_tweets,reply_settings,created_at,conversation_id,source,search_query,geo
,nl,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",696071938893021184,#cavemanstyle op de #greenegg #bge #super #food http://someurl,1099419122,,everyone,2016-02-06T20:44:17.000Z,696071938893021184,Twitter for iPhone,#super,{'place_id': 'baa51f292e5b9af1'}
333952711,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",696000581220069376,@someuser nogmaals bedankt voor de ondersteuning.#super,96528682,"[{'type': 'replied_to', 'id': '695957917032452097'}]",everyone,2016-02-06T16:00:44.000Z,695957917032452097,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695998132795154433,♥♥ #super #sexy #masseuses♥♥ @someuser open tot 22.00 uur http://someurl,1243476960,,everyone,2016-02-06T15:51:00.000Z,695998132795154433,Twitter Web Client,#super,{'place_id': '7ef7543bd074c205'}
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",695994943945445376,Vanavond @someuser H1 Topvolleybalclub in het Noorden. De stemming zit er nu al in! #succes #super @someuser http://someurl,103312822,,everyone,2016-02-06T15:38:20.000Z,695994943945445376,Twitter for iPhone,#super,
176345469,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",695969911735218176,@someuser Echt leuk dat jullie altijd antwoorden! #super 👌🏼👌🏼,333496088,"[{'type': 'replied_to', 'id': '695969779270680576'}]",everyone,2016-02-06T13:58:52.000Z,695969388130861056,Twitter for iPhone,#super,
14921134,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695963311897210880,@someuser is erbij! | Mooi gebaar @someuser @someuser #opdefoto #super @someuser http://someurl,103312822,,everyone,2016-02-06T13:32:38.000Z,695963311897210880,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",695958194603106308,"TOP/Quoratio F1 kampioen, gefeliciteerd ! #topsassenheim #super http://someurl",358652874,,everyone,2016-02-06T13:12:18.000Z,695958194603106308,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695950795523682304,#SUPER aanbiedingen bij http://someurl Om goed te kunnen hossen heb je immers goede #schoenen nodig! http://someurl,2902326827,,everyone,2016-02-06T12:42:54.000Z,695950795523682304,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",695933901286543360,Leuke feedback gister van staigiair van  @someuser | We waren wat hem betreft #super #chill | Kan ik dan weer erg waarderen. #trots,248111289,,everyone,2016-02-06T11:35:46.000Z,695933901286543360,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695907561854345216,“@someuser @someuser wint de eerste wedstrijd op het #LKzaal16 tegen @someuser MD1 met 6-1 #geweldig #super #joinGHBS”,359855540,,everyone,2016-02-06T09:51:06.000Z,695907561854345216,Facebook,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695907477636935680,RT @someuser @someuser wint de eerste wedstrijd op het #LKzaal16 tegen @someuser MD1 met 6-1 #geweldig #super #joinGHBS,864846206,"[{'type': 'retweeted', 'id': '695907214725398533'}]",everyone,2016-02-06T09:50:46.000Z,695907477636935680,Twitter for iPhone,#super,
3322707015,nl,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",695907214725398533,@someuser wint de eerste wedstrijd op het #LKzaal16 tegen @someuser MD1 met 6-1 #geweldig #super #joinGHBS,112846720,,everyone,2016-02-06T09:49:43.000Z,695907214725398533,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695903500245594112,Gisteravond @someuser in Hendrik Ido Ambacht #gaaf #super http://someurl,467561790,,everyone,2016-02-06T09:34:58.000Z,695903500245594112,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695751929574522880,Super Monkey Cup jewelorjuice #jewelorjuice #super #monkeycup #lunch #nomnomnom #foodie #foodie... http://someurl,18067031,,everyone,2016-02-05T23:32:41.000Z,695751929574522880,Instagram,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695725549537357825,RT @someuser #Toneel #Hollum #NutEnGenoegen is weer #super!| Misschien weer eens tijd voor een #doorstart van #LeveDeVreugd?,117146468,"[{'type': 'retweeted', 'id': '695724906093416449'}]",everyone,2016-02-05T21:47:51.000Z,695725549537357825,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695724906093416449,#Toneel #Hollum #NutEnGenoegen is weer #super!| Misschien weer eens tijd voor een #doorstart van #LeveDeVreugd?,2302184678,,everyone,2016-02-05T21:45:18.000Z,695724906093416449,Twitter for Android,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695720279562129408,RT @someuser Daar zal Kelly vast heel blij mee zijn! Bedankt rijwielhandel Vietsch! @someuser #top #geweldig #super http://someurl,71316143,"[{'type': 'retweeted', 'id': '685500015314350080'}]",everyone,2016-02-05T21:26:55.000Z,695720279562129408,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695717796144087040,Avondje met Ton Kas in @someuser #super,55368777,,everyone,2016-02-05T21:17:03.000Z,695717796144087040,Twitter for iPhone,#super,
565007787,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695712531013361664,@someuser Wat gaaf voor jullie Willem maar ook knap van je moeder! #super #ad6,221763509,"[{'type': 'replied_to', 'id': '695674537787199489'}]",everyone,2016-02-05T20:56:07.000Z,695674537787199489,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695712298380488705,24 uur knippen voor het goede doel: http://someurl #rtvnoord @someuser #super,103312822,,everyone,2016-02-05T20:55:12.000Z,695712298380488705,Twitter for iPad,#super,
3359329739,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695704542147715072,@someuser wat een #super leuk kind ik ben ook #fan,296986831,"[{'type': 'replied_to', 'id': '695704288425857025'}]",everyone,2016-02-05T20:24:23.000Z,695703361350451200,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695675097802219520,"RT maakeentaart: Geen zin in de #super bowl zondag, maak dan deze minitaartjes: http://someurl #afvallen http://someurl",4008365181,,everyone,2016-02-05T18:27:22.000Z,695675097802219520,IFTTT,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695674838648758272,"Geen zin in de #super bowl zondag, maak dan deze minitaartjes: http://someurl",267883434,,everyone,2016-02-05T18:26:21.000Z,695674838648758272,Twitter Web Client,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695669867756843008,RT @someuser #Hansweert komen vandaag de kinderen @someuser de Eendracht tijdens #carnaval sponsorloop in actie @someuser #Super https:...,46375912,"[{'type': 'retweeted', 'id': '695551658420518912'}]",everyone,2016-02-05T18:06:36.000Z,695669867756843008,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695629231754244099,"2 dagen voor de #Super Bowl. Onze reporter ter plaatse, Frans Heuvicq, woonde persconferentie bij. Met #SnoopDogg... http://someurl",3402670497,,everyone,2016-02-05T15:25:07.000Z,695629231754244099,Hootsuite,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695570084648120320,Filmpje: de Audi commercial voor de Super Bowl - http://someurl #Super Bowl #Audi #R8 2016,50999378,,everyone,2016-02-05T11:30:05.000Z,695570084648120320,Autogespot,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695551658420518912,#Hansweert komen vandaag de kinderen @someuser de Eendracht tijdens #carnaval sponsorloop in actie @someuser #Super http://someurl,2766427673,,everyone,2016-02-05T10:16:52.000Z,695551658420518912,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695549425096204288,goed kijken .... #Amsterdam zelfs heel #Nederland kent GEEN #startups      #super!   http://someurl,85605634,"[{'type': 'quoted', 'id': '695543706271801344'}]",everyone,2016-02-05T10:08:00.000Z,695549425096204288,TweetDeck,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695512170969354240,De 40e missie van #FreetoSmile is geslaagd! #TessUnlimited #Guatemala #super http://someurl,103312822,,everyone,2016-02-05T07:39:58.000Z,695512170969354240,Twitter for iPad,#super,
847212486,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695499854479540224,@someuser yes yes yes een van de beste! Breakfast in Amerika is ook vet. Vooral de hoes! #super,55190900,"[{'type': 'replied_to', 'id': '695314237728628736'}]",everyone,2016-02-05T06:51:01.000Z,695314237728628736,Twitter for iPhone,#super,{'place_id': '1b6ebeaa6394f50e'}
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",695378720614273025,"Heeee @someuser je mag dan wel niet spelen, maar deze vier ballen gingen er prima uit - mooie loting voor @someuser #super #utrproat",327010982,,everyone,2016-02-04T22:49:41.000Z,695378720614273025,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695363404916129792,#Utrecht zorgt er in ieder geval voor dat er ook dit jaar geen dubbel gehaald kan worden door #PSV. #Super,373934242,,everyone,2016-02-04T21:48:49.000Z,695363404916129792,Twitter Web Client,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695348621168934912,RT @someuser Mensen staan op #super best gezellige avond hoor #Brinkhuis #Laren behoefte aan informatie @someuser @someuser http://someurl,2306208379,"[{'type': 'retweeted', 'id': '695348205123301376'}]",everyone,2016-02-04T20:50:04.000Z,695348621168934912,Twitter for iPhone,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",695348205123301376,Mensen staan op #super best gezellige avond hoor #Brinkhuis #Laren behoefte aan informatie @someuser @someuser http://someurl,105866155,,everyone,2016-02-04T20:48:25.000Z,695348205123301376,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",695342148783206400,Nieuwe repen mbv @someuser In perfecte conditie 👌🏻 | | #super #foods http://someurl,80627706,,everyone,2016-02-04T20:24:21.000Z,695342148783206400,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695301058424274945,6700 likes behaald!!!!| | #super!!| Nieuwe vrienden!???!!?!? Drop je like er bij!| We starten binnenkort met de... http://someurl,334547076,,everyone,2016-02-04T17:41:05.000Z,695301058424274945,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695277281460224000,Nieuwbouw operatiekamers in Stadskanaal van start @someuser @someuser #super #onmisbaar  http://someurl,103312822,,everyone,2016-02-04T16:06:36.000Z,695277281460224000,Twitter for iPad,#super,
,nl,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695193406482575360,"RT @someuser Nieuwe wedstrijdadvertentie!Gemaakt door @someuser Dimitri Jansma (Studio Paraat, communicatiesponsor Donar) #Super ht...",1252393022,"[{'type': 'retweeted', 'id': '694625662724915201'}]",everyone,2016-02-04T10:33:18.000Z,695193406482575360,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",695167500212944896,Goede keuze van @someuser om uitleverschema van updates aan te passen. Toegeven dat huidige timing niet handig is getuigt van durf. #super,203195774,,everyone,2016-02-04T08:50:22.000Z,695167500212944896,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695161493017403392,LV Rio #super 28x28 http://someurl,139959334,,everyone,2016-02-04T08:26:30.000Z,695161493017403392,Bukalapak,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",695021455210340352,Wo 2016-02-07: Winterwandeling op de zondagochtend http://someurl #super #leuke #activiteiten #rotterdam #Wandelen / hard,1241757146,,everyone,2016-02-03T23:10:02.000Z,695021455210340352,Luva,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694992758587723777,BigBangisVIP #fanfiction #Super junior : Je tinitierais. http://someurl,76340030,,everyone,2016-02-03T21:16:00.000Z,694992758587723777,Fanfic Fr,#super,
,nl,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694959566468075521,RT @someuser: Uiteraard zijn Gebroeders Postma @someuser ook weer (6eX) teamsponsor #winnerstoernooi 2016 #super #thanks 👍💪👌 https...,259908906,"[{'type': 'retweeted', 'id': '694202678096871427'}]",everyone,2016-02-03T19:04:07.000Z,694959566468075521,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694941026130214912,"RT @someuser Deze dag was zo gaaf! Leerlingen van @someuser namen voor een dag zes basisscholen over, onder leiding van studen...",362941249,"[{'type': 'retweeted', 'id': '694933326163873792'}]",everyone,2016-02-03T17:50:26.000Z,694941026130214912,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",694933326163873792,"Deze dag was zo gaaf! Leerlingen van @someuser namen voor een dag zes basisscholen over, onder leiding van studenten @someuser #super",93913246,,everyone,2016-02-03T17:19:50.000Z,694933326163873792,Twitter for iPad,#super,
,nl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",694917679455592452,Ik ben verliefd op de stem van @someuser  !!  Dus ff een vraag: heeft ze ook een album? #super #stem,105191022,,everyone,2016-02-03T16:17:40.000Z,694917679455592452,Twitter for iPhone,#super,{'place_id': '258096382f1e93ad'}
455013786,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694912120845107201,@someuser academie 6 mnd deeltijdopleiding ervaren en #samenwerken #super @someuser @someuser #jonge professionals #politici,412279099,,everyone,2016-02-03T15:55:35.000Z,694912120845107201,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",694906608313184256,Hier even de schattigste baby van 2016!!#flash #forward #yolo #baby #babyshower #super #cute http://someurl,172781595,,everyone,2016-02-03T15:33:40.000Z,694906608313184256,Instagram,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694830207153369088,Topservice #greenwheels binnen 2 uur overschrijving naar OV chipkaart geactiveerd na verlies pas #super,121509154,,everyone,2016-02-03T10:30:05.000Z,694830207153369088,ov_chipkaart,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",694829553055830016,Its YAGA ! Time voor de Kids 󾍇. Een   Spaanse mars met Temperament.....en temperament dat hebben ze...#super... http://someurl,294019011,,everyone,2016-02-03T10:27:29.000Z,694829553055830016,Facebook,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",694821585405022208,Wat een firma! #fier #super #klant #tvhgroup @ TVH Group http://someurl,399638462,,everyone,2016-02-03T09:55:49.000Z,694821585405022208,Instagram,#super,"{'place_id': '23b2c168c3d77a81', 'coordinates': {'type': 'Point', 'coordinates': [3.41277511, 50.85954353]}}"
544615445,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",694773405720133632,"@someuser €0,999 #diesel maar slechts €1,249 voor #super",79284569,,everyone,2016-02-03T06:44:22.000Z,694773405720133632,Twitter for BlackBerry,#super,"{'place_id': 'bb227e5ef3353127', 'coordinates': {'type': 'Point', 'coordinates': [7.49138, 53.4618]}}"
,nl,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",694625662724915201,"Nieuwe wedstrijdadvertentie!Gemaakt door @someuser Dimitri Jansma (Studio Paraat, communicatiesponsor Donar) #Super http://someurl",258496272,,everyone,2016-02-02T20:57:18.000Z,694625662724915201,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694620045759135745,"Leren, luisteren, spreken in Engels als 2de taal op Maartenscollege. Toneelspel over kinderen in victoriaanse tijd met @someuser #super",18183491,,everyone,2016-02-02T20:34:58.000Z,694620045759135745,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694615028465549314,Masterclass Pierre den Hartog van 2 uur vanavond... Voelt als 5 minuten #super,57925221,,everyone,2016-02-02T20:15:02.000Z,694615028465549314,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694612171683188737,Vandaag was ik te zien in #tvserie #goedetijdenslechtetijden als #edelfigurant #junkie #velsenzuid  #awsome #super http://someurl,4091877143,,everyone,2016-02-02T20:03:41.000Z,694612171683188737,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",694592198042587136,Sinds zaterdag is de actiepagina voor Tim ingevuld en nu heeft hij al diverse donaties gekregen #ad6. #super blij. http://someurl,94413074,,everyone,2016-02-02T18:44:19.000Z,694592198042587136,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694537008723705856,pettrzeep : #soap on a #rope oftewel #zeep aan een #touwtje #super praktisch in de #douche en in de #gym #sportscho... http://someurl,14268971,,everyone,2016-02-02T15:05:01.000Z,694537008723705856,IFTTT,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",694433486166454273,Fijn gesprek over subsidies en fondsen @someuser #hulp #support #super http://someurl,154068390,,everyone,2016-02-02T08:13:39.000Z,694433486166454273,Twitter for Android,#super,{'place_id': '9d23c0301ddc7093'}
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694421422253457408,RT @someuser Ik ben zo blij met jouw inzet @someuser :-) #Super hoe jij je inzet voor @someuser #Fijne #Coordinator  ht...,61555195,"[{'type': 'retweeted', 'id': '694177241022988289'}]",everyone,2016-02-02T07:25:43.000Z,694421422253457408,Twitter for iPhone,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694267864497397761,RT @someuser Weissensee 2016 zie ons verslag online #AEW16 #super http://someurl @someuser http://someurl,2599525123,"[{'type': 'retweeted', 'id': '694115251105730560'}]",everyone,2016-02-01T21:15:32.000Z,694267864497397761,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694226828869922817,RT @someuser UPDATE. Er hebben 4181 mensen gestemd voor genomineerden Noord-Groninger Sportgala. Zij hebben totaal 9488 stemmen uitge...,68626363,"[{'type': 'retweeted', 'id': '694224884294098944'}]",everyone,2016-02-01T18:32:28.000Z,694226828869922817,Twitter for Android,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694224884294098944,UPDATE. Er hebben 4181 mensen gestemd voor genomineerden Noord-Groninger Sportgala. Zij hebben totaal 9488 stemmen uitgebracht... #super,1671091578,,everyone,2016-02-01T18:24:45.000Z,694224884294098944,Twitter Web Client,#super,
,nl,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",694202678096871427,Uiteraard zijn Gebroeders Postma @someuser ook weer (6eX) teamsponsor #winnerstoernooi 2016 #super #thanks 👍💪👌 http://someurl,114229990,,everyone,2016-02-01T16:56:30.000Z,694202678096871427,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",694191024965558277,Vandaag een super stop motion filmpje gezien van @someuser Super spreekopdracht! #super #english http://someurl,706364657,,everyone,2016-02-01T16:10:12.000Z,694191024965558277,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",694177241022988289,Ik ben zo blij met jouw inzet @someuser :-) #Super hoe jij je inzet voor @someuser #Fijne #Coordinator  http://someurl,224783572,"[{'type': 'quoted', 'id': '694175930625949696'}]",everyone,2016-02-01T15:15:26.000Z,694177241022988289,Twitter Web Client,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694115251105730560,Weissensee 2016 zie ons verslag online #AEW16 #super http://someurl @someuser http://someurl,324535607,,everyone,2016-02-01T11:09:06.000Z,694115251105730560,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",694095665136295936,By misterkomedian: Hahaha #ngakak #kocak #misterkomedi #ketawa #konyol #super #lucu #lelucon #komedi #instagram #in... http://someurl,2348921833,,everyone,2016-02-01T09:51:16.000Z,694095665136295936,IFTTT,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693923211222843392,Dit was n bijzonder optreden @someuser #super dat jullie in Beuningen waren #veel plezier tijdens komend carnaval http://someurl,250268971,,everyone,2016-01-31T22:26:00.000Z,693923211222843392,Twitter for iPhone,#super,{'place_id': '08d9f2aa2b2e8da4'}
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693884520441970688,RT @someuser KV Invicta helpt de HAVIC naar NK door een donatie pot bij aanvang wedstrijd @someuser 1 @someuser 1 #super http://someurl,544551548,"[{'type': 'retweeted', 'id': '693508495358951424'}]",everyone,2016-01-31T19:52:16.000Z,693884520441970688,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",693796355408596992,Dr mannen van de #bcc zijn er. Op zondag! Met een nieuwe wasmachine. #super #dikke pluim,54561554,,everyone,2016-01-31T14:01:55.000Z,693796355408596992,Twitter for iPhone,#super,
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693764194781409280,"RT @someuser Wow, wat n intense smaakervaring! Niet vernuftig, maar bruut. Diep. Vlaams. Echt. Én internationaal @someuser #super https...",17989588,"[{'type': 'retweeted', 'id': '693560075743526913'}]",everyone,2016-01-31T11:54:08.000Z,693764194781409280,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693761844922748928,Creatieve ondernemer #Dalen #Mimi waardebon diner voor 2 #super #lol http://someurl,248208374,,everyone,2016-01-31T11:44:47.000Z,693761844922748928,Twitter for iPhone,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693566765771653121,Genoten van star wars ! #TheForceAwakens #super,53909410,,everyone,2016-01-30T22:49:37.000Z,693566765771653121,Twitter for iPhone,#super,{'place_id': 'de4a6927f1d07eca'}
,nl,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 11, 'quote_count': 0}",693560075743526913,"Wow, wat n intense smaakervaring! Niet vernuftig, maar bruut. Diep. Vlaams. Echt. Én internationaal @someuser #super http://someurl",228363428,,everyone,2016-01-30T22:23:02.000Z,693560075743526913,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693537598925619200,inner sanctum je #super.,15288766,,everyone,2016-01-30T20:53:43.000Z,693537598925619200,Twitter for Mac,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693532711600967680,"RT @someuser @someuser Dutch Delta (libanon lyceum, rotterdam) haalt de onderzoeks award binnen!! #super goed gedaan !! http://someurl",2493931538,"[{'type': 'retweeted', 'id': '693479127777722370'}]",everyone,2016-01-30T20:34:18.000Z,693532711600967680,Twitter for iPhone,#super,
,nl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693508495358951424,KV Invicta helpt de HAVIC naar NK door een donatie pot bij aanvang wedstrijd @someuser 1 @someuser 1 #super http://someurl,3916541715,,everyone,2016-01-30T18:58:04.000Z,693508495358951424,Twitter for iPhone,#super,
804097764,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693479127777722370,"@someuser Dutch Delta (libanon lyceum, rotterdam) haalt de onderzoeks award binnen!! #super goed gedaan !! http://someurl",22528920,,everyone,2016-01-30T17:01:22.000Z,693479127777722370,Twitter for iPhone,#super,
,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693477242777812994,"RT @someuser @someuser Wonder Wallets (wolfert dalton, rotterdam) haalt de teamwork prijs binnen!! #super !! http://someurl",2493931538,"[{'type': 'retweeted', 'id': '693477175845068800'}]",everyone,2016-01-30T16:53:53.000Z,693477242777812994,Twitter for iPhone,#super,
804097764,nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693477175845068800,"@someuser Wonder Wallets (wolfert dalton, rotterdam) haalt de teamwork prijs binnen!! #super !! http://someurl",22528920,,everyone,2016-01-30T16:53:37.000Z,693477175845068800,Twitter for iPhone,#super,
2423570268,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693461975163084801,@someuser Dank voor de retweet van mijn berichtjes! #super,128504359,,everyone,2016-01-30T15:53:13.000Z,693461975163084801,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",693452599903830016,Voor een ieder die iets wil horen van @someuser zijn nieuwe EP luister nu even naar @someuser #super,44146763,,everyone,2016-01-30T15:15:58.000Z,693452599903830016,Twitter for iPad,#super,
232227921,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693445673384026112,@someuser  Gefeliciteerd!! Wat een mooie race! #kippenvel #cx #super,25695108,,everyone,2016-01-30T14:48:26.000Z,693445673384026112,Twitter for Android,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693444610895564800,Wat een #oranje  #CXZolder16 dag! #Super,432772605,,everyone,2016-01-30T14:44:13.000Z,693444610895564800,Twitter for iPhone,#super,
,nl,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693411612900900864,RT @someuser: Opnieuw een prachtig bedrag ontvangen dankzij #deelnemers aan de @someuser!  http://someurl #super! ht...,2989839303,"[{'type': 'retweeted', 'id': '692594869110456320'}]",everyone,2016-01-30T12:33:06.000Z,693411612900900864,Twitter Web Client,#super,
,nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",693385940379799552,200 kaarten al verkocht voor de Ladiesnight 16 maart #super#extra inspiratie!,386096648,,everyone,2016-01-30T10:51:05.000Z,693385940379799552,Facebook,#super,
