reply_settings,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo,withheld
everyone,325363927171096577,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325363927171096577,Vader Samurai!! #Starwars #samurai #movies #villain #jedi #sith #darkside #armor #heartbroken... http://someurl,2013-04-19T21:42:59.000Z,Instagram,617416076,hi,#heartbroken,,,,
everyone,324969288979062785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",325000542411706368,@someuser @someuser Acha phir.. Mein niklaa! -_- #Crying #HeartBroken :( Mjhe dhol wi ni bajanay diya!,2013-04-18T21:39:02.000Z,Twitter Web Client,1095468566,hi,#heartbroken,"[{'type': 'replied_to', 'id': '324999842441072641'}]",567532807,,
everyone,324241948871385088,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",324256742852665344,“@someuser @someuser #heartbroken #instasad #instacry #instaLunafoutehneme” instaagree,2013-04-16T20:23:26.000Z,Twitter for iPhone,880585820,hi,#heartbroken,"[{'type': 'replied_to', 'id': '324253081816666112'}]",363694317,,
everyone,323448476639846401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323469937232474112,@someuser  bas ajse tumhare aur hamare raste juda-juda :/ mjhe N-league wale pasand nai #HeartBroken,2013-04-14T16:16:57.000Z,Mobile Web (M2),541131565,hi,#heartbroken,"[{'type': 'replied_to', 'id': '323469465805283329'}]",856786837,,
everyone,321723007062126592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321723007062126592,badgalriri #rihannanavy #shesgettingmarried #heartbroken #yourmine #iloveyou #copythispicture... http://someurl,2013-04-09T20:35:16.000Z,Instagram,283721927,hi,#heartbroken,,,,
everyone,318968714865295360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318968714865295360,RIP SHAIN GANDEE💔 #WearCamoForShain #heartbroken #Buckwild @someuser @someuser @someuser @someuser @someuser @someuser,2013-04-02T06:10:42.000Z,Twitter for iPhone,325403026,hi,#heartbroken,,,,
everyone,318866196789354496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318866196789354496,@someuser Natalie... #notfunny #lolol #heartbroken #haha #goodone,2013-04-01T23:23:20.000Z,Twitter for Android,948685332,hi,#heartbroken,,983263795,,
everyone,318857786958176257,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318857786958176257,RIP Shain Gandee.... #heartbroken #nevergunnabethesame #Buckwild,2013-04-01T22:49:55.000Z,Twitter Web App,743934522,hi,#heartbroken,,,,
everyone,318849082942701568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318849082942701568,RIP Shain Gandee. #heartbroken.,2013-04-01T22:15:19.000Z,Twitter Web Client,576616909,hi,#heartbroken,,,,
everyone,318812925047480321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",318812925047480321,RIP Shain Gandee 😢 #heartbroken 💔,2013-04-01T19:51:39.000Z,Twitter for iPhone,576415271,hi,#heartbroken,,,,
everyone,318806269228105728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318806269228105728,Rip shain #buckwild #heartbroken 😪,2013-04-01T19:25:12.000Z,Twitter for iPhone,28496202,hi,#heartbroken,,,,
everyone,318794819507994624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318794819507994624,RIP Shain! #buckwild #heartbroken 💔😭,2013-04-01T18:39:42.000Z,Twitter for iPhone,991988593,hi,#heartbroken,,,,
everyone,318793695002505218,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318793695002505218,RIP Shain Gandee #waytooyoung #heartbroken,2013-04-01T18:35:14.000Z,Twitter for iPhone,1134616051,hi,#heartbroken,,,,
everyone,318781555420057600,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",318781555420057600,RIP Shain Gandee 💔💔💔 #heartbroken,2013-04-01T17:47:00.000Z,Twitter for iPhone,900442891,hi,#heartbroken,,,,
everyone,318778983300866048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318778983300866048,RIP Shain #buckwild #tooyoung #heartbroken,2013-04-01T17:36:46.000Z,Twitter for iPhone,192186768,hi,#heartbroken,,,,
everyone,315002221018374144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",315005701992902656,@someuser SHAY!! *in filmy tone* Aaj keh diya. Iske aage ek shabd mat kehna. #HeartBroken :P @someuser,2013-03-22T07:43:06.000Z,Twitter Web Client,320616940,hi,#heartbroken,"[{'type': 'replied_to', 'id': '315004435225001984'}]",497227604,,
everyone,313896467876179968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",313896467876179968,Akhir Zindagi Ne Bhi Aaj Puchh Liya Mujhse;| Kahan Hai Wo Shaks Jo Tujhe Mujh Se Bhi Zyada Aziz Tha! #Heartbroken #Love #SweetMemories,2013-03-19T06:15:24.000Z,Twitter Web Client,147916985,hi,#heartbroken,,,,
everyone,312979690530959360,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",312983590331904001,"@someuser #heartbroken :( :D, okane bari oya kiyana jathiye pissan kotuwe witharak nemei Borelesgamuweth innawa (man wage) :D",2013-03-16T17:47:57.000Z,Twitter Web Client,606016442,hi,#heartbroken,"[{'type': 'replied_to', 'id': '312982993402753024'}]",993833274,,
everyone,312236745934655488,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",312239485259771904,@someuser @someuser aise hi hota hai....waqt k saath insaan sab rishte naathe bhul jata hai #HeartBroken,2013-03-14T16:31:09.000Z,Twitter for Android,981882186,hi,#heartbroken,"[{'type': 'replied_to', 'id': '312236745934655488'}]",820856762,,
everyone,310131119418916865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310137482299727873,@someuser  poor nana:(  #heartbroken,2013-03-08T21:18:32.000Z,Twitter for iPhone,426190489,hi,#heartbroken,"[{'type': 'replied_to', 'id': '310137289927970816'}]",480994380,,
everyone,310131365544853504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310131782441902081,@someuser #heartbroken aah hu kraa aah?,2013-03-08T20:55:53.000Z,Write Longer,182898723,hi,#heartbroken,"[{'type': 'replied_to', 'id': '310131365544853504'}]",181975604,,
everyone,307924700401659904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",310022565588529153,@someuser dost dosttt naa rahaaaa!!! #heartbroken 💔,2013-03-08T13:41:54.000Z,Twitter for iPhone,39971353,hi,#heartbroken,"[{'type': 'replied_to', 'id': '310021909721010176'}]",269249497,,
everyone,309705849595637760,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",309707052706582528,@someuser poor kate #heartbroken,2013-03-07T16:48:10.000Z,Twitter for Android,600992310,hi,#heartbroken,"[{'type': 'replied_to', 'id': '309706345484001280'}]",519747879,,
everyone,309288394083692544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",309288394083692544,Tujhe bhula diya ho... #heartbroken 😕,2013-03-06T13:04:34.000Z,Twitter for iPhone,243163688,hi,#heartbroken,,,,
everyone,308938118260736000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",308938118260736000,#HeartBroken for Karachi!!,2013-03-05T13:52:41.000Z,Twitter Web Client,272989689,hi,#heartbroken,,,,
everyone,308501672714444800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308501883398533120,@someuser #HeartBroken for Karachi! :(,2013-03-04T08:59:15.000Z,Twitter Web Client,272989689,hi,#heartbroken,"[{'type': 'replied_to', 'id': '308501672714444800'}]",553767994,,
everyone,308311488584630273,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",308311488584630273,#HeartBroken for Karachi! #Restlessness #Bleeding,2013-03-03T20:22:41.000Z,Twitter Web Client,272989689,hi,#heartbroken,,,,
everyone,308256184022999041,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308256184022999041,#HeartBroken for Karachi! :(,2013-03-03T16:42:56.000Z,Twitter Web Client,272989689,hi,#heartbroken,,,,
everyone,308140901673361410,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",308140901673361410,sukha samandar askon ka sirf yaadein hi ab baki hai! #heartbroken,2013-03-03T09:04:50.000Z,Twitter Web Client,27702981,hi,#heartbroken,,,,
everyone,307895842063405056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307895842063405056,He: Dil ek mandir. She: I am Aurangjeb. #HeartBroken,2013-03-02T16:51:03.000Z,Twitter for BlackBerry®,864814430,hi,#heartbroken,,,,
everyone,307532673327460353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",307532673327460353,"Tujhe Kya Khabar Teri Yaad Ne Mujhe Kis Tarah Se Sata Diya,.| Kabhi Akele Me Hasa Diya,,| Kabhi Mahfil Me Rula Diya....| #heartbroken",2013-03-01T16:47:57.000Z,Twitter Web Client,27702981,hi,#heartbroken,,,,
everyone,305145935812517888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305145935812517888,Chand ko sitaron se aur mujhe tum se Mohabbat hai| Phoolon ko baharon se aur mujhe tum se Mohabbat hai| #Love #heartbroken,2013-02-23T02:43:55.000Z,Twitter Web Client,225164352,hi,#heartbroken,,,,
everyone,301406918604386304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",301406918604386304,ooo yaee in 10 min i can see him #heartbroken,2013-02-12T19:06:23.000Z,Twitter Web Client,963009968,hi,#heartbroken,,,,
everyone,301312142987124736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",301313767453630465,"@someuser Ek toh hum Medal nai jeet paate, dusra agar kisi Game mein thodi bahut hope thi bhi woh bhi gya.. #Damn #HeartBroken",2013-02-12T12:56:14.000Z,TweetDeck,113546769,hi,#heartbroken,"[{'type': 'replied_to', 'id': '301312142987124736'}]",43321252,,
everyone,300812575082442752,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",300812575082442752,Apaan?@someuser Kok ane e ishhh? @someuser #heartbroken #ngaco,2013-02-11T03:44:41.000Z,Twitter for BlackBerry®,254937998,hi,#heartbroken,,,,
everyone,300723589534064640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",300723589534064640,Khai..Matt Bomer is gay..#heartbroken,2013-02-10T21:51:05.000Z,TweetCaster for Android,178288236,hi,#heartbroken,,,,
everyone,298247623142432768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298247623142432768,Hate hate hate @someuser peyton_lee16 #heartbroken http://someurl,2013-02-04T01:52:29.000Z,Instagram,145084863,hi,#heartbroken,,,,
everyone,298107520164175873,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298107520164175873,अगर किसी को सच्चे दिल से चाहो तो सारी कायनात तुम्हारे मजे लेने में लग जाती है ।| #heartbroken,2013-02-03T16:35:46.000Z,Twitter for iPad,86574753,hi,#heartbroken,,,,
everyone,292226440152379393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",292226440152379393,"Jyoti di, please kabhi to mil lo apne is pagal bhai se. :/ | aisa kyun karti ho? :( | #HeartBroken",2013-01-18T11:06:27.000Z,Twitter Web Client,115368986,hi,#heartbroken,,,,
everyone,291836985532887040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",291838654513557504,@someuser ab tu bhai k use ulu k pathe k saath compare kre ga #heartBroken,2013-01-17T09:25:31.000Z,Twitter Web Client,140183543,hi,#heartbroken,"[{'type': 'replied_to', 'id': '291838293295906816'}]",177512185,,
everyone,290740764969943040,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",290740764969943040,@someuser vul gayi kya mujhe! #heartbroken,2013-01-14T08:42:54.000Z,Mobile Web (M2),1058201234,hi,#heartbroken,,965080862,,
everyone,287923372006985729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287932508828495873,@someuser mujhe nahi hui aadat.. ab bhi utn hi dukh hota hai! #HeartBroken,2013-01-06T14:43:54.000Z,Twitter Web Client,93402178,hi,#heartbroken,"[{'type': 'replied_to', 'id': '287931370498555904'}]",428583478,,
everyone,287827339855921152,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",287836466720149504,@someuser @someuser #shattered #heartbroken #depression.mere bhai ye kya ho raha hey .....,2013-01-06T08:22:16.000Z,Twitter for BlackBerry®,863629081,hi,#heartbroken,"[{'type': 'replied_to', 'id': '287827339855921152'}]",787345519,,
everyone,286693461304942592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",286693461304942592,Sacchi yaar. Aaj kl honesty hi jhooth lagti hai :( #heartbroken,2013-01-03T04:40:22.000Z,Twitter for iPad,715402442,hi,#heartbroken,,,,
everyone,285642958865305600,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",285644655314489346,@someuser @someuser @someuser whaaaat?! Sab ko kiya?! :/ #heartbroken #crying,2012-12-31T07:12:47.000Z,Twitter for iPad,715402442,hi,#heartbroken,"[{'type': 'replied_to', 'id': '285644381195735040'}]",445442088,,
everyone,285434563604398081,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",285435832645582850,@someuser chan se jo tute koi sapnaaa #heartbroken ;),2012-12-30T17:23:00.000Z,Twitter for iPhone,486836961,hi,#heartbroken,"[{'type': 'replied_to', 'id': '285435293379735552'}]",132615612,,
everyone,282483049390817281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",282483049390817281,@someuser pattai dichhyona aajkal ?? dhusss :( #HeartBroken !,2012-12-22T13:49:41.000Z,Mobile Web (M2),420885054,hi,#heartbroken,,180825993,,
everyone,277049621249933312,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",277441746386960386,@someuser #HeartBroken mujy bhe manage kr lo na :D :D,2012-12-08T15:57:21.000Z,Mobile Web (M2),487338074,hi,#heartbroken,"[{'type': 'replied_to', 'id': '277441120181555200'}]",911900414,,
everyone,276586708458414080,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",276828857502404608,@someuser love yaa #HEARTBROKEN aiiiiii,2012-12-06T23:21:57.000Z,Twitter for BlackBerry®,841365667,hi,#heartbroken,"[{'type': 'replied_to', 'id': '276791038138535937'}]",550761326,,
everyone,274662354334130176,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",274662354334130176,Isaak :( @someuser #heartbroken,2012-11-30T23:53:02.000Z,Twitter Web Client,74890220,hi,#heartbroken,,,,
everyone,271305908750000130,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",271308999532630016,@someuser Dafa Hojayein Phir Aap. #HeartBroken,2012-11-21T17:48:00.000Z,Twitter for Android,447343155,hi,#heartbroken,"[{'type': 'replied_to', 'id': '271308575333310465'}]",907619604,,
everyone,270557773857714176,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",270558357788692481,@someuser Ay 3shggg !!! hathyy swaaleeeef Al #heartbroken :::,2012-11-19T16:05:13.000Z,Twitter for Android,247925677,hi,#heartbroken,"[{'type': 'replied_to', 'id': '270558134777556992'}]",298391954,,
everyone,270245528061743104,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",270245528061743104,Poor Sam. #heartbroken #poorguy #dreamcrushed @someuser http://someurl,2012-11-18T19:22:09.000Z,Instagram,559054641,hi,#heartbroken,,,,
everyone,269385052973051905,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269385052973051905,#BanTheQuestion bhabhi ka naam kya hai?? #heartbroken :|,2012-11-16T10:22:56.000Z,Mobile Web,91765679,hi,#heartbroken,,,,
everyone,268198837842227200,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",268202584781758465,@someuser Hate? Kinda harsh.. #hurt #heartbroken,2012-11-13T04:04:13.000Z,Twitter Web Client,348892749,hi,#heartbroken,"[{'type': 'replied_to', 'id': '268202181700747264'}]",321872608,,
everyone,265814379528847360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265814379528847360,"vekhya dila tenu samjaya c..na dil la kise naal, hun ro ikalla beth ke...#heartbroken",2012-11-06T13:54:21.000Z,Gravity!,233817478,hi,#heartbroken,,,,
everyone,264419328882003968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264431393734537216,"@someuser inni izzat se beesti ke, pata bhe nai chala khair #HeartBroken",2012-11-02T18:18:51.000Z,Twitter for iPhone,179468791,hi,#heartbroken,"[{'type': 'replied_to', 'id': '264421153534251008'}]",373559883,,
everyone,263766620114132995,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263766620114132995,Mek)shiiiiiiiiiiii......#heartbroken chalie!!!!!,2012-10-31T22:17:17.000Z,Twitter for BlackBerry®,296195715,hi,#heartbroken,,,,
everyone,263331064200691712,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",263339065057894400,@someuser @someuser Owa pure harsh man #heartbroken,2012-10-30T17:58:20.000Z,Twitter for Android,597426427,hi,#heartbroken,"[{'type': 'replied_to', 'id': '263338918412439552'}]",98707185,,
everyone,262228892411105280,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",262584960525926400,@someuser mujhay apnay haaton say marnay ki akhri khuwahish bhi puri nahi karogi ab tum? #HeartBroken,2012-10-28T16:01:47.000Z,Twitter Web Client,834688086,hi,#heartbroken,"[{'type': 'replied_to', 'id': '262584193190604801'}]",64977895,,
everyone,262243299543363584,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",262243299543363584,Poor Latti!!!!!!!!! #heartbroken,2012-10-27T17:24:09.000Z,Twitter for BlackBerry®,123985737,hi,#heartbroken,,,,
everyone,258660685658079232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258660685658079232,"Mujhe khairaat ki khushi pasand nahi,hum toh apne gum mei nawaabon ki tarah rehte hai-A friend after drinking. #HeartBroken #DrunkTweet",2012-10-17T20:08:07.000Z,Dabr,127812010,hi,#heartbroken,,,,
everyone,257265859230302208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",257265859230302208,#heartbroken agaaiiinnnnnn,2012-10-13T23:45:35.000Z,Twitter SMS,164409707,hi,#heartbroken,,,,
everyone,254640699822202880,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",254640699822202880,Qayyas was awesome yaar :( #heartbroken,2012-10-06T17:54:08.000Z,iOS,14457887,hi,#heartbroken,,,,
everyone,253169611489562624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",253176612080713728,@someuser #heartbroken Poor pooch!,2012-10-02T16:56:22.000Z,Twitter Web Client,27674943,hi,#heartbroken,"[{'type': 'replied_to', 'id': '253169611489562624'}]",9007482,,
everyone,250309537767231488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",250309537767231488,Hua joh dard bhi toh humka aaj kuch zyada hua. #HeartBroken #IshqWalaLove,2012-09-24T19:03:38.000Z,Twitter for Android,470880565,hi,#heartbroken,,,,
everyone,249570100687015936,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",249572235713585152,@someuser bus yaar. ab lafz reh gaye hain peechay. #HeartBroken,2012-09-22T18:13:52.000Z,Twitter Web Client,735425785,hi,#heartbroken,"[{'type': 'replied_to', 'id': '249571739611312129'}]",102433275,,
everyone,248108562885263360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",248108562885263360,#BALH Rajat Kapoor #heartbroken,2012-09-18T17:17:45.000Z,Twitter for Android,824516628,hi,#heartbroken,,,,
everyone,248010283522596864,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",248013092120846336,@someuser SHM to Mumbai..kahi bhi aur ind main hota chalta but dey chose Mumbai. #HeartBroken,2012-09-18T10:58:23.000Z,Twitter Web Client,73110178,hi,#heartbroken,"[{'type': 'replied_to', 'id': '248012473326764032'}]",319565877,,
everyone,246357825457123328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",246358718512508928,@someuser @someuser poor Shane #heartbroken,2012-09-13T21:24:30.000Z,Twitter for Android,54567628,hi,#heartbroken,"[{'type': 'replied_to', 'id': '246358274771914754'}]",26055541,,
everyone,240449881276293120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",244438337593679873,@someuser acha rakho yaar :( #HeartBroken,2012-09-08T14:13:35.000Z,Twitter for iPhone,382049029,hi,#heartbroken,"[{'type': 'replied_to', 'id': '244409070684098560'}]",379640663,,
everyone,242169259818639360,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",242169259818639360,Mera nashtay walay parathay se pait nahi bharraaa -_- #Heartbroken,2012-09-02T07:57:05.000Z,Twitter for BlackBerry®,67004667,hi,#heartbroken,,,,
everyone,241119497723990016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",241119497723990016,Poor Sam! :( <|3 #heartbroken #Supernatural http://someurl,2012-08-30T10:25:43.000Z,Twitter for iPhone,135666235,hi,#heartbroken,,,,
everyone,240177469410394112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",240178053475618816,@someuser Main khush hogaya ke tum meri baat karrahay ho. #HeartBroken,2012-08-27T20:04:44.000Z,Twitter Web Client,722751612,hi,#heartbroken,"[{'type': 'replied_to', 'id': '240177469410394112'}]",308341106,,
everyone,238088950101708801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",238094368014213120,@someuser yaa samee :( | #heartbroken,2012-08-22T02:04:55.000Z,Twitter Web Client,610126391,hi,#heartbroken,"[{'type': 'replied_to', 'id': '238092723528298497'}]",343334562,,
everyone,232723919889657856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",232727873964883969,@someuser I wanna meet @someuser sosososoososooso bad</3 #HeartBroken,2012-08-07T06:40:23.000Z,Twitter for iPhone,318636044,hi,#heartbroken,"[{'type': 'replied_to', 'id': '232726549512740864'}]",396769163,,
everyone,231667188262653952,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",231668241032957953,@someuser iribho cathy #HeartBroken,2012-08-04T08:29:47.000Z,Twitter for BlackBerry®,528873387,hi,#heartbroken,"[{'type': 'replied_to', 'id': '231667745186537472'}]",483093171,,
everyone,231410329781944320,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",231445923924959232,"@someuser @someuser @someuser Raza, Bas karo yaar tumne unko rohka bhi nahi. #heartbroken </3",2012-08-03T17:46:22.000Z,Twitter for iPhone,146554473,hi,#heartbroken,"[{'type': 'replied_to', 'id': '231444033682153472'}]",485760417,,
everyone,228050942992465921,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",229097525494304769,@someuser ay lay ay dooja teer wajja ay #heartbroken,2012-07-28T06:14:41.000Z,Twitter Web Client,118940820,hi,#heartbroken,"[{'type': 'replied_to', 'id': '229097354375077888'}]",135966047,,
everyone,227214327298551808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",227214327298551808,Poor auri :( #heartbroken,2012-07-23T01:31:31.000Z,Twitter for Android,497614817,hi,#heartbroken,,,,
everyone,226125800380977152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226125800380977152,"O mere dil ke chain, chaen aye mere dil ko dua kijiye (8).. RIP Rajesh Khanna ji :(  #rajeshkhanna #rip #heartbroken",2012-07-20T01:26:06.000Z,Twitter Web Client,162910193,hi,#heartbroken,,,,
everyone,220557463064285184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",220557463064285184,Seeya parise #heartbroken,2012-07-04T16:39:31.000Z,Twitter for Android,437195160,hi,#heartbroken,,,,
everyone,218578096796864513,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",218580045512450048,@someuser hawww. How rude. ye tak nhi poocha ke ja kahan rahe hain hum. #HeartBroken,2012-06-29T05:41:58.000Z,TweetCaster for Android,569266660,hi,#heartbroken,"[{'type': 'replied_to', 'id': '218578096796864513'}]",20128590,,
everyone,215814649092898817,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215814970347229184,@someuser jeesh #heartbroken,2012-06-21T14:34:33.000Z,Twitter Web Client,335383057,hi,#heartbroken,"[{'type': 'replied_to', 'id': '215814649092898817'}]",459859990,,
everyone,215299073337593856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",215300080155107329,@someuser D: harsh! #heartbroken,2012-06-20T04:28:33.000Z,Twitter Web Client,598164320,hi,#heartbroken,"[{'type': 'replied_to', 'id': '215299073337593856'}]",604693974,,
everyone,211525308514451456,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",211526568730824705,@someuser yarait lw che!:( Ana alskool makhtheenaa:(#heartbroken,2012-06-09T18:33:58.000Z,Twitter Web Client,273449136,hi,#heartbroken,"[{'type': 'replied_to', 'id': '211525308514451456'}]",374894344,,
everyone,209642775740809217,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",209642775740809217,...abhi #heartbroken,2012-06-04T13:48:27.000Z,Tweets60dm,28107655,hi,#heartbroken,,,,
everyone,208585666290917377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",208585666290917377,Ek din mein 2 ne bhai bol diya :S #Heartbroken,2012-06-01T15:47:52.000Z,Twitter Web Client,83370000,hi,#heartbroken,,,,
everyone,206820182788816899,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",206820395486154752,@someuser To kabhi to kuch aacha bolti KKR ke liye...#heartbroken,2012-05-27T18:53:19.000Z,Twitter for BlackBerry®,129416565,hi,#heartbroken,"[{'type': 'replied_to', 'id': '206820182788816899'}]",112182940,,
everyone,206627728340959232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206713361717665792,@someuser @someuser @someuser | matath android fone ekak tibbanam apuurui | #heartbroken,2012-05-27T11:48:00.000Z,Mobile Web,14611672,hi,#heartbroken,"[{'type': 'replied_to', 'id': '206627728340959232'}]",333678264,,
everyone,206225577496158208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206225577496158208,#HeartBroken - Aaliyah  http://someurl,2012-05-26T03:29:43.000Z,Instagram,309237806,hi,#heartbroken,,,,
