lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,geo,referenced_tweets
en,804544147264679936,804544147264679936,2016-12-02T04:34:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",399223025,Twitter for iPhone,@someuser wasted my time driving to this location to find out it has closed permanently. Why is it still on your website? #annoyed http://someurl,everyone,#annoyed,91407318,,
en,804542799207141377,804542799207141377,2016-12-02T04:28:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",31473811,Twitter for Android,@someuser Ive been waiting for over 20mins for a rep regarding my #delayed baggage....almost day 4 without my bag! #notimpressed #annoyed http://someurl,everyone,#annoyed,54904679,,
en,804537320183447552,804537320183447552,2016-12-02T04:06:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2332450266,Twitter for Android,Why do teacher bother giving notes that dont help on our homework or study guide. | #annoyed,everyone,#annoyed,,,
en,804536016509882368,804536016509882368,2016-12-02T04:01:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",154787088,Twitter for iPhone,"The Vikings are making me want to pull my hair out, strand by strand... SOB  back to Netflix #frustrated #annoyed",everyone,#annoyed,,,
en,804535827346821120,804535827346821120,2016-12-02T04:01:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",393925801,Twitter for Android,Is anyone listening to this announcer!?! Say self destruct one more time. #gocowboys #annoyed,everyone,#annoyed,,,
en,804535493253877761,804535493253877761,2016-12-02T03:59:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",47796514,Twitter for iPhone,Next person I call/text who says havent heard from u in a long time who hasnt reached out to me =deleted #friends #annoyed #done #delete,everyone,#annoyed,,,
en,804532096387534848,804532096387534848,2016-12-02T03:46:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",21369327,Twitter for iPhone,Its been more than a season and I still have no clue how @someuser basketball rotisserie points work. #annoyed,everyone,#annoyed,,{'place_id': '575c6d4e1b73546d'},
en,804532015554961409,804532015554961409,2016-12-02T03:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1929035244,Twitter for iPhone,Anchorage is so damn boring when you got a broken leg and cant do shit... #annoyed,everyone,#annoyed,,,
en,804531784537014273,804531784537014273,2016-12-02T03:44:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",403460482,Twitter for iPhone,The Vikings defense always plays well when I think they arent gonna play well #annoyed 🙄,everyone,#annoyed,,,
en,804527783200358401,804527783200358401,2016-12-02T03:29:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",267890325,Twitter for Android,"Driving team and splitting the check is for the damn birds. Especially, when Aaron couldve done the trip by himself. #annoyed #sodone",everyone,#annoyed,,,
en,804523162780270598,804523162780270598,2016-12-02T03:10:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",143814623,Twitter for iPhone,"Originally told part would be delivered on Monday or Tuesday. Rescheduled for delivery for today, part still not here. #annoyed",everyone,#annoyed,,,
en,804522238875553792,804522238875553792,2016-12-02T03:07:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",3132318774,Twitter Web App,@someuser Turn back on the damn sounds for #Siri so we know when weve pressed it in our pocket!! #iPhone #apple #ios11 #ios10 #annoyed,everyone,#annoyed,380749300,,
en,804520974804717568,804520974804717568,2016-12-02T03:02:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",21482761,Twitter for iPhone,Cant everyone just get along for once #tired #annoyed 🙄😔😑,everyone,#annoyed,,,
en,804519745454125056,804519745454125056,2016-12-02T02:57:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2585348072,Twitter for Android,Once Again.. You Need Me . | #Annoyed #Af,everyone,#annoyed,,,
en,804515055957966848,804515055957966848,2016-12-02T02:38:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",83200523,Twitter for iPhone,"PSA: If a house is for sale, call the number on the sign. DONT knock on the door. #psa #annoyed #landladyissellingthehouse",everyone,#annoyed,,,
en,804513779010727939,804513779010727939,2016-12-02T02:33:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",804509357501218817,Twitter for iPhone,"Why does Mercutio always have to be this stubborn? Ugh, better stop these ridiculous men! #Annoyed #RuinedMyMood #SMH",everyone,#annoyed,,,
en,804498075175845888,804498075175845888,2016-12-02T01:31:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",804158241483722752,Twitter for iPhone,"July 18th| | Getting tired, the night is hot. Capulets are wandering around, and if Mercutio sees Tybalt, a fight is surly to arise. #annoyed",everyone,#annoyed,,,
en,804497868761563141,804497868761563141,2016-12-02T01:30:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",804489268081082368,Twitter Web Client,"Twitter works faster than a phone call #TMobile Dont bother calling customer support, just tweet them instead. #annoyed @someuser",everyone,#annoyed,,,
en,804495204602564608,804495204602564608,2016-12-02T01:19:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",249503386,Twitter for Android,@someuser whats the point of having numbers if noone ever answers the phone #annoyed,everyone,#annoyed,17475575,,
en,804490887464189954,804490887464189954,2016-12-02T01:02:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22039011,Echofon,What @someuser location serves a number of seafood entrees but NEVER has cocktail sauce? The one on I-10 E near Federal! #lubys #annoyed,everyone,#annoyed,,,
en,804490679275634688,804490679275634688,2016-12-02T01:01:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",945065599,Twitter for Android,@someuser I was on hold for 21 minutes and 32 seconds before I gave up. . . #annoyed,everyone,#annoyed,194109234,,
en,804486775825661952,804486775825661952,2016-12-02T00:46:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",790285154,Twitter Web Client,"Love getting hacked and having that person like a whole bunch of stuff Ive never seen before, its amazing. #donthackmeagainplease #annoyed",everyone,#annoyed,,,
en,804483451026075652,804483451026075652,2016-12-02T00:32:55.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",802109538065256448,Watch lib Watch lib,All you #LuLaRoe peeps need to watch out for this lady! #annoyed |  @someuser - http://someurl,everyone,#annoyed,,,
en,804478892312563712,804478892312563712,2016-12-02T00:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",471488194,Twitter for iPhone,why is my boyfriend sucking so much ass right now #annoyed,everyone,#annoyed,,,
en,804476150647025664,804476150647025664,2016-12-02T00:03:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26075904,Twitter for Android,@someuser why am I suddenly unable to login to your mobile app? #annoyed,everyone,#annoyed,54335951,,
en,555872063789871105,804469273724944384,2016-12-01T23:36:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",365466630,Twitter Web Client,"@someuser @someuser In physician, heal thyself mode, I confess this also applies to following its hashtag while not watching. #annoyed",everyone,#annoyed,17993122,,"[{'type': 'replied_to', 'id': '555872063789871105'}]"
en,804468070307635200,804468070307635200,2016-12-01T23:31:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",158617959,Twitter Web Client,"JESUS PPL......yall SWEAR like we just have the golden key to do any and all black magic for yall phones, no matter what yall want. #annoyed",everyone,#annoyed,,,
en,804459910121582592,804459910121582592,2016-12-01T22:59:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333084411,Twitter for iPhone,All you #LuLaRoe peeps need to watch out for this lady! #annoyed http://someurl,everyone,#annoyed,,,
en,804456250863980549,804456250863980549,2016-12-01T22:44:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",591168707,Twitter for Android,Just thought Id make you aware that delivery promised has still not been recd from HermesUK @someuser any idea when itll be here? #annoyed http://someurl,everyone,#annoyed,,,
en,804455882121736192,804455882121736192,2016-12-01T22:43:23.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",131769329,Twitter for iPhone,"shit get old man , #annoyed",everyone,#annoyed,,,
en,804453174329352192,804453174329352192,2016-12-01T22:32:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",703180954,Twitter for Android,Impatiently waiting for the husband to finish his video editing so we can hang up our new 70 4k TV.... Grrrr!  #annoyed #nopatience,everyone,#annoyed,,,
en,804452894149726208,804452894149726208,2016-12-01T22:31:30.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",803532314126925824,Twitter Web Client,I have something very important to tell Bobby but he is being so weird... #bfproblems #annoyed #confused #RobinLaRue,everyone,#annoyed,,,
en,804451176439803904,804451176439803904,2016-12-01T22:24:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2171380446,Twitter for iPhone,can someone give this man a tissue? #annoyed,everyone,#annoyed,,,
en,804451142981844993,804451142981844993,2016-12-01T22:24:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",554972101,Twitter for iPhone,#annoyed| Plagued by hiccups 😏,everyone,#annoyed,,,
en,804448740006359040,804448740006359040,2016-12-01T22:15:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",3098038064,Twitter for Android,I have been in pain all day and its only getting worse. 😒 #Annoyed #NotBandAidApplicable,everyone,#annoyed,,,
en,804444442115641344,804446272270766080,2016-12-01T22:05:11.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",84453771,Twitter for iPhone,@someuser @someuser This was my tracking for today #annoyed #isthisajoke http://someurl,everyone,#annoyed,323177035,,"[{'type': 'replied_to', 'id': '804444442115641344'}]"
en,804445324685312000,804445324685312000,2016-12-01T22:01:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403894222,Twitter for iPhone,My left ear has been popping and plugged now for 5 days now #annoyed,everyone,#annoyed,,,
en,804442473485504512,804442473485504512,2016-12-01T21:50:06.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",781889315936796713,Twitter for iPad,"My evening ends on a low note, a wasted day waiting for a delivery by @someuser that never came, paid extra for it to come today #annoyed",everyone,#annoyed,,,
en,804441946387349504,804441946387349504,2016-12-01T21:48:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",567908528,Twitter for iPhone,They say Dont judge someones past. But if you doing the same shit u did before then ima judge the fuck out u! FOH bitch! #annoyed,everyone,#annoyed,,{'place_id': 'e4a0d228eb6be76b'},
en,804432528861851648,804439698730946560,2016-12-01T21:39:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",98484498,Twitter Web Client,@someuser I just submitted again and circled the date so its super obvious. Hopefully that helps. #annoyed,everyone,#annoyed,62601419,,"[{'type': 'replied_to', 'id': '804439283658530816'}]"
en,804439027319455744,804439027319455744,2016-12-01T21:36:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",235742119,Twitter for Android,I need new friends. Mine suck. #annoyed,everyone,#annoyed,,,
en,804438133613981697,804438133613981697,2016-12-01T21:32:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60690899,Twitter for Android,4h later and I finally break the top 10 in @someuser queue...only to have to leave my pc and get back in line tomorrow....again. #Annoyed,everyone,#annoyed,,,
en,804434014199304193,804434014199304193,2016-12-01T21:16:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67501826,Twitter for iPhone,When the check engine light comes on in your car <<<< #annoyed http://someurl,everyone,#annoyed,,{'place_id': 'c79a0302b462ea2f'},
en,804429213893701632,804429213893701632,2016-12-01T20:57:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",75476714,Twitter for iPhone,you can tell someones from Bethel when their in the middle of taking your order and they randomly start singing..... #annoyed,everyone,#annoyed,,,
en,804425677982355456,804425677982355456,2016-12-01T20:43:21.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",356182820,Twitter for Android,When you see perfectly good items getting thrown in the bin #annoyed #reuse #reduce #donate http://someurl,everyone,#annoyed,,,
en,804415048403685376,804415048403685376,2016-12-01T20:01:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",635925950,Twitter for iPhone,When the lady at the nail salon tells ME the color she thinks I should have AFTER I tell her I want #4 several times 🙄🙄🙄 #Annoyed,everyone,#annoyed,,,
en,804413945222152194,804413945222152194,2016-12-01T19:56:44.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",235014870,Twitter for Android,@someuser do you know your staff in #linwood store Renfrewshire are turning away customers @ 7.47pm although closing time 8pm.  #annoyed,everyone,#annoyed,39240629,,
en,804410039205330944,804410039205330944,2016-12-01T19:41:13.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",362973630,Twitter for iPad,@someuser when your pizza arrives and you have to put in the oven to cook it longer as its under cooked! #annoyed,everyone,#annoyed,89214789,,
en,804409400148443137,804409400148443137,2016-12-01T19:38:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",762127081689980928,Twitter Web Client,Was up till nearly 5am getting interviewed by 1 of #TheSeventyThird and my back story needs more lore update details for me to join| #Annoyed,everyone,#annoyed,,,
en,804347034132221953,804409274583707649,2016-12-01T19:38:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",379245071,Twitter for Android,@someuser not sure about this...my Samsung TV repeatedly asks me to sign back in to Google Play. #annoyed,everyone,#annoyed,243381107,,"[{'type': 'replied_to', 'id': '804347034132221953'}]"
en,804408335898386432,804408335898386432,2016-12-01T19:34:27.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",46716824,Twitter for Android,Rahh @someuser frustrating and useless! No reply to DM & parcel nor arrived. Next day delivery yesterday! #frustrated #annoyed  #boohoo,everyone,#annoyed,,,
en,804407229709422593,804407229709422593,2016-12-01T19:30:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1546155572,Twitter for Android,Its boot season but its 75 degrees #annoyed,everyone,#annoyed,,,
en,804407055545225216,804407055545225216,2016-12-01T19:29:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1546155572,Twitter for Android,Guess the south just doesnt have winter anymore #annoyed,everyone,#annoyed,,,
en,804406729471561729,804406729471561729,2016-12-01T19:28:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1546155572,Twitter for Android,Why do people have private conversations on speaker phone #annoyed,everyone,#annoyed,,,
en,804403740472066048,804403740472066048,2016-12-01T19:16:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",563142166,Twitter for iPhone,@someuser why is this the 4th time my order has been wrong in the past like two months? #annoyed #getittogether,everyone,#annoyed,30973,,
en,804400055411212288,804400055411212288,2016-12-01T19:01:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20402797,Twitter for iPhone,It would be lovely if @someuser would actually let you contact them instead of sending me to a blank page for 6 hours already. #annoyed,everyone,#annoyed,,,
en,804395839296835585,804395839296835585,2016-12-01T18:44:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",142303238,Twitter for iPhone,@someuser @someuser After 10 years with Sage 50.. Sold Sage 200 and 3 years on no better off! #annoyed #sage #softwaredevelopment http://someurl,everyone,#annoyed,17309923,,
en,804395508412387328,804395508412387328,2016-12-01T18:43:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",20540811,Twitter for iPhone,Spending an entire class period talking about everyones cats. What a waste of my time and money 🙄😡#annoyed,everyone,#annoyed,,,
en,804395204866441216,804395204866441216,2016-12-01T18:42:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106529885,Twitter for iPhone,Youre gonna replay my snaps but not reply... true... really? Then dont rewatch them🤔🙄 #annoyed,everyone,#annoyed,,{'place_id': '4939b600461c30a4'},
en,804392236607672320,804392236607672320,2016-12-01T18:30:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",19751815,Twitter for iPhone,32 isnt old either but stop acting like she is 22 and fresh out of college. #annoyed,everyone,#annoyed,,,
en,804390366984237056,804390366984237056,2016-12-01T18:23:02.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",840471055,Twitter for Android,aarrrghhh! just ran out of petrol on the stupid A27 between Chichester and Havant that has no exits for 10miles #cold & #annoyed with myself,everyone,#annoyed,,,
en,804387764821196801,804387764821196801,2016-12-01T18:12:42.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",291839467,Twitter for iPhone,Insane @someuser - on a packed train not allowed to upgrade season to first class. Who knew paying you another £52 was not allowed! #annoyed,everyone,#annoyed,,,
en,804386638520533001,804386638520533001,2016-12-01T18:08:14.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",454851026,Twitter Web Client,*gulps & checks diary* Soz its the Austin Allegro square steering wheel fan club get together this week... #damn #nexttime #annoyed http://someurl,everyone,#annoyed,,,"[{'type': 'quoted', 'id': '804385350722482176'}]"
en,804386363479048192,804386363479048192,2016-12-01T18:07:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",293867478,Twitter for iPhone,@someuser um why do I keep getting a notification and when I look for a new notification theres nothing? #annoyed,everyone,#annoyed,17874544,,
en,804383033579147265,804383033579147265,2016-12-01T17:53:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",16465514,Twitter for iPhone,Is it just when I need to be somewhere at a certain time that theres a stupid amount of traffic? #annoyed #grrr,everyone,#annoyed,,,
en,804382432422072320,804382432422072320,2016-12-01T17:51:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801663887506452480,Twitter for iPhone,Its not a good day today... #annoyed,everyone,#annoyed,,,
en,804380710907891712,804380710907891712,2016-12-01T17:44:40.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1023831607,Twitter for Android,"@someuser thanks to your driver delivering to wrong address,parcel gets refused;now cost me £49 as product ordered has increased #annoyed",everyone,#annoyed,123918742,,
en,804380701395128320,804380701395128320,2016-12-01T17:44:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",433018868,TweetCaster for Android,Free WiFi??? Yeah right... #annoyed,everyone,#annoyed,,,
en,804375930944757761,804375930944757761,2016-12-01T17:25:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25679861,Twitter for Android,"Seriously, how do you not know to leave walking room on 1 side? Sheesh. Herp derp. #annoyed",everyone,#annoyed,,,
en,804375249156472836,804375249156472836,2016-12-01T17:22:58.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",477049849,Twitter for iPhone,How am I supposed to get in the season when the highs are 70 degrees? Wth North Carolina #annoyed #butiloveit,everyone,#annoyed,,{'place_id': '19eb649c219bcdc9'},
en,804373475079004160,804373475079004160,2016-12-01T17:15:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426597879,Twitter for iPhone,My roommate thinks everyone is deaf. We can actually hear what you are saying. #annoyed,everyone,#annoyed,,,
en,804370291443040256,804370291443040256,2016-12-01T17:03:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20532765,Twitter for iPhone,Its the first day of Advent not Christmas Eve! Customer service has gone downhill bigtime..#annoyed,everyone,#annoyed,,,
en,804369488443543552,804369488443543552,2016-12-01T17:00:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66431583,Instagram,Everyone is on 💯💯💯💯💯 today! | •| #work #Snapchat #tan #washington #optometry #eyes #annoyed... http://someurl,everyone,#annoyed,,,
en,804368724291702789,804368724291702789,2016-12-01T16:57:02.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",398466800,Twitter for iPhone,@someuser  or @someuser  do you ever return your customer complaint/compensation calls ???? Messages left after messages #annoyed,everyone,#annoyed,54904679,,
en,804367943173894145,804367943173894145,2016-12-01T16:53:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",804067568839512066,Twitter for iPad,My face at the moment because I only wanted to know about Rochester while talking to Diana and Mary. #Annoyed #IOnlyLikeRochester http://someurl,everyone,#annoyed,,,
en,804363993297121281,804363993297121281,2016-12-01T16:38:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2759888534,TweetCaster for iOS,My professor always late for her office hours on Thursdays smh #annoyed,everyone,#annoyed,,,
en,804363176041152512,804363176041152512,2016-12-01T16:35:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",164459036,Twitter for iPhone,"Theres nothing better than going out of your way to do something for someone, and not even getting a thanks for it. Lmfao. #annoyed",everyone,#annoyed,,,
en,804362497713209344,804362497713209344,2016-12-01T16:32:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2775945437,Twitter for iPhone,"When shows, like cooking shows or fashion shows, talk about drama between the contestants THATS NOT WHAT THE SHOW IS ABOUT! #annoyed #stop",everyone,#annoyed,,,
en,804362152698056704,804362152698056704,2016-12-01T16:30:56.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",21062481,Twitter Web Client,"Yo, @someuser WTF??! Why are you making me enter my cc info again?? It was stored in my account from before but now its gone??! 😡 #annoyed",everyone,#annoyed,,,
en,804360653234257920,804360653234257920,2016-12-01T16:24:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15900370,Twitter for iPhone,Big problem in business today...people responding before reading thoroughly. WHY? #annoyed #frustrated #GetItTogether,everyone,#annoyed,,,
en,804358331255005184,804358331255005184,2016-12-01T16:15:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3265666459,Twitter for iPhone,I hate when people take advantage of me being understanding. #annoyed 😑,everyone,#annoyed,,,
en,804353637472473088,804353637472473088,2016-12-01T15:57:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",401770860,Twitter for iPhone,maybe thats the new place to pick up girls now...on game apps. maybe brad needs to hop off MY d. 🙄 #Annoyed&StillParanoidFromYesterday,everyone,#annoyed,,,
en,804349249353826304,804349249353826304,2016-12-01T15:39:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3354607847,Twitter for Android,Waiting at the bank... #annoyed #burocracy #timewaste,everyone,#annoyed,,,
en,804346931828899840,804346931828899840,2016-12-01T15:30:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89868304,Twitter for iPhone,Why is everyone a terrible driver this morning?!? Ughhhhh 😡 #roadrage #annoyed,everyone,#annoyed,,,
en,804346789625266176,804346789625266176,2016-12-01T15:29:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4082515065,Twitter for iPhone,Some people have no class #annoyed #Criminal #nyc,everyone,#annoyed,,{'place_id': '01a9a39529b27f36'},
en,804345041036656640,804345041036656640,2016-12-01T15:22:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2307058095,Twitter for iPhone,gotta goosfraba through these next few weeks.#womensuck #ilovemyjob #noidont #recessbitch #annoyed,everyone,#annoyed,,{'place_id': '67d92742f1ebf307'},
en,804340873743990784,804340873743990784,2016-12-01T15:06:22.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",49759849,Twitter for iPhone,Watching men #onhere critique Dem Party while at the same time not lifting up Black women & Latina leaders already working on this. #annoyed,everyone,#annoyed,,,
en,804339514642759684,804339514642759684,2016-12-01T15:00:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",793222335918637056,Twitter for Android,Starting to dislike my job 😑 | #annoyed http://someurl,everyone,#annoyed,,,
en,804335838679171072,804335838679171072,2016-12-01T14:46:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",242953802,Twitter for Android,"@someuser @someuser why cant you ever tell me when a green line train to Greenbelt is coming?! This is every day, ALL DAY!! #annoyed 😲 http://someurl",everyone,#annoyed,18938912,,
en,804335250872696833,804335250872696833,2016-12-01T14:44:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",264974406,Twitter for Android,Im not getting back on Facebook again until the memory post makes its way out of Lawrenceburg #annoyed,everyone,#annoyed,,,
en,804332042695475200,804332042695475200,2016-12-01T14:31:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",243466316,Twitter Web Client,Its just so hard to support small businesses EX: Etsy sellers when they pretty much LIE about when they will get the item to you #annoyed,everyone,#annoyed,,,
en,803621254406217729,804329825741762560,2016-12-01T14:22:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4869488956,Twitter for Android,@someuser this is getting beyond a joke now Im not happy at all #annoyed #thinkingchangingbanks,everyone,#annoyed,962692878,,"[{'type': 'replied_to', 'id': '803622204831305728'}]"
en,804327338448224256,804327338448224256,2016-12-01T14:12:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",4869488956,Twitter for Android,@someuser  sent my email and still no phone call or no bank card #NotHappy #annoyed,everyone,#annoyed,962692878,,
en,804326905554108416,804326905554108416,2016-12-01T14:10:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203835482,Twitter for Android,@someuser why would you sell a xmas wrapping paper that defies normal celoptape? #annoyed 😠,everyone,#annoyed,271986064,,
en,804318115614064640,804318115614064640,2016-12-01T13:35:56.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",191146493,Twitter Web Client,Tired of harassment & threatening letters from @someuser Formal complaint on its way. Enough is Enough. #annoyed,everyone,#annoyed,,,
