reply_settings,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
everyone,196663922856693761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196663922856693761,Vanavond versier ik #fantastic,2012-04-29T18:15:07.000Z,Twitter for iPhone,68692875,nl,#fantastic,,,
everyone,196568181316386816,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196568181316386816,RT @someuser Ik doe vanavond een drankje en dansje op onze Bea in de jimmy met mn knappies #fantastic,2012-04-29T11:54:41.000Z,Twitter for BlackBerry®,303343523,nl,#fantastic,"[{'type': 'retweeted', 'id': '196502643139551232'}]",,
everyone,196522105855156224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196522105855156224,De nooit-meer-naar-huis planning. Wie: @someuser en ik. Waar: #Poolparty #Fantastic #KrissKross #Vondelpark #Natwerk #Buurtfeestje,2012-04-29T08:51:35.000Z,Echofon,32835308,nl,#fantastic,,,
everyone,196502643139551232,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196502643139551232,Ik doe vanavond een drankje en dansje op onze Bea in de jimmy met mn knappies #fantastic,2012-04-29T07:34:15.000Z,UberSocial for BlackBerry,102704130,nl,#fantastic,,,
everyone,196351329554272256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196351329554272256,“@someuser REBELS DAAN! #REBELS #FANTASTIC” // Eindelijk aandacht ;) zin in morgen!!! @someuser,2012-04-28T21:32:59.000Z,Twitter for iPhone,26230408,nl,#fantastic,,,
everyone,195963494611431425,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",195963494611431425,"@someuser Auk de vlagge hang weer aan de gevel,we zien dr klaar veur #fantastic",2012-04-27T19:51:52.000Z,Twitter Web Client,282603753,nl,#fantastic,,,15253319
everyone,195866838717046785,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195866838717046785,RT @someuser Ik heb plekje bij de jimmy gereserveerd voor aankomende zondag. #FANTASTIC #QUEENSNIGHT http://someurl,2012-04-27T13:27:48.000Z,Twitter Web Client,282603753,nl,#fantastic,"[{'type': 'retweeted', 'id': '195859675277824000'}]",,
everyone,195859675277824000,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195859675277824000,Ik heb plekje bij de jimmy gereserveerd voor aankomende zondag. #FANTASTIC #QUEENSNIGHT http://someurl,2012-04-27T12:59:20.000Z,Facebook,19330739,nl,#fantastic,,,
everyone,195597417347948544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195597417347948544,"Ik zit op dit moment ik een gigantisch extreme vreetbui, just so you know #Fantastic",2012-04-26T19:37:12.000Z,Twitter for iPhone,35255388,nl,#fantastic,,,
everyone,195516460519534593,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195516460519534593,RT @someuser: Ons plekje is een feit ! #FANTASTIC #Queensnight http://someurl,2012-04-26T14:15:31.000Z,Twitter Web Client,282603753,nl,#fantastic,"[{'type': 'retweeted', 'id': '195515114651258881'}]",,
everyone,195515114651258881,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",195515114651258881,Ons plekje is een feit ! #FANTASTIC #Queensnight http://someurl,2012-04-26T14:10:10.000Z,Facebook,282097296,nl,#fantastic,,,
everyone,194889668062482434,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194889668062482434,"RT @someuser Mooie eerste stap in mijn prille, journalistieke loopbaan. Ik ben nu officieel een nieuw redactielid van Ajax1.nl #fantastic",2012-04-24T20:44:52.000Z,Twitter for Android,334290357,nl,#fantastic,"[{'type': 'retweeted', 'id': '194852549776523265'}]",,
everyone,194852549776523265,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",194852549776523265,"Mooie eerste stap in mijn prille, journalistieke loopbaan. Ik ben nu officieel een nieuw redactielid van Ajax1.nl #fantastic",2012-04-24T18:17:22.000Z,Twitter Web Client,330199075,nl,#fantastic,,,
everyone,194589411504173056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194589411504173056,Ben Rechtor is amazing. #Fantastic #thereckoningtour,2012-04-24T00:51:45.000Z,Twitter SMS,58088625,nl,#fantastic,,,
everyone,194534165243371520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194534165243371520,RT @someuser: RT @someuser @someuser AAAAAAANweziggggg #Fantastic,2012-04-23T21:12:13.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,194461160190382081,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",194480060663730177,@someuser leftover beef lo mein #fantastic,2012-04-23T17:37:14.000Z,Twitter for Android,348689117,nl,#fantastic,"[{'type': 'replied_to', 'id': '194461160190382081'}]",,25544187
everyone,194435956936413184,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194435956936413184,RT @someuser @someuser JE WAS FANTASTISCH #fANTASTIC #JIMMYWOO,2012-04-23T14:41:59.000Z,UberSocial for iPhone,85546332,nl,#fantastic,"[{'type': 'retweeted', 'id': '194427545578504192'}]",,
everyone,194427545578504192,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",194427545578504192,@someuser JE WAS FANTASTISCH #fANTASTIC #JIMMYWOO,2012-04-23T14:08:33.000Z,Twitter Web Client,282603753,nl,#fantastic,,,24667631
everyone,194247618170331138,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194247618170331138,@someuser gaat heerlijk! #fantastic http://someurl,2012-04-23T02:13:35.000Z,Instagram,15253319,nl,#fantastic,,,19263492
everyone,194173058746023936,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",194173058746023936,#FANTASTIC tijd!,2012-04-22T21:17:19.000Z,Twitter for iPhone,15253319,nl,#fantastic,,,
everyone,194036076334170112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194069977349881856,@someuser en wat is het eindresultaat #lentekleuren #mos #fantastic,2012-04-22T14:27:42.000Z,Twitter for iPhone,176808833,nl,#fantastic,"[{'type': 'replied_to', 'id': '194036076334170112'}]",,139793095
everyone,194061816014454784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194061816014454784,"@someuser Wie vanavond  #fantastic #jimmy? »Ik wil, alleen te ver weg:(",2012-04-22T13:55:17.000Z,Twitter for BlackBerry®,176394031,nl,#fantastic,,,
everyone,194058475700097024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194058475700097024,Wie vanavond #fantastic #jimmy?,2012-04-22T13:42:00.000Z,Twitter for iPhone,72118433,nl,#fantastic,,,
everyone,194022460948103168,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",194022460948103168,Me 2RT @someuser Helloooo Goodmorning how are you tuu tuu (whistle) zin in zin in zin in Vanavond jimmy wooooooooooooo #fantastic,2012-04-22T11:18:54.000Z,Echofon,15878274,nl,#fantastic,,,
everyone,194008323601870849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194008323601870849,School is afgerond voor vandaag straks kijken bij @someuser hoe hij de bank warm houdt en dan weer met Rummikub aan de bak #fantastic,2012-04-22T10:22:43.000Z,Twitter for iPhone,266143118,nl,#fantastic,,,
everyone,193998650551177217,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",193998650551177217,Helloooo Goodmorning how are you tuu tuu (whistle) zin in zin in zin in Vanavond jimmy wooooooooooooo #fantastic,2012-04-22T09:44:17.000Z,UberSocial for iPhone,24667631,nl,#fantastic,,,
everyone,193813267934756864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",193813267934756864,Korean beef.. #fantastic,2012-04-21T21:27:38.000Z,Twitter for Windows Phone,268662432,nl,#fantastic,,,
everyone,193399988716453888,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",193399988716453888,"RT @someuser RT @someuser Vanavond draai ik bij Lollipop @ Panama, morgen Bassline @ Paradiso en zondag Fantastic @someuser Woo. Feest e ...",2012-04-20T18:05:25.000Z,Twitter for Android,127837780,nl,#fantastic,"[{'type': 'retweeted', 'id': '193280821896024064'}]",,
everyone,193389114559692801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",193389114559692801,@someuser Wauw! Wat zing je dit nummer geweldig op jouw eigen manier. Gefeliciteerd met dit nummer.... It goes international ! #fantastic,2012-04-20T17:22:12.000Z,TweetCaster for Android,133681112,nl,#fantastic,,,364171718
everyone,193280821896024064,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",193280821896024064,"RT @someuser Vanavond draai ik bij Lollipop @ Panama, morgen Bassline @ Paradiso en zondag Fantastic @someuser Woo. Feest een beetje #Fantastic",2012-04-20T10:11:53.000Z,UberSocial for BlackBerry,282603753,nl,#fantastic,,,
everyone,192920666960429056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192920666960429056,Dream come true: 2 album can Hanni El Khatib gaat worden geproduceerd door Dan Auerbach (zanger Black keys)!! #fantastic,2012-04-19T10:20:45.000Z,Twitter for iPhone,47431600,nl,#fantastic,,,
everyone,192553366415605761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192553366415605761,Damn mag wel weer is een nieuw mixtapeje uitkomen #fantastic #abstractforpresident bring it to me,2012-04-18T10:01:14.000Z,Twitter for iPhone,236889961,nl,#fantastic,,,
everyone,192123690777985024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192123690777985024,RT @someuser @someuser gister niet uitgeweest! Was het leuk? // zekerssss gemist! Was #Fantastic,2012-04-17T05:33:52.000Z,UberSocial for BlackBerry,57999472,nl,#fantastic,,,
everyone,191906030555369472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191906676981506049,@someuser idd luv! Het was nagenoeg #FANTASTIC,2012-04-16T15:11:31.000Z,Twitter for BlackBerry®,45899236,nl,#fantastic,"[{'type': 'replied_to', 'id': '191906030555369472'}]",,46376951
everyone,191492741195247616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191492741195247616,RT @someuser RT @someuser RT @someuser Alice in wonderland tarbia islamia school version #fantastic !,2012-04-15T11:46:41.000Z,UberSocial for BlackBerry,217569618,nl,#fantastic,,,
everyone,191485489570783233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191485489570783233,RT @someuser RT @someuser Alice in wonderland tarbia islamia school version #fantastic !,2012-04-15T11:17:52.000Z,UberSocial for BlackBerry,306806221,nl,#fantastic,,,
everyone,189637422886305792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189637422886305792,"Jeeetje, wat was het #Fantastic zondag bij ...ja..Fantastic dus. #jimmywoo http://someurl",2012-04-10T08:54:19.000Z,Tweetbot for iOS,157785268,nl,#fantastic,,,
everyone,189009832492285953,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189009832492285953,RT @someuser #Paas die borrel vanavond @someuser #Fantastic #PlayboyBunnies @someuser @someuser,2012-04-08T15:20:30.000Z,Twitter for iPhone,26230408,nl,#fantastic,"[{'type': 'retweeted', 'id': '189001513270648832'}]",,
everyone,189001513270648832,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189001513270648832,#Paas die borrel vanavond @someuser #Fantastic #PlayboyBunnies @someuser @someuser,2012-04-08T14:47:26.000Z,UberSocial for BlackBerry,57999472,nl,#fantastic,,,
everyone,188738323693572096,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",188738323693572096,Als restaurant #ZuidZeeland (#020) op Twitter zou zitten kregen ze elke dag een #FF van me. Voor #Fantastic #Food! Moet ik vaker heen.,2012-04-07T21:21:37.000Z,Echofon,175148470,nl,#fantastic,,,
everyone,188694123090419712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",188694123090419712,Ff een halfuurtje op bed met chille muziek :D zoiets als @someuser @someuser :P #fantastic,2012-04-07T18:25:59.000Z,Twitter for iPhone,427626401,nl,#fantastic,,,
everyone,188341511895777280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",188341511895777280,Rollin Rollin Rollin. Omg. Concrete Angels. #FANTASTIC,2012-04-06T19:04:50.000Z,Twitter for iPhone,169799632,nl,#fantastic,,,
everyone,187934711786647554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",187934711786647554,"Die mixtape van FSGreen is kerst,Pasen en je verjaardag in 1! #Mustlistin #fantastic",2012-04-05T16:08:21.000Z,Twitter for Android,25989754,nl,#fantastic,,,
everyone,187832279740067840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",187868124958298113,"@someuser @someuser Hoi Melanie, ja was idd een interessante avond. Kom zeker een keer kijken bij #Fantastic #Fabrics.",2012-04-05T11:43:46.000Z,Twitter Web Client,241119965,nl,#fantastic,"[{'type': 'replied_to', 'id': '187832279740067840'}]",{'place_id': '0de7b29f97eaa34f'},51720907
everyone,186604746054959106,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",186604746054959106,"RT @someuser Normale mensen fouilleren ze voor wapens, @someuser fouilleren ze voor confetti en flugel. #fantastic // de leven",2012-04-02T00:03:33.000Z,Echofon,44403315,nl,#fantastic,,,
everyone,186602881959460865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",186602881959460865,"Normale mensen fouilleren ze voor wapens, @someuser fouilleren ze voor confetti en flugel. #fantastic",2012-04-01T23:56:08.000Z,UberSocial for BlackBerry,15253319,nl,#fantastic,,,
everyone,186562089945538561,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",186562089945538561,Wie komt fantastisch zijn? #JimmyWoo #Fantastic,2012-04-01T21:14:03.000Z,Twitter for iPhone,410174131,nl,#fantastic,,,
everyone,186288151764021248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",186288151764021248,Echoes in an auditorium. #fantastic,2012-04-01T03:05:31.000Z,Twitter for Android,50130738,nl,#fantastic,,,
everyone,185648130648326144,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",185648130648326144,Net gewoon gerede op @someuser scooter wat een eer. #fantastic,2012-03-30T08:42:18.000Z,Twitter for Android,369945622,nl,#fantastic,,,
everyone,184331082865446912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",184331082865446912,Tiësto & Hardwell - Zero 76 (Official Music Video): http://someurl @someuser #Fantastic !!,2012-03-26T17:28:49.000Z,Twitter for Websites,396214911,nl,#fantastic,,,
everyone,184250497513955329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",184250497513955329,Lekker aan de studie. #fantastic,2012-03-26T12:08:36.000Z,TweetDeck,230130813,nl,#fantastic,,,
everyone,183576218115907586,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",183576218115907586,Eerbetoon voor @someuser #fantastic #getwell @someuser @someuser   http://someurl,2012-03-24T15:29:15.000Z,Twitter for BlackBerry®,157291671,nl,#fantastic,,,
everyone,182854132359639040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",182854132359639040,"Pony Peaches, Issy, Snelle Jelle, Shamiro! Wat een heerlijk divers line-upje as zondag!! #Fantastic http://someurl",2012-03-22T15:39:57.000Z,Facebook,282097296,nl,#fantastic,,,
everyone,182796299270234112,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",182846910367928320,@someuser eigenlijk wil ik opdese tweet zeggen nee op tritter ben ik #FANTASTIC maar omdat jij het bent heb ik wat anders gezegt,2012-03-22T15:11:15.000Z,Twitter for BlackBerry®,241610012,nl,#fantastic,"[{'type': 'replied_to', 'id': '182796299270234112'}]",,235286000
everyone,182769957505998849,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",182769957505998849,http://someurl hahahahahhaha brugjes aant dansen #fantastic,2012-03-22T10:05:28.000Z,twitsnaps,527941130,nl,#fantastic,,,
everyone,181589462864773120,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",181589462864773120,"@someuser was wel aan met hiphop dat was lang geleden, maar ik heb heerlijk weer de dansvloer onveilig gemaakt!! #Fantastic",2012-03-19T03:54:36.000Z,UberSocial for BlackBerry,19685221,nl,#fantastic,,,19011738
everyone,181465772009328642,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181465772009328642,Zin in de B-Day vierings van mn partner in awesomeness Stacey Dijkstra vanavond tijdens #fantastic @someuser,2012-03-18T19:43:06.000Z,UberSocial for BlackBerry,20047270,nl,#fantastic,,,
everyone,181421740478566400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181421740478566400,"Vanavond is mn knot weer werkende op een zondag in de Jimmy, das toch #fantastic",2012-03-18T16:48:08.000Z,TweetDeck,20188840,nl,#fantastic,,,
everyone,181402997358723073,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181402997358723073,Gypsy central hahaha #kfc #fantastic,2012-03-18T15:33:39.000Z,Twitter for BlackBerry®,30727205,nl,#fantastic,,,
everyone,181393983874924545,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181393983874924545,heel de tijd #fantastic baby in mn hoofd,2012-03-18T14:57:50.000Z,Twitter Web Client,362530231,nl,#fantastic,,,
everyone,181356313144606722,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",181356313144606722,Vanavond Jimmy Woo #fantastic Morgen studio met @someuser Xx #fb,2012-03-18T12:28:09.000Z,Twitter for iPhone,68692875,nl,#fantastic,,,
everyone,180969031862468609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",180969031862468609,RT@someuser Zondag onze bday party @someuser @ #jimmyWoo met al mn lieverds <3 #FANTASTIC @someuser zn avonddd!!! Zin innnn►ME2,2012-03-17T10:49:14.000Z,Twitter for BlackBerry®,173990729,nl,#fantastic,,,
everyone,179941256695267328,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179941256695267328,RT @someuser De #Tip van begin dit jaar in| één keer twee sterren** | #michelin | you must go now| #Restaurant Maaemo.)!! #Oslo| #Fant ...,2012-03-14T14:45:13.000Z,Twitter for iPhone,391168288,nl,#fantastic,"[{'type': 'retweeted', 'id': '179922772519157760'}]",,
everyone,179922772519157760,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",179922772519157760,De #Tip van begin dit jaar in| één keer twee sterren** | #michelin | you must go now| #Restaurant Maaemo.)!! #Oslo| #Fantastic......,2012-03-14T13:31:46.000Z,Twitter for iPhone,245003210,nl,#fantastic,,,
everyone,179696528376598528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179696528376598528,Zitis is #fantastic,2012-03-13T22:32:45.000Z,Twitter for iPhone,310924533,nl,#fantastic,,,
everyone,179694433887989760,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179694433887989760,"Steven Gerrard, Gerrard! :D 3-0 #fantastic #LFC",2012-03-13T22:24:26.000Z,Twitter Web Client,332439399,nl,#fantastic,,,
everyone,179261821486772225,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",179261821486772225,"@someuser doet gewoon iets goed, elke keer klinkt dragonborn #fantastic!",2012-03-12T17:45:23.000Z,Twitter for Android,317829531,nl,#fantastic,,,54640541
everyone,178965372156907520,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",178965372156907520,"@someuser Op naar de Jimmy voor een dansje om de verjaardag van @someuser te vieren! #Fantastic°  Yeah, Proosten op de aftakeling!",2012-03-11T22:07:24.000Z,Twitter for Android,28532091,nl,#fantastic,,,
everyone,178964659049738240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178964659049738240,Op naar de Jimmy voor een dansje om de verjaardag van @someuser te vieren! #Fantastic,2012-03-11T22:04:34.000Z,Echofon,46087728,nl,#fantastic,,,
everyone,178889948655656962,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178889948655656962,RT @someuser: WIE O WIE Wil vanavond de eerste OOIT zijn die gaat STAGE DIVEN in de Jimmy?! #Fantastic,2012-03-11T17:07:42.000Z,Twitter for iPhone,54217940,nl,#fantastic,"[{'type': 'retweeted', 'id': '178888164507779072'}]",,
everyone,178888164507779072,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178888164507779072,WIE O WIE Wil vanavond de eerste OOIT zijn die gaat STAGE DIVEN in de Jimmy?! #Fantastic,2012-03-11T17:00:36.000Z,Facebook,282097296,nl,#fantastic,,,
everyone,178878877421150208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178878877421150208,omg het is half 6 en het is nog licht en e zon schijnd nog! #fantastic ik denk dat #zomer2012kom echt heeft geholpen ;),2012-03-11T16:23:42.000Z,Twitter Web Client,279482272,nl,#fantastic,,,
everyone,178001533764505601,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",178001533764505601,Dus ik schat dat ik niet voor 2uur in bed lig.... #fantastic,2012-03-09T06:17:27.000Z,Twitter for Android,59056180,nl,#fantastic,,,
everyone,177520686804369409,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177520686804369409,Wereldploeg Apoel Nicosia schakelt Lyon uit  #fantastic,2012-03-07T22:26:44.000Z,Twitter Web Client,202343610,nl,#fantastic,,,
everyone,177441915489353729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177441915489353729,4/5 dagen #fantastic,2012-03-07T17:13:44.000Z,Twitter for BlackBerry®,314763014,nl,#fantastic,,,
everyone,177354945115340801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177354945115340801,Luister nu #Fantastic baby!!  @someuser @someuser,2012-03-07T11:28:08.000Z,Twitter for BlackBerry®,275698909,nl,#fantastic,,,
everyone,177124652987060224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177124652987060224,dit word echt leuk #arsmil #fantastic,2012-03-06T20:13:02.000Z,TweetDeck,193201306,nl,#fantastic,,,
everyone,177077078758391809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177077078758391809,De #fantastic editie van 18 maart is er nu al 1 voor in de boeken. #savethedate,2012-03-06T17:04:00.000Z,UberSocial for BlackBerry,20047270,nl,#fantastic,,,
everyone,177047320033116162,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177047320033116162,RT @someuser Wat een avond weer gister in de @someuser !!!!!! #Fantastic @someuser @someuser kan niet wachten op volgende week!,2012-03-06T15:05:45.000Z,Twitter Web Client,54217940,nl,#fantastic,"[{'type': 'retweeted', 'id': '176695436785102848'}]",,
everyone,176695436785102848,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176695436785102848,Wat een avond weer gister in de @someuser !!!!!! #Fantastic @someuser @someuser kan niet wachten op volgende week!,2012-03-05T15:47:29.000Z,UberSocial for BlackBerry,57999472,nl,#fantastic,,,
everyone,176649456941404160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176650400567529472,@someuser Star Trek soundtrack. Über!^^ Je moet voor de gein de orkest-opname eens bekijken op YouTube! #fantastic,2012-03-05T12:48:32.000Z,Twitter for Mac,86586502,nl,#fantastic,"[{'type': 'replied_to', 'id': '176649456941404160'}]",,61836358
everyone,176410177510187009,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176410177510187009,"RT @someuser Ja t is tijd! Kom van je bank af, je bed uit - je kop onder de douche en tot zo.. #FANTASTIC @someuser http://someurl",2012-03-04T20:53:58.000Z,Twitter Web Client,54217940,nl,#fantastic,"[{'type': 'retweeted', 'id': '176390078032125953'}]",,
everyone,176390078032125953,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176390078032125953,"Ja t is tijd! Kom van je bank af, je bed uit - je kop onder de douche en tot zo.. #FANTASTIC @someuser http://someurl",2012-03-04T19:34:06.000Z,Twitter for iPhone,26230408,nl,#fantastic,,,
everyone,176350461471895552,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176350461471895552,RT @someuser Zondag!!! #Fantastic @someuser @someuser,2012-03-04T16:56:41.000Z,Twitter Web Client,276941031,nl,#fantastic,"[{'type': 'retweeted', 'id': '176323315684745218'}]",,
everyone,176323315684745218,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176323315684745218,Zondag!!! #Fantastic @someuser @someuser,2012-03-04T15:08:49.000Z,UberSocial for BlackBerry,57999472,nl,#fantastic,,,
everyone,176298387115749376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176298387115749376,Fotograaf is ziek en voel me ook belabberd... Geen shoot maar uitrusten voor vanavond... Ik ga meee @someuser !! #Fantastic #jimmy,2012-03-04T13:29:45.000Z,Echofon,38134914,nl,#fantastic,,,
everyone,176048301416783872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176048301416783872,Van Persie ook wat een voetballer. Vandaag weer 2x #fantastic,2012-03-03T20:56:00.000Z,Twitter for BlackBerry®,301460971,nl,#fantastic,,,
everyone,174891358639755265,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174891358639755265,"RT @someuser: SERIEUS, GA ERGENS ANDERS JANKEN denken als je vrolijk bent en iemand maakt je depressief op twitter.. #fantastic ...",2012-02-29T16:18:43.000Z,Twitter for iPhone,221450535,nl,#fantastic,"[{'type': 'retweeted', 'id': '174891270483877889'}]",,
everyone,174842039047954433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174842039047954433,O en twijvel je over je outfit? Hier wat inspiratie.. #Fantastic http://someurl,2012-02-29T13:02:45.000Z,Facebook,282097296,nl,#fantastic,,,
everyone,174602099882082304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174618808609292288,@someuser dat ook! #Yeah #Fantastic etc,2012-02-28T22:15:42.000Z,Echofon,197830387,nl,#fantastic,"[{'type': 'replied_to', 'id': '174602099882082304'}]",,256039414
everyone,174546084503371776,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174546084503371776,"RT @someuser Ik ga heerlijk op jou mixtape @someuser #fantastic, werkend aan mijn mail voor @someuser er komen mooie dingen aan.. #fb",2012-02-28T17:26:44.000Z,Twitter Web Client,282603753,nl,#fantastic,"[{'type': 'retweeted', 'id': '174545017673756672'}]",,
