lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,in_reply_to_user_id,referenced_tweets,geo
nl,781326002127564800,781326002127564800,2016-09-29T02:53:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",719109811,Twitter for iPhone,@someuser mn pakketje is toch aangekomen! Best wel blij #happy #bedankt,everyone,#happy,138062686,,
nl,781252759920189440,781253134765133824,2016-09-28T22:03:56.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",20593472,Twitter for iPhone,@someuser ja ik ook! Zo leuk om ze eens in kleine zaal te zien! Heel heel goed was het! #happy,everyone,#happy,5548482,"[{'type': 'replied_to', 'id': '781252960231784448'}]",
nl,781246260707745792,781246260707745792,2016-09-28T21:36:38.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2777169611,Twitter for iPad,RT @someuser Erg blij met de reactie van #brewdog op onze Born to Die clone...  :) #happy http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '781194627621740544'}]",
nl,781231022260256768,781231022260256768,2016-09-28T20:36:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",37422056,Twitter for iPhone,Krachtige nummers die energie geven #lekker lijstje en #happy doet me altijd denken aan good old @someuser times @someuser http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '781226692392148994'}]",
nl,781194627621740544,781194627621740544,2016-09-28T18:11:27.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2875595219,Twitter for Android,Erg blij met de reactie van #brewdog op onze Born to Die clone...  :) #happy http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '781194342203592705'}]",{'place_id': 'a917063aa167ace9'}
nl,781193415992156161,781193415992156161,2016-09-28T18:06:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4162878634,Twitter for iPhone,@someuser zondag wordt echt zo leukkkk ik kan echt nie wachte! En zaterdag word ook leuk want dan blijf je bij slape jeeej😍😍😍💋 #happy,everyone,#happy,3158965611,,
nl,781185238819102721,781185238819102721,2016-09-28T17:34:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",741720147740794881,Twitter for Android,En dan nu: op naar conversatieles @someuser #happy,everyone,#happy,,,
nl,781168469840695296,781168469840695296,2016-09-28T16:27:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3412928278,Twitter for Android,Deze week staan we in de #AmersfoortNu #krant #Amersfoort #033 #letyoursmilechangetheworld  #boek #boekenlezen #smile #happy http://someurl,everyone,#happy,,,{'place_id': '97c947a0b42af46f'}
nl,781164499143458816,781164499143458816,2016-09-28T16:11:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",722790641382522881,Twitter for Android,"Onze visitekaartjes zijn binnen, voelen ons steeds professioneler 😋 #diyblogger #vistaprint #visitekaartjes #happy",everyone,#happy,,,
nl,781161575596032000,781161575596032000,2016-09-28T16:00:07.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",1660634780,Twitter for Android,De bijbel met goddelijke recepten is binnen. ......@someuser thanx zal nog meer genieten. #happy #Kharma http://someurl,everyone,#happy,,,
nl,781159332666716160,781159332666716160,2016-09-28T15:51:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",763729981599981571,Twitter for Android,OPEN!!!  #marimerapat #temanarena #readyVIP #karaoke #biliyard #play9ball #play8ball #enjoy #happy,everyone,#happy,,,{'place_id': '71b1b3fc8d3a896c'}
nl,781132155963510785,781132155963510785,2016-09-28T14:03:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",172859182,Twitter Web Client,#happy feet ;) Succes en leuk dat jullie er waren! http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '781125001881776128'}]",
nl,781131421704458240,781131421704458240,2016-09-28T14:00:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3071825180,Rewst,Happy Tee - 85% POLYESTER 15 % LINEN - http://someurl| #happytee #happy #happytshirt #happyshirt #tshirt http://someurl,everyone,#happy,,,
nl,781040484789649408,781125001881776128,2016-09-28T13:34:47.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",59572978,Twitter for iPhone,@someuser @someuser @someuser met veel inspiratie en #happy feet! http://someurl,everyone,#happy,252507635,"[{'type': 'replied_to', 'id': '781089874485055489'}]",
nl,781031951171981312,781124960098058240,2016-09-28T13:34:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",400771621,Twitter for iPad,"@someuser En met dit nieuwe modem ben ik weer online en kan ik weer vast bellen. #Happy. Dag overbrugd met (KPN) 4G, was ik toch online.",everyone,#happy,400771621,"[{'type': 'replied_to', 'id': '781031951171981312'}]",
nl,781119100705644544,781119100705644544,2016-09-28T13:11:20.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2423174613,Instagram,Blij met mijn drie gaatjes ♡ in mijn andere oor heb ik er twee! | .| .| #earparty #earrings #happy... http://someurl,everyone,#happy,,,
nl,781114267659624448,781114267659624448,2016-09-28T12:52:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",15736389,Echofon,Deze foto werd mede mogelijk gemaakt door @someuser #happy #iphone http://someurl,everyone,#happy,,,
nl,781113730927042560,781113730927042560,2016-09-28T12:50:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",203853000,Twitter for Android,"Nieuwe week, nieuwe dansjes! #Dancing #Happy #LoveMyJob http://someurl",everyone,#happy,,,
nl,781108723980918784,781108723980918784,2016-09-28T12:30:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",75635209,Mobypicture,Wat fijn dat het nog steeds zulk prachtig weer is! #fietsen #amsterdam #happy #zon - http://someurl,everyone,#happy,,,
nl,781084930440892416,781084930440892416,2016-09-28T10:55:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64097271,Instagram,"Hey, baby, feliz nosso dia! 😘 #28 #happy #inlove #Europe @ Begijnhof, Amsterdam http://someurl",everyone,#happy,,,"{'place_id': '99cdab25eddd6bce', 'coordinates': {'type': 'Point', 'coordinates': [4.89, 52.369444]}}"
nl,781077014832934912,781077014832934912,2016-09-28T10:24:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72895663,Twitter for iPhone,"Schoorstenen geveegd, kachels weer aan. Geiser schoongemaakt. Nieuwe douchekraan, nu weer warm douchen ipv heet. #happy #klaarvoordewinter",everyone,#happy,,,
nl,781074554491764736,781074554491764736,2016-09-28T10:14:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",899403554,Instagram,Intussen de tuin aan het opvrolijken met bosviooltjes.....| #tuinieren #bosviooltjes #happy @someuser http://someurl,everyone,#happy,,,"{'place_id': '99ad54d1cccb950b', 'coordinates': {'type': 'Point', 'coordinates': [4.46666667, 52.16666667]}}"
nl,781053548238770176,781053548238770176,2016-09-28T08:50:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17764070,Instagram,Ik heb vandaag geen tijd om te haasten #mindfullness #happy #geluk #liefde #wolkjes #love #clouds http://someurl,everyone,#happy,,,
nl,781045236697030657,781045236697030657,2016-09-28T08:17:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53043725,Twitter for Android,Ben deze week gestegen van plek 91 naar plek 58 in de Digi Pluggen Top 100!! #TOP #happy http://someurl,everyone,#happy,,,
nl,780945433476599811,780945433476599811,2016-09-28T01:41:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369428921,Twitter for Android,Maar echt mensen verkopen dingen op #Facebook .. zelfs een zwerver zou je er niet #happy mee maken hoor .. #gooiweg geen cent waard sawrieee,everyone,#happy,,,
nl,780938620718968832,780938620718968832,2016-09-28T01:14:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1373321875,Twitter for Android,RT @someuser @someuser #eenkwestievangeluk @someusererts een glimp is genoeg #happy http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '717795833706622976'}]",
nl,780874185715265537,780874185715265537,2016-09-27T20:58:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1382582312,Facebook,Wie is een echte theeleut?  #bohoamsterdam #animaalamsterdam #present #gift #love #tea #happy #tuesday... http://someurl,everyone,#happy,,,
nl,780868717815164928,780868717815164928,2016-09-27T20:36:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2154643918,Twitter for iPhone,Elke dag 2 #eitjes erbij of een lapje #vlees en we zijn allemaal weer #Happy http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '780835769225211905'}]",
nl,780823670822432768,780823670822432768,2016-09-27T17:37:24.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 18, 'quote_count': 1}",379118534,Twitter Web Client,Dit verschil is zo unreal. Ik ben zo blij dat ik op een jaar zo veranderd ben #happy #proud http://someurl,everyone,#happy,,,
nl,780812986982072320,780812986982072320,2016-09-27T16:54:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1527747248,Instagram,Er staat weer een nieuwe outfit online 😊| Ik zou het leuk vinden als je een kijkje nemen 💕| #Happy... http://someurl,everyone,#happy,,,
nl,780810278778859524,780810278778859524,2016-09-27T16:44:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",251031531,Twitter for iPhone,Omdat ik gewoon heel erg blij & vrolijk van dit nummer wordt #happy #zonnig beetje #flitsplaat Bastille - Good Grief http://someurl,everyone,#happy,,,
nl,780799531978031104,780799531978031104,2016-09-27T16:01:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3332653521,Twitter for iPhone,Morgen laatste dag school voor deze week 👊🏻😁 #Happy,everyone,#happy,,,{'place_id': 'd86135fcc7494913'}
nl,780798545473470464,780798545473470464,2016-09-27T15:57:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370845767,Twitter for iPhone,"Ive got him. Haagse Harry (met hoop, er is altijd hoop😉) van mijn HDFC/AFB collegas/vrienden #happy http://someurl",everyone,#happy,,,
nl,780794484544180224,780794484544180224,2016-09-27T15:41:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",281781776,Instagram,ogcowboys @someuser #MadeinDC #Adidas | | #happy #love #selfie #goodmorning #god #great... http://someurl,everyone,#happy,,,
nl,780786106354790400,780786106354790400,2016-09-27T15:08:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",31054447,Twitter Web Client,@someuser zo hoort het je wordt op de hoogte gebracht door Saskia Mosterman over de status van de sollicitatie. Het kan dus wel #happy,everyone,#happy,87897847,,
nl,780776445941522432,780776445941522432,2016-09-27T14:29:45.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2441723020,Twitter for iPad,RT @someuser You make #ME #happy lieve Daani 😘 psiessss op een bijzondere speciale dag #MillionsMissing... http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '780755712284778496'}]",
nl,780764872212701184,780764872212701184,2016-09-27T13:43:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43282225,Twitter for iPhone,#heerlijk #ups is geweest en ben weer 3 paar #laarzen #highheels en 1 paar #pumps rijker uit #milaan.Tnx to http://someurl 😬!#happy,everyone,#happy,,,
nl,780761203467489280,780761203467489280,2016-09-27T13:29:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2557203396,Twitter Web Client,Kan de blogflow die ik vandaag heb voor altijd door blijven gaan! Wauw #happy #blogger #blogflow,everyone,#happy,,,
nl,780755712284778496,780755712284778496,2016-09-27T13:07:22.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",490280881,Instagram,You make #ME #happy lieve Daani 😘 psiessss op een bijzondere speciale dag #MillionsMissing... http://someurl,everyone,#happy,,,
nl,780741413554257920,780741413554257920,2016-09-27T12:10:33.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2363143807,Twitter for Android,"RT @someuser Voor wie het leven volledig wil leven, is ieder moment waardevol! #Mooiweekend #Mindfulness #Geluk #Happy http://someurl",everyone,#happy,,"[{'type': 'retweeted', 'id': '779320470634192896'}]",
nl,780736513944514560,780736513944514560,2016-09-27T11:51:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",880294291,Twitter Web Client,"Geschilderd in Terborg, binnenkort bij de Kunstuitleen. #kleurrijk #happy http://someurl",everyone,#happy,,,
nl,780729162688593920,780729162688593920,2016-09-27T11:21:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1223098634,Twitter for iPhone,Hoera! Vandaag is het gelukt om een beetje te lezen in een tijdschrift zonder pijn aan ogen of duizeligheid.Slechts beetje misselijk #happy,everyone,#happy,,,
nl,780726738598891524,780726738598891524,2016-09-27T11:12:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39356037,Twitter for iPhone,Gefeliciteerd 🎈 #happy & #proud http://someurl,everyone,#happy,,"[{'type': 'quoted', 'id': '780694654064951296'}]",
nl,780725125502992384,780725125502992384,2016-09-27T11:05:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",715401594091646977,Instagram,zooperdooperau #sour #watermelon #watermelon🍉 #yum #snack #zooperholder #pug #milo #happy #foodie http://someurl,everyone,#happy,,,
nl,780712087693758464,780712087693758464,2016-09-27T10:14:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",766231406787891200,Twitter for iPhone,Bedankt voor de leuke fotos #happy #customers. interieur kaartje in our home we love each other unconditionally op steigerhouten houtblok http://someurl,everyone,#happy,,,
nl,780706716472213504,780706716472213504,2016-09-27T09:52:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",216136682,Hootsuite,"Geluk is: heel even een break nemen, met kopje koffie en stukje chocola en dan met je gezicht in het zonnetje gaan zitten. 🌞 #happy #pauze",everyone,#happy,,,
nl,780687658423033856,780687658423033856,2016-09-27T08:36:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432812600,Facebook,Druk druk druk! #work #sewing #atelier #happy #lelykids #handmade http://someurl,everyone,#happy,,,
nl,780682482601566208,780682482601566208,2016-09-27T08:16:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",192266655,Twitter for iPhone,Wat een geweldig mooie herfstdag! #sport #training #mudmasters #herfst #autumn #photography #nature #bluesky #happy #energy http://someurl,everyone,#happy,,,
nl,777841005575938048,780663525454864384,2016-09-27T07:01:03.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",148333403,Echofon,@someuser ik vrijdag mijn iPhone7plus opgehaald. Kwam binnen dus belde ze mij direct weer op. #happy,everyone,#happy,136554984,"[{'type': 'replied_to', 'id': '780651725342511104'}]",
nl,780663383427321856,780663383427321856,2016-09-27T07:00:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1208458602,Facebook,Goedemorgen allemaal!| | #happy tuesday!♡ | | Open tot 18:00! Groetjes T&T - Team http://someurl,everyone,#happy,,,
nl,780652919024738304,780652919024738304,2016-09-27T06:18:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",19294325,Tweetbot for iΟS,Geluksmomentje van de dag: ik heb eindelijk de tabbed UI van Spotify. #happy http://someurl,everyone,#happy,,,
nl,780644278758469632,780644278758469632,2016-09-27T05:44:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",239774075,Twitter for Android,#kol maken het aanschuiven in de file een pak aangenamer #happy @someuser,everyone,#happy,,,
nl,780642421843656704,780642421843656704,2016-09-27T05:37:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",371831741,Buffer,Een hele goede morgen! Maak er een mooie dag van 😎👍🌞 #HPOTwistbag #Anartxy #happy #morning #wakeup #enjoylife #shopping #accessories #bag http://someurl,everyone,#happy,,,
nl,780516073539973120,780516073539973120,2016-09-26T21:15:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1017169332,Instagram,Ziggi wiggy wigjslshjf djdbsj 😑 #me #happy #model #blancapi #mood #barcelona #selfie #car #bonanit http://someurl,everyone,#happy,,,
nl,780498985882644480,780498985882644480,2016-09-26T20:07:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",76296714,Instagram,Work in progress... #coaching #selfemployed #happy @ Het Gegeven Paard http://someurl,everyone,#happy,,,
nl,780487427249074176,780487427249074176,2016-09-26T19:21:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42420416,Twitter for Android,Dan hoor je dit liedje bij een reclame van @someuser #Nice #happy . http://someurl,everyone,#happy,,,{'place_id': 'ea0a61fa0c646676'}
nl,780484895399350272,780484895399350272,2016-09-26T19:11:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",134093903,Twitter Web Client,Tory Lanez treed 14 maart op in den AB #happy,everyone,#happy,,,
nl,780454018984321025,780454018984321025,2016-09-26T17:08:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3908881053,Instagram,Jeeej! Mn pakje is aangekomen 🙌🏼😃💖 #ipad #ipadair2 #ipadair #apple #gold #quote #love #happy... http://someurl,everyone,#happy,,,
nl,780414700857200640,780414700857200640,2016-09-26T14:32:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",64417863,Twitter for iPhone,@someuser dank voor het advies en jullie flexibiliteit #happy,everyone,#happy,12003862,,
nl,780410824842219521,780410824842219521,2016-09-26T14:16:54.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",362489858,Twitter for iPhone,"RT @someuser: New job, new view! Vanaf vandaag aan de slag bij @someuser via #USG @someuser #aandeslag #nieuwebaan #happy htt...",everyone,#happy,,"[{'type': 'retweeted', 'id': '780397620808351744'}]",
nl,780397620808351744,780397620808351744,2016-09-26T13:24:26.000Z,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 3, 'quote_count': 2}",143219907,Twitter for Android,"New job, new view! Vanaf vandaag aan de slag bij @someuser via #USG @someuser #aandeslag #nieuwebaan #happy http://someurl",everyone,#happy,,,{'place_id': '5cee7fd141fdb490'}
nl,780392300610523136,780392300610523136,2016-09-26T13:03:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17779961,Facebook,Super gave nieuwe fotoproducten in het assortiment. Industrieel zink en HD metal! #happy... http://someurl,everyone,#happy,,,
nl,780390434950508544,780390434950508544,2016-09-26T12:55:53.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",200019017,Twitter for Android,"RT @someuser: Joehoe, vandaag kan ik het bekendmaken. Ik sta aan het roer van mamaschrijft. Mooie dingen! #happy #blog #mommy  https...",everyone,#happy,,"[{'type': 'retweeted', 'id': '780389712896913408'}]",
nl,780389712896913408,780389712896913408,2016-09-26T12:53:01.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22136718,Twitter Web Client,"Joehoe, vandaag kan ik het bekendmaken. Ik sta aan het roer van mamaschrijft. Mooie dingen! #happy #blog #mommy  http://someurl",everyone,#happy,,,
nl,780378740199133184,780378740199133184,2016-09-26T12:09:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65866370,Instagram,HELLO from daddytjeuw | Check here : @someuser  @someuser  @someuser 😊😊😊😊| #happy #dança... http://someurl,everyone,#happy,,,
nl,780373195010498560,780373195010498560,2016-09-26T11:47:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",139020093,Twitter for Android,Een Mooie start van de week om te beginnen met nieuwe opdrachten  @someuser #happy #greattimes #monday #happydance http://someurl,everyone,#happy,,,
nl,780372708265644032,780372708265644032,2016-09-26T11:45:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65866370,Instagram,HELLO from daddytjeuw | | Check here : @someuser   @someuser   @someuser | 😊😊😊😊| #happy #dança... http://someurl,everyone,#happy,,,
nl,780311672745369600,780311672745369600,2016-09-26T07:42:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",358367822,Facebook,Vir die rekord wil ek dit duidelik stel op hierdie Maandag oggend:  #TENNIS MAKES ME #HAPPY!| | Wie stem saam?... http://someurl,everyone,#happy,,,
nl,780308604565921792,780308604565921792,2016-09-26T07:30:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",266001774,Instagram,Missing my weekend... #happy #monday !! @ Platja de Sitges http://someurl,everyone,#happy,,,"{'place_id': 'ea54356e43662267', 'coordinates': {'type': 'Point', 'coordinates': [1.80657138, 41.23489598]}}"
nl,780302972786008064,780302972786008064,2016-09-26T07:08:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",342719408,Facebook,De favo in de shop op dit moment #boxkleed #Happy in de kleuren #koraal en #sapphire ( ook in 80*100 te leveren... http://someurl,everyone,#happy,,,
nl,780300165554987008,780300165554987008,2016-09-26T06:57:11.000Z,"{'retweet_count': 0, 'reply_count': 5, 'like_count': 22, 'quote_count': 0}",119742442,Instagram,Trouwdag in ibiza! #happy #anniversary off to THE Island! http://someurl,everyone,#happy,,,
nl,780293501242204160,780293501242204160,2016-09-26T06:30:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171911691,Twitter Web Client,#vandaag met zulke mooie dagen kun je alleen maar #happy zijn @someuser | http://someurl,everyone,#happy,,,
nl,780285302757793793,780285842040520704,2016-09-26T06:00:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",128142640,Hootsuite,@someuser Een mooie start van de week gewenst. Ga voor die geweldige maandag! #happy.,everyone,#happy,941761561,"[{'type': 'replied_to', 'id': '780285302757793793'}]",
nl,780150082746261504,780150082746261504,2016-09-25T21:00:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",363724770,twitter-fu,Acid Burnt Cowhide Rug - Beige/Bronze http://someurl #Happy 24h #Etsy #CowhideLeather http://someurl,everyone,#happy,,,
nl,780131961528463360,780131961528463360,2016-09-25T19:48:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",196057225,Instagram,We zijn door naar de finale van #groteprijsrdam16 ! Yeah! #happy #podiumgrounds #sena... http://someurl,everyone,#happy,,,
nl,780118882610741248,780118882610741248,2016-09-25T18:56:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3908881053,Instagram,Eindelijk gevonden 🙊💖 #princecharming #onceuponatime #pop #figure #series #happy http://someurl,everyone,#happy,,,
nl,780102309749612544,780118845663174656,2016-09-25T18:56:41.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",154594154,Twitter for iPad,@someuser 21/7 mooi mooi en vijf punten Los van de volgers #happy,everyone,#happy,446998956,"[{'type': 'replied_to', 'id': '780118616532520960'}]",
nl,780112888488943620,780112888488943620,2016-09-25T18:33:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29326790,Instagram,Happy Panda 😁 🇵🇷| #JoséEnrique #Dinner #PuertoRico #Happy #Vacation #Blessed #Thankful #PR @ José... http://someurl,everyone,#happy,,,
nl,780108275228545024,780108275228545024,2016-09-25T18:14:41.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",2501153348,Twitter Web Client,Vandaag liep ik een #lekkerrondje van #36K. Deel jouw favo rondje en maak kans op mooie prijzen: http://someurl #stravarun #happy http://someurl,everyone,#happy,,,
nl,780102444533616641,780102444533616641,2016-09-25T17:51:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",133245376,Instagram,In iedereen schuilt een danser. #happy #dansen #happy #pharellwilliams #music #muziek #musically... http://someurl,everyone,#happy,,,
nl,780101481429106688,780101481429106688,2016-09-25T17:47:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",203194261,Twitter for iPhone,Ruud de Wild al snel weer weg bij BNR Nieuwsradio| | http://someurl @someuser is het nieuwe @someuser aan het worden. #Happy,everyone,#happy,,,
nl,780096699989630976,780096699989630976,2016-09-25T17:28:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",560521845,Twitter for iPhone,En..... fietsen maar! #happy #SpikedCycles #vanleeuwentweewielers #schiedam #zeertevreden http://someurl,everyone,#happy,,,
nl,780093271733305344,780093271733305344,2016-09-25T17:15:04.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",616622892,Twitter Web App,RT @someuser Hello Amsterdam 🇱🇺 #amsterdam #beautifulcity #happy #sundaytrip #onmyway #djlife http://someurl,everyone,#happy,,"[{'type': 'retweeted', 'id': '779980074753720320'}]",
nl,780082524424900608,780082524424900608,2016-09-25T16:32:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2410729027,Twitter for Android,3-2 gewonnen en 2 keer gescoord! #hockey #happy,everyone,#happy,,,
nl,780080447946629120,780080447946629120,2016-09-25T16:24:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52312817,Instagram,Gisteren verjaardag gevierd van mijn baby boy Oke no baby anymore 9🎉🎉🎉🎈🎈🎈🎉🎉🎉 #happy #blessed... http://someurl,everyone,#happy,,,
nl,780058777781501952,780058777781501952,2016-09-25T14:58:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",3908881053,Instagram,Naar lush_antwerp geweest 🙌🏼💖 #happy #shop #shopping #lush #bathbomb #bathtime #bathroom #bath... http://someurl,everyone,#happy,,,
