source,in_reply_to_user_id,text,reply_settings,lang,conversation_id,id,referenced_tweets,author_id,created_at,public_metrics,search_query,geo
Twitter for iPhone,,So I applied for the next two years of uni .. #scared,everyone,en,801857987052765185,801857987052765185,,436888177,2016-11-24T18:40:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,"When you have the feeling, the whole world is sick with the stomach flu and all you think is: hopefully I will not get infected too. #scared",everyone,en,801854328411717633,801854328411717633,,31561187,2016-11-24T18:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,{'place_id': '3078869807f9dd36'}
Twitter Web Client,,omg just realise that i am going to get two teeth pulled out tomorrow and i cant wait to get it over :I #scared #down :(,everyone,en,801853040403902464,801853040403902464,,2451551120,2016-11-24T18:20:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Have to eat 3 different thanksgivings today... #blessed but also #scared http://someurl,everyone,en,801849085275832320,801849085275832320,,770319895766700032,2016-11-24T18:04:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for Android,3293459123,@someuser How do i stop my anxiety in its tracks. Nothing major has kicked it off. #scared x,everyone,en,801844888627281920,801844888627281920,,4878283366,2016-11-24T17:48:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",#scared,
Twitter for Android,,When you dont know how to say it but it needs to be said... #smh #scared #Blessings,everyone,en,801843127451586560,801843127451586560,,3184660998,2016-11-24T17:41:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,62510409,@someuser ..| U have no ALL OF THE ABOVE choice! ☻| #notmypresident #scared http://someurl,everyone,en,801535860781043721,801836918820442116,"[{'type': 'replied_to', 'id': '801535860781043721'}]",1141130401,2016-11-24T17:16:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Instagram,,He did not like this mask #shiba #shibainu #kowaii #scared #spicy http://someurl,everyone,en,801835369452937216,801835369452937216,,222286349,2016-11-24T17:10:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Im coming straight from work so hoping to not look too shabby for tonights @someuser Xmas party #PartyAfterParty  wont know anyone #scared,everyone,en,801827672930271232,801827672930271232,,198979134,2016-11-24T16:39:49.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 7, 'quote_count': 0}",#scared,
Twitter for iPhone,,#iDontTrust ppl who look 😧in their profile pics. #scared 😂,everyone,en,801824088348041216,801824088348041216,,245452962,2016-11-24T16:25:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '7142eb97ae21e839'}
Twitter for iPhone,,When youre already #freakedout #scared & the #phone rings...and its your #mom! Moms are sweet! #ShesTheMan I miss you @someuser http://someurl,everyone,en,801823472850767872,801823472850767872,,505478771,2016-11-24T16:23:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,755113,@someuser @someuser hate crimes against whites r on the rise thanks to ppl like u. Black supremacy & racism on the rise #scared,everyone,en,801821760261881856,801821760261881856,,754716966523330560,2016-11-24T16:16:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,#JOKE #COMEDY IF ITS NOT HAPPENIN U EVA BE #SCARED TO TELL UR #LOVED ONES #BYE #OVER THE #PHONE? #jokes @someuser                 @someuser,everyone,en,801821533589164032,801821533589164032,,369231528,2016-11-24T16:15:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,I feel the whole animals gone wild thing like in zoo is happening. A fly tried to attack my ear. #scared,everyone,en,801820099829202944,801820099829202944,,586186242,2016-11-24T16:09:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Today Im grateful for this blockbuster! #pregnant #futureparents #baby #children #scared... http://someurl,everyone,en,801815591074066432,801815591074066432,,599324734,2016-11-24T15:51:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,off the doctors #scared,everyone,en,801809739424403456,801809739424403456,,370399238,2016-11-24T15:28:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,#Bettywhite i was so #scared when I saw #bettywhite trending.. Shes just Fine!!  ♥ #thankful.. http://someurl,everyone,en,801804030016163840,801804030016163840,,260228089,2016-11-24T15:05:52.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",#scared,
Twitter for Android,,"If leaving your comfort zone scares you, extend it. - Nico Montsho| #quote #comfortzone #fears #doubts #scared #quotesdaily #hope #faith http://someurl",everyone,en,801801775061798912,801801775061798912,,789626575591354368,2016-11-24T14:56:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Gotta love all the #lipsyncing at the @someuser Day Parade on @someuser Just Ruins it! #MacysParade #faketalent #scared #performers,everyone,en,801801252229316608,801801252229316608,,196683691,2016-11-24T14:54:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,{'place_id': '84229b03659050aa'}
Twitter for iPhone,753044082537041920,Wow. This really touches a nerve with the Trump supporters. #scared #HackedElection @someuser @someuser @someuser @someuser,everyone,en,801786815560777728,801797988846813184,"[{'type': 'replied_to', 'id': '801796842488991745'}]",774809,2016-11-24T14:41:51.000Z,"{'retweet_count': 5, 'reply_count': 13, 'like_count': 55, 'quote_count': 0}",#scared,
Twitter for iPhone,,I do not want to deal with the stress that today is about to bring ... I just wanna sleep #stressed #scared,everyone,en,801793474504904704,801793474504904704,,729684190992711680,2016-11-24T14:23:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,Have you ever been #scared of your #potential that it #stops you from #moving #ahead - We have to be #brave and #start ; #try #JustRach,everyone,en,801789026797817856,801789026797817856,,2508595726,2016-11-24T14:06:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,49698134,@someuser @someuser @someuser is it just me or r we now living n bizzaro land where @someuser can just make rules!! #scared,everyone,en,801662454828855297,801788814612164610,"[{'type': 'replied_to', 'id': '801662454828855297'}]",709085756736851969,2016-11-24T14:05:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': 'd1cd39353c51904d'}
Hootsuite,,All up in this Google Sheet building a planning fort. JIRA can eat my shorts. #Vlookups #ConditionalFormatting #SumProducts #Agile #Scared http://someurl,everyone,en,801784973372035072,801784973372035072,,136432675,2016-11-24T13:50:08.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,Seriously lol #monster #dark #night #sleeping #scared #lol 😴😳🙈 http://someurl,everyone,en,801778135335337984,801778135335337984,,511613155,2016-11-24T13:22:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPad,,My Son @someuser and me! Im #scared of myself Being a man doesnt fit me! My mum told me if I was a boy I was named Robert #RobertTheDoll http://someurl,everyone,en,801777762319159296,801777762319159296,,347020663,2016-11-24T13:21:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,"This morning we wake up to this, in a childrens park,,no police , just this. Dose any authority care anymore? @someuser #scared #plashetpark http://someurl",everyone,en,801772022741090304,801772022741090304,,40198853,2016-11-24T12:58:41.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
IFTTT,,scared baby #TheMemebot #scared baby #Funny #Meme http://someurl http://someurl,everyone,en,801765542482821120,801765542482821120,,737394371809533952,2016-11-24T12:32:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Already in the process of applying for my first graduate job 😳😖 #scared,everyone,en,801758858905587712,801758858905587712,,1373009942,2016-11-24T12:06:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,{'place_id': '1fb4edc95a98a034'}
Twitter Web Client,,What is a methodist? Sounds very methodical ... #Scared,everyone,en,801753882787463168,801753882787463168,,524958822,2016-11-24T11:46:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,If its over & we need to grow up the results should be the same right?... So whats the harm in #Recount2016? Or are you #scared? http://someurl,everyone,en,801713903751274496,801713903751274496,"[{'type': 'quoted', 'id': '801713040760639488'}]",22675252,2016-11-24T09:07:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for Android,,I really dont ask for positive comments or support but holy shit I need it to survive these next 4 days 😔| #immigration #scared #stress,everyone,en,801709579675389952,801709579675389952,,2721681816,2016-11-24T08:50:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,2446590504,@someuser i literally get so terrified watching them! like i watch shane EVERYDAY but when its one of them sometimes i cant #scared,everyone,en,801702576815153152,801704121082355712,"[{'type': 'replied_to', 'id': '801703172133687297'}]",27407064,2016-11-24T08:28:52.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,18431436,@someuser @someuser i wouldnt dare try that at home #scared,everyone,en,801106454035824641,801693040041725952,"[{'type': 'replied_to', 'id': '801691310671482880'}]",25737279,2016-11-24T07:44:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Vision| | #drivenbygoal #vision #people #scared #share #public #strong #important #personalbrand #afraid #listen #motivation #inspiration http://someurl,everyone,en,801691848884494336,801691848884494336,,724254152415694848,2016-11-24T07:40:06.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",#scared,
Twitter for iPad,,I vagina chopped Korie & out came a very disturbing moan from her mouth #scared  😂🍆,everyone,en,801690351878733824,801690351878733824,,1579355635,2016-11-24T07:34:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Im 18 and still have to be held down while getting a flu shot #scared #WhatsNew,everyone,en,801680365660368896,801680365660368896,,2412976255,2016-11-24T06:54:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 14, 'quote_count': 0}",#scared,{'place_id': '00c3e46c3d0cac08'}
DragPlus,,Kylie Jenner?s PDA FILLED Friendsgiving- http://someurl is SCARED of her VAGINA? (DHR) #scared http://someurl,everyone,en,801672236746866689,801672236746866689,,2494046148,2016-11-24T06:22:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Tweet Old Post,,"Indias #influence in World at Peak, #Pakistan #Scared #Pakistani #Media on #India Latest Indias influenc http://someurl #editor",everyone,en,801669419848138752,801669419848138752,,738369719091273729,2016-11-24T06:10:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,#McGregor would whip #Mayweather ass by round 6 unless mayflower wants to run another 12 rounds #scared,everyone,en,801666548704350208,801666548704350208,,224899846,2016-11-24T05:59:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,joelle angel & sarina just walked into my house... why dont my friends have boundaries idgi #scared,everyone,en,801659847460655104,801659847460655104,,872805691,2016-11-24T05:32:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 1}",#scared,
Twitter for Android,363653534,@someuser @someuser maybe the power 5 isnt as good as people think. Which is why P5 wont play away games against mid majors. #scared,everyone,en,801653532126494721,801654982806224896,"[{'type': 'replied_to', 'id': '801653532126494721'}]",383591019,2016-11-24T05:13:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,38251431,"@someuser your a great bball mind, but they looked bad all game. KAT looks awkward, Bazz is lost, Rubio is uninspired, Wiggins..#scared",everyone,en,801653264693477376,801654563241598976,"[{'type': 'replied_to', 'id': '801653264693477376'}]",16122274,2016-11-24T05:11:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter Web Client,1099659121,@someuser Tommy sleeps with the light on #scared,everyone,en,801649394424520704,801649394424520704,,3070444777,2016-11-24T04:51:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,I try my hardest to reach out to people but they always reject me... But I guess I can see why they would #lonely #alone #scared #unwanted,everyone,en,801648220678029312,801648220678029312,,801638717186260996,2016-11-24T04:46:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Is it weird that I have no motivation to do anything? I just feel like whats the point #confused #scared #nomotivation,everyone,en,801646616658771968,801646616658771968,,801638717186260996,2016-11-24T04:40:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Instagram,,This is it.. | | #ftm #comingout #idk #scared #fuck http://someurl,everyone,en,801635608162512896,801635608162512896,,18365124,2016-11-24T03:56:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Starting to get nervous about taking this potion... Whats going to happen when i drink it? What if i die when i drink it? #Scared,everyone,en,801629007162867712,801629007162867712,,794605583840088064,2016-11-24T03:30:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,Mmm hmm I noticed that too! Like when that scrawny kid you used to pick on gets all yoked out 😳😳#Scared http://someurl,everyone,en,801628837662617600,801628837662617600,,428509498,2016-11-24T03:29:43.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",#scared,{'place_id': '00be4855177d9de2'}
Twitter Web Client,,He is ignorant of the world and even worse - having no desire to learn is even worse. #Scared #Afraid #TheResistance http://someurl,everyone,en,801623550155259905,801623550155259905,,797080559839309824,2016-11-24T03:08:42.000Z,"{'retweet_count': 5, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",#scared,
The Wiz Khalifa,,DO YOU EVER WANT TO BE IN A #RELATIONSHIP BUT AT THE SAME TIME YOU’RE #SCARED OF BEING IN A RELATIONSHIP,everyone,en,801621371335737345,801621371335737345,,565281999,2016-11-24T03:00:02.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",#scared,
Fenix for Android,543780273,@someuser Trump has been to two more intelligence briefings than me #scared,everyone,en,801617435447140352,801618995388489730,"[{'type': 'replied_to', 'id': '801617435447140352'}]",796508636793151492,2016-11-24T02:50:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter Web Client,781973744071892992,"@someuser @someuser @someuser lol you post skype info, now you delete your youtube vids cause you are 12 and scared lol mate, #SCARED",everyone,en,801617917544722436,801617917544722436,,2980286339,2016-11-24T02:46:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Home alone for the first time in a long time 😅#scared,everyone,en,801604076077203456,801604076077203456,,3282702608,2016-11-24T01:51:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Im so scared. I dont want to be separated from my family. What the fuck is happening...| #immigration #scared http://someurl,everyone,en,801602349219254272,801602349219254272,,2721681816,2016-11-24T01:44:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,so this old man at work today told me that he was gonna make me his bae bc my name is Bay(lee) #scared,everyone,en,801597344827457541,801597344827457541,,118095013,2016-11-24T01:24:34.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 9, 'quote_count': 0}",#scared,
Twitter for iPhone,793520358511013888,@someuser I am the trustee of the 5 the largest school districts in the nation please President elect Trump give me a call #scared,everyone,en,801536309290553348,801586140599853056,"[{'type': 'replied_to', 'id': '801536309290553348'}]",35682088,2016-11-24T00:40:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,#SCARED   #HuracanottoCosta Rica Education Ministry Suspends Classes in Advance of Otto http://someurl,everyone,en,801580922856411136,801580922856411136,,50093266,2016-11-24T00:19:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,2977334759,@someuser @someuser @someuser  Preserved Nixon head in a jar.  #scared,everyone,en,801473353768800256,801577617686048768,"[{'type': 'replied_to', 'id': '801516382852644864'}]",170556241,2016-11-24T00:06:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
CoSchedule,,"Thankfully, it was a half day. My principal sent me home when the kids left... I took Benadryl and slept #scared http://someurl",everyone,en,801576337102213120,801576337102213120,,4775362194,2016-11-24T00:01:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,55523059,"@someuser well you say tiny, but theres no scale of comparison? #scared",everyone,en,801573229496188928,801574814393765888,"[{'type': 'replied_to', 'id': '801573229496188928'}]",19535683,2016-11-23T23:55:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter for iPhone,,Its been dark outside for almost an hour now and its only 4:30pm and its getting darker and idek how. #scared,everyone,en,801570438946033664,801570438946033664,,2352280026,2016-11-23T23:37:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Echofon,,#TheWalkingDead season 2 👀👽 #scared,everyone,en,801555703232155654,801555703232155654,,453670220,2016-11-23T22:39:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Dont think my hearts ever beaten so hard and fast whilst I watched that ending. #TheMissing #scared 😱😱😱😱,everyone,en,801548599683403783,801548599683403783,,2916247809,2016-11-23T22:10:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPhone,,Just found this in a box full of stuff from about 20 years ago... do I get it developed? #Scared #PartyDays #YoungandReckless 😱📸 http://someurl,everyone,en,801544639895523334,801544639895523334,,219070392,2016-11-23T21:55:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,
Twitter SMS,,Dammit Donna! make some fuckin noise! Thats fucked up yo! #Scared #Fuck #ScaryStories #TooMuch,everyone,en,801544639635275776,801544639635275776,,212402791,2016-11-23T21:55:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Linkis: turn sharing into growth,,"They #should be #scared, they should feel insecure, they should be unhappy with their government http://someurl via @someuser",everyone,en,801539139602698252,801539139602698252,,276943235,2016-11-23T21:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,982819542,"@someuser still in the transition period, no fake tan applied yet 😬 #scared 🍊",everyone,en,801536236011847681,801538890154778624,"[{'type': 'replied_to', 'id': '801538205799608320'}]",491500948,2016-11-23T21:32:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web App,1233051272,"@someuser THESE picks as bad or WORSE than any old white men. Be #SCARED, VERY SCARED! @someuser @someuser @someuser",everyone,en,801488125612716032,801537780669038592,"[{'type': 'replied_to', 'id': '801488125612716032'}]",2330516804,2016-11-23T21:27:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,237532792,@someuser @someuser There is a difference between intimidated and literally shitting myself. #scared,everyone,en,801448053991473155,801537226341576704,"[{'type': 'replied_to', 'id': '801448053991473155'}]",782050981198503937,2016-11-23T21:25:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,#driving lesson tomorrow morning first thing and Glasgow is to be below frozen #slippy #icy #scared #jamesismyinspiration #shinebrightjames,everyone,en,801535769500336128,801535769500336128,,795356372451921920,2016-11-23T21:19:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,Five Nights at Freddys - Scared Chicken http://someurl via @someuser| | go watch this pretty chicken get scared.  #FNAF #scared #lol,everyone,en,801535439060475904,801535439060475904,,3884538739,2016-11-23T21:18:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,The feeling when u know something is not right but cant point it. #Sleepless #scared,everyone,en,801534272783851520,801534272783851520,,829513051,2016-11-23T21:13:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '1b8680cd52a711cb'}
Twitter for iPad,101693149,@someuser night night Chandra so thrilled u had a good day and enjoyed your visit to London - flu jab Tom at 10.30 #scared,everyone,en,801532515412480000,801532515412480000,,151077985,2016-11-23T21:06:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '01fac15539ff6509'}
Twitter for iPhone,,Itll Be My First Time Ever On A Plane 😩 #Scared,everyone,en,801525022196137984,801525022196137984,,2945388611,2016-11-23T20:37:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,766250609100087297,.@someuser @someuser @someuser @someuser I dont know about thisDont want to be a hater.But some want to kill me #scared,everyone,en,801478870465556480,801524562877878272,"[{'type': 'replied_to', 'id': '801478870465556480'}]",386028702,2016-11-23T20:35:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Waiting on Ms.Brandon to read my personal narrative 😳😳😬😬😬 #scared,everyone,en,801524354110595073,801524354110595073,,1613361265,2016-11-23T20:34:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",#scared,
Twitter for iPad,,There were massive Klan rallies in the 1920s too! good job. #scared http://someurl,everyone,en,801523251000143872,801523251000143872,"[{'type': 'quoted', 'id': '799116410177908736'}]",26104764,2016-11-23T20:30:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
IFTTT,,Thats about 2 feet wide with a 1000 ft drop on each side. #scared #rad #holdthechain http://someurl http://someurl,everyone,en,801519614375161856,801519614375161856,,426997365,2016-11-23T20:15:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,,Govt scared to allow adjournment motion: @someuser http://someurl| #News #Headlines #Govt #scared #adjournment #motion,everyone,en,801517309378625539,801517309378625539,,155383277,2016-11-23T20:06:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,They predicted step changes and it appears they were right. Arctic is 20degs hotter than average & sea ice showing equivalent drop #scared http://someurl,everyone,en,801515695037153288,801515695037153288,"[{'type': 'quoted', 'id': '800967949083287552'}]",36168965,2016-11-23T20:00:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
TweetDeck,,This moment when the thunder outside is lighting integrally your appartement... #Scared http://someurl,everyone,en,801513591954350081,801513591954350081,,122634342,2016-11-23T19:51:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter for iPhone,,"Off to Mexico in 15 hours, Im off to buy kalms for the flight!! #scared",everyone,en,801489254685769728,801489254685769728,,29513552,2016-11-23T18:15:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for iPhone,,Prescriber called me today asking for my expert advice on whether OXYCODONE was any different from MORPHINE. #cpd #scared,everyone,en,801488863487295489,801488863487295489,,2328910137,2016-11-23T18:13:30.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",#scared,
Twitter for iPhone,,#CallBack ! I got this ;) wish me luck. #actorslife #actor #scared #shitless #wish #me #luck,everyone,en,801482915070832642,801482915070832642,,3034661133,2016-11-23T17:49:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",#scared,{'place_id': '56c45474148ca4da'}
Twitter for iPhone,,Im so paranoid................#scared #allalone,everyone,en,801482569443201025,801482569443201025,,25528252,2016-11-23T17:48:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter Web Client,106826000,@someuser i coudnt i had to tweet it instead #scared #intimidated #game,everyone,en,801478557054730240,801479308636262400,"[{'type': 'replied_to', 'id': '801478715968458752'}]",2834306133,2016-11-23T17:35:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for Android,776025804731998208,@someuser I should get a new assistant this one doesnt always crop out her claws... *sigh*   cant get the staff nowadays... #scared,everyone,en,801466097430097920,801478326493839360,"[{'type': 'replied_to', 'id': '801466242641121280'}]",776025804731998208,2016-11-23T17:31:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
ceivyii,,#Jennifer #Lawrence: My #Vagina #Makes Me So #Scared! http://someurl http://someurl,everyone,en,801477964709777408,801477964709777408,,2934196334,2016-11-23T17:30:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,
Twitter for iPad,16051471,@someuser Is #Crashing & #Burning #Real #Racist! #Dividing our #country! #Scared? Of what? A #job? #Crybabies http://someurl,everyone,en,801444106769694720,801444106769694720,,56383613,2016-11-23T15:15:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,,Would you do something out of your comfort zone? David Tyson would. #scary #scared,everyone,en,801444007968641024,801444007968641024,,729650945504759809,2016-11-23T15:15:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,
Twitter for Android,747816626,@someuser I guess not....#scared,everyone,en,801441228898312193,801442471456677889,"[{'type': 'replied_to', 'id': '801442403127328769'}]",392170330,2016-11-23T15:09:09.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,{'place_id': '67d92742f1ebf307'}
