lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,in_reply_to_user_id,referenced_tweets
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T23:40:09.000Z,Feliz Navidad ❤✨🎉🎄🎁| | #inshot #sun #happy #fun  #cool #fashion #friends #smile #follow4follow... http://someurl,812805092160208896,812805092160208896,111710242,#happy,"{'place_id': '0067ac795cb0bcc9', 'coordinates': {'type': 'Point', 'coordinates': [-70.69435999, -33.60873567]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:39:53.000Z,MIS REGALOS DE NAVIDAD 😍😍💕| #inshot #girls #cute #summer #blur #happy #fun #dog #hair #beach #hot... http://someurl,812805021859516416,812805021859516416,992008724,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:39:20.000Z,#Happy Chritman 🎄🎄🎄🎆💰💯👏 a todos my seguidores De twitter 🍗🍗😍🎄🎄🎆💯😇🍺🍻,812804885834072064,812804885834072064,1883647146,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:39:02.000Z,😎😎😎 aqui todo está bien #playita #happy #navidad http://someurl,812804808583315456,812804808583315456,110050556,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:38:56.000Z,"Ya se q no puedo hacer otra cosa + q leer, jugar pero ahora si ya me la mame, que chido es hacer cosas no productivas pero q gustan #Happy",812804784684142592,812804784684142592,369734217,#happy,{'place_id': '3ad512d283f67a11'},,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:38:52.000Z,"Sí, me tomé un shingo de fotos 🙈| | #blackstyle #smile #sunglasses #girl #pinklips #happy #selfie http://someurl",812804769441947648,812804769441947648,1348525436,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:38:37.000Z,Cosas bonitas que se encuentran por ahí #pijama #new #penguin #cute #happy #love #gift #gray... http://someurl,812804704010928128,812804704010928128,365740670,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:36:27.000Z,Pagaría mil vidas por verte sonreír 💖💖 #love #billkaulitz argentina #musimundo #lastyear #happy... http://someurl,812804158755635200,812804158755635200,179284030,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:36:08.000Z,Llegando donde mis papas!!! #navidad #happy #me 🎅🏽🤶🏻🎄 @ Condominio... http://someurl,812804077918646272,812804077918646272,160650475,#happy,"{'place_id': '0113747966068613', 'coordinates': {'type': 'Point', 'coordinates': [-70.76500178, -33.48109532]}}",,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:35:53.000Z,QUE TENGAN UNA FELIZ NAVIDAD VENEZUELA! | #HiperVentasVnzl #MerryChristmas #24D #2016 #2017 #FelizNavidad #Happy #Venezuela #Vnzl http://someurl,812804017244041216,812804017244041216,1616501298,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:35:29.000Z,Noche buena 🎄🎅| | #happy #christmas #hohoho #family #sevilla #loving #me #bsk http://someurl,812803917583175680,812803917583175680,448095255,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:34:12.000Z,Y cerramos el sábado Navideño con maxi.eq08 y 82 #kms de #ciclismo #happy #christmas #cycling... http://someurl,812803591849279488,812803591849279488,193645390,#happy,"{'place_id': '0a738ff13a08a7dd', 'coordinates': {'type': 'Point', 'coordinates': [-61.86204115, -33.6397922]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:31:21.000Z,Feliz Navidad🎄 #navidad #christmas #happy #instalike #Instasize @someuser http://someurl,812802875160199169,812802875160199169,3581807955,#happy,{'place_id': '01d487de3c4e0807'},,
es,everyone,Periscope,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:31:15.000Z,Feliz navidad #Sábadode ganarseguidores #IlluminateWorldTourMontevideo #3yearsofjournals #Happy http://someurl,812802849096679424,812802849096679424,187102885,#happy,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-24T23:30:45.000Z,Aldo bebe listo para su primera Navidad! Bien churrito! | #merrychristmas #christmas #happy #dog #beagle #happydog #baby #christmasoutfit http://someurl,812802724685377536,812802724685377536,3396112161,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:30:29.000Z,Espero que todos pasen una maravillosa #Nochebuena y una #FelizNavidad #christmas #happy @someuser http://someurl,812802658964750336,812802658964750336,67053414,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:26:37.000Z,Una Navidad más que feliz gracias a ti ❤ #merrychristmas #Xmas #Smile #Happy #Moments #MyLove... http://someurl,812801686410399744,812801686410399744,66864843,#happy,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:26:22.000Z,Apres la tempete .. #Present #Christmas #SantaClaus #Happy #Love #Funny http://someurl,812801624020238336,812801624020238336,409370839,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:22:23.000Z,Feliz navidad 🎄🎁 (gabi tápame cuando quieras 😂) x x 🙏🏻❤️ #feliznavidad #happy #love #family... http://someurl,812800620885397504,812800620885397504,181661661,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:19:39.000Z,#Smile #sunglasses #Happy #Goodmoments #Moments | | Cada momento es único ! @ En la Isla de Flores... http://someurl,812799929965891585,812799929965891585,307479410,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:17:14.000Z,#FelizNavidad les desea la familia Rodríguez-Devis #MerryChristmas #Christmas #Happy #Feliz... http://someurl,812799322471403520,812799322471403520,91324276,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T23:17:10.000Z,Feliz Navidad!! #merrychristmas #feliznavidad #happy #salamanca #spain #plazamayor @ Plaza... http://someurl,812799304993828864,812799304993828864,78698455,#happy,"{'place_id': '37e754d0754260ac', 'coordinates': {'type': 'Point', 'coordinates': [-5.6641, 40.965]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:16:41.000Z,Amar esa esa remera!😍 #nochebuena #merrychristmas  #night #happy #love @ Rosario Zona Norte http://someurl,812799186685087745,812799186685087745,956476598,#happy,"{'place_id': '0079bbc151fa56d2', 'coordinates': {'type': 'Point', 'coordinates': [-60.70883074, -32.90142197]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:16:11.000Z,"Mi navidad, mis amores mi vida😍❤️🎄🎁 #xmas2016  #happy #love #mommy #sis #family #gif... http://someurl",812799059543162880,812799059543162880,158829636,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T23:15:58.000Z,Mi equipo #altobarinas185 #Barinas #bancobientenario #mimejorfotobbp| #happy  #hot #cool #fashion #friends  #like4like #family http://someurl,812799004522283008,812799004522283008,355525774,#happy,{'place_id': '009e6b0e445977d6'},,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-24T23:14:33.000Z,"🎄F E L I Z  N A V I D A D  A T O D OS‼️ | Mucho amor ❤, Salud 💃, deporte ⛷ y mucho golf 🏌🏻‍♀️‼️ #happy #merrychristmas #family #love #golf http://someurl",812798646924283904,812798646924283904,458565039,#happy,{'place_id': 'b858babfb96ffae4'},,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:14:08.000Z,Hoy estamos Felices @someuser y @someuser Gozando ya la Navidad. Estado #Happy Feliz Navidad a Todos mis Amigos y Amigas http://someurl,812798545057222656,812798545057222656,559225710,#happy,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:11:22.000Z,"#Ximeenaf: Gracias, gracias, gracias, GRACIAS!!! #book📖 #gift #xmaseve #fav😘 #happy #girlthings #happyday @someuser http://someurl",812797847246606336,812797847246606336,170336440,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:11:18.000Z,"💖💖💖 #december #quebiensesientedar #happy #christmas @ Tuxtla Gutiérrez, Chiapas http://someurl",812797828883824640,812797828883824640,43268605,#happy,"{'place_id': 'b462c87ea2b4ff26', 'coordinates': {'type': 'Point', 'coordinates': [-93.1167, 16.75]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:10:41.000Z,👉👉Buenas noches💥💥 Para tener encuenta😨😨| #sabado #navidad #me #feliz #regalos #happy... http://someurl,812797673556373504,812797673556373504,1925717006,#happy,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:10:17.000Z,"Ximeenaf : Gracias, gracias, gracias, GRACIAS!!! #book📖 #gift #xmaseve #fav😘 #happy #girlthings #happyday @someuser http://someurl #Shou...",812797572981067776,812797572981067776,430386835,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:08:54.000Z,Feliz Navidad ♥| #Happy #Navidad #Nigth #Familia #Amigos #Paz #Amor #Venezuela #VenezolanosRD... http://someurl,812797225847975936,812797225847975936,196266673,#happy,"{'place_id': '01fcc4a23f17e1ed', 'coordinates': {'type': 'Point', 'coordinates': [-69.89698708, 18.46816976]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:06:29.000Z,🤳🏻🎅🏻🎅🏻🎅🏻Noche buena !!!!! 🎄🎄🎄🎄 #family #happy #christmas #party yleniaortega @someuser http://someurl,812796617493544961,812796617493544961,286113574,#happy,"{'place_id': 'e342de30841352bf', 'coordinates': {'type': 'Point', 'coordinates': [-2.45, 36.8333]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:06:06.000Z,"Gracias, gracias, gracias, GRACIAS!!! #book📖 #gift #xmaseve #fav😘 #happy #girlthings #happyday @someuser http://someurl",812796520202313728,812796520202313728,183083263,#happy,"{'place_id': '6eb95eddb81a6b4b', 'coordinates': {'type': 'Point', 'coordinates': [-86.85376013, 21.13996096]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T23:03:00.000Z,#happy holidays #cozumel #mexico #captain queen Valentina deva http://someurl @someuser http://someurl,812795741311746048,812795741311746048,1373103984,#happy,"{'place_id': '2bc7c264a080898b', 'coordinates': {'type': 'Point', 'coordinates': [-80.12074485, 26.08766235]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:55:45.000Z,Un sabado Caluroso 😓 que feo es esperar 💆💇| | #Happy #Piura #Navidad #Family #instagram #like... http://someurl,812793918832148480,812793918832148480,2455465302,#happy,"{'place_id': '0126d6553a16d9fd', 'coordinates': {'type': 'Point', 'coordinates': [-80.63136909, -5.18424351]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:55:33.000Z,Feliz Navidad #navidad #linda #instagram #instagood #happy #rubia #kiss #nochebuena #blondehair... http://someurl,812793866738728960,812793866738728960,137127888,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:53:54.000Z,Hay un antes y un después luego de este 2016 un año clave en todos los sentidos. Alcancé algunas metas y conocí gente maravillosa 😍❤ #Happy,812793450265538562,812793450265538562,2227395390,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:51:59.000Z,Este año mi Santa se botó.. Thank you Babe nel2face #happy... http://someurl,812792970038493184,812792970038493184,975299492,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:51:35.000Z,Feliz Noche Buena y Feliz Navidad 🎄🎉... #happy #night #good #felling #christmas #smile #like... http://someurl,812792867294941185,812792867294941185,437127749,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:50:31.000Z,Feliz navidad ☺️😌🌲🍾🎉 #merrychristmas #toro #madrid #picofthenight #nochebuena #happy #feliz... http://someurl,812792599509663744,812792599509663744,514323558,#happy,"{'place_id': 'f24031225d0868f6', 'coordinates': {'type': 'Point', 'coordinates': [-5.39472222, 41.52611111]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:50:25.000Z,Feliz Navidad!!! Vamos allá!!! | #christmas #holidays #love #family #bestfriends #cute #happy #me... http://someurl,812792576273215488,812792576273215488,252279890,#happy,"{'place_id': 'e878b124548a76fe', 'coordinates': {'type': 'Point', 'coordinates': [-4.83333333, 39.96666667]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:49:41.000Z,"Delicatessen Boricua Navideño, el que sabe, sabe... #coquito #happy http://someurl",812792389127598081,812792389127598081,361646429,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:49:14.000Z,Navidad 2016 | | #family #friends #merrycristmas #merry🎄 #happy #photooftheday #photo #photography... http://someurl,812792278230192129,812792278230192129,2942593671,#happy,"{'place_id': '018e27044befea03', 'coordinates': {'type': 'Point', 'coordinates': [-68.56603862, 10.15764666]}}",,
ht,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:47:59.000Z,Bon Nadaaaal🎄🎅❤! #bonnadal #feliznavidad #happy #nochebuena #felicidadcompartida #papanoel... http://someurl,812791964395601933,812791964395601933,486902748,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T22:47:42.000Z,Noche grande de regalos #tio #barcelona #bcn #happy @ Barcelona Capital http://someurl,812791890219307009,812791890219307009,59396033,#happy,"{'place_id': '1a27537478dd8e38', 'coordinates': {'type': 'Point', 'coordinates': [2.16956308, 41.43087]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:47:26.000Z,Jo jo jo🎅🏼🎅🏼🎅🏼🎅🏼🎅🏼#man #manstyle #happy #fit #fitnees #guy #boy #body #bodybuilt #gay #gayfit... http://someurl,812791824658132992,812791824658132992,1355465281,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:46:31.000Z,Feliz Nochebuena! 🎅🎄💞| #nochebuena #familia #feliz #happy #familytime #family #comoellosnadie... http://someurl,812791594487156737,812791594487156737,1410243847,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T22:45:17.000Z,Se prendió la fiesta en http://someurl sintoniza y disfruta de esta Navidad. #feliznavidad #Diciembre #music #radio #happy #good,812791281198002176,812791281198002176,2518990002,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:44:14.000Z,Lista para hoy 😆 #24 #de #diciembre #instamoment #me #outfit #outfitoftheday #happy... http://someurl,812791018428870656,812791018428870656,87549963,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:41:24.000Z,Cena de Navidad en Familia!!! 🍷🎄☃️🎁🎉😍😘☺️🍾 #familia #family #felices #happy #navidad #christmas... http://someurl,812790307301584897,812790307301584897,103367241,#happy,"{'place_id': '398fae558092b723', 'coordinates': {'type': 'Point', 'coordinates': [5.73333, 58.85]}}",,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:38:37.000Z,¡Feliz Navidad! ❤️ #christmas #kitten #cat #gato #mena #happy #family http://someurl http://someurl,812789604726226945,812789604726226945,2239102056,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:38:10.000Z,Brindando con mi hermano y mi Cuñis por La Navidad 🍷🍷🍷🍾🎄☃️🎁🎉🇳🇴😍 #familia #family #felices #happy... http://someurl,812789493447229440,812789493447229440,103367241,#happy,"{'place_id': '398fae558092b723', 'coordinates': {'type': 'Point', 'coordinates': [5.73333, 58.85]}}",,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:37:16.000Z,De los mejores cierres de año de mi vida! #Inlove #Cool #Happy #Happiness,812789267265110016,812789267265110016,296604894,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:35:56.000Z,Jo jo jo🎅🏼🎅🏼🎅🏼🎅🏼🎅🏼🎅🏼#man #manstyle #happy #fit #fitnees #guy #boy #body #bodybuilt #gay #gayfit... http://someurl,812788928977702916,812788928977702916,1355465281,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:34:58.000Z,Solo sonríe y olvídate de todo 📸👌🏽☀️.| .| .| #street #happy #style #makeup #beautiful #beauty... http://someurl,812788685871583232,812788685871583232,1352398998,#happy,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:32:36.000Z,¡Felices fiestas y que Dios y la Virgen los bendiga siempre a todos! #happy #christmas #bendiciones,812788092537106432,812788092537106432,50135674,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:30:44.000Z,Qué tengan hermosa #nochebuena y una #feliznavidad #merrychristmas #selfie #happy #tattowoman 😘🎄🎅🎆🎇 http://someurl,812787621877288964,812787621877288964,267839065,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:30:05.000Z,Ha habido muy buena aceptación de mis felicitaciones #proud #happy,812787457368399872,812787457368399872,3291770032,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T22:30:01.000Z,El cumple de mi beba puñeta😇😆😇😆😇😆😇😆| #FelizNavidad| #inshot #girls #cute #summer #blur #sun #happy... http://someurl,812787442994573313,812787442994573313,414441964,#happy,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T22:27:50.000Z,Un deseo de #Navidad  #christmas #happy #holiday #season #wish #chihuahualove #chihuahua #... http://someurl http://someurl,812786891342905345,812786891342905345,70221936,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:26:53.000Z,Gracias por todo en este hermosl año. Feliz navidad del corazon a todos. #Happy #Christmas... http://someurl,812786650921189378,812786650921189378,322744138,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:25:21.000Z,"FELIZ NAVIDAD!!!!!!| #merrychritsmas, #tenerife, #canaryisland, #canarias, #happy, #smile,... http://someurl",812786265804435457,812786265804435457,2502625079,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:23:57.000Z,Feliz navidad para todos♥♥ #navidad #Happy  #Love @ Caracas http://someurl,812785916427309056,812785916427309056,755969469990768640,#happy,"{'place_id': '019e6a103559d590', 'coordinates': {'type': 'Point', 'coordinates': [-69.8333, 9.08333]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:19:04.000Z,Happy Christmas dear friends!!! #christmas #navidad #happy @ Aeródromo de Casarrubios del Monte http://someurl,812784685042561024,812784685042561024,259289061,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:18:38.000Z,#navidad2016 #happy @ Ensanche ozama http://someurl,812784574539304960,812784574539304960,902276876,#happy,"{'place_id': '004ad1e2734fc1e3', 'coordinates': {'type': 'Point', 'coordinates': [-69.86594961, 18.49020175]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:12:21.000Z,Un selfie pal pote... lista para Nochebuena! 🎁🎄🎅🏻🤶#Nochebuena #Navidad #christmas #happy... http://someurl,812782994628804608,812782994628804608,63779866,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:11:03.000Z,Felices fiestas!!! 🎄🎄🎄🎁🎁🎁🎁🎂🎂🎂 #art #design #cake #christmas #christmas #torta #tortitas #happy... http://someurl,812782666105966592,812782666105966592,3201415935,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:07:03.000Z,Feliz Navidad! #felicidad #happy #madrid #navidad #christmas #merrychristmas #feliznavidad... http://someurl,812781661494444032,812781661494444032,179478002,#happy,"{'place_id': '206c436ce43a43a3', 'coordinates': {'type': 'Point', 'coordinates': [-3.68333, 40.4]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T22:06:18.000Z,El clan de los Montoya a os desean muy felices fiestas 🎄🎁 💃🏽🎄💃🏽🎄💃🏽 #happy #christmas #navidad... http://someurl,812781473375797249,812781473375797249,330456156,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T22:03:43.000Z,"#2016bestnine #happy #christmas #feliz #navidad @ Mar del Plata, Argentina http://someurl",812780823543828480,812780823543828480,4410521387,#happy,{'place_id': '010d7db066434a8a'},,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:59:31.000Z,#licor #cigarro #house #tarde #rela #like #diciembre #good #happy bueno comenzó la bebedera rela... http://someurl,812779765891534848,812779765891534848,141290775,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:57:48.000Z,Feliz navidad! #christmas #photographer #sexy #beautiful #gift #happy #instagood #instadaily... http://someurl,812779335199375360,812779335199375360,65303678,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:57:23.000Z,Feliz navidad mugrosos ✌🏼 #merrychristmas #happy #cutes http://someurl,812779227284049920,812779227284049920,28164979,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:55:35.000Z,De Nochebuena va la cosa! 🎄🎄🎁 #Happy #Family #Xmas #Nochebuena #LaQueHemosLiao #MuchoComer... http://someurl,812778777730224128,812778777730224128,386439085,#happy,"{'place_id': 'e342de30841352bf', 'coordinates': {'type': 'Point', 'coordinates': [-2.45, 36.8333]}}",,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T21:54:47.000Z,Abriendo regalos... | #happy #regalos #sorpresas,812778574096846849,812778574096846849,3294474292,#happy,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:53:08.000Z,Siempre un gusto coincidir con ustedes #friends #funny #happy #cute... http://someurl,812778157761765377,812778157761765377,242699569,#happy,"{'place_id': '373c6c575cd2601b', 'coordinates': {'type': 'Point', 'coordinates': [-103.449, 25.5394]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:49:40.000Z,Feliz Navidad🔔🍷🎄🎇🎊!!! #merrychristmas #christmastree #feliznavidad #happy #wonderfulnight... http://someurl,812777285329813504,812777285329813504,3003130299,#happy,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T21:39:58.000Z,Reto conseguido: No probar el turrón hasta Nochebuena!! Ahora ya... #Happy #Happy http://someurl,812774846404902912,812774846404902912,430633164,#happy,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-24T21:38:30.000Z,Todo sea por querer internet :v@someuser #cuicuilco disfrutando #PasiónBeerFactory  #citywifi #happy,812774475032772608,812774475032772608,723244477192622080,#happy,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-24T21:37:52.000Z,La Cuba Libre! ;-)| #myview #usfam16 #liveisgood #happy #eten http://someurl http://someurl,812774318874693632,812774318874693632,68121847,#happy,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-24T21:37:33.000Z,Nochebuena!!!! 🎄🥂 #nochebuena #xmas #christmas #navidad #happy http://someurl,812774236859334656,812774236859334656,294780954,#happy,,,
