lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,referenced_tweets,in_reply_to_user_id,geo
es,466365477854658562,466365477854658562,2014-05-13T23:52:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156817128,Twitter for Windows Phone,Joderte el día con una mala reflexión #Scared,everyone,#scared,,,
es,466330523183632387,466330523183632387,2014-05-13T21:33:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153476227,Instagram,Arrancando.. #geography #tomorrow #me #rompen #el #culo #scared #tanga http://someurl,everyone,#scared,,,
es,466315819379855362,466315819379855362,2014-05-13T20:35:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",163301332,Twitter for iPad,Esto de quedarme dor ido antes del parcial no anda nada bien! :( #Help #Tired #Scared #Damn #Parciales #Hate,everyone,#scared,,,
es,466179305840861184,466180742876131328,2014-05-13T11:38:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",138543906,Twitter for BlackBerry®,@someuser o sea la persona no sigue nada maas q a vos??? #Scared,everyone,#scared,"[{'type': 'replied_to', 'id': '466180378341167104'}]",213193544,
es,466081393944973312,466081393944973312,2014-05-13T05:03:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348767879,Twitter for Android,Mi dedo esta palpitando y eso no me gusta!! #scared,everyone,#scared,,,
es,466016146723209216,466016146723209216,2014-05-13T00:44:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",519888718,Instagram,Precausion! explicit language! vocabulario no adecuacuado pa menores! Haha #bigrat #rathole #scared... http://someurl,everyone,#scared,,,
es,465997748769001472,465997748769001472,2014-05-12T23:31:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1411781964,Twitter for Android,Sola escuchando ruidos raros en el piso de arriba #Miedo #scared #tipicocuandomeaburro,everyone,#scared,,,
es,465962901828673536,465962901828673536,2014-05-12T21:13:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444980724,Instagram,Esa sonrisa no durara mucho ... #fuck #exams #scared #fraid #oh #go #yep #cute #beia #forevah #pretty... http://someurl,everyone,#scared,,,
es,465945834354655232,465945834354655232,2014-05-12T20:05:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",170025457,Mobile Web (M2),Estoy en el dentista! O.o #scared,everyone,#scared,,,
es,465938877958471681,465938877958471681,2014-05-12T19:37:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",498211697,Instagram,Mi amor 🐰 #big #love #with #my #scared #rabbit http://someurl,everyone,#scared,,,
es,465936613026299904,465936613026299904,2014-05-12T19:28:39.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",1523446202,Twitter for Android,Estoy en la calle.| #miedo| #scared| #fantasma| #panic| #horror| #dieMe,everyone,#scared,,,
es,465913605863391232,465913605863391232,2014-05-12T17:57:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",872640768,Instagram,Cara despues de ver todo lo que cae en el examen.. #Scared #Fear #MuchooFeaar #DemasiaaaaaoFeaaaar... http://someurl,everyone,#scared,,,
es,465879322096852992,465879322096852992,2014-05-12T15:41:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",111986224,Vine - Make a Scene,jajajajaja #susto #paquesecaga #tienemiedo #aburrida #scarecam #Scary #scared Karime http://someurl,everyone,#scared,,,
es,465734737483403266,465734737483403266,2014-05-12T06:06:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",363264410,Twitter for iPhone,Porfin a mi casa #Scared,everyone,#scared,,,
es,465722063630516224,465722063630516224,2014-05-12T05:16:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",181726486,Twitter for Android,Esas veces que vas a decir TEAMO y antes de terminar la palabra lo cambias por el TEQUIERO! #scared,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1762248, 23.7149755]}, 'place_id': 'b8779fa4f42b81de'}"
es,465668313628958720,465668313628958720,2014-05-12T01:42:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",200618843,Twitter for Android,No choqué! Me chocaron :/ #literal #PoliciasyLadrones #scared http://someurl,everyone,#scared,,,
es,465642403446001664,465642403446001664,2014-05-11T23:59:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",137680977,Twitter for Android,Un fantasma del pasado aparece #Scared @someuser @someuser,everyone,#scared,,,
es,465624866251882497,465624866251882497,2014-05-11T22:49:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149213343,Twitter Web Client,Me asusta que este escuchando mucha musica al hippie style ¿La facu me estara afectando? #scared #hippie #style,everyone,#scared,,,
es,465582762402250752,465582762402250752,2014-05-11T20:02:35.000Z,"{'retweet_count': 10, 'reply_count': 6, 'like_count': 13, 'quote_count': 0}",1898360838,Twitter for iPhone,Muerta de miedo mientras retoco un video. Aparecen luces que se mueven de un lado a otro y no encuentro ninguna explicación. #SCARED 😣,everyone,#scared,,,
es,465565060283510784,465565060283510784,2014-05-11T18:52:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",91737704,Tumblr,"Photo: Con un poco de fallas con la camioneta, pero llegamos! #mom #me #loveher #happy #scared #roadtrip... http://someurl",everyone,#scared,,,
es,465553827127910400,465553827127910400,2014-05-11T18:07:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1037795473,Vine - Make a Scene,"Pobre, si se espanto jaja #firstVine #Dog #Scared #vinefamous http://someurl",everyone,#scared,,,
es,465544185962299393,465544185962299393,2014-05-11T17:29:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68034856,Foursquare,Con muertito y todo terminamos la platiquita... #scared #sleepy #church (@ Iglecia Asuncion De maria) http://someurl,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-99.07378545, 19.51834658]}, 'place_id': 'f879e41db043d14c'}"
es,465543085645385728,465543085645385728,2014-05-11T17:24:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97947993,Twitter Web Client,No sé que va a ser de mi vida con tanta comida a mi al rededor #scared,everyone,#scared,,,
es,465382380371734528,465382380371734528,2014-05-11T06:46:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31230693,Twitter for Android,@someuser Consejos para tener al lado a alguien #PISCIS http://someurl esto me acaba de describir por completo. #scared,everyone,#scared,,,
es,465317643461750785,465317643461750785,2014-05-11T02:29:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",637115079,Instagram,Papi enseñandome a guiar standard en su carro hoy...😌 #omg #scared #standard http://someurl,everyone,#scared,,,
es,465310743215083522,465310743215083522,2014-05-11T02:01:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",94492545,Instagram,Tormentita desde el cieloo #storm #flight #scared http://someurl,everyone,#scared,,,
es,465307463034482689,465307463034482689,2014-05-11T01:48:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",813925920,Twitter Web Client,Putas fotos terrorificas que te qutan el aliento D::: #Scared,everyone,#scared,,,
it,465225632712912896,465225632712912896,2014-05-10T20:23:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",960515226,Instagram,#me #jumping #odd #face #wtf #concentrate #scared #such #a #bad #athlete #sos @ Peschiera Borromeo (MI) http://someurl,everyone,#scared,,,
es,465185873701523456,465185873701523456,2014-05-10T17:45:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41048570,Twitter Web Client,Que rápido se pasa el tiempo!!!!!! #scared!,everyone,#scared,,,
es,465158486641225728,465158486641225728,2014-05-10T15:56:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369759259,Instagram,//Campanario parroquia de El Alamín #village #fastasmagorico #friends #church #terror #screem #scared... http://someurl,everyone,#scared,,,
es,465154139589459968,465154139589459968,2014-05-10T15:39:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",369759259,Instagram,"//Noche pasada en: El Alamín, pueblo fantasmagórico. #elalamín #gost #village #sillón #houses #scared... http://someurl",everyone,#scared,,,
es,465141474368442368,465144645052141568,2014-05-10T15:01:40.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",237875219,Twitter for BlackBerry®,@someuser #scared #clasico #emelec sorry amiga pero tiene q ganar PapÁ barcelona jejjejje pilasss donde veras el partido aja,everyone,#scared,"[{'type': 'replied_to', 'id': '465141474368442368'}]",192652428,
es,465141474368442368,465141474368442368,2014-05-10T14:49:04.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",192652428,Twitter for Android,Y esperando y rezando para que mañana Emelec gane el clasico porque sino tendre medio punto menos en quimica #scared #clasico #emelec,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-79.9220959, -2.200865]}, 'place_id': '4e43cac8250a8b20'}"
es,465129645973983232,465129645973983232,2014-05-10T14:02:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280567032,Twitter for Android,Examen contaaaaaaaaa #Scared,everyone,#scared,,,
es,465119940131844096,465119940131844096,2014-05-10T13:23:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2162524110,Twitter Web Client,confirmation 2molo!! <3| | #excited #scared!!,everyone,#scared,,,
es,465044486402609152,465044486402609152,2014-05-10T08:23:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",376853497,Twitter for  Android,Buenos días!! Feliz sabado!  Para mi el ultimo sabado tranquilo.. Exams are comimg! #Scared http://someurl,everyone,#scared,,,
es,465039382164959233,465040262394552320,2014-05-10T08:06:53.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",31509504,Twitter for Android,@someuser ya sé. Justo ayer dije con que no nos tiemble en la noche #scared,everyone,#scared,"[{'type': 'replied_to', 'id': '465039382164959233'}]",16725694,
es,465008598033399808,465008598033399808,2014-05-10T06:01:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",212320133,Twitter for  Android,Hora muerta #scared,everyone,#scared,,,
es,464980082717892608,464980082717892608,2014-05-10T04:07:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",320359668,Twitter for iPhone,"Uy uyuyui, parece que de nuevo se vienen los truenos 😁😩😭 #scared",everyone,#scared,,,
es,464925823234244608,464925823234244608,2014-05-10T00:32:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278309200,Instagram,Mamá sos una genia!!! #macabro #voces #anónimas # guille #lockhart #horror #stories #scared http://someurl,everyone,#scared,,,
es,464917209131651074,464917209131651074,2014-05-09T23:57:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2468730818,Twitter Web Client,Temporada de calificaciones finales #scared,everyone,#scared,,,
es,464911162132275200,464911162132275200,2014-05-09T23:33:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",440057435,Instagram,Desde mi ventana... Escena de película de terror jajaja... #clouds #rain #darkness #scared #Panamá @someuser http://someurl,everyone,#scared,,,
es,464861560834248704,464861560834248704,2014-05-09T20:16:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",508974402,Instagram,Primer sesión de kinesio #fear #sad #scared #uncool #going #to #the #doctor #luck #RETRICA 😨 http://someurl,everyone,#scared,,,
es,464818255807660032,464818255807660032,2014-05-09T17:24:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1938831894,Twitter for Android,Agh les tengo pavooor a los Payasos! Y ahora el Hansel enseñandome fotos| #morire #scared,everyone,#scared,,,
es,464748667128512512,464748667128512512,2014-05-09T12:48:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1248015326,Twitter for iPad,Creo que tomaré Social el semestre que viene. #scared #idontwantto,everyone,#scared,,,
es,464676509177757696,464676509177757696,2014-05-09T08:01:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",142466424,Twitter Web Client,y ese sueno que signifiica? #scared,everyone,#scared,,,
es,464620640700760064,464620640700760064,2014-05-09T04:19:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",138543906,Twitter for BlackBerry®,Un boludo de #Aries le preg a #JimenaALaCarta con q mina se qeda #Scared,everyone,#scared,,,
es,464603776742342657,464603776742342657,2014-05-09T03:12:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",471252574,Mobile Web (M2),mañana tengo prueba con la repe #scared #tired #weekend #please,everyone,#scared,,,
es,464569744876920832,464569744876920832,2014-05-09T00:57:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417286716,Twitter for iPad,Llego la hora!! ... #Scared,everyone,#scared,,,
es,464567133788471296,464567133788471296,2014-05-09T00:46:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",158448911,Instagram,Cocotoro ladrandole al fuego :) XD| | #Cory #Dog #Perro #Crazy #Scared #Funny #Cocotoro #Puppy http://someurl,everyone,#scared,,,
es,464562948539953153,464562948539953153,2014-05-09T00:30:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1053271578,Twitter Web Client,EN VERDAD ES MI IDOLO<3| #GREAT #SCARED #VERYHAPPY http://someurl,everyone,#scared,,,
es,464492905608925184,464492905608925184,2014-05-08T19:51:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",588521437,Instagram,Sabía lo que le esperaba 🔪😨😂 #cooking #chili #scared #face #kitchen #green #afraid #lol #pot #food... http://someurl,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-100.3554651, 25.67748124]}, 'place_id': 'b19e24ce42ccd6aa'}"
es,464479066993594368,464479066993594368,2014-05-08T18:56:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",860794237,Twitter for Windows Phone,Suicidarse no es de cobardes... Por que hay que tener valor para morir solo #die #live #scared #love #never,everyone,#scared,,,
es,464288244130017280,464288244130017280,2014-05-08T06:18:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",170421399,Instagram,"#frog #scared #goodnight//// Rana sobre la cafetera si me hizo gritar! @ Guadalupe, San Vicente, El... http://someurl",everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-88.88007791, 13.62144177]}, 'place_id': '43bf7210cd175772'}"
es,464229468823752704,464229468823752704,2014-05-08T02:25:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1543475832,Instagram,Se Fue La Luz 😃😃😭😂😂😂😂😞#halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,464229038249086976,464229038249086976,2014-05-08T02:23:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1543475832,Instagram,Se Fue La #Luz 😞😃😂😂😂😂😭#halloween #oct #october #30 #TagsForLikes #scary #spooky #boo #scared #costume... http://someurl,everyone,#scared,,,
es,464221065125048320,464221065125048320,2014-05-08T01:51:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1576511365,Twitter for Android,"No es nada bonito que al momento de esperar la combi, uno tipos chambe se te queden mirando D: #Scared",everyone,#scared,,,
es,464209035382620160,464209035382620160,2014-05-08T01:03:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225945754,Twitter for iPhone,Criminal minds ❤️😍| #scared #CriminalMinds,everyone,#scared,,,
es,464205135892480001,464205135892480001,2014-05-08T00:48:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297178184,Vine - Make a Scene,Probando mi auto 😬😬😬😬 #LOL  #fast #scared http://someurl,everyone,#scared,,,
es,464196183921922049,464196183921922049,2014-05-08T00:12:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211731324,Twitter for BlackBerry®,Un trueno de esos que cayeron como a las 5.30 fue a 100 metros de la parada de la #espol #scared #juehorribleesaweada,everyone,#scared,,,
es,464193420312207360,464193420312207360,2014-05-08T00:01:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",497055610,Twitter for BlackBerry®,Por mi casa parece que te toman mil fotos #scared #miedo :(,everyone,#scared,,,
es,464187148724219904,464187148724219904,2014-05-07T23:36:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1007689824,Twitter for Android,La tempestad y yo no nos llevamos muy bien #scared,everyone,#scared,,,
es,464162165373816833,464162165373816833,2014-05-07T21:57:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",83951523,Twitter for iPhone,😓 ay Dios! #scared,everyone,#scared,,,
es,464136764803006464,464136764803006464,2014-05-07T20:16:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287320021,Twitter for Android,"Me da miedo dormir,  no vaya ser que mi sueño tenga una parte dos! | #scared",everyone,#scared,,,
es,464128230942056448,464128230942056448,2014-05-07T19:42:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1029274368,Instagram,#Momentos de la vida #happy #sad #mad #dissapointed #scared #surprised #inlove #serious #flirty #feliz... http://someurl,everyone,#scared,,,
es,463885069489164289,463885069489164289,2014-05-07T03:36:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",82977488,Twitter for Android,Hay un tío que siempre me observa desde su ventana...#scared,everyone,#scared,,,
es,463811310006718465,463811672616865792,2014-05-06T22:44:54.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",127831979,Twitter Web App,@someuser No voy a preguntar a qué grupo pertenezco... #Scared,everyone,#scared,"[{'type': 'replied_to', 'id': '463811310006718465'}]",367177512,
es,463767534898929664,463767534898929664,2014-05-06T19:49:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",564386621,Ahmad Ghasemi,#Scary #Bushman #Scared a #Very #Funny #Prank #Cropes #Episode 5 in Los #Angeles--http://someurl http://someurl,everyone,#scared,,,
es,463760307555274752,463760307555274752,2014-05-06T19:20:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",192592120,Instagram,A por el último empujón con Frances! #scared #french #studyHard http://someurl,everyone,#scared,,,
es,463731429021847552,463731429021847552,2014-05-06T17:26:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",604767736,Twitter Web Client,Los finales son el que viene el coco de mi juventud. #SCARED #SOSCARED #QUEVIENEQUEVIENE,everyone,#scared,,,{'place_id': 'd9c0c694c1a86c2a'}
es,463690833955663872,463690833955663872,2014-05-06T14:44:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93802257,Linkis: turn sharing into growth,"Valiente Lex, tiembla cuando oye el ruido de las podadoras #schnazuer #miedoso #scared #pet #puppy http://someurl",everyone,#scared,,,
es,463541507950407680,463541507950407680,2014-05-06T04:51:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",133534482,Twitter for iPhone,Incertidumbre total... Hasta de si me voy a levantar mañana!! #burnout #sotired #scared #NewLife #freshstart,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [-99.17004737, 19.29639125]}, 'place_id': '2a376531dff3d76a'}"
es,463516838467342336,463516838467342336,2014-05-06T03:13:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",264623285,Instagram,Sin luz #scared #lightsout http://someurl,everyone,#scared,,,
es,463508863740690432,463508863740690432,2014-05-06T02:41:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161026634,Instagram,No puedoooo verlaaa #scared #movie #Posesion #cinecolombia @ Cine Colombia C.C. Santafé http://someurl,everyone,#scared,,,
es,463488655999655936,463488655999655936,2014-05-06T01:21:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",190068878,Twitter Web Client,A veces es mejor no esperar mucho de algo o alguien #scared,everyone,#scared,,,
es,463412852158918657,463412852158918657,2014-05-05T20:20:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258123164,Twitter for Android,@someuser @someuser Miraaaa q el peescao de @someuser pelee ya con @someuser o tiene miedo. #scared http://someurl,everyone,#scared,,34010442,
es,463408299811930112,463408299811930112,2014-05-05T20:02:03.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172570491,Twitter for iPhone,Oficialmente graduado de la Prepa Tec! 🎉🎊🎉🎊 Ahora veremos si consigo graduarme del BI! :S 💪😨😄 #IB #happy #scared #amazing,everyone,#scared,,,
es,463388182395224065,463388182395224065,2014-05-05T18:42:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",581391258,Mobile Web (M2),En verdad ese niño me asusta #Scared,everyone,#scared,,,
es,463370416871198720,463370416871198720,2014-05-05T17:31:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",260369219,Instagram,#beatherup #dare #angry #happy #scared #confused #allatthesametime @ Anastacias Condo http://someurl,everyone,#scared,,,"{'coordinates': {'type': 'Point', 'coordinates': [120.99497649, 14.60437998]}, 'place_id': '53df18e21825a89c'}"
es,463366591040995328,463366591040995328,2014-05-05T17:16:18.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",170086973,Mobile Web (M2),Mañana D: #Scared,everyone,#scared,,,
es,463213421106692097,463213421106692097,2014-05-05T07:07:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2464117609,Twitter for iPhone,En mi vida vuelvo a ver #theconjuring #cantsleep #scared 😭😂,everyone,#scared,,,
es,463188866682601472,463188866682601472,2014-05-05T05:30:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",182591737,Twitter Web Client,"Hablar, no hablar. Hablar, no hablar. Esa es la cuestión. #Scared",everyone,#scared,,,
es,463187268878884865,463187268878884865,2014-05-05T05:23:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",124353691,Twitter for iPhone,Mejor no quiero que sea lunes😩😫😩😫 #scared #shitless,everyone,#scared,,,
es,463165129627291648,463165129627291648,2014-05-05T03:55:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",191829364,Twitter for Android,Primera vez en mi vida que voy a a una prueba sin haber estudiado absolutamente nada #scared,everyone,#scared,,,
es,463024698776113152,463024698776113152,2014-05-04T18:37:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",268555866,Twitter for iPhone,Nada asusta más que el sonido de cuando lavan el carro contigo adentro.  😫😱 #scared,everyone,#scared,,,
es,462781632970121217,462781632970121217,2014-05-04T02:31:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",891326438,Twitter for  Android,No tengo biologia desde que empezaron las clases literal #scared,everyone,#scared,,,
es,462707939707736064,462707939707736064,2014-05-03T21:39:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",469124571,Instagram,Cumpliendo meses con la más fea ;) :P #night #being #silly #crazy #funny #picofday #scared #alcohol... http://someurl,everyone,#scared,,,
es,462596475030339584,462596475030339584,2014-05-03T14:16:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",312197050,Instagram,Tarde de sustos | #pasaje #fear #insti #school #plaza #horror #scared #shouts #frights #terror #passage... http://someurl,everyone,#scared,,,
es,462019183333875713,462583201484242945,2014-05-03T13:23:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284233397,Twitter Web Client,@someuser @someuser dilluns sabrem el resultat #scared #cateada jajajaa,everyone,#scared,"[{'type': 'replied_to', 'id': '462019183333875713'}]",450708540,
es,462545280202997760,462545280202997760,2014-05-03T10:52:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",240754108,Mobile Web (M2),Harry Potter y el misterio de ¿por qué no hay un Charles a mi lado cuando me despierta una pesadilla? #NoBodyCares #Scared #IMissCharlie,everyone,#scared,,,
es,462470021349134336,462470021349134336,2014-05-03T05:53:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1094575814,Instagram,"No puedo creer que me subí a esta cosa, se siente horrible D: | #Yolo #Fair #Crazy #Friends #Scared... http://someurl",everyone,#scared,,,
es,462417399808274433,462417399808274433,2014-05-03T02:24:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452672807,Instagram,Hace algunos años. #horse xd #scared #baby http://someurl,everyone,#scared,,,
es,462394912340971520,462394912340971520,2014-05-03T00:55:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",84735509,Twitter Web Client,¿Hay alguien en la casa? #Scared D:,everyone,#scared,,,
es,462384686598475776,462389656165040128,2014-05-03T00:34:19.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",431567024,Twitter for Android,@someuser de las gafas quieres decir? Jajajaj yo me acuerdo de otras cosas o leyes que hemos infligido hoy #scared jajajaj,everyone,#scared,"[{'type': 'replied_to', 'id': '462384686598475776'}]",369154801,
es,462293240826589184,462293240826589184,2014-05-02T18:11:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108613891,Vine for Android,#Hell #scared #Narnia #MCDLR Es viernes pueeeee http://someurl,everyone,#scared,,,
es,462224947335954432,462224947335954432,2014-05-02T13:39:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279229321,Twitter Web Client,"Estoy haciendo algo que muchos no se animan a hacer, y confieso que hace años no hago: abrir el Internet Explorer. #OMG #scared",everyone,#scared,,,
