lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
pt,"[{'type': 'replied_to', 'id': '213757447150649344'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",46211804,2012-06-15T23:14:54.000Z,@someuser não. Você não vai amanha :/ #heartbroken,213757447150649344,213771595909574656,56550849,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",218719447,2012-06-15T05:13:23.000Z,@someuser me acaba de decir Sonso :( #auch! #heartbroken hahahaha,213499421680345089,213499421680345089,208844087,#heartbroken,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-14T07:03:06.000Z,2:01 am: Mirror mirror - M2M #HeartBroken #Nuts #Sleepless,213164643202506752,213164643202506752,103180543,#heartbroken,
es,,everyone,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-13T19:23:01.000Z,Que ignora me dio @someuser #heartbroken,212988465002983428,212988465002983428,133579794,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '212939066092691457'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",287355624,2012-06-13T16:47:52.000Z,Feriado na terra da oncinha e eu sem conseguir concentração pra estudar C1 #HeartBroken e sem poder curtir c @someuser @someuser e @someuser,212939066092691457,212949417207144449,69331117,#heartbroken,
tl,"[{'type': 'replied_to', 'id': '212851866705465344'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",92400929,2012-06-13T10:26:34.000Z,@someuser #heartbroken hahax,212851866705465344,212853462088687616,305072798,#heartbroken,
pt,,everyone,Dabr,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2012-06-12T18:15:22.000Z,acho que a helen desistiu de me mandar o cartaz do downey jr :( #heartbroken,212609050045714432,212609050045714432,68185573,#heartbroken,
tl,"[{'type': 'replied_to', 'id': '212310997053087744'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",445688542,2012-06-11T22:32:45.000Z,@someuser hahaha! #heartbroken ha,212310997053087744,212311436347703297,222073618,#heartbroken,
pt,,everyone,Social by Nokia,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-11T19:39:40.000Z,passou um cachorro perdido na rua chorando vou morre de dó :((((( #heartbroken,212267878156746752,212267878156746752,37319411,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '212222052386611200'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",319328193,2012-06-11T16:41:16.000Z,@someuser aiai #heartbroken #fakemadridsta #fakeboxsta,212222052386611200,212222982297370625,251199174,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '211539892101062657'}]",everyone,Tweets60dm,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",165830109,2012-06-09T19:30:46.000Z,"@someuser @someuser estimo bastante esse vosso love ai, pelos menos ja nao temos que ler tweets de #heartbroken de nucho. Hahahah",211539892101062657,211540861773815810,100316752,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '211183731640246273'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",370671096,2012-06-08T19:52:35.000Z,@someuser no maam... #heartbroken,211183731640246273,211183966340911104,165096662,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '210851032119517184'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",197102229,2012-06-07T21:52:21.000Z,"@someuser kkkkkkkkkkkkkkkkkkkk, eu entrei no da minha mae e me block, #badgirl #malefica #heartbroken",210851032119517184,210851717783367684,172439128,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-07T21:05:22.000Z,paulo sergio left hearts !!! #heartbroken,210839892698206208,210839892698206208,514732173,#heartbroken,
it,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-07T20:42:37.000Z,No more paulo sergio song #greeting #heartbroken,210834168295337984,210834168295337984,444149297,#heartbroken,
es,"[{'type': 'replied_to', 'id': '210346519705038848'}]",everyone,TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",535342271,2012-06-06T12:38:20.000Z,@someuser liaaaar #heartbroken #neverbeingnicetoyouagain #longhashtagssssssssss,210346519705038848,210349906416762884,98407732,#heartbroken,
es,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",99411583,2012-06-06T02:56:12.000Z,@someuser acabo de verificar que lo de tu timeline es MENTIRA!! #MalAmigoMentiroso #HeartBroken,210203407653408768,210203407653408768,94830994,#heartbroken,
es,"[{'type': 'replied_to', 'id': '208668172742701056'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",100830464,2012-06-01T21:17:08.000Z,@someuser @someuser @someuser @someuser invite? #Heartbroken,208668172742701056,208668527375302658,119245108,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-01T04:43:25.000Z,"ah não, saiu :( #heartbroken #breakup #hurtsomuch #cantlivewithoutyou",208418450211733504,208418450211733504,32753194,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-06-01T03:15:10.000Z,um wtf capital hoedown? #heartbroken #getyourshittogether ,208396240923275265,208396240923275265,338693917,#heartbroken,
it,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-29T20:58:16.000Z,Dio quanto mi manca il maneggio. #passion #love #heartbroken,207576616539398145,207576616539398145,206173165,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-28T22:41:46.000Z,nem acredito q essa segunda foi boa no trabalho. ao menos uma coisa! mas to precisando de mt luz divina no setor familiar #heartbroken,207240274504728576,207240274504728576,13262472,#heartbroken,
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-26T20:40:25.000Z,#heartbroken tbqh :( :( :( :(,206484958427090945,206484958427090945,493193893,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-23T16:35:45.000Z,http://someurl oh meu coraçao foi #heartbroken,205336223282245633,205336223282245633,399624714,#heartbroken,
en,"[{'type': 'replied_to', 'id': '204417453550354434'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",33345203,2012-05-21T03:46:48.000Z,@someuser gasp! #heartbroken,204417453550354434,204417936633507840,281735576,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-20T22:37:35.000Z,Essa músicas vieram à calhar pelo momento q eu tô passando agora... #HeartBroken,204340120265035777,204340120265035777,142845303,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '204249590625603587'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",342395536,2012-05-20T16:49:57.000Z,@someuser um rude. #heartbroken,204249590625603587,204252634394263555,37796260,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-19T20:30:15.000Z,Drogba #HeartBroken,203945685882638338,203945685882638338,300969103,#heartbroken,
no,"[{'type': 'replied_to', 'id': '202912835305611264'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",514872756,2012-05-17T00:14:55.000Z,@someuser :o omg nooo :( #heartbroken,202912835305611264,202915061558280193,457157092,#heartbroken,
es,"[{'type': 'replied_to', 'id': '202829492501225472'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",498360649,2012-05-16T18:40:02.000Z,@someuser devo :/ #heartbroken,202829492501225472,202830784858562560,337306224,#heartbroken,
es,"[{'type': 'replied_to', 'id': '202475031626919936'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23284299,2012-05-15T19:07:44.000Z,@someuser @someuser @someuser LIAR!| | #Heartbroken,202475031626919936,202475367213174784,221283394,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '202152796919832577'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",38789255,2012-05-14T21:59:02.000Z,"@someuser Não é a Come Together, não é All Together Now... é uma lentinha... ai, vou morrer sem lembrar!! #heartbroken",202152796919832577,202156092313182208,200271486,#heartbroken,
ht,"[{'type': 'replied_to', 'id': '201761076663160832'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",184073082,2012-05-13T20:16:18.000Z,@someuser ou ok .. #heartbroken,201761076663160832,201767847502938112,59966651,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-13T20:15:45.000Z,Coitado do Gale... #heartbroken,201767712517664768,201767712517664768,79281063,#heartbroken,
lv,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-10T23:35:20.000Z,"Klaus NO!!!!!! No, no, noooooo #heartbroken #tvdfinale",200730774536859649,200730774536859649,75021630,#heartbroken,
tl,"[{'type': 'replied_to', 'id': '200711616747143169'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",36429187,2012-05-10T22:19:40.000Z,@someuser ahahahaha oh #heartbroken,200711616747143169,200711731654303745,46744245,#heartbroken,
pt,,everyone,Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-10T11:01:19.000Z,John travolta is gay?? #heartbroken.,200541018746130432,200541018746130432,381147196,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '200427546469351424'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",62859031,2012-05-10T03:33:22.000Z,@someuser 😢😢😢💔💔💔☆*:.｡. o(≧▽≦)o .｡.:*☆♪(*^^)o∀*∀o(^^*)♪ #sad #depressed #heartbroken #deadchildhood #pretzel,200427546469351424,200428288508833792,287011063,#heartbroken,
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",194409752,2012-05-09T17:12:32.000Z,@someuser tras de negro infeliz! #heartbroken,200272050781302784,200272050781302784,221107199,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2012-05-09T06:25:50.000Z,R.I.P Grandma te amo ii daria lo k fuera por k no te huvieras hido <3 #heartbroken,200109303317807105,200109303317807105,65549694,#heartbroken,
es,"[{'type': 'replied_to', 'id': '199891913497784320'}]",everyone,Teewee,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",189472330,2012-05-08T16:10:44.000Z,@someuser Liar.. #heartbroken,199891913497784320,199894109119463427,325508592,#heartbroken,
it,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-04T22:12:51.000Z,Mariano Rivera :(| #heartbroken,198535689602727936,198535689602727936,567793782,#heartbroken,
pt,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-05-03T23:49:33.000Z,Fatal #heartBroken #YcareLaCigale #Hug http://someurl,198197634392010752,198197634392010752,54200937,#heartbroken,
tl,,everyone,Twitter SMS,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",355149572,2012-04-30T21:53:18.000Z,@someuser No mames!! #heartbroken Haha!,197081219048030208,197081219048030208,86243449,#heartbroken,
tl,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-28T11:58:05.000Z,Hahaha @someuser @someuser  susu na girl 555 #quote #hurt #try #heartbroken #heartbrokenquote  http://someurl,196206651479560192,196206651479560192,43108691,#heartbroken,
fr,"[{'type': 'replied_to', 'id': '194841746264440833'}]",everyone,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",463047906,2012-04-24T19:07:51.000Z,@someuser tj0... Y vele? #heartbroken,194841746264440833,194865253610295296,244583568,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '194857247736733697'}]",everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",73207213,2012-04-24T18:36:56.000Z,@someuser Oh... pensei que fosse alguma tour ou assim... #heartbroken,194857247736733697,194857471528009729,362798169,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",486285918,2012-04-23T00:37:18.000Z,@someuser HJHBJJBJHGJBM.... really? </3 :[ #HeartBroken,194223386820476929,194223386820476929,369773282,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-21T19:58:59.000Z,o meu irmão a chorar porque por causa da varicela não pode ir ao torneio de futebol quarta-feira. #heartbroken,193790958993817602,193790958993817602,107774092,#heartbroken,
it,,everyone,Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-20T00:58:22.000Z,NOOOOO. Colton... :( #heartbroken #americanidoladdict,193141524832337920,193141524832337920,392932570,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-19T06:22:53.000Z,no car = no Roscoes. #heartbroken #WHYGOD #couldhavedied.,192860802909339648,192860802909339648,271056519,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '192853929917300737'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",36028527,2012-04-19T05:56:48.000Z,@someuser Nem me fale. #heartbroken,192853929917300737,192854238500634624,22177787,#heartbroken,{'place_id': '364d05bc694ab6c9'}
pt,"[{'type': 'replied_to', 'id': '192817327983697921'}]",everyone,Mobile Web,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",443248547,2012-04-19T03:34:58.000Z,"@someuser voce quer me fazer chorar mais, sim? #heartbroken",192817327983697921,192818544260558848,116247118,#heartbroken,
fr,"[{'type': 'replied_to', 'id': '192798776388362240'}]",everyone,Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",263278098,2012-04-19T02:17:48.000Z,@someuser oui mais tu vas me manquer!! #firstsummerwithoutyou #heartbroken,192798776388362240,192799126356889600,274614465,#heartbroken,
pt,,everyone,Samsung Mobile,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",167791412,2012-04-18T14:51:02.000Z,"@someuser Ainda bem q vc não queria meu fim, né?kkk| Ow, fala nao. A coisa aqui tb ta pior do q eu esperava #heartbroken",192626295836905472,192626295836905472,117902688,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-18T00:43:58.000Z,"Quando comecei a assistir Glee, só tinha uma única certeza...que a Rachel iria pra NY!!! #Indignada #Glee #Heartbroken #Dramatica",192413124505239553,192413124505239553,30090308,#heartbroken,
fr,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-16T16:29:33.000Z,mail enviado... #heartbroken,191926312871534592,191926312871534592,316130741,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-16T02:11:59.000Z,"Oh, #DowntonAbbey, por que você faz isso comigo? Cadê a próxima temporada? #heartbroken #EnoughSufferingForMrBates",191710497945550849,191710497945550849,27171197,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '191591401530728449'}]",everyone,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151008082,2012-04-15T18:20:38.000Z,@someuser :O! O.O... #Heartbroken .... Again :(,191591401530728449,191591878204993536,286385574,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '191247674614362113'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",368549065,2012-04-14T19:37:09.000Z,@someuser @someuser @someuser @someuser @someuser @someuser gasp! Noooo!!! #heartbroken,191247674614362113,191248749807411200,396784545,#heartbroken,
ht,"[{'type': 'replied_to', 'id': '191042203450224640'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",244132862,2012-04-14T05:57:39.000Z,@someuser O_o #heartbroken lol,191042203450224640,191042512989847553,239192868,#heartbroken,
fr,,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-14T05:03:31.000Z,Vancouver...Wtf!!! #heartbroken,191028892226682880,191028892226682880,368525635,#heartbroken,
es,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",458207277,2012-04-12T18:44:28.000Z,@someuser liar #cupcake #heartbroken,190510713243045889,190510713243045889,370354194,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '190380032571621378'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",83100578,2012-04-12T10:06:37.000Z,@someuser Ooo man!!! :( #heartbroken,190380032571621378,190380391411097602,490170765,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-12T00:53:44.000Z,dizaaaaam #Heartbroken,190241256264310785,190241256264310785,445657442,#heartbroken,
fr,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-10T11:34:05.000Z,Chaud #HeartBroken ! 💔,189677629811601408,189677629811601408,106827552,#heartbroken,
fr,"[{'type': 'replied_to', 'id': '189171491152211968'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",18575291,2012-04-09T14:16:47.000Z,@someuser @someuser boooo lance!  #heartbroken,189171491152211968,189356187475644417,402332198,#heartbroken,
pt,,everyone,Dabr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-08T22:33:49.000Z,love pela primeira vez ao vivo e ainda no brasel enquanto eu estou na minha casinha #heartbroken #chatiada,189118879358910467,189118879358910467,64522524,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-07T15:55:53.000Z,Bye Florida.. #heartbroken #springbreak2012 <\3,188656348769165312,188656348769165312,363445734,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-07T12:20:48.000Z,Primmmmmmm :( nooooooooooooooooooooo #heartbroken,188602223184453632,188602223184453632,23749344,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '188107110893092864'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",229278674,2012-04-06T03:34:14.000Z,@someuser que te sucede?! #heartbroken,188107110893092864,188107318200778753,399741603,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",234047967,2012-04-03T22:44:44.000Z,@someuser Fica nos explorando pra conseguir followers ? #HeartBroken Me dá um Teenage Dream The Complete Confection que vcs teram #FF,187309689720156160,187309689720156160,395270984,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2012-04-03T14:04:15.000Z,Não há paixão platônica que resista a estou saindo com alguém #heartbroken,187178706828132352,187178706828132352,457996819,#heartbroken,
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-01T22:05:10.000Z,#HeartBroken alguém quer conversar?,186574956266663936,186574956266663936,468854781,#heartbroken,
in,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-04-01T18:10:00.000Z,#heartbroken for sb 2012,186515774591074306,186515774591074306,434531489,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '185091927090274305'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",119152194,2012-03-28T19:54:36.000Z,@someuser :( definitivamente...ao menos vou viajar com td resolvido aqui. But...still..#heartbroken,185091927090274305,185092544756064256,72159150,#heartbroken,
pt,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-03-28T16:38:14.000Z,Noooooo Jacobs. :( #heartbroken,185043128934342657,185043128934342657,80227958,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '184351936542294016'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",238669217,2012-03-26T18:54:26.000Z,@someuser queee maaalaa bfff☹ #heartbroken,184351936542294016,184352628791181314,295254667,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '183658674911318017'}]",everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",14128608,2012-03-24T20:59:04.000Z,@someuser @someuser na real mesmo eu queria ir pra austráááália #heartbroken,183658674911318017,183659217096421377,18194198,#heartbroken,
cy,"[{'type': 'replied_to', 'id': '182969802132955136'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322924035,2012-03-22T23:21:38.000Z,*crys* O no..... #HeartBroken @someuser @someuser,182969802132955136,182970320230162434,267355886,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '182259468195725312'}]",everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",441036336,2012-03-21T00:19:53.000Z,"@someuser Nooom, Assim você vai deixar eu e a @someuser com o #HeartBroken :x",182259468195725312,182260204321247232,86551136,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",297359527,2012-03-17T17:10:55.000Z,@someuser luca is #heartbroken #yourbangoutoforder,181065087640010752,181065087640010752,143202977,#heartbroken,
es,"[{'type': 'replied_to', 'id': '180177117525446656'}]",everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",485282571,2012-03-15T06:24:07.000Z,@someuser ferreal /: #HeartBroken,180177117525446656,180177537144586241,230996314,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-03-15T04:05:53.000Z,Xonas querendo MUITO participar da brincadeira também #HeartBroken,180142753123012608,180142753123012608,486255497,#heartbroken,
pt,,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2012-03-14T09:24:05.000Z,"Hoje não merece bom dia pq acordei pensando sextaaaa!, aí lembrei que não é sexta e pensei TUDO bem! Hoje é QUINTA! #heartbroken",179860440824823809,179860440824823809,35241710,#heartbroken,
ht,"[{'type': 'replied_to', 'id': '179700867870621700'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64575201,2012-03-14T01:15:04.000Z,@someuser gaaadddaaaammmmm #heartbroken #dreamapartment,179700867870621700,179737376665518081,271221803,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '179573147320848384'}]",everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",42003815,2012-03-13T14:24:57.000Z,@someuser #Heartbroken entonces desterra a @someuser @someuser tb,179573147320848384,179573771055804416,39134945,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-03-10T19:32:47.000Z,R.I.P 2001 silverado #HeartBroken,178564073456287745,178564073456287745,389797723,#heartbroken,{'place_id': '17f421e4711571ba'}
pt,,everyone,Plume for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,2012-03-10T03:01:47.000Z,Reberto is #Heartbroken,178314681423904769,178314681423904769,420614723,#heartbroken,
pt,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2012-03-08T21:17:59.000Z,Vi as fotos q a @someuser tirou do JYJ no aeroporto T____T quase q te odiei por um segundo Mariii...KKSAOPKDAKPD #heartbroken,177865772436176896,177865772436176896,73422875,#heartbroken,
pt,"[{'type': 'replied_to', 'id': '177816910560374784'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",166370874,2012-03-08T18:07:26.000Z,@someuser que mala onda! #heartbroken,177816910560374784,177817818203557888,59153785,#heartbroken,
es,"[{'type': 'replied_to', 'id': '177454713959223296'}]",everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",222638981,2012-03-07T19:36:17.000Z,@someuser LIAR #heartbroken,177454713959223296,177477792659804162,514539043,#heartbroken,
pt,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",355506693,2012-03-03T20:47:28.000Z,@someuser @someuser @someuser @someuser isso nAo eh justo!!! Como eu queria estar com vc!! #heartbroken,176046153782132736,176046153782132736,182568216,#heartbroken,"{'place_id': 'c6881ed533e9ca21', 'coordinates': {'type': 'Point', 'coordinates': [-1.75735834, 51.55390947]}}"
