source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,geo,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,447309711298150400,88924936,everyone,447309711298150400,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 25,2014-03-22T09:52:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309701919674368,88924936,everyone,447309701919674368,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 24,2014-03-22T09:51:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309691366801408,88924936,everyone,447309691366801408,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 23,2014-03-22T09:51:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309681879314432,88924936,everyone,447309681879314432,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 22,2014-03-22T09:51:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309671980728320,88924936,everyone,447309671980728320,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 21,2014-03-22T09:51:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309660706439168,88924936,everyone,447309660706439168,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 20,2014-03-22T09:51:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309648433930240,88924936,everyone,447309648433930240,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 19,2014-03-22T09:51:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309638094970880,88924936,everyone,447309638094970880,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 18,2014-03-22T09:51:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309628812951552,88924936,everyone,447309628812951552,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 17,2014-03-22T09:51:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309617777737729,88924936,everyone,447309617777737729,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 16,2014-03-22T09:51:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309606792859648,88924936,everyone,447309606792859648,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 15,2014-03-22T09:51:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309595518574592,88924936,everyone,447309595518574592,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 14,2014-03-22T09:51:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309585750048768,88924936,everyone,447309585750048768,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 13,2014-03-22T09:51:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309530712403968,88924936,everyone,447309530712403968,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 12,2014-03-22T09:51:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309517760364545,88924936,everyone,447309517760364545,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 11,2014-03-22T09:51:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309504896446467,88924936,everyone,447309504896446467,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 10,2014-03-22T09:51:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309493617975296,88924936,everyone,447309493617975296,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 9,2014-03-22T09:51:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309484180774912,88924936,everyone,447309484180774912,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 8,2014-03-22T09:51:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309473464340482,88924936,everyone,447309473464340482,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 7,2014-03-22T09:51:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309464522092544,88924936,everyone,447309464522092544,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 6,2014-03-22T09:51:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309448973778944,88924936,everyone,447309448973778944,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 5,2014-03-22T09:50:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309439582736384,88924936,everyone,447309439582736384,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 4,2014-03-22T09:50:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309388257038336,88924936,everyone,447309388257038336,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 3,2014-03-22T09:50:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309378744373249,88924936,everyone,447309378744373249,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 2,2014-03-22T09:50:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309368845803521,88924936,everyone,447309368845803521,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer 1,2014-03-22T09:50:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter Web Client,447309353058459648,88924936,everyone,447309353058459648,@someuser pinansin nyo ako sa msg. ko sa fb. sana dito rin pansinin nyo ko :) #hopeful #dontlosehope #DenizKoyuAtCloseupForeverSummer,2014-03-22T09:50:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,481932804,
Twitter for iPhone,447254170303619072,111453292,everyone,447254170303619072,Papa: ano na bang plano mo? Me: magtrabaho dyan. Papa: osige asikasuhin ko na. Me: okay gud push mo yan ha! 😁 #hopeful #canada,2014-03-22T06:11:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [121.05213093, 14.5639893]}}",#hopeful,,
Twitter for iPhone,447245836724867072,576964812,everyone,447245836724867072,"Basta sabihin niyo lang na mapapagaral niyo ako sa dlsu, okay nang grad gift yun hahahahihihi #hopeful",2014-03-22T05:38:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,447159880692953088,742692660,everyone,447159880692953088,"CONGRATULATIONS GRADUATES!| | puhon, ako nasad. Hahahahah.| #hopeful #determined",2014-03-21T23:56:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,447019633439027200,1693851187,everyone,447019633439027200,konting kembot at bibigay na ko ..| bkit ba kc ako nasa gntong sitwasyon .| | #hopeful #nursingschoolprobs,2014-03-21T14:39:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,446967073625751553,504082764,everyone,446967073625751553,yes fairy tail meron uli sa april 5 #hopeful #excited #fairytail #NaLu,2014-03-21T11:10:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,446944183568171008,1683994981,everyone,446944183568171008,at sana din maging VICTORY! din ako sa project ko sa math...... #hopeful,2014-03-21T09:39:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,446910497179176960,1003561778,everyone,446910497179176960,Grades na lang talaga. #Hopeful,2014-03-21T07:25:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Foursquare,446867389666566144,195643678,everyone,446867389666566144,Sana mabilis lang ito maayos. #hopeful (@ Transcom) http://someurl,2014-03-21T04:34:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),446836026514763777,532185891,everyone,446847741277532160,@someuser #hopeful hahahahaha pero ang galing nila champion nanaman huhuhu,2014-03-21T03:16:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,568820723,"[{'type': 'replied_to', 'id': '446844097169350656'}]"
Twitter for Android,446661247304364032,268312473,everyone,446661247304364032,Sana bukas paggising ko......... #hopeful ⚓💕,2014-03-20T14:55:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,446543220655538176,253615396,everyone,446543220655538176,Kinilig aq bongga.. wheew.. karon pa naq nakit.an ni hihi| #hopeful#100HappyDays#loveLove http://someurl,2014-03-20T07:06:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,446377816410824704,1121158424,everyone,446377816410824704,Tambay sa Cr| #Hopeful http://someurl,2014-03-19T20:08:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,446315289009852416,2278581127,everyone,446315289009852416,konti na lang.. im so close to 160+ :)| #hopeful,2014-03-19T16:00:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,446296264699678720,386029295,everyone,446296264699678720,may conflict pala sa schedule ng removal exam ko. sana ipa-take home. PARA RAK NA ITUU HAHAHAHAHAHAHHAHA.. >:)) #hopeful,2014-03-19T14:44:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,446294294731583488,291573743,everyone,446294294731583488,i just really hope na ok yung gwa huhuhuhu| | #hopeful,2014-03-19T14:37:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,446278866382757888,126830850,everyone,446278866382757888,@someuser sana magtuloy - tuloy n... :-)  #HOPEFUL,2014-03-19T13:35:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,162040881,
Facebook,446274986412498944,551517321,everyone,446274986412498944,Sana magreply siya bago mag-Holy Week. #MinusOnes #hopeful #wishfulthinking,2014-03-19T13:20:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,445929735508348929,83565335,everyone,445929735508348929,Feeling ko tumatangos na ilong ko. #hopeful #habangmaybuhaymaypagasa,2014-03-18T14:28:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),445925290112323584,2271672660,everyone,445925290112323584,Kahit papano naman siguro may magkakagusto rin naman sakin diba?? although Im not Sexy nor Pretty..#Hopeful #Powshpa,2014-03-18T14:10:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,445588636830928896,54199511,everyone,445588636830928896,#PagAko pumayat magpapakain ako sa buong barangay haha #Asa #Hopeful,2014-03-17T15:53:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,445579637330960384,587941157,everyone,445579637330960384,At least it means nga naa pay chance niya ang mga fans niya hahahahah #feeler #hopeless #hopeful #jelly,2014-03-17T15:17:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,445543431259963392,283319119,everyone,445543431259963392,Sana matuLoy na to..... #hopeful,2014-03-17T12:53:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,445409374748430336,415301762,everyone,445409374748430336,STRAIGHT????| MAGIGING BI DIN YAN TIWALA LANG HAHAHAHHA| | #hopeful| #post| #biislove — feeling hopeful,2014-03-17T04:00:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,445200005691736064,1147111686,everyone,445200005691736064,sana katulad din ng kay @someuser  yung birthday ko :))) #Hopeful,2014-03-16T14:08:47.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,445180853820223488,303580785,everyone,445180853820223488,yehey! (murag bata lang? haha) tapos na ako sa tanan plates. . compile nlang #hopeful,2014-03-16T12:52:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,445099379041382401,88644341,everyone,445159400261435392,@someuser @someuser @someuser siguro naman ma aaford nila. Haha #hopeful Talaga? Philip Stein? Wow! 😄,2014-03-16T11:27:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,81876156,"[{'type': 'replied_to', 'id': '445158859762442240'}]"
Twitter Web Client,445118013474234369,1374475302,everyone,445118289056780288,@someuser We hope that this coming August for the Kadayawan Festival ay maka punta na kayo ni @someuser . #hopeful,2014-03-16T08:44:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,1374475302,"[{'type': 'replied_to', 'id': '445118013474234369'}]"
Twitter for Android,445106701952245760,1238040985,everyone,445106701952245760,Basta pagmay nagbago sa Viceryll na negative.oo malulungkot ako. Pero di ako magbabago as a vkbaby. #hopeful,2014-03-16T07:58:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,445080196832428032,74326328,everyone,445080196832428032,Honkowa na pala! Yes meron pa nga! XD Taipi? #hopeful #nw #truehorrorstories,2014-03-16T06:12:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,445078941737291777,1044342499,everyone,445078941737291777,urgh! hiccup! so annoying. 😖 anu lang tatangkad pa ako??? #hopeful 😄😜,2014-03-16T06:07:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [120.9778957, 14.4699039]}}",#hopeful,,
Twitter for BlackBerry®,444788928248172544,115046394,everyone,444788928248172544,Australia nasayo nga ba ang future ko?!? #hopeful,2014-03-15T10:55:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Echofon  Android,444553798535483392,1260054073,everyone,444553798535483392,"Lord, sana po ay ipasa ako ni sir ss subject na yun. #hopeful #fingerscrossed",2014-03-14T19:20:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for  Android,444464676206698496,67228348,everyone,444464676206698496,Ang swerte ng mga fans how i wish i have a chance mag pasign sa kanila #hopeful,2014-03-14T13:26:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),444348431268864000,1518690289,everyone,444348431268864000,"I am blessed with a good news again. Alam na. Pgswerte ako, swerte din kayo.haha. #hopeful",2014-03-14T05:44:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,444255176010891265,79069794,everyone,444255176010891265,"kong magkaon mn ko OD nlang. 45,kls. i want you this summer. #hopeful :D",2014-03-13T23:34:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,444133645649854464,495580350,everyone,444139156256456705,@someuser #hopeful. hahaha! ah cgcg :) cge mo ug laag?,2014-03-13T15:53:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,232487146,"[{'type': 'replied_to', 'id': '444138481111924736'}]"
Twitter for Android,444138123086151681,477771549,everyone,444138123086151681,Alis na ko dito sa pwesto ko. Gigising pa ako ng 6AM para mag advacc. HAHAHA #Hopeful #BakaMagising,2014-03-13T15:49:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,444080609464311808,293426320,everyone,444080609464311808,Huhu. #hopeful,2014-03-13T12:00:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for BlackBerry®,443099806844456960,57659358,everyone,444025074455027712,@someuser @someuser #patience #hopeful pakipost nga sa fb ko yan mareeeee!!! Nang matandaan ko now na plsss hahahaha,2014-03-13T08:20:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,282865504,"[{'type': 'replied_to', 'id': '444024247686422530'}]"
Twitter for iPhone,443750793628225536,451863347,everyone,443750793628225536,"Wooooo gosh sana po, LORD! #hopeful",2014-03-12T14:10:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Mobile Web (M2),443739982310965248,162341489,everyone,443739982310965248,naremember na nako gibuhat nako.hahaha kabad diay ato oi pero it makes up a great love story. #hopeful,2014-03-12T13:27:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,443655646441795584,184656550,everyone,443655646441795584,@someuser sana maabot pa kita. :(( #hopeful <3,2014-03-12T07:52:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,87102355,
Twitter Web Client,443609229073469440,742838503,everyone,443609229073469440,madawat pa unta ko :((( #hopeful,2014-03-12T04:47:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,443412995889037312,301937107,everyone,443412995889037312,INTERNSHIP. Sana may tumanggap sakin.. :3 #Hopeful,2014-03-11T15:47:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,443382914080718848,49623928,everyone,443382914080718848,Sna striver na mga tinu-tutor ko! #hopeful,2014-03-11T13:48:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,443365874737483777,125956694,everyone,443365874737483777,"finals na bukass!! excited nako PUMASA! ahahah xD UNO, here WE come! :)| | #accounting #finalsweek #haggard #Hopeful",2014-03-11T12:40:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,443338561543090176,90845952,everyone,443338561543090176,URGH... sana tumalab yung hair color #Hopeful,2014-03-11T10:52:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,443333286815744000,392866756,everyone,443333286815744000,Sana maaprove... #hopeful,2014-03-11T10:31:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Facebook,443160454437687296,161980120,everyone,443160454437687296,Isa sa pinakamahirap paglabanan ay ang pagbugso ng ANTOK.... lalo na pag hindi ka nagka-KAPE  haayy. I feel tired but inspired ^_^| #hopeful,2014-03-10T23:04:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,443036181111255040,932144406,everyone,443036181111255040,medyo nag iimprove na yung mata at ilong ko ♥♥♥ #godisgood #dreaming #wishing #hopeful #chinita #matangos http://someurl,2014-03-10T14:50:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,442998907090395136,587941157,everyone,442998907090395136,"Someday magkita ra lagi mi, magchika, magkatawa, maglingaw2x, no need to be jelly. #hopeful #buhayfangirl",2014-03-10T12:22:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,442954366845067264,81554137,everyone,442954366845067264,Kilig... kainggit! ♥ weee. #hopeful,2014-03-10T09:25:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for Android,442924132838031360,965809430,everyone,442924132838031360,Jgh wooh! Natapos din ang sunud sunod na tests! Kaumay! Haha. #Hopeful,2014-03-10T07:25:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Echofon  Android,442620014844063744,1260054073,everyone,442620014844063744,Done with #Macro exam! Thank you Lord. Ipinagkakatiwala ko na po sa inyo ang lahat. #UIOGD #Hopeful #FinalExam,2014-03-09T11:16:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,442571593521176576,1636894591,everyone,442571593521176576,"Lord, kung pwede? Siya nalang. -_- #hopeful",2014-03-09T08:04:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,442550036686438400,141130882,everyone,442550036686438400,Sa laki mo ewan ko lng kung d pa ako pumuti 😊👍🙏 #hopeful http://someurl,2014-03-09T06:38:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPad,442545034722693120,142892289,everyone,442545034722693120,Sana andun pa sya mamaya. #hopeful #nikewedge baket kase wala kame cash kahapon 😑,2014-03-09T06:18:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,442307069916348416,75964289,everyone,442307069916348416,Libog lage kaayo tong final exam sa Law2. -___- #prayful #hopeful,2014-03-08T14:33:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,,#hopeful,,
Twitter Web Client,442275292401246208,349697716,everyone,442275292401246208,Ako din! ako din! sooonnnn :) <3 #hopeful,2014-03-08T12:27:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Twitter for iPhone,442171700126302208,91590780,everyone,442171700126302208,Kaya ko to ! At proud ako kasi Kinakaya ko .. #HappyKid #Hopeful #Loved,2014-03-08T05:35:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
Instagram,441965786585137152,64800664,everyone,441965786585137152,Project Numbers: 2 #goclerkship #gratitude #hopeful #thankful @ Ospital ng Maynila http://someurl,2014-03-07T15:57:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,"{'coordinates': {'type': 'Point', 'coordinates': [120.98612309, 14.5640207]}}",#hopeful,,
Twitter for BlackBerry®,441893607960629248,594580947,everyone,441893607960629248,Okay fine! Brownout again! Okay lang po ba Mindanao Electricity na kahit during #G2B #bestendingever lang. Pagbigyan mo ko! #hopeful,2014-03-07T11:10:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,,#hopeful,,
