id,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
192390224167448576,Twitter for iPhone,192390224167448576,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-04-17T23:12:58.000Z,taco tuesday at tijuana #routine #stoked #pumped 🎉🍴,322922610,tl,#pumped,,,
192271312402644993,Twitter Web Client,192271312402644993,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-17T15:20:27.000Z,11.6.12 Halo 4 releases!!!! #pumped,394847050,tl,#pumped,,,
192093693094793216,Twitter Web Client,192093693094793216,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-17T03:34:40.000Z,KAPSLAP?!?! AT RIT?!?!? YESSSSSS #cantwait #pumped #excited,191474815,tl,#pumped,,,
192043214352556032,Twitter for iPhone,192043214352556032,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-04-17T00:14:04.000Z,Aruba in 3 Months #woah #pumped| @someuser @someuser,501992620,tl,#pumped,,,361973570
191966800525803520,Twitter Web Client,191966800525803520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-16T19:10:26.000Z,imma go to sleep na talaga #swear! =)) gnyt ;) so #pumped to see you na ulit Baby. :* #ilyimy,499035564,tl,#pumped,,,
191639111633879040,Twitter for BlackBerry®,191639111633879040,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-15T21:28:19.000Z,", Kady, Sara, Sammi, Lily and Hayley! DJ PAULY D :)) #ohmygod #pumped",379402336,tl,#pumped,,,
191525377166938112,Twitter Web Client,191525377166938112,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-15T13:56:22.000Z,50 daays !  #pumped #summer2012hurry,120758055,tl,#pumped,,,
191287768478003201,Twitter for BlackBerry®,191287530526752771,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-04-14T22:12:12.000Z,@someuser yaaaa buddaayy #pumped #playingreat,112920916,tl,#pumped,"[{'type': 'replied_to', 'id': '191287530526752771'}]",,187701268
191158028911919104,Twitter Web Client,191158028911919104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-14T13:36:40.000Z,AAU Basketball in Omaha!! #pumped,276779113,tl,#pumped,,,
191108819777097729,Twitter Web Client,191108250966556674,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-14T10:21:07.000Z,@someuser AWWWW! Gusto ko ring makita si Chachi!!! #PUMPED :***,345405148,tl,#pumped,"[{'type': 'replied_to', 'id': '191108250966556674'}]",,316296994
190756793654321152,Twitter for Android,190756793654321152,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-13T11:02:18.000Z,bigday #gameday #pumped #lehgo,212065366,tl,#pumped,,,
190576249637322752,Twitter for Android,190576249637322752,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-12T23:04:53.000Z,Aau practice #pumped,477289430,tl,#pumped,,,
190453723355553792,Twitter for iPhone,190453723355553792,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-04-12T14:58:00.000Z,Hello CMU hockey. #pumped,70503583,tl,#pumped,,,
190439077332525057,Mobile Web,190439077332525057,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-12T13:59:48.000Z,Yaay pualyd project tonightt | #soexcited #pumped #paudyproject.  Yaaya!:,266644197,tl,#pumped,,,
189532085978013696,Twitter for iPhone,189532085978013696,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-04-10T01:55:45.000Z,Alpha 👵👵👵👵 #werock #GreeksSing2012 #pumped,239654867,tl,#pumped,,,
189503057338449920,Twitter Web Client,189503057338449920,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-10T00:00:24.000Z,NEW HIMYM!!! #PUMPED,243936039,tl,#pumped,,,
188741852936155136,Twitter for iPhone,188741852936155136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-07T21:35:39.000Z,@someuser TWITTA BESTFRAANDS! #Thatslegit #pumped,104961681,tl,#pumped,,,547989750
188306302668259329,Twitter for Android,188306302668259329,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-06T16:44:55.000Z,Good bye internet! Hello punta(: #PUMPED!,501990683,tl,#pumped,,,
188275245327716352,Twitter for iPhone,188100568860991489,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-06T14:41:31.000Z,@someuser with Krizz Kalako #thegenius  !! #pumped,339500700,tl,#pumped,"[{'type': 'replied_to', 'id': '188100568860991489'}]",,482561325
188238866308804608,Twitter for iPhone,188238866308804608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-06T12:16:57.000Z,Bahamas soon| #pumped,479701446,tl,#pumped,,,
188230221827293184,Mobile Web,188229940167180290,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-06T11:42:36.000Z,@someuser haha ok mate! :P #Pumped,391635466,tl,#pumped,"[{'type': 'replied_to', 'id': '188229940167180290'}]",,21188857
187936709332320256,Twitter for iPhone,187936709332320256,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-05T16:16:17.000Z,On my way to kalahari :D #pumped,392088077,tl,#pumped,,,
187670901439991808,Twitter Web Client,187670901439991808,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-04T22:40:04.000Z,sushi #pumped,455430632,tl,#pumped,,,
187322448692260864,Echofon,187322448692260864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-03T23:35:26.000Z,RT @someuser Ocean shitaayyyy! #pumped,379537014,tl,#pumped,,,
187322029077315585,Twitter SMS,187322029077315585,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-03T23:33:46.000Z,Ocean shitaayyyy! #pumped,354007596,tl,#pumped,,,
187306425272385537,Twitter for Android,187305866125524992,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-03T22:31:46.000Z,@someuser hhaahha I got it!!! #pumped #youshouldbeanartist,428380356,tl,#pumped,"[{'type': 'replied_to', 'id': '187305866125524992'}]",,276156525
186928043334438913,Twitter Web Client,186928043334438913,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-02T21:28:13.000Z,AAU practice #pumped.,537682848,tl,#pumped,,,
186916423891828736,Twitter for iPhone,186916423891828736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-02T20:42:02.000Z,Lets go Kansas!!! #pumped,52596355,tl,#pumped,,,
186901533298929666,Twitter for iPhone,186817545720971265,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-02T19:42:52.000Z,@someuser  in hali babygirl #pumped,26101382,tl,#pumped,"[{'type': 'replied_to', 'id': '186817545720971265'}]",,45940437
186280569016037377,Twitter for iPhone,186280569016037377,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-01T02:35:23.000Z,Fuckkkkkkkk ya Kansas #pumped,279614075,tl,#pumped,,,
186252105131102209,Twitter for iPhone,186252105131102209,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-04-01T00:42:16.000Z,Katy perry movie?? #pumped @someuser,518751110,tl,#pumped,,,
185735788410048512,Mobile Web,185735788410048512,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-30T14:30:37.000Z,J.Cole concer tongiht ! #Pumped (;,364028131,tl,#pumped,,,
185523766477078528,Twitter for iPhone,185523766477078528,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-30T00:28:07.000Z,Yaaaay DQ! #pumped 😍,277070377,tl,#pumped,,,
185500788871806976,Twitter for Android,185500788871806976,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-29T22:56:49.000Z,Just ordered kawi tag! #pumped,37507215,tl,#pumped,,,
185437910668025856,Twitter for iPhone,185437624952037376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-29T18:46:57.000Z,@someuser whitlock n lewis eh beat barney tae #pumped,292362930,tl,#pumped,"[{'type': 'replied_to', 'id': '185437624952037376'}]",,238998901
185381398142660608,Twitter for iPhone,185381398142660608,everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2012-03-29T15:02:24.000Z,"Goodbye Texas, hello Atlanta!! #volleyballtime #pumped",425427640,tl,#pumped,,,
185140327496155136,Twitter for Android,185140327496155136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-28T23:04:28.000Z,Bk road trip #pumped,447670928,tl,#pumped,,,
185089829892132864,Twitter for iPhone,185089829892132864,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-28T19:43:48.000Z,1 & 1/2 more daayysss(:| #pumped,326880146,tl,#pumped,,,
185026577657110528,Twitter for Android,185026577657110528,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-28T15:32:28.000Z,Bye indy hello paris #leggo #pumped,371904169,tl,#pumped,,,
184540888440119296,Twitter Web Client,184540888440119296,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-27T07:22:31.000Z,Atlanta soon #pumped,385771712,tl,#pumped,,,
183995493230194688,Twitter for Mac,183995493230194688,everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2012-03-25T19:15:18.000Z,kid cudi is coming to IU!!!!!!!!! #pumped,240831324,tl,#pumped,,,
183943209704099840,Twitter for iPhone,183943209704099840,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-25T15:47:33.000Z,PARTAAYY TN #pumped,362655947,tl,#pumped,,,
183856024074190848,Twitter for iPad,183856024074190848,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-25T10:01:06.000Z,Feel alive!!!!!!!!!!!!!!!!! Muhahahahahhahahahahaahhahaa!!!! #pumped,463614978,tl,#pumped,,,
183837231851634688,Twitter for iPhone,183837231851634688,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-25T08:46:26.000Z,"Bye bye napes, hello punta cana:) #SB2K12 #pumped",458946330,tl,#pumped,,,
183704781834031105,Twitter for iPhone,183704781834031105,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-25T00:00:07.000Z,Wasabi time! #Pumped 🎎,88821216,tl,#pumped,,,
183597510026215424,Twitter for BlackBerry®,183597042294198273,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-24T16:53:52.000Z,@someuser hahaha ilyy ♥ #PUMPED,333056417,tl,#pumped,"[{'type': 'replied_to', 'id': '183597042294198273'}]",,27260086
183342357792555010,Twitter SMS,183342357792555010,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-23T23:59:59.000Z,@someuser Wapawapawapa #missioncomplete #PUMPED :),243262510,tl,#pumped,,,
183317805205168129,Twitter for Android,183317805205168129,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-23T22:22:25.000Z,#HungerGames #Mockingjay #TeamPeeta #Pumped #SenecaCranesBeard,19634130,tl,#pumped,,,
183264769967538176,Twitter for iPhone,183264769967538176,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-23T18:51:40.000Z,Waikiki beach in 3 days. #PUMPED,310630382,tl,#pumped,,,
183215808158240769,Twitter for iPhone,183215808158240769,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-23T15:37:07.000Z,Typhoon Lagoon #dayoff #pumped,228953531,tl,#pumped,,,
182962188628144128,Twitter for iPhone,182961888223707136,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-22T22:49:19.000Z,@someuser @someuser @someuser wahoo #pumped!,383289734,tl,#pumped,"[{'type': 'replied_to', 'id': '182961888223707136'}]",,158494329
182958044450263040,Twitter for iPhone,182956581523169280,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-22T22:32:51.000Z,@someuser #pumped lol huhuhuhuhuhuhu!!!,20432240,tl,#pumped,"[{'type': 'replied_to', 'id': '182956581523169280'}]",,41787370
182682266923843584,Twitter for iPhone,182682266923843584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-22T04:17:01.000Z,“@someuser #EMF2012 festival map comes next week!! Über excited” @someuser #pumped?,379921009,tl,#pumped,,,
182505246898126848,Twitter for Android,182491883547791360,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-03-21T16:33:36.000Z,@someuser lol iightttttttt haha #pumped vocal warm up la la la la la la la,272006234,tl,#pumped,"[{'type': 'replied_to', 'id': '182491883547791360'}]",,299993106
182268293070073857,Twitter for iPhone,182230129299292160,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-21T00:52:02.000Z,@someuser WOOTOOO PARTY WITH MA BBG <3333 #pumped #goingtobeatime YAYAYAYAYAYAY :):):)<333,166417856,tl,#pumped,"[{'type': 'replied_to', 'id': '182230129299292160'}]",,368105276
181923963864227840,Twitter for iPhone,181923428515844096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-20T02:03:47.000Z,@someuser @someuser ikr?? 😝😏♥ hehehe Im so #pumped!,504622338,tl,#pumped,"[{'type': 'replied_to', 'id': '181923428515844096'}]",,519789412
181894064042557440,Twitter SMS,181894064042557440,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-20T00:04:58.000Z,New episode of HIMYM!! #pumped,297201469,tl,#pumped,,,
181886899139526656,Twitter for Android,181886899139526656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-19T23:36:30.000Z,"Lol, tulissa. Ya big durty #pumped",293398435,tl,#pumped,,,
181554719670542336,Echofon,181434769832280065,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-19T01:36:32.000Z,@someuser wahoo!!!!!! #pumped,464333848,tl,#pumped,"[{'type': 'replied_to', 'id': '181434769832280065'}]",,126206759
181021666212724736,UberSocial for BlackBerry,181021666212724736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-17T14:18:23.000Z,RT @someuser: St pattttyys dayy partayyy tn! #celebration #pumped,353343065,tl,#pumped,,,
180861240829153281,Twitter for iPhone,180861240829153281,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-17T03:40:54.000Z,Leggo Kansas!!!:)| #pumped,464232864,tl,#pumped,,,
180755214104670208,Echofon,180750760940810241,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-16T20:39:35.000Z,@someuser @someuser @someuser WAHOOOO!!!!! #pumped,58107240,tl,#pumped,"[{'type': 'replied_to', 'id': '180750760940810241'}]",,285997892
180473185903456256,Twitter for iPhone,180473027782393856,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-16T01:58:55.000Z,@someuser okay jay pelzy pelz #pumped,104266841,tl,#pumped,"[{'type': 'replied_to', 'id': '180473027782393856'}]",,341692747
180418175182192640,Twitter for BlackBerry®,180418175182192640,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-15T22:20:19.000Z,bdi opens so soon :) #pumped,49881952,tl,#pumped,,,
180073853110853632,Twitter Web Client,180067584211828736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-03-14T23:32:06.000Z,@someuser @someuser yayayay wahoo wahoo wahoo! #pumped #leggo,359600853,tl,#pumped,"[{'type': 'replied_to', 'id': '180067584211828736'}]",,355576892
179734594122301440,Twitter SMS,179734594122301440,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-14T01:04:01.000Z,Coaching aau #pumped,57965677,tl,#pumped,,,
179668615128289280,Twitter for Android,179668615128289280,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-13T20:41:50.000Z,Sushiiiii! #pumped,232901934,tl,#pumped,,,
179377431390593024,Twitter for Android,179377431390593024,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-13T01:24:46.000Z,Lindsay singing Nirvana?? #pumped #shebetterwin,483096176,tl,#pumped,,,
179360916134039552,Twitter for iPhone,179360916134039552,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-13T00:19:09.000Z,first lacrosse game - April 28th. lalalalalala #pumped,245618216,tl,#pumped,,,
179262918687334400,Twitter SMS,179262918687334400,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-12T17:49:45.000Z,Pg2k after school #pumped,166810924,tl,#pumped,,,
179180795586555904,Instagram,179180795586555904,everyone,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",2012-03-12T12:23:25.000Z,got accepted into IUPUI #pumped  http://someurl,158507119,tl,#pumped,,,
179039482224443392,Echofon,179039482224443392,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-12T03:01:53.000Z,WOOOOOO! #pumped RT @someuser naw. im just kidrauhl. haha. #15DAYS - http://someurl,169253295,tl,#pumped,,,
178978554548195329,Twitter for iPhone,178978314717904896,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-11T22:59:47.000Z,@someuser @someuser yeahyeahyeahyeahyeah! #pumped so excitedd! #yayayay,195121001,tl,#pumped,"[{'type': 'replied_to', 'id': '178978314717904896'}]",,494623737
178564355292540928,Twitter for Android,178564355292540928,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-10T19:33:54.000Z,Huhot #pumped @someuser @someuser #dan #alex,440034060,tl,#pumped,,,
178519368743923713,Social Beat,178519368743923713,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-10T16:35:08.000Z,Made AAU. #pumped,451207409,tl,#pumped,,,
178451448558927872,Twitter for iPhone,178451448558927872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-10T12:05:15.000Z,Aau practice at 8 #pumped #tired,274861091,tl,#pumped,,,
178354819046703104,Twitter for iPhone,178354819046703104,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-10T05:41:17.000Z,Bangarang on replay #pumped,66515530,tl,#pumped,,,
178272767232327680,Twitter for iPhone,178272767232327680,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-10T00:15:14.000Z,ahh friidaaayyyyyyy !!!!! | #pumped up !,366596498,tl,#pumped,,,
178257348756905987,Twitter Web Client,178257131219333120,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-09T23:13:58.000Z,"@someuser bahaha, LEGALIZE <3 #pumped",425661499,tl,#pumped,"[{'type': 'replied_to', 'id': '178257131219333120'}]",,393010791
178100931387326465,Instagram,178100931387326465,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-09T12:52:25.000Z,Fridaay! #woo #pumped  http://someurl,21118157,tl,#pumped,,,
177887451577204737,Twitter for Android,177887451577204737,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-08T22:44:08.000Z,Rubgyyyyyyy. #pumped,324707515,tl,#pumped,,,
177798919294693376,UberSocial for BlackBerry,177796511302828032,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-08T16:52:20.000Z,Ayy gantsa party gantsa party gantsa party!!!  RT @someuser Absolute baaaannger Saturday! #Pumped,230231924,tl,#pumped,"[{'type': 'replied_to', 'id': '177796511302828032'}]",,175265908
177696085005959168,Twitter Web Client,177696085005959168,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-08T10:03:42.000Z,@someuser Parekoy! kamusta kayo dyan? Hows the team feeling right now? Kaya ba??? hahaha RAWR! #PUMPED UP,132227515,tl,#pumped,,,29430938
177618971183427585,Twitter for BlackBerry®,177618971183427585,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-08T04:57:17.000Z,Napoleon dynamite on tv #pumped #nightsmade #KONY2012,221251043,tl,#pumped,,,
177413365147242500,Twitter for Android,177413365147242500,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-07T15:20:17.000Z,Fieldtrip #pumped #mrwool((:,137354045,tl,#pumped,,,
177239915485081602,Twitter Web Client,177239915485081602,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-07T03:51:03.000Z,2 daayyss! @someuser #pumped,251421065,tl,#pumped,,,
176821936104546304,Twitter for Android,176821936104546304,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-06T00:10:09.000Z,GDI the 15th :) #Pumped,47200316,tl,#pumped,,,
176714446713004034,Twitter for iPhone,176714446713004034,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-03-05T17:03:01.000Z,"Just got accepted to teach English at CCNU in Wuhan, China!!!! Ahhh! #pumped",43723187,tl,#pumped,,,
176376189890461696,Twitter for Android,176376189890461696,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-04T18:38:55.000Z,Batting cages lata w/ Kaisa . #pumped .,239918363,tl,#pumped,,,
176113471509905409,Twitter for BlackBerry®,176112830284693504,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-04T01:14:58.000Z,@someuser hahaaha ! #pumped,393763137,tl,#pumped,"[{'type': 'replied_to', 'id': '176112830284693504'}]",,408607915
176104218355175424,Twitter for Android,176104218355175424,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-04T00:38:12.000Z,New tokyo #pumped,402419558,tl,#pumped,,,
175820351882805249,Twitter Web Client,175820351882805249,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-03T05:50:13.000Z,drUNHk #pumped,382755302,tl,#pumped,,,
175817872373858307,Twitter for iPhone,175817872373858307,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-03T05:40:21.000Z,GG 2012-2013 yayayay #pumped,455861403,tl,#pumped,,,
175712836125859840,Twitter for iPhone,175712836125859840,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-02T22:42:59.000Z,South Dakota baby! #cantwait #pumped,500011759,tl,#pumped,,,
175654030419312640,Twitter for iPhone,175654030419312640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-03-02T18:49:19.000Z,"NA NA NA NA, NA NA NA NA, Hey Hey Hey, StateeeeBound! #pumped!",396956041,tl,#pumped,,,
175281773524168704,Twitter for BlackBerry®,175281773524168704,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-01T18:10:06.000Z,Angels @someuser #Pumped,190381266,tl,#pumped,,,
175218319572467712,Twitter for iPhone,175218319572467712,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-03-01T13:57:57.000Z,Its march aka aaron bowmans bowman b day month #pumped,326288303,tl,#pumped,,,
174945131282173952,Twitter for iPhone,174945131282173952,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-29T19:52:24.000Z,@someuser @someuser ohhhyesss #PUMPED,238062655,tl,#pumped,,,26939505
174938059996020737,Tweetbot for iOS,174938059996020737,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-02-29T19:24:18.000Z,Kyoto later. #pumped,67520594,tl,#pumped,,,
174518228914155520,Twitter for Android,174518228914155520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-28T15:36:02.000Z,Parachute in 16 days yayayayayaya #pumped :),20274738,tl,#pumped,,,
173929068809555968,Echofon  Android,173929068809555968,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-27T00:34:56.000Z,"Kaninang 4am pa ko gising, di na naka tulog kakahit hintay sa all star. #pumped",425808736,tl,#pumped,,,
173896353666170881,TweetDeck,173896353666170881,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-26T22:24:56.000Z,Sittin here at @someuser #pumped #+/-3dB,226856896,tl,#pumped,,,
173865460541042688,Twitter for iPad,173865297487474688,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-26T20:22:10.000Z,@someuser @someuser @someuser wahoooooooo!!!!! #pumped,271262289,tl,#pumped,"[{'type': 'replied_to', 'id': '173865297487474688'}]",,32219821
173857341618393088,Twitter for iPhone,173857341618393088,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-02-26T19:49:55.000Z,4 daays! #Pumped!,433702041,tl,#pumped,,,
173786805114650624,Twitter Web Client,173783883748356096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2012-02-26T15:09:37.000Z,@someuser oooohhhyesss #pumped :),44219313,tl,#pumped,"[{'type': 'replied_to', 'id': '173783883748356096'}]",,464149620
