reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:32:25.000Z,813980906956406784,813980906956406784,Instagram,4845264913,en,So sad... the only princess I wanted to be. May the force be with you #carriefisher #sad #rip... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:32:01.000Z,813980806095851520,813980806095851520,Twitter Web Client,22452229,en,"Tweeted yesterday about lack of garbage cans in Indian trains, it looks like railway itself going into garbage #sad http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:31:15.000Z,813980610691788800,813839649294708737,Twitter Web Client,2362261807,en,@someuser Indeed Conway... What a year. #sad,#sad,,16707432,"[{'type': 'replied_to', 'id': '813839649294708737'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:31:04.000Z,813980565812707328,813980565812707328,Twitter for iPhone,718374476203876352,en,5 no balls and still going .. @someuser #AUSvPAK #sad,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 3}",2016-12-28T05:29:35.000Z,813980191160668160,813980191160668160,Twitter for iPhone,3158423335,en,Im deeply saddened by the death of Carrie Fisher. She will definitely be missed. #ripcarriefisher #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:29:16.000Z,813980112441974785,813980112441974785,Instagram,705124562413834240,en,May the force be with you. #rip #starwars #sad #unfortunately #carriefisher #obiwankenobi #yoda... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T05:27:39.000Z,813979707247132672,813979707247132672,Twitter for iPhone,322618395,en,Lol keep going outta ur way to worry about me . #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T05:24:36.000Z,813978938821214208,813978628866375681,Twitter for iPhone,785835499294425088,en,"@someuser A prince died, then the princess 😥 #Sad",#sad,,760288148,"[{'type': 'replied_to', 'id': '813978628866375681'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:23:41.000Z,813978707748671488,813978707748671488,Twitter for iPhone,2502895924,en,@someuser 👈🏻 You know we arent sheeple. I wont be led by ANYONE. The NDAs and branding discussions are whats deplorable #SAD http://someurl,#sad,,798071084000182272,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",2016-12-28T05:23:35.000Z,813978681278427136,813972450815963136,Twitter for iPhone,2391806688,en,@someuser I see darkness in light and light in darkness... :c >.< #sad #emo #scene #nooneunderstands http://someurl,#sad,,2418798520,"[{'type': 'replied_to', 'id': '813977213833986048'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T05:23:16.000Z,813978604107399168,813978604107399168,Twitter for Android,2372704382,en,Watching  #StarWars #Sad #RIPCarrieFisher #PrincessLea 😭😭,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-28T05:22:42.000Z,813978461198905345,813978461198905345,Twitter for Android,765025837162700806,en,"One day you will realize how much i was there for you, when im gone. #sad #imissyou #",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:22:04.000Z,813978300821438465,813978300821438465,Twitter Web App,538033810,en,May the force be with you @someuser  #sad #StarWars,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:19:49.000Z,813977734124711936,813977734124711936,Path,2918023016,en,May the Force be with you always...Rest in Peace Carrie Fisher | #sad | #PrincessLeiaForever| 😢😢😢 [pic] — http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:17:33.000Z,813977162361360387,813977041569615872,Twitter for Android,56491632,en,@someuser #sad. Not good!!,#sad,{'place_id': '0ce4c27ce26030aa'},173216568,"[{'type': 'replied_to', 'id': '813977041569615872'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:14:01.000Z,813976276373368832,813973340679389184,Twitter for iPad,706155702184611840,en,@someuser @someuser prince #purplerain #purple #genius #omg #talent #sad i cant believe it #CarrieFisher #DavidBowie #GeorgeMichael #cry,#sad,{'place_id': '6da7626e4e9e26ba'},22650842,"[{'type': 'replied_to', 'id': '813973340679389184'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:10:49.000Z,813975471436267520,813975471436267520,Twitter Web App,4757200473,en,Hoping to get out of this funk soon. #sad #needsunshine #winterblahs,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:10:20.000Z,813975348345995265,813975348345995265,Echofon,234923895,en,"RT @someuser While you up late thinking about that one person & losing sleep over that one person , they prob dont know you exist #SAD",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:10:00.000Z,813975265806352384,813975265806352384,Twitter for iPhone,163649263,en,you could have it all and you chose that path in life #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:09:58.000Z,813975254133514241,813975254133514241,UberSocial for Android,140296526,en,"Dang 2016 is rough, it even got Princess Leia! #sad R.I.P. #CarrieFisher",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T05:09:01.000Z,813975015968210945,813975015968210945,TweetDeck,988447040,en,How I get through the darker days? http://someurl #mentalhealth #wellbeing #sad #thegirlgang http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T05:08:42.000Z,813974934854713344,813974934854713344,Twitter for iPhone,31659165,en,"This is damning. Cops will find drug dealers and racially profile, but wont do due diligence for rape victims. #sad http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T05:07:49.000Z,813974716356710400,813974716356710400,Twitter Web Client,576400538,en,May former Special teams Coach Bruce DeHaven rest in peace. Remember him well w/ #Bills during 80s & 90s as well w/ #Panthers. #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-28T05:01:30.000Z,813973125515931652,813926451846189056,Twitter for Android,80728751,en,@someuser Its pathetic that ur labeled a liberal simply b/c u acknowledged there are racists w/in the conservative movement #Sad,#sad,,17980523,"[{'type': 'replied_to', 'id': '813926451846189056'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:58:51.000Z,813972457967251456,813972457967251456,Twitter for Android,748921874625785856,en,*Trying=not successful=Trumpian Problem=@ inauguration=American Policy Issue=BET #TreasonousTrump #Sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813923436322029568'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:55:50.000Z,813971697967726592,813971697967726592,Twitter Web Client,378969365,en,Carrie Fisher: Behind the Scenes of What Would Be Her Final TV Role http://someurl #Sad #StarWars #Carrie,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:53:52.000Z,813971204516233216,813945096269860866,Twitter for Android,476222854,en,"@someuser @someuser @someuser yea,  its called the recession. What a fucking idiot.  Ha ha ha ha ha ha ha #Sad",#sad,,813942229270228993,"[{'type': 'replied_to', 'id': '813965879725752320'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:52:31.000Z,813970866052747264,813970866052747264,Twitter for iPhone,783798802859847680,en,Farewell Princess Leia. #rip #CarrieFisher #sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813968975356903424'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:51:22.000Z,813970574900858880,813945096269860866,Twitter for Android,63328416,en,. @someuser are you seriously talking to yourself in the 3rd person????? #sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '813945096269860866'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-28T04:51:20.000Z,813970565874806784,813970565874806784,Twitter Web Client,268936023,en,"Of all the cast losses, this one may be the hardest. May the force be with you, Princess Carrie. #carriefisher #sad #starwars http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:51:10.000Z,813970525034868736,813970525034868736,Twitter for iPhone,1428722238,en,no one has replied to any of my grammatically correct emails yet and im #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:48:58.000Z,813969969444700160,813969969444700160,Twitter for iPhone,812054330073354240,en,#sad FC doesnt rply ;-; im so sad #offline,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:48:50.000Z,813969937400107008,813969937400107008,Twitter Web Client,227736839,en,"I really really want this, but my distributor doesnt have anymore! AAH #sad http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:47:37.000Z,813969631178276864,813811676491431936,Twitter for iPhone,91277515,en,@someuser @someuser I almost tweeted this same pic. #sad,#sad,,19357128,"[{'type': 'replied_to', 'id': '813811676491431936'}]"
everyone,"{'retweet_count': 8, 'reply_count': 3, 'like_count': 15, 'quote_count': 1}",2016-12-28T04:47:19.000Z,813969555085295616,813969555085295616,Twitter for iPhone,39227109,en,Damn! Thats sad. .@someuser murdered our country #boycottTrumpinauguration #TrumpFraud #PUTINGATE #TheResistance #ThanksDonald  #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T04:41:45.000Z,813968154460180481,813578484572450816,Twitter for iPhone,323945581,en,"@someuser Learn to spell, Donald. Its received. #sad http://someurl",#sad,,25073877,"[{'type': 'replied_to', 'id': '813578484572450816'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:40:26.000Z,813967823714205696,813865160163098628,Twitter for iPhone,1891791620,en,@someuser are you for real?or did Baron hack into your twitter account? #sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '813865160163098628'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:39:37.000Z,813967618101170177,813950398931337216,Twitter for iPhone,375434294,en,@someuser inbreeding doesnt work either. Weve seen it in action #Sad,#sad,,2275686743,"[{'type': 'replied_to', 'id': '813965461461368832'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",2016-12-28T04:38:58.000Z,813967454049169409,813967454049169409,Twitter Web Client,758905073283928064,en,#ThanksDonald for reminding us on a daily basis how unqualified you are to be President #Sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:37:23.000Z,813967053715554304,813966241853476864,Twitter Web Client,2393546911,en,"@someuser #sad, goodbye",#sad,,454130215,"[{'type': 'replied_to', 'id': '813966894810222592'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:37:12.000Z,813967007494316032,813967007494316032,Twitter for iPhone,806405375889117188,en,Back at the gym after a lil break -sadly I noticed a little loss of strength #fml  #sad #gymlife,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1}",2016-12-28T04:35:54.000Z,813966680829235200,813966680829235200,Twitter for Android,849968923,en,Leah Reminis show on Scientology is amazingly disturbing...and so eye-opening #wow #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:34:24.000Z,813966305187532800,813966305187532800,Twitter for Android,811828561468395525,en,"When u r #Happy,u want to reach the Person U Love the most.| But when u are #Sad,u want to #reach the #Person,who #Loves U the Most.| True.",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:34:21.000Z,813966292264701952,813966292264701952,Twitter for Android,322528961,en,"13 coaches of Ajmer Sealdah Exp derailed near Rura railway station in Kanpur Dehat district, 40+ injured| | #2ndCase #Sad",#sad,{'place_id': '4252c86e1ec33df8'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:33:44.000Z,813966135980765184,813865160163098628,Twitter for iPad,22326974,en,"@someuser You are such a LOSER! Cant get over the fact that you lost by almost 3 million votes, LOSER! What a DORK! #AntiTrump #Sad",#sad,,25073877,"[{'type': 'replied_to', 'id': '813865160163098628'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:32:16.000Z,813965767234506753,813965767234506753,Twitter for iPhone,87877869,en,"Im unlovable, dateless loser. #Sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:32:02.000Z,813965710569263104,813965710569263104,Twitter for iPhone,2730083355,en,"2016 You r doing some serious damage ffs, RIP @someuser Ty for your gifts #princesslea #starwars #sad #rip #wrong",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-12-28T04:31:52.000Z,813965667158360065,813965667158360065,Twitter for iPhone,39595923,en,Too many #legends gone this year #2016 #sad http://someurl,#sad,{'place_id': '521b6f591c4b3ce8'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:31:36.000Z,813965599839842305,813965599839842305,Tweetlogix,251275638,en,Praying for the teen those are life changing injuries so sad but the bike was probably stolen smh #Sad  http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813862208853643264'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:31:33.000Z,813965585935544320,813499015753039872,Twitter for iPad,352646297,en,"@someuser  Queen Hillary? Are You Serious Man? Dont You Got A Chick To Be Fucking Or Something,On Twitter Calling Hillary Queen #SAD #Loser",#sad,,794755878,"[{'type': 'replied_to', 'id': '813499186624741376'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:31:01.000Z,813965453622124545,813965453622124545,Twitter for iPad,14565056,en,Seems like the circus peanuts have gone to this clowns head. #Sad http://someurl,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 1}",2016-12-28T04:28:31.000Z,813964822505103360,813964822505103360,Twitter Web Client,758905073283928064,en,The President Elect of the United States is now referring to himself in the 3rd person like a rapper or pompous athlete #Sad #ThanksDonald,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:26:39.000Z,813964355502940162,813945096269860866,Twitter Web Client,758905073283928064,en,@someuser Talking about oneself in the 3rd person comes off weird for rappers and athletes| | For PEOTUS its downright cray cray. #sad,#sad,,25073877,"[{'type': 'replied_to', 'id': '813945096269860866'}]"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2016-12-28T04:26:14.000Z,813964249827606528,813964249827606528,Twitter Web Client,248192003,en,"#ThanksDonald Haha! Saw the hashtag, thought it was a hosted game. Turns out its another dumb Trump quote.  #unpresidented #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:25:54.000Z,813964167824687104,813964167824687104,TweetDeck,46782828,en,"No matter who wins #Spartan v #Gophers, fans who watched a 2.5 hour, 50+ Foul fest are probably going down as losers for the eve. #Sad",#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T04:25:20.000Z,813964021887946752,813964021887946752,TweetDeck,1525391,en,Thats pathetic. Have some dignity. | | #Loser #SAD http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:25:01.000Z,813963944540839936,813963944540839936,Twitter for iPhone,806612163963994112,en,#CarrieFisher did not seek forgiveness for having mental illness. She sought to destigmatize and support those suffering #hero #respect #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:21:00.000Z,813962931004182528,813962931004182528,Share.Radionomy.com,2814657699,en,Now playing  :  Abandoned toys -  Within a lilac clutch on| | http://someurl| | #melancholy #sad #melancholymusic,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:20:28.000Z,813962800439513088,813945096269860866,Twitter Web Client,758905073283928064,en,"@someuser Are you now really referring to yourself in the 3rd person? #Sad| | And it should be Thanks, Obama! You are NOT POTUS yet.",#sad,,25073877,"[{'type': 'replied_to', 'id': '813945096269860866'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:20:27.000Z,813962793456005120,813952747196149761,Twitter for Android,411013700,en,@someuser no conflict of interest here #sad,#sad,,8197942,"[{'type': 'replied_to', 'id': '813952747196149761'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:19:49.000Z,813962635754565632,813962635754565632,Twitter Web Client,770332825027350529,en,"#KCHonors 5,000 channels on TV and almost all of them are devoid of classical music. #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:19:29.000Z,813962550698070016,813962550698070016,Twitter Web Client,379658168,en,Young #gay couple viciously beaten in unprovoked situation in pub by 15strong gang in Christmas Day #homophobic attack in Yorkshire #UK #Sad http://someurl,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:18:50.000Z,813962387963441152,813962387963441152,Twitter for iPhone,805156843995693057,en,Princess Leah or Carrie Fisher died this morning #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 1}",2016-12-28T04:15:14.000Z,813961483436507136,813960294384943104,Twitter for iPhone,253826603,en,@someuser @someuser I look either proud or femmy.   Lets not be showing that to people. #sad. #dontrememberthecar,#sad,,24050930,"[{'type': 'replied_to', 'id': '813960294384943104'}]"
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:15:09.000Z,813961460170813441,813961460170813441,Twitter for Android,42541365,en,Trump has lost what marbles he did have left..he is down to thanking himself in his very own tweets. HOW SAD! Or self absorbed!!| #Trump #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:14:56.000Z,813961405665669120,813961405665669120,Twitter Web Client,2563962740,en,#crazy #sad a WHOLE herd? http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813959396761841664'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:14:44.000Z,813961354281263104,813961354281263104,Twitter for Android,317296828,en,I kept expecting something amazing to come out of the ground. That show is a let down. #sad #oakisland http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:14:08.000Z,813961203085168640,813961203085168640,erased12069455,110016878,en,"Truly #sad #news. #WV people were my #favorite, alongside #NE people, during my #CrossCountry #bicycle ride. http://someurl",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:13:07.000Z,813960946678960128,813960946678960128,Twitter Web Client,920310337,en,#sad teen fucking dane cook youporn http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:11:10.000Z,813960459695063045,813960459695063045,Twitter for iPhone,845502374,en,Getting dumber by the second listening to @someuser spinning Trumps ignorance on Russia #Sad,#sad,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-28T04:10:54.000Z,813960390082183169,813945096269860866,Twitter Web Client,3171911561,en,@someuser @someuser @someuser The Incredible Shrinking Trump. He keeps getting smaller and smaller in stature. #sad,#sad,,130617778,"[{'type': 'replied_to', 'id': '813948978551291904'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:08:30.000Z,813959787385909250,813959787385909250,Twitter for Android,1059592296,en,Carney also fails to mention wikileaks proved the Podesta-planned deception of US voters using Dem-biased polls. #Backfire! #Pathetic! #Sad! http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813917901329747968'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:08:04.000Z,813959679130865664,813959679130865664,Twitter for iPhone,1656396836,en,"Dude killed his Baby mother & 4yr child because he was tired of payN Child support,Smh I hope yall women payN attention Dudes R Sick #Sad",#sad,,,
everyone,"{'retweet_count': 8, 'reply_count': 1, 'like_count': 8, 'quote_count': 1}",2016-12-28T04:07:10.000Z,813959451732389888,813959451732389888,Twitter Web Client,146644080,en,The Rockettes being forced to perform for the Inaugural on threat of losing their jobs adds new meaning to Command Performance #Sad,#sad,{'place_id': '5c62ffb0f0f3479d'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:05:29.000Z,813959027675844608,813959027675844608,Twitter for iPhone,4920558285,en,Everyone I like to talk to went to bed early #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:04:05.000Z,813958674590810113,813958674590810113,Twitter for iPhone,3951209719,en,my best friend has never gone to one of my games | #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:02:51.000Z,813958363319074816,813958363319074816,Instagram,2169375612,en,#2016 took a lot from us #harambe #carriefisher #starwars #meme #rip #sad #screwyou2016... http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T04:02:14.000Z,813958209161433088,813958209161433088,Twitter for iPhone,746939073135153152,en,Its just the shock of it.  The world has lost a great woman of substance and although I did not know her personally.  #sad,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T04:01:26.000Z,813958008405426176,813958008405426176,Instagram,32449281,en,These three. Powerhouses all. #carriefisher #noraephron #mikenichols #loss #rip #missing #sad @someuser http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-28T04:00:01.000Z,813957651285606400,813955937228718080,Twitter for iPhone,1220041904,en,the Thanks Donald part is the best. Tweeting about himself in third person @someuser #Sad #President46% #clobberedInPopularVote,#sad,,167439033,"[{'type': 'replied_to', 'id': '813956438318075904'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:58:16.000Z,813957212980781060,813957212980781060,Twitter for iPhone,2722074926,en,Putting some George Michaels and Wham on the playlist tonight! #sad #talent,#sad,{'place_id': '0683697d2e1481df'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:58:04.000Z,813957161076322304,813957161076322304,Twitter for iPhone,80762594,en,Like Rush Limbaugh - Phil is married to his work.....and committed to it. Cant say the same about him to his women...#sad http://someurl,#sad,,,"[{'type': 'quoted', 'id': '813955607250096128'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-28T03:58:02.000Z,813957153660825600,813957153660825600,Twitter for iPhone,2581401784,en,My day. #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:57:07.000Z,813956923666079744,813956923666079744,Tumblr,3357085636,en,🎶 #melanie martinez #pacify her #cry baby #sad http://someurl,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:56:35.000Z,813956786579537920,813956786579537920,Twitter for Android,342449694,en,Wow nothing worse then losing to the same team you are playing as. Makes the loss even worse #FIFA17 #sad #tilted,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",2016-12-28T03:56:11.000Z,813956686989901825,813916798420709376,Twitter for iPad,3987025881,en,"@someuser @someuser He thinks he makes the rules. Lost to us on a neutral court last March. With all that talent, only 1 title. #sad",#sad,,2160537356,"[{'type': 'replied_to', 'id': '813955745251262464'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:56:08.000Z,813956673517867008,813956673517867008,Twitter Web Client,1940635802,en,Carrie Fisher has died at the age of 60  #sad http://someurl via @someuser,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:52:47.000Z,813955833138675712,813955833138675712,Twitter for Android,770444132913410048,en,"I thought my creole was up there but talking to my cousin,  i cant even say a sentence w/out an English word coming out my mouth. #sad",#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:50:56.000Z,813955367927418880,813955367927418880,Twitter for Android,628485890,en,She keep me on my ROCKA #SAD,#sad,,,
everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:49:49.000Z,813955085969526785,813916798420709376,Twitter for iPad,3987025881,en,@someuser @someuser Hes 1-2 incase you wanted to know and too afraid to come play us in Bloomington every other year. #sad,#sad,,2160537356,"[{'type': 'replied_to', 'id': '813953686313508864'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-28T03:49:44.000Z,813955063995502592,813954072759832576,Twitter for Android,39185233,en,@someuser and tomorrow @someuser will thank himself for everyone who wakes up in the morning. #sad,#sad,,45882011,"[{'type': 'replied_to', 'id': '813954072759832576'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-28T03:46:57.000Z,813954365182644224,813954365182644224,Twitter for iPhone,398035568,en,Signs youre a loser. Patting yourself on the back before youve even done anything @someuser #sad http://someurl,#sad,,,
