source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [122.5720415, 10.7177028]}}",118549758,"Fire Dancing. #cool #firedancing #amazing #shot #wonderful #great #awesome #fi  @ Boracay Aklan, Philippines http://someurl",239918855164657664,239918855164657664,tl,everyone,2012-08-27T02:54:47.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,86065629,#sky #today #day #skyline #skyporn #nubes #wonderful #blue #instasky #instablanc #instagr  @ Ubr. Sant Omero http://someurl,239559760079372289,239559760079372289,tl,everyone,2012-08-26T03:07:52.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [124.90587503, 1.2884984]}, 'place_id': 'fe3c77bc9f025438'}",84763374,#view #scenery #beautiful #wonderful #houses #morning #trees #grass #skyporn #ig #igers #igdaily  @ Tataaran http://someurl,239509392662339584,239509392662339584,tl,everyone,2012-08-25T23:47:43.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,103527965,at Tambakrejo Beach Blitar #beach #vacation #holiday #alone #beautiful #wonderful #snaps  @ tambakrejo beach http://someurl,239270314884861952,239270314884861952,tl,everyone,2012-08-25T07:57:43.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,258660394,#wonderful #holiday #singapore #tgif   @ Marina Bay Sands Singapore http://someurl,238834778193928192,238834778193928192,tl,everyone,2012-08-24T03:07:03.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,82672135,Gunung Sindoro in the morning #sunrise #volcano #indonesia #nature #amazing #wonderful #me #tobacco #plantat http://someurl,238052829930070017,238052829930070017,tl,everyone,2012-08-21T23:19:52.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,531556913,Kater Karlo <3 #sweet #cat #wonderful #outside http://someurl,237984447759273984,237984447759273984,tl,everyone,2012-08-21T18:48:08.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,40217307,@someuser OMG! di nga?! hahaha! okay~ kaWonderful ko na h Kris.. XDD  okay la its upay tun para dumamo it mga #Wonderful ;) hehehe,237572242257633280,237561520811294721,tl,everyone,2012-08-20T15:30:11.000Z,#wonderful,"[{'type': 'replied_to', 'id': '237561520811294721'}]",85063754
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,351952700,#Wonderful// My girlfriend in pijamadas with her cousins and I alone in the computer/ :( jejejeje,237071523180081152,237071523180081152,tl,everyone,2012-08-19T06:20:30.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,282485029,Mariel :-) #cousin #baby #wonderful #cute #great #gorgeous http://someurl,236785120915365889,236785120915365889,tl,everyone,2012-08-18T11:22:26.000Z,#wonderful,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,553682537,@someuser Afta takin mala in malawi jana leo u speak french hahaha.....#wonderful in tat case #teachus@someuser,236330687618220033,236329316848373761,tl,everyone,2012-08-17T05:16:41.000Z,#wonderful,"[{'type': 'replied_to', 'id': '236329316848373761'}]",135836320
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [3.229407, 41.960294]}, 'place_id': 'db46e09e20e49c4a'}",468139727,#sea #summer #evening #weather #tree #wonderful   @ Sa Tuna http://someurl,235306276618383360,235306276618383360,tl,everyone,2012-08-14T09:26:02.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,144134504,"Tengene, ang dami ko palang status sa pesbuk, at ngayon sa kanila ulit ako natututo. :D #Wonderful",235071449268887552,235071449268887552,tl,everyone,2012-08-13T17:52:55.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,445704811,“@someuser wallpaper #inspiration http://someurl #wonderful :),234986792556843009,234986792556843009,tl,everyone,2012-08-13T12:16:31.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,473993703,Tita just said  Ang Taba Taba mo na. #wonderful,234481870069460994,234481870069460994,tl,everyone,2012-08-12T02:50:08.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,331415538,Matisyahu - One Day feat. Akon #nowplay #wonderful,234019619126534144,234019619126534144,tl,everyone,2012-08-10T20:13:19.000Z,#wonderful,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,205502164,Maravilindaa!! @someuser #me #friend #beautiful #wonderful #forever #blessedbyGod  http://someurl,233660990770790402,233660990770790402,tl,everyone,2012-08-09T20:28:16.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,298060519,na browse ko ung mga old pictures sa FB ko.. npapangiti nalang ako =) make me realize my life was so #wonderful =),233435122244931585,233435122244931585,tl,everyone,2012-08-09T05:30:44.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,284530042,walang kamatayang #wonderful(unpluggedremix),233133101176475648,233133101176475648,tl,everyone,2012-08-08T09:30:37.000Z,#wonderful,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,61358153,"Hello Everyone! #goodmorning from Khalanga, Salyan #wonderful #place",232684382811475969,232684382811475969,tl,everyone,2012-08-07T03:47:34.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,64025316,Pinching dumpsteta #wonderful,232351855760510976,232351855760510976,tl,everyone,2012-08-06T05:46:13.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,272242992,marina. #bestfriend #wonderful #upsidedown  http://someurl,232330016946548736,232330016946548736,tl,everyone,2012-08-06T04:19:27.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,380790419,"#Home :c #Oneday #with #Junior , #Teddy , #pavel and #Potato aka #CB , #WONDERFUL <3",231841976180412416,231841976180412416,tl,everyone,2012-08-04T20:00:09.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,237060482,Lalala... Feeling pretty #wonderful xxx http://someurl,231777628590338048,231777628590338048,tl,everyone,2012-08-04T15:44:28.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,611401945,Baby katara. #baby #family #wonderful # happiness http://someurl,231754828064382976,231754828064382976,tl,everyone,2012-08-04T14:13:51.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,65680259,Marilyn Monroe #instapic #instmoment #wonderful #loveit #good #moments #pic #instalove #cute  http://someurl,231609095482904576,231609095482904576,tl,everyone,2012-08-04T04:34:46.000Z,#wonderful,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,207968083,Mimi nampak kurus tetiba ! Hahah RT @someuser 8months and still counting #Alhamdulillah #love #blessed #wonderful ☺♡ http://someurl,231422096704684033,231422096704684033,tl,everyone,2012-08-03T16:11:42.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,226101322,#wonderful #kuwait #sunset #today @ 6:18 pm  @ Shuwaikh Marine Rescue Center http://someurl,231062220119887872,231062220119887872,tl,everyone,2012-08-02T16:21:40.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,361270702,listening to ghanaian raps alongside work...eeeeii..hehehheee...my heart go tear paa??!!!!...#wonderful...,230416099043336192,230416099043336192,tl,everyone,2012-07-31T21:34:13.000Z,#wonderful,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,239815278,"Tanjung Papuma, Jember, East Java. #Wonderful #Indonesia http://someurl",230332063654481921,230332063654481921,tl,everyone,2012-07-31T16:00:17.000Z,#wonderful,,
Write Longer,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,239815278,"Mount Dempo, Pagaralam, South Sumatera. #Wonderful #Indonesia http://someurl",230331365856530432,230331365856530432,tl,everyone,2012-07-31T15:57:31.000Z,#wonderful,,
Write Longer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,239815278,"Sangalaki Island, East Borneo. #Wonderful #Indonesia http://someurl",230331065175257088,230331065175257088,tl,everyone,2012-07-31T15:56:19.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,275485447,@someuser @someuser @someuser #wonderful eh eh athariika hihihii,229899481599053825,229898319567130624,tl,everyone,2012-07-30T11:21:22.000Z,#wonderful,"[{'type': 'replied_to', 'id': '229898319567130624'}]",347823783
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,84777641,"suka RT @someuser  Partying unikaano, w/ @someuser @someuser  @someuser at SIBI IMAMI 2011 #wonderful #.. http://someurl",229819403171143680,229594237593866240,tl,everyone,2012-07-30T06:03:10.000Z,#wonderful,"[{'type': 'replied_to', 'id': '229594237593866240'}]",347823783
pudding_to,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,347823783,"Partying unikaano, w/ @someuser @someuser @someuser @someuser at SIBI IMAMI 2011 #wonderful #.. http://someurl #puddingto",229594237593866240,229594237593866240,tl,everyone,2012-07-29T15:08:26.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,307733988,KENNETH BRANAGH!!!! #HarryPotter #wonderful,229003047379038210,229003047379038210,tl,everyone,2012-07-27T23:59:15.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,262736038,@someuser big pic yan #Wonderful,228916135637155840,228915928581156864,tl,everyone,2012-07-27T18:13:54.000Z,#wonderful,"[{'type': 'replied_to', 'id': '228915928581156864'}]",85779254
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,559982030,Remy n kush... #wonderful,228714631366070272,228714631366070272,tl,everyone,2012-07-27T04:53:12.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,86198466,@someuser #Wonderful on AKA!! :),227394352882802690,227394352882802690,tl,everyone,2012-07-23T13:26:53.000Z,#wonderful,,72839595
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,456604823,Sobrang takaw ko. #Wonderful,227003359905845249,227003359905845249,tl,everyone,2012-07-22T11:33:13.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,517865566,"#wow, #wonderful #lake  @ Lago Di Martignano http://someurl",226340050311454720,226340050311454720,tl,everyone,2012-07-20T15:37:27.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,17550409,#Louie #Miami episode was #Wonderful haha,226307315782012929,226307315782012929,tl,everyone,2012-07-20T13:27:23.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,628867033,"#Mod1: Facts Jinyoung| | #Wonderful Tonight foi composta por Jinyoung e a letra por Jinyoung , Baro e CNU (Eu amo... http://someurl",225029413371256832,225029413371256832,tl,everyone,2012-07-17T00:49:27.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,177450917,OAN textin #oomf #loveher #beautiful #awesome #amazing #wonderful,224713477699272704,224713477699272704,tl,everyone,2012-07-16T03:54:02.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,248257393,parking C: Guaba tiem #instamood #instagood #photooftheday #wonderful #pretty #amazing #awesome #beautiful # http://someurl,224659242785849344,224659242785849344,tl,everyone,2012-07-16T00:18:32.000Z,#wonderful,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,529528153,#instacollage #sunset #wedding #instafun #amalfi #wonderful #pic #instagood #instamood by nauralan |... http://someurl,224304556878733312,224304556878733312,tl,everyone,2012-07-15T00:49:08.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,279643196,First gokyo lake longpanga nepal #amazing #beautiful #nepal #nature #lake #wonderful http://someurl,224146175006228482,224146175006228482,tl,everyone,2012-07-14T14:19:47.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,115386755,@someuser @someuser uu nga po.. khit un lng .. ;) #WONDERFUL #GIFT na sa amin un.. hahahh begging ang peg pra i#FOOLOWBACK,223692035008372737,223661550106456064,tl,everyone,2012-07-13T08:15:11.000Z,#wonderful,"[{'type': 'replied_to', 'id': '223691754619158528'}]",50298564
Cloudskipper,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,26701159,#wonderful! Angel by Angela Winbush ♫ http://someurl #cloudskipper,223513419729477632,223513419729477632,tl,everyone,2012-07-12T20:25:26.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,315924412,4LOKO n a DUTCH ... #wonderful,223257944844808193,223257944844808193,tl,everyone,2012-07-12T03:30:16.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,433451893,AYRON ♥ #turkey #wonderful #eat #food #q8 #weather #relaxing #igers #insta #instago #play #photo #people #pi http://someurl,223173115189010432,223173115189010432,tl,everyone,2012-07-11T21:53:11.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,450079049,@someuser Nooo.. Hes not!! :O Hes more than #WONDERfUL! ;) ♥ Hihihihi,222794385681678336,222785478691262464,tl,everyone,2012-07-10T20:48:15.000Z,#wonderful,"[{'type': 'replied_to', 'id': '222793735958835200'}]",332293640
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,527967333,Twin Atlantic and Kasabian are trending #wonderful #goodmusic,222078532623409152,222078532623409152,tl,everyone,2012-07-08T21:23:42.000Z,#wonderful,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,118541648,#Wonderful on AKA,221934360650194945,221934360650194945,tl,everyone,2012-07-08T11:50:49.000Z,#wonderful,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,19866779,RT @someuser Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL,221735948965265409,221735948965265409,tl,everyone,2012-07-07T22:42:24.000Z,#wonderful,,
UberSocial for BlackBerry,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,21039954,RT @someuser RT @someuser Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL,221732416446926848,221732416446926848,tl,everyone,2012-07-07T22:28:22.000Z,#wonderful,,
UberSocial for BlackBerry,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,25631617,RT @someuser Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL »» zoop! ««,221725489461596160,221725489461596160,tl,everyone,2012-07-07T22:00:50.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,170402290,@someuser #wonderful = Alana Marie!,221721308105416704,221720177539153920,tl,everyone,2012-07-07T21:44:13.000Z,#wonderful,"[{'type': 'replied_to', 'id': '221720177539153920'}]",18766079
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,70784810,yea @someuser #wonderful on aka,221616313003552768,221616313003552768,tl,everyone,2012-07-07T14:47:01.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,233113291,@someuser hahaha!!!!! Hi zana! #wonderful surgery!,221612172382449664,221607450351116288,tl,everyone,2012-07-07T14:30:33.000Z,#wonderful,"[{'type': 'replied_to', 'id': '221611855553101824'}]",50211050
twitterfeed,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,78428507,TinieTempah: Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL http://someurl #GnG,221603003633909760,221603003633909760,tl,everyone,2012-07-07T13:54:07.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,293144222,“@someuser Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL”,221595623269474304,221595623269474304,tl,everyone,2012-07-07T13:24:48.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,425022969,“@someuser Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL” << tune!,221595117163782146,221595117163782146,tl,everyone,2012-07-07T13:22:47.000Z,#wonderful,,
UberSocial for BlackBerry,"{'retweet_count': 55, 'reply_count': 5, 'like_count': 10, 'quote_count': 0}",,22086481,Oiiiiii @someuser Bigggg Tuneeee!!!! http://someurl #WONDERFUL,221594370099511296,221594370099511296,tl,everyone,2012-07-07T13:19:49.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,88516232,woo #Wonderful on AKA! :D @someuser,221234575026819072,221234575026819072,tl,everyone,2012-07-06T13:30:07.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,304954750,The Hakuna Matata feeling #wonderful,221158452486090752,221158452486090752,tl,everyone,2012-07-06T08:27:38.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [10.28494549, 43.6466713]}, 'place_id': 'af51e8f00db663de'}",244109910,Amazing sunset~ 🌅❤ #beach #sea #seaside #sunset #sun #panorama #wonderful #lovely #iphoto  @ Marina di Pisa  http://someurl,220805651616628736,220805651616628736,tl,everyone,2012-07-05T09:05:44.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,523718184,#wonderful words | Negligee,220638305165918208,220638305165918208,tl,everyone,2012-07-04T22:00:45.000Z,#wonderful,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,33374961,RT @someuser Its So #Wonderful >>>>>> http://someurl <<<<< #Wonderful1M <<< BIG TYUNE!!!!!!,220466442364141568,220466442364141568,tl,everyone,2012-07-04T10:37:50.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,514773528,Eun oh.. Excited na kaagad si lil sis @someuser! :)) #HILARIOUS #awesome #nw #Wonderful,220231989914124288,220231989914124288,tl,everyone,2012-07-03T19:06:12.000Z,#wonderful,,
Plume for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,325600318,Kush and orange juice ツ #Wonderful!,218010934948540418,218010934948540418,tl,everyone,2012-06-27T16:00:31.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,591852720,"@someuser #Goodevening Yumiko☺♥”,#nfb #fme #artist #spain #painter #picture #marvelous #enough #beatiful #slowly #wonderful #followmejp #ff",216506232943550464,216506232943550464,tl,everyone,2012-06-23T12:21:23.000Z,#wonderful,,182108913
Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,326103588,Nayma 5 el sob7 wa sa7ya el sa3a 9 #Wonderful :).,216431236258873344,216431236258873344,tl,everyone,2012-06-23T07:23:22.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,171316103,Mi pueblo 💙💙💙 goodbye! #Bye #Home #hometown #Colonial #mexico #mirador #sunset #sky #lovely #wonderful #Good http://someurl,216371115445075968,216371115445075968,tl,everyone,2012-06-23T03:24:28.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,68070539,Peace...#relax #evening #view #water #mountains #lugano #switzerland #wonderful #buono #like #  @ Lungo Lago http://someurl,214121791067656192,214121791067656192,tl,everyone,2012-06-16T22:26:27.000Z,#wonderful,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,26147748,Hehe hedgehog<3 #wonderful  #adorable  http://someurl,213505516171837442,213505516171837442,tl,everyone,2012-06-15T05:37:36.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,232360027,"NaNa, #kuwaitfoodie #talentofkuwait #food #cupcakes #amazing #wonderful #instamood #twitter  http://someurl",212881586713141248,212881586713141248,tl,everyone,2012-06-13T12:18:20.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,33774461,@someuser hiyo Avi Joh!! #wonderful,212413392697298945,212413392697298945,tl,everyone,2012-06-12T05:17:53.000Z,#wonderful,,40199395
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,226773668,Flaming hot Cheetos #wonderful,211963682178088961,211963682178088961,tl,everyone,2012-06-10T23:30:54.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,326977296,Waw les babes de Namco Bandai #Amazing #Wonderful,211183209365516288,211183209365516288,tl,everyone,2012-06-08T19:49:35.000Z,#wonderful,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,513439566,@someuser damian?| #wonderful,210856157999403009,210856157999403009,tl,everyone,2012-06-07T22:10:00.000Z,#wonderful,,539591247
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,366200315,#hot #justinbieber #boy #boyfriend #turntoyou #wonderful   @ Sweden http://someurl,209707904352272386,209707904352272386,tl,everyone,2012-06-04T18:07:15.000Z,#wonderful,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,399048054,30 min nap #wonderful,209365695794913280,209365695794913280,tl,everyone,2012-06-03T19:27:26.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,157316810,Lady Gaga At Singapore !:) #ladygaga #gaga #wonderful #fantastic #beatiful #hair #sing #concert #tour #btwba http://someurl,207208165568282626,207208165568282626,tl,everyone,2012-05-28T20:34:11.000Z,#wonderful,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,129030114,Ulan kba please !#rain #road #nature #wonderful #cool #iphone4 #photoshot #photography #nimbusclouds #dark # http://someurl,206965125469573121,206965125469573121,tl,everyone,2012-05-28T04:28:25.000Z,#wonderful,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,421057523,replay dr youtube tampilan @someuser tadi malam RT @someuser Hallo... #wonderful awosome,206543019820859392,206543019820859392,tl,everyone,2012-05-27T00:31:07.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,260936615,@someuser #wonderful penshoppe yata? Tapos ung americas next top naman si Alli sa bench?,206324322904707073,206323553962967041,tl,everyone,2012-05-26T10:02:06.000Z,#wonderful,"[{'type': 'replied_to', 'id': '206323553962967041'}]",38132441
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,215090689,oomf got Them Tigz Bigz | #wonderful,204750454205317122,204750454205317122,tl,everyone,2012-05-22T01:48:07.000Z,#wonderful,,
Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,111620385,Photo: Nail :D #nail #red #pelucia #veludo #wonderful #vermelho #ilove #instagram #insta #instacool... http://someurl,201152687440531456,201152687440531456,tl,everyone,2012-05-12T03:31:52.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,164692547,#PhillipPhillips sang Volcano! #wonderful!,200651538128052224,200651538128052224,tl,everyone,2012-05-10T18:20:29.000Z,#wonderful,,
Pinterest,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,217952412,Langkawi Sky Bridge #Wonderful http://someurl,200447587483004928,200447587483004928,tl,everyone,2012-05-10T04:50:03.000Z,#wonderful,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,284548943,Banging Headache #Wonderful,200131389629280256,200131389629280256,tl,everyone,2012-05-09T07:53:36.000Z,#wonderful,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,467896209,Sushi is #Wonderful,198579325430272000,198579325430272000,tl,everyone,2012-05-05T01:06:15.000Z,#wonderful,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,157668047,hihihi #wonderful :)) RT @someuser mm hehe :)) RT @someuser aahahaha :* xD RT @someuser haha :D RT @someuser aassiik merah merah,198346005735931904,198346005735931904,tl,everyone,2012-05-04T09:39:07.000Z,#wonderful,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,44223810,Banging headache #wonderful #justwhatineed,197005160462032897,197005160462032897,tl,everyone,2012-04-30T16:51:05.000Z,#wonderful,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,495957697,aala la la life is #wonderful,195812984923230208,195812984923230208,tl,everyone,2012-04-27T09:53:48.000Z,#wonderful,,
