source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets,geo
Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",96779581,#Fanta khule Tu man #Fantastic hu jaye...#TurePakAdds,495654185476448256,495654185476448256,hi,everyone,2014-08-02T19:35:41.000Z,#fantastic,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99507476,Pyaar mein dil pe maar de goli Le Le Meri JAAN ! #Tamanchey #trailer #fantastic @someuser awesome look! #totallyexcited 😁😎,495609222013255680,495609222013255680,hi,everyone,2014-08-02T16:37:01.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1566687067,Shambhala & Dragon Khan #portaventura #themeparks #fantastic http://someurl,493086313449807873,493086313449807873,hi,everyone,2014-07-26T17:31:52.000Z,#fantastic,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2583785004,#Fantastic #love #AlohaHawaianParty ALOHAA🌺🌺 http://someurl,492616159758655488,492616159758655488,hi,everyone,2014-07-25T10:23:39.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",374493700,#Fanta khultay hi man #Fantastic hojaye! #bubbledouble #drinks #drinkscraze #instafood #beverages @someuser http://someurl,492443219347898368,492443219347898368,hi,everyone,2014-07-24T22:56:27.000Z,#fantastic,,,"{'place_id': '001907e868d06e24', 'coordinates': {'type': 'Point', 'coordinates': [55.390146, 25.11682789]}}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2250613393,@someuser #FANTASTIC meri jaan ! :* abb jaldi se 50 million bhi ho jae !!!,491606839524487168,491603996516167681,hi,everyone,2014-07-22T15:32:58.000Z,#fantastic,769727912,"[{'type': 'replied_to', 'id': '491603996516167681'}]",
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60828961,#birthday #celebration #50yrs #fab #daughter of #fantastic#mom swechhasharma #random #click http://someurl,489848692363386881,489848692363386881,hi,everyone,2014-07-17T19:06:43.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2593378950,Chuski jo le to manwa #Fantastic ho jaye :),489280760814108674,489280760814108674,hi,everyone,2014-07-16T05:29:58.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2593378950,"Tragedy of #Sholay movie.| | Ek to Thakur ki biwi nhi thi, upar se gabbar ne uska hath bhi kaat diya tha :P #Fantastic",489280052719153152,489280052719153152,hi,everyone,2014-07-16T05:27:09.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35453292,"#fantastic #fun #happy #friends @ Tropitel, Naama Bay, Sharm el Sheikh http://someurl",488874941140705281,488874941140705281,hi,everyone,2014-07-15T02:37:23.000Z,#fantastic,,,"{'place_id': '0059d5d735b78b94', 'coordinates': {'type': 'Point', 'coordinates': [34.32702408, 27.9083915]}}"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",186000888,Tujh Mein Rab Dikhta Hai - Sad Song - Rab Ne Bana Di Jodi| http://someurl @someuser _^_ #Fantastic,488597280245571584,488597280245571584,hi,everyone,2014-07-14T08:14:03.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",367732784,Dubai #burjKhalifa #elmasaltodelmundo #wonderful #fantastic #travelling #view http://someurl,488428719057301504,488428719057301504,hi,everyone,2014-07-13T21:04:15.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1470731888,"#Fanta khultay hee dil #fantastic hoo jai ;)| | #TBT #ThrowbackThursday @ Siena Ristorante, Islamabad http://someurl",487258370550685696,487258370550685696,hi,everyone,2014-07-10T15:33:43.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",524254298,#killingit #bestnight #team #justahavefun #goodtime #fantastic @someuser alejandritta_ak 👸🎉👸🎉 http://someurl,485600985893847040,485600985893847040,hi,everyone,2014-07-06T01:47:51.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1602695118,esmoddubai #fantastic #fashion #show http://someurl,481112274547924992,481112274547924992,hi,everyone,2014-06-23T16:31:19.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1602695118,esmoddubai #wewillrockyou #fantastic #sporty #collection http://someurl,481110060891127808,481110060891127808,hi,everyone,2014-06-23T16:22:31.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",361373223,Boom Shakala... ~ #big #bang #bigbang #kpop #music #top #boom #shakala #cute #song #fantastic #baby... http://someurl,478584045820203011,478584045820203011,hi,everyone,2014-06-16T17:05:02.000Z,#fantastic,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403962181,#Rashi catches #Radha changing the medicine #fantastic #Saathiya| | Sath Nibhana Saathiya| http://someurl,473826305252016128,473826305252016128,hi,everyone,2014-06-03T13:59:29.000Z,#fantastic,,,
Twitter for  Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2262790796,@someuser  #fantastic episode  hawaon mein pyar ka jaadu tha #ItsMagic,471702666842632192,471702666842632192,hi,everyone,2014-05-28T17:20:54.000Z,#fantastic,813127164,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",126645098,#dubai #marina #brightnight #fantastic #sözat #uae #dinner #middleeast #instagram #freestyler @ dubai... http://someurl,467536973041659904,467536973041659904,hi,everyone,2014-05-17T05:27:55.000Z,#fantastic,,,"{'place_id': '43d1ebf31e6883cf', 'coordinates': {'type': 'Point', 'coordinates': [27.9137276, 39.6694946]}}"
IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",970913886,Orange Tango Chai. #fantastic #yummy #success #motivation #yerbamate #circleofdrink #fitfam #fitness #fitnessgir... http://someurl,466254385342087168,466254385342087168,hi,everyone,2014-05-13T16:31:22.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",252356751,Orange Tango Chai. #fantastic #yummy #success #motivation #yerbamate #circleofdrink #fitfam #fitness... http://someurl,466252819532484608,466252819532484608,hi,everyone,2014-05-13T16:25:09.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2347723976,@someuser अगर सभी नेटधारको का बैलेंस !| जोङ दे तो चुनवी खर्च| दुगुना हो सकता हैं !! #fantastic,466238350480142336,466238108485156864,hi,everyone,2014-05-13T15:27:39.000Z,#fantastic,1139389718,"[{'type': 'replied_to', 'id': '466238108485156864'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",37694811,@someuser @someuser Haa! #FANTAstic hashtag 🍊🍹,465968926326030336,465965349088026625,hi,everyone,2014-05-12T21:37:03.000Z,#fantastic,66191293,"[{'type': 'replied_to', 'id': '465968372317188097'}]",
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1307496752,Very nice day in al murooj rotana hotel dubai uae #swimming #sunnyday #lovely #fantastic #sun-chin... http://someurl,464765087106859011,464765087106859011,hi,everyone,2014-05-09T13:53:26.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",503072910,Fishy fishy~#khaiisland #snorkeling #phuket #thai #love #life #fantastic wallacetsoi @ Koh Khai Island http://someurl,462187621306097664,462187621306097664,hi,everyone,2014-05-02T11:11:30.000Z,#fantastic,,,"{'coordinates': {'type': 'Point', 'coordinates': [98.51438535, 7.89184959]}}"
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",507589088,@someuser Ek Mutthi Aasmaan.. #awesome #superb #fantastic #suuppersebhiuppar 👌👌👌👌,459288354853376000,459285984232747009,hi,everyone,2014-04-24T11:10:51.000Z,#fantastic,181150439,"[{'type': 'replied_to', 'id': '459285984232747009'}]",
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117904235,Ooja manooj! #babe #datass #fantastic #sexyass http://someurl,458123043164782593,458123043164782593,hi,everyone,2014-04-21T06:00:19.000Z,#fantastic,,,
Twitter for  Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",49578126,Yasiin Gaye #Fantastic,457230810987642880,457230810987642880,hi,everyone,2014-04-18T18:54:54.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",186000888,#Fantastic ra babu dimpandi ra nayana http://someurl mi speech lu chudaleka sastunnam #JrNTR,456358756981301249,456358756981301249,hi,everyone,2014-04-16T09:09:41.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",486330054,Tera Hi Naam Ubharta Hai Lakeeron Mein Jab Kabhi Haath Uthaya Dua K Liye  #LoveThis #fantastic,452887670545743872,452887670545743872,hi,everyone,2014-04-06T19:16:49.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",609721294,@someuser Sapne me bhi na socha tha Dil iss tarah satayega...Bs chaar pal me jadoo kisi ka sar chad jayega..#Fantastic..:),450593097672839168,450593097672839168,hi,everyone,2014-03-31T11:19:00.000Z,#fantastic,49730400,,
Twitter for Android,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",594746818,@someuser #Fantastic #Batsman #Awesome #Man #Handsome #Guy #superb #Class #Gr8 #Player ab isse zyada kya kahu #Viratian #BleedBlue #IndvsBan,449595230451298304,449595230451298304,hi,everyone,2014-03-28T17:13:50.000Z,#fantastic,71201743,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1445974778,"#open #air #wedding #out #door #fantastic #tunis #syria @ Al Marjan Islands,Ras Al Khaimah, uae http://someurl",449574381510217728,449574381510217728,hi,everyone,2014-03-28T15:50:59.000Z,#fantastic,,,"{'place_id': '3f63906fc8aa5a7d', 'coordinates': {'type': 'Point', 'coordinates': [55.74715284, 25.66392217]}}"
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265072469,My avatar ♡ #Boyfriend #Japan #BoyfriendJapan #My Avatar #Fantastic #kpop #jpop http://someurl,449004190405500928,449004190405500928,hi,everyone,2014-03-27T02:05:15.000Z,#fantastic,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117904235,Ooja manooj! #sexy #babe #fantastic #oojamanooj #bigboysclub #coverup http://someurl,445443122605359104,445443122605359104,hi,everyone,2014-03-17T06:14:51.000Z,#fantastic,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",117904235,Ooja manooj! #fantastic #hot #babe #cleavage #oojamanooj #picoftheday http://someurl,443598309509595136,443598309509595136,hi,everyone,2014-03-12T04:04:13.000Z,#fantastic,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",343798647,Mooshkas unite! + Gil @someuser @someuser @someuser #yes #fantastic,442167752728395776,442167752728395776,hi,everyone,2014-03-08T05:19:41.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109009644,Vijayawada #fantastic,439653188333879296,439653188333879296,hi,everyone,2014-03-01T06:47:43.000Z,#fantastic,,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",22060516,@someuser - Shanghai Cigarettes: http://someurl @someuser #fantastic !!!,433100667628945410,433100667628945410,hi,everyone,2014-02-11T04:50:20.000Z,#fantastic,9273682,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",504769838,UTPA Mom #fantastic http://someurl,431143631656058880,431143631656058880,hi,everyone,2014-02-05T19:13:46.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",337386393,"Boom shakalaka, boom shakalaka Boom shakalaka, baila, baila, baila, ba-baila  ♪ ♥ #kpop #fantastic... http://someurl",425436280034705408,425436280034705408,hi,everyone,2014-01-21T01:14:48.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",145134644,Raawr! #Lion #Colors #museum #Mexigram #mexico #alebrije #art #DF #lion #fantastic #awesome @ Museo de... http://someurl,424393442232639488,424393442232639488,hi,everyone,2014-01-18T04:10:56.000Z,#fantastic,,,"{'place_id': 'bfc35dcc7e63252a', 'coordinates': {'type': 'Point', 'coordinates': [-99.14616644, 19.4336173]}}"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",115312153,@someuser tee hee #fantastic,421570857459146754,421569557136826368,hi,everyone,2014-01-10T09:14:59.000Z,#fantastic,24274461,"[{'type': 'replied_to', 'id': '421570188010463232'}]",
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",722764994,Aaanndd here we go again. #fantastic,418551584872624129,418551584872624129,hi,everyone,2014-01-02T01:17:28.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",707204155,#Abood2 #Sea #poot #Penang #Island #Trip #family #fantastic #amazing # @ shangri_La_Hotel http://someurl,416102933223469056,416102933223469056,hi,everyone,2013-12-26T07:07:24.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",112424724,"#malayalam #fantastic| Neeyo, mizyi nirayumeeran kanam | Neeyo, karmukilumoodum thinkalo| Neeyo, puthumazya therunee sukham",412192052302999552,412192052302999552,hi,everyone,2013-12-15T12:06:58.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1246648873,#me #and #myfriends feerrnnaannddo @someuser #in #the #country #fantastic #weekend #with #they... http://someurl,410015426572472320,410015426572472320,hi,everyone,2013-12-09T11:57:50.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",405555829,Kabhie Khushi Khabie Gham! ♥ #film #movie #fantastic #kabhiekhushikabhiegham #hinduism #india #indian... http://someurl,406847706993541120,406847706993541120,hi,everyone,2013-11-30T18:10:26.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",215978903,"Kishore Da songs on loop while driving.. #fantastic  Ye shaam mastaani, madhosh kiye jaaye..mujhey dor koi kheenchey..teri or liye jaaye..",403912896809533440,403912896809533440,hi,everyone,2013-11-22T15:48:33.000Z,#fantastic,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1331899286,mera jeena hey kya....| ...marna hey kya.....| jab sath teraa nahi.......pake rab kya karuu jab tuhi mera nahi....| #fantastic-line,399565040858050560,399565040858050560,hi,everyone,2013-11-10T15:51:43.000Z,#fantastic,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",141658966,@someuser aaye hayeee #sach #fantastic @someuser,399196911363567616,399112453197271040,hi,everyone,2013-11-09T15:28:55.000Z,#fantastic,817321886,"[{'type': 'replied_to', 'id': '399112453197271040'}]",
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",365917012,@someuser कांग्रेस बनवाएगी आडवाणी की विशाल प्रतिमा http://someurl statue of gravity #fantastic,398880486946123776,398880486946123776,hi,everyone,2013-11-08T18:31:33.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",572639567,#mee  #instaphoto #photo #fantastic  #beautifull  #esplendida  #you lorenaalorenaa #increible  la... http://someurl,393734423788924928,393734423788924928,hi,everyone,2013-10-25T13:42:56.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",124167431,Nashik #sunday #morning #dhabdhaba #waterfalls #fantastic #views #fresh #alive #assignment http://someurl,391799116730499073,391799116730499073,hi,everyone,2013-10-20T05:32:43.000Z,#fantastic,,,
Twitter for Nokia S40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74415913,@someuser Cheeekkoooo! :* Kya kar diya apne! #Fantastic,390498141646385152,390498141646385152,hi,everyone,2013-10-16T15:23:06.000Z,#fantastic,71201743,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",116687493,@someuser @someuser Aama ke ki chokhi dekhe chota jaani na ae sudhu jaani go priya tumi aamar priya!! #Priya 1992 #fantastic song,390363373969240064,390363373969240064,hi,everyone,2013-10-16T06:27:35.000Z,#fantastic,192258395,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67024718,Yuvi #Respect Dhoni #Fantastic #IndvsAus,388352865065893889,388352865065893889,hi,everyone,2013-10-10T17:18:32.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",780102504,Maisarah and winwin. #rollerskate #play #friends #bff #great #fantastic #beautiful #swagger #stylish... http://someurl,386868125658284032,386868125658284032,hi,everyone,2013-10-06T14:58:43.000Z,#fantastic,,,
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",358743260,#fantastic #BULLET|  wala SCOOTY wali se:-| kabhi bullet chalai he ?| | Girl tez karke aage nikal gai.| | Boy ne bhi... http://someurl,385809471177781248,385809471177781248,hi,everyone,2013-10-03T16:52:00.000Z,#fantastic,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1315458643,#weather dubai# #fantastic,384866101961572352,384866101961572352,hi,everyone,2013-10-01T02:23:23.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",503042718,@someuser bhaai yo #photo khichnu aghi #fanta khaayeko thiyou ki k ho #fantastic dekhiyeko 6 u ni! :-D:-D,384551180242006016,384295911444054017,hi,everyone,2013-09-30T05:32:00.000Z,#fantastic,1368579853,"[{'type': 'replied_to', 'id': '384295911444054017'}]",
Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",986244073,Mukeeee Gileeeee....| #Fantastic!.... ^_^| #Chipmunks....,384171516730286080,384171516730286080,hi,everyone,2013-09-29T04:23:21.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165798073,#laughriot #awesome #fantastic #sexy #fantabulous #lolz @someuser #urock gutthi @someuser,381661502190518273,381661502190518273,hi,everyone,2013-09-22T06:09:27.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1005235255,dheeens The Joshua Files :Dark Parallel buku ke4 #book #hobbies #adventure #fantastic  #MGHarris http://someurl,375228400572854272,375228400572854272,hi,everyone,2013-09-04T12:06:36.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",386088450,#Fanta khulte hi munn #Fantastic hojaye... http://someurl,367995090548948992,367995090548948992,hi,everyone,2013-08-15T13:04:01.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109009644,"Ending lines abt superstar rajani in Basha tho nenu  , epudu vamanudila undadaniki istapade vishnumoorthi aayana  #fantastic",366259248226770945,366259248226770945,hi,everyone,2013-08-10T18:06:24.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",232753439,At rantee bech- phi phi island #amazing #fantastic #wonderful #instagood #instacool #instadaily... http://someurl,363551627485388800,363551627485388800,hi,everyone,2013-08-03T06:47:17.000Z,#fantastic,,,
UberSocial for BlackBerry,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",268313505,#pahathati Muhammad Reza Anugrah - @someuser #rapper #fantastic #sigma #yosh http://someurl,363328081773084672,363328081773084672,hi,everyone,2013-08-02T15:58:59.000Z,#fantastic,,,"{'place_id': 'a1ef5f877e4cf7d5', 'coordinates': {'type': 'Point', 'coordinates': [107.56354, -7.01962]}}"
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",819247310,@someuser after hearing #RMKK songs.....koi bhi Khulla Saand he ban jaayega..... #fantastic #salute #respect @someuser,358143634543087616,358143634543087616,hi,everyone,2013-07-19T08:37:51.000Z,#fantastic,98932084,,
Sony Ericsson  Xperia™ ,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",155193070,Bhaag Milkha Bhaag - 1 word #Fantastic,357495776638799872,357495776638799872,hi,everyone,2013-07-17T13:43:29.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",494965543,@someuser dil ko samjhaun ya yuheen mangu bheek tujhse..kasam se lage mujhe dushman mere theek mujhse #tuneyKyun ..#Fantastic,357193324941152256,357193324941152256,hi,everyone,2013-07-16T17:41:39.000Z,#fantastic,88899746,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518264691,bhaag milkha bhaag..#fantastic movie.,355758329735282688,355758329735282688,hi,everyone,2013-07-12T18:39:30.000Z,#fantastic,,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61732668,#Fantastic - Film review: Bhaag Milkha Bhaag - run to watch this marvel http://someurl via @someuser,355203223960821760,355203223960821760,hi,everyone,2013-07-11T05:53:42.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",788470574,Bhuvaneshwar Kumar    3-0-3-2 #fantastic,354701996542017536,354701996542017536,hi,everyone,2013-07-09T20:42:00.000Z,#fantastic,,,{'place_id': '7520fc0be21c62bf'}
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",95481951,playaa #summer #beach #good #like #goodlife #yeah #cool #fantastic #dream #men #locura http://someurl,353852032714674177,353852032714674177,hi,everyone,2013-07-07T12:24:33.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",760187929,#day #in #the #aquopolis #good #fantastic #love #theirs #helena #yo #andrea saaaaaaaaritaa #paula... http://someurl,349042062815023104,349042062815023104,hi,everyone,2013-06-24T05:51:27.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1061601038,"Di di tera devaar dewana, Haaye Ram kuriyon ko daalay dana #Fantastic",347657365539147776,347657365539147776,hi,everyone,2013-06-20T10:09:09.000Z,#fantastic,,,
TweetCaster for BlackBerry,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",604355511,@someuser Nazar ke Saamne.. Jigar ke Paas.. Koi Rehta hai!! #Fantastic Kumar Sanu Song.. No?,344489405689524224,344488427015778304,hi,everyone,2013-06-11T16:20:49.000Z,#fantastic,216247727,"[{'type': 'replied_to', 'id': '344488427015778304'}]",
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",134341348,@someuser maje me hun aur tum b aache ho na? #FANTASTIC,342692464446017536,342689384304349184,hi,everyone,2013-06-06T17:20:25.000Z,#fantastic,199311908,"[{'type': 'replied_to', 'id': '342692160577093632'}]",
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",122492428,badgalriri  #rihanna #concert #diamondtour #turkey #istanbul #enjoying #amazing #fun #fantastic... http://someurl,340379254523035648,340379254523035648,hi,everyone,2013-05-31T08:08:32.000Z,#fantastic,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323769594,Fanta khulte he man #fantastic hojayeeee.,330593922210471936,330593922210471936,hi,everyone,2013-05-04T08:05:07.000Z,#fantastic,,,
Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",516757313,GHUAPAS @someuser #fantastic #pamela #ghuapas #showman http://someurl,327016639927287808,327016639927287808,hi,everyone,2013-04-24T11:10:17.000Z,#fantastic,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",931738034,#Fanta khultey hi mann #Fantastic hojaye..,326649185753501696,326649185753501696,hi,everyone,2013-04-23T10:50:09.000Z,#fantastic,,,
Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",305069798,"Some Movies like muqaddar ka sikandar, sholay, Sharabi, Kabhie Kabhie... #Fantastic @someuser #RealLifeHero",326385686074757121,326385686074757121,hi,everyone,2013-04-22T17:23:06.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424977160,@someuser ये करिश्मा बता हुआ कैसे .......|  तू किसी का सगा हुआ कैसे ............  #Fantastic,325955518856302593,325955518856302593,hi,everyone,2013-04-21T12:53:46.000Z,#fantastic,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103645899,"Har koi chahta hain Ek Mutthi Aasman , Ek Mutthi Aasmaan , #Pran #MadanMohan #Epic #Fantastic #nowplaying #nowlistening",323547381658435586,323547381658435586,hi,everyone,2013-04-14T21:24:41.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",865614594,Rihanna Navy #rihannanavy #rihanna #fantastic badgalriri http://someurl,321295605701939201,321295605701939201,hi,everyone,2013-04-08T16:16:56.000Z,#fantastic,,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",244194500,badgalriri #pizza #italy #rihanna #rihannanavy #unique #fantastic #beautiful #love #best #queen... http://someurl,319210266787205120,319210266787205120,hi,everyone,2013-04-02T22:10:32.000Z,#fantastic,,,
