lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,geo
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-27T21:45:27.000Z,"Hahaa, hele huis is al donker #scared",328263648084647937,328263648084647937,220042462,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-27T18:22:26.000Z,RT @someuser Mama kijken met beste @someuser @someuser #scared,328212559549308928,328212559549308928,364971429,#scared,"[{'type': 'retweeted', 'id': '328211975001747456'}]",,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-27T18:20:07.000Z,Mama kijken met beste @someuser @someuser #scared,328211975001747456,328211975001747456,337584509,#scared,,,
nl,everyone,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-27T15:12:52.000Z,Over 3 weken tatt laten zetten #scared,328164854152175616,328164854152175616,555631212,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T20:33:29.000Z,Donderdag haar verven #scared,327883151391211520,327883151391211520,282743939,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T13:49:19.000Z,"Datum van men operatie is bekend, het komt steeds dichterbij en ik ben doodsbang. #hmmm #scared",327781439913472000,327781439913472000,223600159,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T09:54:56.000Z,ik hoor donders.. #Scared,327722454044794881,327722454044794881,214975460,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T08:33:44.000Z,"Omw home van 5 minuten windesheim, zo maar weer langs de dokter... #scared",327702019668324352,327702019668324352,338365066,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T07:18:07.000Z,"“@someuser Omgggg iedereen tweet over die examenstunt, en daar moet ik zo nog heen #marke #scared” !!",327682946381262848,327682988118773761,260287033,#scared,"[{'type': 'replied_to', 'id': '327682946381262848'}]",391944387,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T05:48:30.000Z,Wordt me hier een hartaanval bezorgt door een TNT gast #omg #scared,327660438873587712,327660438873587712,395947611,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T05:46:28.000Z,En ik kon niet wakkerworden!!!! #scared,327659925448822784,327659925448822784,292214912,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T21:34:35.000Z,"Verkeerde bus genomen, waardoor ik in amsterdam kwam toen in t oor toen stedewijk en toen thuis #adventure #scared #late",327536138199916544,327536138199916544,309166476,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T20:27:25.000Z,IT kijken met #maya #scared,327519235020578816,327519235020578816,1349700583,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T19:38:53.000Z,@someuser  off Eline is helderziend of ze is een spion in men huis #scared,327507020695613440,327507020695613440,502060246,#scared,,330371073,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T18:58:22.000Z,Effe verf laten intrekke #scared,327496824380342272,327496824380342272,341718546,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T16:07:00.000Z,"omg , mn vader had om kwart voor 4 aan moeten komen in bosnie , hij heeft nog steeds niet gebeld en hij neemt niet op :o #scared",327453697946816512,327453697946816512,612489014,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T14:57:28.000Z,Wauw nog 22 dagen tot het nederlands examen :o #scared,327436202242347009,327436202242347009,118676638,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T09:13:32.000Z,Zo naar school voor franstentamen #scared,327349648685686784,327349648685686784,211176283,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T07:08:09.000Z,Vandaag moet ik dus vluchten voor leida #scared,327318092684337154,327318092684337154,129180600,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-24T22:39:52.000Z,Tering man. Wordt allemaal gestolen in dit hotel #scared,327190178215129088,327190178215129088,422037105,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-24T20:09:27.000Z,dat was weer hele slechte afsluiting van dag als je naar buiten loopt en zon rare man op je af loopt omfg #scared,327152327217803264,327152327217803264,386138752,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-24T12:53:47.000Z,mwehh dalijk laatste baarmoederhalskanker prikje :(. #scared,327042686014074880,327042686014074880,343530425,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-24T11:21:10.000Z,OMGGG kkdikke wesp in me kamer #scared,327019379290161152,327019379290161152,202596560,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-24T08:53:34.000Z,Ja dus ff nr ousterhout rijden met de auto omdat papa niet kan rijden #scared,326982235276312577,326982235276312577,245456781,#scared,,,
nl,everyone,TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-04-24T06:09:42.000Z,En op naar de tandarts! #scared,326940994673209345,326940994673209345,607361728,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-24T05:57:29.000Z,Omgg kben allern thuis enkhoor allemaal geluiden beneden | #scared,326937923301826560,326937923301826560,793471958,#scared,,,"{'place_id': '90641f413e4ded3e', 'coordinates': {'type': 'Point', 'coordinates': [6.88773995, 52.18911088]}}"
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-23T11:38:54.000Z,Straks mondeling engels #scared,326661454155624449,326661454155624449,78343202,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-23T11:25:41.000Z,Naar de kaakchirurg 😥 #scared,326658128185815040,326658128185815040,358403045,#scared,,,
nl,everyone,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-23T08:55:52.000Z,En we wachten en wachten .. #scared,326620426136584192,326620426136584192,120151753,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-23T07:18:45.000Z,Zo naar ggd #scared,326595983817449472,326595983817449472,462958476,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-23T07:12:34.000Z,Zo duits killen #scared,326594428896681985,326594428896681985,179584559,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T22:07:05.000Z,Mijn leven is morgenochtend kapot.. :( #scared,326457156167675904,326457156167675904,295659951,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T19:55:48.000Z,Ohmygod wat ik nu hoor.. #scared,326424114124435457,326424114124435457,272623010,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-04-22T19:37:59.000Z,drill team tryouts in a hour..lkjdalflfdaljdsa #scared,326419630438641664,326419630438641664,75829868,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T19:20:26.000Z,Mama kijken best enge film eigelijk hij begint nu ! #scared http://someurl,326415215946240000,326415215946240000,354477115,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T16:13:20.000Z,@someuser tkan me nie schelen hoe da noemt :p erg erg erg... #scared!!!!,326298868469886976,326368131880730626,1103759270,#scared,"[{'type': 'replied_to', 'id': '326308313623064576'}]",266200158,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T10:54:42.000Z,Hopen dat ik niet hoef te trekken ofzo #scared #vastwel,326287941724934145,326287941724934145,264959291,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-22T07:28:24.000Z,"Zo maar gaan fietsen , ik ga echt snel fietsen #scared",326236027968692224,326236027968692224,701065934,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T06:18:10.000Z,"in de trein, een lelijk meisje(tenminste ik vind haar niet kanp) de heletijd naar mij te kijken #scared",326218353549119488,326218353549119488,1334921520,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T06:10:09.000Z,Dye is in oop #scared #pleasedontbetoodark,326216332414693376,326216332414693376,389355030,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T05:35:05.000Z,"RT @someuser Okee best wel bang, scholen in leiden gesloten in verband met een dreiging van een schietpartij. Dit komt echt te dichtb...",326207509390041091,326207509390041091,457476208,#scared,"[{'type': 'retweeted', 'id': '326201894991167488'}]",,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T05:18:45.000Z,Sorry hoor maar niet naar school mogen door een dreigende schietpartij is erger dan naar stage gaan.. Heb ik liever! #scared,326203398754021376,326203398754021376,155187283,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-22T05:12:46.000Z,"Okee best wel bang, scholen in leiden gesloten in verband met een dreiging van een schietpartij. Dit komt echt te dichtbij. #scared",326201894991167488,326201894991167488,244552307,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T21:08:14.000Z,Gaan slapen en het beste hopen voor morgen .. #examen #nederlands #scared #goooodnight #love,326079955874222082,326079955874222082,358924608,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T20:43:44.000Z,Morgen examen techniek #scared,326073790872313858,326073790872313858,244200779,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T20:24:56.000Z,"Mn moeder rende in 1 keer het huis aan , zonder jas en schoenen .. Ik er achter aan op de zelfde manier ... Found her .. #scared",326069057575079939,326069057575079939,375677921,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T19:54:18.000Z,"Weekend was top met schatje <3 , morgen nederlands examen.. #scared",326061351795576834,326061351795576834,358888487,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-21T19:50:38.000Z,@someuser haha.. omg... #scared,326058106792595456,326060428822188034,1016215008,#scared,"[{'type': 'replied_to', 'id': '326058106792595456'}]",423027684,
nl,everyone,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T18:42:43.000Z,RT @someuser Prik morgen.... Niet tijdens school en zon enge naald in je arm. #scared,326043334051237888,326043334051237888,1013747353,#scared,"[{'type': 'retweeted', 'id': '326043262999752704'}]",,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-21T18:42:26.000Z,Prik morgen.... Niet tijdens school en zon enge naald in je arm. #scared,326043262999752704,326043262999752704,628546759,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T18:14:17.000Z,Ogod nee.. Kom nou alsjeblieft niet terug #scared,326036180560912384,326036180560912384,593990871,#scared,,,
nl,everyone,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T17:15:46.000Z,Morgen om 8:20 bij huisarts #scared,326021454674137090,326021454674137090,254126379,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-21T15:23:51.000Z,Een horror film kijken als er niemand bij is! #scared,325993287552991232,325993287552991232,444823047,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-21T08:46:00.000Z,Zo nog f lekker in bad en daarna klaarmaken. Vanmiddag afdansen! #scared,325893166341423107,325893166341423107,319146293,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T23:06:06.000Z,Met verouz mama kijken :(( #scared,325747232173338624,325747232173338624,97261995,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T23:01:00.000Z,RT @someuser Mama kijken met wendy en shir #scared,325745946652717058,325745946652717058,396624354,#scared,"[{'type': 'retweeted', 'id': '325744056619642882'}]",,
nl,everyone,TweetDeck,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T22:53:29.000Z,Mama kijken met wendy en shir #scared,325744056619642882,325744056619642882,313873000,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T22:06:36.000Z,Film is afgelopen :) #mama #scared,325732257442721793,325732257442721793,334230545,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-20T21:48:19.000Z,@someuser Die gezicht zijn niet heemaal 100% #Scared,325726785998315521,325727654659649536,410159802,#scared,"[{'type': 'replied_to', 'id': '325726785998315521'}]",232259739,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-20T21:37:04.000Z,@someuser @someuser @someuser @someuser jaa jonge mallooten ga wegrennen ofsoow #scared,325719198741454849,325724826293661696,1175903754,#scared,"[{'type': 'replied_to', 'id': '325724547858980864'}]",381681358,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T21:24:10.000Z,Net mama gekeken met @someuser @someuser #scared :$,325721578769879040,325721578769879040,348691157,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T20:57:53.000Z,Fieeeeuuuuwww dat was me een heftig fietsritje! #scared,325714962276294656,325714962276294656,290163453,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T20:56:42.000Z,Ik kijk teveel politieseries.. #scared,325714666787581952,325714666787581952,214908654,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T20:03:22.000Z,Waarom bestaan spinnen echt waar het zijn echt klote beesten!!! #scared,325701242766651394,325701242766651394,247825897,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-20T18:36:28.000Z,Mama kijken bij @someuser  vind het nu al niks #scared,325679375926300673,325679375926300673,298442706,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-20T17:53:53.000Z,11-11-11 kijken #scared ;s,325668660242952195,325668660242952195,710940180,#scared,,,
nl,everyone,TweetDeck,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T17:52:13.000Z,RT @someuser Mama kijken met eefje #scared,325668239176765441,325668239176765441,581020896,#scared,"[{'type': 'retweeted', 'id': '325667989808631809'}]",,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T17:51:14.000Z,Mama kijken met eefje #scared,325667989808631809,325667989808631809,255566376,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T16:09:52.000Z,Opeens gaat een of andere engerd naast me zitten #scared,325642483340017665,325642483340017665,1162772990,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T09:38:57.000Z,@someuser Chernobyl diaries kijken met @someuser #scared,325544104933081089,325544104933081089,407809732,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-20T09:30:28.000Z,Chernobyl diaries kijken met @someuser #scared,325541968933437441,325541968933437441,266657401,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T22:06:44.000Z,Zo een harde klap achter me uit de keuken maar ik weet gewoon niet wat het was! #scared,325369902791790592,325369902791790592,217453106,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T21:32:53.000Z,"alarmen uit, en slaap zetten of pakken en niet opegeten worden door die freaky spinnen.... #scared :(",325361382390370304,325361382390370304,1354911128,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T21:04:56.000Z,maar is ff kijke of me wiskunde cijfer al op magister staat #scared,325354350207696899,325354350207696899,1361632026,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T20:19:52.000Z,er waait de heletijd iets langs mij heen #scared,325343006565740546,325343006565740546,829630549,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T15:31:25.000Z,Pff.. in een omgeving zijn waar je onzeker bent en vanalles gaat denken.. #scared,325270419491934208,325270419491934208,1028619426,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-19T12:17:06.000Z,Zondag sollicitatie gesprek #scared,325221517581500416,325221517581500416,113302556,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-04-19T11:43:08.000Z,"@someuser haha, oke. Ik ga hhet nu doen #scared",325202191252074496,325212968683962368,492252240,#scared,"[{'type': 'replied_to', 'id': '325212677142085632'}]",261263020,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T06:34:03.000Z,Omg als ik vandaag et zelfde heb als sara ehh omg :o #scared,325135186264203265,325135186264203265,298627766,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T04:33:24.000Z,"Gm, vandaag examen #scared..",325104823680774146,325104823680774146,227803590,#scared,,,
nl,everyone,Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-19T01:56:50.000Z,Level 6-0 on ZombiesVSPlants :( #Scared,325065420606410752,325065420606410752,361736737,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-18T11:27:07.000Z,Vnv navelpiercing laten zetten #scared,324846549882503168,324846549882503168,287282616,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-18T06:21:20.000Z,Neem risico om nu naar school te gaan want weet niet eens zeker of ik om 9u begint .... #scared,324769598358564864,324769598358564864,259144208,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-18T05:09:07.000Z,8:10 afspraak bij tandarts #scared,324751421012590592,324751421012590592,221022150,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-18T04:40:17.000Z,Vandaag praktijkexamen tekenen afronden #scared,324744164879237120,324744164879237120,281675282,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T22:10:31.000Z,Nu slapen morgen en vrijdag praktijk examens verzorging #scared,324646078299398144,324646078299398144,306456597,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T21:51:29.000Z,@someuser saaaarryy #scared,324450248888045569,324641288089661440,359981688,#scared,"[{'type': 'replied_to', 'id': '324450248888045569'}]",517504350,
nl,everyone,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T20:24:22.000Z,"Dusss.. Er valt random ERGENS iets en allemaal lawaai.. Met pap gekeken maar precies niks, nergens #Haunted #Scared",324619367398662144,324619367398662144,346279544,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T19:40:37.000Z,"Dan ben je ff lekker aan het douchen, verpest een dikke vette zwarte spin je relaxmomentje #scared",324608353286365185,324608353286365185,383793486,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T19:39:44.000Z,Ik heb wondjes op mn benen ineens vandaag bij gym #scared,324608133307719680,324608133307719680,461139568,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T18:50:16.000Z,@someuser jaa #scared xd haah,324591443027062784,324595684768641024,481307529,#scared,"[{'type': 'replied_to', 'id': '324593246477115392'}]",540858579,
nl,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T18:39:54.000Z,RT @someuser Ojoo en dan opeens appen twee ryans my random .... #scared - niet ik :[,324593074686795779,324593074686795779,464899244,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T17:31:52.000Z,En dan vliegt er ineens een beestje voor je ... #scared,324575955031044097,324575955031044097,347147860,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T16:30:30.000Z,Genieten van laatste uurtje met mijn eigen kapsel.. #SCARED,324560509481394176,324560509481394176,221083825,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T15:02:58.000Z,Omg hoor ik dus dat je rekening geplunderd kan worden door nieuwe bankpasjes krijg ik vandaag onaangevraagd nieuw pasje #scared,324538483148472322,324538483148472322,753024247,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T05:59:37.000Z,vandaag presentatie.. #scared,324401743393849344,324401743393849344,232529056,#scared,,,
nl,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T05:23:28.000Z,"RT @someuser Maar gaan slapen , al veel te laat gemaakt! Wel leuke dag gehad met mijn allerliefste vriendje! Houden van hem! <3 ~! ...",324392646804119552,324392646804119552,245253379,#scared,"[{'type': 'retweeted', 'id': '324301303624904704'}]",,
nl,everyone,TweetDeck,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-16T23:20:30.000Z,"Maar gaan slapen , al veel te laat gemaakt! Wel leuke dag gehad met mijn allerliefste vriendje! Houden van hem! <3 ~! @someuser #scared",324301303624904704,324301303624904704,323375953,#scared,,,
nl,everyone,Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-16T19:39:17.000Z,"Altijd de avond voordat ik naar de tandarts moet, krijg ik kiespijn #scared 😱",324245631482855424,324245631482855424,203530274,#scared,,,
nl,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-16T18:44:46.000Z,aan het oppassen in het bos #scared,324231911696392193,324231911696392193,469620077,#scared,,,
nl,everyone,iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-16T11:34:23.000Z,Me 1e rijles is geregeld! #scared🚗🚑,324123602268078080,324123602268078080,566354170,#scared,,,
nl,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-16T09:49:36.000Z,Dus zon onbekende bejaarde vrouw die ik nog nooit heb gezien weet alles over mijn zusje...??? Dafuq???? #scared.,324097233425412096,324097233425412096,515775799,#scared,,,
nl,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-04-15T22:35:42.000Z,Inch kan gij mark ka their at the Van Nuys DMV 😳 #scared,323927640983605249,323927640983605249,602561807,#scared,,,
