source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Instagram,329911976492953600,157303107,everyone,329911976492953600,終於等到你。。。#s4 #samsung #new #phone #great http://someurl,2013-05-02T10:55:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,329865869163393024,72450607,everyone,329865869163393024,純潔的少女時代 #2013 #taiwan #taipei #book #eslite #store #the #great #gatsby #chinese #girl #generation http://someurl,2013-05-02T07:52:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,328402476191584258,701330490,everyone,328402476191584258,一双让我跌了无数次，害羞了无数次的鞋，但我还是很爱它，因为它是我21年里第一次买的高鞋。也因为它，我真正的学会了“跌了就要爬起来”。我会穿着它去跳舞的！哈哈！#great #present to... http://someurl,2013-04-28T06:57:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,327793131753984000,329109391,everyone,327793131753984000,多謝大佬感謝大佬 #Zara #Perfume #ILikeIt #Great #wow #*v* #媽媽話好中意wor #大佬減肥要成功啊 #我知大佬你中意咩tease啦  #12枝香水系要噴到何年何月？ http://someurl,2013-04-26T14:35:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter Web Client,327326667666239489,183464420,everyone,327326667666239489,买了个假毛，结果你们猜猜怎么了，老子头太大了。#great,2013-04-25T07:42:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,327229538780196865,609178943,everyone,327229538780196865,開心歡笑過，生氣爭吵過，靜心深談過，我們都知道，絕對不會丟下彼此...  #my. #great. #friend. #had. #quarrel.  #together. #laugh. #and.... http://someurl,2013-04-25T01:16:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,326648747830411264,235847526,everyone,326648747830411264,#homemade is always #great 好久沒吃媽媽做的菜 #food #foodporn #yum #instafood #TagsForLikes #yummy #instagood... http://someurl,2013-04-23T10:48:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,325520744127811585,1131107958,everyone,325520744127811585,#Great #butt #lLiza #escort #from #Oakland #ca [#bayern 193]:  http://someurl 广州,2013-04-20T08:06:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,325465143087599616,1131107958,everyone,325465143087599616,性交 #Great #butt #lLiza #escort #from #Oakland #ca [#Chongqing 811]:  http://someurl 重庆,2013-04-20T04:25:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,325114989109198849,118993183,everyone,325114989109198849,黄丽贵，湖北学生，李京 :D #takephoto #together #with #hubei #xuesheng #after #tiaowu #perform #great #awesome... http://someurl,2013-04-19T05:13:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,324879426200424448,741010830,everyone,324879426200424448,今日去左城大睇展覽，無乜特別..不過係一個好好嘅休息時間。 #city #u #great #rest #time #va #nth #special http://someurl,2013-04-18T13:37:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,324524995378302976,1131107958,everyone,324524995378302976,#Mariza #42 #yrs #old #great #boobs #from #Buffalo #Niagara #Region [#dali 774]:  http://someurl 给,2013-04-17T14:09:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,324519932660416512,1131107958,everyone,324519932660416512,性交 #Mariza #42 #yrs #old #great #boobs #from #Buffalo #Niagara #Region [#shandong 328]:  http://someurl 山东省,2013-04-17T13:49:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,323765083853422592,1131107958,everyone,323765083853422592,#Nice #brazilian #girl #from #fortaleza #fucks #me #for #50 #bucks #great #deal [#taiwai 35]:  http://someurl 大围,2013-04-15T11:49:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,323745202898628608,1131107958,everyone,323745202898628608,#Nice #brazilian #girl #from #fortaleza #fucks #me #for #50 #bucks #great #deal [#taiwai 204]:  http://someurl 大围,2013-04-15T10:30:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,323656510804733953,409187494,everyone,323656510804733953,你做的再好，也还是有人指指点点；你即便一塌糊涂，也还是有人唱赞歌。所以不必掉进他人的眼神，你需要讨好的，仅仅是你自己。#me #my #myself #girl #love #life #great... http://someurl,2013-04-15T04:38:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,322756061729796096,175345331,everyone,322756061729796096,成晚係咁笑，好辛苦！！！ #nice  #mrkoo #meet #birthday #great #smile #happy #tonight #photo #thanks #hkgirl #star... http://someurl,2013-04-12T17:00:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,322672565569073152,286448175,everyone,322672565569073152,#Yoko #great # #handjob #in #nagano [#dezhou 787]:  http://someurl Nanjing 南京,2013-04-12T11:28:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,322672522338394112,1068991104,everyone,322672522338394112,#Yoko #great # #handjob #in #nagano [#dezhou 787]:  http://someurl 长沙县,2013-04-12T11:28:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,322383939245330433,73742355,everyone,322383939245330433,Muralla China :) Inolvidable... #great #wall #china #travel @ Great Wall Of China Mutianyu 万里长城慕田峪 http://someurl,2013-04-11T16:21:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,322045572834021377,175345331,everyone,322045572834021377,飽到想嘔，但好扺食♥♥♥ #airport #yummy #goodtaste #food #hkfood #photo #hkgirl #hkig #follow #meet #nice #great... http://someurl,2013-04-10T17:57:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,321868879234211840,409187494,everyone,321868879234211840,用你的笑容去看待这个世界，别让这个世界夺走了你的笑容。#me #my #myself #girl #love #life #great #nice #day #moment #happy #smile... http://someurl,2013-04-10T06:14:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,321602810703671296,1131107958,everyone,321602810703671296,#Cassie #38yrs #old #from #denver #is #in #great #shape [#Ningbo 447]:  http://someurl 汕头,2013-04-09T12:37:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,321598337184849920,71814295,everyone,321598337184849920,在八大处跟 @someuser #awesome #fun #great #experience #mountain #china #beijing #beautiful #scenery http://someurl,2013-04-09T12:19:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,320841546280869888,1003932804,everyone,320841546280869888,"不错的天气 , 最适合跑步了 ^^ #jogging #park #nice #weather #nice #view #relax #great #lifegoeson #enjoy @ Taman... http://someurl",2013-04-07T10:12:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,"{'coordinates': {'type': 'Point', 'coordinates': [101.67904615, 3.21083203]}, 'place_id': '58571fbbbac56b11'}",,
twitterfeed,320810886430355457,286448175,everyone,320810886430355457,#Jessica #Great #boobs #from #Lodi #CA [#jilin 955]:  http://someurl Nanjing 南京,2013-04-07T08:10:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,320806600120086528,287214089,everyone,320806600120086528,#Jessica #Great #boobs #from #Lodi #CA [#Shantou 148]:  http://someurl 汕头,2013-04-07T07:53:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,320767382719168513,1131107958,everyone,320767382719168513,#Jessica #Great #boobs #from #Lodi #CA [#fushum 479]:  http://someurl 抚顺,2013-04-07T05:17:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,320740266552209408,291704826,everyone,320740266552209408,#Jessica #Great #boobs #from #Lodi #CA [#Guamgzhou 546]:  http://someurl 广州,2013-04-07T03:30:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,320703489909063680,1131107958,everyone,320703489909063680,#Great #massage #for #teens #in #malibu [#new #taipei 931]:  http://someurl 新北市,2013-04-07T01:04:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,320549611410444288,189792361,everyone,320549611410444288,我的房間里也有得看星星噢👍❤❤❤😱| #constellation #stars #my #room #tonight #sweet #nice #great #comfortable #enjoy... http://someurl,2013-04-06T14:52:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPad,320439704191385600,24363728,everyone,320439704191385600,草莓舒芙蕾，不會太甜，果香濃。#Great #strawberry #Soufflé @someuser #sweet #food #Taiwan http://someurl,2013-04-06T07:35:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,319802239642390528,409187494,everyone,319802239642390528,宅若久时天然呆、呆到深处自然萌，萌至极限轻松嫁，嫁与他人继续宅。#me #my #myself #girl #love #life #great #nice #day #moment #smile... http://someurl,2013-04-04T13:22:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319729854130044928,420328701,everyone,319729854130044928,#Lucy #thick #dildo #great #pleasure [#rss2 229]:  http://someurl 在越南的性别,2013-04-04T08:35:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319702644631429120,1131107958,everyone,319702644631429120,#Lucy #thick #dildo #great #pleasure [#dali 550]:  http://someurl 给,2013-04-04T06:47:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Twitter for iPad,319678490213507072,24363728,everyone,319678490213507072,招牌翡翠里肌蘋果捲，不膩，肉質嫩。@someuser #Great #Fried #Pork #Chop with #Apple #Japanese #Restaurant #food #Taiwan http://someurl,2013-04-04T05:11:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319674816842051585,1131107958,everyone,319674816842051585,性交 #Lucy #thick #dildo #great #pleasure [#Ningbo 688]:  http://someurl 山东省,2013-04-04T04:56:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319674738135932928,1131107958,everyone,319674738135932928,#Lucy #thick #dildo #great #pleasure [#Ningbo 688]:  http://someurl Tianjin 天津,2013-04-04T04:56:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319669118611628032,286448175,everyone,319669118611628032,#Lucy #thick #dildo #great #pleasure [#Nanjing 508]:  http://someurl Nanjing 南京,2013-04-04T04:33:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319656247328636929,292341203,everyone,319656247328636929,性交 #Lucy #thick #dildo #great #pleasure [#new #taipei 217]:  http://someurl 山东省,2013-04-04T03:42:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319650864388243457,287214089,everyone,319650864388243457,#Lucy #thick #dildo #great #pleasure [#Shantou 957]:  http://someurl 汕头,2013-04-04T03:21:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319635441659813889,1131107958,everyone,319635441659813889,#Lucy #thick #dildo #great #pleasure [#paulistas #putinhas 658]:  http://someurl 哈尔滨,2013-04-04T02:20:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319631075871698944,1131107958,everyone,319631075871698944,#Lucy #thick #dildo #great #pleasure [#fushum 552]:  http://someurl 抚顺,2013-04-04T02:02:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319612119723167744,291704826,everyone,319612119723167744,#Lucy #thick #dildo #great #pleasure [#Guamgzhou 738]:  http://someurl 广州,2013-04-04T00:47:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319539564375052288,291704826,everyone,319539564375052288,#Lucy #thick #dildo #great #pleasure [#Guamgzhou 758]:  http://someurl 广州,2013-04-03T19:59:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,319529329778368512,405693277,everyone,319529329778368512,今天吃的好開心啊!! 但麻辣一村有點貴就是了還有莫凡彼冰淇淋好好吃呀~~ #classmates #friend #hotpot #eat #food #good #great #awesome... http://someurl,2013-04-03T19:18:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319481344424030208,1131107958,everyone,319481344424030208,#Lucy #thick #dildo #great #pleasure [#new #taipei 603]:  http://someurl 新北市,2013-04-03T16:07:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,319403600445050880,409187494,everyone,319403600445050880,我本来就很喜欢他，自从看了《绅士的品格》更是中毒太深，虽然已经年过四十，但是怎么还是那么有型啊！oppa你真的太帅了啦！#me #my #myself #girl #love #life #great... http://someurl,2013-04-03T10:58:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,319402088092295168,967792585,everyone,319402088092295168,6年的好姐妹♥♥ 有见面啦爱人 傻婆 疯婆 #Jasye少惹 #sista #meetup #chat #catchup #happy #great #girls #babe #love http://someurl,2013-04-03T10:52:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319389549476319233,287214089,everyone,319389549476319233,#Great #butt #Sava #Kefar #escort #in #Des #Moines #Iowa [#Shantou 115]:  http://someurl 汕头,2013-04-03T10:02:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319327063762931712,292341203,everyone,319327063762931712,#Great #butt #Sava #Kefar #escort #in #Des #Moines #Iowa [#rss1 380]:  http://someurl 性在中国,2013-04-03T05:54:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319325291405258753,287214089,everyone,319325291405258753,#Great #butt #Sava #Kefar #escort #in #Des #Moines #Iowa [#sex #in #taiwan 588]:  http://someurl 汕头,2013-04-03T05:47:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319292967003226112,1131107958,everyone,319292967003226112,性交 #Great #butt #Sava #Kefar #escort #in #Des #Moines #Iowa [#Chongqing 223]:  http://someurl 重庆,2013-04-03T03:39:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319215971472666624,1131107958,everyone,319215971472666624,#Great #butt #Sava #Kefar #escort #in #Des #Moines #Iowa [#Tianjin 78]:  http://someurl Tianjin 天津,2013-04-02T22:33:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,319147621967093761,420328701,everyone,319147621967093761,#Great #butt #Sava #Kefar #escort #in #Des #Moines #Iowa [#Ningbo 614]:  http://someurl 臺北市,2013-04-02T18:01:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,319012022035562496,409187494,everyone,319012022035562496,别把我的个性和态度混为一谈，我的个性是源于我是谁，而我的态度则取决于你是谁。 #me #my #myself #girl #love #life #live #world #great #nice... http://someurl,2013-04-02T09:02:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,318696836464508929,291704826,everyone,318696836464508929,#Great #1960 #tits [#sex #in #taiwan 350]:  http://someurl 广州,2013-04-01T12:10:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,318696390853283840,287214089,everyone,318696390853283840,#Great #1960 #tits [#sex #in #taiwan 350]:  http://someurl 汕头,2013-04-01T12:08:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,318380655304114177,1003932804,everyone,318380655304114177,我回来了 ;) #back #from #hometown #Kampar #great #weather #hot #hot #hot http://someurl,2013-03-31T15:13:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,318314302807347200,420328701,everyone,318314302807347200,#Ana #Great #boobs #teen #self #pics #from #scranton [#rss2 864]:  http://someurl 在越南的性别,2013-03-31T10:50:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,318200922717179905,22878140,everyone,318200922717179905,#great #wall of #china 万里长城 八达岭 badaling #wonders of the #world #sights #travel #tourist #cn http://someurl,2013-03-31T03:19:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,317963152941793280,292341203,everyone,317963152941793280,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#rss1 368]:  http://someurl 性在中国,2013-03-30T11:34:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,317947762509488128,409187494,everyone,317947762509488128,有些事开心就好、喜欢就好，何必那么多理由！我，是来享受生活的🙋#me #my #myself #girl #love #life #great #nice #day #moment #smile... http://someurl,2013-03-30T10:33:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,317748118164750336,1131107958,everyone,317748118164750336,#Amia #filipina #hand #job #is #great [#nanning 49]:  http://someurl Tianjin 天津,2013-03-29T21:20:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,317690897452126209,1131107958,everyone,317690897452126209,#Melissa #great #teen #escort #from #london [#Hamburg #escorts 515]:  http://someurl 抚顺,2013-03-29T17:33:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
yionoion,317625401469984768,786479396,everyone,317625401469984768,越後三大花火 http://someurl #Echigo-three #great #fireworks,2013-03-29T13:12:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,317584367205621760,409187494,everyone,317584367205621760,这位oppa真的太有魅力了，真不愧是韩国巨星啊！#me #my #myself #nice #great #iphone #wallpaper #lockscreen #korean #actress... http://someurl,2013-03-29T10:29:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
under_wears,317362132284997632,810808987,everyone,317362132284997632,中国五大国有上市银行（工行、建行、农行、中行、交行）吸金能力超强，2012年净赚7746亿人民币。邮政储蓄银行还未上市，    #Five #great #country http://someurl http://someurl,2013-03-28T19:46:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,317229346446254080,409187494,everyone,317229346446254080,怎麼每一次看完一部劇，都會感到莫名的傷感，有些失落，是不是我入戲太深了啊？！😂😅#me #my #myself #girl #love #life #great #nice #day #hot... http://someurl,2013-03-28T10:59:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,316984094238048256,405693277,everyone,316984094238048256,每個星期三打球日都打的非常盡興又愉快啊!! #wednesday #great #happy #exercise #sport #sports #badminton #yonex #taiwan... http://someurl,2013-03-27T18:44:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,316874072283811840,1068991104,everyone,316874072283811840,#Yoko #great # #handjob #in #nagano [#changsha #hsien 728]:  http://someurl 长沙县,2013-03-27T11:27:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,316871245104807936,1131107958,everyone,316871245104807936,性交 #Yoko #great # #handjob #in #nagano [#dezhou 396]:  http://someurl 重庆,2013-03-27T11:16:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,316862571334492161,409187494,everyone,316862571334492161,最近也变哈韩一族了，韩流的魅力可不小啊，有机会我也要去韩国体验一下！✈🇰🇷😍#me #my #myself #girl #love #life #great #nice #day #moment... http://someurl,2013-03-27T10:41:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,316490762382614528,249483455,everyone,316490762382614528,其實ed早就應該要la😤#hk #hki #hkig #girl #less #homework #reduce #student #pressure #great #早就應該 http://someurl,2013-03-26T10:04:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315799276062134272,286448175,everyone,315799276062134272,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#Nanjing 895]:  http://someurl Nanjing 南京,2013-03-24T12:16:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315788506309992449,1131107958,everyone,315788506309992449,性交 厦门 #Cute #teen #Liza #jones #with #great #ass #from #Bristol [#daegu 448]:  http://someurl 性交 厦门,2013-03-24T11:33:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315786715119890432,292341203,everyone,315786715119890432,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#rss1 780]:  http://someurl 性在中国,2013-03-24T11:26:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315782500549025792,1131107958,everyone,315782500549025792,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#Tianjin 516]:  http://someurl Tianjin 天津,2013-03-24T11:09:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,315714440395886593,27239351,everyone,315714440395886593,Someone was about to make his great es-cà-pe!  牠在預備逃離💨 #giant #crab #great #escape http://someurl,2013-03-24T06:39:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315597471462084608,292341203,everyone,315597471462084608,#Juliette #great #escort #from #tijuana [#shantou 361]:  http://someurl 汕头,2013-03-23T22:54:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315578777952452608,292341203,everyone,315578777952452608,#Juliette #great #escort #from #tijuana [#bayern 543]:  http://someurl 汕头,2013-03-23T21:40:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,315577502636572673,420328701,everyone,315577502636572673,#Juliette #great #escort #from #tijuana [#taipei 546]:  http://someurl 臺北市,2013-03-23T21:35:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,315466571306921984,321493190,everyone,315466571306921984,有种说不出来的「恐怖」#instagood #instamood #instadonesia #tagstagram #tagsforlikes #like #instalike #great #love... http://someurl,2013-03-23T14:14:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,315425629451464704,409187494,everyone,315425629451464704,tammytey 你看！！！我放你的照片了！开心吗？哈哈哈 cheeying94 sally3lly #me #my #girl #love #life #great #nice #day #moment... http://someurl,2013-03-23T11:31:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,315058214901252096,409187494,everyone,315058214901252096,"这几天简直就是热爆了,今天终于下雨了☀☔有些人事物还在的时候，就该好好珍惜🙌#me #my #myself #girl #love #life #great #nice #day #hot #rain... http://someurl",2013-03-22T11:11:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,314921224398569472,321493190,everyone,314921224398569472,很快的，一个礼拜就这么过去了 #like #fun #likeaboss #happy #great #amazing #normal #moment #instagood #instamood... http://someurl,2013-03-22T02:07:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,314402443423256577,175345331,everyone,314402443423256577,真係俾t先生笑死！ coeytang46 miffytsang ckayin #meet #Happy #crazy #nail #friends #nice #great #hkgirl #nailart... http://someurl,2013-03-20T15:45:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,314037384075423746,291704826,everyone,314037384075423746,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#Guamgzhou 403]:  http://someurl 广州,2013-03-19T15:35:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
Instagram,314025383261503489,175345331,everyone,314025383261503489,"Ha,真係好似女仔♥ #great #nice #baby #boy #happy #ig #photo #bb http://someurl",2013-03-19T14:47:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,314011964814811136,1131107958,everyone,314011964814811136,#Cute #teen #Liza #jones #with #great #ass #from #Bristol [#taiwai 574]:  http://someurl 大围,2013-03-19T13:54:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
twitterfeed,313996283197149185,1131107958,everyone,313996283197149185,性交 #Cute #teen #Liza #jones #with #great #ass #from #Bristol [#shandong 525]:  http://someurl 山东省,2013-03-19T12:52:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",zh,#great,,,
