source,conversation_id,author_id,text,geo,reply_settings,created_at,id,public_metrics,lang,search_query,referenced_tweets,in_reply_to_user_id
Sprout Social,757968750289096704,3278128448,Que empiece un gran día. [ #KEF is #GREAT ] http://someurl,,everyone,2016-07-26T16:00:07.000Z,757968750289096704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757967231754072064,63003482,México / Great Day - Excelente día #nike #nikeplus #nikeplusrunning #sport #healthy #day #great... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1333, 19.4333]}, 'place_id': 'bfc35dcc7e63252a'}",everyone,2016-07-26T15:54:05.000Z,757967231754072064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757954131067858944,184742865,#family #Quito #great #unitifinoallultimo 👊🕚🌃 http://someurl,,everyone,2016-07-26T15:02:01.000Z,757954131067858944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757930102676156416,116639687,"#volcano #great #view #travel @ Cayambe, Ecuador http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-78.1333, 0.05]}, 'place_id': '007d8b3c783b5a73'}",everyone,2016-07-26T13:26:32.000Z,757930102676156416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757928201683427328,90586340,Laserrrgameeeee... #gun #fun #lasertag #great #war #killer @ Lazgam... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [100.56527495, 13.73328302]}, 'place_id': '0149a7b738015c7b'}",everyone,2016-07-26T13:18:59.000Z,757928201683427328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757903383944503296,263398128,Un buen día será hoy 😃 #great,,everyone,2016-07-26T11:40:22.000Z,757903383944503296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,757887387548737536,129274153,....las mejores visuales de nuestra amada Caracas @someuser #Great,{'place_id': '043383f8b2b79918'},everyone,2016-07-26T10:36:48.000Z,757887387548737536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757814925574012928,1955393498,Antes de ayer le di rt a la banana chota esa y ayer me perdi el follow spree de nash #great,,everyone,2016-07-26T05:48:52.000Z,757814925574012928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for iPhone,757812403186741251,264418697,Impresionante speech de #MichelleObama argumentos racionales contados de forma emocional. #great #DemocraticNationalConvention,,everyone,2016-07-26T05:38:51.000Z,757812403186741251,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,757807783248932864,95823999,Amigos del alma #picture #photography #photo #happyday #great #art... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.17052627, 19.39365297]}, 'place_id': '7d93122509633720'}",everyone,2016-07-26T05:20:29.000Z,757807783248932864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,757782721519386624,449421873,Es imposible no volverse vicio de #ScreamSerie 👻🔪🔫 esta temporada es más entretenida que la 1era. #Great,,everyone,2016-07-26T03:40:54.000Z,757782721519386624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757766967809892352,559680790,@someuser tirándole a @someuser con todo #Great,,everyone,2016-07-26T02:38:18.000Z,757766967809892352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,970207298
Twitter Web Client,757765748261396480,432788448,Sobresaliente discurso de @someuser #Great and @someuser @someuser #DemocraticNationalConvention #DemsInPhilly #DemConvention,,everyone,2016-07-26T02:33:27.000Z,757765748261396480,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757762598498689025,626828342,Tengo mas ampollas que pies #great,,everyone,2016-07-26T02:20:56.000Z,757762598498689025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,757675856772739074,195188201,Dictamos docencia sobre el programa preventivo #GREAT a niños del Colegio Federico Zúñiga Feliú en Penonomé. http://someurl,{'place_id': '9d8ae4b0fac2036a'},everyone,2016-07-25T20:36:15.000Z,757675856772739074,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",es,#great,,
Sprout Social,757666773000781824,3278128448,"Instalar de manera discreta el #audio de mejor calidad, es posible con Ci   [ #KEF is #GREAT ] http://someurl",,everyone,2016-07-25T20:00:10.000Z,757666773000781824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,757657858263482368,379410687,Visualizar es materializar 🙏🏻#thesecret #askbelievereceive #great #gratitude #alwaysthankful #lawofattraction #powerful #thanks.,,everyone,2016-07-25T19:24:44.000Z,757657858263482368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757655204460453888,3970987995,Te gustan nuestras gafas?| Ya están disponibles en nuestra #web| #Great #look de:| @someuser... http://someurl,,everyone,2016-07-25T19:14:11.000Z,757655204460453888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,757654426354155520,460396641,@someuser #real bar #great ale http://someurl,,everyone,2016-07-25T19:11:06.000Z,757654426354155520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '757616691564118016'}]",38466098
Instagram,757637285424820224,381646749,De merendola ;))) #formentera #amazing #great  #canrafalet  #vacaciones #viajes #velero #navegar... http://someurl,,everyone,2016-07-25T18:02:59.000Z,757637285424820224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Sprout Social,757636592399855617,3278128448,Para ponerle un buen toque al #felizlunes: 6 #descargas #gratis que todo #audiófilo debe conocer [#KEF is #GREAT]  http://someurl,,everyone,2016-07-25T18:00:14.000Z,757636592399855617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Hootsuite,757629276535525377,40047999,Las nacionalidades de las mujeres más poderosas del mundo!! #women #powerful #great #merkel #gates #clinton http://someurl,,everyone,2016-07-25T17:31:10.000Z,757629276535525377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for Android,757627116909367296,743943220707602432,La vieron? fue lo mas la rrompio en #SG😅😅😆😆😊😌💕🙈🙉🙊😋😋👍👍👍👌👌👌🎶🎶🎶🎶🎶#great escape vailo y canto increible!!!!!!! http://someurl,,everyone,2016-07-25T17:22:35.000Z,757627116909367296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757619778559221760,86612400,Hoy es un gran Lunes😆😘 #me #girl #woman #happy #monday #smile #great... http://someurl,,everyone,2016-07-25T16:53:25.000Z,757619778559221760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757535794039033856,612051343,Buenos días 😍😍 #herbalife #shake #fitness #fit #fitnessaddict #great http://someurl,,everyone,2016-07-25T11:19:42.000Z,757535794039033856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757520442647310336,1334355450,Iba a pedirle a mi madre que hiciese espaguetis para comer y viene y me dice ¿Quieres comer espaguetis? #Great💕,,everyone,2016-07-25T10:18:42.000Z,757520442647310336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter Web Client,757504667681259520,3412316734,Diviértete con nosotros! #nuibeachcalella #maresme #gourmet #calella #calellabeach #bondia #calellabcn #great http://someurl,,everyone,2016-07-25T09:16:01.000Z,757504667681259520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757485300201512960,563715583,AIR JORDAN5 | #jordan5 #nike #air #jordan #new #kicks #black #great http://someurl,,everyone,2016-07-25T07:59:03.000Z,757485300201512960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sv,#great,,
Twitter for iPhone,757459725466406912,86752604,Empezar la semana con un trailer de Sherlock #great http://someurl,,everyone,2016-07-25T06:17:26.000Z,757459725466406912,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '757455397414469632'}]",
Instagram,757447246258511872,80110007,Facundo todo un genio #great #grande http://someurl,,everyone,2016-07-25T05:27:50.000Z,757447246258511872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,757434186911264768,238730819,juego de estrellas CIBABAJ ;) | #great #team http://someurl,,everyone,2016-07-25T04:35:57.000Z,757434186911264768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,757416631224012801,75912332,Y la pasamos bailando con ellos!!!| #Great http://someurl,,everyone,2016-07-25T03:26:11.000Z,757416631224012801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",es,#great,"[{'type': 'quoted', 'id': '757092768678240256'}]",
Instagram,757397824682102784,283256289,Regina se perdió el #sol #sunglasses #great #tagsforlikes  #followmeback #mylove  #instadaly... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.03526218, 19.53687338]}, 'place_id': 'f879e41db043d14c'}",everyone,2016-07-25T02:11:27.000Z,757397824682102784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,757387675213111296,129274153,Jhonattan Vega coronó el RBC Canadian Open #Great,{'place_id': '043383f8b2b79918'},everyone,2016-07-25T01:31:08.000Z,757387675213111296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,757366249626099712,48641730,@someuser muy bien tocayo #Great :),,everyone,2016-07-25T00:32:02.000Z,757372802861150208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,"[{'type': 'replied_to', 'id': '757367411246977025'}]",4605633500
Twitter Web Client,757372615271059456,159223919,Gran presentación de #Malevo en @someuser http://someurl #great,,everyone,2016-07-25T00:31:17.000Z,757372615271059456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,757364762380341248,3278128448,Siéntate y disfruta la forma en que va acabando este domingo. [ #KEF is #GREAT ] http://someurl,,everyone,2016-07-25T00:00:05.000Z,757364762380341248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,757334548187230208,3278128448,Para #oídos exigentes y espacios de alto nivel [ #KEF is #GREAT ] http://someurl,,everyone,2016-07-24T22:00:01.000Z,757334548187230208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757321369184903168,865860480,[ M I G U E L  C O L O R A D O ] #instamexicanos #great #july... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-90.65, 18.7833]}, 'place_id': 'ea0b11ac2bd8a59a'}",everyone,2016-07-24T21:07:39.000Z,757321369184903168,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757310179377545216,415822363,No he visto mariposas por aquí.| #InstaGirl #Cute #Photo #Summer #Holidays #Sun #Great #Day... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [12.50667619, 41.88996858]}, 'place_id': '7d588036fe12e124'}",everyone,2016-07-24T20:23:11.000Z,757310179377545216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757299897695477762,744189734528786432,Un dia como hoy @someuser cumple #40años #recuerdos #goles #selecta # finales #elsalvador #clubsportcityes #great http://someurl,,everyone,2016-07-24T19:42:20.000Z,757299897695477762,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757290061436166144,349958748,:) Buena noche esa... #Me #CurlyHair #Happy #Smile #Life #Great #GoodTime #Moments #Together... http://someurl,,everyone,2016-07-24T19:03:15.000Z,757290061436166144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter Web Client,757281948586901504,129274153,...desconocía tal información: Antonio Banderas será Gianni Versace #Great,{'place_id': '043383f8b2b79918'},everyone,2016-07-24T18:31:00.000Z,757281948586901504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757234295354302464,353459949,📷 #Shooting 🐲Iguana Saiyajin.🔥 #Great @ Parque Seminario (de las iguanas) http://someurl,,everyone,2016-07-24T15:21:39.000Z,757234295354302464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757221696952754176,2169104682,Otra vez carreron de @someuser y @someuser 👏 👏 👏 👏 👏 👏 👏| P7 and P8 #fantastic #great ✌| 👏 👏,,everyone,2016-07-24T14:31:35.000Z,757221696952754176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,757158413453430784,95823999,Carrera princesas #moment #running #emociondeportiva #great #enjoy #always #idea #kit... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.19118195, 19.43152799]}, 'place_id': '3ad512d283f67a11'}",everyone,2016-07-24T10:20:07.000Z,757158413453430784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,757146574271176704,1490519832,@someuser entrenando duro y estrenando material en la única pista indoor de Francia @someuser  #Great ! http://someurl,,everyone,2016-07-24T09:33:05.000Z,757146574271176704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '756923247728398336'}]",4276083382
Instagram,757056721516912640,95823999,Muchas gracias me la pase increíble #great #happyday #happybirthday... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-99.1643844, 19.33977671]}, 'place_id': '609d1bbc180f1434'}",everyone,2016-07-24T03:36:02.000Z,757056721516912640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,757008059512262656,697052351555858432,Noble deporte!💥🏃🏻💨 #great #sport #nikon #d5100 #landscape #iphonesia #instachile #nature... http://someurl,,everyone,2016-07-24T00:22:40.000Z,757008059512262656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#great,,
Mobile Web (M2),757005209583362049,152150923,12 ptos acumula el Carabobo en 5 partidos #Great,,everyone,2016-07-24T00:11:21.000Z,757005209583362049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756992309313413121,77346232,Se ahogó en su vasta inmensidad #loch #lake #lago #ness #nessie #lochness #monster #great... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-3.18803908, 55.95001695]}, 'place_id': '7ae9e2f2ff7a87cd'}",everyone,2016-07-23T23:20:05.000Z,756992309313413121,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,756992170649907201,2800910640,Me acabo de espetar un tenedor en el codo #great,,everyone,2016-07-23T23:19:32.000Z,756992170649907201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756985195316834304,405211405,Primera 🌄 #landscape #nature #instapic #instamoment #travel #picoftheday #like4like #l4l #great... http://someurl,,everyone,2016-07-23T22:51:49.000Z,756985195316834304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,756975683499397120,91239786,Nunca mejor dicho 👌🏻😎 #quote #friendship #day #lifeisgood #feeling #great #thehandofGod in... http://someurl,,everyone,2016-07-23T22:14:01.000Z,756975683499397120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,756958397233242112,51754001,@someuser gracias por el SAP con subtítulos !!!! #great,,everyone,2016-07-23T21:05:20.000Z,756958397233242112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,11354672
Twitter for iPhone,756933602638565376,2180602447,Pooor fin de mis favoritos #PokemonGO #great http://someurl,,everyone,2016-07-23T19:26:48.000Z,756933602638565376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756924758067912704,753232892982095873,#great porn contortion dildo http://someurl http://someurl,,everyone,2016-07-23T18:51:39.000Z,756924758067912704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,756910047439966208,84737449,Estrenando zapatitos pa la chamba 😁. #great #job http://someurl,,everyone,2016-07-23T17:53:12.000Z,756910047439966208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for iPhone,756863962860224512,4639353640,@someuser @someuser @someuser @someuser #great#combo,,everyone,2016-07-23T16:42:35.000Z,756892276341739520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'replied_to', 'id': '756863962860224512'}]",89879578
Sprout Social,756851430649016322,3278128448,Ir más allá del teatro en casa [ #KEF is #GREAT ]. http://someurl,,everyone,2016-07-23T14:00:17.000Z,756851430649016322,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756802098503753729,1020093644,Esta tarde me hago un piercing y todavía no sé cual hacerme. #great,,everyone,2016-07-23T10:44:15.000Z,756802098503753729,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,756788813582794752,348992383,"Probablemente el viernes más exigente en mucho tiempo,de menos a más matando al escudero @someuser #great",,everyone,2016-07-23T09:51:28.000Z,756788813582794752,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Twitter Web Client,756752784976994304,108280408,Espectacular el trabajo de marketing en torno a la figura de Guardiola y del sentimiento/club del @someuser #Great | http://someurl,,everyone,2016-07-23T07:28:18.000Z,756752784976994304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '756574544769482752'}]",
Instagram,756722823712927744,750214950119845888,Regalo de Damián. #artist #pencil #pulpo #art #bestfriends #surprise 😍 #blackandwhite #great... http://someurl,,everyone,2016-07-23T05:29:15.000Z,756722823712927744,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756679903702028288,98217719,"Si uno no escribe, ni se acuerdan de ti jajaja #Great",,everyone,2016-07-23T02:38:42.000Z,756679903702028288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756668198368444417,129274153,El adolescente Jonathan Cecotto se llevó la victoria en la primera carrera de la doble fecha de la serie italiana Porsche Cayman Cup #Great,{'place_id': '043383f8b2b79918'},everyone,2016-07-23T01:52:11.000Z,756668198368444417,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,756663452693692416,977192275,Soy tan chico bien que no saldré hoy. Obvio. #me #guy #baby #boy #buap #chillin #great #followme http://someurl,,everyone,2016-07-23T01:33:19.000Z,756663452693692416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756662243874398208,114348253,Deli! #drink #fun #againincdmx #alfonsoxiii #lovely #great @ La Polar http://someurl,,everyone,2016-07-23T01:28:31.000Z,756662243874398208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",es,#great,,
Twitter Web Client,756661245873360896,129274153,Eric Clapton colaboró en el nuevo disco de los Rolling Stones @someuser #Great @someuser,{'place_id': '043383f8b2b79918'},everyone,2016-07-23T01:24:33.000Z,756661245873360896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756646702950604800,450059679,"Que diver, todo el finde estudiando porque el lunes tengo examen #great",,everyone,2016-07-23T00:26:46.000Z,756646702950604800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Sprout Social,756639992063991809,3278128448,Listos para un fin de semana espectacular. [ #KEF is #GREAT ] http://someurl,,everyone,2016-07-23T00:00:06.000Z,756639992063991809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756639247772291072,144192033,Visita técnica.. #job #work #work2016 #grupomarsan #magnacosma #great #newproject #good... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-38.30277634, -12.69333363]}, 'place_id': '0f4979e993e4e38b'}",everyone,2016-07-22T23:57:09.000Z,756639247772291072,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,756609816387133440,3278128448,¿Ya tienes tu #MUO para relajarte con la mejor música #Bluetooth? [ #KEF is #GREAT ] http://someurl,,everyone,2016-07-22T22:00:12.000Z,756609816387133440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter for Android,756595333346516992,3130175459,No aparezco unas horas y brad ya tiene a una piba #great,,everyone,2016-07-22T21:02:38.000Z,756595333346516992,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Sprout Social,756579589875441665,3278128448,¡Nada como el placer de tener #LS50 que vayan de la mano con tu #estilo! [ #KEF is #GREAT ] http://someurl,,everyone,2016-07-22T20:00:05.000Z,756579589875441665,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756577150527008768,118509244,LA CHINA | PORTER #México #Messico #Mexique #Photo #Aztlán #Travel #Tepoztlán #Great #Comida... http://someurl,,everyone,2016-07-22T19:50:23.000Z,756577150527008768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,756573049336455168,498979358,Un heladito? #sun #fresh #dessert #infinity #iwant #more #smooy #memory #delicious #great... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-0.77361692, 38.48035528]}, 'place_id': '57e0fe26d4cc5f2e'}",everyone,2016-07-22T19:34:06.000Z,756573049336455168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756565115298807809,85894382,Ya tengo serie para estas vacaciones... #Great #StrangerThings http://someurl,,everyone,2016-07-22T19:02:34.000Z,756565115298807809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",es,#great,,
Instagram,756523158492950529,456990588,Cuando sabes que será un gran día sin duda alguna 😍😍😍| #great... http://someurl,,everyone,2016-07-22T16:15:51.000Z,756523158492950529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756516265192075264,167568595,Ya tengo mi código de enki. Levante la manota quien quiera uno. Sólo tengo 3| #enki #bestapp #great #gamified #learning #code ;),,everyone,2016-07-22T15:48:27.000Z,756516265192075264,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for iPhone,756512110952194048,126269904,La nostra amica Luciana #Polliotti sulla copertina di @someuser #Great Luciana! #gelato http://someurl,,everyone,2016-07-22T15:31:57.000Z,756512110952194048,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",it,#great,,
Twitter for iPhone,756503200266489857,609622950,Inestabilidad emocional| #Great -_-,,everyone,2016-07-22T14:56:32.000Z,756503200266489857,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756501727717781504,31422091,#aboutlastnight #amazing #night liintlfilmexpo #with #the #epic @someuserle. #Great... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-73.52884301, 40.66944386]}, 'place_id': '897598c208cde261'}",everyone,2016-07-22T14:50:41.000Z,756501727717781504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756486378108715008,31422091,#aboutlastnight #wonderful #night #at liintlfilmexpo #with Cheryl Martin! #Great #times #and... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-73.52884301, 40.66944386]}, 'place_id': '897598c208cde261'}",everyone,2016-07-22T13:49:42.000Z,756486378108715008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Instagram,756482972463665153,3344492843,#jewellery en el Gran Bazar 😀😁😂| 🔹🔸🔹🔶🔷🔷🔶🔷🔷🔶🔹🔸🔹| #jewelry #great #bazar #shop #istanbul #turkey... http://someurl,,everyone,2016-07-22T13:36:10.000Z,756482972463665153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
Twitter Web Client,756479597554896896,629605841,Y a los Capricornio que nos den por culo #great http://someurl,,everyone,2016-07-22T13:22:45.000Z,756479597554896896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,"[{'type': 'quoted', 'id': '746068838115123200'}]",
Instagram,756472689578082304,144192033,Visita técnica para analisarmos os reparos... #great #grupomarsan #marsanserviços #job #work... http://someurl,"{'coordinates': {'type': 'Point', 'coordinates': [-38.26705456, -12.68437028]}, 'place_id': '0f4979e993e4e38b'}",everyone,2016-07-22T12:55:18.000Z,756472689578082304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
SoundCloud,756469515026784256,153816411,#great #music! Tropa Macaca – Arestas Do Tempo by The Trilogy Tapes http://someurl on #SoundCloud,,everyone,2016-07-22T12:42:41.000Z,756469515026784256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Instagram,756468896283197440,95823999,"Gracias Twitter #twitter #happybirthday #happy #happyday #great @ Mexico City, Mexico http://someurl","{'coordinates': {'type': 'Point', 'coordinates': [-99.1333, 19.4333]}, 'place_id': 'bfc35dcc7e63252a'}",everyone,2016-07-22T12:40:14.000Z,756468896283197440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
SoundCloud,756465769765036032,153816411,#great #music! Tropa Macaca – Igual A Si by The Trilogy Tapes http://someurl on #SoundCloud,,everyone,2016-07-22T12:27:48.000Z,756465769765036032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",es,#great,,
Twitter for iPhone,756362035605012481,199516077,Me acabo de acordar que uno de mis libros favoritos lo tiene un pendejo al que se lo preste... Y ahora se lo tengo que pedir #Great 😒,,everyone,2016-07-22T05:35:36.000Z,756362035605012481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#great,,
