lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",300335551469473792,Noooo!!!!!! Michigan lostt!!!!!!! #pissed,857225202,everyone,2013-02-09T20:09:10.000Z,300335551469473792,Mobile Web (M2),#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",300280952700153856,"Antes de comprarle un perro a tu hijo... educa a tu asqueroso hijo caprichoso, irresponsable y estúpido!! :@ #Pissed",626255649,everyone,2013-02-09T16:32:12.000Z,300280952700153856,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",300218774127271936,Qe sueñoooo!!!!!!!!!!!!! :( #pissed #crap #Fck,172598623,everyone,2013-02-09T12:25:08.000Z,300218774127271936,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",300053613953314817,Me molesta de sobremanera que una persona vaya escuchando música con su teléfono en el transporte... ¡Para eso existen los audífonos!#Pissed,122784656,everyone,2013-02-09T01:28:50.000Z,300053613953314817,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",300024612169850881,Valley <<<<<<<<< #pissed,330159318,everyone,2013-02-08T23:33:36.000Z,300024612169850881,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",299984679665274880,Y pensar que todavia me queda un año mas.. #pissed,476975486,everyone,2013-02-08T20:54:55.000Z,299984679665274880,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299905926968799232,"Me la pase todo el día preparando mi clase con el libro de lenguaje nigga, y ni escuela tuvimos hoy #pissed 😡",101294664,everyone,2013-02-08T15:41:59.000Z,299905926968799232,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299857496900788225,cojoneeees yo queria ir al juegonde basket de los nenes en Adianez -.- #pissed,1149157824,everyone,2013-02-08T12:29:33.000Z,299857496900788225,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299851963531669505,El 2013 a empezado malo para mi salud me siento de 55 #pissed,499331619,everyone,2013-02-08T12:07:33.000Z,299851963531669505,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",299714181463162880,Personas sin cerebro y las que cambian tus presentaciones como se les antoja! -.- #Pissed,600255506,everyone,2013-02-08T03:00:03.000Z,299714181463162880,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299665425543872513,aja y en un mes por lo visto tengo q saber todo...  #pissed,306528072,everyone,2013-02-07T23:46:19.000Z,299665425543872513,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299646709120765952,Pues vaya caso que me hace Andy... #pissed :),767757529,everyone,2013-02-07T22:31:57.000Z,299646709120765952,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299392930274242560,Hay gente que debería quedarse para siempre debajo de la piedra que salio #pissed,266296725,everyone,2013-02-07T05:43:31.000Z,299392930274242560,Twitter for iPhone,#pissed,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299373103446900736,Pinche marco fabian!!!! #Pissed #seriously?,131739240,everyone,2013-02-07T04:24:44.000Z,299373103446900736,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-119.8029421, 39.5519987]}, 'place_id': 'd605609781eecfd1'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",299286235833307136,EL. OH. EL. #pissed,865454102,everyone,2013-02-06T22:39:33.000Z,299286235833307136,Mobile Web (M2),#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299284833845248000,Migel <3 #pissed  @someuser @someuser http://someurl,25061752,everyone,2013-02-06T22:33:59.000Z,299284833845248000,Twitter for Windows Phone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",299283182451310592,@someuser #sad #angry #afraid #pissed #MadAsHell #weird #Resented #SadAgain que pijiada te voy a dar haha !,1061613277,everyone,2013-02-06T22:27:25.000Z,299271635867951104,Twitter for BlackBerry®,#pissed,,208254114,"[{'type': 'replied_to', 'id': '299281213485617152'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299265813729402882,ODIO LOS CHISMES!!!! #pissed,89791858,everyone,2013-02-06T21:18:24.000Z,299265813729402882,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",299221759914278912,Lactose intolerant...... #pissed,353969059,everyone,2013-02-06T18:23:21.000Z,299221759914278912,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299171050401460224,No Valentine #Pissed,388662225,everyone,2013-02-06T15:01:51.000Z,299171050401460224,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299159059960037377,Pito!  Odio matematicas!  Si usted profe con sus ecuaciones! Saque la integral de esta! #pissed,454241641,everyone,2013-02-06T14:14:12.000Z,299159059960037377,Twitter for Android,#pissed,,,
in,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",299121449959059457,#pissed DIPUTA!,300100388,everyone,2013-02-06T11:44:45.000Z,299121449959059457,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299003635382226944,Selma>>>Tierra #pissed,469591628,everyone,2013-02-06T03:56:36.000Z,299003635382226944,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298977926655918081,Me vale verga lo que pase #pissed,222887136,everyone,2013-02-06T02:14:27.000Z,298977926655918081,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298941254971056128,"Me rindo. Tengo todo el día jodiendo con esta práctica, si no supe como hacerlo hace dos horas, no sabré aun en dos horas más. #pissed",135646177,everyone,2013-02-05T23:48:43.000Z,298941254971056128,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298938192458027008,Y después se preguntan por qué a uno no le gusta ir al médico...  #pissed http://someurl,221783451,everyone,2013-02-05T23:36:33.000Z,298938192458027008,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298932454142652419,"MI EMPLEADA ME ROBABA MI ROPA, METETE CON TODO!!!! CORTAME LA CARA  SI QUIERES, PERO CON MI ROPA ALA. #PISSED",55265096,everyone,2013-02-05T23:13:45.000Z,298932454142652419,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298930499571830785,"Malditas evaluaciones, con dos minutos no alcanzo a hacer nada! #pissed",482122162,everyone,2013-02-05T23:05:59.000Z,298930499571830785,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298899941038891008,Como hay gente q no vale madres #pissed,545153522,everyone,2013-02-05T21:04:33.000Z,298899941038891008,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298877418448490496,Martes 5 es mi verdadero Martes 13...todo está saliendo mal #pissed,35403320,everyone,2013-02-05T19:35:04.000Z,298877418448490496,UberSocial for BlackBerry,#pissed,,,
in,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298664220201975808,Siris #pissed. http://someurl,379299565,everyone,2013-02-05T05:27:54.000Z,298664220201975808,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",298615710857449472,SCREW TIERRA! #pissed,218555198,everyone,2013-02-05T02:15:08.000Z,298615710857449472,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",298445585315422208,Aveces pienso que mi amiga se puede convertir en una asesina @someuser #pissed #funny,459438490,everyone,2013-02-04T14:59:07.000Z,298445585315422208,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298445021068271617,Hoy todos los teléfonos están ocupados #pissed,89564334,everyone,2013-02-04T14:56:52.000Z,298445021068271617,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",298415797984960512,Esta pendeja siempre me aruina la mañana . 😡😤| #pissed,65952568,everyone,2013-02-04T13:00:45.000Z,298415797984960512,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",298234125805039617,Pinchis pendejos alv #pissed,750556345,everyone,2013-02-04T00:58:51.000Z,298234125805039617,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298198303575781376,mi ruman a perde e control awor min por wak otro programma !!!!!!!! #pissed,415631039,everyone,2013-02-03T22:36:30.000Z,298198303575781376,Twitter Web Client,#pissed,,,
en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",298061497677000704,@someuser touchy or predictable #pissed,22358876,everyone,2013-02-03T13:32:53.000Z,298038142961864705,Twitter for iPad,#pissed,,20937209,"[{'type': 'replied_to', 'id': '298061275831861248'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297911652882477057,Por eso nunca digo nada y me guardo las cosas #Mad #Pissed,476843214,everyone,2013-02-03T03:37:27.000Z,297911652882477057,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297888217468919810,Tenian que ser de Palau todos -____- #Pissed,325246937,everyone,2013-02-03T02:04:20.000Z,297888217468919810,Twitter for Windows Phone,#pissed,,,
en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297774782085226496,Agggghhhhhhh. No formal. #Pissed,416337257,everyone,2013-02-02T18:33:35.000Z,297774782085226496,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297767975233146880,Que gastadera de plata en gente que ni se lo merece! #pissed,78656055,everyone,2013-02-02T18:06:32.000Z,297767975233146880,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297732366540099585,Missing El Dia de la Calendaria #pissed #wherearemytamales,147634292,everyone,2013-02-02T15:45:02.000Z,297732366540099585,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297697949981487104,Solo a mi hermana se le ocurre levantarme mientras que no he dormido casi nada :@  #pissed,103511589,everyone,2013-02-02T13:28:16.000Z,297697949981487104,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297573999221809153,Mínimo si me lo dices pues yo no pierdo mi tiempo #pissed,1135878985,everyone,2013-02-02T05:15:44.000Z,297573999221809153,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297503253321641984,Hilton metropole london #pissed,418996248,everyone,2013-02-02T00:34:37.000Z,297503253321641984,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297473564603449345,Detesto que me cojan las cosas!!!! #pissed,293122598,everyone,2013-02-01T22:36:39.000Z,297473564603449345,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297440426594545664,Que la caja del banco no te deje sacar dinero.!! #quemalaonda #putamadre #pissed,700167908,everyone,2013-02-01T20:24:58.000Z,297440426594545664,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-92.39577499, 41.02765675]}, 'place_id': '2c4414bce9601f20'}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297423372646760449,Dude eso es lo que tienen los que llevaron Larry demasiado lejos #sorryNOTsorry #pissed,400769952,everyone,2013-02-01T19:17:12.000Z,297423372646760449,Twitter for iPad,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297405967111438336,Porque la gente solo te busca para pedir favores y despues dicen llamarse tus amigos? #pissed,244079221,everyone,2013-02-01T18:08:02.000Z,297405967111438336,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297340860352315392,Hacia donde me llevara el dia #Pissed,274782198,everyone,2013-02-01T13:49:20.000Z,297340860352315392,Twitter Web Client,#pissed,,,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297177868847423488,Weeeeeey haha #prick #pissed,1095427464,everyone,2013-02-01T03:01:39.000Z,297177868847423488,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297164732069203968,Mi mama si sabe enojarme #pissed,244302742,everyone,2013-02-01T02:09:27.000Z,297164732069203968,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",297162589014749184,Hello hormones. #happy #sad #pissed #grouchy,367215037,everyone,2013-02-01T02:00:56.000Z,297162589014749184,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297108858688638976,Basta con que me ponga a ver un video que TODO EL MUNDO empiece a gritar -.- #pissed,91610238,everyone,2013-01-31T22:27:26.000Z,297108858688638976,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297108506950119424,"Tipico, que por la luz de cruce pierdas el bus #pissed",347492461,everyone,2013-01-31T22:26:02.000Z,297108506950119424,Twitter Web App,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297088874386186240,Todos estan q si San Valentin pa aqui y q carajos m importa ese dia! para mi no esta en mi calendario a menos q surja un milagro #pissed,293184492,everyone,2013-01-31T21:08:01.000Z,297088874386186240,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",297080608734203904,Cos quer le trafffiiic  #pissed,548652466,everyone,2013-01-31T20:35:11.000Z,297080608734203904,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",297075938330566656,Odio hacer los deberes.... #Pissed,319836310,everyone,2013-01-31T20:16:37.000Z,297075938330566656,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",296986435083440128,@someuser ya in Tamara? Nooo :( #pissed,627402683,everyone,2013-01-31T14:20:58.000Z,296962297392406529,Twitter for Android,#pissed,,371342979,"[{'type': 'replied_to', 'id': '296971002309660673'}]"
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296838003983261696,Ugh pájaro #pissed,552111008,everyone,2013-01-31T04:31:09.000Z,296838003983261696,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296832501454893057,Pinche Cabron Chupas Mis Huevos !| #Pissed,635606284,everyone,2013-01-31T04:09:17.000Z,296832501454893057,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",296789671323783169,Bingo @someuser 😜 #Pissed #Almostbingo #MakeMoney💰💰,766242048,everyone,2013-01-31T01:19:06.000Z,296789671323783169,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296725164236873728,Tipico que estas a dieta y tu stupido hermano podiendo comer de todo se come tu comida #f***him #pissed 😡💣🔪,342908200,everyone,2013-01-30T21:02:46.000Z,296725164236873728,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",296704286870626304,"@someuser No Monse, aquí en Colombia es terrible. Honestamente me dan ganas de irme para mi casa y que no me vea ningún médico.#pissed >.<",21835186,everyone,2013-01-30T19:39:49.000Z,296701696472645632,TweetDeck,#pissed,,21683060,"[{'type': 'replied_to', 'id': '296702387568132098'}]"
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",296680228422549505,"Sob!!. Reals playing without dí maria,ramos, coentrao,pepe, or casillas... 😔😪😞| #Pissed #wtf #fuckme #realmadrid",570550506,everyone,2013-01-30T18:04:13.000Z,296680228422549505,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",296676418455220225,Una frikin odisea llegar a mi casa! Cada vez cierran una calle mas!!!! #pissed,167858370,everyone,2013-01-30T17:49:04.000Z,296676418455220225,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",296660434633781248,A mi o me dicen las cosas claras o mejor que no me digan nada #pissed,65807794,everyone,2013-01-30T16:45:33.000Z,296660434633781248,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296626147683340288,Cuando no aparecen  fotocopiadoras #pissed,1122919584,everyone,2013-01-30T14:29:19.000Z,296626147683340288,Twitter for Windows Phone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296613914702131200,Ima miss Barca vs Madrid and Mexico vs Denmark?!?! #wft #pissed,577696295,everyone,2013-01-30T13:40:42.000Z,296613914702131200,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296583439161888768,#Crazy #old #lesbians #love #to #be #pissed #in #the #face [19395713]:  http://someurl Gauchas gostosas,480564779,everyone,2013-01-30T11:39:36.000Z,296583439161888768,twitterfeed,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296399063983738880,Pues yo aqui enojada pq no me contesta wap #pissed! http://someurl,577660774,everyone,2013-01-29T23:26:58.000Z,296399063983738880,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296372091941425153,"Subiendo vas en la lista de personas que me caen mal, almost #1...☺ #pissed",117509317,everyone,2013-01-29T21:39:47.000Z,296372091941425153,Twitter for BlackBerry®,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296359938412929024,Super ma**n mi hermano!! Me chocaa!!! #creido espero que te caiga un rayo!! #pissed 😡💣,342908200,everyone,2013-01-29T20:51:30.000Z,296359938412929024,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296226388560732160,"todas las faltas del parcial, con eso de que no te ayudan en nada ni cuando te enfermas #pissed.",64905564,everyone,2013-01-29T12:00:49.000Z,296226388560732160,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",296152828727140352,"Que brava saliste. Pareces perra, pendeja.| #pissed #dueces",333882805,everyone,2013-01-29T07:08:31.000Z,296152828727140352,TweetCaster for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",296005173766131712,"Mole la comida que mas odio, por si tenian la duda #pissed",214298421,everyone,2013-01-28T21:21:47.000Z,296005173766131712,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",295969005544562688,Super amargada la maestra de english! Encerio que le caiga un rayo!⚡ #pissed 😠 http://someurl,342908200,everyone,2013-01-28T18:58:04.000Z,295969005544562688,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295869210456907777,La facultad de enfermería puede morirse con todo mi odio #PISSED,73954041,everyone,2013-01-28T12:21:31.000Z,295869210456907777,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295777951558021121,"Quien no sabe diferenciar entre a ver y haber, no merece.... NADA. Si no pueden ocupar su cerebro para eso, entonces ¿para qué? #pissed",234956529,everyone,2013-01-28T06:18:53.000Z,295777951558021121,Twitter for Android,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",295770397226463232,@someuser Hector Alejandro #what #ur #mom #calls #you #when #shes #pissed,831783170,everyone,2013-01-28T05:48:52.000Z,295770397226463232,Twitter for iPhone,#pissed,,352876081,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295702418262466560,Silver medal #blah #pissed http://someurl,27260373,everyone,2013-01-28T01:18:45.000Z,295702418262466560,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295690605240127488,El internet de mi phone esta lento #pissed,44683334,everyone,2013-01-28T00:31:48.000Z,295690605240127488,Twitter for Android,#pissed,,,
en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295628173880745984,Rondo torn acl?! #fml #pissed,346327924,everyone,2013-01-27T20:23:43.000Z,295628173880745984,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",295622117037318144,RONDA TORE HIS ACL #PISSED #SWEET,328543299,everyone,2013-01-27T19:59:39.000Z,295622117037318144,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295567212121583616,No car = no taco. #pissed,394475184,everyone,2013-01-27T16:21:29.000Z,295567212121583616,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295376770310479872,"Como me C A G A N los borrachos malacopas neta no los soporto, si van a tomar y ponerse asi neta ni se me acerquen #pissed",746059884,everyone,2013-01-27T03:44:44.000Z,295376770310479872,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",295364610993836032,Yolo #focked #vodka #nightout #pissed #yeahhhhhhh http://someurl,25971964,everyone,2013-01-27T02:56:25.000Z,295364610993836032,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",295174272060649472,Bye MacBook. #pissed @ rosewood pointe acacia estates http://someurl,110419242,everyone,2013-01-26T14:20:05.000Z,295174272060649472,Instagram,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [121.06320771, 14.52623846]}}",,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",295073176285753344,Nice eh? #smashed #pissed http://someurl,772510165,everyone,2013-01-26T07:38:22.000Z,295073176285753344,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295043399692734464,ay que molesto #pissed,27993585,everyone,2013-01-26T05:40:02.000Z,295043399692734464,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295035006953340928,Paja. Se cancelaron los eventos familiares pero no puedo usar mi pierna. Paja. #pissed,60176303,everyone,2013-01-26T05:06:41.000Z,295035006953340928,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295029869555875841,"Hola, soy Karen, ya estoy arreglada y me acaban de dejar más plantada que NUNCA en mi vida.!!! Gracias. #PISSED",53294751,everyone,2013-01-26T04:46:16.000Z,295029869555875841,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",295006712992243712,#Pissed Df off,324727297,everyone,2013-01-26T03:14:15.000Z,295006712992243712,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",294978609888772096,“@someuser ODIO que me dejen horrible el pelo. #pissed #femailpains” female*** que te paso!!😱,50539543,everyone,2013-01-26T01:22:35.000Z,294978609888772096,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294942564761628672,justin bieber esta #pissed,136692484,everyone,2013-01-25T22:59:21.000Z,294942564761628672,Twitter Web Client,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294892115249483777,Maldito examen😔 #pissed,189595832,everyone,2013-01-25T19:38:53.000Z,294892115249483777,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294861042163515392,Pero estar a -2 grados.... Al menos esperaba nieve! #pissed,29285167,everyone,2013-01-25T17:35:25.000Z,294861042163515392,Twitter for Android,#pissed,,,
es,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294832228771442688,My eskimo cat! #cat #kitty #kitten #orange #ginger #garfield #cute #pissed #angry #meow #sassy http://someurl,42911658,everyone,2013-01-25T15:40:55.000Z,294832228771442688,Instagram,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294655806031413248,@someuser Miii abuela no kiere soltar el control de la tv!!! x.x jajajjja #Pissed xD,137083327,everyone,2013-01-25T03:59:53.000Z,294655806031413248,Twitter for Android,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294631768622002176,"excusas culias, esperé SEMANAS para esto? #glee #pissed",898848602,everyone,2013-01-25T02:24:22.000Z,294631768622002176,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294627194158858240,Por la feria me pierdo Greys Anatomy 💔 #pissed,89719356,everyone,2013-01-25T02:06:11.000Z,294627194158858240,Twitter for iPhone,#pissed,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294573820923224065,Encontré mi Nutella en la nevera! #pissed,51352690,everyone,2013-01-24T22:34:06.000Z,294573820923224065,Twitter for Android,#pissed,,,
