created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
2013-01-14T08:44:50.000Z,TweetCaster,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wiki wikiiiiii | #Angry bird,290741249852456960,184024770,290741249852456960,everyone,hi,#angry,,,
2013-01-11T21:54:41.000Z,Twitter Web App,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Ejre bhek #angryya habibe l angry :( #cheddhalak :*,289852858420051968,447374770,289852858420051968,everyone,hi,#angry,,,
2013-01-11T21:53:37.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ejre bhek #angry,289852590303358978,610229576,289852590303358978,everyone,hi,#angry,,,
2013-01-07T20:09:25.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#asarambapu asaram bapu needs #angry kamlas ka hamla!!,288376814605332480,1063652005,288376814605332480,everyone,hi,#angry,,,
2013-01-05T07:24:19.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",DDAAAA!! Angry birds ... Je te haie! #angry #birds http://someurl,287459496970842112,415591456,287459496970842112,everyone,hi,#angry,,,
2013-01-03T18:21:36.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser q nai achi yaar, me ne pechlay 10 saal se sirf ye aik hi photo khichwai ha or tu ne baray aram se keh diya k nai achi ha, #angry",286897473555931136,559842385,286900130555232256,everyone,hi,#angry,871871863,"[{'type': 'replied_to', 'id': '286899847678816257'}]",
2013-01-01T18:39:13.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Muttittaann !!!! Lol | #cute #foodfight #formals #newyear #angry #awesome #aerohero #rith @ Shanghai Annachi http://someurl,286179788249518080,111551424,286179788249518080,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [80.2465, 13.0575]}}"
2012-12-28T16:14:14.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",mujhe gaali deni hai #angry #abusive,284693750150733824,822436296,284693750150733824,everyone,hi,#angry,,,
2012-12-26T18:43:28.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",अगर आप इंगलिश मे बात करके ये सोचते हो की आप बोहोत हाई - फाई हैं । तो पुरे इंगलंड की कसम  आप सुपर डुपर चुतिये हो । #Angry,284006530427265025,56169441,284006530427265025,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [73.39320757, 17.75357558]}}"
2012-12-25T18:39:12.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Aaaaaaaaggggghhhhhhhhh Aoodhu billahi minaShaytaanir Rajeem!!!!! #Angry :@someuser,283643069138599937,352824313,283643069138599937,everyone,hi,#angry,,,
2012-12-24T17:39:02.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Jab camera ki jyada jrurat thi tabhi camera ko kharab hona tha.. #Angry,283265542167592960,410896628,283265542167592960,everyone,hi,#angry,,,
2012-12-22T08:45:04.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser hain?? booked matlab?? tune apne liye Anant chun bhi liya aur mujhe bataya bhi nahi :P :P :P #angry,282403641103642625,473234821,282406387831672832,everyone,hi,#angry,234705168,"[{'type': 'replied_to', 'id': '282405640138264578'}]",
2012-12-17T16:33:14.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twattwattwattwattwattwattwattwattwattwattwattwattwat #angry,280712266620469248,271063888,280712266620469248,everyone,hi,#angry,,,
2012-12-15T05:27:05.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",DaaNg JaDo ChaK lAi tA JaTt ki Te Ghatt Ki #Angry Jatt,279819849222483968,168356661,279819849222483968,everyone,hi,#angry,,,"{'coordinates': {'type': 'Point', 'coordinates': [86.26073477, 22.77113923]}}"
2012-12-14T07:49:38.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hate this Hukumat..... Koi Aman hi nahin hai. Koi inkay ghar pe bhi Parchi dede......#Angry,279493336082038784,32286160,279493336082038784,everyone,hi,#angry,,,
2012-12-13T21:58:50.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",@someuser ji kal aap ainvyi #angry thi aur aaj aap ainvyi #rude keh rahe ho ! hosh mein to ho ji ?!! :P ;),279320983502987265,75550736,279344654347034624,everyone,hi,#angry,280581850,"[{'type': 'replied_to', 'id': '279344135243173889'}]",
2012-12-12T03:02:08.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",My nephew  Jingga :) #cute #sleepy #angry http://someurl,278696206346121217,81520396,278696206346121217,everyone,hi,#angry,,,
2012-12-09T10:28:33.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Amahlathi aphelile la kimi, akusekho ukucasha.... Seziyisipani waya waya #angry",277721388654149632,348963044,277721388654149632,everyone,hi,#angry,,,
2012-12-05T19:14:56.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Khumbulekhaya over pirates #angry,276404307107119105,525155950,276404307107119105,everyone,hi,#angry,,,
2012-11-30T06:27:25.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry #birds #star #wars is so #cool!! #pure #amusement!! 😄😍 @ Indradhanu http://someurl,274399216648990720,917516666,274399216648990720,everyone,hi,#angry,,,
2012-11-29T10:49:07.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser again... #Karachi closed hi rakhna hai to 2 din bhi kyu kholte hain :@someuser| #Angry. #NOBusiness,274101938327519233,172427696,274102684741681153,everyone,hi,#angry,36895843,"[{'type': 'replied_to', 'id': '274101938327519233'}]",
2012-11-28T14:08:10.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #angry mood bahhhhh!Chheeerup :),273790390199545857,403617039,273790390199545857,everyone,hi,#angry,,,
2012-11-27T20:41:19.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Meet Nikolai! #googley #eye #fish #angry #funny! http://someurl,273526943599714306,561061482,273526943599714306,everyone,hi,#angry,,,
2012-11-26T21:18:47.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Unuudur chin harin jinken ziwuun udur uu guuyu saihan bjital galzuurtal uur hurgedeg bnsht #angry,273173984567246848,175881315,273173984567246848,everyone,hi,#angry,,,
2012-11-25T15:19:30.000Z,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Isiyaqalake inetwork #angry,272721180467814400,293431708,272721180467814400,everyone,hi,#angry,,,
2012-11-24T08:25:59.000Z,Gravity!,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Harbhajan ab sir bhajan gaane k liye hi Raha gya hai #Angry #IndvsEng,272254727633395712,144229943,272254727633395712,everyone,hi,#angry,,,
2012-11-20T07:23:28.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","jasto aafu, tyastai chyapu.. #angry",270789439763120128,553194439,270789439763120128,everyone,hi,#angry,,,
2012-11-11T18:23:01.000Z,dlvr.it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Shahrukh #Khan #Gets #Angry at JAB TAK HAI JAAN #Press #Conference http://someurl,267693933646204928,452877121,267693933646204928,everyone,hi,#angry,,,
2012-11-07T12:47:50.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser mere haath mein hota to seedha 6500 tak leke jaata Nifty ko :) #angry,266152517329645568,45309317,266160028522774528,everyone,hi,#angry,83438683,"[{'type': 'replied_to', 'id': '266159826432819201'}]",
2012-11-07T12:47:02.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser abb bas bahut hogaya ye range-range khelna... Neeche jaye toh upar re-test... Upar jaaye toh neeche re-test #angry,266152517329645568,83438683,266159826432819201,everyone,hi,#angry,45309317,"[{'type': 'replied_to', 'id': '266152517329645568'}]",
2012-11-06T12:12:00.000Z,Tweetbot for iOS,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Tee hee.  #angry,265784769357426689,20047650,265788624493228033,everyone,hi,#angry,54210694,"[{'type': 'replied_to', 'id': '265786273766207488'}]",
2012-11-05T19:54:05.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser #NOOOSAAAAHHH ! Yuu seem #Angry dooee soo do yuu wanna taalk bout it #?????,264457906483785728,708103952,265542521172676609,everyone,hi,#angry,480785813,"[{'type': 'replied_to', 'id': '265541623574835200'}]",
2012-11-04T16:56:56.000Z,Osfoora for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",RT @someuser Wagtaa y7awlon mishref !! Ya3ny mane6la3 ! Nas tafheen w fa6een w maya3jebhum el3ajab #angry #me,265135555141058560,87300553,265135555141058560,everyone,hi,#angry,,,
2012-11-04T16:10:04.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Wagtaa y7awlon mishref !! Ya3ny mane6la3 ! Nas tafheen w fa6een w maya3jebhum el3ajab #angry #me,265123757398568960,244158466,265123757398568960,everyone,hi,#angry,,,
2012-10-30T18:15:27.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Agar qurbani ka gost nahi dena hota to qurbani kyun karte ho? #Angry,263343373090430976,419700973,263343373090430976,everyone,hi,#angry,,,
2012-10-28T19:49:39.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Nakiyah is #ANGRY ! >>> @someuser !,262642303578017792,335602051,262642303578017792,everyone,hi,#angry,,,
2012-10-27T04:41:14.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tu kya jaane mere #dil ka dard .. Fek| k maaru tujhe #angry #bird..!,262051306921918465,194514886,262051306921918465,everyone,hi,#angry,,,
2012-10-26T16:33:23.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hai hai hai @someuser Y uz make neville dead hai hai hai y url make  @someuser fada dead hai hai hai hai #angrY FaN,261868137828474880,495272410,261868137828474880,everyone,hi,#angry,,,
2012-10-26T15:49:10.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Hatta di meri? Khush? Chalo ab jao yahan se warna suno ge! #Angry,261857008452526080,849285661,261857008452526080,everyone,hi,#angry,,,
2012-10-26T02:42:38.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser achchha nahin kiya... #Angry,261577253517934592,246886827,261659072741380096,everyone,hi,#angry,73952901,"[{'type': 'replied_to', 'id': '261577253517934592'}]",
2012-10-26T02:00:54.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lie upon lie upon lie. #angry,261648569684078593,33949385,261648569684078593,everyone,hi,#angry,,,
2012-10-24T11:18:12.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",:D Raavan to gayaa! :D #Angry Birds http://someurl,261064041789804544,116443846,261064041789804544,everyone,hi,#angry,,,
2012-10-22T07:18:08.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#drawing #art #PhotoOfTheDay #instamode #instagood #cute #angry #taz #love ashaari95 http://someurl,260278849953222656,111289268,260278849953222656,everyone,hi,#angry,,,
2012-10-20T16:33:48.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Kal mein nein late kiaa...aur aaj hamari beloved Rajjo rani lateeeing! @someuser @someuser @someuser @someuser @someuser @someuser #angry,259301626173587457,192371587,259693915194658818,everyone,hi,#angry,188709320,"[{'type': 'replied_to', 'id': '259316812490100736'}]",
2012-10-20T07:14:00.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser Yaar 11 bajay ki uthi hui hun aur tweeps hain k pata nahi kahan hain #Angry,259552427924135936,849285661,259553033539710976,everyone,hi,#angry,574397417,"[{'type': 'replied_to', 'id': '259552744854155264'}]",
2012-10-19T15:35:20.000Z,UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Im ready and ive left! Lekin SanaJ mujhe late karrahi hai #angry!  @someuser @someuser @someuser @someuser @someuser,259301626173587457,188709320,259316812490100736,everyone,hi,#angry,192371587,"[{'type': 'replied_to', 'id': '259301626173587457'}]",
2012-10-19T14:28:35.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",call ekak gaththama katha karanne nathnam phone thiyan inne mokatada danne na #angry,259300015053361152,576309961,259300015053361152,everyone,hi,#angry,,,
2012-10-17T14:20:50.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ya saamiy golodniy redenok na svete! #hungry #angry,258573285699239936,452980174,258573285699239936,everyone,hi,#angry,,,
2012-10-16T10:15:52.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",jai faim #angry,258149253661196288,818035082,258149253661196288,everyone,hi,#angry,,,
2012-10-14T05:28:40.000Z,  HTC Peep,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Blya ya zabolel! #angry #wtf,257352198399336449,549372322,257352198399336449,everyone,hi,#angry,,,
2012-10-10T11:13:27.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tu kya jaane mere dil ka dard! Phek me maaru tujhe #Angry #bird  http://someurl,255989416550604800,133425959,255989416550604800,everyone,hi,#angry,,,
2012-10-09T19:37:26.000Z,Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Angry Birds (Hua Hin): http://someurl via @someuser,255753859119607808,182573687,255753859119607808,everyone,hi,#angry,,,
2012-10-07T16:32:10.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser wlh aa dafa kafin liman yaje kaje amma yanzu azumi ya wuce koh *sad #angry,254973628863627266,520511805,254982458745962496,everyone,hi,#angry,220696140,"[{'type': 'replied_to', 'id': '254981632753274883'}]",
2012-10-05T09:06:54.000Z,Twitter for BlackBerry®,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Thodi der pehle tak ham garam the, abhi thande ho rahe hain. #Angry #CoolingDown",254145627993292800,147801900,254145627993292800,everyone,hi,#angry,,,
2012-09-27T10:58:57.000Z,Mobile Web,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Tu kyaa jaane mere dil ka dard fek ke maaru tujhe ek #Angry bird :|,251274726813622272,91765679,251274726813622272,everyone,hi,#angry,,,
2012-09-25T17:38:29.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Ganpati me naachte waqt, bhenchod ye ladkiya itna dhakka kyu deti hai?  #Pissed #MindFucked #angry",250650496308756480,72061987,250650496308756480,everyone,hi,#angry,,,
2012-09-18T10:15:56.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",JAI FAIM #ANGRY,248002407219482624,818035082,248002407219482624,everyone,hi,#angry,,,
2012-09-16T10:07:00.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ai ni ba ruwana da kai #Angry @someuser,247274640676896768,588356444,247275383622361088,everyone,hi,#angry,536386911,"[{'type': 'replied_to', 'id': '247274640676896768'}]",
2012-09-14T22:20:38.000Z,Instagram,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#beach #katara #qatar #doha #baby #child #son #jassim #very #angry #beautiful #fantastic #wo  @ qatar katara http://someurl,246735231862845442,482777574,246735231862845442,everyone,hi,#angry,,,
2012-09-12T19:00:21.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser aufff mah boring bhi #angry,245947938558341120,616224607,245960054023528448,everyone,hi,#angry,379028652,"[{'type': 'replied_to', 'id': '245958624701198336'}]",
2012-09-11T11:36:51.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fone nah keep charge #angry,245486054705070080,84919687,245486054705070080,everyone,hi,#angry,,,
2012-09-11T08:34:12.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Angry- Maa Ki Aankh :P #WordsISayWhenImMad,245440093312126976,111572914,245440093312126976,everyone,hi,#angry,,,
2012-09-06T14:16:44.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","munta masage ekak hariyata ewaaganna bane,,, #angry",243714355357700096,576309961,243714355357700096,everyone,hi,#angry,,,
2012-09-03T08:36:16.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Lie. Lie. Lie. Lie. Lie. Lie. #coldhearted #annoying #pathetic #yourbetterthanthat #angry #confused,242541508279009281,322062885,242541508279009281,everyone,hi,#angry,,,
2012-08-28T06:30:33.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser bhai aapki Dp zara bhi achhi nahi hai :P #angry na ?,240335315749986304,68166786,240335544415043584,everyone,hi,#angry,139688794,"[{'type': 'replied_to', 'id': '240335315749986304'}]",
2012-08-25T17:58:16.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Wo Or Hume Yaad Karen..!| | Tum Bhi Na QASID Kamal Kerte ho...!! @someuser @someuser @someuser @someuser #Angry :(,239421451466317824,340229342,239421451466317824,everyone,hi,#angry,,,
2012-08-18T16:16:53.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Har baar ki same kahani!#Angry#Behenchod,236859219515674624,84171006,236859219515674624,everyone,hi,#angry,,,
2012-08-18T14:59:59.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser make naar men puses !! #Angry,236839868959973376,537684906,236839868959973376,everyone,hi,#angry,19583545,,
2012-08-15T08:16:32.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Insaan KI agar shakal achhi na ho, toh ushe baate achhi karni chahiye #Angry",235651173313564672,382042595,235651173313564672,everyone,hi,#angry,,,
2012-08-13T16:25:43.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Desi Tweet: Mujay Ants ka bed pay ghoomnay phirnay par koe aeitaraaz nai BUT *Dil-Sar-reyan* bohot zoooor say Kaat-ti hain! :@ #Angry,235049506377433089,286269407,235049506377433089,everyone,hi,#angry,,,
2012-08-12T13:53:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser tum sab yahi pe the ?????/ #angry bataya tak nahi,234635574034694144,153423737,234648783340843009,everyone,hi,#angry,332227436,"[{'type': 'replied_to', 'id': '234648591203971072'}]",
2012-08-12T13:51:38.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Parents apne baccho ko sikhate kyu nahi ki jb wo kisi k ghr jaye toh unke ghar ki cheezo se khelna nahi chahiye. #angry,234648339956768768,396223742,234648339956768768,everyone,hi,#angry,,,
2012-08-12T13:04:31.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Arey, match toh abhi shuru hi hui thi....damn! Japanese kahi kay #angry",234636480776118272,576495063,234636480776118272,everyone,hi,#angry,,,
2012-08-09T16:38:16.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser vayya vaa. One #maryKom shot. Any teeth shaking? #angry,233602688636563456,17337231,233603110663249920,everyone,hi,#angry,65604814,"[{'type': 'replied_to', 'id': '233602688636563456'}]",
2012-08-07T15:57:37.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser bahut bahut shukriya ravish g jo ye teeno eksath studio me nahi the varna aaj to ye pakka studio hi tod dete.#Angry Buzurgs :-),232868107226607618,86883174,232868107226607618,everyone,hi,#angry,47595335,,
2012-08-06T19:03:23.000Z,TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Baba #angry hai aaj.,232552466770714624,86098999,232552466770714624,everyone,hi,#angry,,,
2012-08-05T14:46:13.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#ANGRY इस देश की कमियों को अपने हित में भुनाने वाले सभी बुद्धिजीवियों, किसी रात नुक्कड़ पर मिलो. बस एक बार.",232125361146699777,237157933,232125361146699777,everyone,hi,#angry,,,
2012-07-28T18:04:35.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser tum delhi wale bhi na jaldi gussa ho jate hai #Angry,229260238518374400,711236173,229276180606484480,everyone,hi,#angry,109804253,"[{'type': 'replied_to', 'id': '229274615296434176'}]",
2012-07-23T15:24:00.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Nai lana. Shikas network. Kuch nai sunai deta hai ek doosre ka. #angry,227422578896158720,115996301,227423829578887169,everyone,hi,#angry,211053561,"[{'type': 'replied_to', 'id': '227423173661052928'}]",
2012-07-23T04:01:08.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser @someuser @someuser mero billa bhairakhya ho??? #angry,227063505327620096,213145606,227251977078321152,everyone,hi,#angry,623618097,"[{'type': 'replied_to', 'id': '227068906878169088'}]",
2012-07-21T00:05:50.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Auoozubillahi minas shaitaanir rajeem. Bismillah irahman iraheem. #angry #annoyed #irritated #losthope,226467989438988288,195400513,226467989438988288,everyone,hi,#angry,,,
2012-07-14T19:59:30.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2 late jooh....#angry,224231670402912256,257397214,224231670402912256,everyone,hi,#angry,,,
2012-07-08T06:43:21.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Free  Wi-Fi  #Angry #Birds in Helsinki,221856982565523456,430541180,221856982565523456,everyone,hi,#angry,,,
2012-07-03T15:19:54.000Z,Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Inzain laaishhhh #angry,220175037225906177,153870641,220175037225906177,everyone,hi,#angry,,,
2012-07-02T05:55:29.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Agar Kuch bolna hi hai to face to face bolna chahiye.. Kisi ke peeth piche bolke kya mil jaata hai kisiko.. #Angry,219670612392681476,16802900,219670612392681476,everyone,hi,#angry,,,
2012-06-30T14:14:15.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",lesh heek 7aziii 5ra !!!! #Angry,219071353641385985,511108176,219071353641385985,everyone,hi,#angry,,,
2012-06-28T16:26:04.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hate akshay kumar #angry,218379750022987776,587218024,218379750022987776,everyone,hi,#angry,,,
2012-06-23T01:09:58.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",sheesh! #Angry,216337266048638976,521830811,216337266048638976,everyone,hi,#angry,,,
2012-06-21T19:20:49.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",Wo a gie Hume ab lift hi nai ;( Kiya yeh Khula Tazad nai ;( #BewafaFriends ;( #angry,215887011091972096,340229342,215887011091972096,everyone,hi,#angry,,,
2012-06-21T12:00:05.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Garmi ne laga di watt upar se bilji ki ma ki jaat. #angry,215776097839755266,168658283,215776097839755266,everyone,hi,#angry,,,
2012-06-19T07:14:58.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Skateday papan patah :( ! Shit!! #angry!!!,214979569323745280,235411924,214979569323745280,everyone,hi,#angry,,,
2012-06-17T04:28:06.000Z,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",la dee da dee daa..  #confused  #annoyed  #angry,214212802028638210,386813611,214212802028638210,everyone,hi,#angry,,,
2012-06-04T05:38:48.000Z,Mobile Web,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser Buss kya.. kaju ki hi kimat he ? mere pyar ki koi nahi ? TOHIN HE YE HAMARE PYAAR KI.. #angry,209514462087102465,103884462,209519551803691009,everyone,hi,#angry,527260769,"[{'type': 'replied_to', 'id': '209514462087102465'}]",
2012-06-03T23:17:19.000Z,UberSocial for BlackBerry,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Muji da rasuwan su Fiddo mana, anzo ana wani maganan Dbanj, yaci uwashi dbanj din #Angry RT @someuser ... http://someurl",209423549260242945,228043519,209423549260242945,everyone,hi,#angry,,,
