source,conversation_id,author_id,reply_settings,id,text,created_at,public_metrics,lang,search_query,referenced_tweets,geo,in_reply_to_user_id
Twitter Web Client,64016506740158464,229844761,everyone,64016506740158464,weer vandaag=#depressed,2011-04-29T17:21:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
erased70061,63925723341131776,104796206,everyone,63925723341131776,wat moet ik nog zeggen men.... ik ben echt #depressed,2011-04-29T11:20:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,63192144403378176,183993529,everyone,63192144403378176,"3 toetsen 3 onvoldoendes, dat wordt even goed leren voor herkansingen na meivakantie #depressed",2011-04-27T10:45:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,62986516149964800,206732415,everyone,62986516149964800,Oké kan mijn capo nergens vinden :( #depressed,2011-04-26T21:08:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,62957096454463488,150319135,everyone,62957096454463488,Wat een stinkavond op werk #depressed,2011-04-26T19:11:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter SMS,62732800066981888,234614232,everyone,62732800066981888,Opee! | RT@someuser #depressed mood :\| slutt</3 ! Helpp !,2011-04-26T04:20:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,62585906082754561,112278848,everyone,62585906082754561,Word gek van die klote stem van die tomtom belgse h0*r #depressed,2011-04-25T18:36:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,62579995364696064,221115787,everyone,62579995364696064,waarom doet iemand zo ;(  #depressed,2011-04-25T18:13:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,62258245229752320,90211244,everyone,62258245229752320,Wat je ook doet; lees nooit gespreksgeschiedenis terug. #depressed,2011-04-24T20:54:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,61866289433550848,242459490,everyone,61866289433550848,Kuttt echt zo kut morgen pasen kerk ik heb zoveel gehaald heb geeen ene fuck idee wat ik aanmoet #depressed,2011-04-23T18:57:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,61676403954954240,51809161,everyone,61676403954954240,Vanavond helemaal alleen. Niks doen.. Jippie.. #depressed .,2011-04-23T06:22:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Mobile Web,60778894684463104,276423270,everyone,60778894684463104,Het lijkt alsof ik ze hoor... #depressed,2011-04-20T18:56:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,56618551523553280,124081977,everyone,56618551523553280,waarom moeten we het woord depressief leren? -_- #depressed,2011-04-09T07:24:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,56289233035468800,141576680,everyone,56289233035468800,"Ok, ik zit er nu dus wel even doorheen.. xD #depressed",2011-04-08T09:36:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,56060191321497600,182791797,everyone,56060191321497600,"Oké ik zal de grote stap maar zetten, leren voor geschiedenis! #depressed",2011-04-07T18:26:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,55284987917901824,237863959,everyone,55284987917901824,"Hm kan echt mijn dag verpesten. Gezocht: MIJN zandkleurige broek met bruin riempje, wat erg leuk stond met mijn bruine schoenen. #depressed",2011-04-05T15:05:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
erased734497,55187302841987072,247191729,everyone,55187302841987072,RT @someuser Het weer past wel bij mn mood voor vandaag #depressed,2011-04-05T08:37:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,54519486602158080,136815734,everyone,54519486602158080,Vaca. over...#depressed,2011-04-03T12:23:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,53942077595205632,242782592,everyone,53942266158522368,@someuser dat moet dan maar #depressed #room313,2011-04-01T22:10:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '53942077595205632'}]",,16301697
Twitter Web Client,53518829657133056,58179905,everyone,53519153096699904,"@someuser Omg echt niet leuk :( hopelijk komt ie wel snel terug, we moesten zó lang wachten en nu weer :C #depressed",2011-03-31T18:08:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '53518829657133056'}]",,99956488
Twitter Web Client,53428548710580224,203973731,everyone,53515616769937411,@someuser ik snap er de ballen niet van! T_T #depressed,2011-03-31T17:54:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '53428548710580224'}]",,100015261
Twitter for iPhone,53361203090694144,96160858,everyone,53361203090694144,Me eten vergeten:( #depressed,2011-03-31T07:41:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,53172395451756544,271942800,everyone,53172395451756544,voel me zo alleen #depressed,2011-03-30T19:11:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,53164882232754176,217918951,everyone,53164882232754176,IK HAAT SCHOOL #depressed,2011-03-30T18:41:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,53150246062129152,63739152,everyone,53150246062129152,RT @someuser Straks ook maar weer even atmosphere van joy division #depressed,2011-03-30T17:43:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '53145295969730561'}]",,
Twitter for iPhone,53145295969730561,254576123,everyone,53145295969730561,Straks ook maar weer even atmosphere van joy division #depressed,2011-03-30T17:23:20.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,53134869139693568,199780835,everyone,53134869139693568,RT @someuser Dikke stort regen hier ofzo #depressed,2011-03-30T16:41:54.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'retweeted', 'id': '53134631142309888'}]",,
Twitter for BlackBerry®,53134631142309888,229844761,everyone,53134631142309888,Dikke stort regen hier ofzo #depressed,2011-03-30T16:40:57.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,52845069878833152,82178200,everyone,52845325509074944,@someuser @someuser bij mij nemen ze daar niet eens de moeite voor. #depressed,2011-03-29T21:31:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '52845069878833152'}]",,113962419
Tweetie for Mac,52759403539087360,2339911,everyone,52759403539087360,@someuser Ik maak me zorgen om je http://someurl #depressed ;),2011-03-29T15:49:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,229916985
Mobile Web,52280570893443072,234000221,everyone,52280570893443072,Wie of wat beslist wanneer je geslaagd bent in het leven? Lijkt me interessant om daarmee een gesprek aan te gaan...#depressed,2011-03-28T08:07:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,51001451861917697,47057471,everyone,51001451861917697,"@someuser ja morgen kudddd we hebben su, en 2e laatste vrij ;(( w #depressed",2011-03-24T19:24:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,171906495
Twitter SMS,50887129949155328,268510730,everyone,50887129949155328,#depressed!! [veryy],2011-03-24T11:50:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,50318237312884736,232269595,everyone,50318237312884736,T word me soms allemaal een beetje teveel.. #depressed,2011-03-22T22:09:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,50220046005448704,222923564,everyone,50220046005448704,sommige mensen zeiken echt teveel #depressed?,2011-03-22T15:39:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,49911960782901248,184978760,everyone,49911960782901248,ik mag niet meer bij @someuser zitten :( #depressed,2011-03-21T19:15:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,49445190716493824,150319135,everyone,49445190716493824,"Iedereen doet leuke dingen (terrasje,  holi vieren, wedstryd ado-ajax, boulevardje) en ik zit fcking saai geschiedenis te leren..#depressed",2011-03-20T12:20:26.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,49412861616861184,262090388,everyone,49412861616861184,Net gezien hoeveel er nog op mijn rekening staat. #Depressed,2011-03-20T10:11:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,49403852662898688,136691055,everyone,49408373908713472,@someuser Nog maar zeven dagen.. #depressed,2011-03-20T09:54:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '49403852662898688'}]",,155933420
Twitter for iPhone,48475624372830208,254481478,everyone,48475624372830208,"altijd wat mis met die klotebenen van mij, morgen weer naar de fysio. #depressed",2011-03-17T20:07:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,48150861762924546,154845965,everyone,48150974963007488,@someuser jij gunt mij nooit een mention #stupid #depressed,2011-03-16T22:37:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '48150861762924546'}]",,81856291
Twitter Web Client,48040553803288576,216399353,everyone,48040553803288576,"koffer ingepakt, begin me te beseffen dat we morgen weer naar huis moeten #depressed",2011-03-16T15:18:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,47047207798583296,217000700,everyone,47047207798583296,Je merkt aan alle tweets dat school weer gaat beginnen. #depressed,2011-03-13T21:31:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Mobile Web,46964504168378368,40301866,everyone,46964504168378368,Gvd ;o ik faal zo hard #depressed,2011-03-13T16:03:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,46948611866624000,165389338,everyone,46948611866624000,RT @someuser Morgen weer naar school #depressed,2011-03-13T14:59:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,46913434712940544,233167762,everyone,46913434712940544,Morgen weer naar school #depressed,2011-03-13T12:40:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for Android,46551612306632704,109075410,everyone,46553437902614528,"@someuser Haha, kom ook ff hier langs.. dikke bende.. #ziek #depressed",2011-03-12T12:49:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '46551612306632704'}]",,20908190
TweetDeck,46247391858409472,110169354,everyone,46247391858409472,"niemand lijkt te merken dat ik vreselijk mn best voor alles doe. Ja, ik zou ook niet naar mij omkijken. #depressed.",2011-03-11T16:33:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for iPhone,46155141547687936,184019979,everyone,46155141547687936,"bloedkk gemeente is hilversum, geen rijbewijs dus geen scooter, morgen pas scooter halen #depressed",2011-03-11T10:26:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,45590602276012033,248731406,everyone,45590780856905728,"@someuser uoafbeoruWBHARAPSBI. oh look, #depressed.",2011-03-09T21:04:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '45590602276012033'}]",,39059517
erased734497,45572528512581632,70701727,everyone,45572528512581632,RT @someuser Ik ga maar slapen #depressed ¤ talk to me baby bbm ♥,2011-03-09T19:51:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
erased734497,45572473667862528,107420433,everyone,45572473667862528,"Ooff to bed, allah y3een:) #depressed.",2011-03-09T19:51:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,43042648310820864,233714957,everyone,43042648310820864,mja kheb honger dus ga maar eventjes iets eten ofzo :( #depressed,2011-03-02T20:19:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
erased734497,42880633076326401,210937555,everyone,42880633076326401,RT @someuser @someuser vind dat ik een rare lach heb feeling #depressed // heb je ook ..,2011-03-02T09:35:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
erased734497,42649554662866945,39237187,everyone,42649554662866945,RT @someuser Ps nl is altijd extra slecht als je uit Ny Mia komt #depressed smiley face,2011-03-01T18:17:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,42223091576868864,196150036,everyone,42223091576868864,Waar is de zon?! Het wordt nu echt tijd voor zomer!! #depressed,2011-02-28T14:02:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Mobile Web,42113209951457280,33536900,everyone,42113209951457280,Pff. Dacht dat t niet erger kon maar ik had nog niet naar buiten gekeken #depressed,2011-02-28T06:45:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,40836382394032128,214580007,everyone,40836382394032128,Ik wordt echt depri als ik al die verhalen moet aan horen. #depressed.,2011-02-24T18:12:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,40663440242638848,59212716,everyone,40663440242638848,"oja, vandaag KCV toets, dat wordt dus echt niet grappig, wie heeft bedacht dat we die toets het allerallerlaatste uur hebben. :( #depressed",2011-02-24T06:44:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,40561530957201408,214450288,everyone,40561530957201408,Ik word psychisch mishandeld. Zojuist noemde @someuser me nog dik. Vervolgens verspreidt ze nare leugens. Stomme westen ook. #depressed,2011-02-23T23:59:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,40443527859015680,29224774,everyone,40443527859015680,Sneeuw... #depressed,2011-02-23T16:11:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,40391652422066176,228786964,everyone,40391652422066176,weer niks te doen vandaag. Dan maar spelletje spelen.. #depressed,2011-02-23T12:44:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,40023482939084800,114553082,everyone,40023482939084800,"NOOOOO, ik heb Nederlands verpest :O, en ik dacht nog wel dat ie goed ging #DEPRESSED",2011-02-22T12:21:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Echofon,39794055353344000,52422358,everyone,39794055353344000,nohhhh ik werd net gewoon door rico gekickt met funkytown! #depressed,2011-02-21T21:10:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,39689944419151872,48990934,everyone,39689944419151872,"Weer thuis van een saaie, nutteloze schooldag.. Vanavond nog info-avond in Horst... Saaie dag.. #depressed =(",2011-02-21T14:16:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter SMS,39516041721806848,228847692,everyone,39516041721806848,He whuun teext baakc| #depressed,2011-02-21T02:45:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,39084227110780928,141365361,everyone,39084227110780928,Heb op dit moment gewoon echt geen energie meer. #depressed #tired,2011-02-19T22:09:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,39019605007540224,128890431,everyone,39019605007540224,"omg, pap vraagt of ik met valerie mee wil gaan naar swalmen :) #carnaval #geenzin #depressed",2011-02-19T17:52:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,38536775626526720,204755825,everyone,38536775626526720,Fijn.. DIngen die je net achter je hebt gelaten weer ophalen. #verdrietig Sommige vrienden zijn en lijken niet wat ze echt zijn.. #depressed,2011-02-18T09:54:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,38242797572202496,79536869,everyone,38243179849449472,@someuser op dit moment wel ja #depressed,2011-02-17T14:27:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '38242797572202496'}]",,15004723
Twitter Web Client,37957111530917890,18541540,everyone,37957111530917890,odifgoijgodfijgfdoigjoeijg #stressed and #depressed,2011-02-16T19:30:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,37178092292153344,69415787,everyone,37178092292153344,Waar is MIJN valentijn?? :-( boehoeee! #depressed hihi,2011-02-14T15:55:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,36553501437984768,48741958,everyone,36554575506976768,"@someuser jaaa zou wel willen, maar moet nog douchen/klaar maken/vervoer .. heef geen nut, ga gwn #depressed n filmpje kijken, have fun!",2011-02-12T22:37:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '36553501437984768'}]",,154583330
Twitter for iPhone,36165516762554368,223966958,everyone,36165516762554368,Ik stort in. #depressed,2011-02-11T20:51:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter for BlackBerry®,34967006734196737,108079370,everyone,34967006734196737,Bang voor wat gaat gebeuren #depressed.,2011-02-08T13:29:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
TweetDeck,34651210216636416,45098824,everyone,34666996545228800,@someuser Wat moeten we leren simonieeee :O.. #depressed,2011-02-07T17:37:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '34651210216636416'}]","{'coordinates': {'type': 'Point', 'coordinates': [5.9627448, 52.1601669]}}",168271536
Twitter Web Client,34652960684249089,39039875,everyone,34652960684249089,"WAT?!?!!??!? 5,5 op Nederlands?! #depressed Ik dacht dat het goed ging :S",2011-02-07T16:41:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,{'place_id': '512ab80b5721b325'},
Mobile Web,33895744616275969,246878099,everyone,33895744616275969,Op bed liggen met alle ramen open.. #Depressed. >_<,2011-02-05T14:32:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,32477193330233344,44395295,everyone,32477193330233344,ik HAAT het als mijn ipod leeg is :( ik mis mijn muziek #depressed,2011-02-01T16:35:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,32219297585569792,123294513,everyone,32219297585569792,hey ik kan F**Kin perfect op me gitaar spelen WAT EEN KANKERLIED ZEG...#CHAGO #DEPRESSED #FEELSFUCKD,2011-01-31T23:30:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,32087513749266432,118783682,everyone,32087513749266432,"oke, ik moet nu ECHT engels gaan leren. ben het al 3 uur lang aan het verstellen. #depressed",2011-01-31T14:47:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,31743644906037248,244110706,everyone,31743644906037248,Lekker voor niks naar simpelveld gegaan.. anusgezicht kwam niet opdagen dus heb ik geen punten.. | | #Depressed.,2011-01-30T16:00:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,30767080311619584,49023077,everyone,30768282168459264,"@someuser Serieus trouwens: WeLoveTokioHotel is TT?! Wat een wereld zeg, ON-GE-LO-FE-LIJK... #depressed #lostfaithinhumanity",2011-01-27T23:25:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '30767080311619584'}]",,214450288
Twitter Web Client,30766183158390784,214450288,everyone,30766183158390784,@someuser HAD NET HET GORE LEF MIJ VETTIG TE NOEMEN. Het is zoooo over. #depressed,2011-01-27T23:16:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,49023077
Twitter Web Client,30736202734772224,91409368,everyone,30736202734772224,"wauw, had vandaag echt the most boring day ever! Ik was niet eens belangrijk op msn/FF/me mobiel. NOU ZEG!! #depressed.",2011-01-27T21:17:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,30352342024978434,101187123,everyone,30352342024978434,Elke dag als ik opsta.....voel me dag als de grauwe lucht aan. Me leven voelt als een zere wond....#depressed,2011-01-26T19:52:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,30344305113563136,144955939,everyone,30344305113563136,#SRSLY ik word #homicide en #depressed door hem!! |:< echt.. #help!! #fuckmylife,2011-01-26T19:20:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Echofon,30256935341133825,61241209,everyone,30256935341133825,#depressed .. Ik heb nu al een kut humeur.. Me dag is al verpest! Bedankt hoor..,2011-01-26T13:33:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,29991666089725952,102456778,everyone,29991666089725952,@someuser @someuser jullie pratn te weinig #unhappy #depressed,2011-01-25T19:59:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,224263297
ÜberSocialOrig,29937773888667650,184555864,everyone,29937773888667650,Hali besties visit is over... #sadface #depressed #hmmmph,2011-01-25T16:24:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,29667345379098624,16560045,everyone,29667645959708672,"RT @someuser ik heb echt zin in kfc // daaang man, in Maleisië heb je ze overal, in Nederland zijn ze sporadisch #depressed",2011-01-24T22:31:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '29667345379098624'}]",{'place_id': 'bd593b98d3277413'},226328258
ÜberSocialOrig,29288051872104448,145703881,everyone,29288051872104448,RT @someuser RT @someuser RT @someuser Het idee dat ik over minder dan 12 uur op school zit #depressed,2011-01-23T21:23:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
Twitter Web Client,29268013198868480,239490532,everyone,29268013198868480,hey mense slaap lekker allemaal. en voor een aantal veel suc6 met tentamens #twexit #depressed #gaffeenpotjejanken,2011-01-23T20:03:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,{'place_id': 'b8cc2be57a43469f'},
Twitter Web Client,29265414844317697,239490532,everyone,29265414844317697,waarom heb ik ook altijd wat #depressed t zal wel gewoon aan mij liggen. zo lekker slape #twexit nu ff op bed ligge en nergens aan denke,2011-01-23T19:53:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,{'place_id': 'b8cc2be57a43469f'},
Twitter Web Client,28886602847617024,239490532,everyone,28886602847617024,ik ben zo blij. alleen is het zo gecompliceerd allemaal:S #depressed #confused #waarom #ikhebookaltijdwat,2011-01-22T18:47:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,{'place_id': 'b8cc2be57a43469f'},
Twitter for Android,28823494754045953,207473859,everyone,28832005974134784,@someuser @someuser jongens @someuser  is #depressed,2011-01-22T15:11:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,"[{'type': 'replied_to', 'id': '28823494754045953'}]",,228043987
ÜberSocialOrig,28577429081554944,83901959,everyone,28577429081554944,Vraag me af welke fout ik doe? #depressed #sad,2011-01-21T22:19:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",nl,#depressed,,,
