reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,en,802029162365997056,2405413542,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",802029162365997056,YO IF IM GETTING A COLD BEFORE MY BFFS LIL SIS 18th IM GONNA CRY BUT IL STILL BE THERE DRUNK AF 🙃🍻 #korianns18th #sniffles #pissed #wtf,Twitter for iPhone,2016-11-25T06:00:27.000Z,#pissed,,,
everyone,en,802025424607973377,566039583,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",802025424607973377,Fucking asshole I just got ROBBEDDDDDDD #pissed,Twitter for Android,2016-11-25T05:45:36.000Z,#pissed,,,
everyone,en,802020887461400576,51249948,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",802020887461400576,I just got denied alcohol because I didnt have my ID.... Im FOUR years past the legal drinking age!!! #pissed,Twitter for iPhone,2016-11-25T05:27:35.000Z,#pissed,,,
everyone,en,802018914653863936,1969062211,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",802018914653863936,Ate && took a nap. Woke up and my whole blunt is gone. 😩#PISSED,Twitter for iPhone,2016-11-25T05:19:44.000Z,#pissed,,,
everyone,en,802018389350895617,452733958,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 10, 'quote_count': 0}",802018389350895617,Cori gets a whole post and I get nothing #pissed http://someurl,Twitter for iPhone,2016-11-25T05:17:39.000Z,#pissed,,,{'place_id': '165269430f88d842'}
everyone,en,802009225148829696,173750807,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",802013193157558274,@someuser and its not on tv here in Oz #Pissed #GoDawgs #ApplePie #PurpleReign,Twitter for iPhone,2016-11-25T04:57:00.000Z,#pissed,"[{'type': 'replied_to', 'id': '802009225148829696'}]",17881017,
everyone,en,801994456123797504,636376186,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",802003357997166592,@someuser I looked it up its not until 3 am our time #pissed,Twitter for iPhone,2016-11-25T04:17:55.000Z,#pissed,"[{'type': 'replied_to', 'id': '801994456123797504'}]",410490421,
everyone,en,802002205607919616,174755383,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",802002205607919616,Beyond irritated with this night. Get me some McNuggets ASAP. #PISSED AT YOU @someuser,Twitter for iPhone,2016-11-25T04:13:20.000Z,#pissed,,,
everyone,en,801997866977759232,2322304559,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801997866977759232,Everybody & their moms taking pics and I left a shoe 👠 back in Delhi 😭 #ILookTooGoodForThis #Pissed #NotThankfulForThat #FML,Twitter for iPhone,2016-11-25T03:56:06.000Z,#pissed,,,
everyone,en,801994732708790272,3051086608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801994732708790272,WHEN YOU BEEN ORDERED YOUR PHONE AND IT HASNT EVEN BEEN SHIPPED OUT YET ..... #pissed,Twitter for Android,2016-11-25T03:43:39.000Z,#pissed,,,
everyone,en,801985700820291588,461670993,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801985700820291588,@someuser Thank you for ruining my family tradition of getting IHOP after Black Friday shopping....#closedat10 #pissed,Twitter for iPhone,2016-11-25T03:07:45.000Z,#pissed,,475199073,
everyone,en,801982719865606144,67742434,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801982719865606144,My mama let someone take my leftover plate with my name on it AGAIN! Im starting to think she lying. Gotta be giving my shit away! #pissed,Twitter for iPhone,2016-11-25T02:55:55.000Z,#pissed,,,
everyone,en,801977388116611072,19210504,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801977388116611072,Completely pissed the season away #PISSED #LSUvsTAMU http://someurl,Twitter for iPhone,2016-11-25T02:34:44.000Z,#pissed,"[{'type': 'quoted', 'id': '801968738769784832'}]",,
everyone,en,801973137713889281,2224210117,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",801973137713889281,When you beat a game and you dont get an achievement you were supposed to get a while ago😡😡😡 #pissed http://someurl,Twitter for iPhone,2016-11-25T02:17:50.000Z,#pissed,,,
everyone,en,801972536095313920,3881075838,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",801972536095313920,Think I would have had more to drink last night then most people on leavers had the whole time #pissed,Twitter for iPhone,2016-11-25T02:15:27.000Z,#pissed,,,
everyone,en,801963715201380352,165614780,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801963715201380352,Wtf @someuser fast food is open on thanksgiving why is everything saying closed  #pissed #wtf,Twitter for iPhone,2016-11-25T01:40:24.000Z,#pissed,,,
everyone,en,801961035938861056,1039818715,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801961035938861056,"Not been able to hunt for 2 years. Finally got a chance to go, only to find out that my stands have been stolen| #hateathief| #pissed",Twitter for Android,2016-11-25T01:29:45.000Z,#pissed,,,
everyone,en,801956335143284737,993857582,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801956335143284737,didnt realize that it comes out at 3am est.. and midnight for the west coasters | im not staying up that long!!| #pissed #gilmoregirls,Twitter for iPhone,2016-11-25T01:11:04.000Z,#pissed,,,
everyone,en,801955253037842432,284811356,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801955253037842432,"No one, and I mean no one messes with my mom. I just found out someone at work tired to be shady with her #pissed",Twitter for iPhone,2016-11-25T01:06:46.000Z,#pissed,,,
everyone,en,801955097324482560,350644193,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",801955097324482560,I hope the person that stole the radio out of my car is very thankful and get all the blessings you deserve🙂 #pissed,Twitter for iPhone,2016-11-25T01:06:09.000Z,#pissed,,,
everyone,en,801947152469598209,577761635,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801947152469598209,my mom literally left me with a whole house full of annoying relatives to go shopping🙄 #pissed,Twitter for iPhone,2016-11-25T00:34:35.000Z,#pissed,,,
everyone,en,801943978299928576,35021033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801943978299928576,"redskins defense, step the f up!!! 🙄🙄🙈 #pissed #yousuck #putsomepressureonhim",Twitter SMS,2016-11-25T00:21:58.000Z,#pissed,,,
everyone,en,801943160771448832,3145933269,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801943160771448832,S/o to my boyfriend for deleting all my favorite pictures on instagram. #pissed,Twitter for iPhone,2016-11-25T00:18:43.000Z,#pissed,,,
everyone,en,801937635925258240,202822003,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801937635925258240,Done 👌🏼| #mood #pissed,Twitter for iPhone,2016-11-24T23:56:46.000Z,#pissed,,,{'place_id': '208d28e57bdc12e9'}
everyone,en,801937068125462528,91645125,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801937068125462528,This is one of the worst thanksgivings ever bc Im congested afffff and cant taste a single damn thing😡 #pissed,Twitter for iPhone,2016-11-24T23:54:30.000Z,#pissed,,,
everyone,en,801935679714455553,40352597,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801935679714455553,better not be a prank cuz Ill be HELLA #PISSED!!!!! 🙅🏼,Twitter for iPhone,2016-11-24T23:48:59.000Z,#pissed,,,
everyone,en,801935189479919616,741461734347689985,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",801935189479919616,"I like how @someuser s Black Friday sale started 45mins ago, and the website has been down for 45mins. #pissed #ultabeauty",Twitter for iPhone,2016-11-24T23:47:03.000Z,#pissed,,,
everyone,en,801929830304456704,356147819,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",801929830304456704,Its raf Friday #thursday #pissed,Twitter for Android,2016-11-24T23:25:45.000Z,#pissed,,,
everyone,en,801919708580773889,2185745964,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801919708580773889,@someuser I just heard droppas song on the radio but they took of droppas part. #pissed,Twitter for iPhone,2016-11-24T22:45:32.000Z,#pissed,,23151437,
everyone,en,801917653627506688,1383168283,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801917653627506688,#Pissed| | ⚡️ “Rogue One wont have the signature Star Wars text crawl”| | http://someurl,Twitter for iPhone,2016-11-24T22:37:22.000Z,#pissed,,,
everyone,en,801897909495197696,1109665189,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801916384435433472,@someuser not pictured? #pissed,Twitter for iPhone,2016-11-24T22:32:19.000Z,#pissed,"[{'type': 'replied_to', 'id': '801897909495197696'}]",360196400,
everyone,en,801912965121372161,341996981,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801912965121372161,Same #pissed Im Trynna crack a brew open http://someurl,Twitter for iPhone,2016-11-24T22:18:44.000Z,#pissed,"[{'type': 'quoted', 'id': '801911368895041536'}]",,
everyone,en,801909281905844225,218012302,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801909281905844225,guh af woke up to a empty house 😡 #pissed,Twitter for iPhone,2016-11-24T22:04:06.000Z,#pissed,,,
everyone,en,801909270392504321,3783266183,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801909270392504321,#pissedgirl and #pissed boy are declaring eternal love and protection with copious snogging. #saveme #feelingcynical,Twitter for iPhone,2016-11-24T22:04:03.000Z,#pissed,,,
everyone,en,801908862882299904,2861738575,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801908862882299904,I fucking hate this shit #forreal #wtf #mad #fuck #pissed,Twitter for iPhone,2016-11-24T22:02:26.000Z,#pissed,,,
everyone,en,801907878751862785,474483253,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801907878751862785,a good opening drive by the #HTTR leads to zero points due to dumb ass penalties and not making the plays they needed to make. #Pissed,Twitter for Android,2016-11-24T21:58:31.000Z,#pissed,,,{'place_id': '01fbe706f872cb32'}
everyone,en,801904784181788674,28114649,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801904784181788674,@someuser Unacceptable wait in Montreal today. Suspicious how our undersold 3 pm flight was cancelled. #pissed,Twitter Web App,2016-11-24T21:46:13.000Z,#pissed,,32475736,
everyone,en,801899188724371460,2856820145,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801899188724371460,I wish people would stop telling me happy Thanksgiving. Im fucking working. You think its happy for me? #pissed #holidayssuck,Twitter for Android,2016-11-24T21:23:59.000Z,#pissed,,,
everyone,en,801897923181215744,2567690867,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801897923181215744,yooooooo Im shook #pissed,Twitter for iPhone,2016-11-24T21:18:58.000Z,#pissed,,,
everyone,en,801894221519040513,1840760694,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801894221519040513,When you thought you had a perfect outfit in mind but its ruined cause you cant find a piece #pissed,Twitter Web App,2016-11-24T21:04:15.000Z,#pissed,,,
everyone,en,801889280079622144,298615043,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801889280079622144,wish i was off Ill go to my grandma ellamae house. #pissed,Twitter for Android,2016-11-24T20:44:37.000Z,#pissed,,,
everyone,en,801888370796429313,730721209,"{'retweet_count': 6, 'reply_count': 3, 'like_count': 24, 'quote_count': 0}",801888370796429313,I am one pissed off @someuser fan. #WTF #vikings #pissed #thanksgiving http://someurl,Twitter for iPhone,2016-11-24T20:41:00.000Z,#pissed,,,
everyone,en,801884800185417730,784569315089588224,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",801884800185417730,Thankful I have @someuser to vent to about this frickin game..... #pissed,Twitter for iPhone,2016-11-24T20:26:49.000Z,#pissed,,,
everyone,en,801873760831696896,301205327,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",801873760831696896,Im never doing thanksgiving again. My family didnt even have green bean casserole. #pissed,Twitter for Android,2016-11-24T19:42:57.000Z,#pissed,,,
everyone,en,801865881106071554,1951558352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801865881106071554,Just want this over with... #pissed,Twitter for Android,2016-11-24T19:11:38.000Z,#pissed,,,
everyone,en,801861020222365696,226352959,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801861020222365696,Trying to get Blayne to take me to Applebees for thanksgiving but he probs wont cause its not 2 for 20 #pissed,Twitter for iPhone,2016-11-24T18:52:19.000Z,#pissed,,,
everyone,en,801858889394298880,1375825994,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801858889394298880,Terrible call 😡😡😡 #MINvsDET #DETvsREFS #Pissed #OnePride,Twitter for iPhone,2016-11-24T18:43:51.000Z,#pissed,,,
everyone,en,801805549352452096,343806012,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801846972021952512,@someuser I missed the parade #pissed,Twitter for iPhone,2016-11-24T17:56:30.000Z,#pissed,"[{'type': 'replied_to', 'id': '801805549352452096'}]",249919608,
everyone,en,801846889507332098,1447488956,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801846889507332098,Who has a truck or suv that wants to take me to harber freight #pissed,Twitter for iPhone,2016-11-24T17:56:10.000Z,#pissed,,,
everyone,en,801841505635880961,86773986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801841505635880961,Lost my damn remote #Pissed,Twitter for iPhone,2016-11-24T17:34:47.000Z,#pissed,,,
everyone,en,801836842635104256,53147259,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801837015654420482,@someuser son seen niggas pulling cats left and right lol.. #PISSED,Twitter for iPhone,2016-11-24T17:16:56.000Z,#pissed,"[{'type': 'replied_to', 'id': '801836842635104256'}]",35577872,
everyone,en,801836092576120832,631735450,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801836092576120832,When you cook and then someone spills grease all over your food. How man?! #Pissed,Twitter for iPhone,2016-11-24T17:13:16.000Z,#pissed,,,
everyone,en,801830112953974784,304660362,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",801830112953974784,This is the worst Ive felt in years ☹😠 #pissed,Twitter for Android,2016-11-24T16:49:30.000Z,#pissed,,,
everyone,en,801822539035148288,2308947625,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801822539035148288,@someuser FFS what is the point of me pre  ordering the 2 new pokemon games with you if they dont turn up on release day!#pissed,Twitter for Android,2016-11-24T16:19:25.000Z,#pissed,,20581597,{'place_id': '26b0db32cfda0432'}
everyone,en,801822098503200770,801810738255974400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801822098503200770,@someuser Im standby because I didnt choose a seat online? #badservice #nocustomerservice #pissed,Twitter for iPhone,2016-11-24T16:17:40.000Z,#pissed,,14172570,
everyone,en,801811176027983872,2468001796,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801813261075251200,@someuser I can fetch 11 cat pals with  me!  Cuts to mums income means cuts to dreamies. Bring it on. #pissed off cats,Twitter for Android,2016-11-24T15:42:33.000Z,#pissed,"[{'type': 'replied_to', 'id': '801812217616277504'}]",223482081,
everyone,en,801812970070298625,210590084,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801812970070298625,Today is not just a good day....#pissed,TweetDeck,2016-11-24T15:41:23.000Z,#pissed,,,
everyone,en,801812946523328513,103780572,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801812946523328513,Best way to practice managing your anger? Playing futsal w girls who grabs/pushes w their hands and there aint shit u can do bout it #pissed,Twitter for iPhone,2016-11-24T15:41:18.000Z,#pissed,,,
everyone,en,801807350839513088,265396050,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801807350839513088,WHO WANNA TELL ME WHY MY GMA MADE THE EXEC DECISION TO NOT INCLUDE YAMS FOR THANKSGIVING?!?!?! #PISSED,Twitter for iPhone,2016-11-24T15:19:03.000Z,#pissed,,,
everyone,en,801804442957922305,4109543172,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801804442957922305,woke up for no reason #pissed,Twitter for iPhone,2016-11-24T15:07:30.000Z,#pissed,,,
everyone,en,801788745393446912,110946940,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801788745393446912,When you realize that you messaged a friend only to be ignored - aba sana di ka na lang nagpa message #pissed,Twitter for Android,2016-11-24T14:05:08.000Z,#pissed,,,
everyone,en,801781832962306048,60887771,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801781832962306048,@someuser please reply to my dm.. #pissed #PrivatoHotel,Twitter for iPhone,2016-11-24T13:37:40.000Z,#pissed,,2292160123,
everyone,en,801091378637848577,19566293,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801779167364841472,@someuser Yes & now a lot of those @someuser fans retired with him because #TheChase system boned him out of 3 championships #Pissed,Twitter Web Client,2016-11-24T13:27:04.000Z,#pissed,"[{'type': 'replied_to', 'id': '801140295253508096'}]",45472004,
everyone,en,801774942283005952,235211054,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801774942283005952,massively pissed at the service from @someuser strange that when i pay off contract things go wrong and my bill is stupidly high :@ #lies #pissed,Twitter Web Client,2016-11-24T13:10:17.000Z,#pissed,,,
everyone,en,801769781967880193,2318766724,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801769781967880193,"@someuser| Hw is one supposed to participate in blaq friday wen dia is no app, no 1 ansas questions on dia twitter page, rubbish😬😠 #pissed",Twitter for Android,2016-11-24T12:49:46.000Z,#pissed,,924079003,
everyone,en,799276462083899392,1865176850,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",801730982420348928,@someuser Why the hell does it take so long to approve a transfer from my bank account to my PP Balance? 6 to 8 days is pathetic. #pissed,Twitter for Android,2016-11-24T10:15:36.000Z,#pissed,"[{'type': 'replied_to', 'id': '801546068550774785'}]",63247343,{'place_id': '5d058f2e9fe1516c'}
everyone,en,801724973521829888,785179707897634816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801724973521829888,@someuser Your fellow Pepperdine alum Shelby was evicted! #pissed,Twitter Web Client,2016-11-24T09:51:43.000Z,#pissed,,772419408,
everyone,en,801718189784633344,124345523,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801718189784633344,I always end up being scolded bc of my lateness.😒😒😒 I alr try to b damn fast Liao. #pissed,Twitter for Android,2016-11-24T09:24:46.000Z,#pissed,,,
everyone,en,801695519974293504,237492151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801695519974293504,I bought a little 25¢ bag of gummy worms.....there are 3 fucking worms in this bag. #pissed,Twitter for iPhone,2016-11-24T07:54:41.000Z,#pissed,,,
everyone,en,801690020688068608,28144714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801690020688068608,"Are serious?! Every flipping year!!!| #snowremoval #middleofthenight #pissed @ Aliston, Ontario http://someurl",Instagram,2016-11-24T07:32:50.000Z,#pissed,,,
everyone,en,801680655063142401,268914096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801680655063142401,WHY WASNT I WARNED THAT SWEETS DIES. IM SO DAMN UPSET. #BonesMoment #pissed #ugh,Twitter for iPhone,2016-11-24T06:55:37.000Z,#pissed,,,
everyone,en,801677950131273729,731050142,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801677950131273729,When a company doesnt do what they agreed to and promised #pissed 😡,Twitter for iPhone,2016-11-24T06:44:52.000Z,#pissed,,,
everyone,en,801677905755508736,146525542,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",801677905755508736,All I wanted were mcdonalds waffle fries and these hoes go behind my back to get some #pissed,Twitter for iPhone,2016-11-24T06:44:41.000Z,#pissed,,,
everyone,en,801616266041561088,713395807,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801674086241812480,@someuser @someuser what? Fr? Ugh was planning on working out after work. #Pissed,Twitter for iPhone,2016-11-24T06:29:31.000Z,#pissed,"[{'type': 'replied_to', 'id': '801648654914195460'}]",988041595,
everyone,en,801670465961852928,168470629,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801670465961852928,@someuser what kind of retention program prioritizes new lines for the new iphone?! Uggghhhh. So much for being a loyal subscriber #pissed,Twitter for iPhone,2016-11-24T06:15:08.000Z,#pissed,,245697549,
everyone,en,801668431682670592,1274012174,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801668431682670592,Finna take my black ass to sleep | | #pissed ✌🏿️,Twitter for iPhone,2016-11-24T06:07:03.000Z,#pissed,,,
everyone,en,801660888956764161,3020776361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801660888956764161,When your contour cuts out during @someuser performance #pissed,Twitter for iPhone,2016-11-24T05:37:04.000Z,#pissed,,,
everyone,en,801641512463429636,340040207,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",801641512463429636,When u bought your bf 2 shirts for $90 a year ago and he is just now telling you he doesnt like them...😡 #pissed #couldbe$90richer,Twitter for iPhone,2016-11-24T04:20:05.000Z,#pissed,,,
everyone,en,801635026689355776,148077377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801635026689355776,To many GinnTonics....#pissed http://someurl,Instagram,2016-11-24T03:54:18.000Z,#pissed,,,
everyone,en,801631733921804288,45302707,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801631733921804288,Bought into 2 2x case high tek player breaks with peraza. Got 4 base rookies. #Pissed #collect,Twitter for Android,2016-11-24T03:41:13.000Z,#pissed,,,
everyone,en,801631453867978752,282367508,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801631453867978752,When amazon says 2 day shipping guaranteed and it doesnt even ship tell its suppose to get here #pissed #why? #amazon #comeonamazon,Twitter for iPhone,2016-11-24T03:40:06.000Z,#pissed,,,
everyone,en,801628651662012416,3291479028,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801628651662012416,My g-ma already feeding my dog some of the turkey 😑 #pissed,Twitter for iPhone,2016-11-24T03:28:58.000Z,#pissed,,,
everyone,en,801276792422023169,965225676,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",801627703518646274,@someuser I agree this is just blasphemy #pissed,Twitter for iPhone,2016-11-24T03:25:12.000Z,#pissed,"[{'type': 'replied_to', 'id': '801276792422023169'}]",611285176,{'place_id': '512a8a4a4c4b4be0'}
everyone,en,801625234558304256,913484430,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801625234558304256,"🖕🏼🖕🏼🖕🏼🖕🏼for the cop who pulled me over and ticketed me for my headlight being out. Happy thanksgiving, you filthy animal.😡 #pissed",Twitter for iPhone,2016-11-24T03:15:24.000Z,#pissed,,,
everyone,en,801623348119674880,76236651,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801623733165178880,@someuser Omg Yes! Still #Pissed Caleb should not have sat out #BBOTT,Twitter for Android,2016-11-24T03:09:26.000Z,#pissed,"[{'type': 'replied_to', 'id': '801623348119674880'}]",327681825,
everyone,en,801616290704224256,2188237468,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801622714716930049,@someuser idk honestly #pissed ur in NYC come watch SVU w me :(,Twitter for iPhone,2016-11-24T03:05:23.000Z,#pissed,"[{'type': 'replied_to', 'id': '801622272670859264'}]",741694040,
everyone,en,801622671880495104,798302583592914944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801622671880495104,Hanna or Zeke shouldve really gone home tonight #survivor #pissed,Twitter for iPhone,2016-11-24T03:05:13.000Z,#pissed,,,
everyone,en,801620761937145857,144317580,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 4, 'quote_count': 1}",801620761937145857,Im so sick of ppl asking me if im off tomorrow 🙄 duh I work at outback not a plant 🙄🙄🙄 #pissed,Twitter for iPhone,2016-11-24T02:57:37.000Z,#pissed,,,
everyone,en,801620272696598528,405977237,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801620272696598528,Having * #pissed,Twitter for iPhone,2016-11-24T02:55:41.000Z,#pissed,,,
everyone,en,801614629252296704,23571502,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",801614629252296704,Dealing with PayFlex has me wanting to resort to violence. Dr gives me a bill- PAY IT!!! 😡 #Pissed http://someurl,Twitter for iPhone,2016-11-24T02:33:15.000Z,#pissed,,,
everyone,en,801608641849729024,800809299937148929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801608641849729024,I wonder how it feelzzzz to be treated with respect 💁🏼‍♂️ #pissed #why? #familysucks #justwannalove,Twitter for iPhone,2016-11-24T02:09:28.000Z,#pissed,,,
everyone,en,801607598063620096,461245647,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801607598063620096,How is it I subscribe to #1spotmedia and Im not able to see or hear the #localgovernmentdebate🙄😏 #nonsense #pissed,Twitter for iPhone,2016-11-24T02:05:19.000Z,#pissed,,,
everyone,en,801607109502767104,3413490959,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801607109502767104,I am lost in #OKC. #pissed #frustrated,Twitter for Android,2016-11-24T02:03:22.000Z,#pissed,,,
everyone,en,801605522516492290,288994510,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801605522516492290,When you go to play cod remastered to end your shift and just to find out you left it at home!! 😡😡 #pissed,Twitter for iPhone,2016-11-24T01:57:04.000Z,#pissed,,,
everyone,en,801603407471636480,543005710,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",801603407471636480,My terrible eating starts now 😈 #pissed,Twitter for iPhone,2016-11-24T01:48:40.000Z,#pissed,,,
everyone,en,801599631901806592,585121580,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801599631901806592,ARE YOU KIDDING ME WHY WOULD ANYONE EVER KILL EVAN PETERS OFF OF A SHOW?!! #pissed,Twitter for iPhone,2016-11-24T01:33:39.000Z,#pissed,,,
