source,conversation_id,author_id,text,referenced_tweets,in_reply_to_user_id,reply_settings,created_at,id,public_metrics,geo,lang,search_query
Twitter for iPhone,546598087553478657,1095822296,Laatste dag aan zee #sad,,,everyone,2014-12-21T09:28:34.000Z,546598087553478657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android Tablets,546562761472634880,2891536468,@someuser klopt het dat #Justified stopt volgende week? #sad,,875744166,everyone,2014-12-21T07:08:11.000Z,546562761472634880,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Instagram,546454304757129216,232634204,#AmrDiab #ad #عمرو_دياب#instaamrdiab #instasad #sad #song #tb ..|  ..  . . | jimmydx1 👈 http://someurl,,,everyone,2014-12-20T23:57:13.000Z,546454304757129216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,546438735244824578,274154411,"@someuser ik snap #sad mbt bovenste, maar niet bij hele tweet. En liggen leven en dood niet overal dicht bij elkaar? | #nietlulligbedoeld","[{'type': 'replied_to', 'id': '546438735244824578'}]",246830361,everyone,2014-12-20T22:59:41.000Z,546439825885499392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,546341045915881472,2266242187,Ahhh nick ik mis je... en ik kan woensdag niet naar Haarlem komen.. #Sad @someuser,,,everyone,2014-12-20T16:27:10.000Z,546341045915881472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,546090714384588800,210864166,@someuser @someuser ja same ik wilde die van Mac maar ik kreeg Hema #sad,"[{'type': 'replied_to', 'id': '546266260124995584'}]",44132654,everyone,2014-12-20T11:37:40.000Z,546268190339518465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,546234370630381568,2907539457,Is er ook een keer iemand die 1 keertje maar aaan mijn gevoel kan denken #Zuch #Mad #Sad,,,everyone,2014-12-20T09:23:17.000Z,546234370630381568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,546058739196112898,289950028,Iemand die u leven gwn kapot maakt😭#sad,,,everyone,2014-12-19T21:45:23.000Z,546058739196112898,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,546046700075618304,329248480,echt de jeugd van tegenwoordig is echt naar de kloote ! pfff #sad,,,everyone,2014-12-19T20:57:33.000Z,546046700075618304,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,546044277256904704,1032894392,Tedju ! nu ga ik de #tettn van die blonde punkster uit #littleblackspider niet meer zien :-( #sad,,,everyone,2014-12-19T20:47:55.000Z,546044277256904704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'e62e717b45ee0a92', 'coordinates': {'type': 'Point', 'coordinates': [3.1199513, 50.9462156]}}",nl,#sad
Twitter for iPhone,545995134111055873,549166951,@someuser @someuser @someuser omg poor poor animal ben er heel verdrietig om arm dier!!!| Kon ze maar gered worden toen je haar vond!! #sad,"[{'type': 'replied_to', 'id': '545995134111055873'}]",2521896323,everyone,2014-12-19T19:39:08.000Z,546026968630968320,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,545829559233699840,184484293,Vandaag afscheid nemen van mijn eerste schoolganger #proud #sad #watwordenzesnelgroot,,,everyone,2014-12-19T06:34:42.000Z,545829559233699840,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPad,545778793970167810,2908413328,"RT @someuser Joel Osteen’s least favorite tweet word? Jesus. #Sad,| http://someurl","[{'type': 'retweeted', 'id': '533274316033765376'}]",,everyone,2014-12-19T03:12:59.000Z,545778793970167810,"{'retweet_count': 30, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Websites,545638990301257729,52361939,Hij zou vandaag 84 jaar zijn. Jongste geëxecuteerde ooit 70 jaar na dood vrijgesproken - http://someurl via @someuser #Sad,,,everyone,2014-12-18T17:57:27.000Z,545638990301257729,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,545556822804144129,23100359,@someuser @someuser Daar leidt het toe. Ken ook mensen die om de haverklap voor niets worden aangehouden en id moeten tonen. #sad,"[{'type': 'replied_to', 'id': '545571079159574528'}]",210887734,everyone,2014-12-18T13:36:21.000Z,545573283887087616,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,545523957722783745,620018549,@someuser er zijn geen leuke niall fanfics #sad,"[{'type': 'replied_to', 'id': '545524931287871488'}]",2882541389,everyone,2014-12-18T10:38:00.000Z,545528399285215232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,545341842146201600,319120506,"Mn nicht en dr vriend na 10 jaar uit elkaar... mn zus na 5,5 jaar eem breakup... en ook nog een familieruzie. Gaat lekker zo... #sad",,,everyone,2014-12-17T22:16:41.000Z,545341842146201600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,545317597508808704,160594600,@someuser als het een verdediger op het middenveld is dan ben ik het niet met je eens... Sowieso is verdedigen weer erg lastig #sad,"[{'type': 'replied_to', 'id': '545318300251848704'}]",139186012,everyone,2014-12-17T20:44:25.000Z,545318622739316736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,545303388687446016,231141681,"Ik kijk voor de zeshonderdste keer alle afleveringen van The Office. Ben bij Michaels laatste seizoen beland, ben nu al verdrietig. #sad",,,everyone,2014-12-17T19:43:53.000Z,545303388687446016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,545133465537355776,213733202,Yooo Antwerpen! & nu is mijn internet op #sad,,,everyone,2014-12-17T08:28:40.000Z,545133465537355776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter Web Client,544961665553674240,362576128,Nu mijn favo serie is afgelopen.. weet ik niet zo goed wat ik moet doen savonds.. #sad #relasation,,,everyone,2014-12-16T21:06:00.000Z,544961665553674240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,544923274564866048,149599036,Samson & Gert kijken van vorige week. Wat een stomme hond is Samson nu. :( #sad,,,everyone,2014-12-16T18:33:27.000Z,544923274564866048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,544911461014048769,2449316862,"Zo typisch.. Laatste les Celfysio maar 45minute, wel nog 1uur en 15 minuten moeten blijven zitten tot de volgende les.. #sad",,,everyone,2014-12-16T17:46:30.000Z,544911461014048769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPad,544904983964286976,166061537,@someuser @someuser @someuser .....hiers nie sirkels nie...| | #weetnieerswaarjoubestepelblynie| #sad,"[{'type': 'replied_to', 'id': '544909561510236160'}]",447122645,everyone,2014-12-16T17:41:14.000Z,544910132891901954,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,544874127564476416,18766858,Ik ben sinds zondag benieuwd naar de Edese Evangelische gemeente die aan duiveluitdrijving deed zonder succes. http://someurl #sad,,,everyone,2014-12-16T15:18:09.000Z,544874127564476416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,544865841666613249,231848282,@someuser Doe en zie niet omRichting sloop na 28 jaar trouwe dienst. #sad http://someurl Pijnlijk gezicht als je skuut zo weg gaat,,,everyone,2014-12-16T14:45:14.000Z,544865841666613249,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,544832828811522048,2376785669,RT @someuser @someuser Doe en zie niet om. Richting sloop na 28 jaar trouwe dienst. #sad http://someurl zonde dit mensen......,"[{'type': 'retweeted', 'id': '544814222887358464'}]",,everyone,2014-12-16T12:34:03.000Z,544832828811522048,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,544814222887358464,279985807,@someuser Doe en zie niet om. Richting sloop na 28 jaar trouwe dienst. #sad http://someurl zonde dit mensen......,,,everyone,2014-12-16T11:20:07.000Z,544814222887358464,"{'retweet_count': 5, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,544806474648539137,2586987656,Beslan School Siege revisited #horrific #PeshawarAttack #PeshawarSiege #sad,,,everyone,2014-12-16T10:49:20.000Z,544806474648539137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,544599443249434624,424502637,@someuser Pesten op weg naar het werk. Is dat ook strafbaar? #sad,"[{'type': 'replied_to', 'id': '544599443249434624'}]",21408400,everyone,2014-12-16T08:59:20.000Z,544778793504997376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,544599451277344768,424502637,@someuser Bewijst dat je niet verstandig moet zijn om zon rood vestje aan te trekken. #sad #Setca,"[{'type': 'replied_to', 'id': '544599451277344768'}]",21408400,everyone,2014-12-16T08:10:21.000Z,544766464801398784,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Facebook,544553422243254275,23794446,"#sad #news één van de oprichters van het haarmerk Miss Jessies, Titi Branch, is overleden. Lees meer >> http://someurl",,,everyone,2014-12-15T18:03:47.000Z,544553422243254275,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Foursquare,544414689841926144,1161275346,Veendam -> Assen -> Zwolle -> Amsterdam Zuid. #travelingbackagain #sad #dontwanttoleave (@ Veendam) http://someurl,,,everyone,2014-12-15T08:52:31.000Z,544414689841926144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '9834799d50865b71', 'coordinates': {'type': 'Point', 'coordinates': [6.87640998, 53.10331581]}}",nl,#sad
Twitter for BlackBerry,544384981163057152,449224112,Hoeveel lewens moet nog geneem word voordat christene gaan ophou gay mense oordeel? #sad,,,everyone,2014-12-15T06:54:28.000Z,544384981163057152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,544082403678224384,632037406,"Nog een weekje Barcelona en dan zit het grote avontuur van 4,5 maand er al weer op.. #sad #geentijdomtehuilen #helelaatsteweektentamens",,,everyone,2014-12-14T10:52:08.000Z,544082403678224384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,543887825306152960,69991853,Snap me at: craigcarbonneau for daily chihuahua snaps #sad http://someurl,,,everyone,2014-12-13T21:58:57.000Z,543887825306152960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,543816081895608320,1975618777,2maande geleden nog chille griet en nu ineens te goed voelen voor iedereen #sad,,,everyone,2014-12-13T17:13:52.000Z,543816081895608320,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,543707324926656512,2611278852,@someuser #sad. Geen AH koekjes meer voor jou dan.,"[{'type': 'replied_to', 'id': '543766912870932480'}]",14394226,everyone,2014-12-13T13:59:13.000Z,543767098452103168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for BlackBerry®,543626700199047168,2906296763,Ry 8 ure vandag Karoo toe en dan more see toe #trip #familie _ ek wens my engel van n kerel was saam #sad,,,everyone,2014-12-13T04:41:20.000Z,543626700199047168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,543445854804533249,178714571,"Hoeveel zin ik ook heb, zal vandaag toch geen Kerstmarkt worden voor mij 😔 Ben zó, examens zijn veel te uitputtend :( #Sad #NoJeneverForMe",,,everyone,2014-12-12T16:42:43.000Z,543445854804533249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,543281522443563009,289958647,En terug thuis -.- heel fijn dat mn band lek is en ik terug moet lopen -.- #Sad,,,everyone,2014-12-12T05:49:43.000Z,543281522443563009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,543203962661646336,306489202,Hij had gelijk.. #sad 😔,,,everyone,2014-12-12T00:41:31.000Z,543203962661646336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,543150210344828928,121793592,@someuser Hmm goed punt.. ik koop er maar gewoon mijn lunch van ofzo.. #sad,"[{'type': 'replied_to', 'id': '543153624021749760'}]",58804703,everyone,2014-12-11T21:24:20.000Z,543154340299431936,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,543151225370599425,588044222,geen van mijn telefoonburen heeft al geantwoord ze zijn al te bang om te antwoorden en ze hebben mijn gezicht nog niet eens gezien #sad,,,everyone,2014-12-11T21:11:58.000Z,543151225370599425,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,543012309690777600,105479008,@someuser Waarom heb ik geen foto in jouw telefoon? #sad,"[{'type': 'replied_to', 'id': '543012309690777600'}]",304437024,everyone,2014-12-11T12:00:42.000Z,543012497939501057,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542804066137812992,134178635,@someuser @someuser Hmhmhm ik weet niet of ik dit wel kan geloven #no #fuck #crying #sad #thefuck #waarisharry?,"[{'type': 'replied_to', 'id': '542809727110242304'}]",244648215,everyone,2014-12-10T22:36:28.000Z,542810103528058881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Instagram,542768117072814084,57032827,Ik mis je zo erg mn lieve Mama!❤️😥 #MissmyMom #Cry #Sad #InLovingMemory #Christmastime #Heaven... http://someurl,,,everyone,2014-12-10T19:49:37.000Z,542768117072814084,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for BlackBerry®,542767857504108544,1251270636,Aggg laaste aand saam my lief!! voor ek pta toe gaan vir die trou reelings dan kom ek na n week trug Dis #Sad jong,,,everyone,2014-12-10T19:48:36.000Z,542767857504108544,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,542625776898560000,1552605480,@someuser Poor Stevie G #sad,"[{'type': 'replied_to', 'id': '542625776898560000'}]",2369869173,everyone,2014-12-10T10:35:16.000Z,542628608884219904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542599744238129152,33860946,"Wat een ontzettend naar bericht toch altijd. Aanrijding met een persoon.... Nu kom ik te laat, iemand anders komt nooit meer thuis... #sad",,,everyone,2014-12-10T08:40:34.000Z,542599744238129152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542567860271603713,442935400,"RT @someuser Ik ben gedegouteerd door zo wa alle vakken, waarom helpt dit nie? #sad http://someurl","[{'type': 'retweeted', 'id': '542567590699479041'}]",,everyone,2014-12-10T06:33:52.000Z,542567860271603713,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542567590699479041,2260926581,"Ik ben gedegouteerd door zo wa alle vakken, waarom helpt dit nie? #sad http://someurl",,,everyone,2014-12-10T06:32:48.000Z,542567590699479041,"{'retweet_count': 2, 'reply_count': 4, 'like_count': 4, 'quote_count': 0}","{'coordinates': {'type': 'Point', 'coordinates': [4.51441921, 51.29839375]}, 'place_id': 'ad0818e2fb208dde'}",nl,#sad
Twitter for Android,542523840371249152,602540851,#SonsOfAnarchyFinale #sad#jaxteller 😭😭😢😢,,,everyone,2014-12-10T03:38:57.000Z,542523840371249152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542487704940711936,1228627974,Sommige dingen zijn het waard om op te wachten. #dream #nevergonnahappen #sad http://someurl,,,everyone,2014-12-10T01:15:22.000Z,542487704940711936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,542478939072237568,2315199036,RT @someuser Lichttherapie van Philips verkrijgbaar in onze webwinkel http://someurl Zie boeiende video http://someurl,"[{'type': 'retweeted', 'id': '537976184509059073'}]",,everyone,2014-12-10T00:40:32.000Z,542478939072237568,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,542360360293244929,55598419,Klantenvriendelijkheid gaat bij sommigen spijtiggenoeg recht evenredig met hetgeen er in de winkelkar ligt. Zo fout. #truestory #sad,,,everyone,2014-12-09T16:49:21.000Z,542360360293244929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542288429007269888,450874013,Tja wat kan ik daar nou van zeggen #sad,,,everyone,2014-12-09T12:03:31.000Z,542288429007269888,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542268797206294530,751726314,@someuser kan je niet alleen met me praten ipv dat je je vrienden erbij linkt #sad,"[{'type': 'replied_to', 'id': '542277794135564288'}]",2911861745,everyone,2014-12-09T11:30:05.000Z,542280014054842368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Mobile Web (M2),541628822127661056,80625260,@someuser @someuser wens maar iemand koop dit vir my!!!! het nog nie geld gehad nie eish #sad,"[{'type': 'replied_to', 'id': '541628822127661056'}]",184765053,everyone,2014-12-08T22:57:19.000Z,542090576397479936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,542020529109360640,944265422,@someuser nouja zeg.. Mag ik van mijn ouders niet bellen voor Ed Sheeran!! #zielig #sad #edsheeran @someuser,,18717255,everyone,2014-12-08T18:18:59.000Z,542020529109360640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,541947759436505089,88251883,Met vallen en opstaan... Wanneer mag ik weer eens opstaan? #work #sad,,,everyone,2014-12-08T13:29:49.000Z,541947759436505089,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,541775659551707137,117831515,"OMG Simone van @someuser overleden?? Jeezes, 25 jaar maar.. #sad",,,everyone,2014-12-08T02:05:57.000Z,541775659551707137,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter Web Client,541725050286927873,1321771674,RT @someuser Ghosters die janken dat dit spel meer onzin als ghost :( #sad,"[{'type': 'retweeted', 'id': '541724589269991424'}]",,everyone,2014-12-07T22:44:51.000Z,541725050286927873,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,541724589269991424,1687074768,Ghosters die janken dat dit spel meer onzin als ghost :( #sad,,,everyone,2014-12-07T22:43:01.000Z,541724589269991424,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter Web Client,541668418974662656,372454591,Sint en Piet hebben het hier niet gemakkelijk. Een hele boel brieven met verlanglijstjes van kindjes die niks gekregen hebben wellicht. #sad,,,everyone,2014-12-07T18:59:49.000Z,541668418974662656,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,541558334466584576,117919847,@someuser door #deleeuwzingtlong moet ik kiezen tussen 2 jarenlange liefdes:PdL of RL. #Loyaliteitsprobleem. Vooralsnog wint RL. #sad,,248210216,everyone,2014-12-07T11:42:23.000Z,541558334466584576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,541305860736434177,2305968357,@someuser en zo liep ik mijn droom mis.. Wel bedankt dat we überhaupt de kans hebben gekregen! #sad,"[{'type': 'replied_to', 'id': '541305860736434177'}]",1654875048,everyone,2014-12-06T19:01:55.000Z,541306558807040002,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Android,541012571873378307,349713102,@someuser hoelaat op tv maandag.. #sad 10x gebeld x 0.45cent is..4.50 en er stond te waarde 5euro sommige betaalde 70euro maar hoelaat?,,1654875048,everyone,2014-12-05T23:33:43.000Z,541012571873378307,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,540987691597578240,211946977,Oke.. ik heb een traantje gelaten.. misschien wel 30 traantjes 😢 niet leuk dit!! #mell #tvoh #sad #crying,,,everyone,2014-12-05T21:54:51.000Z,540987691597578240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,540921612695265280,961142364,"@someuser Nu heb je me verdrietig gemaakt, je hebt het lijstje van mijn vader neit opgelezen :( #Qmusic #SintNiek #Sad",,25839985,everyone,2014-12-05T17:32:16.000Z,540921612695265280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,540904647821897728,2449316862,"Een schema voor t weekend maken wat ge wilt leren, thuis zitten en weten dat g net da vak in Leuven vergeten zijt .. #fml #sad #kuleuven",,,everyone,2014-12-05T16:24:52.000Z,540904647821897728,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
iOS,540829865642303488,2449316862,Boehoe misschien dan toch wachten #sad Apple komt met kleinere iPhone http://someurl,,,everyone,2014-12-05T11:27:42.000Z,540829865642303488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Websites,540795047755526144,47343068,Presentatrice Sintjournaal Dieuwertje Blok werd bedreigd http://someurl http://someurl via @someuser #Sad #MFers,,,everyone,2014-12-05T09:09:21.000Z,540795047755526144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,540628153098833921,557531946,teens killing teens #sad,,,everyone,2014-12-04T22:06:10.000Z,540628153098833921,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Websites,540623339077632000,101604211,Sprakeloos. #sad http://someurl via @someuser,,,everyone,2014-12-04T21:47:02.000Z,540623339077632000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter Web Client,540572274559287296,2815520759,"Nee doe ik toch maar nie, ik zeg wel in elke reactie WIE ik ben, al dat gedoe met Google, gek van! :( #sad",,,everyone,2014-12-04T18:24:08.000Z,540572274559287296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,540550686312628224,2311617391,Godsdienst: alles wat ik daarnet heb gelezen ben ik vergeten. #sad #ovni,,,everyone,2014-12-04T16:58:21.000Z,540550686312628224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,540242354494783488,453849107,Slapen.. #sad,,,everyone,2014-12-03T20:33:09.000Z,540242354494783488,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,540205899059851264,194518241,@someuser Denk dat vele het minder #SAD vonden...,"[{'type': 'replied_to', 'id': '540205899059851264'}]",70148003,everyone,2014-12-03T18:08:59.000Z,540206073165402112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,nl,#sad
Twitter for Websites,540122669316706304,40241001,"#hierheerstvrede #niemandgaatverloren #vaarwelheld #sad Familie #LDV: ‘Koop geen bloemen,... http://someurl",,,everyone,2014-12-03T12:37:34.000Z,540122669316706304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,539951344082513920,1543649814,"@someuser Ja man, echt gaafste ooit. Al die verspeelde jaren zonder... :( #kutleef #sad #komt goed #fusiechillings@someuser","[{'type': 'replied_to', 'id': '539951344082513920'}]",186822005,everyone,2014-12-03T01:19:05.000Z,539951923420733440,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,539898074039353344,2494337441,RT @someuser T kan me allemaal ni meer schelen t feit da k niks meer van u hoor zegt veel #sad 😔,"[{'type': 'retweeted', 'id': '539493131323187200'}]",,everyone,2014-12-02T21:45:06.000Z,539898074039353344,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for Android,539862840480636928,356960046,"RT @someuser: Geen politieke moed om klimaatprobleem, dierenleed of sociale ongelijkheid aan te pakken #exemplarisch #sad #begov","[{'type': 'retweeted', 'id': '539861476056764417'}]",,everyone,2014-12-02T19:25:05.000Z,539862840480636928,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,539861476056764417,245307722,"Geen politieke moed om klimaatprobleem, dierenleed of sociale ongelijkheid aan te pakken #exemplarisch #sad #begov",,,everyone,2014-12-02T19:19:40.000Z,539861476056764417,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,nl,#sad
Twitter Web Client,539807739296645120,2780905255,RT @someuser Ter info: frituur Het Zeeltje in Leuven is over te nemen. #sad,"[{'type': 'retweeted', 'id': '539807361079468032'}]",,everyone,2014-12-02T15:46:08.000Z,539807739296645120,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
TweetDeck,539807361079468032,105479008,Ter info: frituur Het Zeeltje in Leuven is over te nemen. #sad,,,everyone,2014-12-02T15:44:38.000Z,539807361079468032,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Instagram,539539438205169664,60797745,Woop woop 💃💃 #twd5enfox #twd #midseasonfinal #sad 😔 http://someurl,,,everyone,2014-12-01T22:00:00.000Z,539539438205169664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,nl,#sad
Twitter for iPhone,539493131323187200,508819397,T kan me allemaal ni meer schelen t feit da k niks meer van u hoor zegt veel #sad 😔,,,everyone,2014-12-01T18:56:00.000Z,539493131323187200,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,nl,#sad
