lang,reply_settings,source,public_metrics,created_at,geo,text,conversation_id,id,author_id,search_query,referenced_tweets,in_reply_to_user_id,withheld
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:45:47.000Z,,"#Happy New Year 2017, #Friends! Greet all your| | A fresh #new year is once again upon us. It’s... http://someurl",814724145350987777,814724145350987777,2566250020,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:45:44.000Z,,#happy #TammuLhosar to you all... http://someurl,814724131304378368,814724131304378368,1253012623,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:45:31.000Z,{'place_id': '67571a7baaa5906b'},Somewhere over the 🌈 🐦 fly #emoji #imadethis #cute #love #happy #happiness http://someurl,814724077172592640,814724077172592640,2459250224,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:44:36.000Z,,#Happy New year| Leave behind the old chapters that were  filled with pages of worries .|  Begin the New Year with  happiness and smiles. http://someurl,814723847622574080,814723847622574080,2495748901,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:43:05.000Z,,"All else aside, happiness and freedom are always the ultimate goal 😊| #happy #freedom #love http://someurl",814723463193579520,814723463193579520,82307816,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:42:55.000Z,"{'place_id': '6002284889d67fa1', 'coordinates': {'type': 'Point', 'coordinates': [8.60276, 52.02745]}}",early morning WOD. best way to start the birthday 🎉 #CrossFit #crossfitbielefeld #WOD #happy... http://someurl,814723423192522752,814723423192522752,207899351,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:42:13.000Z,,Favorite place in the world ... #piha #newzealand #beautiful #beauty #nature #stream #water #summer #happy #joy... http://someurl,814723245526122496,814723245526122496,154402188,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:42:11.000Z,,Favorite place in the world ... #piha #newzealand #beautiful #beauty #nature #stream #water #summer #happy #joy #p... http://someurl,814723237192024064,814723237192024064,154402188,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T06:41:19.000Z,,The Big Day 👰🏻🤵🏼 #ganchevi2016 #wedding #happy http://someurl,814723018387755008,814723018387755008,167166664,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T06:40:55.000Z,,"With you I want to be #happy! #Happiness for me - is to #love each other, #feel each other, care for each other http://someurl http://someurl",814722919297380352,814722919297380352,946136576,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T06:40:50.000Z,,Paradise By The... http://someurl via @someuser #pizza #dmv #supportlocal #christmas #happy #holiday #dc #eat #paradise #yum,814722899236032513,814722899236032513,19071832,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:39:37.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [118.0, -2.0]}}",Welcome Back Jaejoong 😘😘😘 bornfreeonekiss2 #jaejoong #jyj #jj #kimjaejoong #happy #friday... http://someurl,814722593215234048,814722593215234048,605590833,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T06:37:16.000Z,,#Kabali deleted scenes💜 31st #December #Happy #New #Year in advance🎉🎉🎉 #newyear2017 #holidays 🙌🙌🙌 http://someurl,814721999926767616,814721999926767616,2531279315,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 10, 'quote_count': 0}",2016-12-30T06:37:05.000Z,,Heyyyyy Sydney // #sydney #nye #manly #australia #holiday #views #view #photography #happy... http://someurl http://someurl,814721956872327168,814721956872327168,1341801492,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:36:30.000Z,,"Happy songs, dancing alone in my room = the best therapy. #sweetserendipity @someuser #tbt #happy #music #life #leedewyze",814721808473591808,814721808473591808,2334632984,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:36:23.000Z,,"My beautiful mother.| | #Happy-holidays #Merry_Christmas #Diana Avgusta Stauer, #D.A.Stauer, #Miss... http://someurl",814721777326768128,814721777326768128,799213221798350848,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:35:39.000Z,"{'place_id': '63f5a0587d25fa4f', 'coordinates': {'type': 'Point', 'coordinates': [-1.12161, 53.3573]}}",#Happy Friday 👍❤️✅out for coffee today whilst hitting the shops ? ☕️Enjoy a regular cappuccino... http://someurl,814721595478568960,814721595478568960,805637789211656192,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T06:35:27.000Z,,#Happy Birthday E-NaHee 😍😍😍😍| @someuser http://someurl,814721543980756992,814721543980756992,811567601247621120,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:34:18.000Z,,LABYRINTH SOUNDTRACK ON ITUNES. BRB WHILE I DIE. #davidbowie #forever #HAPPY,814721253307195392,814721253307195392,271372337,#happy,,,
en,everyone,_EuroBash,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:33:37.000Z,,Want fun - Get a juicy £100 bonus at Bet365 Games #happy http://someurl http://someurl,814721081852432384,814721081852432384,797828437813628933,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T06:33:24.000Z,,Shades of #kartik | Glimpse to the #romantic😆 #calm😇 #stable #sad😫 #happy😀 #outstanding💟 #adorable #cute 💆avtar of #kartik @someuser http://someurl,814721029528354816,814721029528354816,734207864835710976,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:33:06.000Z,,"All smiles 😁🌴💛 @someuser @someuser #australia #byronbay #happy #bikini @ The Pass, Byron Bay http://someurl",814720953829584900,814720953829584900,134766786,#happy,,,
en,everyone,erased994719,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:32:05.000Z,,Live life #unapologetically! http://someurl #Happy #Ambition #Leadership #confidence #Success #Inspiration #Motivation #Mindset http://someurl,814720695947104256,814720695947104256,769301256204541952,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:31:17.000Z,,#2016 going to be histry #2017 will be mistry #happy new year,814720493202837504,814720493202837504,773662398473535488,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:30:46.000Z,,I am exciting. #I_AM #positive #affirmation #happy  http://someurl http://someurl,814720364173524992,814720364173524992,24959210,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:30:45.000Z,{'place_id': '4d51b7ea67b6f64b'},RT: You dont have to attend every argument you are invited to. #quote #happy,814720361220575232,814720361220575232,120717933,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:30:26.000Z,,I WON. #petty #happy,814720282602549248,814720282602549248,33683090,#happy,,,
en,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:30:21.000Z,,One more #happy client. We just cant thank enough of our #patrons for their trust in us. #2016 ends on a positive note. #weddings #december http://someurl,814720261702422529,814720261702422529,791564860861493248,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:29:47.000Z,,"Keeping my fans engaged! Hey guys, its all about you! #living #happy #colorful #art #music... http://someurl",814720118932598789,814720118932598789,2792113214,#happy,,,
en,everyone,WordPress.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:29:23.000Z,,Thanks @someuser Good one. #Happy #humour #humor #StockArchitect #StockMarket... http://someurl http://someurl,814720017786867712,814720017786867712,189023237,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:28:57.000Z,"{'place_id': '012c447f4ce72363', 'coordinates': {'type': 'Point', 'coordinates': [-84.16179103, 10.20433875]}}",I 💙 Waterfalls🍃💦 #nature #wanderlust #oldpic #tb #travel #happy #costarica #waterfall #me... http://someurl,814719906205798400,814719906205798400,71031717,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:28:08.000Z,,@someuser keeps sprinkling much needed beauty over my otherwise depressing timeline. What are everyones #Happy twitter recommendations? http://someurl,814719700609486853,814719700609486853,22760480,#happy,,2314464974,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:27:02.000Z,{'place_id': '0022e3c837579650'},Advance New Year Wishes | | #newyear | #2017 | #happynewyear | #happy | #happiness | #NewYearsEve | #NewYear | #newyearsresolution http://someurl,814719427346210816,814719427346210816,46613954,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:26:50.000Z,,#love#tbt#follow#like4like#follow4follow| #happy#fun#beautiful#instagood| #instadiary #instalike... http://someurl,814719374791540736,814719374791540736,137366859,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:26:23.000Z,,"Hel friends i now make #u my teachers  rate it out 100% ,,,,,,,,,| #Happy new year i lve #you so much| #Ntwalako... http://someurl",814719261268709378,814719261268709378,3783322180,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:26:05.000Z,,Got my #pup a new #bed today and she went #wild! She was so #happy! Even she knows what a #fresh bed is! #four bones hidden in it now.,814719188208123904,814719188208123904,789603870087475200,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-30T06:25:25.000Z,,"@someuser hey joe, if you see this, just letting you know I might be at your Seattle tour on may 20 at paramount theater!!!#happy#jokers❤😄😃",814249803647483905,814719017042604032,806356386221146112,#happy,"[{'type': 'replied_to', 'id': '814249803647483905'}]",473493882,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:25:05.000Z,,Can I get a #wootwoot!?!? Hahahahhaha woot woot! #feeling #happy! #Loving life Although the #laundry still needs folded. #moments,814718936398909440,814718936398909440,789603870087475200,#happy,,,
en,everyone,erased994719,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:25:04.000Z,,Keep those #standards high and keep your life #happy . 😇| #positive #lifestyle #glam #relationship http://someurl,814718929285353472,814718929285353472,3240372202,#happy,,,
en,everyone,erased994719,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:25:04.000Z,,"#EmmaWatson - Enjoy the current journey you are on, no matter where you are, take a breath and relax. #life #happy #positive http://someurl",814718928714862592,814718928714862592,3190229552,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:25:03.000Z,,@someuser  wow amazing bro #happy happy new yearu songs. | .| Realy energetic and massive song with #TR sir| .| Hit in every wr in NY Ngt,814718925267234816,814718925267234816,452793922,#happy,,203635907,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:19:57.000Z,,Going into the 2017 the way Im leaving 2016 😩🙈 #Happy💕,814717644263882752,814717644263882752,73479314,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:15:56.000Z,"{'place_id': '2b78ee9f58b991a8', 'coordinates': {'type': 'Point', 'coordinates': [-123.11394, 49.34297]}}",_| No pain No gain. | -| #161227| #happy| #canada| #vancouver... http://someurl,814716631133913088,814716631133913088,2771678872,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:12:11.000Z,,📹🎬| .| .| .| Cast :| @someuser| lucky_vinna| denny_carrizo| @someuser| #tgif #latepost #happy #holiday... http://someurl,814715690674491392,814715690674491392,67257199,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:11:37.000Z,,I cant imagine a day without coffee. I cant imagine!.. Howard Schultz.. | #coffee #happy #mood... http://someurl,814715547464003584,814715547464003584,1065636354,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:10:30.000Z,{'place_id': '67b4dd47d7e314c9'},#c32gt magical day in #dunbogan at the #lake with #nature theres a #pelican in the #water #love #straya!!  😁 #travel #happy http://someurl,814715266483400704,814715266483400704,735988324402241536,#happy,,,
en,everyone,TweetDeck,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 6, 'quote_count': 1}",2016-12-30T06:10:01.000Z,,With your #happy #smile you will stay beautiful forever,814715143636525058,814715143636525058,403942389,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:09:59.000Z,,Happy Team #Sargoshiyan #Film #AhsanKhan #AlokNath #NasirAnsari #GMWani #KuchKehtaHaiKashmir #BehindScenes #Cast #Crew #Happy #Kashmir http://someurl,814715136589955072,814715136589955072,808266437143891969,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:09:40.000Z,,Junior High School #besties #sista #friendship #bukitmerese #lombok #happy #smile #happyholiday... http://someurl,814715055526871040,814715055526871040,1369397018,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:09:33.000Z,,Tough look..with smile😁😁| #atul #kaushik #insta #swag #desi #motivation #happy #new #year http://someurl,814715025558536192,814715025558536192,1641059971,#happy,,,
en,everyone,Buffer,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:07:01.000Z,,show off this awesome watch wherever you go http://someurl $70.00 #sparkle #ballin #gifts #perfect #happy #watch #gifts http://someurl,814714389353889793,814714389353889793,423699929,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:06:24.000Z,,Peace... #happy #goodtimes #makemerit #thailand #monk #niceview #picture #instagoodmaking http://someurl,814714231891357700,814714231891357700,2496239084,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:06:22.000Z,"{'place_id': 'c28ef1055654ebbb', 'coordinates': {'type': 'Point', 'coordinates': [-80.4116, 25.7085]}}","George Segal. | I love art 😉Who thinks the same,follow me Thanks 😉#girls #cute  #blur #sun #happy... http://someurl",814714224836366336,814714224836366336,321785403,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:05:42.000Z,,Seasons Greetings|  We at Nasma Telecommunications wish you all a delightful #Merry #Christmas and Prosperous #New #Year|  #Happy #Holidays. http://someurl,814714055407472641,814714055407472641,254599449,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:05:32.000Z,,I LOVE YOU!!! ALIEN!! MUAHH KEEP MOVING IN YOUR LIFE WITH OUR HEART BE ALWAYS OF WHAT YOU ARE <3 NEVER GIVE UP WE R HERE #Happy Taehyung day,814714013846159360,814714013846159360,702183326765838336,#happy,,,
en,everyone,Crowdfire Inc.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:05:03.000Z,,#headband best model you could ask for ❤️ http://someurl #shopnow #babyitscoldoutside #happy #pretty #cute #xoxo #loveher #smile http://someurl,814713891401801728,814713891401801728,542121531,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T06:04:00.000Z,,Remain #healthy and #happy even in new #year. Wishes from #healthdietplans to enjoy to the #fullest. http://someurl,814713629845004289,814713629845004289,3356905574,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:03:30.000Z,,Year end lunchie with the team - tetep fabulous and kompak ya in 2017 👍😍😘 #happy #instamoment... http://someurl,814713501407150080,814713501407150080,124739169,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:03:24.000Z,"{'place_id': '00b7fd0d50253acf', 'coordinates': {'type': 'Point', 'coordinates': [120.88266846, 14.91430988]}}","Ballerina feels... #pink #girly #happy #blessed #ThankYouLord #CityofPines @ Burnham Park,... http://someurl",814713478434975744,814713478434975744,276948442,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:02:55.000Z,,I have faith that 2017 is going to be a great year because I already know its going to be a good year #hopeful #happy #NewYearsEve,814713357500563456,814713357500563456,778733079099609089,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T06:02:04.000Z,,@someuser @someuser marry the first one- I did. #awesome #happy #hitched,814382303334039552,814713144517898240,2732410453,#happy,"[{'type': 'replied_to', 'id': '814382303334039552'}]",2678173099,
en,everyone,Hootsuite,"{'retweet_count': 17, 'reply_count': 0, 'like_count': 31, 'quote_count': 0}",2016-12-30T06:00:57.000Z,,You dont have to attend every argument you are invited to. #quote #happy,814712861041786885,814712861041786885,717444416143814656,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T06:00:24.000Z,,Finally some sunshine :) #happy,814712722608758784,814712722608758784,100505622,#happy,,,
tl,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:59:56.000Z,,Awwwwwww😍😍😍   Hey Kitty Cat! Im Coming!! Hehehe😆 | | #thailand #catcafe #kitty #cat #hehe #happy... http://someurl,814712604233007106,814712604233007106,101058628,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",2016-12-30T05:59:53.000Z,,A smile in my heart when ever u sing a song! Loving my new #wig  #wigs  ##HAPPY#QUEEN #DRAGQUEEN... http://someurl,814712593453436928,814712593453436928,61352581,#happy,,,
en,everyone,IFTTT,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:59:14.000Z,,RT Abugsmommy: Not many people can say this.... I LOVE my job! #expedia #finops #happy,814712430525812736,814712430525812736,790656305207836672,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:57:38.000Z,,Happy new year 🎊 #happy #happynewyear #enjoy #alltime #conquista #conquest http://someurl,814712026152992769,814712026152992769,45399382,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:56:15.000Z,,I am thankful for internet. #thankful #positive #happy  http://someurl http://someurl,814711680215240704,814711680215240704,492840155,#happy,,,
en,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:55:59.000Z,,I am thankful for my friends. #thankful #positive #happy  http://someurl http://someurl,814711613257371648,814711613257371648,492840155,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",2016-12-30T05:55:33.000Z,,#Happy #New #Year  to #everybody #share the #love.,814711503580315648,814711503580315648,93003083,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:54:55.000Z,,Spreading Laughter in Singapore 🙌 #happy #happyday #快樂 #mutlu #mutluluk #heureux #joyeux #hashtagsgen #glücklich... http://someurl,814711345186832384,814711345186832384,14862696,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:54:53.000Z,,#Happy New year to all of you... http://someurl,814711335388934144,814711335388934144,814020204065918976,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:54:38.000Z,,I dont know how this up coming #Newyear will be! but credit card #bill definitely wont keep us #happy. | #googlecalendar #calendar #Google http://someurl,814711270851026944,814711270851026944,408448037,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:54:25.000Z,,#happy birthday to my good friend Betty White wish you many more happy 92 years young http://someurl,814711218766225408,814711218766225408,24491044,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:53:45.000Z,,End your #day with a #smile a #happy thought and #grateful #heart... http://someurl,814711049773613056,814711049773613056,577693703,#happy,,,
en,everyone,Commun.it,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-30T05:53:44.000Z,,Thanks @someuser @someuser @someuser  #Happy #New #Year (insight by http://someurl,814711046242004992,814711046242004992,93003083,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:53:30.000Z,,A healthy smile is a happy smile #instavid #smile #happy #instagrammer #instagay #gay #gayguys... http://someurl,814710986276007936,814710986276007936,30349211,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:53:29.000Z,,New toy car ni baby Prince :*| #lateUpload| #salamAtPapaInad| #Happy,814710983096668160,814710983096668160,1735418004,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",2016-12-30T05:50:36.000Z,,How are you? #Poll| | 😀#Happy| 😭#Sad| 😠#Angry| ❓#Other,814710257683304448,814710257683304448,773015647118733313,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:50:11.000Z,,"Pop art 😀 same,follow me Thanks 😉#girls #cute  #blur #sun #happy #fun #converse #popart... http://someurl",814710150896308224,814710150896308224,321785403,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:50:01.000Z,,Only me ✋🏻 Me too  #dresstoimpress #dresscouture #fashion #look #love #smile #beautiful #cute #happy #amazing... http://someurl,814710109377064960,814710109377064960,220410762,#happy,,,
en,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:49:53.000Z,,I love beautiful natural palung makwanpur #nepal #happy new,814710075822657536,814710075822657536,5981342,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:48:43.000Z,,SNOW!!!✌🏽💛| | #20161212 #kanami #day #yuuki #absence #angry #lol #enjoy #happy #day #love #friend... http://someurl,814709784368791552,814709784368791552,2883064850,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",2016-12-30T05:48:41.000Z,,Summer day 🌞🐷| #summer #sun #familyday #happy #walk #trip http://someurl,814709776080838656,814709776080838656,128114292,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:46:59.000Z,"{'place_id': '01a9a39529b27f36', 'coordinates': {'type': 'Point', 'coordinates': [-74.0064, 40.7142]}}",B R O T H E R S ❤❤❤ #friends #family #love #happy #goodtimes #blackmen #nightlife #nyc #singer... http://someurl,814709345564983297,814709345564983297,277198189,#happy,,,
en,everyone,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:46:17.000Z,,Thought of the day!| #dobetter #dontstuck #newstart #newday #happy #keepsmiling http://someurl,814709171769614340,814709171769614340,53597545,#happy,,,
en,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-30T05:46:04.000Z,,I M #Happy  for such #greatevents #tookplace  on the #day #isteppedonearth but #depressed for #deaths and #worst #scary #events on this day,814709117071880194,814709117071880194,3083117282,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:45:45.000Z,"{'place_id': 'bc3a38d3d5999b4b', 'coordinates': {'type': 'Point', 'coordinates': [-122.14101791, 48.21758167]}}",#happy #corgis_of_instagram hes such a dick but we all love him for it! #hesadickhead... http://someurl,814709035027009536,814709035027009536,90504174,#happy,,,
en,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-30T05:44:30.000Z,"{'place_id': '258c7428a48a8cfa', 'coordinates': {'type': 'Point', 'coordinates': [-85.52884737, 38.21934214]}}","Surfs up, dude! #me #myself #i #prettygirl #chillin #selfie #happy #fun #surfsup #dude... http://someurl",814708722886995968,814708722886995968,80943115,#happy,,,
