reply_settings,lang,conversation_id,author_id,public_metrics,id,text,source,created_at,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,nl,76747110304845824,104920656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76747110304845824,OMG alles lijkt echt wreed fout te gaan vandaag manggg #confused #stressed #worried dont know what to do,Twitter Web Client,2011-06-03T20:28:31.000Z,#worried,,,
everyone,nl,76260014033084416,104535298,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76260014033084416,Hm vriendjelief is zwaar verkouden zegtie :( hopelijk wordtie niet ziek! Had me net zo verheugd op dit weekend samen met hem. #worried,Twitter for BlackBerry®,2011-06-02T12:12:58.000Z,#worried,,,
everyone,nl,76205811373834240,239011144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76205811373834240,"Ik kan er niet tegen als je wat zeg en diegene is ineens weg als jij zelf wat zegt, en de volgende dag weer niet late hore!#worried",Twitter for BlackBerry®,2011-06-02T08:37:35.000Z,#worried,,,
everyone,nl,74878126357872640,305159420,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74878126357872640,"Ik maak me bestwel zorgen om jullie, telang niks gehoord .. #worried",erased734497,2011-05-29T16:41:51.000Z,#worried,,,
everyone,nl,74560536817311744,236304444,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74579257896079360,@someuser zijn moeder zoekt hem..... #worried,erased734497,2011-05-28T20:54:15.000Z,#worried,55039442,"[{'type': 'replied_to', 'id': '74560536817311744'}]",
everyone,nl,74355739447140352,299788315,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74355739447140352,"Net gedoucht, nogsteeds niks van elmi gehoord #worried",Twitter for BlackBerry®,2011-05-28T06:06:04.000Z,#worried,,,
everyone,nl,74003197907304449,301309916,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74004856200892416,@someuser Natuurlijk ben je geslaagd ! & Hoe gaat het nu met je rug meid ? #worried. $,Twitter Web Client,2011-05-27T06:51:47.000Z,#worried,41607591,"[{'type': 'replied_to', 'id': '74003197907304449'}]",
everyone,nl,73843626572124160,279450539,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73845108784644097,@someuser What happend?! Moet ik even bellen ofzo? #worried,Twitter for BlackBerry®,2011-05-26T20:17:00.000Z,#worried,23219663,"[{'type': 'replied_to', 'id': '73843626572124160'}]",
everyone,nl,73764819391610880,305159420,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73764819391610880,Ook leuk dat ik nu weet of het gelukt is.. #worried,erased734497,2011-05-26T14:57:58.000Z,#worried,,,
everyone,nl,73432254675812352,149459466,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73432254675812352,Dat leren voor toetsweek werkt echt niet. De toetsweek gaat een ramp worden #worried,Twitter Web Client,2011-05-25T16:56:28.000Z,#worried,,,
everyone,nl,73404445496573953,130649632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73404445496573953,Dus als k nu al gestalked wrd ... Wat blyft over als k t heb gemaakt :s:s:s #worried,Twitter for BlackBerry®,2011-05-25T15:05:58.000Z,#worried,,,
everyone,nl,73051123610681344,139726743,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73051123610681344,"kutkutkutkutktkutkut, nog steeeeeds mn pinpas kwijt realiseer ik me net! waar zal ie zijn! #worried #ohdamnFACK",Mobile Web,2011-05-24T15:41:59.000Z,#worried,,,
everyone,nl,72930958319419392,175481853,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72930958319419392,Of iemand efkens over de grens gaan kijken? #Duitsland #worried,Twitter Web Client,2011-05-24T07:44:30.000Z,#worried,,,
everyone,nl,72929094161022976,175481853,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72929094161022976,"Iemand recent nog contact gehad met Duitsland? Probeer daar paar mensen te bellen, maar niemand neemt op. #worried",Twitter Web Client,2011-05-24T07:37:05.000Z,#worried,,,
everyone,nl,72699483007365120,229217667,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",72699483007365120,Toch maar frans nakijken! #worried,Twitter for BlackBerry®,2011-05-23T16:24:42.000Z,#worried,,,
everyone,nl,71882738923352064,56711713,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71882738923352064,waarom reageer je niet? #worried,Twitter Web Client,2011-05-21T10:19:15.000Z,#worried,,,
everyone,nl,71864813852180480,67870287,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71870013119791104,@someuser Doe eens gezellig! Whats gebeurd? Toch niks ernstigs? #worried,Twitter for iPhone,2011-05-21T09:28:41.000Z,#worried,62286581,"[{'type': 'replied_to', 'id': '71864813852180480'}]",
everyone,nl,71189910102622208,126437904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71189910102622208,"Je bent gewoon te belangrijk voor me, en als ik je dan zie met haar dan denk ik waar ben je mee bezig! #worried",opzoeknaarjou,2011-05-19T12:26:11.000Z,#worried,,,
everyone,nl,71009206714634241,231131718,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",71009206714634241,Half drie. Wes is op naar de huisartsenpost. Ik niet kunnen slapen. #worried,Twitter for iPhone,2011-05-19T00:28:08.000Z,#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [3.60545421, 51.49188277]}, 'place_id': '91c002fcb4ae85dd'}"
everyone,nl,70817927552696320,138527654,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70817927552696320,En toen was @someuser opeens stil ;s #worried,erased734497,2011-05-18T11:48:04.000Z,#worried,,,
everyone,nl,70498669614465025,80940669,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70498669614465025,alle oude tweets verwijdere werd wel tijd #worried,Twitter Web Client,2011-05-17T14:39:27.000Z,#worried,,,
everyone,nl,68958871632363520,193999927,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68958871632363520,"Net een uurtje Zumba (@someuser gedaan, nu eet ik een groene appel...Waar is de Bourgondiër in mij gebleven??? #worried",Hyves,2011-05-13T08:40:50.000Z,#worried,,,
everyone,nl,68699390784704512,243785699,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68699390784704512,LAURAA WAAR BEN JE? #worried,TweetDeck,2011-05-12T15:29:45.000Z,#worried,,,
everyone,nl,68225120958820352,219991524,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",68225120958820352,@someuser Ik doe vanavond of morgen les 13.. les 15 is 8 minuten lopen :S Dat zie ik echt nog niet zitten! #worried,Twitter Web Client,2011-05-11T08:05:11.000Z,#worried,50333721,,
everyone,nl,67904635968561152,102131215,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67906139278417920,"@someuser Maar het is dus rond, dubai? Ik krijg steeds maar geen reactie van de makelaar van mn apartement #worried!",Twitter Web Client,2011-05-10T10:57:39.000Z,#worried,123235680,"[{'type': 'replied_to', 'id': '67904635968561152'}]",
everyone,nl,67664366392193024,21788381,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67664366392193024,Mama naar de dokter :o #worried,Twitter Web Client,2011-05-09T18:56:56.000Z,#worried,,,
everyone,nl,67619836976578560,178464046,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67619836976578560,"@someuser jawel, vertel het us meid??;$ #worried",Twitter Web Client,2011-05-09T16:00:00.000Z,#worried,235538014,,
everyone,nl,67555912474300416,276979983,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67555912474300416,Hee ik heb peeennn in mn tass gevonden but waar is @someuser heb haar nog steeds niet gezien na dat gesprek?! #worried,erased734497,2011-05-09T11:45:59.000Z,#worried,,,
everyone,nl,67222362042548224,276146883,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",67227175761358849,@someuser ja dat zeg nu nog... #worried,Twitter Web Client,2011-05-08T13:59:42.000Z,#worried,140188241,"[{'type': 'replied_to', 'id': '67222362042548224'}]",
everyone,nl,66533831943000064,46674249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66533831943000064,"Mijn laptop is ondertussen afgekoeld, nog steeds vertoond hij geen teken van leven. Should I be #worried ?",TweetDeck,2011-05-06T16:04:36.000Z,#worried,,,
everyone,nl,66255431063977984,261829230,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",66256239906144256,@someuser beter doe je dat wel ja #worried,Twitter Web Client,2011-05-05T21:41:33.000Z,#worried,86582613,"[{'type': 'replied_to', 'id': '66255431063977984'}]",
everyone,nl,65737303062102016,105488627,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65737303062102016,"Ik realiseer me niet dat ik over 1,5 week examens heb #worried",TweetDeck,2011-05-04T11:19:29.000Z,#worried,,,
everyone,nl,65513853097742336,126437904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65513853097742336,"Och jongen toch, waar ben je toch mee bezig?! #worried",opzoeknaarjou,2011-05-03T20:31:34.000Z,#worried,,,
everyone,nl,64103407778148352,221109750,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64103569988665344,@someuser ermmm. Wat prayer ?? #worried !!!,Twitter for iPhone,2011-04-29T23:07:36.000Z,#worried,241656083,"[{'type': 'replied_to', 'id': '64103407778148352'}]",
everyone,nl,64099320659578880,34229929,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64099579095814144,@someuser typo young one... Maar ze is nog steeds niet thuis... #worried,Twitter for iPhone,2011-04-29T22:51:45.000Z,#worried,91075825,"[{'type': 'replied_to', 'id': '64099320659578880'}]",
everyone,nl,63198926077050881,108124319,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63198926077050881,Het loon komt toch niet later ivm met goede vrijdag en Pasen?? #worried,Twitter for iPhone,2011-04-27T11:12:52.000Z,#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [6.57895123, 53.21873768]}, 'place_id': '1b6ebeaa6394f50e'}"
everyone,nl,62482981004115968,124216578,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62482981004115968,Hmm lekker weer in bed liggen #luiedag #pijn #worried,Twitter for BlackBerry®,2011-04-25T11:47:58.000Z,#worried,,,
everyone,nl,62080165487980544,255039400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62080165487980544,"@someuser @someuser @ Nils | Tweet af en toe iets, zodat we weten dat er nog niemand gestikt is in de gips? :s| | #worried",Twitter for iPhone,2011-04-24T09:07:19.000Z,#worried,14176465,,
everyone,nl,61941015581433856,139726743,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61941015581433856,"me schat heeft me helemaal naar huis gefietst, en loopt terug naar huis :s im #worried,",Mobile Web,2011-04-23T23:54:23.000Z,#worried,,,
everyone,nl,61793877224464385,52190140,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61797188333879296,@someuser klinkt onheilspellend... #worried,Twitter for BlackBerry®,2011-04-23T14:22:52.000Z,#worried,96963075,"[{'type': 'replied_to', 'id': '61793877224464385'}]",
everyone,nl,61115018388836352,136208232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61115018388836352,Aahh thuis is ie ook nie en ze pa is nog op et werk waar zou die zijn??#worried,Twitter for BlackBerry®,2011-04-21T17:12:10.000Z,#worried,,,
everyone,nl,60443327769755649,214013659,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60443749020467202,@someuser Hoe gaat het er mee? Ik heb al eventjes niets meer van je gehoord. Ook niet tijdens de show van Gerard :-( #Worried...,TweetDeck,2011-04-19T20:44:47.000Z,#worried,243320693,"[{'type': 'replied_to', 'id': '60443327769755649'}]",
everyone,nl,60056624118775809,234682604,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60057118824349696,@someuser Hoe voel je je? Kan je nog helder nadenken? Kan je nu vannacht wel slapen? #proud but #worried,Twitter Web Client,2011-04-18T19:08:27.000Z,#worried,173881100,"[{'type': 'replied_to', 'id': '60056624118775809'}]",
everyone,nl,60031378187751424,91073730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",60031378187751424,Ik word toch ontzettend gemist hier in Twitterland? #telangstil #justchecking #worried,TweetDeck,2011-04-18T17:26:10.000Z,#worried,,,
everyone,nl,59921070211350528,234682604,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59939788144394241,"@someuser Zonder eten, dat wordt m niet hoor Ard, straks val je nog flauw! #worried",Twitter Web Client,2011-04-18T11:22:13.000Z,#worried,173881100,"[{'type': 'replied_to', 'id': '59921070211350528'}]",
everyone,nl,59891254376398848,45676470,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59891254376398848,Vraag me af hoe ik ga werken zonder stem.  #worried,Twitter for BlackBerry®,2011-04-18T08:09:22.000Z,#worried,,,
everyone,nl,59016003820064769,234812061,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59016003820064769,uhmm wat zou het nu zijn? #worried,Twitter Web Client,2011-04-15T22:11:26.000Z,#worried,,,{'place_id': 'e60460dda2d6bbf3'}
everyone,nl,58627228065480704,49924934,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58627228065480704,What is this? parasieten plaag op de boerderij? =( als t de lammetjes maar niet pakt ;O #worried,Twitter Web Client,2011-04-14T20:26:35.000Z,#worried,,,
everyone,nl,57842225924681728,86268328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57842225924681728,#worried. Miss zometeen samen met paps naar de dierenarts voor Youp.,Twitter Web Client,2011-04-12T16:27:15.000Z,#worried,,,
everyone,nl,57472311573491712,238929101,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57472311573491712,"hondje naar de dierenarts voor zn hechtingen, ik moet turnen dus kan niet mee #worried",Twitter Web Client,2011-04-11T15:57:21.000Z,#worried,,,
everyone,nl,56546660280565760,179663531,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56546660280565760,"RT @someuser als iemand weet waar de 15 jarige Berry uit Roosendaal sinds vanmiddag is, please let me know #worried twitpic.com/4ig13z",Twitter for iPhone,2011-04-09T02:39:09.000Z,#worried,,,
everyone,nl,55690080106455041,78037044,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",55690080106455041,Opa neemt zn telefoon niet op. #worried,Twitter for iPad,2011-04-06T17:55:24.000Z,#worried,,,
everyone,nl,54656064544718848,105488627,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54656064544718848,Er schijnt een aardbeving in Indonesië te zijn maar zie niks op teletekst ofzo #worried,TweetDeck,2011-04-03T21:26:35.000Z,#worried,,,
everyone,nl,54558953455108096,275979956,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54558953455108096,@someuser  Niet komen!! op andere dagen mag het maar niej today please! D: #worried,Twitter Web Client,2011-04-03T15:00:42.000Z,#worried,212332463,,
everyone,nl,54184004064264192,134459671,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54184004064264192,Wie gaat er maandag stakenn??? #Worried,Twitter for iPhone,2011-04-02T14:10:47.000Z,#worried,,,
everyone,nl,53372922508742656,51119860,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53373173739163648,@someuser :o waar had je dat gelezen!! #worried !!,TweetDeck,2011-03-31T08:28:50.000Z,#worried,23625746,"[{'type': 'replied_to', 'id': '53372922508742656'}]",
everyone,nl,53174715812036608,243367852,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",53174715812036608,Huurgh </ #worried,Twitter for BlackBerry®,2011-03-30T19:20:14.000Z,#worried,,,
everyone,nl,52587221328478208,199198435,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52587221328478208,"Shit hé, heb helemaal niet kunnen slapen en moet op blijven minstens tot half 7 (4 toetsen maken) #worried",Twitter for Android,2011-03-29T04:25:45.000Z,#worried,,,
everyone,nl,52404201057300481,131815281,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52450477174034432,"@someuser Oke laris, het is erger dan k had ingeschat. K breng je na een psychiater... Je ziet gwn dingen die er niet zijn :o #worried",Snaptu,2011-03-28T19:22:22.000Z,#worried,45575728,"[{'type': 'replied_to', 'id': '52404201057300481'}]",
everyone,nl,52411931599962113,202739536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52411931599962113,"Omg mn kat. Er is iets met zn linkeroog. Je ziet zn oog zelf niet eens meet zitten, alleen rood geïrriteerd vlees. #worried",Twitter for Android,2011-03-28T16:49:12.000Z,#worried,,,
everyone,nl,52065248655572992,40198233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",52065248655572992,Leef je nog?? @someuser Gaat het alweer beter. Ik heb nix meer van je gehoord.. #worried,TweetDeck,2011-03-27T17:51:37.000Z,#worried,,,
everyone,nl,51995118022041600,188707151,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51995118022041600,RT @someuser @someuser kd8 al #worried xd • Haha rianne met roodhaar hmm sexyheid! ☺ :p,erased734497,2011-03-27T13:12:56.000Z,#worried,,,
everyone,nl,51972652335771648,261214527,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51972652335771648,"luna moet online komen. #worried,",Twitter Web Client,2011-03-27T11:43:40.000Z,#worried,,,
everyone,nl,51431564202090496,214138016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51431564202090496,Ik haat wachten #worried,erased734497,2011-03-25T23:53:35.000Z,#worried,,,
everyone,nl,51403647715786752,150657114,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51403647715786752,Toch maar gaan slapen dan ☹ #worried #Goodnight,Twitter Web Client,2011-03-25T22:02:39.000Z,#worried,,,
everyone,nl,51228651177525248,168512433,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51228651177525248,"RT @someuser Ik kan ook naar reshaa, kvraag me af wat er is met carlo :S #worried // JE KOMT HIER!",TweetDeck,2011-03-25T10:27:16.000Z,#worried,,,
everyone,nl,51029186017640448,180282599,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",51029186017640448,RT @someuser @someuser wat is er gebeurttt dan?:( tell me #worried. » O nja nix bijzonders (k),erased734497,2011-03-24T21:14:40.000Z,#worried,,,
everyone,nl,50700049704947712,30181110,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50700322552823808,@someuser kan ik helemaal niet mee reizen. En Nick is niet binnen omdat ik hem roep maar hij komt maar niet #worried,Twitter Web Client,2011-03-23T23:27:53.000Z,#worried,147304665,"[{'type': 'replied_to', 'id': '50700049704947712'}]",
everyone,nl,50319650084487168,54517319,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50319650084487168,RT @someuser mn lievie @someuser doet er wel lang over om naar huis te rijden zegg. #worried / ik ben thuiss hoor <3,erased734497,2011-03-22T22:15:14.000Z,#worried,,,
everyone,nl,49603697344397312,210967642,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49603840030412800,@someuser waarom niet? #worried,Twitter for BlackBerry®,2011-03-20T22:50:51.000Z,#worried,84962815,"[{'type': 'replied_to', 'id': '49603697344397312'}]",
everyone,nl,49577400379518976,58191795,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49577400379518976,"woaw .. dit is niet gezond o_o? Ben in 1 dag 4,2 kilo afgevallen? Wat is er allemaal aan de hand met mijn lichaam .. #worried",Twitter Web Client,2011-03-20T21:05:48.000Z,#worried,,,
everyone,nl,49229483802238977,97803410,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",49229483802238977,Ohmyjeesus. #Worried af.,Twitter SMS,2011-03-19T22:03:18.000Z,#worried,,,
everyone,nl,47179215002533888,46885258,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47179215002533888,";O liefje gaat met fiets, #worried",Twitter for BlackBerry®,2011-03-14T06:16:16.000Z,#worried,,,
everyone,nl,47055193594007552,262260131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47055193594007552,Lerenn voor theorie #worried,Twitter for BlackBerry®,2011-03-13T22:03:27.000Z,#worried,,,
everyone,nl,46718538660069376,170823395,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46719063124226048,@someuser Whats going on? Toch geen griepje? #worried,Twitter Web Client,2011-03-12T23:47:47.000Z,#worried,206325472,"[{'type': 'replied_to', 'id': '46718538660069376'}]",
everyone,nl,46605588083392512,207461711,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46606373252894720,@someuser sinds wanneer ga jij zoveel hardlopen? Je hebt toch geen annorexia ofzo?.. #worried,Twitter for iPhone,2011-03-12T16:19:59.000Z,#worried,192541531,"[{'type': 'replied_to', 'id': '46605588083392512'}]",
everyone,nl,46593084418564096,25134349,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46593084418564096,"No, baie baie, were lagging behind. #worried RT @someuser Bietjie bietjie... #PureProtea",TwitBird,2011-03-12T15:27:11.000Z,#worried,,,
everyone,nl,46480342584016896,115306422,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46480342584016896,Iemand nog wat van Tom gehoord?#worried,Twitter for BlackBerry®,2011-03-12T07:59:11.000Z,#worried,,,
everyone,nl,46353996570562560,20219999,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46353996570562560,"Niet dat je er ook maar íets aan kunt doen, maar het idee om gewoon naar bed te gaan voelt niet helemaal ok.. #Japan #worried",TweetDeck,2011-03-11T23:37:08.000Z,#worried,,,
everyone,nl,46187973988986880,113759431,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46187973988986880,Whaaat is die tsunami shit ook in china?? Mijn oom zit daar #worried,erased734497,2011-03-11T12:37:25.000Z,#worried,,,
everyone,nl,45733600305487872,133043094,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45733600305487872,Ik sliep te laat nu bn ik kapoet. #worried,TweetDeck,2011-03-10T06:31:54.000Z,#worried,,,
everyone,nl,45063041359949824,242325406,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45063962756255744,"@someuser  Ja... en ik vind het erg zorgelijk allemaal, maar goed, ze hebben ze er in gepropt en nu moeten ze er weer uit! #worried",Twitter Web Client,2011-03-08T10:11:00.000Z,#worried,232183386,"[{'type': 'replied_to', 'id': '45063041359949824'}]",
everyone,nl,45029903384580096,242325406,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45062447777857536,@someuser haha... ik zal eerlijk toegeven... IK SCHIJT BAGGER. Die touwtjes doen me denken aan de aansteeklonten van rotjes #worried,Twitter Web Client,2011-03-08T10:04:59.000Z,#worried,153505088,"[{'type': 'replied_to', 'id': '45029903384580096'}]",
everyone,nl,43840738202615808,147318365,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43965879469346816,"@someuser om 2u30 s nachts neem jij een take 3 moment, dat klinkt logisch zeg :p #sleepdeprivation #worried",Twitter Web Client,2011-03-05T09:27:37.000Z,#worried,86831759,"[{'type': 'replied_to', 'id': '43840738202615808'}]",
everyone,nl,43822762657198080,150757230,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43822762657198080,Jodeeeeeeeeeeeeeeeeeeeeer maldita nieveeeeeeeeeeeeeeeeeeeee -.- #worried,TweetDeck,2011-03-04T23:58:55.000Z,#worried,,,
everyone,nl,43609697181372417,234751278,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43609697181372417,"fouten van vroeger , werken je nu opeens tegen .| jammer van vroeger #worried/anger/sadness",Twitter Web Client,2011-03-04T09:52:16.000Z,#worried,,,
everyone,nl,43418826041344002,182537164,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43418826041344002,Papa heb een beetje lang gesprek op school ofzo? #worried,erased734497,2011-03-03T21:13:49.000Z,#worried,,,
everyone,nl,41094589901320192,207613598,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41094589901320192,"Alweer gesport vandaag, nu nog geen idee wat te doen #worried",Twitter for iPhone,2011-02-25T11:18:08.000Z,#worried,,,
everyone,nl,40865302396932096,17101492,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40865302396932096,liet een knuffel achter op een antwoordapparaat en hoopt daarmee toch een minibeetje troost te kunnen bieden #worried,TweetDeck,2011-02-24T20:07:01.000Z,#worried,,,
everyone,nl,40547555121045504,70744025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40547555121045504,Leuk als je niet weet of je vriendje onderweg is naar Groningen of Nieuweschans ofzo. #worried,Twitter Web Client,2011-02-23T23:04:25.000Z,#worried,,,
everyone,nl,40433908222787584,157751355,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40433908222787584,"Whiskey is al sinds 9 uur vanochtend buiten en nogsteeds niet terug, ze blijft nooit zo lang weg... #worried",  HTC Peep,2011-02-23T15:32:49.000Z,#worried,,,
everyone,nl,40254144723816448,216540894,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",40254144723816448,Me ma is nog niet thuis!! #worried!!,erased734497,2011-02-23T03:38:30.000Z,#worried,,,
everyone,nl,39335647105908736,22120629,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39336222782394368,@someuser Nóów bin ik pas echt #worried. #jocusfail #fashion #ajavvv,TweetDeck,2011-02-20T14:51:01.000Z,#worried,223540886,"[{'type': 'replied_to', 'id': '39335647105908736'}]",
everyone,nl,39213551461740544,105408096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39213551461740544,goodmurning lekkere verse koffie en dan..... verjaardagskadootje verder maken #zondag khoop dat Hokky er zo is die was weg vanacht #worried,Twitter Web Client,2011-02-20T06:43:33.000Z,#worried,,,
everyone,nl,38336951421632512,39566245,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38336951421632512,mam nog niet home #worried,Twitter Web Client,2011-02-17T20:40:16.000Z,#worried,,,
