lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,referenced_tweets,geo,in_reply_to_user_id
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174995408416817154,Much needed pep talk #pumped #yay #diepanthers Aajsjrndjfjejdnjjfj!!!,399728255,everyone,2012-02-29T23:12:11.000Z,174995408416817154,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174894764825653248,Springbreak!!! #pumped #partytime,368404046,everyone,2012-02-29T16:32:15.000Z,174894764825653248,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174882402806661120,$176 in tuition reimbursement from Hooters #freemoney #pumped,158538814,everyone,2012-02-29T15:43:08.000Z,174882402806661120,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",174645879691673600,Made NVL finals in the 500 #happytweet #pumped,417484842,everyone,2012-02-29T00:03:17.000Z,174645879691673600,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174626832811954176,RT @someuser DRRAAKKKEEEE! #pumped,436490179,everyone,2012-02-28T22:47:36.000Z,174626832811954176,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '174625981032693760'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174625981032693760,DRRAAKKKEEEE! #pumped,381264282,everyone,2012-02-28T22:44:12.000Z,174625981032693760,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174264359097352192,RT @someuser Potatoe bowl #PUMPED,367242769,everyone,2012-02-27T22:47:15.000Z,174264359097352192,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '174253514019700737'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174253514019700737,Potatoe bowl #PUMPED,377651932,everyone,2012-02-27T22:04:09.000Z,174253514019700737,MOTOBLUR,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173447260141658113,Omg ik heb zojuist heb beste idee ooit gekregen voor mn verjaardag met mn vrienden ! :D #Pumped,180044263,everyone,2012-02-25T16:40:23.000Z,173447260141658113,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173431937006972929,@someuser @someuser #pumped woop woop!!!,399024703,everyone,2012-02-25T15:39:30.000Z,173430044813836288,Twitter for BlackBerry®,#pumped,"[{'type': 'replied_to', 'id': '173430044813836288'}]",,139944487
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173429565488758785,Edgewood! (: #pumped,113766142,everyone,2012-02-25T15:30:05.000Z,173429565488758785,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173157899181375488,"11 uur na huis, morgen mill #pumped",60391373,everyone,2012-02-24T21:30:34.000Z,173157899181375488,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172476262399488000,Cirqe de soel is March 2. #pumped :),328545756,everyone,2012-02-23T00:22:00.000Z,172476262399488000,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172147685590179841,Valk helmet #state #pumped http://someurl,418301170,everyone,2012-02-22T02:36:21.000Z,172147685590179841,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",171961650079997953,Vanavond gezellig met mn tante workshop cupcakes maken! Naja vooral het versieren ervan! #pumped,242701540,everyone,2012-02-21T14:17:06.000Z,171961650079997953,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171747669595791361,Omw to school #pumped,136115996,everyone,2012-02-21T00:06:50.000Z,171747669595791361,TweetCaster for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171260759521763328,@someuser ikkk soo #pumped,309299087,everyone,2012-02-19T15:52:01.000Z,171259922728763393,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '171259922728763393'}]",,475474707
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171026742725709825,VAN HALEN TIME #PUMPED,406018936,everyone,2012-02-19T00:22:07.000Z,171026742725709825,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170685433502646272,Camp Zoar #pumped,484028349,everyone,2012-02-18T01:45:53.000Z,170685433502646272,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",170658253368328195,@someuser Ik getting #pumped :),381272323,everyone,2012-02-17T23:57:52.000Z,170657865470713856,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '170657865470713856'}]",,412376729
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170568659662671873,#snowday... Ik my dude @someuser #pumped http://someurl,168224078,everyone,2012-02-17T18:01:53.000Z,170568659662671873,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170513345902936064,wat een paar heavy solos wel niet met je kan doen allemaal #pumped,201867020,everyone,2012-02-17T14:22:04.000Z,170513345902936064,TweetDeck,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",170501496251756544,"Naar @someuser motors inpakken, 125 en 250 #2smokeweekend! Grevenbroich en SX villingen #pumped maandag naar ortema #newstuff",259266302,everyone,2012-02-17T13:34:59.000Z,170501496251756544,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170184216976433154,En route to Waco. #photogs #pumped,18110312,everyone,2012-02-16T16:34:13.000Z,170184216976433154,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",170005567924998147,Hurrryy friiddaayy. #pumped :) #watchwhenmyplansgetcancelled. :/,394300244,everyone,2012-02-16T04:44:20.000Z,170005567924998147,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",169892906616885248,één superavond ! God gaat zoveel goeds doen ! Geloof hebben voor tientallen mensen die terugkomen bij Hem ! #thankfull #pumped,338941012,everyone,2012-02-15T21:16:40.000Z,169892906616885248,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169770339298050050,RT @someuser Gym volleyball #pumped,395045271,everyone,2012-02-15T13:09:37.000Z,169770339298050050,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '169768504092934144'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169768504092934144,Gym volleyball #pumped,359589010,everyone,2012-02-15T13:02:20.000Z,169768504092934144,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169272384690462720,Einstein Bagel opening in ballantyne #yummy #pumped,332472439,everyone,2012-02-14T04:10:56.000Z,169272384690462720,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",169120531818348544,@someuser woop woop #PUMPED,414570410,everyone,2012-02-13T18:07:31.000Z,169117582828384256,Twitter Web Client,#pumped,"[{'type': 'replied_to', 'id': '169117582828384256'}]",,131223466
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",168188796985286657,Eeek! @someuser Gold level status! #pumped. http://someurl,25725535,everyone,2012-02-11T04:25:08.000Z,168188796985286657,Twitter for Mac,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",168182450055421952,#DayGlow Danbury CT #Pumped,118730816,everyone,2012-02-11T03:59:55.000Z,168182450055421952,Echofon,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",168166319961800705,@someuser  hahahahah!! Duude im #pumped,399439409,everyone,2012-02-11T02:55:49.000Z,168166319961800705,Twitter Web Client,#pumped,,,37567051
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",168164804878532608,thee voowwwww #pumped #channingtatum,188173884,everyone,2012-02-11T02:49:48.000Z,168164804878532608,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",167707006952685568,Ik heb een geweldig plan uitgekookt om mn vriendje te verrassen morgen #Pumped,180044263,everyone,2012-02-09T20:30:40.000Z,167707006952685568,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",167597136920330241,@someuser @someuser lolololol! (: #pumped <333 ahjskldm,315819467,everyone,2012-02-09T13:14:05.000Z,167596596652027907,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '167596596652027907'}]",,403375256
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",167334526018797568,A 95 in Algebra 2? #pumped :),398032406,everyone,2012-02-08T19:50:34.000Z,167334526018797568,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",167270324965085185,Last gaame daay #PUMPED,264616973,everyone,2012-02-08T15:35:27.000Z,167270324965085185,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166971483137118209,heeeel de tij zupervet bass line deuntje in me hoofd #pumped up kicks-foster the people♥,269456141,everyone,2012-02-07T19:47:58.000Z,166971483137118209,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166295045241188352,Super Bowl XLVI in half an hour #GoGiants #PUMPED,241395510,everyone,2012-02-05T23:00:03.000Z,166295045241188352,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166239659825958912,OMGEE Mamma Mia is on tonite!!! #PUMPED,432485492,everyone,2012-02-05T19:19:58.000Z,166239659825958912,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166015488286138368,@someuser hosting SNL! #pumped,237402780,everyone,2012-02-05T04:29:11.000Z,166015488286138368,Twitter for iPhone,#pumped,,,6427882
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165821096296329216,hjrighskfieuwsvxfkia. CANUCKS GAME TODAY. #PUMPED,73562834,everyone,2012-02-04T15:36:44.000Z,165821096296329216,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165593955323494400,Open gym!!! #pumped #timetowork!,102893667,everyone,2012-02-04T00:34:10.000Z,165593955323494400,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",165584377357664256,First GSGD ever! #pumped,379845849,everyone,2012-02-03T23:56:06.000Z,165584377357664256,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",165526040297472001,morgen dus naar delft :U #PUMPED,47124501,everyone,2012-02-03T20:04:17.000Z,165526040297472001,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",164959589220093953,Zo heerlijk beginnen met leuk 2 uur economie! #pumped,247365006,everyone,2012-02-02T06:33:25.000Z,164959589220093953,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",164552242236637184,White teef. #pumped http://someurl,258059299,everyone,2012-02-01T03:34:47.000Z,164552242236637184,Camera on iOS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",163977465096704001,Intense diet begins February 1st #pumped,445021559,everyone,2012-01-30T13:30:48.000Z,163977465096704001,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",163857507515777025,@someuser @someuser swaag ! #Pumped!,147794084,everyone,2012-01-30T05:34:08.000Z,163856209781342209,Twitter for Android,#pumped,"[{'type': 'replied_to', 'id': '163856209781342209'}]",,379537264
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",163344915210846208,16 verse blikken op muurtjes leeg gooien. #pumped,242064311,everyone,2012-01-28T19:37:17.000Z,163344915210846208,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162515152971890689,Djjjksjvvbosjaj YES! Maria made it to the finals! Lets goooooooo!!! #pumped,28715005,everyone,2012-01-26T12:40:06.000Z,162515152971890689,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162331079800401921,@someuser haha :)) samee #pumped,359712468,everyone,2012-01-26T00:28:40.000Z,162330982630965248,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '162330982630965248'}]",,418365704
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162317203620896770,Gym countdown beginsskssimscjjdisjdjcksjsjjsjajsn t-1 hour #PUMPED,391122979,everyone,2012-01-25T23:33:31.000Z,162317203620896770,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",161920893403140097,@someuser deaal ! weeuuu ! #pumped,258136115,everyone,2012-01-24T21:18:43.000Z,161920893403140097,Twitter for iPhone,#pumped,,,26643377
nl,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",161568087022370817,RT @someuser springbreak #pumped,334432263,everyone,2012-01-23T21:56:48.000Z,161568087022370817,Twitter for BlackBerry®,#pumped,"[{'type': 'retweeted', 'id': '160824363996819456'}]",,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160909545194008576,Depauwty round 2! #letsgo @someuser @someuser #pumped #nighttoforget,282188139,everyone,2012-01-22T02:19:59.000Z,160909545194008576,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160894467048615936,@someuser We ware allebei 2 gelukkige belge die een antwoord krege. #pumped,97439515,everyone,2012-01-22T01:20:04.000Z,160894146738008064,Twitter Web Client,#pumped,"[{'type': 'replied_to', 'id': '160894146738008064'}]",,111402750
nl,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160824363996819456,springbreak #pumped,347565727,everyone,2012-01-21T20:41:31.000Z,160824363996819456,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160273956732026880,"Lekker een uurtje gelopen, nu nog ff leren, half 11 toets.. Daarna fietsen, en spullen klaarmaken voor t weekend! #training #pumped",259266302,everyone,2012-01-20T08:14:23.000Z,160273956732026880,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160216073877192704,@someuser @someuser woop woop #pumped,466177988,everyone,2012-01-20T04:24:23.000Z,160215528147918848,Twitter for iPhone,#pumped,"[{'type': 'replied_to', 'id': '160215528147918848'}]",,62584945
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",160062199669334016,Het enthousiasme waarmee @someuser mailt is gewoon keihard aanstekelijk! #pumped,13552232,everyone,2012-01-19T18:12:56.000Z,160062199669334016,Twitter for Mac,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159424850841178114,Prestiged in #MW3  #pumped,320931079,everyone,2012-01-18T00:00:21.000Z,159424850841178114,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159334436893245440,Aangemeld voor geneeskunde! #pumped,235500184,everyone,2012-01-17T18:01:04.000Z,159334436893245440,Plume for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159120151923539968,Gm :) omw to skool #pumped,378174926,everyone,2012-01-17T03:49:35.000Z,159120151923539968,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",158881370083569664,@someuser http://someurl MWUAHAHAA HEB DER ZIN IN! #PUMPED,189511597,everyone,2012-01-16T12:00:45.000Z,158881370083569664,Twitter Web Client,#pumped,,,78343231
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",158280151271079936,@someuser yes maam! :) #pumped,174060393,everyone,2012-01-14T20:11:43.000Z,158280151271079936,Twitter SMS,#pumped,,,301140382
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",157855234499166208,@someuser en ik staan in de startblokken voor vanavond #pumped,338941012,everyone,2012-01-13T16:03:15.000Z,157855234499166208,Twitter for BlackBerry®,#pumped,,,410888996
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",157517847264899072,"Zometeen naar heuvel training met @someuser AK doemel en robbie , #pumped",298487225,everyone,2012-01-12T17:42:35.000Z,157517847264899072,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",157140337121439745,"#Pumped voor morgen! Sleutel, klussen!",51069726,everyone,2012-01-11T16:42:30.000Z,157140337121439745,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156186391586406400,last week ov hiqhschool 4eva nd eva #pumped,271962293,everyone,2012-01-09T01:31:52.000Z,156186391586406400,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156145335243255808,SCOOOBY DOO VAN #pumped,346811677,everyone,2012-01-08T22:48:43.000Z,156145335243255808,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156008036345974784,Iedereen die zich heeft laten dopen ; echt supercool ! Er staat zon goed jaar te wachten voor jullie ! Blij voor jullie ! #pumped,338941012,everyone,2012-01-08T13:43:09.000Z,156008036345974784,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",155866598824091648,Charles Barkley is hosting SNL #pumped,230598469,everyone,2012-01-08T04:21:07.000Z,155866598824091648,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",155791291517640705,Shiiiiit.... Net mn single na het mixen zitten luisteren.. #SUPERtrots :D #PUMPED!!,49712607,everyone,2012-01-07T23:21:53.000Z,155791291517640705,Echofon,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",155788074373218305,Starting fnl #pumped,447619240,everyone,2012-01-07T23:09:05.000Z,155788074373218305,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",155355300315136001,Gym / george street ! #pumped,279720101,everyone,2012-01-06T18:29:24.000Z,155355300315136001,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",155050115919392768,Hoeveel nachtjes slapen tot #VisionSunday @someuser :) #pumped,44192231,everyone,2012-01-05T22:16:42.000Z,155050115919392768,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",154237755776438272,omw to truro bounnnnd. #pumped #sad #mixedemotions,23981620,everyone,2012-01-03T16:28:41.000Z,154237755776438272,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",153586282281435136,Volgend jaar mischien/waarschijnlijk Dakar rijden #Planning #Pumped #Pagga,181337127,everyone,2012-01-01T21:19:57.000Z,153586282281435136,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152821502520201216,#Pumped !  Bronze medal Game. !,370313317,everyone,2011-12-30T18:41:00.000Z,152821502520201216,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152270708024688640,RT: @someuser WARRIORS ALL DAYY ERRYYDAAYY #pumped af!! @someuser,99653988,everyone,2011-12-29T06:12:20.000Z,152270708024688640,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152146232754712576,"omw to practice , #pumped",68056298,everyone,2011-12-28T21:57:43.000Z,152146232754712576,Plume for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152062501444530177,"#RadioCityMusicSpectacular with @someuser @someuser mom, kristen, auntie kerry, and grammy! #pumped",36763987,everyone,2011-12-28T16:25:00.000Z,152062501444530177,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151914929618825216,I turn 18 in 37 days. al;dfjal;dfjadsofij #PUMPED #stateoneact BRING IT ON ABERDEEN.,198642843,everyone,2011-12-28T06:38:36.000Z,151914929618825216,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151812925437394946,Volleyballlllll #pumped,345595241,everyone,2011-12-27T23:53:16.000Z,151812925437394946,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151103332986003456,Legend of Zelda Skyword Sword #trippinballs #soexcited #pumped,31267126,everyone,2011-12-26T00:53:36.000Z,151103332986003456,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150969509962989568,laptop(: #pumped,148629366,everyone,2011-12-25T16:01:50.000Z,150969509962989568,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",150179481410207744,Gym leeggo #pumped,180208126,everyone,2011-12-23T11:42:33.000Z,150179481410207744,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149266115686694912,Omw to photoshoot :DDDDD #PUMPED !!!!,147400829,everyone,2011-12-20T23:13:09.000Z,149266115686694912,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",149213185860308992,Noo hw #pumped,247982348,everyone,2011-12-20T19:42:50.000Z,149213185860308992,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",148882560993333248,@someuser sgonna help me. #pumped #lml,429488197,everyone,2011-12-19T21:49:03.000Z,148882560993333248,Twitter Web Client,#pumped,,,380005905
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",148875797913026560,(: Hoopz Tonite Big Game!!! #pumped,440230080,everyone,2011-12-19T21:22:10.000Z,148875797913026560,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",148536862988976128,Is in total angel mode(: #pumped,416753044,everyone,2011-12-18T22:55:22.000Z,148536862988976128,Twitter SMS,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",148025669547335681,Tiësto tonight! #maximalcrazy #pumped #globearena,425087100,everyone,2011-12-17T13:04:04.000Z,148025669547335681,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147790629500502016,RT @someuser Bijna kerst :D #pumped,59785926,everyone,2011-12-16T21:30:06.000Z,147790629500502016,UberSocial for BlackBerry,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147201042268962816,"Hbo 24 7 flyers rangers, here we go #bestshowontv #pumped",381228063,everyone,2011-12-15T06:27:17.000Z,147201042268962816,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147181340733882369,Omgggg christmas is in 10 daayyss #pumped #cantwait #soexcited #weo #ilovetheholidays,262835264,everyone,2011-12-15T05:09:00.000Z,147181340733882369,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147139570549538816,"she aint nuttin but a hoochie mamma, hoodrat, hoodrat, hoochie mamma!! #pumped",134111523,everyone,2011-12-15T02:23:01.000Z,147139570549538816,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147120540061147137,Volleyball banquet. #pumped,409655832,everyone,2011-12-15T01:07:24.000Z,147120540061147137,Twitter for BlackBerry®,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",146742110001967104,teenmom 2 #pumped,389861275,everyone,2011-12-14T00:03:40.000Z,146742110001967104,Twitter Web Client,#pumped,,,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",146653481112043520,RT @someuser CLOUDBURST!!! #selechoir #finally #pumped,375399268,everyone,2011-12-13T18:11:29.000Z,146653481112043520,Twitter for iPhone,#pumped,"[{'type': 'retweeted', 'id': '146651147933990915'}]",,
nl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",146651147933990915,CLOUDBURST!!! #selechoir #finally #pumped,249470766,everyone,2011-12-13T18:02:12.000Z,146651147933990915,Twitter for iPhone,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",146583582972968960,band kuncurt 2nite.....#pumped,269985880,everyone,2011-12-13T13:33:44.000Z,146583582972968960,Twitter for Android,#pumped,,,
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",145721237790928896,@someuser OH HAAIIIIII #pumped,433678628,everyone,2011-12-11T04:27:05.000Z,145644427044601856,Twitter Web Client,#pumped,"[{'type': 'replied_to', 'id': '145644427044601856'}]",,378959995
nl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",145307742905700352,Glenlee is open!! #fuckyea #pumped,163988782,everyone,2011-12-10T01:04:00.000Z,145307742905700352,Twitter for iPhone,#pumped,,,
