lang,referenced_tweets,reply_settings,source,public_metrics,in_reply_to_user_id,created_at,text,conversation_id,id,author_id,search_query,geo
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:32:34.000Z,#wonderful anal bleach naked teen shaking that ass http://someurl,813437360113352704,813437360113352704,185227098,#wonderful,
en,"[{'type': 'replied_to', 'id': '813367860634537985'}]",everyone,Twitter for iPhone,"{'retweet_count': 7, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",545383025,2016-12-26T17:30:06.000Z,@someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser @someuser Goodmorning #sweet💕Star💕 and #wonderful #friends #love #peace #bliss #sincerity #compassion #kindness #serving #giving #recipe 4 #happiness😇 http://someurl,704562344383242240,813436741227048960,2992512774,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:27:40.000Z,"#Wonderful so far, at least things are coming out in the #open, bless these investigators, it must be very upsetting and #hard to witness. http://someurl",813436129424850944,813436129424850944,112777979,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:27:05.000Z,I hope that #everyone is having a #wonderful #Christmas with #family and #friends....its a time... http://someurl,813435980954923008,813435980954923008,465831761,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:18:00.000Z,We at the #fantasyboatparty hope you had a #wonderful #christmas and a #happynewyear #festive... http://someurl,813433694824386566,813433694824386566,707393515,#wonderful,"{'place_id': 'f0af1239cbebb474', 'coordinates': {'type': 'Point', 'coordinates': [33.0, 35.0]}}"
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:13:13.000Z,First off I had to get up at 4:30 for work and now the power is out and could be for the rest of my shift 🙃 #wonderful,813432490572546048,813432490572546048,375309181,#wonderful,
en,"[{'type': 'quoted', 'id': '813280586383007744'}]",everyone,Twitter Web App,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,2016-12-26T17:09:40.000Z,Wow 😍| #Wonderful | Christmas| Present! 💕 http://someurl,813431600247635968,813431600247635968,3289453684,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:08:51.000Z,Watch Japanese bo-taoshi players defend their poles http://someurl #futurism #science #gadgets #wonderful... http://someurl,813431393963405313,813431393963405313,16946467,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T17:08:50.000Z,Beautiful CGI animation of dewdrops http://someurl #futurism #science #gadgets #wonderful #Politics #Tech... http://someurl,813431388393340928,813431388393340928,16946467,#wonderful,
en,,everyone,Agorapulse app,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",,2016-12-26T17:00:40.000Z,How #wonderful it is that nobody need wait a single moment before starting to #improve the #world”-Anne Frank #motivation #purpose #humanity,813429331594801152,813429331594801152,763446726455799808,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:59:17.000Z,"Wow, this is just wonderful! Starting small, growing more through the days 😃👏 Lets have more countries here! Thanks you all! #wonderful #hi http://someurl",813428984448958470,813428984448958470,2296708459,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:43:48.000Z,This was #everything that I was #grateful for #minus all the #wonderful #family and #friends.... http://someurl,813425090117373952,813425090117373952,569564196,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:42:30.000Z,Good Morning!!! I pray your #holiday was #wonderful Have a #greatday #thewellcenter #bwell... http://someurl,813424762462552064,813424762462552064,133993676,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:40:32.000Z,"Just won the longest game of #uno Ive ever played, after being down 20 cards! Feeling #wonderful! 😂🙌🏾",813424267677331456,813424267677331456,25587147,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:23:02.000Z,>>> http://someurl <<< #Vénissieux #sexdates bigass #kinky wife #camsex adult #wonderful #desir http://someurl,813419861288357888,813419861288357888,776313794683428864,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:12:33.000Z,Breakneck Ridge in Hudson NY (OC) (3624x2438) #Earth #EarthPorn #Wonderful http://someurl,813417222903332864,813417222903332864,2608731229,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:12:30.000Z,"One of Many. Bunker Bay, Western Australia. By LSD Images. [1920 x 1080] #Earth #EarthPorn #Wonderful http://someurl",813417212535074816,813417212535074816,2608731229,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:12:11.000Z,Super Awesome Amazing #bae #gf #love #awesome #happiness #love #beautiful #sexy #hot #wonderful... http://someurl,813417130435772416,813417130435772416,35450498,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:11:07.000Z,>>> http://someurl <<< #Bourges #casualsex masturbate #nipples bbw #chaturbate orgy #wonderful #celibataire http://someurl,813416863195627521,813416863195627521,776388065954701312,#wonderful,
en,,everyone,HubSpot,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,2016-12-26T16:10:56.000Z,#HappyMonday! We are ready and excited to answer all of your questions and concerns. Have a #wonderful day! http://someurl,813416816336900096,813416816336900096,80368030,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:08:33.000Z,That day you realize you feel SO much better after having dealt with a cold is #Wonderful,813416219470491648,813416219470491648,51213103,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T16:06:45.000Z,>>> http://someurl <<< #Fréjus #dating rimming #nude nudity #webcammodel flashing #wonderful #foutre http://someurl,813415764824834048,813415764824834048,776370855777562624,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:58:15.000Z,Plastic rice nightmare in Nigeria http://someurl #futurism #science #gadgets #wonderful #Politics #Tech #... http://someurl,813413626803523584,813413626803523584,16946467,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:55:24.000Z,Bachateando with the #wonderful tsingh1989 #Bachatero #Bachatera @ Mos Chalet http://someurl,813412907950043137,813412907950043137,548886322,#wonderful,
en,,everyone,AcScan,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:51:24.000Z,100% Follow Back #AcScanner #Travel #travelphotography #travelphotos #blog #wonderful #world All Things Blog:  http://someurl http://someurl,813411902957072384,813411902957072384,794578643829882880,#wonderful,
en,,everyone,Twitter Web Client,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,2016-12-26T15:48:32.000Z,"#Wonderful, pity many #people still #buy their #crappy tarnished #goods. #china #stinks. http://someurl",813411181151059968,813411181151059968,112777979,#wonderful,
en,,everyone,SocialOomph,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:48:26.000Z,When is the last time you said something #wonderful about yourself? - http://someurl - #Fitness4Her,813411156928921600,813411156928921600,12333652,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:30:41.000Z,Wondering whats the best #camera to get #wonderful #pic for ur #blog? Check out the #article from @someuser  http://someurl,813406687034048512,813406687034048512,3297063236,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:23:21.000Z,Boxing Day Spectacular #london #winterwonderland #boxingday #wonderful #weather #blueskies... http://someurl,813404841376710660,813404841376710660,37721011,#wonderful,"{'place_id': '0b30aadf406d13cc', 'coordinates': {'type': 'Point', 'coordinates': [-0.292, 51.498]}}"
en,"[{'type': 'replied_to', 'id': '813396486302158848'}]",everyone,Twitter for Android,"{'retweet_count': 13, 'reply_count': 0, 'like_count': 12, 'quote_count': 1}",763067789246595073,2016-12-26T15:21:44.000Z,"🌷 @someuser hi, thanks! #happymonday and #wonderful week too! 😘👍| #Panama| #travel #outdoors #adventures #adventuretravel 😃 http://someurl",813396486302158848,813404435099553792,127068035,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:18:14.000Z,A really #wonderful #package offering in shape of #Power #Archi150cc...Newly launched | #150cc bike in... http://someurl,813403555985903616,813403555985903616,168344683,#wonderful,
en,,everyone,TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:12:14.000Z,#Top25of2016 GymJams #6:  @someuser Wonderful. #GymJams #burn #lift #Wonderful #ChrisMalinchak http://someurl,813402045243916288,813402045243916288,2984508676,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T15:10:28.000Z,>>> http://someurl <<< #Marseille #hookups bigtits #doggystyle blowjob #chaturbate threesome #wonderful #chaude http://someurl,813401598974164993,813401598974164993,776313168587005952,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T14:44:04.000Z,Its the most #wonderful time of the year ❤️#merry everything and a #happy always to my #family... http://someurl,813394958757412864,813394958757412864,337221829,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T14:38:44.000Z,Lake Tahoe California [3024 x 3780] #Earth #EarthPorn #Wonderful http://someurl,813393613996564480,813393613996564480,2608731229,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T14:36:55.000Z,>>> http://someurl <<< #France #dating pov #bigboob wife #livecam threesome #wonderful #encule http://someurl,813393156473548800,813393156473548800,776389492064346113,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T14:33:25.000Z,So many #wonderful #Wham #memories. Waking to learn of #music #artist @someuser passing-- very #sad. #RIPGeorge http://someurl,813392274591776772,813392274591776772,422313826,#wonderful,
en,,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-26T14:04:19.000Z,#wonderful | New museums opening in 2017 http://someurl via @someuser,813384953484414976,813384953484414976,260957363,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",,2016-12-26T14:01:33.000Z,Aloha Monday! Its a wonderful and lovely Monday to everyone!  #Monday #wonderful #Happiness #Kapotrading http://someurl,813384258479947776,813384258479947776,36345430,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:59:50.000Z,>>> http://someurl <<< #Tourcoing #erotica amateur #findom ass #mfcgirls curvy #wonderful #coquine http://someurl,813383826084954112,813383826084954112,776313168587005952,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",,2016-12-26T13:51:37.000Z,#Danceswithwolves #epic #wonderful Forgotten how much I love this film... :),813381757361942528,813381757361942528,472650191,#wonderful,
en,"[{'type': 'replied_to', 'id': '813381173514739712'}]",everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",63133382,2016-12-26T13:50:40.000Z,... #wondErfUl 😍😍😍😍😍😍😍| #havEdmarcy 😍😍😍😍😍😍😍 #anIcEdmarcy 😍😍😍😍😍😍😍 #wEEk : ) #lol 💋💋💋💋💋💋💋,813381173514739712,813381516424310785,63133382,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:47:48.000Z,>>> http://someurl <<< #Clamart #sex bigass #sexygirls sluts #liveonchaturbate booty #wonderful #celibataire http://someurl,813380795842736128,813380795842736128,776388065954701312,#wonderful,
en,,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:47:04.000Z,"One of many. Bunker Bay, Western Australia. [1920 x 1080] #Earth #EarthPorn #Wonderful http://someurl",813380610576318464,813380610576318464,2608731229,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2016-12-26T13:46:05.000Z,>>> http://someurl <<< #Béziers #matchmaking naked #dominant amateurs #onlinechat nipples #wonderful #cochonne http://someurl,813380366367096832,813380366367096832,776318536494882816,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:41:06.000Z,>>> http://someurl <<< #Mérignac #sex young #kinky porno #onlinecammodel handjob #wonderful #belle http://someurl,813379110231830528,813379110231830528,776321117086769152,#wonderful,
en,,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:39:17.000Z,Pre-Order NOW Available on 30 december! #electro #edm #awesome #wonderful #indonesia #dj #remix... http://someurl,813378652960358400,813378652960358400,1580192184,#wonderful,
en,,everyone,Hootsuite,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",,2016-12-26T13:30:45.000Z,#Crystal bird is a mind-blowing #luxurious #clutch. An #apt #gift for your #loved one. #Rich and #wonderful design.| http://someurl http://someurl,813376504486891520,813376504486891520,2911073228,#wonderful,
en,,everyone,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:24:47.000Z,Hope everyone had a #wonderful #christmasnow to relax & let us do the #cooking for you! Food is served till 3.30pm & bar is open till 5.30pm http://someurl,813375005719412736,813375005719412736,4438213408,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:09:56.000Z,>>> http://someurl <<< #Montpellier #casualsex wife #slave interracial #chaturbate submission #wonderful #enculer http://someurl,813371267852148736,813371267852148736,776313794683428864,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T13:05:12.000Z,>>> http://someurl <<< #Tourcoing #dating bigass #slave legs #sexwebcam legs #wonderful #libertin http://someurl,813370076057444352,813370076057444352,776388065954701312,#wonderful,
en,,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T12:59:26.000Z,#HoodMorning #Freakz. | I hope everyone had a #Wonderful #Christmas 🎄 May #God bless us all into a #Prosperous... http://someurl,813368626141138944,813368626141138944,298796746,#wonderful,
en,,everyone,Zapier.com,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,2016-12-26T12:38:07.000Z,>>> http://someurl <<< #Créteil #single booty #nylon porno #livecam orgasm #wonderful #echangisme http://someurl,813363258736447488,813363258736447488,776370855777562624,#wonderful,
