created_at,source,public_metrics,geo,text,conversation_id,author_id,id,reply_settings,lang,search_query,referenced_tweets,in_reply_to_user_id
2016-12-27T00:49:11.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,Excited for the annual girls holiday to Ibiza and the adventures we will have 😊 #Ibiza2017 #Excited #countdown #Holiday #Beach #Music http://someurl,813547238328778752,3218990205,813547238328778752,everyone,en,#excited,,
2016-12-27T00:47:46.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Leaving lucia before the new year... But the alternative plans are way more amazing 😬😬❤️ #excited,813546883020947456,459789312,813546883020947456,everyone,en,#excited,,
2016-12-27T00:46:01.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Goodmorning again😍😍THIS IS IT HAHA💕💞LATER NA TALAGA HAHA... #EXCITED,813546440454639616,3309905113,813546440454639616,everyone,en,#excited,,
2016-12-27T00:45:09.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"We are super #excited about this, Are you ??| Book your Regular Couple Entry Phase - 1 at 4000/- INR Passes Now... http://someurl",813546223110094848,287341888,813546223110094848,everyone,en,#excited,,
2016-12-27T00:44:02.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Finally @someuser 😍👌 #excited http://someurl,813545941462646784,813471142677741568,813545941462646784,everyone,en,#excited,,
2016-12-27T00:38:45.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Have a great day ahead of you😊😊😊| #readyfor2017 | #excited | #grateful... http://someurl,813544614938472449,401902099,813544614938472449,everyone,en,#excited,,
2016-12-27T00:38:33.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,bout to take a bubble bath for the first time in months #excited #metime,813544563906375680,3356105471,813544563906375680,everyone,en,#excited,,
2016-12-27T00:36:50.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Bring it on ✨✨✨✨✨ #2017 #newbeginnings #excited #grateful http://someurl,813544129674084352,23176354,813544129674084352,everyone,en,#excited,,
2016-12-27T00:36:31.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Tomorrow with my Boy 💏shopping 🛍then going to watch a movie with some pizza🍕 #Excited 😍,813544052230684673,714612379540172800,813544052230684673,everyone,en,#excited,,
2016-12-27T00:29:14.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '3797791ff9c0e4c6', 'coordinates': {'type': 'Point', 'coordinates': [-79.3894, 43.6469]}}",Date night with my man #magic #dinner #excited #losingthings gonnabeamazing @ Princess of Wales... http://someurl,813542217675575296,2710144754,813542217675575296,everyone,en,#excited,,
2016-12-27T00:26:52.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,Christmas morning! 🎄🎁😱 #presents #decorations #christmastree #christmas #love #family #excited... http://someurl,813541623653105664,107481743,813541623653105664,everyone,en,#excited,,
2016-12-27T00:26:17.000Z,Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Just remembered I have a week till Im back to work #excited,813541475967528961,468220806,813541475967528961,everyone,en,#excited,,
2016-12-27T00:23:40.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,@someuser OMG I LOVE YOU ! i love Aventura mall Mr kaka love loves loves it!| #positivevibes #excited <3,813491065353342978,32919238,813540819495948288,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813513677999665152'}]",36118416
2016-12-27T00:20:10.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Feeling so #excited #refreshed | #Goodmorning,813539938117373952,809071867013185536,813539938117373952,everyone,en,#excited,,
2016-12-27T00:15:34.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,yes new year nmn ang paparating| #Excited | #BreakingBad,813538780850233344,813537654088208385,813538780850233344,everyone,tl,#excited,,
2016-12-27T00:08:27.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,@someuser When your planning your schedule around the #NewEditionBET movie its not a game. #Excited,813536987965747200,147871829,813536987965747200,everyone,en,#excited,,16560657
2016-12-27T00:08:08.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,One month from today @someuser and I will be closing on our house!!😍🏡🐕 #excited #nervous #cantwait #adulting,813536908672385024,157200826,813536908672385024,everyone,en,#excited,,
2016-12-27T00:01:59.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So. Didnt make it in time to see #fences but I will see it soon! Seeing #CollateralBeauty instead. Just as #excited #mommyandmetime,813535360135430144,177375956,813535360135430144,everyone,en,#excited,,
2016-12-26T23:46:57.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",,"@someuser Hawaii is another place I really want to see, so excellent route ! | #Excited",813476269987860480,3064068305,813531578097876992,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813510491557347328'}]",629264424
2016-12-26T23:45:08.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Just spent $200 on Amazon to turn my espresso machine into a coffee bar. Bought a bunch of different syrups too #excited,813531120792903685,2325555074,813531120792903685,everyone,en,#excited,,
2016-12-26T23:41:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 6, 'like_count': 13, 'quote_count': 1}",,Best Christmas Ever! #IsaidYES!!! #excited #NYC http://someurl,813530119105024000,4122053098,813530119105024000,everyone,en,#excited,,
2016-12-26T23:39:08.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"Jace & Is 2yr anniversary is tomorrow & he works, so I made a reservation at @someuser for Sunday to surprise him 🙏🏻💞🙌🏻 #excited",813529612424769536,76166753,813529612424769536,everyone,en,#excited,,
2016-12-26T23:36:45.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Lloyds back tomorrow and thats when our Christmas starts yaayy #excited,813529010596679680,199286834,813529010596679680,everyone,en,#excited,,
2016-12-26T23:34:01.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Man a year ago I wanted to live on my own and next year Im gonna buy a house. No more giving away money to someone else. #excited #adulting,813528324236603392,15900369,813528324236603392,everyone,en,#excited,,
2016-12-26T23:31:00.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",,@someuser Officially hosting this NYE party😁 #excited,810510859575377925,3437416251,813527563243057152,everyone,en,#excited,"[{'type': 'replied_to', 'id': '810510859575377925'}]",3437416251
2016-12-26T23:30:29.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,2 days til meet day! #excited #excite #excitement #exciting,813527435484471296,606763781,813527435484471296,everyone,en,#excited,,
2016-12-26T23:25:09.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Waiting on my express shipment  to come in the mail.. #excited . I just love clothes.,813526091641933824,183687392,813526091641933824,everyone,en,#excited,,
2016-12-26T23:23:53.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Im working on some #winterwarmth for a #customer for the #newyear.  Im so #excited about the success of this... http://someurl,813525774301020160,255100382,813525774301020160,everyone,en,#excited,,
2016-12-26T23:23:20.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,This #instadog gets #excited for his #scoobysnacks too http://someurl,813525633242464260,18516983,813525633242464260,everyone,en,#excited,,
2016-12-26T23:22:10.000Z,Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Im going 2 @someuser tonight!! Hope itll be professional and entertaining...| #125$| #Zusman| #Excited| | http://someurl,813525340345618432,797889811809910784,813525340345618432,everyone,en,#excited,,
2016-12-26T23:20:01.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,If u missed the @someuser restock visit| @someuser #ashleyrcoellogiveaway| http://someurl & enter to win it!!! #Excited http://someurl,813524801394446336,722388944373948416,813524801394446336,everyone,en,#excited,,
2016-12-26T23:20:01.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Beer Boot! 🙌🙃😍🍻 #Excited #Ilovebeer #yaaaaaaa http://someurl,813524800459128832,32431348,813524800459128832,everyone,en,#excited,,
2016-12-26T23:16:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,So I guess resolution will be my first rave 🤗😈😇✌️ #excited #youhavenoidea,813523925221003265,128929894,813523925221003265,everyone,en,#excited,,
2016-12-26T23:15:14.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Wedding in 2 weeks. #excited,813523595263504385,1561381363,813523595263504385,everyone,en,#excited,,
2016-12-26T23:12:48.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",,We have booked vegas! Woohoooooo!!! 😃😃😃 #excited,813522982077427712,2430763040,813522982077427712,everyone,en,#excited,,
2016-12-26T23:12:11.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Just saw this post from AZ IZ Records. #Excited! http://someurl,813522827714449408,278246594,813522827714449408,everyone,en,#excited,,
2016-12-26T23:10:12.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Seeing my love @someuser tonight 💃🏼😍#excited,813522328881692672,255836077,813522328881692672,everyone,en,#excited,,
2016-12-26T23:09:14.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,On the way to @someuser Raw!! Ready to get put on @someuser s List!! #excited #RawIsJericho,813522084454420480,812311734358786048,813522084454420480,everyone,en,#excited,,
2016-12-26T23:06:35.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",,"So excited for the new year! Many great things are coming,  plans are in motion. #excited... http://someurl",813521419606728704,144057605,813521419606728704,everyone,en,#excited,,
2016-12-26T23:05:36.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,@someuser every line you write has a meaningful meaning. #Excited !!,813519384790433792,738190589376745472,813521171119362048,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813519384790433792'}]",427648789
2016-12-26T22:59:30.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,@someuser Im watching #streetoutlaws right now waiting for the new one @ 9 #Excited #TeamFarmTruck,813429187193077760,3142634480,813519635744256001,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813429187193077760'}]",2178738720
2016-12-26T22:59:08.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Just booked a weekend away mini cruise to Amsterdam for March with @someuser #cantwait #excited 🇳🇱🇳🇱,813519546254508032,1035331676,813519546254508032,everyone,en,#excited,,
2016-12-26T22:55:03.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Movie time #RougeOne  #excited #starwars 🎥 🍿 http://someurl,813518516649336832,1365206197,813518516649336832,everyone,en,#excited,,
2016-12-26T22:52:08.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Watching teen Wolf with hubby #TeenWolf #excited,813517784302886912,49593557,813517784302886912,everyone,en,#excited,,
2016-12-26T22:50:50.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '03b7ea94ef68e9d7'},"Booking ID: WGF2RLG | DANGAL(U) | 27-Dec | 04:20 PM | STUDIO-5, Sathyam, Sathyam, Royapettah, Chennai | ELITE | G1, G2 | #Dangal| , #excited",813517454903246848,792673629385482240,813517454903246848,everyone,en,#excited,,
2016-12-26T22:48:37.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"10 days till Wizard World NOLA 2017, looks like I will b by myself there. #wizardworldneworleans #excited #2017",813516899808137216,33355837,813516899808137216,everyone,en,#excited,,
2016-12-26T22:45:14.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,My photos been accepted by @someuser & its now for sale on @someuser #photography #excited http://someurl,813516045713477632,260347405,813516045713477632,everyone,en,#excited,,
2016-12-26T22:35:55.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,#23andme time to find out my lineage #excited @ City of Montclair http://someurl,813513702544707584,3159682622,813513702544707584,everyone,en,#excited,,
2016-12-26T22:30:41.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Got s bunch of #crystals drilled today. Theyre ready to be turned into #beautiful #crystalJewlery !  #excited!,813512385935900672,728288916390825984,813512385935900672,everyone,en,#excited,,
2016-12-26T22:30:14.000Z,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,We are #EXCITED to have #Sammi of #FishbowlRadioNetwork as one of the #MasterofCeremonies at #TheBRUSHCompetition in #MARCH2017 http://someurl,813512272601550850,789104603191128066,813512272601550850,everyone,en,#excited,,
2016-12-26T22:28:54.000Z,Instagram,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Just booked Disneyland for next Christmas 😍🎅❄ #disneyland #toystoryroom #excited http://someurl,813511933945139200,570719229,813511933945139200,everyone,en,#excited,,
2016-12-26T22:25:35.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Guess what were about to see!! #branch #trolls #trollsmovie #excited http://someurl,813511102445170688,2542645436,813511102445170688,everyone,en,#excited,,
2016-12-26T22:23:41.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,SO #excited to take my mom to see @someuser and @someuser #MoveBeyondLiveOnTour!!! Finally getting to see them!!!!! AHHHH!!!,813510623078256640,343755388,813510623078256640,everyone,en,#excited,,
2016-12-26T22:22:45.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,My Pinterest feed can attest to the New Year and all the resolutions people are starting to think about 😢😅. #excited #nervous #thisisit,813510389786968070,20272368,813510389786968070,everyone,en,#excited,,
2016-12-26T22:21:10.000Z,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,#KwekuBaako – I was very #excited on #Nana’s #Victory #NPP2017 | #lbclive| http://someurl http://someurl,813509991059558400,547010933,813509991059558400,everyone,en,#excited,,
2016-12-26T22:20:20.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,"Looking forward to a week in #Malaysia - another country, another place #lovetravel #excited",813509780400521216,2989597262,813509780400521216,everyone,en,#excited,,
2016-12-26T22:20:07.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Thinkin About The Concept For A Music Video For One Of My Songs Crazy So Happy Im Doin This Song, Got So Much To Show #Excited",813509725581152258,810625062537691136,813509725581152258,everyone,en,#excited,,
2016-12-26T22:18:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,Just booked a cheeky trip to Bruges for February 😊😍🏫🚙🍫 #Belgium #Chocolate #excited #roadtrip #hubby #wifey #travel @someuser,813509390452097025,435211923,813509390452097025,everyone,en,#excited,,
2016-12-26T22:17:41.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Best Brismas present 🎁 EVER!! Mum has landed! #mum❤️ #happiness #famtime #excited http://someurl,813509111304351744,2799091109,813509111304351744,everyone,en,#excited,,
2016-12-26T22:17:05.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,Couple more days and the Boilers begin their Big Ten season. #excited #boilerup,813508960212975616,189662554,813508960212975616,everyone,en,#excited,,
2016-12-26T22:08:38.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,I cant wait for tomorrow! My best friend is coming over to help me record more videos for my channel!!!! #excited #Youtuber,813506834078269440,812685236438007808,813506834078269440,everyone,en,#excited,,
2016-12-26T22:03:04.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",{'place_id': '1e5e206a010361ac'},#Outnumbered @someuser #EXCITED #Christmas special xx,813505435101777920,173740135,813505435101777920,everyone,en,#excited,,
2016-12-26T22:02:28.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",{'place_id': '011f108b53eb12a1'},Good morning with 💚💙❤️| #happy #wedding #blessed🙏 #excited @ Belles Catering at Sa Lumang Bahay-... http://someurl,813505283133579264,2435604242,813505283133579264,everyone,en,#excited,,
2016-12-26T21:57:15.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,Two days to go...... #ThailandAdventure #Thailand #Excited http://someurl,813503969263779840,87437446,813503969263779840,everyone,en,#excited,,
2016-12-26T21:55:52.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,So ready for 2017! So many great plans with the best people in my life! #imready #myyear #excited 💪🏽🇺🇸🇦🇪🇪🇸🇮🇹,813503620746539009,36343648,813503620746539009,everyone,en,#excited,,
2016-12-26T21:53:36.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,@someuser @someuser  ok Ill send an email later tonight. Im #excited,812882709412315136,811292944762368000,813503053965959170,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813502716332765184'}]",804102915195629568
2016-12-26T21:52:18.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,I cannot wait to see you all in June. #june2017 #baby #happy #excited http://someurl,813502726105657344,221665674,813502726105657344,everyone,en,#excited,,
2016-12-26T21:48:14.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Waiting to board my flight to AMSTERDAM! #excited #holiday #amsterdam #fun #adventure #explore http://someurl,813501702951288832,344583716,813501702951288832,everyone,en,#excited,,
2016-12-26T21:43:24.000Z,Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Picking up some furniture tomorrow to start making over #excited #home #decor 😬😬😬,813500484090822656,19419605,813500484090822656,everyone,en,#excited,,
2016-12-26T21:37:53.000Z,Twitter for Windows Phone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}","{'place_id': '76c1bb41d3de7ff1', 'coordinates': {'type': 'Point', 'coordinates': [-86.65492058, 34.71311688]}}",Almost #RogueOne time for @someuser & I in the massive IMAX Space Dome at the @someuser 😊 #Excited http://someurl,813499095079854080,90858587,813499095079854080,everyone,en,#excited,,
2016-12-26T21:36:50.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Next year my entire immediate family will most likely be together for Christmas! First time since like 08. #Excited #Christmas2017 👌😁,813498831589539840,3138616973,813498831589539840,everyone,en,#excited,,
2016-12-26T21:34:21.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,Photoshoot this thursday! Been a damn while since the last one... #Excited #Blessed❤️️🙌,813498207569379328,3102502412,813498207569379328,everyone,en,#excited,,
2016-12-26T21:32:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",{'place_id': '3bc1b6cfd27ef7f6'},"a nice cup of tea after 2 crazy days at work, officially move to my flat tomorrow #excited #nextchapter",813497750809706496,636451910,813497750809706496,everyone,en,#excited,,
2016-12-26T21:27:55.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Gran💕✨🎄☺️ #Christmas #day #home #family #excited #love #selfie #gran #so #cute #ginger #girl... http://someurl,813496590920982532,182028841,813496590920982532,everyone,en,#excited,,
2016-12-26T21:27:03.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 13, 'quote_count': 0}",,@someuser Thats awesome news. Loved meeting you @someuser 2016. Cant wait to see you again. #excited. What booth will you be signing ? http://someurl,813119112226439172,206796376,813496371940589568,everyone,en,#excited,"[{'type': 'replied_to', 'id': '813494031426711555'}]",717388897957707776
2016-12-26T21:24:33.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Going to see the nutcracker tomorrow!! #excited #friendsrock,813495742778241024,726041338970537985,813495742778241024,everyone,en,#excited,,
2016-12-26T21:21:04.000Z,Twitter for Android,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,Starting at tomorrow 13:00 CET #twitch #TeamEmmmmsie  #SupportSmallStreamers #excited http://someurl,813494864566505473,800695976650416128,813494864566505473,everyone,en,#excited,"[{'type': 'quoted', 'id': '811567778851340288'}]",
2016-12-26T21:17:15.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,Taking the Hubs to his first hockey/ @someuser game in February to celebrate 9 years together 😁🐻❤🏒 #PBruinsPride #PBruins #Excited,813493905937354752,41898879,813493905937354752,everyone,en,#excited,,
2016-12-26T21:16:47.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,After like a month of living in SA I finally found the HEB &Chick-fil-A by the house. This whole time Ive been getting on 410 😂🙈🙄#excited,813493785770475521,1432206547,813493785770475521,everyone,en,#excited,,
2016-12-26T21:12:23.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Countdown to Ireland: 14 days 😬 #travel #dublin #ireland #worldview #trinitycollege #nervous #traveling #irish #studyabroad #excited #yay,813492680437145601,813489664753618948,813492680437145601,everyone,en,#excited,,
2016-12-26T21:05:23.000Z,TweetDeck,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 6, 'quote_count': 0}",,"Been a long day today, but center parcs tomorrow #excited",813490916447100928,20510058,813490916447100928,everyone,en,#excited,,
2016-12-26T21:01:33.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Agatha Christie time!! Wouldnt be boxing day without a murder mystery! #TheWitnessForTheProsecution #excited #AgathaChristie,813489952961032194,786539657307697152,813489952961032194,everyone,en,#excited,,
2016-12-26T20:56:57.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,Its The #CMPunk City !!!| #RAWChicago @someuser #Excited for some CM Punk Chants http://someurl,813488795899297792,259661930,813488795899297792,everyone,en,#excited,,
2016-12-26T20:53:09.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '01020a9b0d158e1e', 'coordinates': {'type': 'Point', 'coordinates': [98.84008475, 8.01113674]}}",Expectancy is the atmosphere for miracles...!! 😇 #Excited #Fabuluxe #Topman tank #GoodTimes... http://someurl,813487837823660032,155697421,813487837823660032,everyone,en,#excited,,
2016-12-26T20:50:02.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,on the road home from tahoe... thinking about the new year 🙃🎉👏🏼 #2017 #excited,813487054784860160,15738243,813487054784860160,everyone,en,#excited,,
2016-12-26T20:49:59.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,Putting my new @someuser membership to good use and booked @someuser in Feb #excited,813487044076957696,774255496912052225,813487044076957696,everyone,en,#excited,,
2016-12-26T20:47:39.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",{'place_id': '49e8f302fe8a32c2'},When you get confirmation your watching The Super Bowl in Vegas @someuser @someuser @someuser @someuser #Excited #Vegas http://someurl,813486455020539905,42371477,813486455020539905,everyone,en,#excited,,
2016-12-26T20:47:19.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 9, 'quote_count': 0}",,Hello #Dublin my old friend  !! @someuser @someuser @someuser #Christmas #party #excited 🇮🇪🎄❤️🎅🏼💥,813486369645400064,38832941,813486369645400064,everyone,en,#excited,,
2016-12-26T20:42:10.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,I just ordered my first @someuser I cant wait to try it out. And right now they have buy one tub get one free! #excited,813485073999790081,284675631,813485073999790081,everyone,en,#excited,,
2016-12-26T20:38:38.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,One of my favorites from #Christmas @someuser .| .| .| #christmas2016 #excitedface #excited ... http://someurl http://someurl,813484186602500096,903074324,813484186602500096,everyone,en,#excited,,
2016-12-26T20:32:46.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,So excited 🙈🤳🏻😂🦄 @someuser #makeup #beautyblogger #excited http://someurl,813482708563279874,766360925406371840,813482708563279874,everyone,en,#excited,,
2016-12-26T20:30:58.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,"Whats the business!? Im #super #excited about the #release of my #upcoming, rightly... http://someurl",813482256001966080,1965653546,813482256001966080,everyone,en,#excited,,
2016-12-26T20:27:41.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,just bought a moccasin jacket Im so #excited,813481432572108800,1239171054,813481432572108800,everyone,en,#excited,,
2016-12-26T20:25:25.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,It feels so weird actually investing $ in what I enjoy doin Trying to buy a good mic  for gaming& live recording #stress #excited #twitch,813480860167110656,812747207405404160,813480860167110656,everyone,en,#excited,,
