source,public_metrics,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,referenced_tweets,in_reply_to_user_id,geo
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",290675668,"@someuser: jette en ik zijn ook eigenlijk gewoon 1 persoonlijkheid in twee, overal hetzelfde over denken #pissedschaapjes",189402192942342144,189402192942342144,nl,everyone,2012-04-09T17:19:36.000Z,#pissed,,,
TweetCaster for iOS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",73879350,Potverdorie bovenbuuf trek dan die klote hakken uit als je over je klote laminaat de marathon loopt #pissed,189401568620187648,189401568620187648,nl,everyone,2012-04-09T17:17:07.000Z,#pissed,,,"{'place_id': '75431660bc651ca9', 'coordinates': {'type': 'Point', 'coordinates': [4.807335, 51.584688]}}"
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",294920676,maaan aarabmuzik would go to ABQ tonight #pissed #missinout,189397593858637824,189397593858637824,nl,everyone,2012-04-09T17:01:19.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",391205869,Ik word niet goed van jou ! Ik wou dat ik een afstandsbediening had die iedereen kon weg zappen die ik wou ! #grr #pissed,189393658448052224,189393658448052224,nl,everyone,2012-04-09T16:45:41.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372175229,Hoekom wanneer ek probeer om goed te wees aan mense alles net gaan sleg... maar toe ek dit doen slegte alles draai groot mxm..#pissed,189364898264911874,189364898264911874,nl,everyone,2012-04-09T14:51:24.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",46383655,#pissed ik ben weg,189312688994779136,189312688994779136,nl,everyone,2012-04-09T11:23:56.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",336079681,RT @someuser DIE KK SITE VAN T MARKLAND OOK ALTIJD HE ! #PISSED,189301171247251456,189301171247251456,nl,everyone,2012-04-09T10:38:10.000Z,#pissed,"[{'type': 'retweeted', 'id': '189300636658053120'}]",,
Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",357096647,DIE KK SITE VAN T MARKLAND OOK ALTIJD HE ! #PISSED,189300636658053120,189300636658053120,nl,everyone,2012-04-09T10:36:03.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",171223805,Vanaf nu.... heb ik haat aan chocola #Pissed,189031942279266305,189031942279266305,nl,everyone,2012-04-08T16:48:21.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",41575504,Baby jou moer @someuser #pissed,188271178048221185,188271178048221185,nl,everyone,2012-04-06T14:25:21.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",444541691,"Ja ik heb nog wel hw, jou probleem als je dat niet gelooft! #pissed",187958576181018626,187958576181018626,nl,everyone,2012-04-05T17:43:11.000Z,#pissed,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",456608539,Die leraren zijn zoo sloom #pissed,187923048949755904,187923048949755904,nl,everyone,2012-04-05T15:22:00.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",23769823,Bus reed voor me neus weg durfte je niet te zeggen neee okeee maar me in de kou laten staan wel alsof ik daar vrolijk van word #PISSED,187861812803403776,187861812803403776,nl,everyone,2012-04-05T11:18:41.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",211838089,pfft #PISSED,187860588142137345,187860588142137345,nl,everyone,2012-04-05T11:13:49.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",419011108,@someuser neee jonge zeg het dan ook nu gewoonn! komop zegg! #pissed,187638698211414016,187637815612424192,nl,everyone,2012-04-04T20:32:06.000Z,#pissed,"[{'type': 'replied_to', 'id': '187637815612424192'}]",409445150,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",382254665,RT @someuser FIFA12 is broken. #Pissed,187588435870105601,187588435870105601,nl,everyone,2012-04-04T17:12:22.000Z,#pissed,"[{'type': 'retweeted', 'id': '187572874939342849'}]",,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",123077046,"Lekker hoor, nu kan ik mijn hele planning  uitzwaaien. #pissed",187576405121433601,187576405121433601,nl,everyone,2012-04-04T16:24:34.000Z,#pissed,,,"{'place_id': 'ea0a61fa0c646676', 'coordinates': {'type': 'Point', 'coordinates': [4.48753836, 51.89244346]}}"
Twitter for Android,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",355208694,FIFA12 is broken. #Pissed,187572874939342849,187572874939342849,nl,everyone,2012-04-04T16:10:32.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",59205892,Die fucking kutmogolen van de tattooshop hebben mn afspraak verzet nr woensdag om 08 u! #Pissed!,187477819863994368,187477819863994368,nl,everyone,2012-04-04T09:52:50.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",437483247,Waarom krijg ik nou altijd tussenuren krijgen en niet eerder uit!? #pissed,187413817351876608,187413817351876608,nl,everyone,2012-04-04T05:38:30.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",532863126,- Stp Writinnn Tweets Bouuwd Mehh D.MN >__< #Pissed ?,187352594543419393,187352594543419393,nl,everyone,2012-04-04T01:35:14.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",196701727,"Als ze morgenochtend mn overdracht lezen, ben ik bang dat ze een paar extra bakjes koffie nodig hebben.. #pissed",187261191163359233,187261191163359233,nl,everyone,2012-04-03T19:32:01.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",452353516,Aleeee!!! Kga CL moeten misse #Pissed!,187245767793180672,187245767793180672,nl,everyone,2012-04-03T18:30:44.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",299996189,daamnn #pissed,186957303629615104,186957303629615104,nl,everyone,2012-04-02T23:24:29.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",103639388,als je niet normaal kan doen hou dan gewoon je kanker smoel gesloten #pissed,186893963008016384,186893963008016384,nl,everyone,2012-04-02T19:12:47.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",318481550,waarom doet 1gabba.in het niet meer??? #pissed,186833083620798467,186833083620798467,nl,everyone,2012-04-02T15:10:52.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",105415266,Broken laptop #pissed,186646660351401986,186646660351401986,nl,everyone,2012-04-02T02:50:06.000Z,#pissed,,,
Tweets60dm,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",159119764,Dat programma kijk ik dus ook nooit meer. Stelletje mongolen die dat gewoon op tv uitzenden. #pissed,186531834031640576,186531834031640576,nl,everyone,2012-04-01T19:13:49.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",439528421,Ik zet al mn energie en tijd in jullie en dan presteren jullie het om zó te doen .. in één woord .. ondankbaar. #pissed,186524045808902144,186524045808902144,nl,everyone,2012-04-01T18:42:52.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",180553070,"omg kuttie, nu moet ik een vervanger regelen die het wel zou willen #pissed",186471093102587904,186471093102587904,nl,everyone,2012-04-01T15:12:27.000Z,#pissed,,,
Twitter for Websites,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88697527,Ik wil de Gemeente Nijmegen heel erg beledigen voor deze rot houding. #Pissed  Kamerbeek krijgt niets http://someurl via @someuser,186395554224406528,186395554224406528,nl,everyone,2012-04-01T10:12:17.000Z,#pissed,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",316773075,Omw 2 Work #Pissed,186171033882066945,186171033882066945,nl,everyone,2012-03-31T19:20:08.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",405787573,Het moet straks wel droog worden! #pissed,186104768383557632,186104768383557632,nl,everyone,2012-03-31T14:56:49.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",216488933,Pfff kan ik dan ook nooit eens even een nacht lekker slapen #pissed,185994065400180736,185994065400180736,nl,everyone,2012-03-31T07:36:55.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",457822495,Real fuckin mature to go into my locker and steal my stuff. #pissed fhurdijfghuftjrdcfnghutjridkjcnfhjutri.,185794478160883714,185794478160883714,nl,everyone,2012-03-30T18:23:50.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407206262,Ik HAAAAAAT files -- #pissed,185775879023108096,185775879023108096,nl,everyone,2012-03-30T17:09:55.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",90195727,RT @someuser Aller allerlaatste patiënt vd dag bij SPM! Afspraak om 17.00 2u wachten dossier kwijt conclusie: bel bnn 2 wkn terug.. #pi ...,185775116658016258,185775116658016258,nl,everyone,2012-03-30T17:06:54.000Z,#pissed,"[{'type': 'retweeted', 'id': '185774293316157440'}]",,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412394841,Aller allerlaatste patiënt vd dag bij SPM! Afspraak om 17.00 2u wachten dossier kwijt conclusie: bel bnn 2 wkn terug.. #pissed #vleesfabriek,185774293316157440,185774293316157440,nl,everyone,2012-03-30T17:03:37.000Z,#pissed,,,
Plume for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",480863257,"Omw to school, #pissed.",185726721620836352,185726721620836352,nl,everyone,2012-03-30T13:54:35.000Z,#pissed,,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",129115961,Hw wrse cn thz be! #Pissed,185666770768629760,185666770768629760,nl,everyone,2012-03-30T09:56:22.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",445382592,"Livia is ni DOM ,je kan ni in dr hoofd, je weet ni wat ze denkt,je weet ni hoe erg het was, je weet niks, dus hou je mond, seriously #pissed",185386407265705985,185386407265705985,nl,everyone,2012-03-29T15:22:18.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",370019111,"Thuis! Pakketje van EJ binnen, stoppen ze de verkeerde maat erin, en is de goede maat uitverkocht en nooit meer leverbaar #pissed #grr",185314422863052800,185314422863052800,nl,everyone,2012-03-29T10:36:16.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",352441424,"Meenje dit, gewoon gvd weer een onvoldoende voor gs.. #pissed",185280867579592705,185280867579592705,nl,everyone,2012-03-29T08:22:55.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",104830263,"JEMIG! Ik heb bijna 3 weken vakantie, en het weekend dat Jeroen komt werk ik helemaal. Daar ga ik dus even wat van zeggen. #pissed #offffff",185249744036171776,185249744036171776,nl,everyone,2012-03-29T06:19:15.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",200659726,Kxckxdmfenxnd #PISSED,185212032507846657,185212032507846657,nl,everyone,2012-03-29T03:49:24.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",184089429,"Wil je snel onderweg brood en drinken halen, raak je je fietssleutel kwijt. Shit nog aan toe!!! Na half uur zoeken teruggevonden. #pissed",184984269628768256,184984269628768256,nl,everyone,2012-03-28T12:44:21.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",514830705,"Kutvader, had tunnel van 5mm ziet pap dat, moet k dr uithalen gvd, #pissed!",184952556890501120,184952556890501120,nl,everyone,2012-03-28T10:38:20.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",147323829,6 april gaan er doden vallen. #Pissed,184948337437454336,184948337437454336,nl,everyone,2012-03-28T10:21:34.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",487617336,bindt de strijd aan met GAPA. Eens zien wie het koppigst is. Of ook wel: bloody red tape eh? #pissed,184932713374031872,184932713374031872,nl,everyone,2012-03-28T09:19:29.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403857641,RT @someuser eritjveqorij;wkn f;kdjf;j s UGHHHHHHHHHHHHHHHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #pissed,184841672176304128,184841672176304128,nl,everyone,2012-03-28T03:17:43.000Z,#pissed,"[{'type': 'retweeted', 'id': '184840770233176066'}]",,
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",495180541,eritjveqorij;wkn f;kdjf;j s UGHHHHHHHHHHHHHHHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! #pissed,184840770233176066,184840770233176066,nl,everyone,2012-03-28T03:14:08.000Z,#pissed,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432160525,Omw to the ER -_- #pissed,184742091845410816,184742091845410816,nl,everyone,2012-03-27T20:42:01.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",449371656,RT @someuser @someuser waarom laat je altijd je bord op tafel #pissed off/ hahahahaha qq,184713020650426368,184713020650426368,nl,everyone,2012-03-27T18:46:30.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",83676701,@someuser waarom laat je altijd je bord op tafel #pissed off,184710380810010625,184683182694727681,nl,everyone,2012-03-27T18:36:01.000Z,#pissed,"[{'type': 'replied_to', 'id': '184683182694727681'}]",449371656,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",176369612,Later als ik klaar ben met school en al mn buurkinders moeten leren ga ik net zo hard schreeuwen en janken als hun nu doen. #pissed,184680491121770496,184680491121770496,nl,everyone,2012-03-27T16:37:14.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",224731133,EN DAN WIL HIJ MIJN PRAKTIJKEXAMEN ZEKER INPLANNEN ALS IK CSE HEB JAH FLIKKER TOCH EEN END OP #PISSED,184672605092069377,184672605092069377,nl,everyone,2012-03-27T16:05:54.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",116858014,"Gooodver. Moest ik eten halen, gaat die facking winkel om vijf uur dicht. Wie laat me dan ook tot half vijf op school zitten?! #pissed",184655757202030592,184655757202030592,nl,everyone,2012-03-27T14:58:57.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",354429924,ik beslis zelf met wie ik om ga kind! #pissed,184356202006855680,184356202006855680,nl,everyone,2012-03-26T19:08:38.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",57076800,@someuser OMG HELP! GLEN SMELLLLZ LYKE SHYTTTT . #stop #pissed,184326370556510208,184317778994536449,nl,everyone,2012-03-26T17:10:06.000Z,#pissed,"[{'type': 'replied_to', 'id': '184317778994536449'}]",41492644,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321538710,Miljaaaaaaaaar he #rotnest #pissed,184290521236242432,184290521236242432,nl,everyone,2012-03-26T14:47:38.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418969181,Egt waar. Dat knippie tog opkkt. Mag ik Engels schoolexamen niet maken omdat me portfolio niet klopt. #pissed. #opgerot,184209874622758913,184209874622758913,nl,everyone,2012-03-26T09:27:11.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",78305437,Dnwjdjfkrkegekdkf #pissed #annoyed,184199584292147200,184199584292147200,nl,everyone,2012-03-26T08:46:17.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",71309360,Pffff nu ben ik er gewoon echt echt helemaal klaar mee!!! ***** modellen!!! #pissed,184180208209895424,184180208209895424,nl,everyone,2012-03-26T07:29:18.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38951982,@someuser Zelia? #Pissed,184140824630661121,184139837559939073,nl,everyone,2012-03-26T04:52:48.000Z,#pissed,"[{'type': 'replied_to', 'id': '184139837559939073'}]",240781468,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",356462400,@someuser hw blows #pissed,184036571190800384,184036211470508032,nl,everyone,2012-03-25T21:58:32.000Z,#pissed,"[{'type': 'replied_to', 'id': '184036211470508032'}]",50531825,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107564151,Boeking in hengelo vorige week heeft me gewoon 250 euro aan boetes gekost! #pissed,183882827392225280,183882827392225280,nl,everyone,2012-03-25T11:47:37.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",190796035,"Eerste keer werden flitspalen op de ring aangepast aan tijdelijke snelheidsbeperking van 100, tegen 120 word je al geflitst #pissed #gays",183715222631104512,183715222631104512,nl,everyone,2012-03-25T00:41:36.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",239523848,Wat een kutstreek #pissed,183662199682760704,183662199682760704,nl,everyone,2012-03-24T21:10:55.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348067972,nu toch maar eens tv kijken #pissed #screwed,183660089872359426,183660089872359426,nl,everyone,2012-03-24T21:02:32.000Z,#pissed,,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415988620,Omw to Mississippi..| #pissed,183412825576841216,183412825576841216,nl,everyone,2012-03-24T04:39:59.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",402524259,Aaah maaaam hou je bek ik wil kyke #pissed,183308396253024258,183308396253024258,nl,everyone,2012-03-23T21:45:02.000Z,#pissed,,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",59565774,"Wat een zooi allemaal. Frustratie, moe en op! #klaarermee! #pissed",183294641972584449,183294641972584449,nl,everyone,2012-03-23T20:50:22.000Z,#pissed,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",152731835,"Partykeer is dit mense wat close is aan n mens, wat mens die seerste maak. Dis p* kak... #pissed nee wag #fuckingpissed",183095140376788992,183095140376788992,nl,everyone,2012-03-23T07:37:37.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",264077598,Veelste spannend dit... #pissed,182949736104468480,182949736104468480,nl,everyone,2012-03-22T21:59:50.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14868183,"@someuser ja, voor de allerlaatste keer dan ja. #pissed",182931803047329793,182929701566820352,nl,everyone,2012-03-22T20:48:35.000Z,#pissed,"[{'type': 'replied_to', 'id': '182929701566820352'}]",38069243,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151094934,"Dank u @someuser voor boete v €100 wegens 90/u in zone 70, 100m voor het bord 90. De inbreker in mijn auto zoek ik zelf wel? #pissed",182846553046790145,182846553046790145,nl,everyone,2012-03-22T15:09:50.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",232902666,Kk kk kanker joden op een kanker stok kale kanker nicht -.- #pissed,182827429218353153,182827429218353153,nl,everyone,2012-03-22T13:53:50.000Z,#pissed,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",464143211,Ffuuuccck outta huurrr #pissed,182637682281807874,182637682281807874,nl,everyone,2012-03-22T01:19:51.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",428881342,Can the damn electricity cum back already?????lyk hw da phuk we supposed 2 study?!?...eish zwi2 zwa turf nazwo mara #pissed*,182545336248700928,182545336248700928,nl,everyone,2012-03-21T19:12:54.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269253281,NEEEE TIS AL ME 9e KEER DAT IK BOWSERS KASTEEL OPNIEUW MOET DOEN TERWIJL IK 5 SEC VOORSTA!!!!! #Pissed,182536513152757760,182536513152757760,nl,everyone,2012-03-21T18:37:50.000Z,#pissed,,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",89429820,"@someuser breekt me hart elke x weer, vandaag wilde ze niet eens scooterrijden met me -__- #pissed ahah",182530209071906817,182530209071906817,nl,everyone,2012-03-21T18:12:47.000Z,#pissed,,127592922,
erased734497,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",68238663,Strafmiddag -.- #pissed,182528559636692993,182528559636692993,nl,everyone,2012-03-21T18:06:14.000Z,#pissed,,,
TweetDeck,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",36111231,"Tsjonge jonge, wat een dag weer.. Begint lekker weer #pissed",182397385870282752,182397385870282752,nl,everyone,2012-03-21T09:25:00.000Z,#pissed,,,
Twidroyd for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166281319,Damn leg swollen & red!! #pissed,182383560458637313,182383560458637313,nl,everyone,2012-03-21T08:30:03.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",366376308,phn boutta die bt idgaf #Pissed,182304398712651776,182304398712651776,nl,everyone,2012-03-21T03:15:30.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",244636398,"Og, kan iemand se kind vi my so kwaad maak! #pissed",182206730418139136,182206730418139136,nl,everyone,2012-03-20T20:47:24.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",327184444,#KRII DONE SLICK #PISSED MEII OFF...,182171790905315328,182171790905315328,nl,everyone,2012-03-20T18:28:34.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",386618733,"Pff op naar borne, rijbewijs op halen bij die vieze, omdat ze hem niet per post willen versturen.. #pissed",182103091955503104,182103091955503104,nl,everyone,2012-03-20T13:55:35.000Z,#pissed,,,
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",449371656,Kkr oud vrouwtje naast me stinkt #pissed,182097477476958208,182097477476958208,nl,everyone,2012-03-20T13:33:16.000Z,#pissed,,,
TweetCaster for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",343228117,..moodz rude af..#pissed..,182063768132530176,182063768132530176,nl,everyone,2012-03-20T11:19:19.000Z,#pissed,,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",207567470,Gvd fietsband nóg niet geplakt. Zou ook eens een keer wel zo zijn dat er iets gebeurd hier! :@ Bus ga ik ook niet redden lopend... #pissed,181984829640949762,181984829640949762,nl,everyone,2012-03-20T06:05:39.000Z,#pissed,,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334719474,Vcu internet just dropped.  #Pissed,181839391302488065,181839391302488065,nl,everyone,2012-03-19T20:27:43.000Z,#pissed,,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189591279,Ja bel me dan niet als die kuttrainer van hun gwn komt #pissed,181751698849660928,181751698849660928,nl,everyone,2012-03-19T14:39:16.000Z,#pissed,,,
TweetCaster for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",39231135,RT @someuser Echt hè! Laat je HOND ff schijten in het veldje bij het schoolplein tsss snap niet dat mensen dat lekker ongegeneerd late ...,181649787756613632,181649787756613632,nl,everyone,2012-03-19T07:54:18.000Z,#pissed,"[{'type': 'retweeted', 'id': '181648584243019776'}]",,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",203227255,Echt hè! Laat je HOND ff schijten in het veldje bij het schoolplein tsss snap niet dat mensen dat lekker ongegeneerd laten gebeuren #pissed,181648584243019776,181648584243019776,nl,everyone,2012-03-19T07:49:32.000Z,#pissed,,,
