author_id,created_at,reply_settings,conversation_id,id,source,text,lang,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
620080732,2013-07-03T03:21:30.000Z,everyone,352265819138424833,352265819138424833,Facebook,"I feel bad.. :( di q alam panu hahatiin katawan q between you and work..get well baby, hope di ka na lagnatin ule.. #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
560145843,2013-07-03T02:14:29.000Z,everyone,352248954500550656,352248954500550656,iOS,Bd3p! Bkt nag huhung na ang level 316 q sa candy crush! Wat wil i do??? Waaaah! #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1560753763,2013-07-02T14:23:22.000Z,everyone,352069996068872194,352069996068872194,Twitter Web Client,Ung feeling na wooried ka pero wala ka magawa.... -_-| | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
563748709,2013-07-02T13:08:34.000Z,everyone,352051172418392065,352051172418392065,Twitter Web Client,"Siguro nga busy shaaa~ Nakooo, tsk! TAKE CARE PO~ :( #woeqworqowoqworqwor #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
186565206,2013-07-02T12:44:02.000Z,everyone,352044997467578370,352044997467578370,Twitter for iPhone,Re-reply din minsan. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
84519439,2013-07-02T11:50:17.000Z,everyone,352031468580642816,352031468580642816,Twitter Web Client,Wala pa akong e-mail sa GMail! Wala pa ako sa class site! #worried :/,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1060107948,2013-07-02T09:37:20.000Z,everyone,351998010370162689,351998010370162689,Twitter for iPad,Bagay kaya sken . Pinacolor ko . Hmmp . #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
178283250,2013-07-01T14:20:00.000Z,everyone,351706757371936769,351706757371936769,Mobile Web (M2),Pagpasok P.E then deretso na sa @someuser #audition2013 medyo sumakit likod ko. Wala kasi practice :( #Goodnight #Worried,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
107058879,2013-07-01T13:26:26.000Z,everyone,351693278057463808,351693278057463808,Twitter for BlackBerry®,Sana bukas na talaga. I want this to be over na. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
582467804,2013-07-01T11:22:10.000Z,everyone,351662004680929281,351662004680929281,Mobile Web (M2),Tagal nanaman mag reply :((( #worried #yam,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
366550253,2013-07-01T10:19:36.000Z,everyone,351646260329062400,351646260329062400,Twitter for BlackBerry®,Akong gi hulatan ug txt kay wala ga txt. Tsk. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
960119174,2013-07-01T10:11:23.000Z,everyone,351644192897904640,351644192897904640,Twitter for Android,Sh*t magpopony tail bukas. #worried #uglyness,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
573574654,2013-07-01T00:14:38.000Z,everyone,351494015545393152,351494015545393152,Twitter for BlackBerry®,Papa CheckUp na muna ko :) sana hindi mahaba ang pila para makapasok ako ngayon. #Worried haaaiiiii sana simpleng sakit lang to ...,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
96459837,2013-06-30T15:25:07.000Z,everyone,351360759751651330,351360759751651330,Twitter Web Client,Di makapag-concentrate. Peste. #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#worried,,,
1035932658,2013-06-30T13:42:01.000Z,everyone,351334811392163841,351334811392163841,Twitter for Android,Tapos na mag review... nyt      #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
74934980,2013-06-30T06:42:26.000Z,everyone,351229220418105344,351229220418105344,Samsung Mobile,On bed rest until further notice.| Waaaaaa..kalurkey!di nasad ta ka.study ani. :((((| #sickAGAIN #blessing&curse #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
971437274,2013-06-29T22:34:00.000Z,everyone,351106301016809474,351106301016809474,Twitter for BlackBerry®,Sana stop na ung rain..kawawa naman ung mga binabaha #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
147400973,2013-06-29T20:01:34.000Z,everyone,351067943771181056,351067943771181056,Twitter for Android,Lakas ng ulan.. Musta kaya si utol @someuser sa manila.. Ingat din utol dyn pag may time #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
156896875,2013-06-29T18:03:05.000Z,everyone,351038122919854084,351038122919854084,Echofon,May bagyo Pala sa pinas....Papa God guide my family PLS! Thanks a lot.. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
104842950,2013-06-29T17:39:30.000Z,everyone,351032187426045953,351032187426045953,TweetCaster for iOS,Kamusta n kya xa dun? D man lng xa nagttxt. :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
143450998,2013-06-29T16:29:59.000Z,everyone,351014693265080321,351014693265080321,Twitter for Android,bahay na. tsk. sana humina muna yung ulan. haaay. #worried #IngatBF,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
525100127,2013-06-29T16:14:08.000Z,everyone,351010704293236737,351010704293236737,Twitter for iPhone,Please go away na Storm! May flight pa mga kaibigan ko bukas! :/ #worried #stormynights,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
95650988,2013-06-29T14:20:17.000Z,everyone,350982054437072896,350982054437072896,Twitter for Android,di ako maka-focus ang lakas ng ulan at hindi pa umuuwi ang mother kong 70yr. old #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1390101396,2013-06-29T13:42:28.000Z,everyone,350972537980723200,350972537980723200,Mobile Web (M2),Ulan please tumigil kana madami kanang nasisirang pananim..!!#worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
293829364,2013-06-29T13:17:21.000Z,everyone,350966217248477185,350966217248477185,Twitter Web Client,may sugat pa rin kaya sya? miss her na. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
298370766,2013-06-29T07:32:30.000Z,everyone,350879432686305281,350879432686305281,Twitter Web Client,LANGYA. SAKIT NA TLGA  NG ULO KO. REST MUNA FOR AWHILE. :( >.< #SAD #TIRED #HEADACHE #WAITING #WORRIED,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1554911269,2013-06-29T06:52:18.000Z,everyone,350869316633235456,350869316633235456,Twitter for Android,#Worried KATYEY http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
426251462,2013-06-29T05:43:05.000Z,everyone,350851898976374784,350851898976374784,Facebook,Nakakalokang old song XD | | #monitoring #hungry #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
609779662,2013-06-29T02:38:44.000Z,everyone,350805504991301634,350805504991301634,Twitter for iPhone,"Di ako mapakali eh... Walang txt, chat, voice message, tweet, oh tawag man kahit mahal. :( #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#worried,,,
563748709,2013-06-28T17:04:22.000Z,everyone,350660958298980352,350660958298980352,Twitter Web Client,Please namaan? HAHAHA :| #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1260054073,2013-06-28T16:48:29.000Z,everyone,350656960946909185,350656960946909185, Tweedle,Hindi naman ako ganung kasama na tao para hindi mag-alala sa mga taong mahalaga at importante na din sa akin. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
39715672,2013-06-28T15:34:09.000Z,everyone,350638257211588608,350638257211588608,Twitter for Android,Paano??? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
525038074,2013-06-28T14:06:24.000Z,everyone,350616171659264002,350616171659264002,Twitter Web Client,"Anong prob. ni @someuser ? Parang ng-eemote cia knina eh .. Kauwe lang kasi, hndi tuloy masyadong na-update. #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
403226058,2013-06-28T12:18:00.000Z,everyone,350588892258381824,350588892258381824,Facebook,Parang sinabotahe oh. Halaaa! | >_< #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
169341605,2013-06-28T11:51:12.000Z,everyone,350582150799687680,350582150799687680,Twitter for Android,Sobrang #Worried kami kanina. Sobra pa sa sobra. Nakakawala sa sarili.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
35463161,2013-06-28T04:29:04.000Z,everyone,350470882398969856,350470882398969856,TweetDeck,naay daghang gagmayng burot2x sa aqng mga kamot. anu kaha ni? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
157573483,2013-06-27T15:50:27.000Z,everyone,350279971027169281,350279971027169281,Twitter Web Client,"buti pa sila natutulog na.. tapos eto ako, gising pa rin... umaasa na papasa sa math bukas :(( haaaay #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
64176430,2013-06-26T21:24:15.000Z,everyone,350001585063079936,350001585063079936,Twitter for Android,@someuser Para pong ang tarik nung hagdan nyo..sa QC po ba yun? Ingat ingat na po sa mga hagdan..wag po magmadali.. :| #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,116487600,,
583674705,2013-06-26T17:15:36.000Z,everyone,349933115197759489,349939011747463170,Twitter for Android,@someuser batao na!! #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,163395923,"[{'type': 'replied_to', 'id': '349938821162483713'}]",
403856624,2013-06-26T15:08:58.000Z,everyone,349907143186595841,349907143186595841,Twitter for Android,Wala padin ;( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
184835514,2013-06-26T05:44:08.000Z,everyone,349764996802150400,349764996802150400,Twitter for Android,Kakatapos lang nya lagnatin.. Ngayon naman LBM ata.. hahay! #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
49960200,2013-06-25T12:51:49.000Z,everyone,349510240703741953,349510240703741953,Twitter for iPhone,Ever since nagkakilala kami yun na yung problema... Kelan ba yun maaayos? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
622986500,2013-06-25T12:47:06.000Z,everyone,349509051215908865,349509051215908865,Facebook,hubak na ang peg..sabi ni besh lea hospital na ako sa saturday...| | #worried :-P,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
87630723,2013-06-25T12:03:39.000Z,everyone,349498117818814464,349498117818814464,Twitter Web Client,Auditing problem!!!!!!! KASIPAGAN nasaan ka? #worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
1227507104,2013-06-25T08:44:53.000Z,everyone,349448095467180032,349448095467180032,Instagram,Eh. Yung sore eyes ko kase eh. Ayt :(( #nothappy #worried #xpro #yah! http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
501747443,2013-06-24T16:49:48.000Z,everyone,349207743443382274,349207743443382274,Mobile Web (M2),gay scenes kwa soap ya 7pm #worried #NTVreally????,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
263124915,2013-06-24T15:12:56.000Z,everyone,349183364479193089,349183364479193089,Twitter Web Client,Uyyyy naaawa ako. Galit ako sa KAPITBAHAY namin !!! :((( Bat sila ganun hahaha #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
765381973,2013-06-24T14:16:16.000Z,everyone,349169102868336641,349169102868336641,Twitter for Android,Inaantok na ako pero hinihintay ko pa sya >.< sana nkauwi na sya !! #concern #worried #love,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1201624285,2013-06-24T09:09:28.000Z,everyone,349091894564900867,349091894564900867,Mobile Web (M2),"I kissd her mabane n  ke dule ntho mo molomon, eish!  #Worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
461996941,2013-06-23T11:33:10.000Z,everyone,348765670399418369,348765670399418369,Mobile Web (M2),"Halaa. Parang may nasasaktan na ata ako. Sorry, tanga ako. ;(( #Worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1217189503,2013-06-23T11:12:40.000Z,everyone,348760511275483136,348760511275483136,Twitter for iPad,ayusin ko na nga bag ko #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1328424667,2013-06-23T11:09:08.000Z,everyone,348759624637353984,348759624637353984,Twitter Web Client,Bakit hindi niya sinasagot? :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
267219567,2013-06-23T08:48:52.000Z,everyone,348724325014175745,348724325014175745,Twitter for Android,Wala gatxt c boyfie haw? Tss. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
551511039,2013-06-23T03:49:53.000Z,everyone,348649081335332864,348649081335332864,Mobile Web (M2),Idol @someuser sino po to sya oh @someuser ikaw dn po ba yan? #BkaPOSER ??? #Worried :(,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
135978747,2013-06-22T22:06:33.000Z,everyone,348562678828122113,348562678828122113,Twitter for Android,No epek yung gamot :(((( #worried #weaksoweak,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1466098236,2013-06-22T15:39:17.000Z,everyone,348465221708427264,348465221708427264,Twitter for BlackBerry®,Nangangamoy gas sa pandacan abot pa daw sa paco. Is this from OIL DEPOT#24Oras #Balitanghali #worried,tl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
62159846,2013-06-22T15:03:27.000Z,everyone,348456202084159488,348456202084159488,Mobile Web (M2),Sleepyyy. Hayy. Sana okay na siya bukas. :( Good nighttt. :( #worried.,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#worried,,,
171301374,2013-06-22T12:53:16.000Z,everyone,348423441042518017,348423441042518017,Twitter for iPhone,Hndi pa siya nakakauwi :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1377250038,2013-06-22T07:49:50.000Z,everyone,348347079522938880,348347079522938880,Twitter Web Client,"yong napapaisip ka , na baka mapunta sya sa iba kahit nasa sayo na sya | #worried #ButFaiithful",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
519374414,2013-06-22T01:46:47.000Z,everyone,348255713698648064,348255713698648064,Twitter for Android,May sakit si ate :( #worried PagaLing ka po ! @someuser,tl,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.1026141, 14.5620303]}}"
282762687,2013-06-21T23:20:01.000Z,everyone,348218779559419905,348218779559419905,Twitter for BlackBerry®,7alatna hal ayam hathy... #worried #life #7ayatelfahad #drama http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
80164102,2013-06-21T19:20:35.000Z,everyone,348158222043062272,348158524108439552,Twitter for Android,"@someuser sipag :) geh lng, mkakatulog din aq later . . #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,61899889,"[{'type': 'replied_to', 'id': '348158222043062272'}]","{'coordinates': {'type': 'Point', 'coordinates': [121.0024743, 14.5857185]}}"
195563775,2013-06-21T14:52:11.000Z,everyone,348090979712114688,348090979712114688,Mobile Web (M2),naintindihan kya ako ni kuya xerox? #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
51941919,2013-06-21T11:34:22.000Z,everyone,348041198470066176,348041198470066176,Twitter Web App,No need to care. Kaya mo naman na sarili mo. Big girl ka na eh :( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
1264944834,2013-06-21T11:14:01.000Z,everyone,348036074892820481,348036074892820481,Twitter for iPhone,JGH grabe ung ulan mapapakanta ka na lang *minsan pa ulan bumuhos ka wag ng tumigil pa ...  #worried @someuser,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
271828528,2013-06-21T09:14:56.000Z,everyone,348006109392547842,348006109392547842,Twitter for Android,Gave us 7 cases due tomorrow. Buti na lang ive read 3 of them in undergrad. Magkakahiwalay nga lang. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,"{'coordinates': {'type': 'Point', 'coordinates': [121.0179061, 14.5611102]}}"
1496268770,2013-06-21T06:02:20.000Z,everyone,347957640187486208,347957640187486208,Twitter for Android,Baka malate kami.. | #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
69779906,2013-06-21T05:35:45.000Z,everyone,347950949161123841,347950949161123841,Twitter Web Client,"andito ako para magtrabho, di para magkasakit..#nakananghaze #worried #EPLbldg #TGIF",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,{'place_id': 'd0941d4cf659fc64'}
439008013,2013-06-20T16:43:16.000Z,everyone,347756547146919936,347756547146919936,Twitter for BlackBerry®,Mara @someuser okae #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
522923783,2013-06-20T10:59:29.000Z,everyone,347670032832135169,347670032832135169,Twitter Web Client,Tumawag lola ni Boss. Di pa daw nauwi. Nasaan na kaya yung baliw na yun? #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
233823601,2013-06-20T10:43:13.000Z,everyone,347583234978222080,347665939510202368,Twitter for Android,@someuser hey.. okay lang kayo? #worried,tl,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#worried,60481050,"[{'type': 'replied_to', 'id': '347583234978222080'}]",
18237312,2013-06-20T08:32:37.000Z,everyone,347633070586859520,347633070586859520,Facebook,Kusog ang ulan ug hangin. Tinggawas na raba nila Justine sa school karon. :S #worried http://someurl,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
37194676,2013-06-20T01:58:47.000Z,everyone,347533960735244288,347533960735244288,Twitter for BlackBerry®,Bat amoy sunog na gulong tong bus na sinasakyan ko??? Ishhh #panic #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
486674524,2013-06-19T23:53:00.000Z,everyone,347502303458246656,347502303458246656,Twitter Web Client,Hindi ako makatulog. #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
635082132,2013-06-19T23:12:46.000Z,everyone,347492181487013888,347492181487013888,Twitter for BlackBerry®,Paita pud ani akong life uyy! :(( why this shit is happening?? Pwede next time napud?? Haaaaaay!! #WORRIED,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
205557904,2013-06-19T16:57:32.000Z,everyone,347392281529184257,347397747822964736,Twitter Web Client,@someuser dude. oa. waay. #worried gne.| bi nya kun diin kna nga alternate universe nagkadto.,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,187411359,"[{'type': 'replied_to', 'id': '347395079364825088'}]",
1513264789,2013-06-19T15:13:27.000Z,everyone,347371558265835520,347371558265835520,Twitter Web Client,"Punyeta sumasakit ulo ko, may joint pains pa ko and rashes... para akong lalagnatin. DENGUE na ba ito? Shit... #worried",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#worried,,,
344131359,2013-06-19T13:51:15.000Z,everyone,347350868691144704,347350868691144704,Twitter Web Client,Ana quiz bakit ka pa nagpakita...#worried #PhysioQuiz,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
975988086,2013-06-19T11:11:55.000Z,everyone,347310771199438848,347310771199438848,Twitter for iPhone,#worried ko Kay Dj eh!,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
127903228,2013-06-19T07:28:22.000Z,everyone,347254514690174977,347254514690174977,Twitter for BlackBerry®,Wala pa tumatawag sa akin na company for OJT. #WORRIED ☹,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#worried,,,
176370514,2013-06-19T03:22:07.000Z,everyone,347192542464458752,347192542464458752,UberSocial for BlackBerry,Sana po umabot yung rebooking ko. #worried ☹,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
83985741,2013-06-19T02:30:53.000Z,everyone,347179651753443328,347179651753443328,Twitter for BlackBerry®,Ako na ngayon ang nakaka-experienced ng ginagawa ng mga applicante namin. Haaays. #agency #medical #kulbamuch #worried ☹,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
17210078,2013-06-18T15:12:39.000Z,everyone,347008966850666496,347008966850666496,TweetDeck,.... bakit matagal magload yung phone ko :(((( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
73064145,2013-06-18T14:29:55.000Z,everyone,346998212143509504,346998212143509504,Facebook,Pwdng wala nlng kapalit....| | #worried#-,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
201573229,2013-06-18T11:01:06.000Z,everyone,346945662274920450,346945662274920450,Twitter for iPhone,Ano kaya yung problema? 😕 #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
79402480,2013-06-18T10:09:13.000Z,everyone,346932605490446337,346932605490446337,Twitter Web Client,Ano kayang ITE namin kay Sir Renegado bukas?O_O #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
353035758,2013-06-18T04:04:51.000Z,everyone,346840911508029441,346840911508029441,Facebook,hndi ka nman nagsasalita :(| #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
182600830,2013-06-17T18:29:42.000Z,everyone,346696168308359169,346696168308359169,Twitter for iPhone,Please Lord. Kahit pass lang. Kahit 50% lang. Kuntento na ako. Waaa. #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
57002218,2013-06-17T15:24:48.000Z,everyone,346649637291167745,346649637291167745,Twitter for iPad,Oh my.im feelin worried. Friends nakauwi naba kayo? I saw the news and sobrang bagal pa north! Si karl nasa byahe parin shit. :(( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
73256059,2013-06-17T15:13:36.000Z,everyone,346646820182712322,346646820182712322,Twitter for iPhone,11 na? asan ka na? #Worried,tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
176370514,2013-06-17T14:22:39.000Z,everyone,346633994592456707,346633994592456707,UberSocial for BlackBerry,Yung sa kalagitnaan ng traffic bigla kang mamumroblema sa hndi m nacancel na booking! #adm #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1468751280,2013-06-17T13:47:55.000Z,everyone,346625255894302720,346625255894302720,Mobile Web (M2),sana masuspend ang klase bukas #praying #HateTuesday #feeeling| #worried # tired #quiztom. :((((( T.T,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
148750526,2013-06-17T11:32:32.000Z,everyone,346591186787655680,346591186787655680,Twitter for iPhone,"Lord, sana po safe na makauwi yung bestfriend ko #worried :l",tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
267989222,2013-06-17T11:16:08.000Z,everyone,346587059097567234,346587059097567234,Twitter for Android,Kinakabahan ako sa lakas ng ulan!!! nakauwi na ba un? :((( #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
1471834908,2013-06-17T09:37:38.000Z,everyone,346562270916116481,346562270916116481,Twitter Web Client,May kumausap sakin na GM -_____- #Worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
519374414,2013-06-17T04:45:11.000Z,everyone,346479875793768448,346488670825611265,Twitter for Android,@someuser hay naku te!wag mong ipush yang sarili mo.bka mapano ka po nyan!u need rest po. LoveYou te:*#worried lng po kc mahal kanamin,tl,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,428258461,"[{'type': 'replied_to', 'id': '346479875793768448'}]","{'coordinates': {'type': 'Point', 'coordinates': [121.1024686, 14.562077]}}"
84793755,2013-06-16T19:16:34.000Z,everyone,346345573902860290,346345573902860290,Twitter for Android,"Still up... Tulog na mga kasama ko,.., waiting for @someuser #worried",tl,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#worried,,,
17035386,2013-06-16T14:43:19.000Z,everyone,346276809240875008,346276809240875008,Twitter for BlackBerry®,An informal guide to writing non fiction. :)) Makalimutan ko na kaya ang pagiging #nurse ko after nito?! #worried,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
926681540,2013-06-16T12:46:18.000Z,everyone,346247360940240896,346247360940240896,Twitter for Android,Umaatake nnaman ang sakit ng ulo ko. Wag sanang dumugo ilong ko. #worried #bothered,tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#worried,,,
