lang,reply_settings,source,public_metrics,created_at,text,conversation_id,id,author_id,search_query,geo,referenced_tweets,in_reply_to_user_id
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T23:23:45.000Z,Cuando mezclas lo personal con lo laboral estas hasta el egg 😡😡😡 #angry,572537809959059456,572537809959059456,1561494386,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T20:24:42.000Z,Despues de un dia pesado no hay nada mejor para mi que solo ellos!! ♥♥♥♥♥♥ #angry #diapesado... http://someurl,572492748965597184,572492748965597184,584190585,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T14:16:12.000Z,Aca estoy enojado porque es mi cumple y tendria que tener el dia libre del trabajo :((((( #boy #angry... http://someurl,572400011847315456,572400011847315456,250694912,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T11:39:36.000Z,Hace casi 4 hrs de que me levanté pa ir al odontólogo y no llega #Angry #Fail #NMJ,572360603274223616,572360603274223616,45659543,#angry,"{'place_id': '0096220c798886ce', 'coordinates': {'type': 'Point', 'coordinates': [-70.2206151, 8.6249965]}}",,
es,everyone,Twitter for Android Tablets,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T06:45:29.000Z,"Mi madurez me encño q tooo c sab, q kizas tarda pro llega, q kizas lo q sabs duele y qando lo confirmas duele mas... En fin hay tanto #Angry",572286587406557184,572286587406557184,794929362,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T02:25:15.000Z,"@someuser @someuser  ASHTON, LOL? ENOJATEE WACHO, PONELA EN SU LUGAR. TE VOY A CAGAR A PATADAS EN LA CABEZA, Y A ELLA TAMBIEN, #ANGRY",572221097778802688,572221097778802688,413434485,#angry,,,1898979360
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T02:16:33.000Z,Esta mañana hahaha 😴😤💤🙈👀💆💜💜 #mylittlebeautyqueen #angry #sleepy http://someurl,572218906552770561,572218906552770561,161887614,#angry,,,
es,everyone,Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T02:11:25.000Z,Photo: #ANGRY! 👿👿👿 (en Ciudad de Rafaela) http://someurl,572217615353036800,572217615353036800,398745747,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-02T02:11:23.000Z,#ANGRY! 👿👿👿 @ Ciudad de Rafaela http://someurl,572217606058471425,572217606058471425,398745747,#angry,"{'place_id': '00585da77f488367', 'coordinates': {'type': 'Point', 'coordinates': [-61.4949109, -31.24524307]}}",,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-01T18:54:30.000Z,"Si me quiere ver haciendo pataleta y muy enojada, pongame un problema de matemática que no tenga solución >:( | #ANGRY",572107660235026432,572107660235026432,81936714,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-01T06:44:06.000Z,pero ¡YAAAAAA! #angry #upset,571923850461487105,571923850461487105,1038401852,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-01T05:58:40.000Z,Viejo gruñón. #angry #beard 🐤 http://someurl,571912417405476864,571912417405476864,299500716,#angry,,,
es,everyone,Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-03-01T04:58:34.000Z,Esto que ha pasado con mi Jersey favorita me tiene totalmente furico... Enserio en este momento soy un peligro #Angry #Furious,571897293261021184,571897293261021184,582160650,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-01T02:52:58.000Z,Maxi y su helado de cielo #Fresa #helado #boy #angry http://someurl,571865683958611968,571865683958611968,364334686,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-03-01T00:37:41.000Z,RT AdalbrechtaMaci: #pleasefollow #angry New - #amazing #resumes.: http://someurl FREE Resume Video for ... http://someurl,571831638293913600,571831638293913600,2801062518,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-02-28T23:19:40.000Z,La opción redondear selección del Photoshop CS no sirve para nada grrr :E #angry,571812004823994368,571812004823994368,36936738,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T21:40:47.000Z,Me desespera no poder gatear! #Gianella #Angry #Baby #Girl #Cute #Love ♡ http://someurl,571787120781733888,571787120781733888,159320331,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T21:12:49.000Z,El Destino #frases #tuvidaenversos #destiny #angry #mad #oneday #forgood #hope http://someurl,571780083037315073,571780083037315073,525928878,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T18:52:22.000Z,Todo un loco vos eh!! #dog #otto #angry http://someurl,571744737528582145,571744737528582145,363330068,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T18:45:34.000Z,Necesidad de descanso #ahoramismo #tired #angry,571743024633413633,571743024633413633,779862434,#angry,,,
es,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T16:57:49.000Z,Hoy juegan mis Tigres💕 y no podre estar presenciado  semejante maravilla😢😭😭😭😭 #ihateyouabu   #angry   #sad,571715908374298624,571715908374298624,1891912896,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T14:58:04.000Z,Amaneci con un humor de los mil demonios...Mierda! Yo solo quiero dormir 😒😠😡😴 #buen_sabado #angry... http://someurl,571685772765626368,571685772765626368,3054597051,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T07:52:01.000Z,"😂😂😂😂 #True #very #angry, hazte un favor #no #hables!! #shutup #dont #speak. Cada vez que hablas... http://someurl",571578554930106368,571578554930106368,2259926944,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T05:29:13.000Z,Odio no encontrar fotos que no sean contigo 😒#angry# dont questions,571542617818722304,571542617818722304,1729997340,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T03:10:06.000Z,#cat #fat #angry akena el gordo :3 http://someurl,571507609993404417,571507609993404417,1108082702,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T01:41:09.000Z,Mi cara cuando dice que saldra con sus amigotes los borrachosos esooosss 😡😡😡 #angry #me #InstaSize... http://someurl,571485222107254784,571485222107254784,308785936,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-28T01:24:32.000Z,Viajar me hará bien... y a el también| #Big #Angry #Puppy #DF,571481040826458112,571481040826458112,271210191,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-27T18:56:32.000Z,"Con calor,  caña y enojado.  Vallan se todos a la ctm!!!! #me #burn #guy #angry #resaca #tagsforlikes... http://someurl",571383398595477506,571383398595477506,236496167,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-27T15:52:43.000Z,Mi nena esta enojada #angry #baby #beautiful #sister #cute 😠❤ http://someurl,571337140686196737,571337140686196737,138532145,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-27T03:55:36.000Z,Que me lleve el que me trajo!!!!! D: #Angry #Sleepy,571156668978999296,571156668978999296,273100540,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-27T02:45:26.000Z,#Mad #Angry yo q no queria renegar hoy.... http://someurl,571139012620132352,571139012620132352,54751682,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-26T19:43:39.000Z,Esto de que Apple memoriza como hablas con cada uno de tus contactos es mentira! Porque sigue cambiándome las frases! #Angry,571032868811616256,571032868811616256,198049653,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-26T12:31:42.000Z,"Media hora después, las porquerías de equipos del CIDUNT no funcionan. #angry",570924161578762241,570924161578762241,289515594,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-26T04:49:30.000Z,De esas veces que odias tu nuevo corte #Hair #NewCut #Boy #Guy #Man #Male #Eyes #Me #Mexican #Angry... http://someurl,570807845433835520,570807845433835520,78210278,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-26T03:34:04.000Z,#Warning #angry  #Furica #dangerous  #danger 😒✊😈😤 #serius Buenas Noches !!! http://someurl,570788864060743680,570788864060743680,130506273,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-26T03:13:33.000Z,ahora no puedo meter foto de encabezado de #AskingAlexandria pero porque no te vas a cagar twitter? #FuckOff ! #LifeGoneWild #Angry,570783702529261568,570783702529261568,1482518756,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-26T03:06:37.000Z,Más mentiras! #fail #disappointed #angry,570781957614923776,570781957614923776,294425732,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T22:02:06.000Z,Ed sheeran se lo merecia 😠😠😠😠 #angry,570705322479882240,570705322479882240,283761488,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T18:12:35.000Z,La niña ya quiere gatear  👶👣| #Baby #Alive #Belén #Angry #Cute http://someurl,570647561633193984,570647561633193984,368674528,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T17:10:36.000Z,Un tero la molestaba con su canto #sheena #Grr #Angry #Manguera #Cat http://someurl,570631964119728128,570631964119728128,472497614,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T06:21:48.000Z,Neta con este calor como esperan q pueda dormir #angry,570468688136151040,570468688136151040,1965175675,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T04:54:51.000Z,"Si te vas a quedar con algo que te prestaron, no te tomes millones de fotos usándolo. 😾 #angry",570446804463980544,570446804463980544,180259614,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T01:24:20.000Z,La hicieron enojar o que hace ? 😡 🏇👾 #arrg #angry #batman http://someurl,570393827950907392,570393827950907392,766263967,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-25T00:08:34.000Z,Algo me dice que no quiere ni mirarme... #enfado #gato #kitten #instacats #angry http://someurl,570374759902523393,570374759902523393,902020620,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-24T20:29:11.000Z,Me defienden jajajaja #chihuahua #angry http://someurl,570319551197536256,570319551197536256,206530375,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-24T15:50:50.000Z,Gente que merece que la pongan en su lugar #Angry,570249500608110594,570249500608110594,814380457,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-24T12:20:41.000Z,Avestruz cabreada #Angry #Ostrich #NaturaParc #mallorca #igspain #igersmallorca #igmallorca #animals... http://someurl,570196614456995840,570196614456995840,15570030,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-24T01:53:00.000Z,ME QUEDA 1 DIA DE VACACIONES! ESTOY ENOJADA CTM #angry #school #selfie #temuco #chile #lch #holidays... http://someurl,570038655063977984,570038655063977984,445821831,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T20:04:28.000Z,Rompiendo las bolas en la siesta 😁👿 #Angry #Dad http://someurl,569950942772264960,569950942772264960,794357606,#angry,,,
es,everyone,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T17:21:28.000Z,"Modo Amarguetz, con hambre y con flojera así que aguas si se atraviesan #angry #flojera #sueño",569909920700637184,569909920700637184,60736910,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",2015-02-23T16:35:55.000Z,Y que se enoja por no alcanzar el control😂😂☺️☺️ #Baby #Cousin #Angry http://someurl,569898460817850368,569898460817850368,100089237,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T16:04:25.000Z,La ofendida 😏 #pupi #pet #dog #caniche #little #molesta #angry #soyfan #bombon http://someurl,569890533004451840,569890533004451840,935563932,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T13:11:55.000Z,Lo valemos!! Jajaja #muchocarnaval #mcnc #angry 🔧🐦😊 http://someurl,569847121194700801,569847121194700801,752925146,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T06:54:49.000Z,"La cara de mi gato algo brava, será porque ¿lo estaba jodiendo?. Haha #Teo #Angry #Black 🐈 http://someurl",569752221266644992,569752221266644992,603338637,#angry,,,
es,everyone,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T05:40:05.000Z,Visca lo puto insomni. #angry,569733415249047552,569733415249047552,298070262,#angry,,,
es,everyone,Flickr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-23T02:55:21.000Z,El Humanoel humano actual #angry #conestres http://someurl,569691957854900225,569691957854900225,613754623,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-22T20:00:22.000Z,#Angry Birds se prepara para volar a China - El Universal http://someurl,569587522004783104,569587522004783104,2399939953,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-22T17:58:18.000Z,@someuser hola! te recomendamos #Whopper #Angry para este domingo! +tocino +queso +crujiente :D,569291005813395456,569556805073793024,314766873,#angry,,"[{'type': 'replied_to', 'id': '569291005813395456'}]",15607217
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-22T10:06:14.000Z,#retrica #photo_grid #bestie #love_him #wild #angry ★ <3 by leo_petrakis http://someurl http://someurl,569438004227538944,569438004227538944,2908321702,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-22T07:09:36.000Z,"#Día51 #2015 | La #Libreta, tú #Libreta que cada semana esperas...| #Snoopy #Hungry #Sad #Happy #Angry http://someurl",569393553727598593,569393553727598593,113554366,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-22T02:58:26.000Z,Cuando una relasion se acaba| Noes el fin del mundo| Eso tiene que pasar| Para que enberdad seas feliz| Con la persona indicada| | #love| #angry :(,569330343058268161,569330343058268161,2271990952,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-21T17:12:15.000Z,Ese momento en que te citan a las 11:00am y la doctora no te atiende. #impuntualidad #angry ⏳💣,569182826559459330,569182826559459330,78517439,#angry,,,
es,everyone,Twitter for Windows Phone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-21T16:26:36.000Z,Si no me contesta me desespero eho eho eho.. #angry,569171337106690049,569171337106690049,950841438,#angry,"{'place_id': '97a92e99cf240467', 'coordinates': {'type': 'Point', 'coordinates': [-122.16819, 39.92038333]}}",,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-21T14:44:44.000Z,Feliz Provechito... #Desayuno #MomCheff #Great #Angry http://someurl,569145702108020737,569145702108020737,533499227,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-21T06:42:19.000Z,No se que pensaba mi mama al traerme con esos pelos| #TBT #angry #baby #guapo #instatrompas http://someurl,569024298368823296,569024298368823296,321798422,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-21T04:23:35.000Z,"@someuser @someuser @someuser  que mal momento,, #Angry",568987692609835009,568989384487276544,69049888,#angry,,"[{'type': 'replied_to', 'id': '568987692609835009'}]",233412954
es,everyone,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-21T02:24:05.000Z,#FerDanieldayz #MTY #NL #Iphone #Apple #whatsapp #wrong #angry #Noesjusto #Discriminanalospobres| | FDD♔- Estoy... http://someurl,568959314221801473,568959314221801473,130546750,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-21T00:40:30.000Z,La vida es bella en el sur #me #angry #pain #sad #tired #stupid #lota #sanpedro #lagunachica #sad #nirvana #lonely... http://someurl,568933245976494080,568933245976494080,970913886,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-20T23:20:10.000Z,Y seguimos celebrando mi cumpleaños :) #Me #Happy #Smile #Birthday #Crown #Angry #Birds #BurgerKing... http://someurl,568913027120156672,568913027120156672,492381856,#angry,,,
es,everyone,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T23:12:08.000Z,Esther &Tekila 2015 (piases off) 😜 #instagram #german shepherd #angry #pet #animal #woman ... http://someurl http://someurl,568911004735836160,568911004735836160,458320532,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T22:45:48.000Z,Pequeños detalles que pueden llegar a ser grandes tormentos!! #tired #desesperate #angry,568904380562448384,568904380562448384,268045391,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T22:05:10.000Z,Mosqueado... nivel preparar muñecos de vudú #angry,568894151992975361,568894151992975361,128181806,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T16:59:36.000Z,"Me encanta la naturaleza, pero no lo suficiente, para que me dejen plantado #Angry",568817254252609538,568817254252609538,66254322,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T16:05:43.000Z,#FuckYou a todos los que nos tiran malas ondas!!! #Enojados #Male #Barba #Beard #Angry #PapaBaboso... http://someurl,568803694323605504,568803694323605504,313893636,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T16:01:57.000Z,Jajajaja para que no digan que siempre me estoy riendo 😠😤😂 #Selfie #Angry #BT #gotoTorrevieja... http://someurl,568802746545147904,568802746545147904,438349462,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T06:00:17.000Z,Ya vas dos personas que se burlan de mis sentimientos #angry #PerdonalosDiosMio 😒😭💔 http://someurl,568651331541569536,568651331541569536,558036979,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-20T04:18:58.000Z,jajajajcague de risa la ara del effort jajajajaja x) #Effort #Evil #Angry http://someurl,568625834413592576,568625834413592576,313481388,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2015-02-19T22:46:33.000Z,"Según mi mamá yo soy una porquería con todos los hombres, siticos todos!!! | #Angry",568542182531055616,568542182531055616,129989338,#angry,{'place_id': '0161be1b3f98d6c3'},,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T21:11:58.000Z,V____v merda... Con tantas cosas y me pasa esto.. Vaya.. #angry #bored #dontmove #mierda #portonto http://someurl,568518377213333504,568518377213333504,606303881,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T14:17:11.000Z,Viviendo un mal momento con mi mejor amigo... #marvel #spiderman #knife #bite #angry #axtor http://someurl,568413994962305024,568413994962305024,33396111,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T14:15:29.000Z,Feria del juego #Angry birds 👌 😉 http://someurl,568413567768252417,568413567768252417,559291522,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T07:52:56.000Z,Te extraño 😢| #Angry!!!,568317292712308736,568317292712308736,2983417896,#angry,,,
es,everyone,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T06:52:07.000Z,Por que siempre algo me tiene que atar a el #ANGRY,568301988666060800,568301988666060800,336889952,#angry,,,
es,everyone,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T03:56:36.000Z,Entonces les dije a mis papás que me quería ir a un retiro y parece como si les dijera que consumía drogas #angry #ansias,568257820249886720,568257820249886720,1909492014,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T02:31:06.000Z,El enojón 😤❤💚💜💙💛| | #InstaLove #Angry http://someurl,568236300719017984,568236300719017984,1113228132,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T01:42:51.000Z,Quería salir a bailar hoy 😒😒😒 #instaman #instaboy #instaChile #instamoment #LaSerena #angry @ La... http://someurl,568224159911841792,568224159911841792,39332387,#angry,"{'place_id': '00dc8225055a8fdc', 'coordinates': {'type': 'Point', 'coordinates': [-71.25, -29.9]}}",,
es,everyone,Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T00:31:46.000Z,Photo: Intentando sonreír #sad #problem #luck #me #mom #day #angry#with #me #badly #night #rimac #with... http://someurl,568206270458679297,568206270458679297,46779333,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-19T00:31:43.000Z,Intentando sonreír #sad #problem #luck #me #mom #day #angry#with #me #badly #night #rimac #with gabyotapc http://someurl,568206258404257793,568206258404257793,46779333,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2015-02-19T00:14:00.000Z,Hay gente carajo con poca dignidad!! #Angry 😡😡,568201801213677568,568201801213677568,113672887,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T23:28:44.000Z,La idea era salir enojao #PuertoOctay #Happy #Smile #Angry #wonderfull #Paradise http://someurl,568190408255254528,568190408255254528,153661554,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T23:25:43.000Z,Nunca hagas enojar a tu novia B) #Angry #GirlFriend http://someurl,568189650164195328,568189650164195328,3007595195,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T17:25:44.000Z,Tarde de felicidad...en el puto dentista. #horror #pain #angry #ortodoncia #dolor #antesmuertoquesencillo http://someurl,568099054758060032,568099054758060032,460053245,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T17:14:16.000Z,Mi pelota antiestrés me mira con mala hostia...| | #ball #red #studytime #angry http://someurl,568096170351992832,568096170351992832,30877610,#angry,,,
es,everyone,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T05:53:09.000Z,Las personas de las que más te esperas algo son las que más te decepcionan ... #fuckingpeople #hate #notinthemood #angry  #experience,567924762539724800,567924762539724800,2346340213,#angry,,,
es,everyone,Tumblr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T02:47:21.000Z,Photo: Que bonito Es marcarle 16 veces 😄 Pero lo malo es que no contesta ninguna 😡 #Angry #Enojado #YaNoMas http://someurl,567878004082356224,567878004082356224,64005809,#angry,,,
es,everyone,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2015-02-18T02:47:19.000Z,Que bonito Es marcarle 16 veces 😄 Pero lo malo es que no contesta ninguna 😡 #Angry #Enojado #YaNoMas http://someurl,567877993630171137,567877993630171137,64005809,#angry,,,
