public_metrics,source,created_at,id,geo,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T21:55:52.000Z,801182436969345024,,801182436969345024,"@someuser how longs the wait?!? 🙈 on our way, save us 2 seats pls! ☺️🙏🏼🍴 #hungry #hopeful",44751159,en,everyone,#hopeful,,3145288636
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-11-22T21:43:35.000Z,801179344538243072,,801103653272698880,@someuser what does it mean for Ody-C? #hopeful,15768099,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801103653272698880'}]",42275631
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter Web Client,2016-11-22T21:28:57.000Z,801175659603034112,,801175659603034112,"Amazing show, so true, so real... @someuser @someuser #KeyChange #women in #prison #empathy #hopeful so brilliantly written and acted!",3871336528,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T21:26:51.000Z,801175133767499776,{'place_id': '42b23fa9d1cdfb5b'},801175133767499776,"@someuser Any suggestions for a home espresso machine, trying to get it on the big mans list 🎅🏻 #hopeful",93259823,en,everyone,#hopeful,,361811020
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Tweetbot for iΟS,2016-11-22T21:22:20.000Z,801173997119356928,,801173997119356928,"Oh and puppies, i really really like little wriggly puppies 🐶 #hopeful #Twanta2016",20073774,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-22T20:08:19.000Z,801155369754095616,,801150420114509824,@someuser Ive just looked at their menu. WHY did I leave the Smoke for the Sticks? I wonder if theyll post things? #hopeful #hungry,479838009,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801150420114509824'}]",580013274
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T19:20:41.000Z,801143380474466305,,801143380474466305,"Today really needs to end with a roaring fire, @someuser on the stereo and successful hour or two on the emails #hopeful #snug",14873788,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 1}",Twitter for iPhone,2016-11-22T19:00:41.000Z,801138348978905088,,801138348978905088,I am gonna win these LIC tickets Ive never won anything but I will win these #hopeful lol,519607475,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-22T18:53:32.000Z,801136550977372160,,800873551607656449,"@someuser @someuser they exist - it may be beyond awful, but exposing this reality may be the beginning of change #hopeful",533210264,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800873551607656449'}]",33110104
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-22T18:17:47.000Z,801127553427800064,,801127553427800064,I really hope this is the end for kanye west though. Like he goes home and no one hears from him again #hopeful,3147187266,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T17:17:06.000Z,801112283355246592,,801112283355246592,2017 has GOTTAAAA be better than 2016 was. #hopeful,247451176,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-22T17:06:03.000Z,801109501239758848,,797139281651318784,@someuser At least we Anipals still know what it means!! #ILoveAnipals I wish Americans would find a Common Ground #ILoveAmerica #Hopeful,963435079,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801104555907780608'}]",294929958
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-22T16:27:03.000Z,801099687553961984,{'place_id': '27485069891a7938'},800806861549092865,@someuser maybe this is the one that is going to be opening tomorrow? #hopeful,15944321,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800806861549092865'}]",1172299759
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-22T15:15:56.000Z,801081788747620352,,801081788747620352,Still waiting for my teachers to email me they canceled classes like ⏱⏲⏰🕰👀🙏🏽#Hopeful,887535229,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-22T15:15:42.000Z,801081731843588096,,801081731843588096,#southernrailuk after awaiting a driver at three bridges were off again.  Surely it can be faster as less trains on the line #hopeful,29406998,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-22T15:07:00.000Z,801079542353895424,{'place_id': '00c15c7e30657250'},801075216298479616,@someuser yes 🙄🙄 they just aint gonna get me into pharmacy school but hopefully they will be good enough for a PhD 😂😂😂 #hopeful,378798892,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801075216298479616'}]",500185168
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-22T15:00:58.000Z,801078020282912768,,801078020282912768,we are going to have to impeach Trump before he even takes office arent we #hopeful,23558032,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-22T14:55:23.000Z,801076617690877953,,801076617690877953,Challenges are real.  So is Hope.  #challenge #hope #hopeful #wellness #wellbeing #healthy... http://someurl,2188926391,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-22T14:51:01.000Z,801075519915757568,,801075519915757568,@someuser av tickets 4 my daughter as she is a huge fan & wondered if you could send a tweet so I can give her that on xmas day #hopeful,29408619,en,everyone,#hopeful,,43905403
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-22T14:47:04.000Z,801074524582248448,{'place_id': '7f15dd80ac78ef40'},801074524582248448,Do you know a freefrom cake business in London @someuser @someuser are keen to get something for tomorrow #hopeful,927988261,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T14:22:04.000Z,801068231553380352,,801054457266061312,@someuser @someuser @someuser 10 mins #hopeful 10 days,389517207,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801054457266061312'}]",83844321
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,2016-11-22T14:19:10.000Z,801067501710954497,,801067501710954497,Spending the day talking to @someuser students about policy & solving public problems. #hopeful @someuser,16693566,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-22T13:53:17.000Z,801060987533135872,,801060987533135872,@someuser any good black friday deals coming for the iPhone 6s? #hopeful,374687936,en,everyone,#hopeful,,6975832
"{'retweet_count': 0, 'reply_count': 2, 'like_count': 8, 'quote_count': 0}",Twitter for iPhone,2016-11-22T13:41:19.000Z,801057977243500544,,801057977243500544,"Going, going, going, gone (like Clemsons chances of beating USC #hopeful) http://someurl",3247063378,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",TweetDeck,2016-11-22T13:24:38.000Z,801053777855774722,,801053777855774722,Guy vs subscribe form spambots: 1 - 0 ... for now #hopeFul #iHateCaptchas #codedor,10351362,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-11-22T13:11:32.000Z,801050482084966400,"{'place_id': '01cb95b157b95d36', 'coordinates': {'type': 'Point', 'coordinates': [124.23774117, 8.22830748]}}",801050482084966400,"Hi, I am Belle, your future MD ✍🏻⛑ #charlungs #nurse #medicine #MD #hopeful #dreamjob #igers... http://someurl",73279880,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-22T12:45:55.000Z,801044037071347712,,801044037071347712,Get out of your comfort zone! |  #postmakerapp #determined #hopeful #optimistic #passionate... http://someurl,790371496929570816,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-11-22T12:30:43.000Z,801040212533137408,,801040212533137408,My female #Pakistani born #Spin teacher plays AmericanLand by @someuser Made me #hopeful for #America. We are all  #strongertogether,2267451021,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter Web Client,2016-11-22T12:29:08.000Z,801039811830161408,,801039811830161408,Any chance the wait time just slowed down @someuser because you are offering more pairs of tickets for #cursedchild. #hopeful,17902599,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T12:06:57.000Z,801034229857583104,,801033831075680256,@someuser @someuser THANK YOU JUSTIN for stepping up to the dirty plate! #keeptrumpaccountable #GOP #hopeful 👍🏼,362199127,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801033831075680256'}]",49698134
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-22T11:41:57.000Z,801027936790794240,,801027936790794240,"Tuesday Morning and were feeling #hopeful @someuser Made with geranium, bergamot, orange, tea and fruits| http://someurl",2888937822,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-11-22T11:32:05.000Z,801025453611839492,,800900515487891457,@someuser uh huh. + Still waiting for my Hogwarts letter to arrive lels #hopeful,160425508,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800903468193980417'}]",38350462
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-22T11:08:08.000Z,801019428108378112,,801019428108378112,Provisional Pitch Inspection booked for 3pm. #hopeful Swans v @someuser @someuser,95026204,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Fenix for Android,2016-11-22T10:04:13.000Z,801003343753728000,,800991519251566592,@someuser @someuser @someuser Mr Soles is making some very interesting sounds though :) #Hopeful,38290944,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '801002904173703169'}]",929661846
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T09:42:18.000Z,800997826939551744,,800983491173195777,@someuser hmmm I thought the shape looked quite like Dom Perignon! Only had a quick glance though #hopeful ?!,10653742,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800983491173195777'}]",1651262352
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T08:28:09.000Z,800979166568923136,,800979166568923136,@someuser how bad is the traffic in town ?? #fingerscrossed its not to bad !!! #Hopeful,718919426,en,everyone,#hopeful,,18693295
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T07:09:21.000Z,800959334498832385,,800959334498832385,"Currently wondering if Houston, TX is on @someuser s Tour roster for 2017 #wishfulthinking #hopeful #praying #sylvanesso #Esso",558372321,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,2016-11-22T07:08:28.000Z,800959114784292864,,800959114784292864,Lord 🙏🏼 💛 #hopeful http://someurl,1509496076,en,everyone,#hopeful,"[{'type': 'quoted', 'id': '800333247632637952'}]",
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",Twitter for iPhone,2016-11-22T05:57:20.000Z,800941214195335168,,800586520600125440,@someuser yes i second u ..army still has to come out of its fauji culture.. hope to see things changing near future😊#hopeful,765608662110908416,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800895331210825728'}]",2304720642
"{'retweet_count': 4, 'reply_count': 2, 'like_count': 10, 'quote_count': 0}",Twitter for iPhone,2016-11-22T05:42:13.000Z,800937409059885056,,800937409059885056,@someuser Flipflop is definitely looking much better! What a fighter this little girl is!! #safarilive #hopeful #fighter #cutiepatootie http://someurl,24086592,en,everyone,#hopeful,,3224014473
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-22T05:09:36.000Z,800929199485751296,,800929199485751296,@someuser I love following and reading your tweets. Keep being you!!! #Hopeful,27109599,en,everyone,#hopeful,,26642006
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-22T05:07:41.000Z,800928719485464580,,800893580005019648,@someuser Just Downloaded #hopeful #excited #win #giveaway Thanks for the chance to give a#Hatchimal 2 my fave girl <3,741036266,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800893580005019648'}]",730546297883656193
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-11-22T04:54:27.000Z,800925386452320256,,800925386452320256,My #vacation has started. Be #thankful #grateful #hopeful #giving #family #familyties #bind... http://someurl,809317874,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T04:12:23.000Z,800914799697809408,,800914799697809408,Tomorrow Im hoping I wake up to our engagement photos in my inbox. #hopeful,47991111,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T03:49:43.000Z,800909098598494208,,800909098598494208,Praying my truck makes it the whole winter without glow plugs #Hopeful #Duramax,233012593,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-22T03:09:01.000Z,800898852198846465,,800898852198846465,could ERC chairman Jose Vicente Salazar the next 3rd shooting victim?| http://someurl| #Hopeful,2463999391,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-22T02:10:04.000Z,800884019474808832,,800884019474808832,Is there a Tormach PCNC 1100 in my future? #tormach #CNC #hopeful,73143516,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-22T01:50:47.000Z,800879166832787456,{'place_id': '61ecf520fef6ce72'},800879166832787456,@someuser @someuserheres a great song for Anti-bully week #hopeful. http://someurl,362876763,en,everyone,#hopeful,,1700386022
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T01:30:29.000Z,800874055884623872,,800864145973211138,@someuser sent email. Reference #X013A3 explaining what happened. #thanks #hopeful,2566329206,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800864745695956992'}]",271516607
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-22T01:27:17.000Z,800873253363335168,,800873253363335168,Not exactly ... #hopeful #euphoria ##secret http://someurl,134831494,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-22T01:00:36.000Z,800866537750097920,,800866537750097920,@someuser whats a former team film guy and LU alum got to do to get an old pair of team shorts?! #hopeful,315865171,en,everyone,#hopeful,,368468697
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-22T00:33:53.000Z,800859813198512128,,800401631359762432,@someuser dang it I can only swallow 40. Ill have to send different food selfies @someuser to see if I still have a chance. #hopeful,240059108,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800401631359762432'}]",115485051
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-22T00:23:36.000Z,800857226713960450,,800857226713960450,Lads going for the classic stand on the step above Hack to make him look normal height #hopeful,2734404163,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-22T00:13:15.000Z,800854622034427905,,800854622034427905,Ive been waiting 2 years to go see Christmas lights with someone. Is this year finally going to be the year? #hopeful,953684617,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-22T00:09:59.000Z,800853799103582208,{'place_id': '43d2418301bf1a49'},800853799103582208,Haha!!!! I love this #timingiseverything @someuser #Hopeful they will #arrest you soon #CROOKEDHILLARY👏👏👏👏👏👏👏👏✌✌✌✌✌✌✌✌✌✌✌✌✌✌✌👏👏👏👏👏👏👏👏 http://someurl,483399978,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-21T23:53:39.000Z,800849687494291458,,800849687494291458,"Working w/#collegestudents on #womeninleadership projects, they have fascinating #insights that leave me feeling #humbled & #hopeful #future",30947214,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-21T23:48:29.000Z,800848389973778432,,800848389973778432,The testimonies in this weeks readings and Kairos blanket exercise both demonstrate how our voices can shape the future. #hopeful #llcu322,776114851802390528,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-21T23:43:18.000Z,800847083825668096,,800847083825668096,"@someuser could you help with some signed items please , we have the items they just need signing. #hopeful .",1154852143,en,everyone,#hopeful,,473423287
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-21T23:40:03.000Z,800846264250355712,,800845882103046145,@someuser Always eager to hear Robert Murray on Fox! #hopeful #sopolite #thankyou!,2574581075,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800845882103046145'}]",56413858
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-21T23:27:20.000Z,800843066915586048,,800843066915586048,Somewhere over the rainbow. 🌈 #rainbow #hopeful #mountains #nofilterneeded #california http://someurl,110388224,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-21T23:21:13.000Z,800841525999661056,,800841525999661056,Think he might be the one Ive been searching for... #hopeful http://someurl,785719633,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-21T23:06:11.000Z,800837744905883650,,800837744905883650,Hey @someuser think we can go snag those tattoos this weekend? #hopeful 🙏🏻,19525745,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-11-21T22:41:40.000Z,800831573666988040,,800831573666988040,Being #positive requires effort too.  Growing our #optimistic and #hopeful minds is a homework we have to do... http://someurl,151148645,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-21T22:18:59.000Z,800825865198301184,,800825865198301184,Mango the Magnificent by Debra Brubaker http://someurl #hopeful,725025607625629697,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPad,2016-11-21T21:53:21.000Z,800819415583457280,,800819415583457280,Well Jason can still be evicted next week if he and Morgan DO NOT win HOH but then Morgan wins Veto. #BBOTT #hopeful,712141838292000770,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-21T21:38:01.000Z,800815556702060545,"{'place_id': '4de072969805ac41', 'coordinates': {'type': 'Point', 'coordinates': [-80.1168539, 26.757539]}}",800815556702060545,A #motherslove is like no other. #generation #young #old #newlife #hopeful #guidance #change @someuser http://someurl,385710809,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for Android,2016-11-21T21:26:48.000Z,800812731460829185,,800812731460829185,"Ill get 1,000 followers one day #hopeful",2387861303,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-11-21T21:26:02.000Z,800812541353988096,,800812541353988096,Thanks for the shout out @someuser !  #hopeful #excited      And check out our latest episode here: http://someurl http://someurl,4361752173,en,everyone,#hopeful,"[{'type': 'quoted', 'id': '800805193503961092'}]",
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-21T21:24:45.000Z,800812218145128452,,800812218145128452,Hi @someuser Can you please help? I bought a stair gate extension and it is missing part B. #Hopeful #please http://someurl,462222842,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPad,2016-11-21T21:15:10.000Z,800809806542106624,,800809806542106624,Writing letters to Santa #hopeful #goodboysandgirls http://someurl,1267714290,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-21T21:00:42.000Z,800806163923156993,,800806163923156993,"I was dilated 1/2 cm last appointment, so maybe tomorrow Ill be more dilated 😀 #hopeful",142936893,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-21T20:16:27.000Z,800795030575194113,,800795030575194113,Just saw the teaser trailer for @someuser s Cars 3. I sort of want to cry. Go check it out! #hopeful,224313909,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-21T19:07:38.000Z,800777709437779969,,800777709437779969,@someuser Seriously considering getting ticket for final...Ill be there for semi anyway!Any complimentary ones going? 😁😉 #hopeful,349091626,en,everyone,#hopeful,,3153604167
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Scholars.io,2016-11-21T18:17:14.000Z,800765025426124800,,800765025426124800,"Redefine marriage in NI, says Labour leader hopeful Corbyn http://someurl #redefine #marriage #ni, #labour #leader #hopeful http://someurl",56995406,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-11-21T18:16:59.000Z,800764964034252801,,800532447872032768,@someuser I have a good friend that broke his fibula during his high school hockey career and he bounced back. #hopeful #ItWasYou,62090198,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800764149806538752'}]",560099066
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-21T18:14:16.000Z,800764281872584704,,800754987093479424,@someuser @someuser hi Pete! any dates for this in the U.K.? #hopeful,18477044,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800754987093479424'}]",23749409
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-11-21T17:48:24.000Z,800757771033608192,,800757771033608192,@someuser Hey 🙋🏻‍♂️ Cant upload images for twitter banners! Whats happening guys? #hopeful,192678981,en,everyone,#hopeful,,36542528
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-11-21T17:10:33.000Z,800748245949550592,,800745844571942914,@someuser He will. Give him time. Hes not quite himself at the moment. #Humans #daughter #hopeful x,2713739817,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800745844571942914'}]",795319413268500480
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-21T17:02:11.000Z,800746138366345216,,800746138366345216,Is saying that NOW is a good time to start Christmas shopping still considered being ahead of the game..or nah? #procrastinate #hopeful http://someurl,27824753,en,everyone,#hopeful,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite,2016-11-21T16:53:26.000Z,800743937249902592,,800743937249902592,Its not that I dropped off the earth...the earth fell away from me! But following @someuser I am #hopeful http://someurl http://someurl,3196383180,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-11-21T16:07:48.000Z,800732453795201025,,800732453795201025,"Oi @someuser - Im in your | Notification squad, please enter me in your Makeup & MACBOOK PRO | #giveaway #hopeful #Brasil http://someurl",28118976,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-21T15:47:47.000Z,800727415525937152,,800727415525937152,Im just going to leave this here as a reminder to stay #grateful and #hopeful and #vigilant .... http://someurl,1973637745,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-11-21T15:29:16.000Z,800722757323460608,,800722757323460608,Its already snowing! Does that mean itll be a good boarding season? 😄🙏🏼🏂 #hopeful,312605742,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Itsy!,2016-11-21T15:20:17.000Z,800720494840446976,,800719091006930944,"@someuser I *guess* by moving the stage and creating the treed promenade, that frees up the ocean of grass for dev now? #hopeful",5543292,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800719091006930944'}]",5795572
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter Web Client,2016-11-21T15:13:19.000Z,800718742254563328,,800683378341199872,Hi @someuser well b in touch 2 reschedule & hope 2 be able 2 welcome U soon. #Devastated but #hopeful that we will get the support we need,97035874,en,everyone,#hopeful,"[{'type': 'replied_to', 'id': '800716240604041217'}]",1372451654
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-11-21T15:09:21.000Z,800717743183925248,,800717743183925248,"@someuser I missed getting a binder, is there any chance of one floating around? #hopeful.",2276924076,en,everyone,#hopeful,,195590855
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",IFTTT,2016-11-21T14:53:27.000Z,800713741365104640,,800713741365104640,Thanks #Hopeful Headlines for the #Follow. We appreciate it! http://someurl #foodniche foodniche.me Enjoy.,614700661,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-11-21T14:49:27.000Z,800712737731072000,,800712737731072000,This is how i feel because i never been able to meet Justin Bieber #sadness #hopeful 💋💋 http://someurl,800541751714811904,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-11-21T14:17:33.000Z,800704709661032448,,800704709661032448,Praying for my B.O.F.A. ...whoever he is...where ever he may be. #happyMonday #hopeful... http://someurl,20821633,en,everyone,#hopeful,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-11-21T14:14:18.000Z,800703889808846848,,800703889808846848,When you wake up and smile to the realization that things are starting to look up in your life 👌🏼#hopeful,795689869150404608,en,everyone,#hopeful,,
