reply_settings,geo,conversation_id,public_metrics,id,text,created_at,source,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
everyone,,432412750141476865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432412750141476865,完美的宵夜：) 蔥油餅+水煎包+梅子番茄汁+摩斯紅茶!! | #礁溪 #台灣 #Taiwan #food #niceflavor #tastegood #great #wonderful #enjoy... http://someurl,2014-02-09T07:16:48.000Z,Instagram,321358409,zh,#wonderful,,
everyone,,432356987549257730,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432356987549257730,用眼去看世界.| 肥乐最近他说：我没 mood 画！| -.- | #draw #drew #architecture #building #wonderful #world http://someurl,2014-02-09T03:35:13.000Z,Instagram,304595905,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.5059229, 25.0438198]}}",432129743786622976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432129743786622976,萬年B1的老山東牛肉麵| 原來有個厲害的名號: 萬祥號麵莊| 我超愛他們家的麵條跟泡菜| 是我心目中的第一名！超好吃！| ψ(｀∇´)ψ #delicious #noodles| #wonderful @ 萬祥號麵莊 http://someurl,2014-02-08T12:32:14.000Z,Instagram,999789674,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [113.33140705, 23.14759189]}}",431825457030647808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",431825457030647808,哈哈哈美食文來了| 大家都說我回家一直在吃好物| 我就是要誘惑你們嘻嘻| 嘴巴癢了吧| 來跟我肥廣州| 我來帶你們去吃把你們都喂成小肥豬XDD| 😝😝😝😝😝😝| | #food #delicious #wonderful... http://someurl,2014-02-07T16:23:06.000Z,Instagram,1831100868,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [113.9797729, 22.3888438]}}",431783561549844480,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",431783561549844480,好令：)  #smoke #wonderful #view #sweet #couple @ 觀塘海濱公園 http://someurl,2014-02-07T13:36:37.000Z,Instagram,566254430,zh,#wonderful,,
everyone,,430672086005481472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430672086005481472,【#LeFleur‧#Wonderful Life】| 開開心心過每一天！ http://someurl,2014-02-04T12:00:01.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,430652789845659648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430652789845659648,滷肉飯和珍珠奶茶喔喔喔喔喔喔喔喔喔喔喔| sammymile | #braised #pork #rice #and #bubble #tea #dinner #nice #wonderful #yummy http://someurl,2014-02-04T10:43:20.000Z,Instagram,568121056,zh,#wonderful,,
everyone,,430390514605916160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",430390514605916160,"家人, 永远是我快乐的来源 #glad #appreciate #have #you #all #in #my #life #its #amazing #wonderful http://someurl",2014-02-03T17:21:09.000Z,Instagram,171481693,zh,#wonderful,,
everyone,,429837124234653696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429837124234653696,超美味的芋泥蛋糕，吃得到芋頭塊喔！第一次吃到如此誠意十足的蛋糕！感謝 el8820 的推薦 ^^  #delicious #wonderful #food http://someurl,2014-02-02T04:42:11.000Z,Instagram,1381221384,zh,#wonderful,,
everyone,,429614974181584896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429614974181584896,原來新年番工真係會好開心架 B-)| #HappyChineseNewYear #workworkwork #QEH #wonderful http://someurl,2014-02-01T13:59:26.000Z,Instagram,149386338,zh,#wonderful,,
everyone,,429429727217332224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",429429727217332224,张家三千金😂💕#cny #chor2 #wonderful #day #family http://someurl,2014-02-01T01:43:20.000Z,Instagram,1545421508,zh,#wonderful,,
everyone,,428329838974611456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",428329838974611456,是誰發明的高跟鞋，讓每個女生都踏入了追求最美高度的不歸路 #highheels #aldo # red #beautiful #wonderful #shoes #girl #woman http://someurl,2014-01-29T00:52:46.000Z,Instagram,114472943,zh,#wonderful,,
everyone,,428137323566739456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",428137323566739456,過年到  自己DIY| 本周不是piano teacher| 美麗.........for me ʚ❤ɞ| #taiwan #artist #art #wonderful #neil #nice #finger... http://someurl,2014-01-28T12:07:47.000Z,Instagram,1484412464,zh,#wonderful,,
everyone,,427421124851683329,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",427421124851683329,鳳凰古城🎉🎉One of a kind| #oneofakind #vip #張家界 #park #national #mountain #beautiful #china #awesome #wonderful http://someurl,2014-01-26T12:41:51.000Z,Instagram,1346253061,zh,#wonderful,,
everyone,,427126858552184832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",427126858552184832,國小同學大解放～happy #wonderful #night #wine http://someurl,2014-01-25T17:12:33.000Z,Instagram,156648782,zh,#wonderful,,
everyone,,427063309024894976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",427063309024894976,【#LeFleur‧#Wonderful Life】| 拉近人與人之間的距離，往往就在一瞬間！| 一個擁抱，一個小小舉動，往往最感動人！ http://someurl,2014-01-25T13:00:01.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,426997319897481216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426997319897481216,感冒快滾 終於接觸到人群了好感動＞＿＜ #coffee #shop #afternoon #tea #wonderful http://someurl,2014-01-25T08:37:48.000Z,Instagram,566031371,zh,#wonderful,,
everyone,,426548125512499200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",426548125512499200,中國張家界天子山| #mountain #national #china #vip #wonderful #awesome #beautiful #oneofakind #park http://someurl,2014-01-24T02:52:52.000Z,Instagram,1346253061,zh,#wonderful,,
everyone,,425233777175310336,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",425233777175310336,美好时光总是过得那么快😅👤💬💓 #wonderful #time http://someurl,2014-01-20T11:50:07.000Z,Instagram,2204823618,zh,#wonderful,,
everyone,,425055111392804864,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",425055111392804864,週六、日上了六堂的申命記...看見上帝限制自己賜福給我們~多麼奇妙的一卷書!!!聽完後，聽ㄧ場交響樂...這週末真是精彩(*˘︶˘*)| #wonderful #weekend http://someurl,2014-01-20T00:00:10.000Z,Instagram,520188051,zh,#wonderful,,
everyone,,424873879795167232,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424873879795167232,【#LeFleur‧#Wonderful Life】| 在我們生活當中也有些小感動，只是你還沒察覺而已！,2014-01-19T12:00:01.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,424354865494904832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424354865494904832,中午出發+今日禦寒穿搭✌️| 新格子衫跟新針織終於可以穿了！| | #take #wonderful #trip #korea #look #forward #today #outfit #knitwear... http://someurl,2014-01-18T01:37:38.000Z,Instagram,1276144926,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.24566465, 24.94491629]}}",424251996326350848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424251996326350848,『羅馬書12章18節』 若是能行，總要盡力與眾人和睦。| Thank #God for this #fulfilling semester and the #wonderful #night... http://someurl,2014-01-17T18:48:52.000Z,Instagram,103843839,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.56420186, 25.03376088]}}",424172038312706048,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424172038312706048,🍴來吃飯🍴| #food #delicious #good #wonderful #sister #family #love #forever #instagram #instapic... http://someurl,2014-01-17T13:31:09.000Z,Instagram,1367475978,zh,#wonderful,,
everyone,,424098964192104448,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424098964192104448,天氣那麼好| 身體也快點好啦~| 這樣偶都不能出去😭| #wonderful #day #and #bad #body #taiwan #taipei #peihsien #victoria #i #need... http://someurl,2014-01-17T08:40:47.000Z,Instagram,231851382,zh,#wonderful,,
everyone,,422714657615261697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",422714657615261697,【#LeFleur‧#Wonderful Life】| 一個感人的故事－老人與狼！| 八十歲的Werner... http://someurl,2014-01-13T13:00:02.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,422653903189340160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",422653903189340160,D-5 | 真的好想趕快禮拜六⋯| | #hope #can #take #a #wonderful #trip #in #한구 #countdown #5 #day http://someurl,2014-01-13T08:58:37.000Z,Instagram,1276144926,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [114.042111, 22.312969]}}",422391418565689344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",422391418565689344,Dat #castle #disneyland #hongkong #disneycastle #wonderful @ Hong Kong Disneyland 香港迪士尼樂園 http://someurl,2014-01-12T15:35:36.000Z,Instagram,405942445,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [114.042111, 22.312969]}}",421863989849894912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",421863989849894912,"#disneyland #hongkong you were amazing, we had a #wonderful time. #weaout! @ Hong Kong Disneyland 香港迪士尼樂園 http://someurl",2014-01-11T04:39:47.000Z,Instagram,39315532,zh,#wonderful,,
everyone,,421250011435761664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",421250011435761664,【#LeFleur‧#Wonderful Life】| #建築師TYIN tegnestue為了讓兒童難民有地方住，在緬甸偏遠山區用竹子搭建六間竹屋，| 雖然空間只夠24個人居住，但居住環境舒適並能長期生活，孩子們也能夠正常成長，我相信在這群孩子心中是最溫暖及幸福的事吧！,2014-01-09T12:00:03.000Z,Facebook,336910321,zh,#wonderful,,
everyone,"{'place_id': '58571fbbbac56b11', 'coordinates': {'type': 'Point', 'coordinates': [101.62041333, 3.18512]}}",420847118035988481,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",420847118035988481,昨日的豆腐羹～ 想吃吗？？？ #tasty #wonderful #long #time #memory #instapic #instagram #instadaily #instagramer... http://someurl,2014-01-08T09:19:06.000Z,Instagram,1327299546,zh,#wonderful,,
everyone,,418899687962587137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418899687962587137,早安| 好久不見的陽光 幸福的早晨| | #wonderful #morning #sunny #goodmorning http://someurl,2014-01-03T00:20:43.000Z,Instagram,1645478875,zh,#wonderful,,
everyone,,418667997666885632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",418667997666885632,【#LeFleur‧#Wonderful Life】| #荷蘭#攝影師Edwin Kats喜歡拍攝森林中的各種小動物，因季節的變換照片呈現的方式也不相同，這次Edwin... http://someurl,2014-01-02T09:00:03.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,417875273049059331,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417875273049059331,【#LeFleur‧#Wonderful Life#】| 一顆6000年的樹，裡面竟然有一間酒吧！... http://someurl,2013-12-31T04:30:03.000Z,Facebook,336910321,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [120.63909774, 24.15659632]}}",417843608000405504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417843608000405504,#sunshine #sunny #2013lastday #wonderful #taichung #taiwan @ 大美無言藝術空間 http://someurl,2013-12-31T02:24:13.000Z,Instagram,139751457,zh,#wonderful,,
everyone,,417706058346676224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417706058346676224,#standard #cablecar🚡 #tungchung #bay #sea #wonderful #ngongping360 #hongkong @ Tung Chung Bay 東涌灣 http://someurl,2013-12-30T17:17:39.000Z,Instagram,98421959,zh,#wonderful,,
everyone,,417607370915983360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417607370915983360,"Dinner time, whats next? Movie? Home? | 吃晚餐 超級雞肉飯| #wonderful #alone http://someurl",2013-12-30T10:45:30.000Z,Instagram,2205101568,zh,#wonderful,,
everyone,"{'place_id': 'b923503d237d2007', 'coordinates': {'type': 'Point', 'coordinates': [101.69303366, 3.05983159]}}",417589739362201600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",417589739362201600,昨天和朋友参加了岁未祝福的event#excited #wonderful #love #thankful #member#tzuchi #touching #heart @ Stadium Bukit... http://someurl,2013-12-30T09:35:26.000Z,Instagram,862474658,zh,#wonderful,,
everyone,,416463470695948289,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",416463470695948289,【Le Fleur‧#Wonderful Life#】| 不用再為電池的尺寸大小傷腦筋了！... http://someurl,2013-12-27T07:00:03.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,416133796694462465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",416133796694462465,【Le Fleur‧#Wonderful Life#】| 你也可以選擇簡簡單單的過生活！| #設計師#Jesse... http://someurl,2013-12-26T09:10:03.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,415845693077479424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415845693077479424,聖誕節的最棒禮物～ 今天該戴哪隻配 #五倍鑽石 呢？Thanx #Casio Taiwan for the best gifts! | | #wonderful #neon #newera #followme #watches... http://someurl,2013-12-25T14:05:13.000Z,Facebook,39591765,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.54021734, 25.02191371]}}",415845673419161600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415845673419161600,聖誕節的最棒禮物～ 今天該戴哪隻配 #五倍鑽石 呢？Thanx #Casio Taiwan for the best gifts! | | #wonderful #neon #newera #followme... http://someurl,2013-12-25T14:05:09.000Z,Instagram,39591765,zh,#wonderful,,
everyone,,415798297597857792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415798297597857792,Merry merry christmas!!! 🎅🎊🎉🎄希望身边所有人都可以开开心心😁 #potd #feeling #wonderful http://someurl,2013-12-25T10:56:53.000Z,Instagram,554888038,zh,#wonderful,,
everyone,,415406507941822464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415406507941822464,【Le Fleur‧#Wonderful Life#】| 今天是平安夜！#聖誕節#的氛圍連寵物也融入了！*^ο^*,2013-12-24T09:00:04.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,415143460254277632,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415143460254277632,👍👍👍👍👍海膽丫，生蠔丫，生日飯等不了| #birthday #birthdaydinner #dinner #japan #japanese #food #eat #enjoy #wonderful... http://someurl,2013-12-23T15:34:48.000Z,Instagram,342292999,zh,#wonderful,,
everyone,,414773288964202496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",414773288964202496,好挤哦 #Christmas #bbq #1stkajang #friends #wonderful #chat http://someurl,2013-12-22T15:03:52.000Z,Instagram,192541068,zh,#wonderful,,
everyone,,414659078468546560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",414659078468546560,【Le Fleur‧#Wonderful Life#】| 在一千年以前的我們，誰能夠想像自然生態的變化？誰能夠想像變成高科技的社會卻對大自然造成了多大的傷害？希望大家能多愛護地球，讓地球反璞歸真回到最原始然的自然生態！ http://someurl,2013-12-22T07:30:02.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,414628097590579200,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",414628097590579200,#yummy #tasty #sweet #wonderful #fantabulous 汤圆 http://someurl,2013-12-22T05:26:56.000Z,Instagram,1167755472,zh,#wonderful,,
everyone,,414319344177258496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",414319344177258496,【Le Fleur‧#Wonderful Life#】| 你是否也想回到像Baby的時候，無憂無慮開懷地大笑呢？http://someurl http://someurl,2013-12-21T09:00:03.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,413624089069502464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413624089069502464,天冷喝這個真的是太舒服了~~⛄️👍 #warm #wonderful #feel #good http://someurl,2013-12-19T10:57:22.000Z,Instagram,409126964,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [120.30406096, 22.66448657]}}",413618865999204352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413618865999204352,#delicious 好多韩国电视剧里都会出现的一间咖啡店 :^)  尤其是《秘密花园》#wonderful @ Caffe Bene 巨蛋 Kaohsiung http://someurl,2013-12-19T10:36:36.000Z,Instagram,100452845,zh,#wonderful,,
everyone,,413139628414480384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",413139628414480384,老媽的愛心#早餐 附上站立的小人#叉子 ！whata #wonderful #morning #surprise <3 http://someurl,2013-12-18T02:52:17.000Z,Instagram,27868610,zh,#wonderful,,
everyone,,412510524581355520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412510524581355520,敬請期待喲我的小愛人們😊🎁🎄 沒IG者就不標了😔 #xmas #gift #friends #lovely #cute #good #swag #wonderful #original #plaza... http://someurl,2013-12-16T09:12:27.000Z,Instagram,1256814864,zh,#wonderful,,
everyone,,412275695583522816,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412275695583522816,明天又要離開我美麗的城市。| #bye #taipei #wonderful #time #tomorrow #come #back #Tainan #good #night #beautiful... http://someurl,2013-12-15T17:39:20.000Z,Instagram,333216824,zh,#wonderful,,
everyone,,412186718746734592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",412186718746734592,当...没有理由的一直某处徘徊这可能说明你对它是一定的钟爱......#paddyfield #ride #relaxed #wonderful #countrysite #kampung #peace #life... http://someurl,2013-12-15T11:45:46.000Z,Instagram,143330738,zh,#wonderful,,
everyone,,411911544662810625,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",411911544662810625,後來後來剛剛又發現帥哥欸然後也發現是黃柔欸>___< #oh #wonderful #saturday,2013-12-14T17:32:19.000Z,Twitter for Android,1227351913,zh,#wonderful,,
everyone,,411053275291844608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",411053275291844608,Combien jpèse en euros ? 完美的囂張形象♡ #Lamborghini Veneno #Veneno #beautiful #wonderful http://someurl,2013-12-12T08:41:52.000Z,IFTTT,1441617234,zh,#wonderful,,
everyone,,410679738982989824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",410679738982989824,"一个短暂的下午,我们已经满满满满载而归。很久没有这样逛了,很满足😘😍☺| #wonderful #shopping #wednesday #mygirl #shopaholic #janejy #spent... http://someurl",2013-12-11T07:57:34.000Z,Instagram,1095861258,zh,#wonderful,,
everyone,,409748816804708353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409748816804708353,My man #JJLin | 能再聽見你的歌聲比什麼事都來的開心| 我期待任何地點的安可場......| #wonderful #night #Christmas http://someurl,2013-12-08T18:18:25.000Z,Instagram,354340091,zh,#wonderful,,
everyone,,409502595212791809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409502595212791809,【Le Fleur‧#Wonderful Life#】| 你家的狗狗在犯錯時，會出現甚麼樣的表情？| http://someurl http://someurl,2013-12-08T02:00:01.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,409446103956725760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409446103956725760,#Wonderful #lips #pussy #karla #escort #in #denver [#cute #girls #in #shanghai 842]:  http://someurl 可爱的女孩在�,2013-12-07T22:15:32.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,409355935396556800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409355935396556800,#Wonderful #lips #pussy #karla #escort #in #denver [#rss2 7]:  http://someurl 在深圳发生性�,2013-12-07T16:17:15.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,409354965384048640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409354965384048640,#Wonderful #lips #pussy #karla #escort #in #denver [#Shantou 826]:  http://someurl 汕头,2013-12-07T16:13:23.000Z,twitterfeed,287214089,zh,#wonderful,,
everyone,,409344545378148352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409344545378148352,#Wonderful #lips #pussy #karla #escort #in #denver [#sex #in #hong #kong 794]:  http://someurl 在香港发生性�,2013-12-07T15:31:59.000Z,twitterfeed,480564779,zh,#wonderful,,
everyone,,409319517270319104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409319517270319104,這裡的海邊超美的，很適合來這裡放鬆一下自己😁😁😁😁 #love #like #the #place #relax #sea #wonderful #life #relaxing #holiday... http://someurl,2013-12-07T13:52:32.000Z,Instagram,374362677,zh,#wonderful,,
everyone,,409306997729665024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",409306997729665024,#Wonderful #lips #pussy #karla #escort #in #denver [#Guamgzhou 710]:  http://someurl 广州,2013-12-07T13:02:47.000Z,twitterfeed,291704826,zh,#wonderful,,
everyone,,408954123598721024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",408954123598721024,OVO 很好看哦 *| #WONDERFUL DAY http://someurl,2013-12-06T13:40:35.000Z,Instagram,856365529,zh,#wonderful,,
everyone,,407798518859190272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407798518859190272,一天日落黄昏的唯美，| 乃是短暂被定格的美...  #hk #sunset #view #picoftheday #feeling #wonderful #holidays http://someurl,2013-12-03T09:08:38.000Z,Instagram,376779970,zh,#wonderful,,
everyone,,407029200634540033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",407029200634540033,迎接美好的十二月第一餐 #wonderful #bleeding #gratitude #icecream #mango #strawberry #steak #knuckle #pork #food... http://someurl,2013-12-01T06:11:38.000Z,Instagram,80024397,zh,#wonderful,,
everyone,,406996079537061888,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406996079537061888,【Le Fleur‧#Wonderful Life#】| 最近天氣越來越冷，每個人身上都會圍一條#圍巾#，如何讓圍巾多樣化而且能搭配服裝，讓我來教你25種圍巾打法吧！http://someurl http://someurl,2013-12-01T04:00:01.000Z,Facebook,336910321,zh,#wonderful,,
everyone,,406781572504104960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406781572504104960,隨處洋溢的浪漫氣氛 🎄 🎄| #Wonderful #night ⛄ ⛄ @ 新光三越百貨 台北信義新天地A8館 http://someurl,2013-11-30T13:47:39.000Z,Instagram,1601528461,zh,#wonderful,,
everyone,,406632011634601984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",406632011634601984,根本是好天氣！不冷不熱不溫。是當文青少女的好日子！ #life #wonderful #great #greatful #beautifulday #happyday #weather #winter... http://someurl,2013-11-30T03:53:21.000Z,Instagram,1681194080,zh,#wonderful,,
everyone,,404996854741745664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404996854741745664,"跟你們❤️一起,總是很快樂的! #had #a #wonderful #weekend #with #my #whitefamily http://someurl",2013-11-25T15:35:49.000Z,Instagram,190918423,zh,#wonderful,,
everyone,,404875431578701824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404875431578701824,好餓好餓~~~~只能吃了😁👍 #lunch #good #food #wonderful #friends #together #funny #cool http://someurl,2013-11-25T07:33:19.000Z,Instagram,409126964,zh,#wonderful,,
everyone,,404526379443945472,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",404526379443945472,阿姨！要幸福哦～～～| #wonderful #wedding #happy #family #beautiful #bride http://someurl,2013-11-24T08:26:19.000Z,Instagram,1385987240,zh,#wonderful,,
everyone,,403916417214742528,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",403916417214742528,女孩們的聚👯👯 #girls #together #friends #wonderful #good #taipei #京站 chien0803 @someuser http://someurl,2013-11-22T16:02:32.000Z,Instagram,409126964,zh,#wonderful,,
everyone,,402462966676996096,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",402462966676996096,#wonderful #and #meaningful #weekend| #tiring #but #like #the #lifestyle #now | _海藩村_二郎神庙宣传_慈青running... http://someurl,2013-11-18T15:47:03.000Z,Instagram,1926231750,zh,#wonderful,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [120.64777626, 24.15572813]}}",401225225347792896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",401225225347792896,#Wonderful #salad😍 @ 春天素食餐廳 http://someurl,2013-11-15T05:48:42.000Z,Instagram,233082190,zh,#wonderful,,
everyone,,401058985560014848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",401058985560014848,第一次送花給我的竟然是一位司機叔叔，他說: 每個乘客坐我的車我都會一朵小花給他們。這個習慣已經做了二年多。(這位司機叔叔也太可愛拉吧! #life #wonderful #sweet #firstime... http://someurl,2013-11-14T18:48:08.000Z,Instagram,1681194080,zh,#wonderful,,
everyone,,399915258871291904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",399915258871291904,恭喜兩位!! Nice dinner ~~希望下次去英國旅行俾小女子借宿一宵╮(╯▽╰)╭hahaha #friend #wonderful  nickyhon http://someurl,2013-11-11T15:03:22.000Z,Instagram,700304814,zh,#wonderful,,
everyone,,399113456613613568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",399113456613613568,好樣思維下午茶<3| 好想妳們啊美女們~!| | #VVGthinking #sisters #bbf #teatime #love #wonderful http://someurl,2013-11-09T09:57:17.000Z,Instagram,1954622984,zh,#wonderful,,
everyone,,398841886875856896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",398841886875856896,真係好開心有你地陪我慶祝！好感動！我有眼濕濕架！個蛋糕好好味！| #wonderful#birthday#cova#chocolate#cake#happy#thanks http://someurl,2013-11-08T15:58:10.000Z,Instagram,204415842,zh,#wonderful,,
