lang,created_at,public_metrics,in_reply_to_user_id,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets
hi,2016-06-06T21:42:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,#Happy Ramadan Kareem....,739935403508142081,1632686538,739935403508142081,Mobile Web (M2),#happy,,
hi,2016-06-06T19:03:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",,everyone,#7june #Happy Bday #Raman @someuser #yhm 815episodes ho Aur ek bar bhi #IshRaRu Bday celebrate nahin kiya😔 http://someurl,739895438363533312,4516193000,739895438363533312,Twitter for Android,#happy,,
hi,2016-06-06T16:57:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Nanmaihal| Niraindha| Iraivanin| Thodarfai| Adhihamaakkida| Paavangalai| Kuraithida| Varaveatkirean| Ramalan| Maathaththinai.| #HAPPY RAMADAN| Fathima,739863831866802177,730391693304815617,739863831866802177,Twitter for Android,#happy,,
hi,2016-06-06T08:11:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Ramadan Kareem!| #Happy #ramadan #kareem #fasting #holymonth #رمضان #مبارك #monday #leading #opportunities... http://someurl,739731458605076484,51540579,739731458605076484,Facebook,#happy,,
hi,2016-06-06T08:11:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Ramadan Kareem!| #Happy #ramadan #kareem #fasting #holymonth #رمضان #مبارك #monday #leading #opportunities http://someurl,739731455069302784,710410432415195140,739731455069302784,Twitter Web Client,#happy,,
hi,2016-06-06T04:44:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,RAMADAN KAREEM #almailemgroup #kuwait #happy #ramadan http://someurl,739679363357085696,845283318,739679363357085696,Facebook,#happy,,
hi,2016-06-06T04:28:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,@someuser Kareem 2016 #everyone #happy Ramadan 🌙 http://someurl,739675267120128000,706551634717966337,739675267120128000,Twitter for iPhone,#happy,,
hi,2016-06-06T03:53:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Cat #Kitty #happy DrPrabuddhaGhanshyam:,739666439334821889,703522494293082112,739666439334821889,twitterfeed,#happy,,
hi,2016-06-06T03:08:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy ramadan kareem,739655254346719232,703352020909084672,739655254346719232,Twitter for BlackBerry®,#happy,,
hi,2016-06-06T02:59:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Marhaban ya Ramadhan 🙏🏽 #Fadil #pray #tobebetter #happy #islam #muslim #makkah #arabian #masjid... http://someurl,739652958598483968,920179548,739652958598483968,Instagram,#happy,"{'place_id': '66555622726ab358', 'coordinates': {'type': 'Point', 'coordinates': [106.839, -6.2173]}}",
hi,2016-06-06T01:47:22.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Marhaban Ya Ramadhan💞| #happy #good #nice #puasa #ramadhan #girl #hijab #modern #style #fashion... http://someurl,739634756296572928,1944050342,739634756296572928,Instagram,#happy,"{'place_id': 'cff50b63e58edff2', 'coordinates': {'type': 'Point', 'coordinates': [112.69432815, -7.64247927]}}",
hi,2016-06-05T19:02:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,(ॢ˘⌣˘ ॢ⑅)♡| #sunday #happy #sunnyday #me #italian #girl #소녀 #white #colors #necklace #selfie... http://someurl,739532929697734656,1295774263,739532929697734656,Instagram,#happy,,
hi,2016-06-05T18:21:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Marhaban ya Ramadhan #happy #ramadhan #mubarak #mubarok #marhabanyaramadhan #2016 #cony #brown... http://someurl,739522532966072320,210416679,739522532966072320,Instagram,#happy,,
hi,2016-06-05T16:19:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,इतने बुरे ना थे जो ठुकरा दिया तुमने हमेँ. तेरे अपने फैसले पर एक दिन तुझे भी अफसोस होगा!!!.😯😢#bhawarjot #happy http://someurl,739491876722511873,737155841694924801,739491876722511873,Twitter for Android,#happy,,
hi,2016-06-05T15:03:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Marhaban Ya Ramadhan...☺☺| #happy #Ramadhan #month,739472697004937216,2202950335,739472697004937216,Twitter for Android,#happy,"{'place_id': '034ab67b4e0af012', 'coordinates': {'type': 'Point', 'coordinates': [104.1179291, 1.0636527]}}",
hi,2016-06-05T12:55:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",,everyone,Marhabban Yaa Ramadhan| #happy #fasting #fastingmonth #marhabanyaramadhan #like4like #likeforlike... http://someurl,739440629403488257,106005448,739440629403488257,Instagram,#happy,"{'place_id': '64232e161006c91d', 'coordinates': {'type': 'Point', 'coordinates': [112.75099224, -7.3102752]}}",
hi,2016-06-05T12:54:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,Marhaban ya Ramadhan 💞🙌🙆| .| .| .| .| #texttemplate_ #vsco #vscocam #vscoph #ramadhan #happy http://someurl,739440295272534017,1404359510,739440295272534017,Instagram,#happy,,
hi,2016-06-05T12:03:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy Ramadhan #puasa #Ramadhan http://someurl,739427540461342720,739359387249037314,739427540461342720,Instagram,#happy,,
hi,2016-06-05T10:38:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Marhaban ya Ramadhan | | #ramadhan #happy #family #bandung #maaf #teman #epic #holiday #epicholiday http://someurl,739405941486039040,1672182294,739405941486039040,Instagram,#happy,,
hi,2016-06-05T08:38:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Ramadhan tiba, Marhaban Ya Ramadhan :) #mountgalunggung #happy #indonesiaindah #sundaasli... http://someurl",739375712231116801,865886766,739375712231116801,Instagram,#happy,,
hi,2016-06-05T07:40:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,everyone,Itz a #happy #Sunday🎵🎶🎷| 📷prajesh_meshram| #fashionselfie #instavid #fitgirl #fitnessfashion... http://someurl,739361221141536768,92706994,739361221141536768,Instagram,#happy,,
hi,2016-06-05T05:00:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,(⌯⚈ै〰̇⚈ै) #Happy #顏文字 #kaomoji #emoticon http://someurl,739321026681671680,734404303750713346,739321026681671680,protemote-xxss,#happy,,
hi,2016-06-05T04:09:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Hm Nahi Itne Ghafil K Apne| Chahne Walon Ko Bhool Jaen| | MaSroof Zaroor Hote Hen Lekin| Pangay Sb Se Lete Hen. | | AlwaYs Be|  #HappY,739308131797336064,1602670195,739308131797336064,TweetCaster for Android,#happy,,
hi,2016-06-05T02:48:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#Happy #WorldEnvironmentDay .प्रकृति का ख्याल रखें,क्योंकि प्रकृति है तो हम हैं| @someuser @someuser http://someurl",739287675270627332,725545144833839109,739287675270627332,Twitter Web Client,#happy,,
hi,2016-06-04T14:07:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy.....#bday# Priyamani# http://someurl,739096307495636992,730766875412430849,739096307495636992,Twitter for Android,#happy,,
hi,2016-06-03T19:22:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Boaa tardee😆😍💕 @someuser | #TeamThalifan #Happy #Sexta #Viernes #TerapiaDeRisas http://someurl,738813172556173313,704158537,738813172556173313,Instagram,#happy,,
hi,2016-06-03T18:43:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,"Gandakha Piyaray|  Sathi Reporter Muhammad Jatt Ki Aaj 24Veen Saal Girah Manai Jarahi Hai,| #Happy Birthday To You Mohd.Jatt.| BY_M MUHEEM K...",738803432157417472,3185283673,738803432157417472,Twitter SMS,#happy,,
hi,2016-06-03T17:19:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"yaaaaiiiyyy... ^^| mainan baruu, mainaan baaruu| | #henna #hennatattoo #handmade #happy #DearKamu... http://someurl",738782254370050048,16037295,738782254370050048,Instagram,#happy,,
hi,2016-06-03T16:43:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy #birthday #Amit bhai #celebration  with #grandmaa #brothers n #family http://someurl,738773210976649216,137646272,738773210976649216,Instagram,#happy,,
hi,2016-06-03T09:17:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Cat #Kitty #happy yuki nakachi .:,738660907543236615,703522494293082112,738660907543236615,twitterfeed,#happy,,
hi,2016-06-03T08:57:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy  #friday🙋👍👏👏 @ K. Huraa http://someurl,738655884428095488,3069807378,738655884428095488,Instagram,#happy,,
hi,2016-06-03T01:09:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Taliyah :3 #anime #animegirl #draws #colors  #instagood #happy #girls #dibujo #Disney #pincel... http://someurl,738538071688368128,936380990,738538071688368128,Instagram,#happy,,
hi,2016-06-02T12:00:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,( ๑॔•◡ુ•๑॓) #Happy #顏文字 #kaomoji #emoticon http://someurl,738339570979344384,734404303750713346,738339570979344384,protemote-xxss,#happy,,
hi,2016-06-02T06:41:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Ejazat ho to tery Chehry ko G bhar kr dekh lon| | A doSt| | Warna...| | Kuch din bad Ramzan Hy, tujhe to fArishty bnd kr denGy..*| | #HapPy RamZan",738259280143454208,1592110184,738259280143454208,Twitter SMS,#happy,,
hi,2016-06-02T06:41:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,सभी साई प्रेमियों को सादर नमन एवं एवं ॐ साई राम| #sai #Family #Love #Happy #Baba #Day #Morning #Blessings http://someurl,738259191366877184,4742156718,738259191366877184,Twitter Web Client,#happy,{'place_id': '317fcc4b21a604d5'},
hi,2016-06-02T05:44:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Sri Mulyani Sakri 💋❤😎| | #me #ilove #red #happyday #allways #happy #withlove #bestmoment... http://someurl,738244822012731392,253399400,738244822012731392,Instagram,#happy,"{'place_id': '00d26cc4400da18d', 'coordinates': {'type': 'Point', 'coordinates': [100.53443433, 13.74612691]}}",
hi,2016-06-02T05:28:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #Marriage #Anniversary Bhaiya & Bhabhi| | आप दोनों हमेशा खुश रहें और आपका आशीर्वाद हमको आजीवन मिलता रहे ऐसे ही। http://someurl,738240787851431936,476593171,738240787851431936,Facebook,#happy,,
hi,2016-06-01T19:36:29.000Z,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 22, 'quote_count': 0}",,everyone,पता नहीं क्यों तुम अपनी सी लगती हो| तुम चंचल परी बदमाश सी ही अच्छी लगती हो।।| #Happy Birthday sweetie🎂💐💕💕💕 http://someurl,738091868165050368,2236247359,738091868165050368,Twitter for Android,#happy,,
hi,2016-05-31T18:00:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#happy ekadasi..Hare krishna.,737705280578822144,2290765573,737705280578822144,Mobile Web (M2),#happy,,
hi,2016-05-30T13:32:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,खुशी का एक मौका यह भी| http://someurl| #happy http://someurl,737275495637766144,4606097654,737275495637766144,Twitter Web Client,#happy,,
hi,2016-05-29T17:48:26.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",186467228,everyone,@someuser apna #watto bhi chala.... #Happy 😊😊😊,736977512748699650,330240593,736974868076363779,Twitter for Android,#happy,,"[{'type': 'replied_to', 'id': '736974868076363779'}]"
hi,2016-05-29T15:42:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Ganesha #brothers #boy #kids #spiderman #superhero #inaction #toys #playtime #happy #family... http://someurl,736945789155610625,2222256152,736945789155610625,Instagram,#happy,,
hi,2016-05-29T09:55:19.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,Be Happy Raipur: गेम फेस्ट से चेहरों पर बिखेर रहे मुस्कान: http://someurl|  #raipur #fest #happy http://someurl,736858452350226432,704243198596554757,736858452350226432,Twitter Web Client,#happy,,
hi,2016-05-29T04:42:44.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 7, 'quote_count': 0}",,everyone,#happy birthday surbhi jyoti @someuser http://someurl,736779786962472960,4875707134,736779786962472960,Twitter for Android,#happy,,
hi,2016-05-29T03:52:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,JhanStar - NA: #hot #porn #naughty #kinky #xxx #wet #happy #shy #snapshot #young #nude #horny #slut #sexy #nasty http://someurl,736767257380945920,2574178572,736767257380945920,twitterfeed,#happy,,
hi,2016-05-28T15:22:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"#happy #day @ Shanghai, China http://someurl",736578295769223169,722667419114872832,736578295769223169,Instagram,#happy,,
hi,2016-05-28T10:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"याददाश्त का कमज़ोर होना बुरी बात नहीं है जनाब, | बड़े बेचैन रहते है वो लोग जिन्हे हर बात याद रहती है.| | #paras143 #stay #happy",736503716275179520,151080245,736503716275179520,Facebook,#happy,,
hi,2016-05-27T20:47:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Acei mil gaye. | Dekhte dekhte mil gaya tumko. :-) :-)  #Happy http://someurl,736297818130763778,4288473513,736297818130763778,Twitter for Android,#happy,{'place_id': '001aff55522d96c9'},"[{'type': 'quoted', 'id': '736290499535966209'}]"
hi,2016-05-27T10:59:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Nanaa ❤ #newyear2016 #tb #newyear #partying #party #drink #drinking #houseparty #nightlife #happy #night #friend #f... http://someurl,736149783782535168,719920706302132224,736149783782535168,IFTTT,#happy,,
hi,2016-05-26T05:47:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,अब तक के कैरियर से खुश है कृति सैनन| #actress #kriti #happy #career http://someurl,735708944354541568,843529538,735708944354541568,Facebook,#happy,,
hi,2016-05-25T21:53:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Alejandraa6 - NA: #naughty #horny #hot #nude #kinky #sexy #nasty #wet #happy #porn #snapshot #shy #xxx #slut #young http://someurl,735589578002726913,2540778715,735589578002726913,twitterfeed,#happy,,
hi,2016-05-25T18:51:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Has the rains hit Mumbai?can anyone confirm?| #Nashik ko bhejo fir 4 ghanto ke andar #happy #MumbaiRains,735543754120003584,189112034,735543754120003584,Twitter for Android,#happy,,
hi,2016-05-25T18:03:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,AaronKane - NA: #hot #nasty #horny #slut #young #nude #porn #snapshot #shy #sexy #wet #kinky #naughty #happy #xxx http://someurl,735531652953214976,2574178572,735531652953214976,twitterfeed,#happy,,
hi,2016-05-25T18:03:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,AaronKane - NA: #snapshot #shy #young #nude #naughty #wet #slut #xxx #sexy #horny #happy #kinky #hot #porn #nasty http://someurl,735531639086813184,2574178572,735531639086813184,twitterfeed,#happy,,
hi,2016-05-25T15:54:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,ARASHIYAMA🎍| #kyoto #arashiyama #bamboo #japan #enjoyed #happy #travel #refresh #mystyle #me... http://someurl,735499371270246400,2153920141,735499371270246400,Instagram,#happy,,
hi,2016-05-25T13:48:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy  #Birthday  #Day| | Ganesh Dumane http://someurl,735467484279676928,701673455591227392,735467484279676928,Facebook,#happy,,
hi,2016-05-25T13:40:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#Happy #Birthday #Day| | Ganesh Dumane http://someurl,735465640606216194,701673455591227392,735465640606216194,Facebook,#happy,,
hi,2016-05-24T21:27:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,YOSHIMAA - NA: #porn #young #wet #horny #happy #shy #nasty #nude #sexy #kinky #slut #hot #xxx #naughty http://someurl,735220619650813952,2574178572,735220619650813952,twitterfeed,#happy,,
hi,2016-05-24T06:59:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Tum jo hoty To baat kuch aur hoti,,,| .| ,| Ab ki barish| Tou FaQat| Pani hy...*| ,| #HAppY & ENJOY Rain In KAshMIr,,,*| | #SHAMI,,,*",735002227794956288,721340862031097856,735002227794956288,Twitter SMS,#happy,,
hi,2016-05-23T17:15:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,",| ,| Tum jo hoty To baat kuch aur hoti,,,| .| ,| Ab ki barish| Tou FaQat| Pani hy...*| ,| #HAppY & ENJOY Rain In KAshMIr,,*| | #SHAMI,",734794849979748352,2714040934,734794849979748352,Twitter SMS,#happy,,
hi,2016-05-23T09:32:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",,everyone,ये कहाँ आगए हम युँ हि साथ चलते चलते 😍😍 #traveling #Manchester #roadtrip #green #road #summerdays #happy #my... http://someurl,734678470807191552,196277936,734678470807191552,Linkis: turn sharing into growth,#happy,,
hi,2016-05-22T19:47:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,7th Salana Criket Tornament Ka Kantty daar Muqabla ap k Dost #Happy Aur #Jutt_brothers k agaist ho raha hai kal... http://someurl,734470835143086080,1407666415,734470835143086080,Facebook,#happy,,
hi,2016-05-22T16:03:02.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,*Sakoon Ki Baat Mat Kijiye Sahib...*| +| +| +| *Wo Bachpan Ka Itwar Ab Nhi Aata....*| #Happy Sunday,734414272906809344,2245641798,734414272906809344,Twitter SMS,#happy,,
hi,2016-05-22T00:47:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,Happy Vesak Day :) Sabbe Satta Bhavantu Sukhitatta =)) #Happy #Vesak #Waisak  #Budha #SabbeSattaBhavantuSukhitatta #Sadhusadhusadhu,734183967700582400,2543083603,734183967700582400,Mobile Web (M2),#happy,,
hi,2016-05-21T16:19:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Banana smoothie!! #breakfast #smoothie #happy #fiends http://someurl,734056032385826817,5113591,734056032385826817,Instagram,#happy,,
hi,2016-05-21T16:02:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,बहुजन  हिताय बहुजन सुखाय .....                              #BuddhaWasBornInNepal           #happy born day Buddha http://someurl,734051797954744323,2460127982,734051797954744323,Twitter for iPhone,#happy,,
hi,2016-05-21T13:13:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#OhmManiPadmeHum #Happy Buddha Purnima!! http://someurl,734009191132725248,716674677947543552,734009191132725248,Facebook,#happy,,
hi,2016-05-21T12:39:40.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,Buddham Sharanam Gacchami !| Dharmam Sharanam Gacchami !!| Sangham Sharanam Gacchami !!!| | #Happy Buddha Poornima. http://someurl,734000708173717505,369976375,734000708173717505,Twitter for Android,#happy,,
hi,2016-05-21T11:06:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",101988381,everyone,@someuser  Buddham Sharanam Gachhami Dharmam Sharanam Gacchami Sangham Sharanam Gacchami  #Happy Buddha Poornima,733977379358441472,105758006,733977379358441472,Mobile Web (M2),#happy,,
hi,2016-05-21T08:34:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,"Burj Al Arab, Dubai. #uae #dubai #burjalarab #life #happy http://someurl",733938986104848384,468118169,733938986104848384,Twitter for Android,#happy,,
hi,2016-05-21T06:40:13.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2346942629,everyone,@someuser | सनातन धर्म के मर्म को चुटिया ने क़र दिया था अशुद्ध | जन्म लेकर महात्मा बुद्ध ने क़र दिया उसको शुद्ध #HAPPY बुद्ध  पूर्णिमा,733910248180703232,2294042924,733910248180703232,Twitter Web Client,#happy,,
hi,2016-05-21T06:39:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",285089869,everyone,@someuser|  सनातन धर्म के मर्म को चुटिया ने क़र दिया था अशुद्ध | जन्म लेकर महात्मा बुद्ध ने क़र दिया उसको शुद्ध #HAPPY बुद्ध  पूर्णिमा,733910104781656064,2294042924,733910104781656064,Twitter Web Client,#happy,,
hi,2016-05-21T06:37:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,सनातन धर्म के मर्म को चुटिया ने क़र दिया था अशुद्ध | जन्म लेकर महात्मा बुद्ध ने क़र दिया उसको शुद्ध|   #HAPPY बुद्ध  पूर्णिमा,733909618494046209,2294042924,733909618494046209,Twitter Web Client,#happy,,
hi,2016-05-21T06:12:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#party #makan2 #thai #2ndfamily #happy #afterwork #nomnom @ Talad Thai http://someurl,733903318225944576,262479907,733903318225944576,Instagram,#happy,,
hi,2016-05-21T06:11:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,#bahagiaitusimple #nomnom #friend #family #happy #party | | Makan besaaaaar 🙋 @ Talad Thai http://someurl,733903066941001728,481834158,733903066941001728,Instagram,#happy,,
hi,2016-05-21T04:19:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",18839785,everyone,@someuser #Happy buddha jyanti# Buddha was born in Nepal #,733874752322867200,4802826673,733848845189287936,Twitter for iPhone,#happy,{'place_id': 'f1d3a53f8a3cc7e9'},"[{'type': 'replied_to', 'id': '733848845189287936'}]"
hi,2016-05-21T04:03:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Zindagi gulzar hai... http://someurl #be #happy #not #sad,733870896662740993,728455909073027072,733870896662740993,Zapier.com,#happy,,
hi,2016-05-21T04:01:32.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Vatwam😉 😛| | #zumba #zumbafitness #vale #baile #l4l #like4like #happy #fitness #feliz #dirigir #dance #profe #instach... http://someurl,733870313855946752,4829196869,733870313855946752,IFTTT,#happy,,
hi,2016-05-21T03:57:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",,everyone,#Happy Buddha Jayanti..... http://someurl,733869185298665472,4358581577,733869185298665472,Twitter for Android,#happy,,
hi,2016-05-21T02:42:56.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 32, 'quote_count': 2}",,everyone,#Happy Buddha jayanti...... http://someurl,733850533895643136,724875921140899840,733850533895643136,Twitter for Android,#happy,,
hi,2016-05-20T19:54:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1302871633,everyone,@someuser wAiTiNg... To sEE uH iN #HAPPY BHAAG JAYEGI,733747831635349506,545961114,733747831635349506,Twitter for Android,#happy,,
hi,2016-05-20T17:15:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Ham Nikle They Talash_e_Ishq Me Un K Ghar Ki Janib....!?| .| .| Garmi Bohot Thi Lassi Pee Kr Wapis Agae.....!?| | #HAPPY grmi.#,733707803349647360,4876016818,733707803349647360,Twitter SMS,#happy,,
hi,2016-05-20T16:55:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Shabbat Shalom! #shabbat #weekend #happy http://someurl http://someurl,733702685506064384,111343990,733702685506064384,Hootsuite,#happy,,
hi,2016-05-20T15:23:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,: Meri SHaM Ko Sanwar 2 Meri Raat Ko Qarar 2| | MuJHe U.P.S UDHar 2| Ya GeneraTor Se 1 Taar 2| | #HappY Garmi DaY,733679484432453636,3004184870,733679484432453636,Twitter for Android,#happy,,
hi,2016-05-20T15:02:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,everyone,Meri SHaM Ko Sanwar 2 Meri Raat Ko Qarar 2| | MuJHe U.P.S UDHar 2| Ya GeneraTor Se 1 Taar 2| | #HappY Garmi DaY,733674142197764096,2246677843,733674142197764096,Twitter SMS,#happy,,
hi,2016-05-20T11:35:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,everyone,#babylon #cappadox #kapadokya #workinglove #pozitif #bar #happy @ Uchisar/Kapadokya http://someurl,733622276076134400,96606508,733622276076134400,Instagram,#happy,"{'place_id': '085074909c1c643c', 'coordinates': {'type': 'Point', 'coordinates': [34.80481908, 38.62924976]}}",
