source,conversation_id,author_id,text,reply_settings,created_at,id,public_metrics,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
Twitter for iPhone,201814899893088260,304773614,Big Bang Theory marathon.  #fantastic,everyone,2012-05-13T23:23:16.000Z,201814899893088260,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,201530250289610752,67497085,"Mas maganda padin talaga makita yung mga isda sa ilalim ng dagat kesa sa aquarium, snorkeling le best. #Fantastic",everyone,2012-05-13T04:32:10.000Z,201530250289610752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,201278927807840256,17281428,Aloha Kakahiaka GoodMorning #Tworld #Mahalo #Fantástico #Fantastic #FF 1:47 #Maui #Hawaii #ARTOfMAGNETISM #Magnetic #Mahalo #LoveWaves,everyone,2012-05-12T11:53:30.000Z,201278927807840256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,200618706282352640,177308051,@someuser  Ansiosa pra te ver sabado na #Fantastic . Big Kiss,everyone,2012-05-10T16:10:01.000Z,200618706282352640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,62900439
Twitter for BlackBerry®,199567449937559552,438679411,My Dads spaghetti carbonara is simply #fantastic,everyone,2012-05-07T18:32:42.000Z,199567449937559552,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
twitterfeed,199565093481099264,96484356,RT @someuserture Time + Totoro | Photo: http://someurl | #fantastic: Adventure Time + Totoro | Phot... http://someurl,everyone,2012-05-07T18:23:20.000Z,199565093481099264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter SMS,198995735159648256,63497699,@someuser @someuser pwahaha #fantastic reaction,everyone,2012-05-06T04:40:55.000Z,198995735159648256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,58640427
Twitter for iPhone,198797648554237952,471908490,"Nanana nanana wow ~ #fantastic baby , dance !!",everyone,2012-05-05T15:33:47.000Z,198797648554237952,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,198442980267393025,418436027,@someuser #Amazingly #Awesome #Superb #Mindblowing #Fantastic #Boombaat #Oohlalaa DP ♥ Aur kitna kahoon ?,everyone,2012-05-04T16:04:28.000Z,198442980267393025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,55520719
Twitter for BlackBerry®,198242637831086082,299465584,boom cha ka la ka boom cha ka la ka . : ) #fantastic baby #bigbang.,everyone,2012-05-04T02:48:22.000Z,198242637831086082,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,197847245280911360,320654093,boom syaka laka...boom syakalaka....dance..dance.. i want a dance...dance... #fantastic babby,everyone,2012-05-03T00:37:13.000Z,197847245280911360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,197728187613057024,333084478,Supernatural marathon. #jensenackles #jaredpadalecki #fantastic @someuser,everyone,2012-05-02T16:44:08.000Z,197728187613057024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,196963247121895424,23309567,Terry Wagwan!!! #fantastic,everyone,2012-04-30T14:04:32.000Z,196963247121895424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,196656877315174402,264979941,Manu Ginobili #fantastic #GoSpursGo,everyone,2012-04-29T17:47:07.000Z,196656877315174402,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,196344586023608320,265469359,@someuser #Fantastic happy for you my dear....mimi niko sawa kabisa,everyone,2012-04-29T06:54:07.000Z,196492543930793984,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '196344586023608320'}]",430773528
Twitter for Android,196166404381212673,410496414,Singing #Fantastic Baby kahit mali-mali lyrics ko. Hahaha! @someuser @someuser,everyone,2012-04-28T09:18:10.000Z,196166404381212673,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,196144895285657600,430879076,Boom Shakalaka #Fantastic Baby - Big Bang,everyone,2012-04-28T07:52:41.000Z,196144895285657600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
@tweetitow,195360778772168704,56322784,"Dakongbato Beach Resort, Dalaguete, Cebu. #fantastic",everyone,2012-04-26T03:56:53.000Z,195360778772168704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,194569518134214657,414771405,Me at home: BOOM SHAKALAKA!| Me at school: BOOM SHAG LA SHAG LA!| #bigbang #fantastic baby,everyone,2012-04-23T23:32:42.000Z,194569518134214657,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Mobile Web,194129462063935490,454070941,@someuser Bi Rain Love song tu bave devant#LoveSong & BIGBANG boomShakalaka  #Fantastic baby ! Wow,everyone,2012-04-22T18:26:50.000Z,194130155847958529,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '194129462063935490'}]",429238539
Twitter Web Client,193918578649595905,481615459,@someuser : nice performance in party p. bawing-bawi.. kaw na.. #fantastic #terrific... | | wt wil u perform nxt?,everyone,2012-04-22T04:26:06.000Z,193918578649595905,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,33958980
Twitter for BlackBerry®,193303153666568194,20882312,Love lana del rey covering kasabias goodbye kiss #fantastic,everyone,2012-04-20T11:40:37.000Z,193303153666568194,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,193082059751833600,23587527,Kunte Kinte! #fantastic,everyone,2012-04-19T21:02:04.000Z,193082059751833600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,192897945232871424,127233173,"Assalamualaikum, 안녕하세요~~ nananana...wow #fantastic baby!!! Boom shalaka~~ yeah!! Just gv me ur lover~~ #Hwaiting 😝",everyone,2012-04-19T08:50:28.000Z,192897945232871424,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,192561530515099648,187867758,"BIGBANG Live in Manila, Philippines! -> October 2012! #Fantastic",everyone,2012-04-18T10:33:41.000Z,192561530515099648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,192049477908049920,50535662,@someuser #munchies http://someurl O.M.F.G hahah #fantastic,everyone,2012-04-17T00:38:58.000Z,192049477908049920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,191381902932971521,321033432,@someuser @someuser @someuser high school swimcest?? http://someurl #fantastic,everyone,2012-04-15T04:44:44.000Z,191386552809684992,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '191381902932971521'}]",299439005
Twitter for iPhone,191383219969589249,43973472,@someuser @someuser waihi beach #fantastic http://someurl,everyone,2012-04-15T04:31:30.000Z,191383219969589249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [175.94009312, -37.40008928]}}",,552452395
CitCuit,191009988032987136,76636152,gusto ko ng green jumpsuit ni TOP~ ahaha #fantastic baby!,everyone,2012-04-14T03:48:24.000Z,191009988032987136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,190108844402278402,411911346,Inaantok ako sa school gusto ko na umuwi ng matulog xD soundtrip muna :3| | #Fantastic baby,everyone,2012-04-11T16:07:35.000Z,190108844402278402,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,189920023870062594,491477700,Naadik sa #BigBang :> #Fantastic Baby,everyone,2012-04-11T03:37:16.000Z,189920023870062594,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,189354661113892865,392094769,Boom Sha Ka La Ka .. #Fantastic Baby,everyone,2012-04-09T14:10:43.000Z,189354661113892865,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,189132141127413760,547296860,#Big Bang# performs #Bad Boy# and #Fantastic Baby# on SBS Inkigayo http://someurl,everyone,2012-04-08T23:26:31.000Z,189132141127413760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,188502602349158401,137490197,Tosh. O marathon #fantastic,everyone,2012-04-07T05:44:57.000Z,188502602349158401,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,188105582425817090,247652925,"@someuser haha nope, #bromigo #brochacho #fantastic hahaha",everyone,2012-04-06T03:28:22.000Z,188105841377939456,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '188105582425817090'}]",366386116
Twitter Web Client,187356242224754689,199876980,Kali Kush #fantastic,everyone,2012-04-04T01:49:43.000Z,187356242224754689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,186515759646781440,27480695,Spag bol #fantastic #betterthanunifood,everyone,2012-04-01T18:09:57.000Z,186515759646781440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Mobile Web,186321483738513409,340230706,Napa-nganga ako sa prod.ng  @someuser #fantasticbaby !!! Two tumbs up ako sa nyo marsians!! Very #fantastic prod.!,everyone,2012-04-01T06:21:17.000Z,186337419459702785,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '186321483738513409'}]",249565157
Twitter SMS,186226987403198465,203723208,The blind side + DQ = #fantastic,everyone,2012-03-31T23:02:28.000Z,186226987403198465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,185935927875612672,439985902,":D ,., gandanag tanghale  xDD ..  punta modk sa sm north for COSPLAY :D .. and trinoma for @someuser  :D .. #fantastic http://someurl",everyone,2012-03-31T03:45:55.000Z,185935927875612672,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,185474546680332288,174761355,#FANTASTIC AGBALUMO RT @someuser: RT @someuser #ReplaceAMovieTitleWithAgbalumo Madeas AGBALUMO Reunion,everyone,2012-03-29T21:12:32.000Z,185474546680332288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,185183719651418112,321777862,steven tylers pants on idol bahahaha #fantastic #americanidol,everyone,2012-03-29T01:56:53.000Z,185183719651418112,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,184992015631654914,106374599,@someuser haha #massivetime #toomuchmoney .. Edinburghs ma new murano street ;) #fantastic ;0),everyone,2012-03-28T13:17:54.000Z,184992713979080704,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '184992015631654914'}]",231444862
Twitter SMS,184884465733083137,221842692,kinda sleepy. #sleepmode!:] mas angat ang katamaran ko kesa sa kasipagan. teka anu un? xD haha! Goodnight!:D #fantastic <3,everyone,2012-03-28T06:07:46.000Z,184884465733083137,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,184341975368077312,63493273,i lalalala love liars! #fantastic,everyone,2012-03-26T18:12:06.000Z,184341975368077312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,183600284268888065,236359881,Boom sha ka la ka #fantastic baby http://someurl,everyone,2012-03-24T17:04:53.000Z,183600284268888065,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,183550925657477120,139047217,@someuser oh dbah ? wrai kana ito awud .. xD tas pagkatapos nim pagspeech CHADA ! sayaw daun hn #FANTASTIC BABY XDD,everyone,2012-03-24T13:50:28.000Z,183551359281397760,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '183550925657477120'}]",535203567
Twitter for iPhone,183352505739124736,46414682,"Napoleon dynamite, #fantastic",everyone,2012-03-24T00:40:18.000Z,183352505739124736,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,183221665763831809,410868568,Kim Kardashian got antiqued on the red carpet bahahahahahahaahah #fantastic,everyone,2012-03-23T16:00:23.000Z,183221665763831809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,182473761449193473,77485926,@someuser @someuser @someuser = mga vocalists na mahirap gayahin boses #fantastic :),everyone,2012-03-21T14:28:29.000Z,182473761449193473,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,102401151
Twitter for BlackBerry®,182374770623512576,303669291,Half an hour wait at lugabaruga station #fantastic,everyone,2012-03-21T07:55:08.000Z,182374770623512576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,182222592080486400,170440461,Wawa peach tea. #fantastic!,everyone,2012-03-20T21:50:26.000Z,182222592080486400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,181759853524557826,26530330,“@someuser LMAO hello there Tulisa http://someurl | | Haha #Fantastic,everyone,2012-03-19T15:11:40.000Z,181759853524557826,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,181075446220333057,287471513,#FANTASTIC BABY // Boom sha ka la ka,everyone,2012-03-17T17:52:05.000Z,181075446220333057,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Instagram,180315273549725697,173407595,Boom Sha Ka La Ka #fantastic baby TOP 😘 🇰🇷 http://someurl,everyone,2012-03-15T15:31:25.000Z,180315273549725697,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,179428902119276545,399463503,@someuser riririlalala~ nanananana~ #Fantastic Baby. LOL.,everyone,2012-03-13T04:59:08.000Z,179431377178083328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '179428902119276545'}]",62493405
Twitter for Android,179354756253351936,354059700,Gridiron gang #fantastic movie,everyone,2012-03-12T23:54:40.000Z,179354756253351936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,178906751956025344,435990798,sumeksi si daesung sa #fantastic baby hahaha..agree?| @someuser @someuser @someuser,everyone,2012-03-11T18:14:28.000Z,178906751956025344,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,213189182
Twitter Web Client,178799152375934976,90170732,Boom sha ka la kaaaaaaaa #fantastic baby”,everyone,2012-03-11T11:06:54.000Z,178799152375934976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,178761900492984321,431275681,#fantastic baby - big bang.  BOOM SHAKALAKA,everyone,2012-03-11T08:38:52.000Z,178761900492984321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,178497141495431170,418025495,@someuser juju q genial :D ves nms era dq ablaran y asi jeje q bn :D #fantastic,everyone,2012-03-10T15:14:04.000Z,178498964268662784,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '178497141495431170'}]",62191172
Twitter for iPhone,178208756335779840,393030209,Mr. Peterson aka Pittys #deepdish #unreal #fantastic #viralvideo,everyone,2012-03-09T20:00:53.000Z,178208756335779840,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,178183365156020226,208310180,"♥T.O.P  ♥G.D,  ♥TAEYANG  #BIGBANG #LOVEDUST #BADBOY #ALIVE #FANTASTIC BABY  #NUMBERONE #TONIGHT  #TELLMEGOODBYE http://someurl",everyone,2012-03-09T18:19:59.000Z,178183365156020226,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,178182311903363072,25249756,i love my life so much #fantastic #livingmydream lalalalalaaa,everyone,2012-03-09T18:15:48.000Z,178182311903363072,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,177638004255506432,56285849,Boom shakalaka #Fantastic Baby - Big Bang,everyone,2012-03-08T06:12:55.000Z,177638004255506432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
TweetDeck,177430694107168769,2292871,@someuser nice tulisa story - Kudos... Links galore! :-) #pr #stunt #fantastic,everyone,2012-03-07T16:29:08.000Z,177430694107168769,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,15862286
Twitter Web Client,177307673514086400,125133629,"no hood, no umbrella #fantastic",everyone,2012-03-07T08:20:18.000Z,177307673514086400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,177258939367432192,287356277,#Fantastic Big bang  ^^ http://someurl,everyone,2012-03-07T05:06:39.000Z,177258939367432192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,177243321754845184,233205013,@someuser lady gaga talaga! #fantastic!,everyone,2012-03-07T04:04:35.000Z,177243321754845184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,142353041
Twitter Web Client,177061979012337665,123620025,@someuser @someuser @someuser @someuser Anahi + Pitbull = #SEXY #LOVE #AMAZING #FANTASTIC #CRAZYFANS!!!! PitbullFeatAnahi,everyone,2012-03-06T16:22:51.000Z,177066726410817537,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '177061979012337665'}]",238845247
Twitter Web Client,175108419999629312,220353429,@someuser : #fantastic snap mate!!| #lolz!!,everyone,2012-03-02T05:23:33.000Z,175451253948682242,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '175108419999629312'}]",153772452
Twitter for Android,175399496728068096,394440110,@someuser Nsync Pandora...#fantastic,everyone,2012-03-02T02:21:08.000Z,175405348369334272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '175399496728068096'}]",339973732
Twitter Web Client,173798925210361856,55366532,❒ Single ❒ Taken ✔ Boom Shakalaka| #Fantastic Baby #Big Bang #D-2 #Tumblr #BIGBANGFANTASTICBABY #BOOMSHAKALAKA,everyone,2012-02-26T15:57:47.000Z,173798925210361856,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,173627258009948160,129121298,mukhang maganda ung #Fantastic Baby ha! hmmmm!!!,everyone,2012-02-26T04:35:38.000Z,173627258009948160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,173190999055667201,311800400,Dave Matthews pandora #fantastic,everyone,2012-02-24T23:42:06.000Z,173190999055667201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,170152926675869696,332546516, myEND #FANTASTIC >>> imSUPAgood myGEE.  !,everyone,2012-02-16T14:29:53.000Z,170152926675869696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Android,168803362563829760,476335746,"Calii kush, #fantastic",everyone,2012-02-12T21:07:12.000Z,168803362563829760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,168690690648309760,296417731,@someuser fee wa7da yayba #Fantastic in Arabic t3arfeenha !!,everyone,2012-02-12T13:41:42.000Z,168691247941292032,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '168690690648309760'}]",294635621
UberSocial for BlackBerry,167968728649175040,154097708,"Andai bisa beli jaguar,lambhorgini spider, bougati veyron,rol royce phantom,bentley continental,austin,maserati,, hmm #fantastic",everyone,2012-02-10T13:50:40.000Z,167968728649175040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
TweetCaster for Android,166861336586883072,48279605,Ehh abi x bz la plak RT @someuser Eh qish reply la #fantastic Qishess: @someuser ehhh abi on9 la #sarcastic,everyone,2012-02-07T12:30:17.000Z,166861336586883072,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for BlackBerry®,166861161839603714,250087877,Eh qish reply la #fantastic @someuser @someuser ehhh abi on9 la #sarcastic,everyone,2012-02-07T12:29:35.000Z,166861161839603714,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,166729653829120000,377294221,So dwami el yom mn 8-3 o ana ma nmt :) #Fantastic,everyone,2012-02-07T03:47:01.000Z,166729653829120000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Social by Nokia,166531933071884289,292168673,"@someuser Naksss naman si Pretty oh, kaya sayo ko eh. BOOOOOM!!! :D hndi ol sina #fabulous and #fantastic >:DD<",everyone,2012-02-06T14:51:58.000Z,166534604243742721,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '166531933071884289'}]",95152118
Twitter Web Client,166326430093938688,202701963,@someuser Madonna #idola/ Sin palabras #Fantastic  \o/ :D,everyone,2012-02-06T01:17:10.000Z,166329554099646465,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '166326430093938688'}]",85394476
Twitter for BlackBerry®,166232393030705152,257292717,Nandita Ramans Remembering Absent Meaning at Bard-ICP Open Studios #fantastic http://someurl,everyone,2012-02-05T18:51:05.000Z,166232393030705152,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,164764710288359426,21487888,elco pani puri #fantastic,everyone,2012-02-01T17:39:02.000Z,164764710288359426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,164334572904001536,278462767,@someuser Ung sabay sabay ung fireworks na nacapture <3 ang ganda lang sobraaaaa #fantastic,everyone,2012-01-31T13:13:20.000Z,164335454601216000,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '164334572904001536'}]",156626601
Twitter Web Client,163845490318901248,79129488,Sana nga nakamove-on na ako. Pero palagay ko nga! haha. Ang gulo lang. #fantastic,everyone,2012-01-30T04:46:23.000Z,163845490318901248,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,163357162263941120,234080271,Hahahaha hes devastated #fantastic,everyone,2012-01-28T20:25:57.000Z,163357162263941120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter Web Client,161856489747791872,253590266,Lukas Kmit #fantastic http://someurl,everyone,2012-01-24T17:02:48.000Z,161856489747791872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
UberSocial for BlackBerry,160414678898581504,49573536,MR DODO collection RT @someuser Bwahahahahaha....#luarbiasa @someuser Umur kaset ini hampir 45 taun #fantastic http://someurl,everyone,2012-01-20T17:33:34.000Z,160414678898581504,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
TweetDeck,160345232356020224,43474375,#Fantastic! Video: 2012 Kawasaki ZZR1400 flat out  http://someurl,everyone,2012-01-20T12:57:37.000Z,160345232356020224,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,160030580069773313,443884703,@someuser vanessa hudgens.milakunis.jenniferlopez.nicolesherzinger.| #fantastic 4 | Ke kau nak +  srsyzwn  | Heheh,everyone,2012-01-19T16:18:17.000Z,160033344015446016,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,"[{'type': 'replied_to', 'id': '160030580069773313'}]",347907979
Twitter Web Client,159766406542528512,200634869,Puyol and Abidal! #fantastic!,everyone,2012-01-18T22:37:34.000Z,159766406542528512,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for Websites,159725681280950272,205822535,#NowPlaying Drexciya – Wavejumper on #Spotify| http://someurl #fantastic,everyone,2012-01-18T19:55:44.000Z,159725681280950272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
Twitter for iPhone,159415503465623552,402229476,Mmm afternoon naps #fantastic,everyone,2012-01-17T23:23:12.000Z,159415503465623552,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#fantastic,,,
