reply_settings,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-04T08:36:33.000Z,154481329872965632,154481268925546496,Notifier for Chrome,114567604,nl,@someuser nee die kutgorter moet terugmailen! #angry,#angry,"[{'type': 'replied_to', 'id': '154481268925546496'}]",39738120,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-01-04T07:35:38.000Z,154465996567093248,154465178631667712,Twitter Web Client,195708710,nl,@someuser ybeeelak iphone 3shan tchof nafsk w t3aarf =P| #Angry bird,#angry,"[{'type': 'replied_to', 'id': '154465178631667712'}]",377239080,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-03T21:35:34.000Z,154314984728432640,154314984728432640,Twitter for iPhone,320170625,nl,Haha me moeder zit helemaal zo te zeggen yeaah level gehaald #angry birds,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-03T00:37:46.000Z,153998450604769281,153998450604769281,Hootsuite,211469464,nl,Ga nu echt slapen.Wie heeft voor mij de link voor gratis originele #Angry Birds op de laptop?Kan ik morgen spelen.Alvast bedankt.,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-02T22:35:24.000Z,153967657933217794,153967657933217794,Twitter for Android,304578438,nl,Ik snap niet van me zelf waarom ik er nou de hele tijd boos om word. Ik blijf er maar aan denken. #Angry,#angry,,,"{'place_id': 'f94c482ef0d75a0e', 'coordinates': {'type': 'Point', 'coordinates': [4.6548489, 52.0725588]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-02T22:01:10.000Z,153959039313772544,153959039313772544,Twitter Web Client,346836444,nl,Lieve broer: Als ik graffiti teken ben ik niet meteen een GOTHIC.. Liefs je kleine zusie.... READ IT READ MY TYWEEEEEEET  #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-02T11:14:03.000Z,153796187055587328,153796187055587328,UberSocial for BlackBerry,204006320,nl,"; eerst die fuckinf sirene buiten maakt me wakker, probeer ik weer in die dagga te komen, belt die fucking fitniss ruimte me #angry!",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-01-02T09:30:38.000Z,153770163097968641,153770163097968641,Twitter for BlackBerry®,306456465,nl,Pff wat bis stieg eine kloetzaak maan! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-01T21:19:59.000Z,153586290141569024,153586290141569024,Twitter for Android,141179655,nl,Net perongeluk Angry bird gewist. Al mijn levels weg #BAAAL #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-01T13:58:03.000Z,153475071007133696,153475071007133696,Hootsuite,102040100,nl,RT @someuser: Waarom is al het speelgoed voor meisjes toch roze? #angry #girl http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-01-01T12:50:31.000Z,153458079252492289,153458079252492289,Twitter for BlackBerry®,149648784,nl,"@someuser mijn moeder moest vandaag niet werken, morgen pas. Why the fux moest ik weg? Ze hadden makkelijk daar kunnen slapen. #ANGRY",#angry,,54572538,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-01-01T09:32:41.000Z,153408289437253632,153408289437253632,Twitter for iPhone,400246056,nl,Wrm ben ik nu al wakker #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-31T17:36:23.000Z,153167628721078272,153167628721078272,Twitter for iPhone,318466730,nl,"Gvd ik voel me nogsteeds beroerd, ik wil gewoon normaal oud en nieuw kunnen vieren vanaaf okee?!?! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-31T13:28:39.000Z,153105285123284992,153105285123284992,Twitter Web Client,165759261,nl,arggghh haal ik eindelijk het level wat ik telkens niet kan halen en dan ben ik bij nieuw level haal ik die de hele tijd ook niet #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-31T12:30:40.000Z,153090694779633664,153090694779633664,Twitter for iPhone,436123354,nl,@someuser kijk niet alleen naar mij jij bent zelf ook heel lullig aan het doen!!!!!!!!!!!| #angry,#angry,,429971395,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-31T09:18:30.000Z,153042334152523776,153042334152523776,Twitter Web Client,321958745,nl,Erg #Populair momenteel #Scabble en #Angry Birds natuurlijk verkrijgbaar bij Top1toys #IJburg #Amsterdam,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-31T09:11:53.000Z,153040667931709440,153040667931709440,Samsung Mobile,328122935,nl,Waarom regent het bah ik haat regen! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-30T22:49:39.000Z,152884080516677632,152884080516677632,Twitter Web Client,142745552,nl,Okee kalm liann kalmm.. aarghh die wat erachter zit @someuser kan ik echt ZOOOO een klap verkopen?! #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-30T20:40:55.000Z,152851683989389312,152851683989389312,Twitter for BlackBerry®,224228675,nl,Sommige mensen ..... Als ik jou nu tegenkom ben je van mij ;) #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-30T17:21:35.000Z,152801517269823488,152801248268132353,Twitter for Android,340177507,nl,@someuser nee want k tweet niet veel aleen deze tijd want morgen moet k om 00.00 de 5445 tweet halen dus laat me #angry,#angry,"[{'type': 'replied_to', 'id': '152801248268132353'}]",250267002,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-30T13:19:40.000Z,152740638033584128,152740638033584128,Twitter Web Client,342309017,nl,zo vangt een wolf een big http://someurl| #angry birds,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-30T12:31:32.000Z,152728524350951424,152728524350951424,Twitter for iPhone,192518075,nl,@someuser  hee ik had em kapot kunnen maken & noem| me geen loser !!!! #angry hahaaha,#angry,,234896741,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-30T10:50:05.000Z,152702993949671424,152702993949671424,Twitter for iPhone,280511960,nl,Ik zal me bed maar eens uitkomen... dankje klootviolen voor het wakkermaken met je klote vuurwerk! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-30T09:34:10.000Z,152683888941072384,152683888941072384,Twitter for BlackBerry®,240742082,nl,Ja hoor ik probeer nog te slapen komen die conjo buren met hun suffe kut muziek #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-29T15:17:24.000Z,152407879855517697,152407879855517697,Twitter for iPhone,19061705,nl,#Angry #Birds cadeautje :-) @someuser @someuser  http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-29T15:08:01.000Z,152405516717527041,152405516717527041,UberSocial for BlackBerry,207270899,nl,Voor wat stuur je me die bla tweets #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-28T14:29:36.000Z,152033461186740225,152033461186740225,Twitter for iPhone,240839744,nl,WAAROM ENGELS HET GVD 9DE UUR GOD DAMMIT KUT ROOSTER #RAGE #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-28T11:17:08.000Z,151985025758396416,151985025758396416,Twitter for Windows Phone,276032155,nl,"Ha lvl 21 van #Angry Birds gehaald.Nee, ik ga het niet zeggen...",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2011-12-27T22:06:56.000Z,151786166121799682,151786166121799682,TweetDeck,67257904,nl,Manlief krijgt voor kerst een tablet en wat doe ik.  WORDT hyper  VAN tunes van ANGRY BIRDS (ja nu pas) #grrr #angry irds,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-27T15:05:01.000Z,151679986254884864,151679986254884864,Twitter for Android,141179655,nl,Waaahhhhhh kom niet door het level #ANGRY @someuser een verslavend spelletje doen op mn mobiel. #angrybirds. :$,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-27T14:15:18.000Z,151667475610742785,151667475610742785,UberSocial for BlackBerry,339794075,nl,Moeite hebben met rustig blijven! -_- #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-27T11:00:31.000Z,151618456515641344,151618456515641344,Twitter Web Client,225411807,nl,Donderrroppp met je doorstuurmailtjess #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-27T10:11:40.000Z,151606160997363712,151606160997363712,Twitter for BlackBerry®,239782386,nl,Sommige mensen.. Hufters die zich niet aan afspraken houden! Aarghh #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-26T23:50:42.000Z,151449892026458113,151449892026458113,Twitter for Android,390968566,nl,"ik heb zin om te ps3en, maar ik mag nie #angry #je wil me nie tegenkomen!",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-26T16:37:27.000Z,151340858610958336,151340858610958336,Twitter for iPhone,444941046,nl,Spelletje spelen #angry birds,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-26T07:29:27.000Z,151202951120171011,151202951120171011,Twitter for Android,345474149,nl,Hoef je een keer geen kranten te lopen... Moet je naar de ochtend/kinderdienst:s #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-25T20:25:53.000Z,151035959968931840,151035959968931840,UberSocial for iPhone,123951386,nl,Mama is een poepdoos!! :( #angry,#angry,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-25T16:30:57.000Z,150976834480250880,150976834480250880,Photos on iOS,287693306,nl,#Angry bird                         Smakelijk eten http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-25T14:57:09.000Z,150953229579071488,150953229579071488,Twitter for Android,220114578,nl,stomme kut mense zusj mag alles ik niett omg!!!!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-23T19:05:49.000Z,150291034662903808,150291034662903808,Twitter Web Client,304405771,nl,van sommige dingen word ik zo boos #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-23T11:15:43.000Z,150172730652758016,150172730652758016,Twitter for Android,422923734,nl,"Ben je blij, todat je denkt dat je vnv niet naar bbf kan. #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-23T07:33:19.000Z,150116762539659264,150116762539659264,UberSocial for BlackBerry,296954656,nl,Ik wordt heel #Angry als ik nie snel me Tosti krijg,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-23T07:30:48.000Z,150116128700641282,150116128700641282,UberSocial for BlackBerry,296954656,nl,Zijn mensen bezig met stroom shit ik kan nu geen tosti maken #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-22T22:02:21.000Z,149973073720909824,149973073720909824,Twitter for BlackBerry®,260195314,nl,Ik benoem 22 december 2011 officieel tot kut met ballen dag #stemming #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-22T18:41:30.000Z,149922525235781632,149922525235781632,Twitter for BlackBerry®,279977731,nl,Grrr probeer iemand te bereiken maar t gaat niet #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-22T15:58:47.000Z,149881574991732736,149881574991732736,Twitter Web Client,402313861,nl,Nieuwe #Yalp site! Trots presenteren wij de nieuwe http://someurl Knallend zichtbaar 2012 in (met #Angry Birds)! http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-22T01:57:54.000Z,149669964394151937,149669719211900928,Twitter Web Client,222805958,nl,@someuser DSFGVLKSFNVKJFDNVKJDFNVOIJKFD GONNA WATCH IT RIGHT NOOOOOOOOOOOOW #ANGRY,#angry,"[{'type': 'replied_to', 'id': '149669719211900928'}]",386687003,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T21:00:19.000Z,149595074647425024,149595074647425024,"Tower Heist Takeover, BlackBerry",134859760,nl,RT @someuser Hoor ze toch blij zijn die ajacieden  slajezelf mogolen #angry / miss 3 mensen in heel nederland vinden die rode Terecht:s?,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T20:53:11.000Z,149593278361239553,149593278361239553,Twitter for iPhone,138209220,nl,@someuser Aaron #angry!!! (:,#angry,,283028732,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T20:21:26.000Z,149585289206185984,149585289206185984,UberSocial for BlackBerry,441079325,nl,Wat een iritante mensen in mij flat zeg gadverdamme #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T20:08:08.000Z,149581942520688640,149581942520688640,Seesmic,185307917,nl,AAAAHH IK MAAK LIEF SV VOOR IEDEREEN VAN PHYSICS IPV BIO LEREN EN NU GAAT HET NIET DOOR #TIMEWASTED #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-21T20:07:34.000Z,149581800325398528,149581800325398528,UncleUber for Blackberry,247964923,nl,"RT @someuser: @someuser och jawel, beschuldig mij maar weer eens eh. #angry • Het spijt me ;;)",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T20:06:20.000Z,149581489540050944,149580929579495424,Twitter for BlackBerry®,258740968,nl,"@someuser och jawel, beschuldig mij maar weer eens eh. #angry",#angry,"[{'type': 'replied_to', 'id': '149580929579495424'}]",247964923,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T17:27:32.000Z,149541524504449024,149541524504449024,Twitter for BlackBerry®,333651157,nl,Klote internet in duitsland #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-21T16:06:25.000Z,149521109996404736,149521109996404736,UberSocial for BlackBerry,439418383,nl,Waarom is het 11uur savonds al donker #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2011-12-21T01:40:07.000Z,149303100178575360,149303100178575360,Twitter for Android,64074802,nl,Fuck you. Over dramatic whore. Just try it again. I dare you fucker. Shisjsbsbshaiwjwjksnsnsbsbdksksksjsbbbsbsbsbsssbsnwjwwhsbsjsjsje #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-20T21:41:06.000Z,149242948092035073,149242948092035073,Twitter for BlackBerry®,172305687,nl,RT @someuser Stomme shrek #angry « wie,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-20T19:37:10.000Z,149211761504043008,149211761504043008,Twitter for iPhone,442054810,nl,Aangezien no money worden het geen chocolaatjes #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-20T19:09:54.000Z,149204898477637632,149204898477637632,UberSocial for BlackBerry,237197841,nl,Wipgang #angry wolf,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-20T16:34:57.000Z,149165901814562817,149165901814562817,TweetDeck,43105880,nl,Treinverkeer mogelijks verhinderd tot Kerst? #whut #facepalm #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-20T15:35:04.000Z,149150834213666816,149150834213666816,Twitter for BlackBerry®,299010435,nl,Maak woorden nie vuil aan jou HOER ! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-20T10:56:19.000Z,149080683615232000,149078056487747584,TweetCaster for Android,193867124,nl,@someuser heel kut had ik gister ook op en neer voor niks naar groningen. #angry,#angry,"[{'type': 'replied_to', 'id': '149078056487747584'}]",309017806,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-20T09:43:25.000Z,149062336894877696,149062336894877696,Twitter Web Client,321958745,nl,#Vandaag #Nieuw binnen het #Bordspel #Angry Birds bij Top1toys #IJburg #Amsterdam,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-19T21:21:01.000Z,148875507029639168,148875507029639168,Twitter for BlackBerry®,222193410,nl,Bekken houden #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T18:43:46.000Z,148835933544923136,148835933544923136,Twitter for BlackBerry®,240295866,nl,F*ck ik wil morgen met de bus naar school ben ik mn kut OV kwijt :(   #angry!,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T18:20:43.000Z,148830135007723520,148830135007723520,Twitter for Android,286261653,nl,Zout over mijn zus heen gegooit #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T17:12:16.000Z,148812905918373889,148812905918373889,Twitter Web Client,398278480,nl,Het bordspel #angry #birds #actiespel.  Nu weer een beperkt aantal op voorraad Bestel het nu http://someurl en speel het met #kerst...,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T16:22:55.000Z,148800488723320832,148800488723320832,Twitter for Android,55182266,nl,Op zijn zachts gezegd ben ik niet zo blij met dit nieuws #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T15:45:39.000Z,148791110603509760,148791110603509760,UberSocial for BlackBerry,405669817,nl,Ik wordt zelf nog een angry bird als ik zo door ga #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T11:40:22.000Z,148729379785158656,148729379785158656,Twitter for BlackBerry®,426516763,nl,Fucking dikke vrouw van aww doet moeilijk #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T10:15:27.000Z,148708013149130752,148708013149130752,Twitter Web Client,152017459,nl,@someuser houd je bek xD #angrY,#angry,,104234933,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-19T07:57:54.000Z,148673397080080385,148673397080080385,Samsung Mobile,342666575,nl,"Net gevallen met de fiets. Grrr, stomme #winter. #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-19T01:07:32.000Z,148570123807105024,148570123807105024,Twitter for BlackBerry®,299010435,nl,"Ik haat die mocro chicks met hoofdoek die zogenaamd heilig zijn, terwijl ze vieze HOERE KEHBAS PUTAS ORUSPUS ZYN gatver #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-18T22:31:36.000Z,148530880334397440,148530880334397440,UberSocial for BlackBerry,131560651,nl,Haha die @someuser kijkt wel #angry op deze foto! Toch heeft ie #swagg http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-18T20:34:47.000Z,148501485733412866,148501485733412866,Mobile Web,403964324,nl,"Fack, ik was boos vanmiddag jongg. #angry.",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-18T20:10:16.000Z,148495314817515520,148495314817515520,UberSocial for BlackBerry,222071225,nl,"Ik geef kaulo veel om die haar , maar krijg never wat terug !!  #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-18T11:21:38.000Z,148362278662701057,148362278662701057,Twitter for iPhone,102128287,nl,IK HEB HAAT AAN VERPLICHTINGEN!!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-17T21:33:44.000Z,148153930315071488,148153930315071488,UberSocial for BlackBerry,207270899,nl,Is om gek te worden van die SOS shit #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-17T19:18:20.000Z,148119858586992640,148119858586992640,Twitter for BlackBerry®,349784014,nl,mmp @someuser ik zei ken je grenzen #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-17T19:10:47.000Z,148117959032840192,148117959032840192,Twitter for iPhone,228388300,nl,"Het leukste spel van 2011 | het spel #angry birds van #Mattel | Nu weer verkrijbaar bij #intertoys #Heerhugowaard | Van 24,99 voor 19,99 op=op",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-17T12:06:23.000Z,148011152708861952,148011152708861952,Twitter Web Client,418565038,nl,"Gewapende overval op juwelier in Verviers in de provincie Luik, waar eindigt dit?? #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-17T07:46:35.000Z,147945771365433344,147945771365433344,Twitter for iPhone,228388300,nl,Voor de #kerst. De hit van 2011 #angry birds spel en #scrabble  nu verkrijgbaar wees er snel bij op=op http://someurl,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-16T22:39:52.000Z,147808188073394176,147808188073394176,Twitter for Android,279648963,nl,jezus mn broertje wordt echt voor getrokken!!!! #angry #haat #valneer,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-16T15:50:42.000Z,147705216689643520,147705216689643520,TweetDeck,219695165,nl,Filmdoethettniet. #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-16T13:02:40.000Z,147662930345852928,147662930345852928,UberSocial for BlackBerry,368188334,nl,ik word helemaal gek! Kheb kleding besteld ZONDAG maar ze zijn nog steeeeeeeeeds niet binnen!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-16T12:10:12.000Z,147649724441296896,147649724441296896,Twitter Web Client,290695789,nl,hoihoiho @someuser  heeft een film van mijn usb-verwijderd!! #evil #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-16T11:27:41.000Z,147639026839588864,147639026839588864,Twitter Web Client,213216455,nl,F*CKING HELL!! wij hadden gewoon tegen nicosia moeten balle... #CL #ANGRY,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-16T09:30:54.000Z,147609638546849792,147609638546849792,Twitter for Android,202555383,nl,wil ook naar su !!!!!!#angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2011-12-16T09:04:47.000Z,147603063933370370,147603063933370370,Twitter for Android,230460021,nl,Zeer blij met nieuwe updates van #angry #birds!| Welcome back #verslaving,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-15T15:48:13.000Z,147342205772771329,147342205772771329,Twitter for BlackBerry®,123858006,nl,"Nu pas in de bus na huis. Heb het ijskoudddd,gvdomme;echt waaar wat een kutbussen ook! #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-15T13:54:37.000Z,147313613445677057,147313613445677057,UberSocial for BlackBerry,376092755,nl,Ik heb echt zin om deze man uittehalen #Angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-15T13:33:47.000Z,147308374441213952,147308374441213952,Mobile Web,259678649,nl,Me nieuwe speeltje uit aan t proberen. En we hebben voortaan #angry birds!!!!!,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-15T09:16:51.000Z,147243714341904385,147243714341904385,Twitter for BlackBerry®,228824940,nl,Waarom moet het nou regenen??!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-15T07:34:49.000Z,147218036523405313,147218036523405313,Twitter for BlackBerry®,236336462,nl,Omdat ik 1 kleine onvoldoende sta hoef je niet zo te doen!! #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-14T21:30:44.000Z,147066012817301504,147066012817301504,Twitter for Android,337331801,nl,"Hoezo niks beters te doen dan roddelen-,- #angry",#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-14T19:03:38.000Z,147028995047833600,147028995047833600,Twitter Web Client,236882962,nl,start tegen offensief tegen mijn verkoudheid #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-14T19:01:06.000Z,147028357089992704,147028357089992704,Panoramic moTweets,232144571,nl,Nee moet ik ook nog nask maken.... #angry,#angry,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2011-12-14T16:38:54.000Z,146992568964620288,146992568964620288,Twitter Web Client,297928552,nl,WAAROM KAN IK NIET VINDEN WAT IK ZOEK #angry,#angry,,,
