lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,2011-08-13T17:18:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed cos im a #lightweight,102428858166411264,311988718,102428858166411264,Twitter for iPhone,#pissed,,,
pt,2011-08-13T07:19:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No taco sauce #pissed,102278112607354882,128050015,102278112607354882,UberSocial for BlackBerry,#pissed,,,
pt,2011-08-12T02:39:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,aahhgggg estupida BB!!!!! GGGRRRR!!!!!!! #PISSED !!,101845306890665984,152911409,101845306890665984,Tweetie for Mac,#pissed,,,
pt,2011-08-11T17:36:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Hoje mais do que nunca sei como meu pai se sentia quando eu ia dormir e acordava falando o mesmo assunto! que saco,mermão! #pissed",101708705443217408,122983505,101708705443217408,Twitter Web Client,#pissed,,,
es,2011-08-09T01:58:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No Culvers?!?!  #Pissed.,100747657902960640,288944538,100747657902960640,Mobile Web,#pissed,,,
pt,2011-08-07T23:03:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Quando eu penso que só o leste europeu tem problemas com matemática básica e com educação... #pissed,100341353585709056,14452201,100341353585709056,Twidget App,#pissed,,,
pt,2011-08-07T07:27:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,K im dne ventinq ! #pissed,100105738323632129,60820695,100105738323632129,Twitter for iPhone,#pissed,,,
pt,2011-08-07T04:01:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#PISSED -abria ; ),100054042784436224,128927617,100054042784436224,Twitter SMS,#pissed,,,
en,2011-08-06T01:40:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Cabin. No.internet... #pissed ttyl tweeter,99655992018599936,103731699,99655992018599936,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-94.5852157, 47.10426]}, 'place_id': 'af1fbc1a901220ec'}",,
es,2011-08-04T16:42:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #pissed as a mofo,99158375161532416,326267035,99158375161532416,Twitter for Android,#pissed,,,336782362
pt,2011-08-03T13:53:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Im supa #pissed,98753349373005824,303683902,98753349373005824,Plume for Android,#pissed,,,
en,2011-08-01T16:51:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,$71.50 to register a car #pissed,98073419517665281,243869951,98073419517665281,Twitter for Android,#pissed,,,
en,2011-08-01T05:07:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Color me #PISSED,97896258559152128,179425330,97896258559152128,Echofon,#pissed,,,
tl,2011-07-30T02:00:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,HAAHAHA. k. #pissed,97124458975858689,325313926,97124458975858689,Twitter Web Client,#pissed,,,
is,2011-07-29T06:24:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Man um #Pissed,96828415436537856,257304921,96828415436537856,Twitter SMS,#pissed,,,
pt,2011-07-29T00:18:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,vontade de mandar algumas pessoas pro inferno #pissed off,96736345430573057,109886477,96736345430573057,Samsung Mobile,#pissed,,,
pt,2011-07-28T18:54:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"#PISSED!!!!!!!!!!!| [\=Adorabel*,|",96654806827020289,318260732,96654806827020289,Twitter SMS,#pissed,,,
en,2011-07-28T04:39:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser color me #pissed,96439665862782976,124922267,96431234577739777,Echofon,#pissed,,"[{'type': 'replied_to', 'id': '96431234577739777'}]",40754874
tr,2011-07-25T22:48:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Her Mama Is #Pissed !,95626450811629569,296567050,95626450811629569,Twitter SMS,#pissed,,,
pt,2011-07-24T23:04:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No Calypsos ?!?!? >:o #Pissed .,95268102278881280,152515447,95268102278881280,Twitter SMS,#pissed,,,
pt,2011-07-22T10:11:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed perdi um dos brincos que o @someuser me ofereceu. Tsc,94348754085351424,203086832,94348754085351424,UberSocial for BlackBerry,#pissed,,,
de,2011-07-19T03:53:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Man im so #Pissed,93166477821214721,34644175,93166477821214721,Twitter Web Client,#pissed,,,
nl,2011-07-16T20:53:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,RT @someuser: Super #pissed.!: @someuser: Super #pissed.! http://someurl,92336118745407489,53062848,92336118745407489,twitterfeed,#pissed,,,
pt,2011-07-15T04:23:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,k bro #pissed,91724477037150208,257272989,91724477037150208,Twitter for iPhone,#pissed,,,
es,2011-07-14T02:52:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Sober. #pissed,91339335982518272,194206302,91339335982518272,Echofon,#pissed,,,
pt,2011-07-14T01:03:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Não deu para actualizar esta merda. O problema, segundo a Microsoft, é o Microsoft que tenho no PC. #Pissed.",91311784568430592,42457283,91311784568430592,TweetDeck,#pissed,{'place_id': '8ef32ff56ef11c22'},,
nl,2011-07-12T11:28:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Twitter lag! Zzz. #pissed.,90744446152474624,166561040,90744446152474624,Twitter for iPhone,#pissed,,,
pt,2011-07-10T09:44:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,aaaiiissssshh!! #pissed,89993299036880897,223414877,89993299036880897,Twitter Web Client,#pissed,,,
pt,2011-07-08T19:08:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,So im ultra #pissed,89410643563786240,235816460,89410643563786240,Mobile Web,#pissed,,,
pt,2011-07-07T19:18:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Im #pissed 2 da #maxx,89050595457118208,248424692,89050595457118208,Plume for Android,#pissed,,,
pt,2011-07-06T02:16:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,o locutor do #armada podcast tem uma voz irritante. #fml #pissed,88431163823239168,693293,88431163823239168,Twitter for Mac,#pissed,,,
pt,2011-07-05T01:07:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"pra quem tá se preocupando de cuidar da minha vida, um tanque de roupas é uma boa solução pra ocupar o tempo e me deixar em paz!  #pissed",88051349543071744,122983505,88051349543071744,Twitter Web Client,#pissed,,,
pt,2011-07-04T02:18:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,umm k. #pissed.,87706736496087040,89515551,87706736496087040,Twitter Web Client,#pissed,,,
pt,2011-07-03T02:13:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,O que vem depois do #Rage? O #Pissed...,87343111847682049,69910686,87343111847682049,TweetDeck,#pissed,,,
pt,2011-07-02T03:46:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"é lógico que você vai deixar pra ela a surpresa da capa.. afinal, vc ainda NÃO encostou seus olhos nela.... #pissed",87004115804241921,44976323,87004115804241921,Twitter for Mac,#pissed,,,
hu,2011-07-01T19:42:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#PISSED| E.A.Z.Y. #21,86882448633380864,30608241,86882448633380864,Twitter SMS,#pissed,,,
pt,2011-07-01T01:44:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,emos ridiculos twitando kkk #pissed,86610998106132480,244557767,86610998106132480,Twitter Web Client,#pissed,,,
pt,2011-06-30T10:02:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Devia existir curso de como usar um Mag Pack para doméstica! Perdi 20 minutos tentando consertar o rolo daqui de casa. #pissed,86373969053233152,138733795,86373969053233152,Twitter Web Client,#pissed,,,
pl,2011-06-29T21:20:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,WFHCE!!!!!!!!!!! #pissed #af,86182294431346688,103469863,86182294431346688,Twitter for BlackBerry®,#pissed,,,
tl,2011-06-28T23:04:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Wow, kinda #pissed.",85846011544731648,158059972,85846011544731648,Twitter for Android,#pissed,,,
pt,2011-06-28T20:36:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Saio 10 min depois, perco o ônibus e em alguns minutos depois minha vida vira o inferno na terra... #pissed",85808919108272129,168249837,85808919108272129,Mobile Web,#pissed,,,
pt,2011-06-28T01:47:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jajsjnrbsbsbbjs #pissed,85524747600924673,216580003,85524747600924673,Twitter for iPhone,#pissed,,,
pt,2011-06-28T01:23:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"se algum dia o telefone tocar mais do que tocou hoje, eu me mato. #pissed",85518618028294144,107282432,85518618028294144,TweetDeck,#pissed,,,
pt,2011-06-26T22:16:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Pq eles n tao la e els nao confiam em mim ... #pissed,85109317627428866,136785141,85109317627428866,Mobile Web,#pissed,,,
pt,2011-06-26T06:58:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Um okkkkkk #pissed,84878260491657216,235295395,84878260491657216,Twitter SMS,#pissed,,,
es,2011-06-25T10:16:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,AHHH ! VERGA ! #Pissed ! -_-,84565592559988736,177737532,84565592559988736,Twitter Web Client,#pissed,,,
pt,2011-06-24T17:40:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,..iiM #Pissed .Com,84314932669190144,242603959,84314932669190144,Twitter Web Client,#pissed,,,
pt,2011-06-24T05:01:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,so #pissed rite na,84124057011896321,250897980,84124057011896321,Twitter Web Client,#pissed,,,
pt,2011-06-23T09:12:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Neta!#pissed,83824800736362496,88817349,83824800736362496,Twitter for BlackBerry®,#pissed,,,
pl,2011-06-23T05:34:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser =( w/e iiiiiiiiiiiimmmmmm #pissed,83769945284022273,155309010,83768776117587969,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '83768776117587969'}]",107808021
es,2011-06-23T03:36:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Adios James, #pissed",83740232528297984,164120520,83740232528297984,erased734497,#pissed,,,
es,2011-06-22T02:15:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Liar! #pissed #sad #annoyed,83357340203614208,297475674,83357340203614208,Twitter for Android,#pissed,,,
pt,2011-06-21T04:27:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Caca face! >:/| #pissed,83028364205625344,79910986,83028364205625344,Twitter for iPhone,#pissed,,,
tl,2011-06-20T18:42:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser hahahahahaha yulp #pissed,82880921862275072,172757709,82873887741849600,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '82873887741849600'}]",205974436
en,2011-06-19T18:57:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"ii hate liiers df,,!| #Pissed!",82522463447166976,149304754,82522463447166976,TweetCaster for Android,#pissed,,,
pt,2011-06-17T16:50:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser O_O #X_X #pissed #WTF #GTHOH #commonSon #killmyself #fml #RYFS?,81765747541553153,68910383,81765205297737729,TweetCaster,#pissed,,"[{'type': 'replied_to', 'id': '81765205297737729'}]",245264658
tr,2011-06-17T10:51:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#PISSED & HOTasDF !,81675380976664576,237096489,81675380976664576,Twitter SMS,#pissed,,,
tr,2011-06-16T00:20:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ihishkjshdfkjshfdsdksjdfk #pissed.,81154153203765248,171329296,81154153203765248,Twitter Web Client,#pissed,,,
pt,2011-06-13T02:35:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed bouta turn,80101050341789696,138595789,80101050341789696,Twitter for Android,#pissed,,,
es,2011-06-12T20:41:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Cooooontraaaaas #pissed,80011928495341568,92789269,80011928495341568,erased734497,#pissed,,,
pt,2011-06-12T07:38:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#diadosnamoradosdeprê 4 da madruga e eu aqui tomando vodka com suco de maracujá (acabou o de laranja) e lendo #AmoresInfernais #pissed,79814942567579648,40589290,79814942567579648,Twitter Web Client,#pissed,,,
es,2011-06-12T03:18:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ricaras #pissed,79749384119664640,125688735,79749384119664640,Twitter Web Client,#pissed,,,
tr,2011-06-12T02:52:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,OKK IM #PISSED,79742796235411456,292008473,79742796235411456,Twitter Web Client,#pissed,,,
pt,2011-06-11T06:37:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Oreos No Milk! #Pissed,79437062016745473,51779015,79437062016745473,Twitter for Android,#pissed,,,
ht,2011-06-11T02:40:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser no more bbm? #pissed,79377555865616384,230646006,79374759590232065,erased734497,#pissed,,"[{'type': 'replied_to', 'id': '79374759590232065'}]",258032823
es,2011-06-10T23:03:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,tornado? #pissed,79322877505183744,273716993,79322877505183744,Twitter Web Client,#pissed,,,
pt,2011-06-10T15:12:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,o.t.o.h #pissed,79204295773405184,238006796,79204295773405184,Twitter Web Client,#pissed,,,
pt,2011-06-10T03:35:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,penetrate hoe. #pissed,79028991763296257,23039128,79028991763296257,yoono,#pissed,,,
ht,2011-06-09T03:52:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Tchuiiiips! #pissed,78670840174100482,194990747,78670840174100482,Twitter for BlackBerry®,#pissed,,,
pt,2011-06-08T17:01:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"sex,sexo,sexe Angelica #pissed #by #two:  http://someurl sesso,seks",78506893907214336,286448175,78506893907214336,twitterfeed,#pissed,,,
pt,2011-06-08T02:38:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No more @someuser on 105.7 wobg. #Pissed,78289672907915264,60199040,78289672907915264,Echofon,#pissed,,,
pt,2011-06-06T22:02:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Internet da xuxa... #wirlerdess #pissed,77857812658651137,168249837,77857812658651137,Hootsuite,#pissed,,,
tl,2011-06-06T02:40:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,RT @someuser @someuser hahahahaha--Grrrrr #pissed,77565502075060224,30813282,77565502075060224,Echofon  Android,#pissed,,,
en,2011-06-04T08:19:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#pissed no pisses.,76926046791929856,29016115,76926046791929856,Twitter Web Client,#pissed,,,
pt,2011-06-02T02:38:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,que gente mas tontaa! #pissed :@,76115544851480576,36209054,76115544851480576,Mobile Web,#pissed,,,
in,2011-06-01T01:53:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser haha mama curran is #pissed,75741683303723008,235256114,75741683303723008,Twitter SMS,#pissed,,,255141336
pt,2011-05-29T19:11:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Domingo off e prevejo uma 2a feira  POIR!!! FUCK FUCK FUCK| #PISSED,74915700455653376,203486296,74915700455653376,Twitter Web Client,#pissed,,,
en,2011-05-28T19:49:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"@someuser bolllocks, #pissed #avfc",74562875544444928,123890249,74561426349502464,Twitter for BlackBerry®,#pissed,,"[{'type': 'replied_to', 'id': '74561426349502464'}]",234870309
pt,2011-05-27T19:41:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser @someuser #wtf greensboro #pissed,74198435342983168,157134826,74197429146226688,Plume for Android,#pissed,,"[{'type': 'replied_to', 'id': '74197429146226688'}]",173895051
pt,2011-05-26T20:45:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Agora é fato: eu VOU mandar a locaweb tomar no cu. :) #pissed,73852200115384320,255090830,73852200115384320,Twitter Web Client,#pissed,,,
in,2011-05-26T09:21:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jam macam haram. #pissed,73680138021244928,202753895,73680138021244928,erased734497,#pissed,,,
pt,2011-05-23T17:53:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,PTM me caga sentirme asi.....#pissed,72721851704553472,88560653,72721851704553472,Gravity,#pissed,,,
pt,2011-05-23T14:19:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#PISSED RT @someuser Palmers!!!!!!!,72667852339023872,27717927,72667852339023872,TweetCaster,#pissed,,,
pt,2011-05-23T02:42:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,A arte de assistir a uma performance em frames! #pissed,72492516196352000,27645514,72492516196352000,Twitter for iPhone,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-46.67964476, -23.60963004]}, 'place_id': '68e019afec7d0ba5'}",,
pt,2011-05-22T17:35:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"RT @someuser (...) as pessoas adoram vazar MINHAS histórias. Trepar ao invés de fofocar ngm quer, né? #pissed / Verdade, Ninguém quer.",72354971458355201,6403672,72352457480613888,Twitter Web Client,#pissed,{'place_id': '5579f6b17e36847b'},"[{'type': 'replied_to', 'id': '72352457480613888'}]",50149963
pt,2011-05-22T17:25:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Ou melhor, as pessoas adoram vazar MINHAS histórias. Trepar ao invés de fofocar ngm quer, né? #pissed",72352457480613888,50149963,72352457480613888,Twitter for Android,#pissed,"{'coordinates': {'type': 'Point', 'coordinates': [-47.447979, -23.497762]}, 'place_id': '5579f6b17e36847b'}",,
pt,2011-05-22T02:15:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"to cansada desse povo fresco do cão! ¬¬ serio, compra o DVD 1ª season e enfia no rabo, dai vai ter ela smp com vc! (Y) segue a dik #pissed",72123396577689601,17523132,72123396577689601,Twitter Web Client,#pissed,,,
pt,2011-05-22T02:12:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser me pergunto isso ate agora: pq PORRAS nao fizeram isso ainda? ¬¬ #pissed,72122583667048449,17523132,72121848858550272,Twitter Web Client,#pissed,,"[{'type': 'replied_to', 'id': '72121848858550272'}]",29842788
lt,2011-05-21T12:59:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,NBA 2K11 #pissed,71923156767604737,258911235,71923156767604737,Twitter Web Client,#pissed,,,
pt,2011-05-19T13:06:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Tj is #pissed!,71200097140084736,125688735,71200097140084736,Echofon  Android,#pissed,,,
en,2011-05-19T02:15:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Umm #pissed 2 da max,71036169009369088,277643433,71036169009369088,Twitter SMS,#pissed,,,
pt,2011-05-18T13:50:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Gostaria de parabenizar o cara que causou o congestionamento épico de hj.... #diemf #pissed,70848706181734400,80090469,70848706181734400,Twitter for Android,#pissed,,,
is,2011-05-17T21:56:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,um um... #pissed,70608534013870080,134580151,70608534013870080,Twitter Web Client,#pissed,,,
pt,2011-05-17T16:01:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,NUNKA mas mi NO tei tra pa EWT!! #pissed,70519227806793728,174725757,70519227806793728,erased734497,#pissed,,,
pt,2011-05-17T00:25:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,olivia is #pissed,70283735735615489,230877403,70283735735615489,Twitter for iPhone,#pissed,,,
pt,2011-05-16T19:02:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Aí chega o St. JERK, ACHA QUE TEM MORAL p/ querer mudar alguma coisa? tománocu. #pissed",70202551278112769,45914942,70202551278112769,Twitter Web Client,#pissed,,,
pt,2011-05-16T16:43:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fifa corruptness #Pissed,70167583940296704,49668437,70167583940296704,Twitter for BlackBerry®,#pissed,,,
pt,2011-05-15T18:28:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Pissed| -.PANDA.-,69831452870705153,199930775,69831452870705153,Twitter SMS,#pissed,,,
pt,2011-05-15T11:04:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Fe nas mara trf3 al63t. #pissed :),69719787412000768,189824955,69719787412000768,erased734497,#pissed,,,
en,2011-05-13T02:47:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"mmm, im so #pissed. #yogatime",68870004535345153,254851921,68870004535345153,Twitter Web Client,#pissed,,,
pt,2011-05-12T21:31:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #PISSED Alexis #REALTALK,68790309315809281,261994278,68790039978590208,Twitter for iPhone,#pissed,,"[{'type': 'replied_to', 'id': '68790039978590208'}]",230303989
pt,2011-05-12T14:38:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,No fooood! #pissed,68686492872085504,280684806,68686492872085504,Twitter Web Client,#pissed,,,
eu,2011-05-09T17:23:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,8oloni (n) #pissed,67640888016384000,189824955,67640888016384000,erased734497,#pissed,,,
pt,2011-05-08T06:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,MadAf.com um too #fucking #pissed,67110023918141440,137836910,67110023918141440,TweetCaster,#pissed,,,
tr,2011-05-08T02:44:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,farrr im #pissed ahhhhhhhhhhhhhhh,67057379979694080,267066952,67057379979694080,Twitter Web Client,#pissed,,,
pt,2011-05-07T01:56:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Professor #Moody is #pissed #harrypotterdrinkinggames,66682799100395520,285351812,66682799100395520,Twitter for iPhone,#pissed,,,
pt,2011-05-06T14:25:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Vou até sair daqui um pouco antes q eu me converta definitivamente ao total extermínio da raça humana, que tem cérebro e não usa... #pissed",66508916133068800,168249837,66508916133068800,Hootsuite,#pissed,,,
pt,2011-05-05T22:49:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Pára de trollar comigo, Fox. PORRA, LIBERA ESSAS MÚSICAS DE UMA VEZ! FICA NESSA ESPERA TORTURANTE! ISSO É MALDADE! #pissed",66273354839113728,45914942,66273354839113728,Twitter Web Client,#pissed,,,
