public_metrics,created_at,id,text,reply_settings,conversation_id,source,geo,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id,withheld
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:48:16.000Z,813169522349899776,Donkey Kong Country 2/#Super #Nintendo/#SNES/#NES/Game/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813169522349899776,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:46:05.000Z,813168972640256000,/#SNES/#NES/Lucky Luke Boxed Complete/#Super #Nintendo/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813168972640256000,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:44:52.000Z,813168666984452096,Three of Summer... Have a #Super #Falalalalalalalala #Christmas✨#Peace and #Love #SWaGKing http://someurl,everyone,813168666984452096,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:44:05.000Z,813168468031836160,/#SNES/#NES/Contra 3 The Alien Wars Mint Boxed Complete/#Super #Nintendo Very Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813168468031836160,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:43:58.000Z,813168437874819072,Unicorn – Have a #Super #Falalalalalalalala #Christmas✨#Peace and #Love #SWaGKing http://someurl,everyone,813168437874819072,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:42:04.000Z,813167961078894592,/#SNES/#NES/Skyblazer Near Mint Boxed Complete/#Super #Nintendo Very Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813167961078894592,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:41:17.000Z,813167765792129024,Archangel Prayers... Have a #Super #Falalalalalalalala #Christmas✨#Peace and #Love #SWaGKing http://someurl,everyone,813167765792129024,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:36:26.000Z,813166541651017728,Pay Attention To Your Dreams | Angel Therapy... Have a #Super #Falalalalalalalala #Christmas✨#Peace  http://someurl,everyone,813166541651017728,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:36:14.000Z,813166493307469824,@someuser Looks #Super👌🏇🎄Trotting Off To #LeopardstownRC Tomorrow🏇🏇🏇,everyone,813150232003354625,Twitter for Android,,3177524943,en,#super,"[{'type': 'replied_to', 'id': '813162170217209856'}]",398597236,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:34:58.000Z,813166172485062657,Four of Spring... Have a #Super #Falalalalalalalala #Christmas✨#Peace and #Love #SWaGKing http://someurl,everyone,813166172485062657,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:27:35.000Z,813164315410894848,I just watched episode S02E08 of Supergirl! TV Time: 3 months 19 days 21 hours  #super... http://someurl,everyone,813164315410894848,"TV Time, TV show tracker",,162237798,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:25:28.000Z,813163782482628608,May your Angel Guide You Every Step of the Way... Have a #Super #Falalalalalalalala #Christmas✨#Peac http://someurl,everyone,813163782482628608,Pinterest,,2260768729,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:22:06.000Z,813162937082937345,The Legend of Zelda/#Super #Nintendo Retro Game #retrogaming #ebay http://someurl http://someurl,everyone,813162937082937345,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:20:45.000Z,813162596354363393,@someuser this is a #super #offensive #tweet,everyone,813130666468638720,Twitterrific for iOS,,15041955,en,#super,"[{'type': 'replied_to', 'id': '813130666468638720'}]",39952079,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:15:37.000Z,813161305708396544,#super 8 wifi industry performance report http://someurl,everyone,813161305708396544,Twitter Web Client,,46727776,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:13:07.000Z,813160675568664577,Check out the #EWP Daily News. #super #investments http://someurl Stories via @someuser @someuser @someuser #marketing,everyone,813160675568664577,Paper.li,,2707853466,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:12:03.000Z,813160407049367552,/#SNES/#NES/Sonic Blastman Complete Mint/#Super #Nintendo Perfect Example Extremely Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813160407049367552,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:11:13.000Z,813160197552226305,Pet Shop Boys Wishing you all a #SUPER Christmas. http://someurl,everyone,813160197552226305,IFTTT,,132753968,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:08:31.000Z,813159519970885632,sex girls club of india #super head porn http://someurl,everyone,813159519970885632,Twitter Web Client,,741365829829287936,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:04:04.000Z,813158397159804928,/#SNES/#NES/Ninja Warriors Boxed Complete/#Super #Nintendo PAL Extremely Rare! To Find/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813158397159804928,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T23:02:05.000Z,813157898377433089,/#SNES/#NES/Lufia Boxed Complete With Map/#Super #Nintendo PAL Extremely Rare! To Find/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813157898377433089,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T23:01:35.000Z,813157774683242500,Ive just posted a new blog: I hope your Christmas has been super! I know for my family and I it has been!! #super... http://someurl,everyone,813157774683242500,IFTTT,,226055723,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:54:23.000Z,813155961389125632,I just watched episode S02E07 of Supergirl! TV Time: 3 months 19 days 20 hours  #super... http://someurl,everyone,813155961389125632,"TV Time, TV show tracker",,162237798,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T22:54:09.000Z,813155903734169600,/#SNES/#NES/Final Fight Boxed Complete Near Mint/#Super #Nintendo Perfect Example V.Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813155903734169600,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:52:03.000Z,813155373343346689,"Surreal footage #super-typhoon #Nepartak #battering Taitung, Taiwan http://someurl",everyone,813155373343346689,wingie_python_test,,21511099,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:47:53.000Z,813154326319394816,#super lesbian sex sax video http://someurl,everyone,813154326319394816,Twitter Web Client,,750281503490318336,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:47:00.000Z,813154105116020736,free asian porn xxx #super model nude pics http://someurl,everyone,813154105116020736,Twitter Web Client,,2161230418,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:43:43.000Z,813153276430614537,nude rachel starr #super bowl porn accident http://someurl,everyone,813153276430614537,Twitter Web Client,,2552860542,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-25T22:26:42.000Z,813148994536951809,Jason Garrett gets to play and coach for @someuser to get his gear. My awesome wifes Christmas gift!  #Super Bowl http://someurl,everyone,813148994536951809,Twitter for iPhone,,908910084,en,#super,,,
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-25T22:24:12.000Z,813148363524743168,#happyholidays from Mr. .@someuser #super #loser #himself & #twoteenagers! ... many many #xmas... http://someurl,everyone,813148363524743168,Facebook,,23219195,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 8, 'quote_count': 0}",2016-12-25T22:23:58.000Z,813148307606405121,#happyholidays from Mr. .@someuser #super #loser #himself & #twoteenagers! ... many m... http://someurl http://someurl,everyone,813148307606405121,IFTTT,,23219195,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:21:35.000Z,813147704759087105,/#SNES/#NES/Donkey Kong 3 Pink Near Mint Boxed Complete/#Super #Nintendo Extremely Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813147704759087105,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:19:06.000Z,813147082844475393,Tiny sledge 😊😉❄#sledge #cute #tiny #gift #SantaClaus #Santagift #cool #super #surprise #fun #family #mood #merrychristmas #art #mini #decor http://someurl,everyone,813147082844475393,Twitter for Android,,1425509077,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:18:52.000Z,813147021997735937,#SUPER! CHRISTMAS EVERYONE!,everyone,813147021997735937,Twitter for iPhone,,426871808,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:17:49.000Z,813146760801619968,Heres a way to get the #Entire #Super #Mario Run game #Without #Paying a cent| | http://someurl http://someurl,everyone,813146760801619968,NewsVideos,,2994053057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T22:17:02.000Z,813146562838794240,@someuser @someuser #Super #Topping #PoppingPresent👌🎅🎄🍸🍸#StyleReins!agazine,everyone,813080091907555328,Twitter for Android,,3177524943,en,#super,"[{'type': 'replied_to', 'id': '813080091907555328'}]",78581268,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:15:31.000Z,813146178502164480,sexy bbw panties #super heroine sex http://someurl,everyone,813146178502164480,Twitter Web Client,,2774225395,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:09:19.000Z,813144620569862144,youtube hard sex #super hot girl porn http://someurl,everyone,813144620569862144,Twitter Web Client,,2774225395,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",2016-12-25T22:07:48.000Z,813144238791659520,Morning training session in Alex ahead of the game this arvo! Central turning on the heat today ☀️☀️☀️ #super smash http://someurl,everyone,813144238791659520,Twitter for iPhone,,576768757,en,#super,,,
"{'retweet_count': 14, 'reply_count': 0, 'like_count': 16, 'quote_count': 1}",2016-12-25T22:07:30.000Z,813144161880854529,Heres a @someuser 48h loop of #Super #Typhoon #Nockten making landfall in the #Philippines on #Christmas. Beautiful but dangerous storm. http://someurl,everyone,813144161880854529,Twitter Web Client,,2882699721,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T22:05:14.000Z,813143591140802560,#Tape #Measure #Wall #Christmas #Decoration #HandCrafted by Beth Watson @someuser #Cute&CraftyGift🎅 #Super!😉| .| . http://someurl,everyone,813143591140802560,Facebook,,79196776,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:59:32.000Z,813142157653635072,#super #rich Who buy the #Trump #iPhone please give at least 10% of this price to associations helping poor People. http://someurl,everyone,813142157653635072,Twitter for Android,,311343286,en,#super,"[{'type': 'quoted', 'id': '813134730010968064'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:56:03.000Z,813141281560002560,/#SNES/#NES/-/#Super #Nintendo 8 Classic Games Mega Pack Bundle/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813141281560002560,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:54:50.000Z,813140976516599808,You callin for me bruh.!? | | #super #dog http://someurl,everyone,813140976516599808,Instagram,,137967203,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:53:12.000Z,813140564954742784,#Super #Typhoon Nock-Ten hammers #Philippines #news #MalliardReport  http://someurl,everyone,813140564954742784,Twitter for iPhone,,718819021907456000,de,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:52:52.000Z,813140479617486849,Customers were quite pleased with their masks!| | #WWF #Giant #Big #Super #Machines #Starman #NESProWrestling #Nintendo http://someurl,everyone,813140479617486849,Twitter for Android,,3425124095,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:51:19.000Z,813140091170394112,naked batgirl stories #super nude teens videos http://someurl,everyone,813140091170394112,Twitter Web Client,,453612405,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:41:36.000Z,813137643953418240,free teen porn movie clips #super nude patch 30 http://someurl,everyone,813137643953418240,Twitter Web Client,,2377770956,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T21:38:21.000Z,813136828060594176,#Games | #AndroidGames| #FreeGame| #MobileGames | #Super Mario Run - | http://someurl http://someurl,everyone,813136828060594176,dandeliontimes.net,,3427922087,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:31:43.000Z,813135156957605888,/#SNES/#NES/TKO Boxed Complete/#Super #Nintendo PAL Extremely Rare! VERY HARD! To Find/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813135156957605888,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:27:45.000Z,813134160172879876,"@someuser , Merry Xmas to u Mikel, #Super-Eagle",everyone,813134160172879876,Twitter for Android,,743461357069139968,en,#super,,760471449207345156,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:26:58.000Z,813133962642132992,#super nasty sex naked and nude lesbains http://someurl,everyone,813133962642132992,Twitter Web Client,,1507034088,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:26:03.000Z,813133730583904256,/#SNES/#NES/Space Invaders Complete Near Mint/#Super #Nintendo Perfect Example Very Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813133730583904256,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:25:50.000Z,813133677257433089,"@someuser , Merry Xmas to u Mikel #Super-Eagle",everyone,813133677257433089,Twitter for Android,,743461357069139968,en,#super,,760471449207345156,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",2016-12-25T21:21:23.000Z,813132556220690432,Catching up with Dr Who. Brilliant Xmas EP. Some great one liners for the doc. #super 🤗,everyone,813132556220690432,Twitter for Android,,86998136,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:20:45.000Z,813132399425048576,#super porn videos tamil girls pissing videos http://someurl,everyone,813132399425048576,Twitter Web Client,,4840671394,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:19:19.000Z,813132037934764032,#super skinny anal free porn eating pussy http://someurl,everyone,813132037934764032,Twitter Web Client,,387037010,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:18:58.000Z,813131949900529669,#super drunk girl porn flexible nude chicks http://someurl,everyone,813131949900529669,Twitter Web Client,,751916519496544256,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:11:58.000Z,813130185985978368,/#SNES/#NES/Donkey Kong Country Crate Console Pack/#Super #Nintendo Boxed All Original/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813130185985978368,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T21:04:04.000Z,813128198288535553,#Nintendo/#Super #Nintendo bundle #retrogaming #ebay http://someurl http://someurl,everyone,813128198288535553,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:58:03.000Z,813126686418104320,/#SNES/#NES/Metal Mari #NES/Boxed Complete/#Super #Nintendo/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813126686418104320,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:56:03.000Z,813126181998460929,/#SNES/#NES/Kirbys Fun Pak Boxed Complete/#Super #Nintendo/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813126181998460929,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:54:04.000Z,813125682821791745,/#SNES/#NES/Breath Of Fire 2 Near Mint Complete With Map/#Super #Nintendo Very Very Rare!/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813125682821791745,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:52:07.000Z,813125192851537920,/#SNES/#NES/Might And Magic 2/#Super #Nintendo/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813125192851537920,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:52:05.000Z,813125183171153920,Time to get to the playoffs and another #Super Bowl #nfl #christmas #nflsunday #chilltime,everyone,813125183171153920,Twitter for iPhone,,237873866,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:42:34.000Z,813122787166617600,sensitive pornograph ova 2 #super skinny nude girls http://someurl,everyone,813122787166617600,Twitter Web Client,,4796301148,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:41:45.000Z,813122581339471872,most famous pornstar #super heroine sex http://someurl,everyone,813122581339471872,Twitter Web Client,,2879648859,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:36:02.000Z,813121143519543296,naked female bodybuilder photos #super hot girl porn http://someurl,everyone,813121143519543296,Twitter Web Client,,1144930182,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:34:56.000Z,813120866254917632,#SupeR🎱Life ==================> After Church #KickBack2016 http://someurl,everyone,813120866254917632,Instagram,,89232482,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:26:18.000Z,813118695790743552,#phew #super #sudoku anyone solves these? http://someurl http://someurl,everyone,813118695790743552,WordPress.com,,2181045924,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:24:19.000Z,813118197071130625,Life imitates art in this Super Mario Run parkour short #imitates #super #mario #parkour #short http://someurl http://someurl,everyone,813118197071130625,dlvr.it,,857547042,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:24:04.000Z,813118134223831041,/#SNES/#NES/Spawn Boxed Complete/#Super #Nintendo Extremely Rare! To Find/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813118134223831041,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T20:02:11.000Z,813112626200776704,KD da best player on the team.....never thought Id say it but when Steph Curry is your 2nd best player ur team is #SUPER,everyone,813112626200776704,ReverbNation,,30482142,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:57:32.000Z,813111456845729792,#super sexy redheads sexy blonde girls stripping http://someurl,everyone,813111456845729792,Twitter Web Client,,315776631,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:55:08.000Z,813110853285347328,iranian porn pictures #super sexy chick http://someurl,everyone,813110853285347328,Twitter Web Client,,787180048147222528,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:54:44.000Z,813110750273273856,#super sexy old women fat nude woman over60 http://someurl,everyone,813110750273273856,Twitter Web Client,,488728510,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:54:12.000Z,813110615757688832,#super mario porno walk through girl throws dildo http://someurl,everyone,813110615757688832,Twitter Web Client,,2468982282,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:53:24.000Z,813110413592330240,#super saiyan sex super sexy naked girls http://someurl,everyone,813110413592330240,Twitter Web Client,,548230594,tl,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:51:52.000Z,813110031080157184,#super star porn namitha sex http://someurl,everyone,813110031080157184,Twitter Web Client,,751777636339355648,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T19:51:04.000Z,813109827392118784,NEW: NERF Super Soaker Barrage Blaster Camo Battles #NERF #Super #Soaker #Barrage #Blaster #Camo #Battles... http://someurl,everyone,813109827392118784,Google,,786049131106017281,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:49:53.000Z,813109530116558848,#SupeR🎱Life #MerryChristmas2016 http://someurl,everyone,813109530116558848,Instagram,,89232482,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2016-12-25T19:49:03.000Z,813109322423136260,NEW: Minnie mouse Disney Eggs Super Surprises #Minnie #mouse #Disney #Eggs #Super #Surprises #toy #toys #kids http://someurl,everyone,813109322423136260,Google,,786049131106017281,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:46:01.000Z,813108555389800448,(International Business Times):#Super #Typhoon Nock-ten crashes into Philippines on Christmas Day forcing.. http://someurl,everyone,813108555389800448,Newsoneplace To Twitter,,3534222021,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:45:24.000Z,813108403635650567,#super bad sex scene teenage orgasm questions http://someurl,everyone,813108403635650567,Twitter Web Client,,751766832420360192,en,#super,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",2016-12-25T19:38:04.000Z,813106556988485636,/#SNES/#NES/#Super #Nintendo CONSOLE UNIT ONLY FULLY WORKING PAL 1 DAY AUCTION/#SNES #retrogaming #ebay http://someurl http://someurl,everyone,813106556988485636,RetroDeals,,703537008002605057,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:36:07.000Z,813106065856462849,#super bowl porn uncensored the pussy palace http://someurl,everyone,813106065856462849,Twitter Web Client,,751766832420360192,en,#super,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:30:37.000Z,813104680255492096,@someuser It was #super-b,everyone,813102252667899906,Twitter for Android,{'place_id': '03a5820911d90b76'},1108928191,en,#super,"[{'type': 'replied_to', 'id': '813104418317078528'}]",23595122,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:27:28.000Z,813103889125965826,lesbian porn orgies #super hot naked black girls http://someurl,everyone,813103889125965826,Twitter Web Client,,348229875,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:25:29.000Z,813103390037344256,#super hot girls having sex lyrics girls you so sexy lift your leg up http://someurl,everyone,813103390037344256,Twitter Web Client,,2278417666,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:25:01.000Z,813103271485181952,#SupeR🎱Life ==================> Sticking To The Program #WorkOutTips!!! http://someurl,everyone,813103271485181952,Instagram,,89232482,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:10:06.000Z,813099516526268416,hustler sex stories #super sexy hot naked middle school girls http://someurl,everyone,813099516526268416,Twitter Web Client,,2730463804,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:10:05.000Z,813099512340316160,#super tiny teen porn nasty sex girl http://someurl,everyone,813099512340316160,Twitter Web Client,,725765314579935232,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:09:02.000Z,813099250443845632,[ Super Transformation ] © ® #noël #super #oeuf http://someurl,everyone,813099250443845632,Facebook,,265452963,fr,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T19:05:29.000Z,813098358256574464,(Mirror):#Super-fit soldier who had legs amputated after bomb blast in #Afghanistan all.. http://someurl http://someurl,everyone,813098358256574464,Newsoneplace To Twitter,,3534222021,en,#super,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2016-12-25T18:59:54.000Z,813096949691875328,".@someuser @someuser @someuser @someuser #Super-b work, all, thanks. Will someone now film #KavalierAndKlay please?",everyone,813096389307760640,Twitter for Android,{'place_id': '03a5820911d90b76'},1108928191,en,#super,"[{'type': 'replied_to', 'id': '813096389307760640'}]",176941049,
