lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
tl,161223274569797632,161223274569797632,2012-01-22T23:06:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",225668256,Twitter Web Client,ha.ha.ha. how cute. #annoyed,everyone,#annoyed,,,
en,160788193610973184,160788193610973184,2012-01-21T18:17:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460520539,Twitter Web Client,Sisters...... #annoyed,everyone,#annoyed,,,
pt,160150063379783680,160150063379783680,2012-01-20T00:02:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",50062149,Twitter for iPhone,o 4 rulllz. o ok #bye #annoyed,everyone,#annoyed,,,
fr,160017729607307265,160018601770876928,2012-01-19T15:19:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",451127396,Twitter for BlackBerry®,@someuser touche #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '160017729607307265'}]",343748471
pt,159885769283080192,159885769283080192,2012-01-19T06:31:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",266928823,Twitter Web Client,s0o0o0o0 #annoyed,everyone,#annoyed,,,
pt,159857817904365569,159857817904365569,2012-01-19T04:40:48.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",342811359,Twitter for Android,SOPA is ridiculous #annoyed,everyone,#annoyed,,,
pt,158749747807657984,158749747807657984,2012-01-16T03:17:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",330131447,Mobile Web,Um ok....? #annoyed,everyone,#annoyed,,,
pt,158624023650111489,158624023650111489,2012-01-15T18:58:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42157085,Twitter for iPhone,Paranoid... #annoyed,everyone,#annoyed,,,
pt,158018647036665856,158018647036665856,2012-01-14T02:52:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",45840508,Twitter Web Client,paul.. #annoyed,everyone,#annoyed,,,
pt,157149441990721536,157149441990721536,2012-01-11T17:18:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",415580837,Twitter for iPhone,Advocacy....  #annoyed,everyone,#annoyed,,,
pt,157098908181471232,157098908181471232,2012-01-11T13:57:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",101380911,Twitter SMS,#Annoyed Sorta,everyone,#annoyed,,,
tr,156451665719988224,156451665719988224,2012-01-09T19:05:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",379762831,Twitter SMS,Ha ok #annoyed,everyone,#annoyed,,,
pt,156248427683000320,156248427683000320,2012-01-09T05:38:22.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",218273956,Twitter for BlackBerry®,Que mala peli!! #wasteofmytime #annoyed,everyone,#annoyed,,,
pt,156198414395244545,156198414395244545,2012-01-09T02:19:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",420383032,Twitter Web Client,oovoo complications ! #annoyed,everyone,#annoyed,,,
en,155090906469507073,155090906469507073,2012-01-06T00:58:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",377503976,Twitter for BlackBerry®,So ignorant . #annoyed .,everyone,#annoyed,,,
pt,154800378737721346,154800378737721346,2012-01-05T05:44:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",44147752,Twitter Web Client,POS POS POS POS POS POS. #annoyed,everyone,#annoyed,,,
pt,154746399605526529,154746399605526529,2012-01-05T02:09:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",192046278,Mobile Web,#Annoyed deuces....,everyone,#annoyed,,,
pt,154685381974040577,154685381974040577,2012-01-04T22:07:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64622298,Twitter for Android,Que más quieres?! #annoyed -_- i need spicy ketchup stat! (:,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [-97.6645586, 27.7878519]}, 'place_id': 'fb66c781b044ddb1'}",,
en,154663990633574401,154666309395824640,2012-01-04T20:51:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",14384235,Twitter Web Client,@someuser Same #annoyed. And Nandos #jealous.,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '154663990633574401'}]",18801032
es,154332833538781184,154332833538781184,2012-01-03T22:46:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",157444426,Twitter for iPhone,que calor!! #annoyed,everyone,#annoyed,,,
pt,153874236077916161,153874236077916161,2012-01-02T16:24:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",186788810,Twitter for iPhone,@someuser 1h ago: #HAPPY X))| @someuser 1m ago: #ANNOYED. Err.,everyone,#annoyed,,,79979040
nl,153708212447756288,153715107300524032,2012-01-02T05:51:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",436430491,Twitter for iPhone,@someuser haha!!! Amen! #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '153708212447756288'}]",22077460
pt,153622311646408705,153622311646408705,2012-01-01T23:43:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",351077496,Twitter for BlackBerry®,K mom k.....#annoyed,everyone,#annoyed,,,
pt,152479071828320256,152479071828320256,2011-12-29T20:00:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269385288,  HTC Peep,#pissed #annoyed #fuckeverybody BOMA,everyone,#annoyed,,,
es,151697113221316608,151697113221316608,2011-12-27T16:13:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",63612622,Twitter for BlackBerry®,CHaosssssss #annoyed,everyone,#annoyed,,,
tl,150730247359311872,150730247359311872,2011-12-25T00:11:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",233061032,Twitter Web Client,@someuser #Dude #Stopnow #Annoyed #NuffSaid hahahahaha :D,everyone,#annoyed,,,43017650
it,150340158154227715,150340412400345088,2011-12-23T22:22:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265571012,Twitter Web Client,@someuser ditto-.- #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '150340158154227715'}]",407202630
it,149945821260021760,149945821260021760,2011-12-22T20:14:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30175670,Echofon,Ditto RT @someuser #Annoyed,everyone,#annoyed,,,
pt,149000495590154240,149000495590154240,2011-12-20T05:37:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58537122,Twitter for iPhone,Hellllloooooooo??!! #annoyed,everyone,#annoyed,,,
pt,148854433034420224,148854433034420224,2011-12-19T19:57:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",58302399,Mobile Web,stampede-ous #annoyed,everyone,#annoyed,,,
en,148839927612841984,148839927612841984,2011-12-19T18:59:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",189022767,Twitter for iPhone,JEEESUUUSSSS #annoyed,everyone,#annoyed,,,
ht,148430387482333185,148430387482333185,2011-12-18T15:52:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",183649476,TweetCaster for Android,Is #ANNOYED a TT >:l,everyone,#annoyed,,,
it,148261379185451008,148261379185451008,2011-12-18T04:40:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",27437294,UberSocial for BlackBerry,Ditto RT @someuser: RT @someuser #annoyed,everyone,#annoyed,,,
it,147550251501363200,147550251501363200,2011-12-16T05:34:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",352056785,Twitter for iPhone,Aaahahahaha no no no no no...... #nonono #annoyed,everyone,#annoyed,,,
tl,147482418025209859,147482418025209859,2011-12-16T01:05:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",258987484,Twitter for Android,"Hahaha, cute. #annoyed",everyone,#annoyed,,,
es,146439316451766272,146439316451766272,2011-12-13T04:00:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",391705383,Twitter Web Client,tense. #shaking. #annoyed. #shutup.,everyone,#annoyed,,,
pt,145811389502603264,145811389502603264,2011-12-11T10:25:18.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",324419579,Twitter Web Client,capital D-R-A-M-A #annoyed,everyone,#annoyed,,,
es,145696395662327808,145696395662327808,2011-12-11T02:48:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",411843819,Twitter for iPhone,Sober. #annoyed,everyone,#annoyed,,,
pt,145649393687736320,145649393687736320,2011-12-10T23:41:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26058616,Twitter for iPhone,@someuser tariro nussinov!!! #annoyed #TEXTMEBACK #insanity,everyone,#annoyed,,,306486043
tl,145269679164882944,145269679164882944,2011-12-09T22:32:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",155924389,Twitter for iPhone,haha ok . #annoyed #yourfake,everyone,#annoyed,,,
pt,145242208180768769,145242208180768769,2011-12-09T20:43:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191852787,Twitter for iPhone,um hi #stfu #annoyed,everyone,#annoyed,,,
tl,144962543687962626,144962543687962626,2011-12-09T02:12:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",278286097,Twitter Web Client,hahahahahahaha. ha. ha. #annoyed,everyone,#annoyed,,,
pt,144737119234039809,144737119234039809,2011-12-08T11:16:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",30532351,Twitter Web Client,Oi.. to muito chateada com uma pessoa.. odeio ficar assim. #Annoyed,everyone,#annoyed,{'place_id': 'a8bf18425e35f49d'},,
fr,144542877391925248,144542877391925248,2011-12-07T22:24:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",88478340,Twitter SMS,#annoyed| ~Alique~,everyone,#annoyed,,,
in,142697227322789889,142697227322789889,2011-12-02T20:10:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47420963,MTK- SNS App,@someuser YOOUUUU!!!!!! #Annoyed!,everyone,#annoyed,,,247173636
pt,141392720005562369,141392720005562369,2011-11-29T05:47:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",339755487,Twitter for iPhone,#annoyed gnite,everyone,#annoyed,,,
es,141364521666228224,141364521666228224,2011-11-29T03:55:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",335713012,Twitter for BlackBerry®,Errrrrrrrrr so #annoyed,everyone,#annoyed,,,
pt,141306933851328512,141306933851328512,2011-11-29T00:06:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322883454,Twitter for iPhone,super duper obbber #annoyed,everyone,#annoyed,,,
pt,140927845017985024,140927845017985024,2011-11-27T22:59:51.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348173872,Twitter for iPhone,sl0o0o0ow texters < | #annoyed,everyone,#annoyed,,,
pt,140514300010823680,140514300010823680,2011-11-26T19:36:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269090814,Twitter for iPhone,Me carga aspirar!!!!!! #annoyed,everyone,#annoyed,,,
pt,140228838138445827,140228838138445827,2011-11-26T00:42:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",339477538,Twitter Web Client,Ai se eu te pego...malparida cancion #annoyed,everyone,#annoyed,,,
es,140084215592128512,140084215592128512,2011-11-25T15:07:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",344873524,TweetCaster,Bye Felica | #Annoyed,everyone,#annoyed,,,
tl,139563941893373953,139565777408901121,2011-11-24T04:47:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",391773070,Twitter Web Client,@someuser hehehe im #annoyed.,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '139563941893373953'}]",336415591
pt,139524913240346626,139525091447930880,2011-11-24T02:05:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",332048264,Twitter for iPhone,@someuser um no. #annoyed.,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '139524913240346626'}]",256654359
tl,139448858232094720,139448858232094720,2011-11-23T21:02:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105827117,Mobile Web,Paris Hilton homemade exbf #replacejustinbiebersongswithlemons #annoyed #teamdjboabspence GO=> http://someurl,everyone,#annoyed,,,
tl,139447156716224512,139447319270670337,2011-11-23T20:56:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",200933876,Twitter Web Client,@someuser hehehehehehh #yeahhhhhhhhhhhhhhhhhhhhh -_- #annoyed #bitchasssess,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '139447156716224512'}]",343541194
es,139386808441122816,139386808441122816,2011-11-23T16:56:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61100390,Twitter for iPhone,"Liar, liar. #annoyed",everyone,#annoyed,,,
in,139384886585856001,139384886585856001,2011-11-23T16:48:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",355798882,Twitter for iPhone,RT:  @someuser Kinda #annoyed.,everyone,#annoyed,,,
pt,139020525493174272,139020525493174272,2011-11-22T16:40:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",74065018,Echofon,W.H.A.T.E.V.E.R...... #annoyed,everyone,#annoyed,,,
pt,138797958102654978,138797958102654978,2011-11-22T01:56:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162974936,Twitter Web Client,colorado come faster #annoyed,everyone,#annoyed,,,
pt,138663657222578177,138664892541566976,2011-11-21T17:07:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",398332890,Twitter for Android,@someuser @someuser  w.e hoe #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '138663657222578177'}]",211067348
pt,138386329858883584,138386329858883584,2011-11-20T22:40:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",175793573,Twitter Web Client,so0o0o0o0o0o #annoyed,everyone,#annoyed,,,
pt,137237753845915648,137237753845915648,2011-11-17T18:36:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",283728437,Twitter Web Client,predicament #annoyed #stressed,everyone,#annoyed,,,
pt,136954263367716865,136954263367716865,2011-11-16T23:50:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",20880271,Twitter for BlackBerry®,@someuser can u sense sarcasim #annoyed,everyone,#annoyed,,,49868344
tl,136723708562784256,136723708562784256,2011-11-16T08:34:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",57683525,Twitter for BlackBerry®,"Paranaque, why soooooo traffic?! #annoyed",everyone,#annoyed,,,
tl,135913853576953856,135913853576953856,2011-11-14T02:56:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",344532688,Twitter for iPhone,Haha k? #annoyed,everyone,#annoyed,,,
pt,134018147060682753,134018147060682753,2011-11-08T21:23:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86528165,Twitter Web Client,"que gente chata com esses negocios 19:19 . os tempos iguais nao vao te arranjar alguem pra namorar,meudels . #annoyed! tipo, nao vai se fude",everyone,#annoyed,,,
pt,133749293923311616,133749293923311616,2011-11-08T03:34:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",392482973,Twitter for iPhone,Um ok... #annoyed,everyone,#annoyed,,,
pt,133662001791635458,133662001791635458,2011-11-07T21:47:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",364474603,Twitter for Android,Nada #annoyed,everyone,#annoyed,,,
pt,132458456866226176,132458917535023104,2011-11-04T14:07:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",159281824,UberSocial for BlackBerry,@someuser a av da flu :( #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '132458456866226176'}]",376266336
pt,131926449358770177,131926449358770177,2011-11-03T02:51:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",210016835,TweetCaster for Android,#annoyed...... gnite,everyone,#annoyed,,,
es,131625935542829056,131625935542829056,2011-11-02T06:57:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",160620419,Twitter for Android,Que??? No Nintendo... #annoyed,everyone,#annoyed,,,
en,131454057029185536,131454057029185536,2011-11-01T19:34:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61897409,Twitter for BlackBerry®,#annoyed r bomb :/,everyone,#annoyed,,,
es,131422719718854656,131422719718854656,2011-11-01T17:29:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",269060818,Twitter for iPhone,Rialto #annoyed,everyone,#annoyed,,,
pt,131196028480258048,131196028480258048,2011-11-01T02:29:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",334627370,Twitter for iPhone,oshtvs #annoyed #goodnight,everyone,#annoyed,,,
pt,130030115508862976,130030115508862976,2011-10-28T21:16:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",151265446,Twitter SMS,#annoyed -___- by tha paisas,everyone,#annoyed,,,
pt,129975400204992512,129975400204992512,2011-10-28T17:38:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",234126019,Twitter for BlackBerry®,@someuser im regular #annoyed,everyone,#annoyed,,,316179326
fr,129791440980152320,129791440980152320,2011-10-28T05:27:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284824993,Twitter Web Client,Touche. #annoyed,everyone,#annoyed,,,
pt,129381800513507328,129381800513507328,2011-10-27T02:19:59.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",97995723,Twitter for iPhone,um hellllloooo. #annoyed,everyone,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [-75.96975138, 40.35770569]}, 'place_id': 'a52ddd8264e83a49'}",,
pt,129173788096077825,129173788096077825,2011-10-26T12:33:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107583904,Twitter Web Client,40+ Mario Kart messages #annoyed,everyone,#annoyed,,,
pt,128988016642494464,128988016642494464,2011-10-26T00:15:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61133696,Twitter Web Client,AAAAAAAAAAGGGGGGGGGGGGGGRRRRRRRRRRRHHHHHHHHHHHHHH!!!!!!!!!!!!!!!!!! #annoyed,everyone,#annoyed,,,
lt,128937138770284545,128937138770284545,2011-10-25T20:53:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",47439686,Twitter SMS,Egos! #annoyed,everyone,#annoyed,,,
pt,128298727193591809,128298727193591809,2011-10-24T02:36:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",174831463,Mobile Web,eeeeu naooooo consigo dormir !! #annoyed,everyone,#annoyed,,,
pt,127208740456902657,127208740456902657,2011-10-21T02:25:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",322370635,Twitter for Android,R U oKaee?@someuser: So #annoyed;o,everyone,#annoyed,,,
pt,126675875050692608,126675875050692608,2011-10-19T15:07:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",172929344,Twitter Web Client,ahah tem pessoa q parece q nao pensa......ohh waittt -.-  #annoyed,everyone,#annoyed,,,
en,126520881194340353,126520881194340353,2011-10-19T04:51:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",191838217,Twitter for iPhone,Jesus.. #canisaythat #sinning #annoyed,everyone,#annoyed,,,
pt,125439155202293760,125439155202293760,2011-10-16T05:13:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323117906,Twitter Web Client,sabaa oii #annoyed,everyone,#annoyed,,,
pt,124628398432722945,124628398432722945,2011-10-13T23:31:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29928847,Echofon,Dito 😠RT @someuser #annoyed,everyone,#annoyed,,,
pt,124486078290853888,124486078290853888,2011-10-13T14:06:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",38356081,Twitter for iPhone,Diva... #annoyed,everyone,#annoyed,,,
en,124210690767601667,124210690767601667,2011-10-12T19:51:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",348256426,Mobile Web,cute... #not #oomf #annoyed,everyone,#annoyed,,,
pt,123939286872621056,123939286872621056,2011-10-12T01:53:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",35949188,TweetCaster for Android,Puta merda filho da puta #cussinginportuguse #annoyed,everyone,#annoyed,,,
pt,123924084466782209,123924084466782209,2011-10-12T00:52:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",226070282,Twitter for iPad,R u serious USA? #annoyed,everyone,#annoyed,,,
pt,123875668709744641,123875668709744641,2011-10-11T21:40:35.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",330131447,Twitter for BlackBerry®,K tumblr..... #work!!!! #annoyed,everyone,#annoyed,,,
en,123534015482437632,123534015482437632,2011-10-10T23:02:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103036353,Twitter Web Client,Cute. #annoyed.,everyone,#annoyed,,,
it,123239565875085312,123239565875085312,2011-10-10T03:32:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",126874517,Twitter SMS,Che menso -_- no me importa! Mute! #annoyed,everyone,#annoyed,,,
pt,122729484356042752,122729926653788160,2011-10-08T17:47:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",65065254,Echofon,@someuser gulp! Ummmmm 0_o #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '122729484356042752'}]",102820761
en,122573000385105920,122573000385105920,2011-10-08T07:24:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",236657927,Twitter for BlackBerry®,#annoyed by marco!,everyone,#annoyed,,,
pt,121810309978652673,121810309978652673,2011-10-06T04:53:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",284422658,Twitter Web Client,Lindo momento para que te tildees querido scaner... lindo momento #Annoyed,everyone,#annoyed,,,
pt,121403558439567360,121403558439567360,2011-10-05T01:57:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106575618,Twitter Web Client,Oh por Dios! O__________O #annoyed >___<,everyone,#annoyed,,,
pt,121398409792991233,121398409792991233,2011-10-05T01:36:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",43207487,Twitter for BlackBerry®,psdgjrcgfcjsdiowuebf #annoyed,everyone,#annoyed,,,
pt,120947164242378752,120947164242378752,2011-10-03T19:43:45.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",376299934,Twitter Web Client,Mediacom blows. #annoyed,everyone,#annoyed,,,
pt,120572871578877952,120572871578877952,2011-10-02T18:56:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",382804505,Twitter Web Client,Que Pasa ?Im So #ANNOYED,everyone,#annoyed,,,
it,119968175101198336,119968399399985152,2011-10-01T02:54:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",17116750,Twitter for iPhone,@someuser @someuser no USA dates. #annoyed. Ahhahaha,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '119968175101198336'}]",16622314
nl,118319660654538752,118319660654538752,2011-09-26T13:43:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176534227,Twitter Web Client,eekk . ; - #annoyed .,everyone,#annoyed,,,
pt,118217653218316289,118217653218316289,2011-09-26T06:57:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97725226,Twitter Web Client,#Annoyed! Gnite,everyone,#annoyed,,,
pt,117371118687498240,117371118687498240,2011-09-23T22:53:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",247570777,Twitter Web Client,Facebook ba2a kaka #annoyed,everyone,#annoyed,,,
tl,117297357342785536,117297357342785536,2011-09-23T18:00:43.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",263379132,Twitter Web Client,if you get here first.... teheheheheheheheheheheheheheheh JUST KIDDING YOU CAN USE IT hehehhehehehehehehheheheehhe #annoyed,everyone,#annoyed,{'place_id': '1467194618df5813'},,
it,117074745522008064,117078861027622912,2011-09-23T03:32:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",183563826,Twitter for BlackBerry®,@someuser #Annoyed DITTO,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '117074745522008064'}]",20897034
da,116455283529756673,116455283529756673,2011-09-21T10:14:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",77205043,Mobile Web,Gum problem . #annoyed,everyone,#annoyed,,,
it,114952812231790592,114952979769073664,2011-09-17T06:45:00.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",342903787,Twitter for iPhone,@someuser @someuser @someuser Ditto!! #annoyed,everyone,#annoyed,,"[{'type': 'replied_to', 'id': '114952812231790592'}]",341640882
