conversation_id,created_at,reply_settings,text,author_id,source,id,public_metrics,lang,search_query,in_reply_to_user_id,geo,referenced_tweets
446953586724184064,2014-03-21T10:16:53.000Z,everyone,*Pq o amor nao conta cromossomos* #diainternacional #down #amor #sempreconceitos #respeito #21marco http://someurl,103561590,Instagram,446953586724184064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446927952463544321,2014-03-21T08:35:02.000Z,everyone,Dia Internacional da Síndrome de #Down http://someurl,24875906,iOS,446927952463544321,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",ca,#down,,,
446863066593251328,2014-03-21T04:17:12.000Z,everyone,Sobre dosis de azucar nunca es bueno O.O .... #DolorDeCabeza #Down T___T,190358638,Mobile Web (M2),446863066593251328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446834142677053441,2014-03-21T02:22:16.000Z,everyone,Moral #down,588674343,Mobile Web (M2),446834142677053441,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,#down,,,
446813854656630784,2014-03-21T01:01:39.000Z,everyone,Eventos celebram o Dia Internacional da Síndrome de #Down 2014 | http://someurl http://someurl,93929641,Hootsuite,446813854656630784,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446798115044360192,2014-03-20T23:59:06.000Z,everyone,3-D #printing #stocks #down as H-P #eyes #market http://someurl,1318914206,AtomsToBits,446798115044360192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",fr,#down,,,
446785818439712768,2014-03-20T23:10:14.000Z,everyone,Dia Internacional da Síndrome de #Down será comemorado pelo #Senado | http://someurl http://someurl #inclusão...,93929641,Hootsuite,446785818439712768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446739580793135104,2014-03-20T20:06:30.000Z,everyone,"@someuser faz sessão solene para marcar Dia Internacional da Síndrome de #Down, que é comemorado amanhã (21). http://someurl",316020941,Twitter Web Client,446739580793135104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,182862676,,
446727369215057920,2014-03-20T19:17:59.000Z,everyone,Salve @someuser parabens pelo Set hj na @someuser passei mal literalmente...rs...aonde vc vai colocar #Set pra #Down? Valew #Sucesso,43015867,Twitter Web Client,446727369215057920,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446672794827620353,2014-03-20T15:41:07.000Z,everyone,"http://someurl Curte la galera , #oNGAME #Down #até #a #proxima",2233425577,Twitter Web Client,446672794827620353,"{'retweet_count': 10, 'reply_count': 5, 'like_count': 4, 'quote_count': 0}",eu,#down,,,
446671655172317185,2014-03-20T15:36:36.000Z,everyone,#Ongame #down http://someurl #derrubados Nós Estamos no poder,2233425577,Twitter Web Client,446671655172317185,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
446628596988522496,2014-03-20T12:45:30.000Z,everyone,Down libera música nova na internet. #Ouça #WeKnewHimWell #Down| | http://someurl,62518451,Hootsuite,446628596988522496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446451401515085824,2014-03-20T01:01:23.000Z,everyone,Dia Internacional da Síndrome de #Down será comemorado pelo #Senado | http://someurl http://someurl #inclusão,93929641,Hootsuite,446451401515085824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446443090082271232,2014-03-20T00:28:21.000Z,everyone,Matando a saudade do irmao mais gordo e preto que eu amo muitoooo #down @someuser http://someurl,550176455,Twitter for iPhone,446443090082271232,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,"{'place_id': '335c04d4d98145db', 'coordinates': {'type': 'Point', 'coordinates': [-50.22558371, -22.78948659]}}",
446406238306181120,2014-03-19T22:01:55.000Z,everyone,Down libera música nova na internet. #Ouça #WeKnewHimWell #Down| | http://someurl http://someurl,858237000,Facebook,446406238306181120,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446316755519291392,2014-03-19T16:06:21.000Z,everyone,Estou Matando o Sinal do #Kota....| | Muito #Down...,1092903163,Twitter Web Client,446316755519291392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446217862517362688,2014-03-19T09:33:23.000Z,everyone,Bom dia mundo - o dia comexa assim #DREAMS the #MIXTAPE #coming in#summer  #turn #down #for #what... http://someurl,87668842,Instagram,446217862517362688,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446149757975547904,2014-03-19T05:02:46.000Z,everyone,"“Sindrome di Down, il video  che sta emozionando la Rete“  #Down #Sindrome #Visualizzazion #Video #Rete @someuser http://someurl",383636242,twitterfeed,446149757975547904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,,,
446108586813702144,2014-03-19T02:19:10.000Z,everyone,@someuser: Gosto tanto q chega a ser estranho #biju #down #andryodiferentelindos2 http://someurl,210986805,Twitter for Android,446108586813702144,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
446008386794950656,2014-03-18T19:41:00.000Z,everyone,Todo mundo tem o direito de ser feliz http://someurl #DEARFUTUREMOM #advertising #down ♥,133029485,Twitter for Websites,446008386794950656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
445987649422389249,2014-03-18T18:18:36.000Z,everyone,"@someuser  pare a roubalheira , que eu paro os #ataques , http://someurl #Down #Até a proxima",2233425577,Twitter Web Client,445987649422389249,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,44155819,,
445965135967186944,2014-03-18T16:49:08.000Z,everyone,Photo: Da força da grana que ergue e destrói coisas belas #pattaya #downtown #history #down #money #sucks... http://someurl,161422070,Tumblr,445965135967186944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445917533565386752,2014-03-18T13:39:59.000Z,everyone,quite experimental record #down @someuser,2283729751,Twitter for Android,445917533565386752,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445780147489099776,2014-03-18T04:34:04.000Z,everyone,Down: ouça a nova faixa We Knew Him Well http://someurl #Down #MaisLidas,28278145,dlvr.it,445780147489099776,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445737960148054017,2014-03-18T01:46:25.000Z,everyone,"@someuser #Chupa http://someurl até a proxima ongame  #down  , #O #MOVIMENTO #NAO #TEM #CABEÇA",2233425577,Twitter Web Client,445737960148054017,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,44155819,,
445727986911019009,2014-03-18T01:06:47.000Z,everyone,Te amo trola !!! #fun #friends #night #party #caix #fest #down http://someurl,316586752,Instagram,445727986911019009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
445689832493563904,2014-03-17T22:35:11.000Z,everyone,Dia turbulento.  Hj sim vou ter q descer uma dose da cuervo pra aquecer a semana. #cansado #down,74898970,Twitter for Android,445689832493563904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445677319102148608,2014-03-17T21:45:27.000Z,everyone,Uma mensagem alentadora de crianças com síndrome de #Down às futuras mamães (vídeo legendado). >> http://someurl >> @someuser,204377038,Linkis: turn sharing into growth,445677319102148608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445604782216998912,2014-03-17T16:57:13.000Z,everyone,Down: ouça a nova faixa We Knew Him Well http://someurl #Down,28278145,dlvr.it,445604782216998912,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",pt,#down,,,
445599959229149184,2014-03-17T16:38:03.000Z,everyone,#Down mostra nova música http://someurl #notícias,462096817,Google,445599959229149184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445580801418485760,2014-03-17T15:21:56.000Z,everyone,MERCADO LIVRE #DOWN #ANONEMOUS,278711294,TweetDeck,445580801418485760,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445559712642498560,2014-03-17T13:58:08.000Z,everyone,Campanha responde carta de mãe preocupada sobre o filho com Síndrome de Down: http://someurl | #Marketing #Campanha #Down,398190944,TweetDeck,445559712642498560,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445374697442910208,2014-03-17T01:42:57.000Z,everyone,Orgulhinho da irmã!! #groupie #down @ Manifesto Rock Bar http://someurl,1560144979,Instagram,445374697442910208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
445330690734034945,2014-03-16T22:48:05.000Z,everyone,Gatorade 10k que realmente fueron 11.3k  #down #misióncumplida #running #primeros10k #yopuedo #eplote... http://someurl,850370382,Instagram,445330690734034945,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
445323701106790400,2014-03-16T22:20:18.000Z,everyone,@someuser Sindrome de #Down,128324664,Twitter Web Client,445323701106790400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,42933426,,
444672384583225344,2014-03-15T23:42:59.000Z,everyone,Jovens com #Down pedem em vídeo: não tenha medo de #FilhoEspecial http://someurl   @someuser #DearFutureMom,329857969,Twitter Web Client,444982119178436608,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,329857969,,"[{'type': 'replied_to', 'id': '444790753156673536'}]"
444956692501897216,2014-03-15T22:01:57.000Z,everyone,kkkk eu tenho que rir dessas fita. | #ela #só #pode #ter #down,284128555,Facebook,444956692501897216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
444874302115307520,2014-03-15T16:34:33.000Z,everyone,Apenas apaixonado por esse álbum #tpr #going #music #play #hell #taylor #like #down http://someurl,132531386,Instagram,444874302115307520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
444839441853874179,2014-03-15T14:16:02.000Z,everyone,Não consigo fazer o #Down da #MTape!,1092903163,Twitter Web Client,444839441853874179,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
444672384583225344,2014-03-15T11:02:34.000Z,everyone,Jovens com #Down pedem em vídeo: não tenha medo de #FilhoEspecial http://someurl  @someuser #DearFutureMom,329857969,Twitter Web Client,444790753156673536,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,329857969,{'place_id': '5722ff20ba67083b'},"[{'type': 'replied_to', 'id': '444672384583225344'}]"
444672384583225344,2014-03-15T03:12:12.000Z,everyone,Jovens com #Down pedem em vídeo: não tenha medo de #FilhoEspecial http://someurl @someuser #DearFutureMom,329857969,Twitter for Websites,444672384583225344,"{'retweet_count': 3, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
444511147279282176,2014-03-14T16:41:49.000Z,everyone,@someuser New #tango? Adorei ótima pro momento #down que estou| LINdo...o clip #Brigaduuuuuuuuu bom dia pra ti,1080584670,Twitter Web Client,444513740231548928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,85892775,,"[{'type': 'replied_to', 'id': '444511147279282176'}]"
444479359194529792,2014-03-14T14:25:11.000Z,everyone,"E pra sexta feira vamos com #Down, #KingdomOfSorrow, #StuckMojo e #Crowbar. Music man, isso melhora td, sempre!!",46872117,MetroTwit,444479359194529792,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
444229522914033664,2014-03-13T21:52:26.000Z,everyone,Sembra che youtube sia ancora #down #youtubedown,81569914,Twitter Web Client,444229522914033664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,,,
444209150516420608,2014-03-13T20:31:29.000Z,everyone,"Ouça a nova música do The Kooks, Down. #Ouça #Down #TheKooks| | http://someurl http://someurl",858237000,Facebook,444209150516420608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
444104508692381696,2014-03-13T13:35:40.000Z,everyone,Dia Internacional da Síndrome de #Down: http://someurl via @someuser,88280544,Twitter for Websites,444104508692381696,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",ca,#down,,,
443957505564364800,2014-03-13T03:51:32.000Z,everyone,"Fala com Deus, conta pra Ele ;) #Deus #amigo #bad #down #compreensão #boanoite http://someurl",2272302204,Instagram,443957505564364800,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443925792436027392,2014-03-13T01:45:31.000Z,everyone,"Ouça a nova música do The Kooks, Down. #Ouça #Down #TheKooks| | http://someurl",62518451,Hootsuite,443925792436027392,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443923527716962304,2014-03-13T01:37:58.000Z,everyone,@someuser ok calme #down pis va parler a corentin,1726637792,Twitter for iPhone,443923892730880000,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#down,1553777126,,"[{'type': 'replied_to', 'id': '443923527716962304'}]"
443803930842394624,2014-03-12T17:41:17.000Z,everyone,#youtube  #down  #Google fai qualcosa :-),162851140,Twitter Web Client,443803930842394624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",it,#down,,,
443790879464366080,2014-03-12T16:49:25.000Z,everyone,#youtube #down 500 server error,47892959,Twitter for Mac,443790879464366080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
443518892884123648,2014-03-11T22:48:38.000Z,everyone,Amando essa música nova do The Kooks http://someurl #TheKooks #Down,18161100,Twitter Web Client,443518892884123648,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443486562454872065,2014-03-11T20:40:10.000Z,everyone,e essa nova música nova dos @someuser :))| #Down,81986256,Twitter Web Client,443486562454872065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443475031373656065,2014-03-11T19:54:21.000Z,everyone,"http://someurl e o refrão é quase um desce, novinha, desce #Down #Kooks4 @someuser",66920238,Twitter for Android,443475031373656065,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443420454397566976,2014-03-11T16:17:29.000Z,everyone,Image Vidio #VEVO @someuser - #down #tomdelonge #markhoppus #travisbarker http://someurl,2261152459,Twiterous,443420454397566976,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
443419526332678145,2014-03-11T16:13:48.000Z,everyone,Gripe BOA ! #tired #down #unflexion #cold #flux http://someurl,2226960966,Instagram,443419526332678145,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443402612193230848,2014-03-11T15:06:35.000Z,everyone,Como educar uma criança com Síndrome de #Down http://someurl via @someuser,33718966,Twitter for Websites,443402612193230848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
443206963275771904,2014-03-11T02:09:09.000Z,everyone,"há uma hora sem Internet, aliás #parabens #Net #virtua #FAIL #down",56851995,Twitter for Android,443206963275771904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
443114892577366016,2014-03-10T20:03:17.000Z,everyone,Morreu ou não morreu? #Pantera #down http://someurl,232671796,Twitter Web Client,443114892577366016,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
442734580425322496,2014-03-09T18:52:04.000Z,everyone,"E ai gostaram? Virei fankeiro, Ha Ha Ha, só que nunca !!! #happy #melody #mistakes #down #radical #bad... http://someurl",350989962,Instagram,442734580425322496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
442732131589304321,2014-03-09T18:42:20.000Z,everyone,Parachute. #sky #sun #down #nofilter #lovely #day #back #home #field #picoftheday #photooftheday... http://someurl,350411474,Instagram,442732131589304321,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': 'e466b255a5a16cae', 'coordinates': {'type': 'Point', 'coordinates': [2.75351704, 48.83815963]}}",
442640838976225280,2014-03-09T12:39:34.000Z,everyone,Supervisor  #Down http://someurl  #jobfairyDown #jobfairy,93990863,Twitter for Websites,442640838976225280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",es,#down,,,
442484915284623361,2014-03-09T02:19:59.000Z,everyone,4 acara ACC . . .| #down,307401789,Mobile Web (M2),442484915284623361,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",in,#down,,,
442481182631297025,2014-03-09T02:05:09.000Z,everyone,Carrete #down #mambo #hastaabajo #perreo #zorron #reñaca #pizza #amiguis abrilhe @someuser http://someurl,121243144,Instagram,442481182631297025,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
442453992254496768,2014-03-09T00:17:06.000Z,everyone,"E tudo que era minha verdade por 11 meses está indo por água abaixo. Ora estou de boa, ora #DOWN por causa da situação.",81441793,Twitter Web Client,442453992254496768,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,{'place_id': '68e019afec7d0ba5'},
442055408262189056,2014-03-07T21:53:16.000Z,everyone,@someuser @someuser #DOWN PART 2 #FOXXYS #STRIPCLUBTRAPPIN: http://someurl via @someuser,47902121,Twitter for Websites,442055408262189056,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",en,#down,52278079,,
442045379950157824,2014-03-07T21:13:26.000Z,everyone,Oh my God :O | #rain #down #Bauru #SP #Brazil | Vai chover e chover muito!! http://someurl,153160363,Instagram,442045379950157824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441783483342413825,2014-03-07T03:52:45.000Z,everyone,"Essa chuva, esse clima e eu gripando. #down http://someurl",192735106,Instagram,441783483342413825,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441703652328472576,2014-03-06T22:35:31.000Z,everyone,Mulher nascida no #ES é reconhecida como a mais idosa com síndrome de #Down | http://someurl http://someurl,93929641,Hootsuite,441703652328472576,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441575706439741440,2014-03-06T14:07:07.000Z,everyone,Mulher nascida no ES é reconhecida como a mais idosa com síndrome de #Down | http://someurl http://someurl,93929641,Hootsuite,441575706439741440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441429008602128384,2014-03-06T04:24:11.000Z,everyone,Noites de revelações😂😂 @someuser #down,1666209848,Twitter for iPhone,441429008602128384,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
441413441686081536,2014-03-06T03:22:20.000Z,everyone,#Its #Goin #Down #CashTimes #Crown #The #Mic #HipHop #Showcase #Get #Your #Tix #Now bx_est91nino... http://someurl,233013304,Instagram,441413441686081536,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441385749087551490,2014-03-06T01:32:17.000Z,everyone,Telepronter pre-histórico.| #telepronter #blackboard #down #wig http://someurl,127320699,Instagram,441385749087551490,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441334865272004608,2014-03-05T22:10:06.000Z,everyone,Pésimo !!! #angry #down #fuck #thinking,160689669,Twitter for iPhone,441334865272004608,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
441299303873523712,2014-03-05T19:48:47.000Z,everyone,"ele : gata o seu pai é verdureiro | ela : não , porque ?| ele : porque tem um alface preso no seu dente  hehehe| #DoWn |@someuser",2374170708,Twitter Web Client,441299303873523712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440989063810514944,2014-03-04T23:16:00.000Z,everyone,Rolezito #roller #df #sport #eixaonorte #down #carnarock #carnaval @ Eixão Norte http://someurl,1228212493,Instagram,440989063810514944,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': '5722ff20ba67083b', 'coordinates': {'type': 'Point', 'coordinates': [-47.88262367, -15.76739216]}}",
440956666151194624,2014-03-04T21:07:16.000Z,everyone,"Para a próxima, cara organização do #carnaval de #torres, seria bom pensar em servidores #linux para não acontecer o mesmo #bilheteira #down",15159950,Twitter for Android,440956666151194624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440946530292600832,2014-03-04T20:26:59.000Z,everyone,Finalizando mais um dia na certeza de que coisas superiores virão! #Sunset #twilight #down #sundown... http://someurl,504914609,Instagram,440946530292600832,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440875339733286912,2014-03-04T15:44:06.000Z,everyone,Amanece RioIV #Down #Sky #Morning #Cloud #Build #Cousin #House #Beautiful http://someurl,411622091,Instagram,440875339733286912,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440836574096658432,2014-03-04T13:10:04.000Z,everyone,Qual o segredo da felicidade???? #bomdia #goodmorning #triste #down http://someurl,2173890785,Instagram,440836574096658432,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440673460818173954,2014-03-04T02:21:55.000Z,everyone,Não sei mais fazer perguntas. Como mesmo que se monta uma entrevista? #jornalismo #reportagem #try #carnaval #down,577180601,Facebook,440673460818173954,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440621173555339264,2014-03-03T22:54:08.000Z,everyone,"É vero, anche per me mio fratello é mio fratello e non #Down Emanuele sei un gran Signore #hotelseistelle | @someuser",105102290,Twitter for BlackBerry,440621173555339264,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",it,#down,,,
440276273760575488,2014-03-03T00:03:38.000Z,everyone,#Live #Down #:( (@ Mansão dos Silva) http://someurl,157104480,Foursquare,440276273760575488,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': 'db9c4aad9eba2535', 'coordinates': {'type': 'Point', 'coordinates': [-35.29723309, -8.00257935]}}",
440250897688707072,2014-03-02T22:22:48.000Z,everyone,Me sentindo #down,74630038,Tweetbot for iOS,440250897688707072,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",pt,#down,,"{'place_id': '6cbb3f4902362745', 'coordinates': {'type': 'Point', 'coordinates': [-37.35797063, -5.18486642]}}",
440198477818376192,2014-03-02T18:54:30.000Z,everyone,#Down e Living Colour promovem baile Funk na Austrália http://someurl #vídeos #livingcolour,462096817,Google,440198477818376192,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
440149874982780928,2014-03-02T15:41:22.000Z,everyone,#Carnavales2014 #Bailarinas #Friends #Down loquiitah96 http://someurl,235996262,Instagram,440149874982780928,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",fr,#down,,,
439794234653421568,2014-03-01T16:08:11.000Z,everyone,vida da alegrias não importa as dificuldades #Down http://someurl,84483347,Facebook,439794234653421568,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
439603258416697345,2014-03-01T03:29:18.000Z,everyone,@someuser Que pacho http://someurl #DOWN @someuser @someuser @someuser @someuser http://someurl #LiberenAArturo,2273360688,Twitter Web Client,439603258416697345,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,289426556,,
439538074041995264,2014-02-28T23:10:17.000Z,everyone,@someuser http://someurl is tango #down,2351898114,Twitter Web Client,439538074041995264,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",tl,#down,69206195,,
439206372090347520,2014-02-28T01:12:13.000Z,everyone,"FINALMENTEEEEEE!! Flagra o novo look, marianitcha #bowser #mii #BOW #DOWN #BITCHES http://someurl",808164726,Instagram,439206372090347520,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
439115874554109953,2014-02-27T19:12:37.000Z,everyone,Ia preguiça de pegar o controle kkk #DOWN,182147401,Twitter for Android,439115874554109953,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
439110339092049920,2014-02-27T18:50:37.000Z,everyone,Atardecer. #nofilter #valencia #home #today #sun #goes #down #atardecer http://someurl,420551626,Instagram,439110339092049920,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
439095371403251712,2014-02-27T17:51:09.000Z,everyone,Down: revela detalhes do novo EP #Down http://someurl,38574125,Twitter for Websites,439095371403251712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
439088234937589761,2014-02-27T17:22:47.000Z,everyone,Down: informações sobre o novo EP IV - Part Two http://someurl #Down,28278145,dlvr.it,439088234937589761,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",pt,#down,,,
439058068920602624,2014-02-27T15:22:55.000Z,everyone,#Down revela título e tracklist de novo EP http://someurl #notícias,462096817,Google,439058068920602624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
439040658842849280,2014-02-27T14:13:44.000Z,everyone,Uma dica:| QUEM TI AMA NAUM VAI DESISTIR NUNCA.| | #DOWN,182147401,Twitter for Android,439040658842849280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
438798995809251328,2014-02-26T22:13:27.000Z,everyone,#Síndrome de #Down. Portal de vídeos Down TV http://someurl,88916552,Twitter for Websites,438798995809251328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
438755812320624640,2014-02-26T19:21:52.000Z,everyone,Down: vídeos de show no Soundwave Festival http://someurl #Down,28278145,dlvr.it,438755812320624640,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",pt,#down,,,
438703192847966208,2014-02-26T15:52:46.000Z,everyone,só pra começar no ritmo :D #Rihanna #Man #Down <3 http://someurl,342330823,Instagram,438703192847966208,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",pt,#down,,,
