lang,created_at,public_metrics,reply_settings,text,id,author_id,conversation_id,source,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,2013-12-07T00:55:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser BOy BYeeee!!!! #omg #sayitright #annoyed #justkidding haha,409123967597699072,61341601,409123670410276864,TweetCaster for Android,#annoyed,,850430317,"[{'type': 'replied_to', 'id': '409123670410276864'}]"
tl,2013-12-06T18:39:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,I understand he waz Great but ba makudlale yena mini nobusuku bayo etivini hay ayikho!!.....asizobhatala tv license fo lembanxo!!#annoyed,409029290295308288,1356123956,409029290295308288,Twitter for BlackBerry®,#annoyed,,,
tl,2013-12-06T17:04:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Windows ko update abhi hna hai....,,| #feeling #annoyed",409005489595228160,1410507356,409005489595228160,Twitter for Android,#annoyed,,,
tl,2013-12-06T15:48:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,May globe fb save promo ad rin ba sa mha facebook app niyo? @someuser #annoyed,408986233553948674,143866854,408986233553948674,Twitter for Android,#annoyed,,,
tl,2013-12-06T13:19:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung saya at kilig ko kanina biglang nawala. Buseeeet na babae. Panira ng araw. Tsktsk. -___- #Annoyed,408948835201732608,265863766,408948835201732608,Twitter for Android,#annoyed,,,
tl,2013-12-06T10:55:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,SIM DEACTIVATED!NAG TE-TEXT KASI SI SATAN!BWESIT!| | #annoyed :-@,408912570389889024,1271411761,408912570389889024,Facebook,#annoyed,,,
tl,2013-12-06T10:16:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"@someuser sakit sa ulo. songs of 1D playing, max vol, paulit ulit uliiit. gahd, adings crazy over 1D! #pissed #annoyed support me",408902749305069568,373343644,408902749305069568,Mobile Web (M2),#annoyed,,,
tl,2013-12-06T06:01:50.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Stress na nga yung tao mambabadtrip ka pa!!! 😡😒 #annoyed,408838675171385344,130542873,408838675171385344,Twitter for iPhone,#annoyed,"{'place_id': '8f9664a8ccd89e5c', 'coordinates': {'type': 'Point', 'coordinates': [-79.4246749, 43.70516141]}}",,
tl,2013-12-06T05:15:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Kaboring. Wala pang magandang mapanood. Tapos naiirita ka. #Annoyed,408827118546452480,561848713,408827118546452480,Twitter for Android,#annoyed,,,
tl,2013-12-06T04:27:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Gusto ko ng katahimikan!| Ang iingay ng mga babae dito sa bahay! >:(| #annoyed #baguhan,408814870423822336,2232412434,408814870423822336,Twitter Web Client,#annoyed,,,
tl,2013-12-06T02:41:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Umasta ng tama. Tandaan, masamang galitin ang walang tulog at gutom!!! #annoyed",408788174370926593,343156747,408788174370926593,Twitter for BlackBerry®,#annoyed,,,
tl,2013-12-06T02:33:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Kung yayaman ka sa dami ng Likes ng Status mo, Sige magmalaki ka. Kung Hindi. Leche, Tapon pa kita! -_-  #Annoyed  #Vacant #NUlrc",408786137931853824,468557933,408786137931853824,Facebook,#annoyed,,,
tl,2013-12-06T02:04:44.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",everyone,Haynako. Aga-aga. #annoyed,408779005764976640,166046448,408779005764976640,Twitter for iPad,#annoyed,,,
tl,2013-12-05T18:17:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nag nag nag. #annoyed,408661380745555968,1697904787,408661380745555968,Twitter for iPhone,#annoyed,,,
tl,2013-12-05T14:10:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"wla na ko sa school pero, bakit, yung comart pa rin nasa isip ko ?! #annoyed",408599220124254208,583882827,408599220124254208,Twitter for Android,#annoyed,,,
tl,2013-12-05T13:25:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Gisapot nko. Galagot kos world. Huhu ngano naman ko oi. #MeAgainstTheWorld ang peg dah. Hahaaaay. #BadDay #Moody #Irritated #Annoyed,408587860824965120,232535884,408587860824965120,Twitter for BlackBerry®,#annoyed,,,
tl,2013-12-05T12:35:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",everyone,#annoyed #at #this #damn #weather ooh hashtags.,408575251132317696,713578968,408575251132317696,Twitter for iPhone,#annoyed,,,
tl,2013-12-05T12:03:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"In-unfriend na nila ako, Bina-block pa nila ako... #Annoyed",408567376519499776,269639203,408567376519499776,Twitter Web Client,#annoyed,,,
tl,2013-12-05T10:47:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,kalabog here! kalabog there! g-r-r! di na ako nakatulog dahil sa inyo! gabi na papasok na naman ako! amp! #annoyed #sleepy,408548049934241792,362329122,408548049934241792,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [121.0996041, 14.5732157]}}",,
tl,2013-12-05T10:39:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Kung sino sino nalang nagaadd sa FB. 😤 #annoyed,408546074148630528,167348866,408546074148630528,Twitter for iPad,#annoyed,,,
tl,2013-12-05T08:35:49.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,RT @someuser eh kung bumibili ka ng sarili mong gamit diba >:( #annoyed,408515039121788928,300570443,408515039121788928,TweetDeck,#annoyed,,,
tl,2013-12-05T08:12:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,@someuser Jusko e di wag. Madali ako kausap. Bahala ka sa buhay mo. #liberating #annoyed,408509153628258304,352096987,408509153628258304,Twitter for Android,#annoyed,,,
tl,2013-12-05T08:06:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Jusko e di wag. Madali ako kausap. Bahala ka sa buhay mo. #liberating #annoyed,408507686615932929,378887821,408507686615932929,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [121.0356504, 14.6339607]}}",,
tl,2013-12-05T07:55:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Habang pinapanood ko ang every episode ng  #whenamanfallsinlove online payamot ng payamot ung eksena ! Errr !| #Annoyed| #Irritated,408504852809928704,1280232332,408504852809928704,Twitter for Android,#annoyed,,,
tl,2013-12-05T06:12:44.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"WTF?! Sa dinami dami ng kantang pwedeng mag stuck sa utak ko, Whoops kiri pa! #annoyed 😒😣",408479028870254592,329182778,408479028870254592,iOS,#annoyed,,,
tl,2013-12-05T00:29:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,yung katabi mo sa workplace na paulit ulit nagsasabi na masakit ulo nya.seriously ano gusto mo gawin ko?! #annoyed #pissed #meangirl,408392606008090625,1217469061,408392606008090625,Twitter for iPhone,#annoyed,,,
tl,2013-12-04T16:13:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ano ba iyan inadd ako ng CEU kpoppers | -__- lollll di ako KPOP!!! #Annoyed -__-,408267819566907393,1890232010,408267819566907393,Twitter Web Client,#annoyed,,,
tl,2013-12-04T12:32:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,Lord!!! Kunin mo na ako!! 😩😩😩😩 #annoyed,408212324374151168,1014906078,408212324374151168,Twitter for iPhone,#annoyed,,,
tl,2013-12-04T12:26:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Sige, yung aso na ang cute... -_- #annoyed",408210608513769473,1911212569,408210608513769473,Twitter Web Client,#annoyed,,,
tl,2013-12-04T10:49:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Evening.. :) naiinis ako tsssk..#selfie #annoyed #chophair #ririhair #igers #tartlabsyou #topakinlang... http://someurl,408186169739206657,1973252017,408186169739206657,Instagram,#annoyed,,,
tl,2013-12-04T10:21:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,So anong pinaglalaban mo? -.- #Annoyed,408179274806349824,754560198,408179274806349824,Twitter for Android,#annoyed,,,
tl,2013-12-04T09:31:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mag uba-uba? Feeeler abi mu hot! >:( #annoyed,408166627385933824,257780785,408166627385933824,Twitter for iPhone,#annoyed,,,
tl,2013-12-04T08:44:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Ok n sna ehh..| Cnira mo pa...,| Amp...| Paslmat ka mtaas ka...| #annoyed #shift #day #work @ Spa Pool@someuser http://someurl",408154791903518720,146881202,408154791903518720,Instagram,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [98.253728, 8.744321]}}",,
tl,2013-12-04T08:11:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung feeling na nag sasalita ka tapos may naglalaro ng bejeweled. 😡 Nw: Privilege speech. #annoyed #intimidate http://someurl,408146444332171265,189395320,408146444332171265,Twitter for iPad,#annoyed,,,
tl,2013-12-04T04:38:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mga angatch lagi mga barista dri sa sm!!! #annoyed (@ Starbucks Coffee) http://someurl,408092817022779392,388669853,408092817022779392,Foursquare,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [123.91870022, 10.31046486]}}",,
tl,2013-12-04T03:20:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi ba pedeng malamig na lang ang panahon pero hindi ako aatakihin ng asthma. Package deal ba ang paglamig ng panahon sa asthma? #annoyed,408073277597184000,867959298,408073277597184000,Mobile Web (M2),#annoyed,,,
tl,2013-12-04T00:46:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Facebook,anung problema mo? dami ko pang di nakukuha na files! #annoyed",408034422558953472,77939987,408034422558953472,Twitter Web App,#annoyed,,,
tl,2013-12-03T22:05:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Dafuq mayn #annoyed,407994090484432896,416671711,407994090484432896,Twitter for iPhone,#annoyed,,,
tl,2013-12-03T15:28:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,faucet ang peg ng nose ko #annoyed,407894161694535680,1643277673,407894161694535680,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [121.0036902, 14.5485932]}}",,
tl,2013-12-03T14:32:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nakaka ISTRESS :( | | Bahala na bukas .... | Matutulog na ko ...| Nakakainis na nakakapagod na nakakasawa ! | | #goodnight #tired #annoyed,407880126160842752,616210398,407880126160842752,Twitter for iPad,#annoyed,,,
tl,2013-12-03T14:00:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Yung mga babaeng PAmpam lang mapansin lang,hala cge bukaka pa!| #annoyed #katimoteh",407871984282783744,2199572622,407871984282783744,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [120.6221193, 16.3760252]}}",,
tl,2013-12-03T12:48:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Papadlock muna ko pansamantala. Good night. -_- #annoyed #reallayp,407853876730019840,606401980,407853876730019840,Twitter Web Client,#annoyed,,,
tl,2013-12-03T11:44:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bakit pa ko mageFB kung puro mukha mo lang naman makikita ko?? #annoyed,407837638599516161,891120672,407837638599516161,Plume for Android,#annoyed,,,
tl,2013-12-03T01:48:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nakakahiya naman na ibang school pa ang magadjust para sa school na pinapasukan ko diba? #annoyed #fromthesame #oldtraditionalsystem. ;(,407687786674675712,57328374,407687786674675712,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [120.9863612, 14.6077411]}}",,
tl,2013-12-03T01:35:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,mukhang naiinis #annoyed http://someurl,407684362973360128,583882827,407684362973360128,Twitter for Android,#annoyed,,,
tl,2013-12-02T18:40:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,uyaycula ik*k* uruby! #annoyed,407580088394592256,1366942068,407580088394592256,Facebook,#annoyed,,,
tl,2013-12-02T17:14:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yung picture na to kasing LABO na ng pasyensya ko sayo -_-| #annoyed#bad#impatience#begoodtome#feelings:/ http://someurl,407558320137203714,1583735706,407558320137203714,Instagram,#annoyed,,,
tl,2013-12-02T13:05:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,NakakaBadTrip :-(| | #Annoyed #Sad,407495785207848960,951383208,407495785207848960,Facebook,#annoyed,,,
tl,2013-12-02T12:59:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Badtrip! Leche #annoyed,407494149156249601,622660835,407494149156249601,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [120.9959979, 14.6116524]}}",,
tl,2013-12-02T10:42:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ung nasasacrifice ung family time mo ng dahil sa BOL!!!!!!!! #annoyed,407459729846177792,1585625648,407459729846177792,Twitter Web Client,#annoyed,,,
tl,2013-12-02T09:36:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi naman famous pero may poser?! Hahaha wtf! May utak kaba? Im sure wala :) #annoyed,407443245577158656,320621992,407443245577158656,Twitter for iPhone,#annoyed,,,
tl,2013-12-02T08:31:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi ka naman siguro mahirap mahlin diba? marunong ka din siguro mag appreciate diba?| | tanungang CONDE.| | #ANNOYED. -_-,407426871672832000,472983299,407426871672832000,Facebook,#annoyed,,,
tl,2013-12-02T06:26:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Haissssttt, false alarm!!!!| palagpat na ang iban kalat sng d matuod nga balita! | | #annoyed http://someurl",407395224118657024,122048009,407395224118657024,Facebook,#annoyed,,,
tl,2013-12-02T05:42:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"Simple lang. Pag gutom, kumain ka. Pag gusto mo pa magbasa, magbasa ka pa. Andami pang sinasabi e.  #annoyed",407384232831381504,1086126668,407384232831381504,Twitter for iPhone,#annoyed,,,
tl,2013-12-02T03:26:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Yung nagdebut yung kaibigan mo, tapos hindi kayo ininvite. #Annoyed #Disappointed",407350043809558528,561848713,407350043809558528,Twitter for Android,#annoyed,,,
tl,2013-12-01T15:31:32.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,WALA AKONG PAKIELAM SA NARARAMDAMAN MO TANGINA MO GAGO #annoyed,407170105693310976,94755752,407170105693310976,Twitter for BlackBerry®,#annoyed,,,
tl,2013-12-01T13:23:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,ang kuleettttttttttt!!! #annoyed,407137990868094976,774711368,407137990868094976,Twitter Web Client,#annoyed,,,
tl,2013-12-01T11:27:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Yun bang hindi ka makapagfocus sa ginagawa mo dahil ang ingay ng kapitbahay mo! Sarap ipalumod nung mic!!| | #annoyed| #cantfocus,407108656006578176,2166454093,407108656006578176,Twitter for Android,#annoyed,,,
tl,2013-12-01T10:06:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"Dear Etisalat, anong petsa na?? wala pa ba kayong update sa plan application ko??? baka 2014 na wala p rin.. #annoyed",407088419739680768,191829711,407088419739680768,Twitter Web Client,#annoyed,,,
tl,2013-12-01T05:46:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"like lang ng like, mapapansin ka din nyan #annoyed",407022869806215170,480210944,407022869806215170,Twitter Web Client,#annoyed,,,
tl,2013-12-01T05:32:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Grabe kahapdos -_- pahawa! umai nindot pawala ani? #pimples #wrinkles #annoyed :/ http://someurl,407019269718016000,146470466,407019269718016000,Instagram,#annoyed,,,
tl,2013-12-01T04:06:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Nakakairita yung mga malandi sa AdZU secret files. Bale man kusi el pipita. Haha #annoyed,406997704359682048,143866854,406997704359682048,Twitter for Android,#annoyed,,,
tl,2013-12-01T03:42:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Nakakainis yung mga nagppm sayo sabay kapag nireplyan mo na, warep naman. #seenzoned is #annoying... Feeling #annoyed hahaha! Lahat na xD",406991771747356672,250428290,406991771747356672,Twitter Web Client,#annoyed,,,
tl,2013-12-01T00:22:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",everyone,"Yung kaklase mong panay ang GM! Geh, tuloy mo lang yan! -_- #annoyed",406941222729547776,297331325,406941222729547776,Twitter Web Client,#annoyed,,,
tl,2013-12-01T00:13:58.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,Samoka aning mommy nganung mura ni siyag tala kung di sila ka skype ni daddy uhhh crazy!! #annoyed,406939190740275200,366014774,406939190740275200,Twitter for iPhone,#annoyed,,,
tl,2013-11-30T16:07:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Wish mong pumayat this christmas?! DUH-, sarili mo lang makakatulong niya,Miss. #Annoyed",406816824907399168,426586707,406816824907399168,UberSocial for Android,#annoyed,,,
tl,2013-11-30T14:03:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,@someuser #annoyed hashtag whyy,406785590982500352,881763601,406785590982500352,Twitter for Android,#annoyed,,,
tl,2013-11-30T13:54:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,wow. gin-off nila ang tv para mas makagahod pa gid sila. #annoyed,406783348111974400,304275866,406783348111974400,Twitter for Android,#annoyed,,,
tl,2013-11-30T12:33:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Di ako maka-change ng background. Porke se? @someuser #annoyed,406762950578290688,240135375,406762950578290688,Twitter Web Client,#annoyed,,,
tl,2013-11-30T11:31:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Ewan ko ba sa twing mangangatwiran ako, nagmumukha akong masama.| | #annoyed #badday #shit",406747283422601216,1954333891,406747283422601216,Twitter Web Client,#annoyed,,,
tl,2013-11-30T01:29:02.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,@someuser ay nku. Mga taong mapilit. Hahaha! Kainis! #Annoyed,406595696855240704,285142689,406594859168825344,Twitter for Android,#annoyed,,371116089,"[{'type': 'replied_to', 'id': '406595159837515776'}]"
tl,2013-11-29T20:13:54.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",everyone,U always say dat u are educated den wat r u doing ryt now? buti na lng pla hndi aq edukado ka2lad mo kc mas may utak pa ko sau..#annoyed,406516387893358592,125911011,406516387893358592,Twitter Web Client,#annoyed,,,
tl,2013-11-29T18:44:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Dafuq .. -.- #annoyed,406493784499712001,953951136,406493784499712001,Twitter Web Client,#annoyed,,,
tl,2013-11-29T16:24:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,WAG LANG SANA MAG OA OA SAMOK GUD. 👊😼 #annoyed,406458735687503872,1460105496,406458735687503872,Twitter for iPhone,#annoyed,,,
tl,2013-11-29T14:32:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,#Annoyed #PissedOff atbp. Synonyms nyan!,406430592410992640,627376617,406430592410992640,Twitter for iPhone,#annoyed,,,
tl,2013-11-29T13:14:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Galing talaga magdeny ng mga lalake!!! #annoyed 😤😠,406410843631284224,187853598,406410843631284224,Twitter for iPad,#annoyed,,,
tl,2013-11-29T13:14:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Kailangan pa palang tadtadin ng TWEET para mapansin?| At kailangan pala talaga tadtadin ung TWEET para mapansin?| #annoyed,406410775238942721,1654352658,406410775238942721,Twitter for iPhone,#annoyed,,,
tl,2013-11-29T12:54:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Hindi na dapat sinasariwa ang mga bagay sa nakaraan para hindi nagmumulto! hahaha :) #annoyed,406405729566720000,1127801287,406405729566720000,Twitter Web Client,#annoyed,,,
tl,2013-11-29T11:07:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",everyone,"Tantanan mo ako sa pagpapalike ng DP mo. Di ko ikakaunlad yan. If nobody likes ur dp, please accept it -.- #Annoyed",406378963985264640,593589908,406378963985264640,Write Longer,#annoyed,,,
tl,2013-11-29T09:51:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,that awkward moment n ssbhn syo ng saleslady n kmkha m yng endorser nla ..da eff ..#jellybean #annoyed,406359749492355074,164279220,406359749492355074,Mobile Web (M2),#annoyed,,,
tl,2013-11-29T04:36:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,**|  WALA NAMANG MABUTING TAO EE :)|  Unless nlang kung Pinakita Mong Mabait ka :D| |  #Annoyed,406280559506518016,1054975340,406280559506518016,Facebook,#annoyed,,,
tl,2013-11-29T03:42:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Bat may nagrerequest ng relationship status out of nowhere? Ang jeje amp! #annoyed,406266944782729217,331649464,406266944782729217,Twitter for BlackBerry®,#annoyed,,,
tl,2013-11-29T00:42:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Mga wala talagang magawa. Mano tumulong na lang sa mga  yolanda victim #annoyed #textscam @someuser @someuser http://someurl,406221596798353408,366348953,406221596798353408,Twitter for Android,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [120.9513478, 14.6481635]}}",,
tl,2013-11-28T20:19:08.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",everyone,"@someuser mothona wa lona o buletse radio full blasts and o dlala marete-reterete, ha nkampa ka fitlha guesthouse. #Annoyed",406155317639409665,158014826,406155317639409665,Mobile Web (M2),#annoyed,,425635810,
tl,2013-11-28T15:58:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Oh eto blade! Wag sa pulso, sa dila mo gamitin. Kairita ka. #Annoyed.",406089684515700737,50182401,406089684515700737,Twitter for BlackBerry®,#annoyed,"{'coordinates': {'type': 'Point', 'coordinates': [121.08844, 14.62915]}}",,
tl,2013-11-28T14:54:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Naalala ko nnman yung katabi ko sa bus lastnight na nagmamasturbate sa tabi ko. Ewwness! Pang twice na yun. Yung totoo? #annoyed,406073715185569792,358091010,406073715185569792,Twitter Web Client,#annoyed,,,
tl,2013-11-28T12:22:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ingay mo! #annoyed,406035334548316160,219842918,406035334548316160,Twitter Web Client,#annoyed,,,
tl,2013-11-28T11:44:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,lumabas lang acouh nagtrapic nah:)))|  wahhahahha kapal:(( | #annoyed,406025925734588416,2165910470,406025925734588416,Twitter Web Client,#annoyed,,,
tl,2013-11-28T11:39:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Sira agad elec fan? Kayamot need magbili ulet., magasTos #annoyed",406024593648799744,256822216,406024593648799744,Twitter for iPhone,#annoyed,,,
tl,2013-11-28T11:10:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,Ako pa ang nakakatiis #annoyed,406017372466577408,1968305402,406017372466577408,Twitter for Android,#annoyed,,,
tl,2013-11-28T10:43:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",everyone,"Pagkatapos mauso ng peg -ish naman, I bet next na ang -esque. #amused #annoyed",406010435544961024,155524785,406010435544961024,Twitter for BlackBerry®,#annoyed,,,
