source,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets,geo
Twitter for iPad,Shemai!!!!!!!!!!!!!!!!! #scared 😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱😱,everyone,hi,286073612333629440,286073612333629440,561200631,2013-01-01T11:37:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser #PakvsInd yar ye Ashwin Ball karanay se pehlay ruk kyun jata hai -_-#scared :-) :-),everyone,hi,284665651946209280,284665651946209280,452531476,2012-12-28T14:22:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,yeh kya kaum hai ? 192 banaya hai! agli team ne aik choka mara. Chup hogyay hain! #Indians #PakvsInd #scared,everyone,hi,284651605419237376,284651605419237376,714475590,2012-12-28T13:26:45.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Killeen is too ghetto. #scared,everyone,hi,284110520083152898,284110520083152898,396046388,2012-12-27T01:36:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for Android,Daayyyyuuummm. Hot hair. #Scared http://someurl,everyone,hi,280872989455708160,280872989455708160,340769347,2012-12-18T03:11:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Jaaun..?? Ya na jaaun?? Bhukh lagi hain... Khaane mein Undhiyaa hai :D .. Par TV pe serials chal rahi hai.. #scared,everyone,hi,278539384687587328,278539384687587328,408931937,2012-12-11T16:38:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,"ATMAAME HUJJAT ....#scared for world    unhi ghaflat kay lihafon main pray sotay hain/ wo nahin jagtay,so baar jgaya ham nain.#tears#prayers",everyone,hi,275651755457511425,275651755457511425,452531476,2012-12-03T17:24:34.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for Android,Gone rii ortho #scared,everyone,hi,273799835293974528,273799835293974528,409267930,2012-11-28T14:45:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,In panic modee #scared,everyone,hi,272592021141716993,272592021141716993,387935307,2012-11-25T06:46:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,bashnn  🎃👻🎉 #basselsaleh #photography #school #class #bat #scared #frightened #scary #morning #amjadhighsch http://someurl,everyone,hi,271508391548030976,271508391548030976,258838870,2012-11-22T07:00:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Twitter for Android,Aag lage tyare kuvo na khodai #gujrati #shit #scared #exams,everyone,hi,270569384404205568,270569384404205568,57316331,2012-11-19T16:49:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,poor Charlie #surgery #scared,everyone,hi,269520407449702400,269520407449702400,377664223,2012-11-16T19:20:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser abhi kuch nai kaha tha tou bohat kuch keh gaya jab kuch kahay ga tab mera kya hoga? :O #Scared,everyone,hi,269490555204022272,269496634117861377,110759795,2012-11-16T17:46:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,240358769,"[{'type': 'replied_to', 'id': '269495645159690240'}]",
Twitter for iPhone,Julie #scared,everyone,hi,265658172197457920,265658172197457920,368689557,2012-11-06T03:33:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,paper ha but kuch samaj nahi arhi #scared,everyone,hi,265302209770700800,265302209770700800,625941842,2012-11-05T03:59:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser lol hai #Scared,everyone,hi,263672012088696833,263672012088696833,464906216,2012-10-31T16:01:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,191066511,,
Twitter Web Client,Julie #Scared,everyone,hi,263112208626630657,263112208626630657,72684846,2012-10-30T02:56:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Cuujooo #scared,everyone,hi,262082314463485952,262082314463485952,316771282,2012-10-27T06:44:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,ghoost traain with my dancee faam <3 #scared,everyone,hi,259478529526349824,259478529526349824,439362484,2012-10-20T02:17:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Lewisham virgin #scared,everyone,hi,259331864001667072,259331864001667072,793381766,2012-10-19T16:35:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,Jab fatt jati hai toh Aisi shakal hoti hai! 😝 #scared #people #top #skyfall   @ Snow View Top http://someurl,everyone,hi,254635671799619584,254635671799619584,41992577,2012-10-06T17:34:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,"Bohot hi khatarnak hoon main, main hoon Don..Don.. #scared yet?",everyone,hi,254059693574602752,254059693574602752,61826756,2012-10-05T03:25:25.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,Bluue !! #lips #lipstick #blue #scream #school #scared #brazilian #instanlove #ugly  http://someurl,everyone,hi,251503973691949056,251503973691949056,155299886,2012-09-28T02:09:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,#SCARED thee shitt outaa mee!,everyone,hi,251018512255049728,251018512255049728,625414395,2012-09-26T18:00:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Instagram,#hghup #scared http://someurl,everyone,hi,250656882849611776,250656882849611776,123674438,2012-09-25T18:03:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,APUSH. 😳 APUSH. 🌎 APUSH. 🇺🇸 APUSH. 📚 APUSH. ✏  #scared 😖,everyone,hi,250419995450945536,250419995450945536,616810470,2012-09-25T02:22:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#scared,,,
Twitter Web Client,apnay DIl pe haath rkh ke sab bataao who else is #scared!!! abt #surprise,everyone,hi,250267382889713664,250267382889713664,324787845,2012-09-24T16:16:08.000Z,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,MOSHPIT!!!!!!!!!!!! #SCARED,everyone,hi,248540369799757825,248540369799757825,562166701,2012-09-19T21:53:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser bhai LOL na ho jaaye aaj!! #scared,everyone,hi,248451298746327041,248456260293390336,53629769,2012-09-19T16:19:23.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,64192465,"[{'type': 'replied_to', 'id': '248452243970465792'}]",
Twitter for BlackBerry®,@someuser @someuser JHAAJHAAAJHAAAAA#scared,everyone,hi,246341672391294976,246341672391294976,359313512,2012-09-13T20:16:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser gharwalo ne jhaat jala diye hai... Seems lyk my last days of #bachlorhood #scared&happyaswell fir to kharcha bhi nahi hoga #lolz,everyone,hi,239066247466217472,239068681425022976,96091704,2012-08-24T18:36:29.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,55878232,"[{'type': 'replied_to', 'id': '239067762532683777'}]",
Twitter for iPhone,hakshskshlabajisshkahakabsy #scared,everyone,hi,238988380640268288,238988380640268288,62331351,2012-08-24T13:17:24.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,#Scared.....tum mujhe kya daroge...,everyone,hi,236679140152066048,236679140152066048,157265441,2012-08-18T04:21:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web,#TareekhGawahHay ke kabhi kisi PMLN wale ne mujhey jawab nahi diya #Scared http://someurl,everyone,hi,235533609799397378,235533609799397378,465330322,2012-08-15T00:29:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,koi pagal gora mujhe baar baar tweet kar raha hai #scared,everyone,hi,235184528187092993,235184528187092993,384027539,2012-08-14T01:22:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,,,
Mobile Web,Geelay baal bandhnay say jooain toh nahin parteen? #Scared #Azaab,everyone,hi,232923131529003008,232923131529003008,335762006,2012-08-07T19:36:16.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,In the ghettoz #scared,everyone,hi,230762000240738304,230762000240738304,364644418,2012-08-01T20:28:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser yeeaayyy am #SCARED,everyone,hi,229503537548238849,229508340139577344,424845337,2012-07-29T09:27:07.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,717926312,"[{'type': 'replied_to', 'id': '229507616362070016'}]",
Mobile Web,Things i am #scared of!  #thunder #DontTellMySisterPlz!... Akhir izzat naam ki bhi koi cheez hoti hai! :p,everyone,hi,227815323976478720,227815323976478720,327242764,2012-07-24T17:19:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,"@someuser pheri aayo bhane, mero birudhha ma shadyantra garya bhandai...... #scared",everyone,hi,224886330537156608,224894650878668800,287089402,2012-07-16T15:53:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,116440373,"[{'type': 'replied_to', 'id': '224894379935006722'}]",
Twitter for Android,TATTOOTATTOOTATTOO! #scared #nervous #excited #someoneholdmyhand @someuser,everyone,hi,223433969113374722,223433969113374722,346658223,2012-07-12T15:09:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
twicca,Wiz Khalifa Porn!!!!! #scared,everyone,hi,222901821470031872,222901821470031872,272182576,2012-07-11T03:55:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Ghetto hotels < #scared,everyone,hi,222490825190420481,222490825190420481,507680301,2012-07-10T00:42:01.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Echofon,Yu see shee wontt ahtt her #Scared😳,everyone,hi,222022014167298048,222022014167298048,238018233,2012-07-08T17:39:07.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,Bijli girne ki aawaz aayi n meri fatti :p #thunder #lightning #scared #mummy #bachaao #otherbijli,everyone,hi,220611661164318721,220611661164318721,571557161,2012-07-04T20:14:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,@someuser i bet tu ignore karugi apneh chotteh chotteh bacheya nuh..haye rabba enna zulam bacheya naal.. #scared babaji do somthin,everyone,hi,218833567789219841,218834024095940608,563812485,2012-06-29T22:31:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,106524851,"[{'type': 'replied_to', 'id': '218833567789219841'}]",
UberSocial for BlackBerry,Ya raaab ekteebha 7ag Spaain!! #scared #worried #balanteyat,everyone,hi,218090028390297600,218090028390297600,260951374,2012-06-27T21:14:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Goingg muddingg. #scared #takecareofme @someuser,everyone,hi,216767194409877505,216767194409877505,437221059,2012-06-24T05:38:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Wejow mijn hartt :$ #scared,everyone,hi,215147662448664576,215147662448664576,204342395,2012-06-19T18:22:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Gonnaa die #scared,everyone,hi,213687870328803328,213687870328803328,253830348,2012-06-15T17:42:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Yooo! Athi uzongigwaza izi bhejeje #scared lol,everyone,hi,213640485623971840,213640485623971840,227610473,2012-06-15T14:33:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,& Noow Hee Stalkingg ` Mee ;/ #Scared ..,everyone,hi,213498974387179520,213498974387179520,605843636,2012-06-15T05:11:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,"@someuser @someuser Nauzobillah, ye beech mein churail kahan se aagayi! #scared :)",everyone,hi,213244607000092672,213245319058685952,241927792,2012-06-14T12:23:40.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,354301116,"[{'type': 'replied_to', 'id': '213244607000092672'}]",
Twitter SMS,Sheesh .... #Scared,everyone,hi,213071290305757186,213071290305757186,210952840,2012-06-14T00:52:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser #scared. Choka wekhanso ukuziwa bho bho,everyone,hi,211931251689525248,211931860085911553,289215146,2012-06-10T21:24:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,500567193,"[{'type': 'replied_to', 'id': '211931251689525248'}]",
Twitter for iPhone,"Jo darr gaya maindak ban gaya :P @someuser @someuser Ajju, yaar kam se kam ye waali to nahin luunga :P #Scared @someuser",everyone,hi,210780375256023040,210780375256023040,281579392,2012-06-07T17:08:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,"@someuser Ajju, yaar kam se kam ye waali to nahin luunga :P #Scared @someuser",everyone,hi,210774241954635778,210774583983353857,198930830,2012-06-07T16:45:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,63924541,"[{'type': 'replied_to', 'id': '210774241954635778'}]",
Twitter for Android,"#scared :! @someuser @someuser meri zubaan par kala teel hai , mai jo kehti hoon sach ho jata hai :D :P  @someuser @someuser",everyone,hi,208892305267109890,208892305267109890,365895522,2012-06-02T12:06:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,,,
Gravity!,Isko humari hi park mili thi #scared,everyone,hi,205381056323530754,205381056323530754,54829720,2012-05-23T19:33:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
UberSocial for BlackBerry,Yarab wafegna ana oo @someuser :/ #scared #nervous,everyone,hi,205219332077268994,205219332077268994,38193672,2012-05-23T08:51:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,@someuser Gum-naam hai koi..Bad-naam hai koi..kisko khabar..kaun hai tu..Anjaan hai koi ;-)) #1NRI #jstsyng #sachimuchi #manonamano #Scared,everyone,hi,203986618418343939,203999707779960834,147064468,2012-05-20T00:04:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,49310711,"[{'type': 'replied_to', 'id': '203986618418343939'}]",
Twitter for BlackBerry®,Haate hate hate sutton bank! #scared,everyone,hi,203480454857367552,203480454857367552,269459999,2012-05-18T13:41:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,"@someuser Sir jee,exams ke liye toh aapne wish kara tha rather advice di thi :P Ab Results ke liye bhi kuch kahenge? :D #Scared :(",everyone,hi,203419168576512001,203419859445485568,112220595,2012-05-18T09:40:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,76294950,"[{'type': 'replied_to', 'id': '203419168576512001'}]",
Twitter for iPhone,Tattoo sesh #2 waaahhhh #scared,everyone,hi,202324140458385408,202324140458385408,34385096,2012-05-15T09:06:48.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser Guguraa vidhanee varah biruverikoh. And vaives varah gadha. #scared,everyone,hi,199211047876440064,199211047876440064,148722500,2012-05-06T18:56:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,304348355,,
Twitter for iPhone,Omg haathaathaat! #scared,everyone,hi,197757606889136128,197757606889136128,270411325,2012-05-02T18:41:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,"{'place_id': '0cbaaffecade923d', 'coordinates': {'type': 'Point', 'coordinates': [5.54354712, 51.42444496]}}"
Twitter Web Client,@someuser #RamKapoor aaj bhot Garm hai ! #Scared,everyone,hi,194837920622981120,194838540566278144,173087690,2012-04-24T17:21:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,527846971,"[{'type': 'replied_to', 'id': '194837920622981120'}]",
Twitter for Android,"Amita, nooo ): #scared poor charlie ): #numb3rs",everyone,hi,192801279561576449,192801279561576449,274097780,2012-04-19T02:26:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Mobile Web,Ke rata speed maar de way Ausi yo a drivang ka teng....#scared..,everyone,hi,188974744643702785,188974744643702785,222653967,2012-04-08T13:01:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
TweetDeck,"Oh MY Good Lord! @someuser is following me, dekho koi drone tu nahi aa raha hai. #Scared",everyone,hi,187232837110472704,187232837110472704,278135690,2012-04-03T17:39:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Eeeekkk tattoo todaayyy! #scared,everyone,hi,187117719630528513,187117719630528513,252542183,2012-04-03T10:01:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser @someuser eeeeeek.......#scared ha,everyone,hi,186517526438612993,186518661119479808,351579542,2012-04-01T18:21:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,288408057,"[{'type': 'replied_to', 'id': '186517526438612993'}]",
Twitter for iPhone,@someuser sheesh #scared,everyone,hi,185167943938740224,185168190261825538,450677056,2012-03-29T00:55:11.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,361989238,"[{'type': 'replied_to', 'id': '185167943938740224'}]",
Twitter for iPhone,@someuser poor dug #scared,everyone,hi,184343207444877312,184344331770015745,216654897,2012-03-26T18:21:28.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,53531854,"[{'type': 'replied_to', 'id': '184343207444877312'}]",
Twitter for BlackBerry®,@someuser kal lagne wale hai bhai ! #scared !!,everyone,hi,183556056742506498,184311968855896065,126840952,2012-03-26T16:12:52.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,235875635,"[{'type': 'replied_to', 'id': '183556056742506498'}]",
Twitter for BlackBerry®,@someuser drivingg mee ! Ahhhh ! #scared http://someurl,everyone,hi,181880754295422976,181880754295422976,151592330,2012-03-19T23:12:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#scared,496462531,,
Mobile Web,Koi muje bachaav #scared,everyone,hi,181854759819558913,181854759819558913,83299744,2012-03-19T21:28:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,#BollywoodKaBaapAmitabh tab fir Maa kaun hai??? #scared,everyone,hi,173130453388238848,173130453388238848,335362313,2012-02-24T19:41:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,milkshake hair dye.. #scared,everyone,hi,172793414650302464,172793414650302464,432100725,2012-02-23T21:22:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,@someuser nee bovril #scared #excusesalready ha haa,everyone,hi,168784983438266368,168785507915014145,470503437,2012-02-12T19:56:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,304078605,"[{'type': 'replied_to', 'id': '168784983438266368'}]",
Twitter for BlackBerry®,#scared much kai..,everyone,hi,168392458009456641,168392458009456641,178091224,2012-02-11T17:54:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Ghetto bar #scared #darunk,everyone,hi,168224097262776320,168224097262776320,377746514,2012-02-11T06:45:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter SMS,- D: imaa PRAY... #Scared !,everyone,hi,163344300669804544,163344300669804544,380570012,2012-01-28T19:34:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
UberSocial for BlackBerry,Yarab sahel :( #scared,everyone,hi,156212458346909696,156212458346909696,249775396,2012-01-09T03:15:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
TweetDeck,@someuser abay ab sonay se darr lag raha hai..what to do ? #scared,everyone,hi,155037005846282240,155037343252889600,65011316,2012-01-05T21:25:57.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#scared,57174078,"[{'type': 'replied_to', 'id': '155037005846282240'}]",
Twitter Web Client,"Yeh saala, mere garden ka maindhak, raat ko hi kyu phudakta, subah kya curfew laga rehta hai?| #scared!",everyone,hi,154603140098957312,154603140098957312,93631373,2012-01-04T16:40:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for Android,Oshit #Scared http://someurl,everyone,hi,154011459418992643,154011459418992643,38790498,2012-01-03T01:29:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Fuuddggeeeeeeeee #scared,everyone,hi,153916807126843393,153916807126843393,351275169,2012-01-02T19:13:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,watchingg orphanaan #scared,everyone,hi,152565125277155329,152565125277155329,422031616,2011-12-30T01:42:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,"@someuser @someuser o god. That image. Yeh shAam mastani, madhosh kiye jaye #scared",everyone,hi,149172949763620864,149174559352963072,24538469,2011-12-20T17:09:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,27571702,"[{'type': 'replied_to', 'id': '149172949763620864'}]",
Twitter for iPad,Min elkhar3a wanna dasha baitna kilma afich elbab adiza 7ail w akon b3eed w waihy film w ad3ey eb galbi akhaf b3ad khdamatna etyeen #scared,everyone,hi,144887817535889408,144887817535889408,239716781,2011-12-08T21:15:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,Ya rab ana mabahdeltesh nafsy w nezelt wana 3ayana 3ashan hesham soliman mayeksabsh! #scared,everyone,hi,143732784589049856,143732784589049856,43347430,2011-12-05T16:45:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for BlackBerry®,@someuser Kidhar bhai? And itni jaldi day started? #Fall #scared,everyone,hi,141701982036557824,141717007346319360,14441644,2011-11-30T03:15:42.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",#scared,101956610,"[{'type': 'replied_to', 'id': '141701982036557824'}]",
TweetCaster for Android,a pretty smiLee . >>>| qunn onn dhaa waist <<< Wooaahhh ! #Scared .,everyone,hi,141013417627619328,141013417627619328,246900282,2011-11-28T04:39:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
  HTC Peep,@someuser khai garya ta ho ta..jhan bhayena jasto cha :( #scared,everyone,hi,129021248020807680,129075921104805888,346542379,2011-10-26T06:04:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,193920558,"[{'type': 'replied_to', 'id': '129021248020807680'}]",
Twitter SMS,@someuser samee... kindaa #scared,everyone,hi,128566597756526592,128566597756526592,377054427,2011-10-24T20:20:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,260896542,,
Mobile Web,#Omg den borw na to dw... Im #scared !!!!,everyone,hi,127495482833514496,127495482833514496,221328395,2011-10-21T21:24:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter for iPhone,Ssoosoosososoosos #scared,everyone,hi,123762897288568832,123762897288568832,86716622,2011-10-11T14:12:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,iWas Gettinn #SCARED Likke Shitt !,everyone,hi,122866248676679680,122866248676679680,146199752,2011-10-09T02:49:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
Twitter Web Client,haad o2 taaake maa dauqhter o2 thee hospitaaal . #Scared,everyone,hi,115322533032624128,115322533032624128,71189619,2011-09-18T07:13:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#scared,,,
