created_at,source,public_metrics,text,conversation_id,author_id,id,reply_settings,lang,search_query,geo,referenced_tweets,in_reply_to_user_id,withheld
2016-11-26T19:51:39.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser I wish my dish was bell. Congrats on tv debut. #Angry #Inuk,802248959888650241,1180120220,802600726442561537,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802248959888650241'}]",16909646,
2016-11-26T19:43:12.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Give up on football this weekend !!! #Angry,802598598663868417,4566755837,802598598663868417,everyone,en,#angry,,,,
2016-11-26T19:42:13.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",@someuser absolutely shocking customer service yet again! I will no longer be using you for my business #angry,802598351237681152,266477205,802598351237681152,everyone,en,#angry,,,20039964,
2016-11-26T19:36:27.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser I see why you are moving! What a shame to have this happen! #angry,802537877674434560,426330035,802596900998217728,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802537877674434560'}]",72910463,
2016-11-26T19:20:21.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser ... THIS IS WHAT HAPPENS WHEN POLITICS TAKES OVER!!!!!! STOP THIS CRAP!!!!! #ANGRY,802592851393650690,996807973,802592851393650690,everyone,en,#angry,,,37649776,
2016-11-26T18:51:19.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry:( I Jammed my finger playing basketball,802585543787892736,787417428686798848,802585543787892736,everyone,en,#angry,,,,
2016-11-26T18:36:55.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",My kid would have been 1 years old if my ex didnt pull out 😡 #baby #pullout #sex #angry,802581918629986304,802560743640039424,802581918629986304,everyone,en,#angry,,,,
2016-11-26T18:12:56.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser another train with no 1st Class - 1822 to Ashford from Vic same with train on way up today so why sell 1st Class ticket? #angry,802575884800720896,20191234,802575884800720896,everyone,en,#angry,,,361312721,
2016-11-26T18:12:42.000Z,Twitter for Mac,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","I’m fat,  need fat clothes. Simple? No. Fat clothes seem to be designed by slim people with no idea or self loathing fat people #Fat #angry",802575827036733440,250857994,802575827036733440,everyone,en,#angry,,,,
2016-11-26T17:20:51.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Drawing people because practice makes practice 💪✏ #illustration #art #angry #lady #why # you #scowling http://someurl,802562775608426496,4398407675,802562775608426496,everyone,en,#angry,,,,
2016-11-26T17:01:11.000Z,Hootsuite,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Expressing your anger in an adult manner is the key.| #angry http://someurl,802557829030825984,27853914,802557829030825984,everyone,en,#angry,,,,
2016-11-26T16:41:29.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Somewhat disappointed I be at Carrow Road next week . Not for the game (been dreadful all season ) to see the reaction to the board #angry,802552869706547200,235183589,802552869706547200,everyone,en,#angry,,,,
2016-11-26T16:12:06.000Z,DragPlus,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",?I?m mad as hell and I?m not going to take it anymore!?: Understanding anger in the Donald Trump era #angry http://someurl,802545477141008384,2577555049,802545477141008384,everyone,en,#angry,,,,
2016-11-26T15:57:06.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","This is me on most days, the rest of the days I am actually angry! #tokyo #japan #angry #self... http://someurl",802541700170203136,39515943,802541700170203136,everyone,en,#angry,,,,
2016-11-26T15:51:55.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser This is UNACCEPTABLE! I want answers immediately! Your customer service is COMPLETELY INEPT!!!| #angry #livid #epicfail,802540396173819904,100303854,802540396173819904,everyone,en,#angry,,,20793816,
2016-11-26T15:23:40.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",People are so angry these days!| | #angry #man #types #at #his #computer  #illustrator... http://someurl,802533287373799429,4398407675,802533287373799429,everyone,en,#angry,,,,
2016-11-26T14:46:15.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Know your values, Build your Legacy: http://someurl| #Values #Thinking #Thoughts #Life #Respects #patience #Angry #Success http://someurl",802523870011850753,20609941,802523870011850753,everyone,en,#angry,,,,
2016-11-26T14:45:28.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",angry birds #TheMemebot #angry birds #Funny #Meme http://someurl http://someurl,802523671881515008,737394371809533952,802523671881515008,everyone,en,#angry,,,,
2016-11-26T14:33:57.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","#Angry Opposition calls it insult of House, #demands apology from PM #Modi| | http://someurl",802520775102083072,780426138900434944,802520775102083072,everyone,en,#angry,,,,
2016-11-26T14:03:20.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Retweeted Rama Moondra (@someuser| | #rude #angry#behavioural http://someurl http://someurl,802513068659871745,325032712,802513068659871745,everyone,en,#angry,,,,
2016-11-26T13:53:29.000Z,NewsVideos,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",##Walter #Mazzarri #Wants to see #Angry #Version of #Watford #Against Stoke| | http://someurl http://someurl,802510589901815808,2994053057,802510589901815808,everyone,en,#angry,,,,
2016-11-26T13:32:36.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#HUNGRY | Hungry|  Hangry | Hangry|  #ANGRY,802505337530032129,1004411826,802505337530032129,everyone,en,#angry,,,,
2016-11-26T13:29:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I really miss the person I used to be. The current me: #Miserable #Alone #Abandoned #Destroyed #SelfLoathed  #Unhealthy #Angry #Bitter #Lost http://someurl,802504565631422464,202846809,802504565631422464,everyone,en,#angry,,,,
2016-11-26T13:18:47.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",water drop photo - flowers with leaves http://someurl #angry #apple #background,802501858753445888,744779486437113857,802501858753445888,everyone,en,#angry,,,,
2016-11-26T13:18:20.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",One eye design  -eye -outline http://someurl #angry #apple #background,802501746123800576,744779486437113857,802501746123800576,everyone,tr,#angry,,,,
2016-11-26T11:48:24.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser makes it hard for ppl to do business in Africa & Middle East with constant delays. Wholl be at my Doha mtgs tmrw? #angry,802479111860011008,1549102674,802479111860011008,everyone,en,#angry,,,18493366,
2016-11-26T11:33:04.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Wish @someuser would STOP sending us letters in the post to try get us to join. WE ALREADY HAVE!! #angry #spamming,802475252613861377,234420001,802475252613861377,everyone,en,#angry,,,,
2016-11-26T11:21:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Feeling #angry,802472352374104064,2381973571,802472352374104064,everyone,en,#angry,,,,
2016-11-26T11:15:47.000Z,Mobile Web (M2),"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#boring #weekend #broke #angry some help oh !!!!!!!!!!!!!!!,802470905029029888,167766538,802470905029029888,everyone,en,#angry,,,,
2016-11-26T11:05:34.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Theres a sizable number of screaming & bawling brats in @someuser this morning.| Feckless parents do nothing to control them. #angry,802468333140541440,85176652,802468333140541440,everyone,en,#angry,,,,
2016-11-26T10:30:39.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Walking to @someuser now for the Saturday morning struggle in the aisles #Angry now with @someuser - we spend £500+ per month http://someurl,802459548355334144,723479352,802459548355334144,everyone,en,#angry,,"[{'type': 'quoted', 'id': '802458434075406336'}]",,
2016-11-26T10:29:51.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The letters in @someuser are joyous. #Shouting #Angry #Shouting Just funny #PrivateEye,802459345179049985,179095733,802459345179049985,everyone,en,#angry,,,,
2016-11-26T09:50:48.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser 0314098695.| Dispute open.| Closed&OpenedNewAccount. Why?| ServiceFeeCharged Why? | #Angry | #HaveNeverExperiencedServiceThisBad,802431806545035265,226202235,802449517983375360,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802431806545035265'}]",3247896947,
2016-11-26T09:13:27.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Current mood #angry,802440117294157824,145643290,802440117294157824,everyone,en,#angry,,,,
2016-11-26T09:06:00.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 8, 'quote_count': 0}",This son of a B**** thinks that he can do such a thing to me! He will bleed next time I see him!! #kira #is #angry 😡😡 http://someurl,802438242096148480,460532083,802438242096148480,everyone,en,#angry,,,,
2016-11-26T08:54:59.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",HANGRY 😬 #food #weekend #HANGRY #hungry #angry http://someurl http://someurl,802435471775322112,1111067960,802435471775322112,everyone,en,#angry,,,,
2016-11-26T08:53:56.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I only feel #angry when I see #waste. When I see people throwing away things we could use. —Mother Teresa #save,802435205646589952,731533520401616896,802435205646589952,everyone,en,#angry,,,,
2016-11-26T08:31:34.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Would you stick your #arm into an #angry #swarm of #mosquitoes ? I did. Watch to find out what happened.... http://someurl,802429576643112960,47246150,802429576643112960,everyone,en,#angry,,,,
2016-11-26T08:18:12.000Z,Twitter for Android,"{'retweet_count': 12, 'reply_count': 1, 'like_count': 30, 'quote_count': 0}",#Nand is still alive😱| #Chanakya ask #Chandra to marry with #Nandni😍| #Angry #Chandra💘| #Heartbroken #Nandni😳| @someuser @someuser http://someurl,802426214883397632,788190960719126528,802426214883397632,everyone,en,#angry,,,,
2016-11-26T08:00:35.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Listen here and Listen well: | Make it a habit to #LISTEN to an #ANGRY person speak because one... http://someurl,802421781122293760,903522637,802421781122293760,everyone,en,#angry,,,,
2016-11-26T07:57:58.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Listen here and Listen well: | | Make it a habit to #LISTEN to an #ANGRY person speak because one... http://someurl,802421120980774912,903522637,802421120980774912,everyone,en,#angry,,,,
2016-11-26T07:24:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",They r cute n innocent😍...but what d truth is they r #angry#birds😡..... http://someurl,802412710612836352,787187491833012224,802412710612836352,everyone,en,#angry,,,,
2016-11-26T07:12:49.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#NotMyPresident #AntiTrump #Guarding #TrumpTower going to cost #NYC #taxpayers $31M/Mn plus #Angry tower #Residents @someuser,802409258209996800,3316533025,802409758741274624,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802409258209996800'}]",3316533025,
2016-11-26T06:36:55.000Z,Twitter for Android,"{'retweet_count': 20, 'reply_count': 0, 'like_count': 15, 'quote_count': 0}",#rude #angry#behavioural http://someurl,802400724487376896,47595479,802400724487376896,everyone,en,#angry,,,,
2016-11-26T05:45:09.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nobody in Ireland order from @someuser had trouble with them all day and people in Ireland have had murder #jeffreestarcosmetics #angry,802387698728058880,634478437,802387698728058880,everyone,en,#angry,,,,
2016-11-26T05:38:18.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#angry #ASUvsUofA Take this season out behind the shed,802385975984828416,17237399,802385975984828416,everyone,en,#angry,,,,
2016-11-26T05:33:33.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Customizable #Angry, #Apple, #Cartoon, #Comic, #Cute, #Fighter, #Funny, #Ipad, #Iphone, #I... http://someurl http://someurl",802384780562169856,795980869106274304,802384780562169856,everyone,en,#angry,,,,
2016-11-26T04:42:21.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","you dont know how many times ive killed you, in my head #angry",802371893151997952,792010145219739648,802371893151997952,everyone,en,#angry,,,,
2016-11-26T03:46:28.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Ugh they have made both Rory & Logan disgusting characters devoid of morals 😡#angry #GilmoreGirlsRevival #AYearInTheLife integrity matters,802357828895862784,747518686848655360,802357828895862784,everyone,en,#angry,,,,
2016-11-26T03:33:12.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","I Lost my Keys !!!!! #angry | And when I find them ,hopefully soon, am putting the @someuser on them !!",802354492914204673,740598896137670656,802354492914204673,everyone,en,#angry,,,,
2016-11-26T03:20:51.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#HATE being #angry it fucks with my already tenuous inner #peace & fucks with my #anxiety level #chronicpain #clusterheadache #thisismylife,802351382648864768,2827026637,802351382648864768,everyone,en,#angry,,,,
2016-11-26T03:13:53.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I think this is disgusting Im sure cuts can come from somewhere els #angry #giveitback http://someurl,802349629735989248,1670264036,802349629735989248,everyone,en,#angry,,"[{'type': 'quoted', 'id': '802348106239082496'}]",,
2016-11-26T03:12:01.000Z,CarmenTaylor,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Painted this Kylo last #night I couldnt quite figure the background, and it came out rather #angry #starwars http://someurl",802349161828024320,796010883319209984,802349161828024320,everyone,en,#angry,,,,
2016-11-26T02:57:37.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I fucking could not with that food porno 😒😒😒😒 #angry,802345537953525760,259126255,802345537953525760,everyone,en,#angry,,,,
2016-11-26T00:38:14.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mr10 said he cant #control his #right side of his #brain. Hes #sad today and a little #angry. #autism,802310458342395904,1664096082,802310458342395904,everyone,en,#angry,,,,
2016-11-26T00:24:11.000Z,Twitter for Android,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",The #best #fighter is #never #angry | #quote | #LaoTzu http://someurl,802306924695801856,800335748624883712,802306924695801856,everyone,en,#angry,,,,
2016-11-26T00:22:06.000Z,Twitter Web App,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",I really dont know what to say Tommy. #angry #sickened http://someurl,802306401494298624,738213997,802306401494298624,everyone,en,#angry,,,,
2016-11-26T00:20:41.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",When you make plans to hang with the babe and he does something else even though he said he wanted to hang #pissed #wtf #angry,802306042335854592,295908381,802306042335854592,everyone,en,#angry,,,,
2016-11-25T23:56:16.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",for #Melbourne psychic reading client: Spiritually I am not getting a vibe from this man when I tune into his aura. He appears to be #angry.,802299897626009600,28899643,802299897626009600,everyone,en,#angry,,,,
2016-11-25T23:54:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Wanna know when a girls on her period #pissed #moveout #angry #lol http://someurl,802299428241555456,802296167203794944,802299428241555456,everyone,en,#angry,,,,
2016-11-25T23:45:33.000Z,Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}","@someuser @someuser @someuser @someuser  Women who hate being a women, hate men and hate other women #daddyissues #angry",802130219893071872,797882421869805568,802297201158287360,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802296418803163136'}]",776861165884350464,
2016-11-25T23:11:55.000Z,Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#dancing #angry #girl | after all.. http://someurl,802288737317220352,108606437,802288737317220352,everyone,en,#angry,,,,
2016-11-25T22:15:18.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","@someuser Im thankful that the packages I order arrive on time.  Oh wait, no they dont.  You guys lose them and never explain why.  #ANGRY",801802578044403714,583441494,802274488591073280,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '801802578044403714'}]",386507775,
2016-11-25T22:10:15.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser called 11/20 to make res. For 21st bday, just got here and was told you dont take resv....wth? 13 ppl with no seats #angry",802273216605646849,33132986,802273216605646849,everyone,en,#angry,,,32152579,
2016-11-25T21:57:49.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Why is everything I do such a crime in the cook family sometimes I wonder if it was better if I wasnt even born #angry #depressed,802270091069034496,68737429,802270091069034496,everyone,en,#angry,{'place_id': '052969a626e36300'},,,
2016-11-25T21:36:29.000Z,hrdjrdudr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Angry #Filipinos #March #Against #Burial with #Military #Honours of #Ferdinand #Campos http://someurl http://someurl,802264722770776064,2154519169,802264722770776064,everyone,en,#angry,,,,
2016-11-25T21:27:48.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",YOU DONT THINK I AM MENTALLY ILL BECAUSE I AM SMART??? I DONT THINK YOURE SMART BECAUSE YOU DONT KNOW WHAT MENTALLY ILL MEANS!!! #angry,802262533692358661,2934165529,802262533692358661,everyone,en,#angry,,,,
2016-11-25T21:19:25.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",@someuser| Dammit. Why did my guide show Wash vs Wash St as not starting until 3:30CT?!? I missed almost the entire first quarter. #Angry,802260425366614018,294148833,802260425366614018,everyone,en,#angry,,,14946736,
2016-11-25T21:03:35.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser Im bitter, Wowhead Twitter.  Im bitter and angry.| Wheres my sad whelpling?  Nowhere, thats where.  #Bitter #Angry #RNGesus",802255628244844545,3698501,802256439960096768,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802255953181769728'}]",3698501,
2016-11-25T20:50:02.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Black Friday shopping...... Why do i even try? #tired #angry,802253031513260036,4722043705,802253031513260036,everyone,en,#angry,,,,
2016-11-25T20:21:28.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Thanks to @someuser and their disorganized staff for completely screwing up my card replacement. #angry,802245841977307137,745641117232705536,802245841977307137,everyone,en,#angry,,,,
2016-11-25T20:11:40.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Old guy is pissed off cause I didnt give him beer. #angry #dog #kaljaa #kovaelamae #dogsoftwitter http://someurl,802243377227960320,1228198297,802243377227960320,everyone,en,#angry,,,,
2016-11-25T19:52:34.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",To the guy at #subway thanks for the 11 jalapeños on my sandwich when I clearly asked for lots of them #angry #dontbecheap #disappointed,802238570375344128,866426317,802238570375344128,everyone,en,#angry,,,,
2016-11-25T19:30:04.000Z,Facebook,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",This is by far our favourite mug at the practice! Does anyone else know this feeling?!| | #Sorry #Hungry #Angry... http://someurl,802232909180465152,761530216166621184,802232909180465152,everyone,en,#angry,,,,
2016-11-25T19:23:30.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Would love to know why all my profs think its acceptable to let their classes run up to an hour late. #angry #ihavealife #leavingnow,802231255181819904,570270178,802231255181819904,everyone,en,#angry,,,,
2016-11-25T19:19:00.000Z,Twitter Web Client,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",What kind of monster closes the library the #DayAfterThanksgiving ???| #angry #booklovers #BlackFridayProblems,802230122644316160,4679697355,802230122644316160,everyone,en,#angry,,,,
2016-11-25T18:49:32.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Why do all the wankers come out on a Friday night, and decide to drive #angry 👿👿",802222705730867200,3343225937,802222705730867200,everyone,en,#angry,,,,
2016-11-25T18:47:57.000Z,IFTTT,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",angry birds shut up #TheMemebot #angry birds shut up #Funny #Meme http://someurl http://someurl,802222307485872128,737394371809533952,802222307485872128,everyone,en,#angry,,,,
2016-11-25T18:33:16.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 1}",Spent 3 hours today trying to get our two day old Sky Q box working. Was looking forward to a weekend if sport #angry @someuser,802218614296350721,223799178,802218614296350721,everyone,en,#angry,,,,
2016-11-25T18:15:19.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",@someuser It appears you can kill: people of colour; teens from poor backgrounds; gays; & homeless people in the UK with alacrity. #angry,802199724912771073,28967024,802214095198048256,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802213213500751872'}]",2310546825,
2016-11-25T18:12:00.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","@someuser Let me straighten this out...I use paypal, you make a mistake in delivery and I get a STORE CREDIT!!! #ANGRY #NOmoreTARGET.com4me",802213260497944576,442100776,802213260497944576,everyone,en,#angry,,,89084561,
2016-11-25T17:45:45.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Stuck in airport in Muscat. missing 1 stemple in passport to get visa :/ #muscat #angry #burocracy,802206656914489344,800405621417746432,802206656914489344,everyone,en,#angry,,,,
2016-11-25T17:41:41.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Its nice on Cowboys game days now. @someuser doesnt have depressing ass tweets about the boys and how much they make him #angry,802205632527007744,467141929,802205632527007744,everyone,en,#angry,,,,
2016-11-25T17:24:39.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser pls how long will it take for my complain to be attend to #Angry,802201346007072768,195018953,802201346007072768,everyone,en,#angry,,,276939439,
2016-11-25T17:05:12.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 1, 'quote_count': 0}",@someuser Still cant download my files.  Come on now!  @someuser What am I to do?  Im pretty #angry at this point.,802196449652080640,518073837,802196449652080640,everyone,en,#angry,,,18515199,
2016-11-25T17:03:49.000Z,Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Just remonstrated with man who found it funny that our Police were slashed and attacked over Black Friday. Thats life man he said. #Angry,802196100190969856,2152546638,802196100190969856,everyone,en,#angry,,,,
2016-11-25T16:23:29.000Z,Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","To say my heart hurts would be a vast understatement. Happy Holidays, yall! #disappointed #angry #nowWhat",802185953657884673,477288141,802185953657884673,everyone,en,#angry,,,,
2016-11-25T16:02:22.000Z,SocialPilot.co,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Angry #Prince #Vegeta #Painting #Art #Style #Full #Print #T-Shirt http://someurl http://someurl,802180635972476928,751676571635818496,802180635972476928,everyone,en,#angry,,,,
2016-11-25T15:43:07.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry dragon porn fuckjapanese http://someurl,802175794151915521,56022443,802175794151915521,everyone,en,#angry,,,,
2016-11-25T15:37:03.000Z,TweetDeck,"{'retweet_count': 9, 'reply_count': 5, 'like_count': 69, 'quote_count': 2}","@someuser And after all that, it was rigged, unfortunately in his favor. #angry #scared",802172529519501312,20908584,802174265684611072,everyone,en,#angry,,"[{'type': 'replied_to', 'id': '802172529519501312'}]",33276161,
2016-11-25T15:34:49.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#angry pussy lacey duvalle wet pussy http://someurl,802173702620217345,751801540353126400,802173702620217345,everyone,en,#angry,,,,
2016-11-25T15:20:23.000Z,Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",If thes these fuckin security gaurd #blackfriday #crazy #rascist #shop #walmart #mad #angry #hate,802170071548194816,756960432926044160,802170071548194816,everyone,en,#angry,,,,
2016-11-25T15:00:43.000Z,Buffer,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#FunFactFriday I write best when Im #sad OR #angry Both #AwayIGo & #Empty were inspired by the same subject: #HIM http://someurl http://someurl,802165122416439296,33707120,802165122416439296,everyone,en,#angry,,,,
2016-11-25T14:40:24.000Z,Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0}",#Protest ur little heart out!| | #GraphicDesign #TURTLE #shoutout #InstructionalDesign #angry #CalmYourSelvesPeopleForTheLoveOfGod http://someurl,802160008125358080,3146359132,802160008125358080,everyone,en,#angry,{'place_id': '6ffcf3b0b904bbcb'},,,
