lang,public_metrics,id,text,author_id,reply_settings,created_at,conversation_id,source,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629966082548207616,sanaas recipe note book http://someurl #myblog #food #foodie #recipeoftheday #recipes #tasty #homemade #delicious #wonderful #good,3298388167,everyone,2015-08-08T10:43:12.000Z,629966082548207616,Twitter for Android,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629937638657671168,Natural ~ #natural #me #cool #photograph #memory #water #wonderful #beautiful #life #love #trip... http://someurl,183950323,everyone,2015-08-08T08:50:11.000Z,629937638657671168,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629926925432188928,Tada!! #baking #matcha #mooncake #cookies #wonderful #shouldbeyummy #food http://someurl,205660656,everyone,2015-08-08T08:07:37.000Z,629926925432188928,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629803540018515968,Linda!  #Wonderful #thefifties http://someurl http://someurl,2936817383,everyone,2015-08-07T23:57:19.000Z,629803540018515968,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",629745731105095680,Honda CRF250R| #Honda| #ride| #wonderful http://someurl,3321184001,everyone,2015-08-07T20:07:37.000Z,629745731105095680,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629705981258276868,Almoço delícia !!! Muuuuito top!!!| #pousadarioquenteresorts #hotpark #fancy #wonderful #lifestyle... http://someurl,264499573,everyone,2015-08-07T17:29:39.000Z,629705981258276868,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629587835948015616,Partiu... Caretas com Josué!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2015-08-07T09:40:11.000Z,629587835948015616,Instagram,#wonderful,"{'place_id': 'd486d0b1a33016f9', 'coordinates': {'type': 'Point', 'coordinates': [-43.4188563, -13.2562574]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629584039897366528,Alegria da viagem!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-08-07T09:25:06.000Z,629584039897366528,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629432008180113414,Amooo esse lugar!!! 🙌😌💆🙋🍃🌿🌸👣👌 #BH #MG #travel #jaestoucomsaudades #queromais #wonderful @someuser http://someurl,444789719,everyone,2015-08-06T23:20:59.000Z,629432008180113414,Instagram,#wonderful,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.93806097, -19.93207273]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629401058024919041,Para um novo dia| Um dia como este. By  @someuser #Wonderful,178152486,everyone,2015-08-06T21:18:00.000Z,629401058024919041,Twitter Web Client,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629395847021592576,Pura vida| | #eivissa #ibiza #sanAntoni #pool #summer #holidays #cool #wonderful #smil #cup #sun... http://someurl,377077724,everyone,2015-08-06T20:57:18.000Z,629395847021592576,Instagram,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629386160238784513,La Natura e la sua meraviglia #nature #Norway #wonderful #friends... http://someurl,213772914,everyone,2015-08-06T20:18:48.000Z,629386160238784513,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629353881219264512,Ihhh desse jeito! #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-08-06T18:10:32.000Z,629353881219264512,Instagram,#wonderful,"{'place_id': 'd486d0b1a33016f9', 'coordinates': {'type': 'Point', 'coordinates': [-43.41821795, -13.25558167]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629319431802494976,Contemplação.| | #sunset #beach #wonderful #mar #praia #nacidadesalvador #praia #sol #solitude #calor http://someurl,108204468,everyone,2015-08-06T15:53:39.000Z,629319431802494976,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",629263020775108608,Chute libre 😵😍 #best #memories #plane #parachute #speed #wonderful... http://someurl,926310397,everyone,2015-08-06T12:09:29.000Z,629263020775108608,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",629109446518640640,"@someuser Ufa,como Deus foi generoso com VC,BICHA #WONDERFUL Te LOVE TÁ?  http://someurl",165836173,everyone,2015-08-06T01:59:14.000Z,629109446518640640,Twitter for Android,#wonderful,{'place_id': '5722ff20ba67083b'},,3354073732
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629100402793955328,Parece um quadro... 😍😍😍 Obra perfeita de Deus 👏| #God #is #wonderful #love #Deus #é #maravilhoso http://someurl,82523492,everyone,2015-08-06T01:23:18.000Z,629100402793955328,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",629098028494909441,B http://someurl Ufa!.......:como Deus foi generoso com você em BICHA #WONDERFUL  Te LOVE TÁ? http://someurl,165836173,everyone,2015-08-06T01:13:52.000Z,629098028494909441,Twitter for Android,#wonderful,{'place_id': '5722ff20ba67083b'},,
pt,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629097634159034369,Ufa!.......:como Deus foi generoso com você em BICHA #WONDERFUL  Te LOVE TÁ? http://someurl,165836173,everyone,2015-08-06T01:12:18.000Z,629097634159034369,Twitter for Android,#wonderful,{'place_id': '5722ff20ba67083b'},,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629069569643147265,Vista do Mirante😍! #BH #MG #vacation #travel #wonderful 🍃🌿🍃🌸🙌💆🙋😌👫 @ Mirante Mangabeiras http://someurl,444789719,everyone,2015-08-05T23:20:47.000Z,629069569643147265,Instagram,#wonderful,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.91275711, -19.95126792]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629068499646849024,Vista do Mirante!!! #BH #MG #travel #vacation #wonderful @ Mirante Mangabeiras http://someurl,444789719,everyone,2015-08-05T23:16:32.000Z,629068499646849024,Instagram,#wonderful,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.91275711, -19.95126792]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",629067743116066816,Mais belezas de BH 🍃😁👌😌❤️🌄 #praçadopapa #BH #MG #travel #vacation  #wonderful @ Praça do Papa http://someurl,444789719,everyone,2015-08-05T23:13:32.000Z,629067743116066816,Instagram,#wonderful,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.91470065, -19.95726089]}}",,
ca,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",629053163698581508,#Wonderful: Dear Principal via @someuser http://someurl @someuser @someuser @someuser #vted #MPSVT #educationalleadership,360006331,everyone,2015-08-05T22:15:36.000Z,629053163698581508,Hootsuite,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",629044202115080192,Aprilia RS4 125| #Aprilia| #wheels| #wonderful http://someurl,3321184001,everyone,2015-08-05T21:39:59.000Z,629044202115080192,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628879218861080576,Chorei!  #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss #life http://someurl,222449364,everyone,2015-08-05T10:44:24.000Z,628879218861080576,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628875314530254848,Honda Shadow 750 Aero| #Honda| #wonderful| #bikes http://someurl,3321184001,everyone,2015-08-05T10:28:53.000Z,628875314530254848,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628765873105412097,Vôo sobre a Cordilheira do Andes #tenso #santiago #chile #wonderful #God http://someurl,58004954,everyone,2015-08-05T03:14:00.000Z,628765873105412097,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628703969267843072,Me sentindo na Capadócia! #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2015-08-04T23:08:01.000Z,628703969267843072,Instagram,#wonderful,"{'place_id': 'd486d0b1a33016f9', 'coordinates': {'type': 'Point', 'coordinates': [-43.4194899, -13.2564214]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628701570708951040,Deus me deu uma irmã do coração que amo muito shay_rodrigues 💗💚 #me #amazing #wonderful #eulacro... http://someurl,3377539157,everyone,2015-08-04T22:58:29.000Z,628701570708951040,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",628626892556517376,Aprilia RS4 125| #Aprilia| #wonderful| #wheels http://someurl,3321184001,everyone,2015-08-04T18:01:45.000Z,628626892556517376,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628624273360461824,"E sobre a inauguração do boneco da Nicki Minaj no Museu de Cera de Madame Tussauds, PELO AMOR DE DEEEEEUX! #NickiMinaj #Wonderful",41394283,everyone,2015-08-04T17:51:20.000Z,628624273360461824,Twitter for Android,#wonderful,,,
lt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628446447697010688,#wonderful #sky #Dnipropetrovsk @ Visavis http://someurl,473918262,everyone,2015-08-04T06:04:43.000Z,628446447697010688,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628409511607447552,Céu de uns dias atrás...  | Look that sky...  Amazing   🌅| | #wonderful #beach #landscape #like4like... http://someurl,132024973,everyone,2015-08-04T03:37:57.000Z,628409511607447552,Instagram,#wonderful,"{'place_id': '1d02cffb95f762c0', 'coordinates': {'type': 'Point', 'coordinates': [-46.2038601, -23.98358563]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628378372008214529,#wonderful #canonSX60 Me sentindo maravilhado com a grandeza de Deus #fotodeontem @ Cidade Riacho... http://someurl,3325941347,everyone,2015-08-04T01:34:13.000Z,628378372008214529,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628361713742651392,Fim de tarde em plena segunda-feira... #maldade #rio #paradise #sunset #wonderful @ Urca Avenida Pasteur http://someurl,172082626,everyone,2015-08-04T00:28:01.000Z,628361713742651392,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628255961464074240,Aperitivo e tramonto 😍 #aperitivo #tramonto #sunset #portocesareo #puglia #wonderful @ Porto... http://someurl,1924420508,everyone,2015-08-03T17:27:48.000Z,628255961464074240,Instagram,#wonderful,,,
fr,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628226886347452416,Vacances à la Clusaz ! #holidays #landscape #nofilter #perfetto #laclusaz #wonderful #family @ La... http://someurl,464502038,everyone,2015-08-03T15:32:16.000Z,628226886347452416,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628188821939703808,Essa paz que eu procurava e precisava #byesummer #beach #travel #wonderful http://someurl,49216519,everyone,2015-08-03T13:01:00.000Z,628188821939703808,Instagram,#wonderful,,,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628186792475422720,Mas de #MachuPicchu #Cusco #Cuzco #Peru #Wonderful http://someurl,215539148,everyone,2015-08-03T12:52:57.000Z,628186792475422720,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628036139098746880,"Tem hora que a saudade bate... Falo nada,  só  observo! #love #live #wonderful #instame #peace #amo... http://someurl",222449364,everyone,2015-08-03T02:54:18.000Z,628036139098746880,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628032297078554624,Último dia de férias...| #PontalDoAtalaia #Sun #Wonderful #Instapicture #ILoveIt #LaVista @ Arraial do... http://someurl,253222138,everyone,2015-08-03T02:39:02.000Z,628032297078554624,Instagram,#wonderful,"{'place_id': '870609f609c207e4', 'coordinates': {'type': 'Point', 'coordinates': [-42.31038833, -22.86458833]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",628024708550795265,Nutella é vida!  rafaelcfeltrin tem alguma dúvida???  #love #live #wonderful #instame #peace #amo... http://someurl,222449364,everyone,2015-08-03T02:08:53.000Z,628024708550795265,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627971108898238464,Verbum caro factum est! #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy... http://someurl,222449364,everyone,2015-08-02T22:35:54.000Z,627971108898238464,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.79308579, -19.57977615]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627962473640009728,Sobre minha fofolete! #Smurfette #Wonderful #Powerful #Blue #Lalalalalala #Smurfs #Gargamel #Criation... http://someurl,72148608,everyone,2015-08-02T22:01:35.000Z,627962473640009728,Linkis: turn sharing into growth,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627948658768654336,Pôr do sol em furnas... 🌅🌳☁️#furnas #sunday #twilight #weekend #wonderful @ Lago De Furnas http://someurl,41251882,everyone,2015-08-02T21:06:41.000Z,627948658768654336,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627926085834031104,Maria Fumaça 🚂❤️👫🍃💆🙋 #MG #sunday #OuroPreto #vacation #travel #cold #wonderful #amamosviajar @someuser http://someurl,444789719,everyone,2015-08-02T19:36:59.000Z,627926085834031104,Instagram,#wonderful,"{'place_id': 'a86b055bb029f6d1', 'coordinates': {'type': 'Point', 'coordinates': [-43.50687752, -20.39083918]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627891157477888000,#wonderful| Vale a pena assistir!!! http://someurl,34913504,everyone,2015-08-02T17:18:12.000Z,627891157477888000,Facebook,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627888690875006976,Simplesmente lindo!!! #OuroPreto #wonderful #sunday #MG @ Fabrica de Chocolate de Ouro Preto http://someurl,444789719,everyone,2015-08-02T17:08:24.000Z,627888690875006976,Instagram,#wonderful,"{'place_id': 'a86b055bb029f6d1', 'coordinates': {'type': 'Point', 'coordinates': [-43.5083351, -20.3849735]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627887991017631745,Tarde delícia em Ouro Preto!!! Amando tudo😌🙌👏👏👌👣🙋💆 #OuroPreto #wonderful #travel #vacation @someuser http://someurl,444789719,everyone,2015-08-02T17:05:37.000Z,627887991017631745,Instagram,#wonderful,"{'place_id': 'a86b055bb029f6d1', 'coordinates': {'type': 'Point', 'coordinates': [-43.50400295, -20.38549666]}}",,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627856669163278336,Tramonto sul #trabocco #domgarga #beatiful #wonderful #costadeitrabocchi #abruzzo #sunset http://someurl,18759501,everyone,2015-08-02T15:01:09.000Z,627856669163278336,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627768737110827008,Porque homem não chora... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz... http://someurl,222449364,everyone,2015-08-02T09:11:44.000Z,627768737110827008,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627700608833855488,Noite gelada!!! #amofrio #saturday #travel #tuesday #OuroPreto #amamosviajar #wonderful @ Escada Abaixo http://someurl,444789719,everyone,2015-08-02T04:41:01.000Z,627700608833855488,Instagram,#wonderful,"{'place_id': 'a86b055bb029f6d1', 'coordinates': {'type': 'Point', 'coordinates': [-43.5046616, -20.3853302]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627689704033505281,Fim de tarde neste lugar lindo!!! 😍🍃🌄💆🙌👏👏😊 #sunset #OuroPreto #MG #vacation #live #wonderful... http://someurl,444789719,everyone,2015-08-02T03:57:42.000Z,627689704033505281,Instagram,#wonderful,"{'place_id': 'a86b055bb029f6d1', 'coordinates': {'type': 'Point', 'coordinates': [-43.50400295, -20.38549666]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627600930142318592,Me SOLTAAAAA... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-08-01T22:04:56.000Z,627600930142318592,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627504658320334848,#WONDERFUL VÍDEO> http://someurl http://someurl,769850701,everyone,2015-08-01T15:42:23.000Z,627504658320334848,Facebook,#wonderful,,,
de,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",627455806355709952,2014 volkswagen golf r| #volkswagen| #wonderful| #bestcars http://someurl,3309529355,everyone,2015-08-01T12:28:16.000Z,627455806355709952,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627408078305107968,Enquanto a cidade dorme... #sunrise #wonderful #nofilter #BeloHorizonte #Brazil http://someurl,178717413,everyone,2015-08-01T09:18:37.000Z,627408078305107968,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627299381847441408,Desse modelo... #love #live #wonderful #instame #peace #amo #smile #felicidade #feliz #happy #Kiss... http://someurl,222449364,everyone,2015-08-01T02:06:41.000Z,627299381847441408,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627290802478260224,Lua azul linda no seu hoje contemple!  #lua #bluemoon #luaazul  #beautiful #wonderful http://someurl,277658552,everyone,2015-08-01T01:32:36.000Z,627290802478260224,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627237512147267584,Fim de tarde na Praça da Liberdade #amamosviajar #BH #friday #travel #vacation #wonderful @ Praça da... http://someurl,444789719,everyone,2015-07-31T22:00:51.000Z,627237512147267584,Instagram,#wonderful,"{'place_id': 'd9d978b087a92583', 'coordinates': {'type': 'Point', 'coordinates': [-43.93806097, -19.93207273]}}",,
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",627127148873170944,#Repost @someuser| ・・・| • Escapeeeeee ⛵☀ #latergram #travel #Amazing #landscape #sea #nature #perfect #wonderful... http://someurl,358050186,everyone,2015-07-31T14:42:18.000Z,627127148873170944,Facebook,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626989977356926976,Sacramento Capitol #sacramento #bestoftheday  #tourism #capitol #wonderful @ Sacramento Capitol http://someurl,101611776,everyone,2015-07-31T05:37:14.000Z,626989977356926976,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626926820047372292,Brilhe em meio a escuridão| #moon #moonligth #moonpic #shine #wonderful #amazing #light #lua #God... http://someurl,157672234,everyone,2015-07-31T01:26:16.000Z,626926820047372292,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626922559754342400,Cabelo curto + peeling = 15 anos #love #live #wonderful #instame #peace #amo #smile #felicidade... http://someurl,222449364,everyone,2015-07-31T01:09:20.000Z,626922559754342400,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626910286306521092,Photo: Deleanor ❤️ #Danielle #Peazer #Beautiful #Wonderful #Lovely #Cute #Funny #Special #Girl #incredible... http://someurl,599264272,everyone,2015-07-31T00:20:34.000Z,626910286306521092,Tumblr,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626859996496687105,"A lua quando brilha, falo de amor ... 🌙 #moon #nice #wonderful #afternoon #twinlight #tarde... http://someurl",48143918,everyone,2015-07-30T21:00:44.000Z,626859996496687105,Instagram,#wonderful,"{'place_id': '3fb3f32865f26652', 'coordinates': {'type': 'Point', 'coordinates': [-46.20485915, -21.09455818]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",626748299937230849,Honda Shadow Aero| #Honda| #wonderful| #motorbike http://someurl,3321184001,everyone,2015-07-30T13:36:53.000Z,626748299937230849,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626685133123383296,eclipse altitude| #photo| #wonderful http://someurl,3321251266,everyone,2015-07-30T09:25:53.000Z,626685133123383296,TwitterBender,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626564021337104384,Minha mãe é uma peça... Amando!  #love #live #wonderful #instame #peace #amo #smile #felicidade... http://someurl,222449364,everyone,2015-07-30T01:24:38.000Z,626564021337104384,Instagram,#wonderful,"{'place_id': '4d80dba43c65e0c9', 'coordinates': {'type': 'Point', 'coordinates': [-39.7942075, -19.5797494]}}",,
tl,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626561221748236288,hehe 💚 #drinks #bonsdrinks #drinktomyself #wonderfulworld #wonderful #whatawonderfulworld http://someurl,105950935,everyone,2015-07-30T01:13:30.000Z,626561221748236288,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626456877040320512,Bom dia Backstreeters :) porque amor próprio é tudo... #curiosidadesbsb #cute #wonderful #Aj #mclean... http://someurl,3090087915,everyone,2015-07-29T18:18:53.000Z,626456877040320512,Instagram,#wonderful,,,
it,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626437511754194944,#Protien Chia #Pudding | #sogood #delish #proteinshake #cleaneats #realsolutions #wonderful... http://someurl http://someurl,3073228313,everyone,2015-07-29T17:01:56.000Z,626437511754194944,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",626433773001920512,Hoje eu só quero que o dia termine bem 🎵 #Job #greatday #wonderful #lifestyle #l4l #smile... http://someurl,84411828,everyone,2015-07-29T16:47:04.000Z,626433773001920512,Instagram,#wonderful,"{'place_id': '5722ff20ba67083b', 'coordinates': {'type': 'Point', 'coordinates': [-47.86705155, -15.80056504]}}",,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625902209469956096,#antelope #canyon #nofilter #wonderful #usa #honeymoon #samu&ganda #inlove #ontheroad http://someurl,1006358690,everyone,2015-07-28T05:34:50.000Z,625902209469956096,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625888385551499265,rt skuii876: Rt Skylifepromoja: rt AgyfenNerthus: #wonderful #jupiter Master #club privado de david varo - 50% com. #jamaica #plc Create #u...,3214637061,everyone,2015-07-28T04:39:54.000Z,625888385551499265,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625884588590649344,rt AgyfenNerthus: #wonderful #jupiter Master #club privado de david varo - 50% com. #jamaica #plc Create #unforget... http://someurl,3214637061,everyone,2015-07-28T04:24:48.000Z,625884588590649344,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625814867241533442,Meus Amores na cidade Maravilhosa #riodejaneiro #copacabana #show #wonderful by luisf_cort... http://someurl http://someurl,2777479840,everyone,2015-07-27T23:47:46.000Z,625814867241533442,IFTTT,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625765593422147584,"Sol,  seu lindo da Mari!!  :) | #happiness #brilliant #wonderful #lightness #brightness http://someurl",290752900,everyone,2015-07-27T20:31:58.000Z,625765593422147584,Instagram,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625760771528634368,@someuser Nosso app lindo do insta foi atualizado e ta mais bonito trick ❤ #6tag #wonderful,289143556,everyone,2015-07-27T20:12:48.000Z,625760771528634368,Twitter for Windows Phone,#wonderful,,,3389905583
es,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625530504004042753,#ultimate #imax Master #club privado de david varo - 50% com. #wonderful #jupiter Create #unforgettable charac... http://someurl,2666871624,everyone,2015-07-27T04:57:48.000Z,625530504004042753,twitterfeed,#wonderful,,,
pt,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",625501216928329729,Booooooa noite!| #happy #onçinha #beautiful #wonderful #domingo #instagood #instalike #sono #sqn #220... http://someurl,287702022,everyone,2015-07-27T03:01:26.000Z,625501216928329729,Instagram,#wonderful,"{'place_id': '1c88433143d383e1', 'coordinates': {'type': 'Point', 'coordinates': [-43.29550123, -22.78746222]}}",,
