public_metrics,source,created_at,id,conversation_id,text,author_id,lang,reply_settings,search_query,referenced_tweets,geo,in_reply_to_user_id
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T04:26:04.000Z,808890778609192960,808890778609192960,Cannot sleep when I think of the pain and suffering the people of Aleppo are going through feeling #heartbroken #Aleppo,205451820,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-14T04:21:01.000Z,808889504786284548,808889504786284548,The pain is real #TeenWolf #heartbroken #stydia http://someurl,3070105904,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T04:13:04.000Z,808887505269309441,808887505269309441,As a kid of the 80s I grew up watching #GrowingPains. I am #heartbroken to see Alan Thicke passed suddenly today at age 69. #ripalanthicke,1003569055,en,everyone,#heartbroken,,,
"{'retweet_count': 2, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-12-14T04:11:43.000Z,808887166562603008,808887166562603008,facetime isnt good enough i miss my shawty😭 #longdistancerelationships #icant #depressed #heartbroken #pain| | look how cute i am lmao http://someurl,634370875,en,everyone,#heartbroken,,{'place_id': 'f77b0bf942a40070'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-14T04:02:47.000Z,808884920164773888,808884920164773888,Actions speak louder than words #heartbroken #confused,514990811,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T03:59:22.000Z,808884057862000640,808884057862000640,💔😢| @someuser | #GhostPepperFries #JalapenoFresco #Favorite #HeartBroken #addiction #LoveThem Please add them to the menu for year round already,714712458,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",hrdjrdudr,2016-12-14T03:30:30.000Z,808876792870305792,808876792870305792,#Heartbroken #Celebrities #Flock To #Social #Media To #Remember #Alan #Thicke #After His #sudden #Passing http://someurl http://someurl,2154519169,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T03:22:52.000Z,808874874693423104,808874874693423104,5 years ago yesterday we got Belle at the #SPCA. Today out of the blue she passed away before our eyes. | #heartbroken http://someurl,182777738,en,everyone,#heartbroken,,{'place_id': '419642215e9dbcb6'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T03:09:59.000Z,808871631384940544,808871079364149249,@someuser trying to make us sad on purpose? #heartbroken #Bones #bonesfarewell @someuser @someuser @someuser @someuser etc,14665687,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808871079364149249'}]",,24724698
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-14T03:06:16.000Z,808870696701005824,808785708403953664,@someuser @someuser @someuser I AM CRUSHED!! So upset!! #heartbroken,2899727818,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808785708403953664'}]",,2252262966
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T02:46:14.000Z,808865652320641025,808865652320641025,My heart is heavy tonight... RIP Alan Thicke you will be forever missed :(... #GoneButNotForgotten #speachless #heartbroken,932715241,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-14T02:36:16.000Z,808863145980817408,808863145980817408,I guess its true...you never know what its your time. Prayers for @someuser  and his family. #RIPAlanThicke #Shocked #Heartbroken,3876634235,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-14T02:34:17.000Z,808862647546429440,808862647546429440,Alan Thicke died?!?! OMG.... #heartbroken,44288608,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",IFTTT,2016-12-14T02:24:01.000Z,808860063913967618,808860063913967618,Another great gone this year! #rip #alanthicke #heartbroken http://someurl http://someurl,1510295617,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Linkis: turn sharing into growth,2016-12-14T02:24:00.000Z,808860059266596864,808860059266596864,Another great gone this year! #rip #alanthicke #heartbroken http://someurl,1510295617,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-14T02:23:03.000Z,808859817968177152,808859817968177152,@someuser my deepest condolences to you on the passing of Allen Your on screen pops and dearest friend....... #heartbroken,1361319822,en,everyone,#heartbroken,,,33694840
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T02:22:46.000Z,808859749609574400,808859749609574400,"lmao i deleted it cause i felt bad but no ones keeping up with you, my bad you tweeted it. youre not that important lmao 😂#HeartBroken http://someurl",1972910485,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-14T02:14:14.000Z,808857599097511936,808857599097511936,#itshardtosaygoodbye I will miss you #mom #RIP #Loveyou #heartbroken http://someurl,33465827,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-14T02:13:56.000Z,808857523788845056,808857523788845056,"#heartbroken #ColorRush #love #LOVELETTER #beauty #life #sadness when your beautiful face is sad,remember true love wins http://someurl",722601068098674689,en,everyone,#heartbroken,,{'place_id': '9dded2a2bf6f959b'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-14T02:11:55.000Z,808857019666968581,808857019666968581,RIP Alan Thicke. Grew up watching Growing Pains. #Heartbroken,110537924,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iΟS,2016-12-14T02:06:25.000Z,808855631889395717,808855631889395717,#heartbroken This was an important business. http://someurl,14174259,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808758733518098433'}]",{'place_id': '302f4f07317cfe1e'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T02:03:59.000Z,808855021995651073,808855021995651073,But at least we knew that we were free people #heartbroken http://someurl,39484910,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808844646331731969'}]",,
"{'retweet_count': 15, 'reply_count': 5, 'like_count': 13, 'quote_count': 2}",Twitter for Android,2016-12-14T01:51:33.000Z,808851891719471108,808851891719471108,My #rescuecat passed away 💔 Im #heartbroken...he gave me such beautiful unconditional #love thank u #God for having #blessed me with him http://someurl,2740508687,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",Twitter for Android,2016-12-14T01:45:14.000Z,808850300480196609,808850300480196609,"My Princess died in my arms, beyond #Heartbroken 7yrs with her after #rescuemission from #puppymill. Heart attack took her. #imissyou 💔😪🐾 http://someurl",23907920,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T01:27:51.000Z,808845929717448704,808845929717448704,No one including children should suffer. What has the world come to? 💔 🙏🏼 #Aleppo #heartbroken #noonedeservesthis #Pray #sendhelpnow,1054132184,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-14T01:02:50.000Z,808839632767086592,808839632767086592,"When your heart aches, but you knew it would happen. #heartbroken 💔",2387911658,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-14T00:43:50.000Z,808834850337779713,808833223212101632,"@someuser Thank you for posting Tash. My family and I will remember them with you. So helpless, youre right. #heartbroken.",3186782346,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808833223212101632'}]",,29806418
"{'retweet_count': 2, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Twitter Web App,2016-12-14T00:33:28.000Z,808832241518411777,808832241518411777,💔😢| @someuser | #GhostPepperFries #JalapenoFresco #Favorite #HeartBroken #addiction #LoveThem Please add them to the menu for year round already http://someurl,714712458,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web App,2016-12-14T00:30:10.000Z,808831412174548993,808831412174548993,When are my dear Ghost Pepper Fries and Jalapeño Fresco coming back?? 💔😔 @someuser #GhostPepperFries #JalapenoFresco #HeartBroken #MissingYou,714712458,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter Web Client,2016-12-14T00:28:56.000Z,808831101560987648,808831101560987648,Ugh our world is so utterly broken.. Humanity truly sucks sometimes. #Heartbroken #PrayForAleppo http://someurl,344648079,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-14T00:26:25.000Z,808830467696889856,808830467696889856,Just came home to these in the mail. #heartbroken #imwithher #imstillwithher #notmypresident... http://someurl,26021867,en,everyone,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [-74.0111, 40.67874]}, 'place_id': '011add077f4d2da3'}",
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-14T00:21:42.000Z,808829280394379264,808829280394379264,Killing me that @someuser has cancelled Belfast! #HeartBroken,3496193542,en,everyone,#heartbroken,,{'place_id': '6a182150a80cfd38'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-14T00:13:33.000Z,808827231749476352,808827231749476352,"Check out my #inspirational #spokenword #poem, The Lost Man. 💓| #grieving #heartbroken #Heartache #personalgrowth | | http://someurl",601983523,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-14T00:11:15.000Z,808826650695610368,808826650695610368,May Allah of u only receive Jannah. #heartbroken http://someurl,3118842630,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '804337919955705856'}]",,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Buffer,2016-12-14T00:09:03.000Z,808826096468840449,808826096468840449,#HEARTBROKEN - OFFICIAL TEASER - @someuser #GARRYSANDHU & #NASEEBOLAL [Gonna Be a Tearjerker 4 Sure] 12-22 http://someurl http://someurl,26745112,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T23:47:17.000Z,808820617525006336,808820617525006336,I dont blame you...| I blame me!| Thats the problem. #quote #love #heartbroken,459462107,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-13T23:40:22.000Z,808818880676294656,808818880676294656,Nothing new here - Aleppo is breaking my heart. #Aleppo #heartbroken,2458276604,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T23:30:54.000Z,808816498420707328,808816498420707328,#heartbroken for these people.. No one should live this way http://someurl,808418242293354500,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808814821026082816'}]",,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T23:24:43.000Z,808814939905413120,808813919288623106,@someuser Wow.......Coming from the man I shared #Megabed with. #NeverForget #Heartbroken,24340305,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808813919288623106'}]",,2225555515
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Instagram,2016-12-13T23:13:20.000Z,808812075950739456,808812075950739456,Boldly Cracked✍🏾#poem  #poetic #heartbroken #poet #poetryslam #poetryporn #kenyanpoet #write... http://someurl,1665422534,en,everyone,#heartbroken,,"{'coordinates': {'type': 'Point', 'coordinates': [36.8167, -1.28333]}, 'place_id': '01e215db7136a37e'}",
"{'retweet_count': 34, 'reply_count': 2, 'like_count': 23, 'quote_count': 5}",Twitter for iPhone,2016-12-13T23:08:52.000Z,808810952527413248,808810952527413248,let these photos tell you the story. #ALEPPO i am so sorry that all what i can do is tweeting . #heartbroken #Syria http://someurl,481339325,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T22:55:14.000Z,808807521934856193,808807521934856193,"When will I learn to not let you touch my heart, because you only tear it apart #heartbroken #ifeelsostupid #icantdothisagain",2280726953,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T22:48:29.000Z,808805820536389639,808805820536389639,"So, so, sad for Syrians. So wish I could help you. My love and prayers to you and your land. #heartbroken",44245623,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T22:46:02.000Z,808805206108540933,808805206108540933,I hate having to have to let go of what I love. #heartbroken,118859280,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T22:40:04.000Z,808803704002478080,808803704002478080,Why must @someuser be over after only 3 seasons.. 😭💔 #heartbroken,308566375,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T22:32:23.000Z,808801768599678977,808801768599678977,"Women in Aleppo Choose Suicide Over Rape, Rebels Report http://someurl via @someuser THIS. MUST. STOP! #heartbroken",42887383,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T22:09:54.000Z,808796112370991104,808796112370991104,Dear @someuser Im taking a break from you because now Im sad... thanks a lot #heartbroken,1428133428,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T22:06:13.000Z,808795183672336384,808795183672336384,Coming to the realization that something will never happen no matter how much you want it #heartbroken 💔,2206332362,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for iPhone,2016-12-13T21:54:07.000Z,808792141333938178,808785950667079681,@someuser @someuser @someuser @someuser Ill give you the Willys if you shun your boys again Mr P #heartbroken #upthebish,329244623,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808791303307882496'}]",,531194661
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T21:41:34.000Z,808788982280650754,808788982280650754,im so sad i finished mystic messenger. i fell in love with my not real boyfriend Yoosung 😭😭💔 #heartbroken #mysticmessenger,53121330,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T21:14:09.000Z,808782082478641152,808782082478641152,Thats me absolutely #heartbroken #NormanReedus hates peanut butter😂😂😂😂 get it together @someuser its amazeballs!,20927798,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T20:58:37.000Z,808778172519092224,808778172519092224,Is this really the world we live in? #heartbroken http://someurl,78374882,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808709577059336192'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T20:22:10.000Z,808768999399911424,808768999399911424,So sad d.va doesnt have a Christmas skin 💔😢 #heartbroken  @someuser,773275476584304640,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T20:20:40.000Z,808768621665275904,808768621665275904,This world can be so cruel! Rest in perfect peace angel😇 #heartbroken 💔,461181449,en,everyone,#heartbroken,,,
"{'retweet_count': 5, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-12-13T19:58:59.000Z,808763167597887492,808763167597887492,@someuser just opened a box of Heroes and there are NO TWIRLS!! #heartbroken #dissapointed http://someurl,288372344,en,everyone,#heartbroken,,{'place_id': '3f81e4ab7f76195f'},151913390
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,2016-12-13T19:57:18.000Z,808762741964079104,808762741964079104,Between #religion and #humanity | #Heartbroken| #Rohingya http://someurl,117606640,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,2016-12-13T19:56:38.000Z,808762574627958784,808762574627958784,#Repost of an older flick. #MeAndCarlos #XsintriX #heartbroken #TheBestToEverDoIt #RIP #505... http://someurl,16062783,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T19:46:20.000Z,808759981445152768,808759981445152768,#Heartbroken #Cat Refuses To Leave Owner’s Grave... The Last Photo Hit Me Hard. http://someurl via @someuser,100062728,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T19:39:29.000Z,808758260107018241,808758260107018241,@someuser M So excited Sir to see ur new video song..| Gud luck Sir for #Heartbroken|  http://someurl via @someuser,800969435867705344,en,everyone,#heartbroken,,,344752918
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T19:26:41.000Z,808755036616527872,808755036616527872,#aleppo :(| ...and we just stood by and watched.| #heartbroken #SHAMEonUS,19084612,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T18:36:41.000Z,808742454635597824,808742454635597824,My sweet Roslyn why hath tho left me | #heartbroken #single #willneverloveagain,808741032569360384,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T18:30:04.000Z,808740787836096512,808740787836096512,OMG one of the Stars players is in going to be at my station for an interview ... on my day off. #HeartBroken,367226291,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T18:07:08.000Z,808735018457690112,808735018457690112,Honestly. How do I say goodbye to @someuser tomorrow?  The best series Ive ever seen. #heartbroken #FarewellRectify 😢😔❤️,21056248,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,2016-12-13T18:06:34.000Z,808734874995724288,808734874995724288,Met the love of my life in @someuser in Leicester Square today but didnt get his name or anything #heartbroken 💔 #McHunk,213864547,en,everyone,#heartbroken,,{'place_id': '2a3f152d1ac5044a'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T18:04:25.000Z,808734333200715776,808734333200715776,#heartbroken that @someuser didnt have #stronger by @someuser in their database.| Sort it out lads.,21562617,en,everyone,#heartbroken,,{'place_id': '6aa8c46838e769fb'},
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 1}",Twitter for Android,2016-12-13T17:57:16.000Z,808732534435643392,808732534435643392,Seeing all the cast of @someuser saying their goodbyes to their characters is depressing me #heartbroken,774648457109835776,en,everyone,#heartbroken,,,
"{'retweet_count': 5, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",Instagram,2016-12-13T17:53:51.000Z,808731676587212800,808731676587212800,#heartbroken #roachkilla #garrysandhu #naseeboLal releasing Dec 22nd... http://someurl,34680131,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-13T17:52:40.000Z,808731375457091584,808730495550943232,@someuser your  best voice in #HEARTBROKEN AND ROACH SIR PLEASE NEXT TIME YOU SING SINGLE TRACK,3369362114,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808730495550943232'}]",,34680131
"{'retweet_count': 8, 'reply_count': 1, 'like_count': 14, 'quote_count': 0}",Twitter for iPhone,2016-12-13T17:49:10.000Z,808730495550943232,808730495550943232,#HEARTBROKEN Roach Killa .. Garry Sandhu.. NASEEBO LAL .. Releasing 22nd Dec ... Teaser out now.. http://someurl,34680131,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T17:48:58.000Z,808730447559659522,808486577320169472,@someuser you dont even talk to me anymore...🙄 | You used to call me at 3am and now I dont get anything... | #heartbroken💔,3279988561,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808730220438102016'}]",,3162174979
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T17:37:55.000Z,808727664747954176,808727664747954176,"Life isnt fun when you are sick, tired, and heartbroken. #selfie #me #sick #sickselfie #tired #heartbroken #somanyemotions #life http://someurl",219857240,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-13T17:33:46.000Z,808726620181762049,808726620181762049,i texted paige this morning telling her good luck on her final and she didnt reply. #heartbroken,1519862814,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T17:30:39.000Z,808725837784682496,808725837784682496,When someone spills coffee all over your brand new car 😭 #heartbroken,401946417,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",Twitter for Android,2016-12-13T16:30:01.000Z,808710576813830144,795963840253009920,@someuser Font talk to me. Dont send me a tweet. Dont DM me. Dont App me. Dont call me. Dont.. just DONT 😭😭😭 #heartbroken,143909733,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808709309165137920'}]",,3523418296
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-13T16:24:32.000Z,808709199672655872,808709199672655872,"Tracking #Aleppo timeline you can watch in real time, one perspective being eliminated from the conversation.  | #heartbroken",9317292,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T16:19:20.000Z,808707887803564032,808707887803564032,I need to be careful of what I ask God for bcuz now Im sad that I got what I asked for and didnt really want it!! #Heartbroken 😭😣😣,41281255,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Newsoneplace To Twitter,2016-12-13T16:02:46.000Z,808703719802081280,808703719802081280,(Daily Record):#Arnold is still present in our lives: #Heartbroken widow of former.. http://someurl http://someurl,3534222021,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,2016-12-13T16:01:35.000Z,808703422027464704,808703422027464704,God be with them. #heartbroken #Aleppo http://someurl,26504779,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808329752234917893'}]",{'place_id': '7142eb97ae21e839'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,2016-12-13T15:45:48.000Z,808699450956926976,808699450956926976,When your crush doesnt feel the same #heartBroken http://someurl,808105575833894920,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 1, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,2016-12-13T15:36:29.000Z,808697107049807872,808697107049807872,Leh @someuser why did you leave your car to her when she cheated on you? Shoulda made her get out 😂 http://someurl #Heartbroken,47201670,en,everyone,#heartbroken,,,
"{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",Twitter for Android,2016-12-13T15:33:02.000Z,808696237612408832,808693513823129600,"@someuser @someuser #GarrySandhu  #NaseeboLal  keint teaser bai ji, waiting for the release !! #HeartBroken",993540810,en,everyone,#heartbroken,"[{'type': 'replied_to', 'id': '808693513823129600'}]",,34680131
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,2016-12-13T15:27:51.000Z,808694932932349952,808694932932349952,"Newsday, The final messages from people in eastern Aleppo http://someurl #aleppo #heartbroken",19475375,en,everyone,#heartbroken,,,
"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",Twitter for iPhone,2016-12-13T15:21:53.000Z,808693430272532484,808693430272532484,Trailer is looking LIT!. You tell her @someuser 😉#Tune #Heartbroken http://someurl via @someuser,725683854539919360,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Twitter for Android,2016-12-13T14:56:36.000Z,808687068469690373,808687068469690373,Rt #news @someuser #Preston Sad Low lifes #broke into my #disable neice house #kirstie 12/12/16 stole her computers & gadgets is #heartbroken http://someurl,20149393,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,2016-12-13T14:29:34.000Z,808680265224716288,808680265224716288,And of course there must be #accountability but where is the #hope that these atrocities never happen again #heartbroken http://someurl,960866066,en,everyone,#heartbroken,"[{'type': 'quoted', 'id': '808642543143571456'}]",,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T14:09:13.000Z,808675143270727680,808675143270727680,"Just had some devastating news, Simba has gone to cat haven, bloody cars #heartbroken 💔 http://someurl",213067003,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,2016-12-13T14:05:08.000Z,808674115951292416,808674115951292416,When the man of my dream didnt give me the time of the day 😞 #heartbroken,146926816,en,everyone,#heartbroken,,,
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,2016-12-13T13:33:53.000Z,808666250851205121,808666250851205121,I have nothing if I dont have you. 💔💔💔 #HeartBroken,204451693,en,everyone,#heartbroken,,{'place_id': '014d5ec6637cd395'},
"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,2016-12-13T13:21:58.000Z,808663254713139204,808663254713139204,"@someuser I was getting help on my roof from a Gm Union, Not no more thanks to my broken down 1993 Ford Van #Heartbroken",2588297610,en,everyone,#heartbroken,,,15676492
