reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,in_reply_to_user_id,referenced_tweets,geo
everyone,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,75185597,"Krishna Radha la Noppi, Badha la vundam raa maradala #super",2013-07-23T05:40:44.000Z,359548612587433984,359548612587433984,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1612551986,#SonGoku #Super Saiyajin <3 #Dragonball http://someurl,2013-07-22T10:50:31.000Z,359264185282076672,359264185282076672,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Plume for Android,262293807,@someuser @someuser abhi to 15 minute bache hai aur has has ke pet dukh raha!! Ravi Kissen ne to kaamal kar diya!! #Super,2013-07-21T17:15:25.000Z,358998661465784320,358998661465784320,hi,#super,1564971439,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,51205587,#dj #arseniy #badroom #super #party #in #da #mix @ BADROOM BAR / RESTAURANT / KARAOKE http://someurl,2013-07-20T22:13:56.000Z,358711397007372288,358711397007372288,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [37.64543366, 55.75921896]}, 'place_id': '4303d1afc1e98c37'}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",iOS,219820755,Kyoryu Change!! #kyoryuger #super #sentai,2013-07-16T00:34:08.000Z,356934741498404867,356934741498404867,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,106095780,#super #kece #man #keybordist #instaphoto #instadaily #its #surabaya ilmanibrahim http://someurl,2013-07-15T12:54:37.000Z,356758704000995329,356758704000995329,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,154823760,kimheenim #HappyHeenimDay #생일축하합니다김희철 #heechul #birthday #sj #suju #super #junior #superjunior <3 http://someurl,2013-07-09T16:13:36.000Z,354634452107919363,354634452107919363,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,966364459,#good #instaseven #seven #club #stars #people #angel #super #beauty #beautiful #girl #love !!! Aurelie... http://someurl,2013-07-08T14:02:56.000Z,354239178818588672,354239178818588672,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,1014721057,"Kabhi khushi kabhi gham,barfi,housefull 2 #wow #super #sunday :D",2013-07-07T08:57:48.000Z,353800001085906944,353800001085906944,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,871100396,kYa #SuPer #kOOl hAi hUm http://someurl,2013-07-05T14:08:56.000Z,353153526039461892,353153526039461892,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,432416007,#Super POGO joke| .| .| Yamraaj: Bacha Tu| ne paap| aur punya dono kiya| hai.| Isi liye tujhe Swarg| mein| Narak milega!| ..... http://someurl,2013-07-04T15:24:12.000Z,352810078547623938,352810078547623938,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,704118704,#Super POGO joke| .| .| Yamraaj: Bacha Tu| ne paap| aur punya dono kiya| hai.| Isi liye tujhe Swarg| mein| Narak milega!... http://someurl,2013-07-04T15:07:58.000Z,352805995048730624,352805995048730624,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,351189399,#Super man....nyc muvie,2013-06-28T10:37:48.000Z,350563679143591936,350563679143591936,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),229334902,@someuser @someuser hahahahaa shi kha pr ye radio pr bhi dikha degi.. #super #talented #nasha #choro #safe #life,2013-06-27T11:47:40.000Z,350218873968140289,350213774101315585,hi,#super,28054906,"[{'type': 'replied_to', 'id': '350214120404037633'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1253317933,",| Akhir Ye Zulam Kab Tak?| Khi:| #Super Haiwy Par| #Shia Kafro K Masleha Julos Se Nehatte Sunniyo Par Hamla 1 Sunni Shadeed Zakhmi,| #Intezamia?",2013-06-25T14:53:34.000Z,349540880002203648,349540880002203648,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,213574119,Kiyaa kool hei ham kiyaa kool ham ;) #nephew #brother #super #instamv #tagstagram #maldives http://someurl,2013-06-23T19:49:50.000Z,348890659953975296,348890659953975296,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,83802050,Tom Yam Kung with Khai-Dao #Super #delicious #thai #spicy #soup with #fried #egg #awesome #food #tasty... http://someurl,2013-06-23T08:02:29.000Z,348712653394436096,348712653394436096,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [98.29435587, 7.89088604]}}"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,173695041,Man of Steel iz zee #super hottie,2013-06-23T01:11:58.000Z,348609339516416000,348609339516416000,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1014777289,@someuser InshaAllah Jatt And Juliet 2 Phattay E Chak deway Gee* #Super doper Hit# Haider Sajjad,2013-06-19T16:11:17.000Z,347386109157859328,347386109157859328,hi,#super,1187412534,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,949870122,Karachi:| Site Area Aur Korangi Chakra Goth Mai Firing Se 3 Afrad Janbahaq| #Super Highway Par Firing 2 Afrad Zakhmi,2013-06-13T10:21:37.000Z,345123787349577728,345123787349577728,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1324155895,#sana #sexy #sweet #super #star #fashion #show sanasaeed17 @someuser http://someurl,2013-06-12T11:15:59.000Z,344775082578673664,344775082578673664,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1324155895,#beauty #beautiful #queen #fashion #show #super #star #love #sana #sanasaeed sanasaeed17 @someuser http://someurl,2013-06-11T19:11:17.000Z,344532304078704642,344532304078704642,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,525143615,#Karachi: #Super #Highway #Total #Petrol #Pump Ke Qareeb #Car Per #Firing Se 2 Afraad Zakhmi.| http://someurl,2013-06-05T08:05:30.000Z,342190429695004673,342190429695004673,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,160992562,@someuser @someuser @someuser yase hahah #super mensaaa caroo laa playitaa,2013-05-31T13:32:08.000Z,340460690420690948,340320764794392576,hi,#super,756317720,"[{'type': 'replied_to', 'id': '340457707326812160'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,421451924,#Style #Strong #Super #ShoesDay #Simple #Scape #Spectation #S #Santo !! Jeejee http://someurl,2013-05-28T17:10:37.000Z,339428509527183362,339428509527183362,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,1271664919,@someuser tahshaaha #SUPER,2013-05-28T07:43:28.000Z,339285781719941122,339285224888336384,hi,#super,29332729,"[{'type': 'replied_to', 'id': '339285224888336384'}]",
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,150541711,@someuser Aur batameezi say baat karney waalii larkiya  #super #turnoff #deserve #each #other,2013-05-27T18:24:11.000Z,339084633658494976,339084308503478274,hi,#super,806860404,"[{'type': 'replied_to', 'id': '339084308503478274'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,93624607,Hachu. Hachu. Hachu.| | #Super Bahing! >.<,2013-05-26T14:44:33.000Z,338666972755681280,338666972755681280,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1075310316,"New Delhi: Chennai #Super Kings Kay Sarbah Gurunath Nay IPL Kay 9 Matches Main Satta Laganay Ka Etraaf Kar Liya, Bharti Media",2013-05-26T11:25:58.000Z,338616998860816384,338616998860816384,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1139180185,New Delhi:| Chennai #Super Kings Kay Sarbah Gurunath Nay IPL Kay 9 Matches Main Satta Laganay Ka Etraaf Kar Liya.| Bharti Media,2013-05-26T10:35:34.000Z,338604317139406850,338604317139406850,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,931334784,:-   | :-New Delhi:| Chennai #Super Kings Kay Sarbah Gurunath Nay IPL Kay 9 Matches Main Satta Laganay Ka Etraaf Kar Liya.| Bharti Media,2013-05-26T08:56:36.000Z,338579407935528960,338579407935528960,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,460834861,New Delhi:| Chennai #Super Kings Kay Sarbah Gurunath Nay IPL Kay 9 Matches Main Satta Laganay Ka Etraaf Kar Liya.| Bharti Media| #K.U| #NEWS,2013-05-26T08:54:28.000Z,338578873660878848,338578873660878848,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1253070528,"New Delhi: Chennai #Super Kings Kay Sarbah Gurunath Nay IPL Kay 9 Matches Main Satta Laganay Ka Etraaf Kar Liya, Bharti Media.waqas",2013-05-26T08:49:02.000Z,338577507068555264,338577507068555264,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,633186668,#super#miz#bhebhie-ik# http://someurl,2013-05-26T05:42:07.000Z,338530466900623360,338530466900623360,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1331130356,":KARACHI: #Super Highway Par #Hasaas Idaron Ki Karwai, Kaladam Tanzeem Kay 2 Karkun Giriftar, Dasti Bombs Aur Asleha #Baramad...| Rpt/oqab",2013-05-26T05:07:03.000Z,338521640352768000,338521640352768000,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,998295362,"*KARACHI: #Super Highway Par #Hasaas Idaron Ki Karwai, Kaladam Tanzeem Kay 2 Karkun Giriftar, Dasti Bombs Aur Asleha #Baramad...| Rpt Khan",2013-05-26T04:26:50.000Z,338511522068303872,338511522068303872,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,77811723,@someuser Yaa c usar stooo #super,2013-05-25T23:07:36.000Z,338431185028005888,338389449228550144,hi,#super,229348006,"[{'type': 'replied_to', 'id': '338389449228550144'}]",
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,275141915,Op @someuser chillen WHUEHUEHUE #super #doei http://someurl,2013-05-25T21:27:41.000Z,338406038074179585,338406038074179585,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,867494664,yaawloh khawatir #super,2013-05-25T07:48:28.000Z,338199876456304640,338199876456304640,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,428008537,#Chilling #Friends #muchlove #Fun #Super #Swing with athiqazard and sathar_ejaz123 😜😝 http://someurl,2013-05-23T14:00:03.000Z,337568612984438786,337568612984438786,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Hootsuite,15269964,"#Super #Hot #India on 22-May, Amraoti­ 48.0, Nagpur­ 47.9, Bramhapuri­47.6, Amritsar and Churu­ 47.2, Rentachintala­ 47.1 and Wardha ­47.0 C",2013-05-23T07:25:57.000Z,337469435097006080,337469435097006080,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite,15269964,"21-May, #Super #HOT #India , Chandrapur ­48.2, Bramhapuri­ 47.8, Nagpur­ 47.8, Banda­47.6, Ganganagar ­47.5, Wardha­ 47.5, Churu­...",2013-05-22T10:57:49.000Z,337160364972191745,337160364972191745,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,383656995,@someuser thanks bai for retweet :) | oye hoye pyar ho gaya tan #Super Hit janni aa bai.,2013-05-22T03:17:07.000Z,337044426801172482,337044426801172482,hi,#super,329189306,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Websites,26745112,‘Nadeem Khokhar’ by @someuser on #SoundCloud? http://someurl #Super HOT #Music #Share,2013-05-17T18:53:20.000Z,335468090676609024,335468090676609024,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,54471736,#congratulations #my #super #duper #lovely #SISTER  #theatre #design #pa15 mewadee ; ) @someuser http://someurl,2013-05-16T16:51:52.000Z,335075136153743360,335075136153743360,hi,#super,,,"{'coordinates': {'type': 'Point', 'coordinates': [100.56181523, 13.74187968]}}"
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,423683586,1 up ! Huashuashush #super #mario #bross #1up #cogumelo #vida #game #green #red #cool #like #like4like http://someurl,2013-05-16T04:02:55.000Z,334881622816088064,334881622816088064,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,234169413,Sharpay Evans bernisaavedra93 #super #top #ultra #lais #wannabe #pink #power #girl #pw http://someurl,2013-05-14T21:00:54.000Z,334413032371412992,334413032371412992,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,46894369,Naru Naru Narumugaye......  Yen kaadhal devadaiye.... Karu Karu Karuviliye.... Yennai Veezhthum Perazhagay....#super song,2013-05-13T15:24:12.000Z,333965909297356802,333965909297356802,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,468230876,Gooaallll!!! #SUPER FRANKIE LAMPARD 202* #SignHimUp!| @someuser #cfc #TheBlues,2013-05-11T13:06:36.000Z,333206505341976576,333206505341976576,hi,#super,22910295,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,1366827950,@someuser @someuser Prayanam Chandra Sekhar Yeleti and GopiChands SAHASAM trailor...!!!!!! http://someurl #Super Hit,2013-05-08T08:04:49.000Z,332043398146039808,332034360016502786,hi,#super,449539004,"[{'type': 'replied_to', 'id': '332034360016502786'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,901496624,KHI>Sachal Me Firing Se Zakhmi Hune Wale 2 Afraad Dam Torgeye.| #Super Highway Ka Qareeb Rangers Ki Chowki Ka Qareeb Se Maskook Bag Baramad,2013-05-07T19:46:41.000Z,331857640537866240,331857640537866240,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,1401431683,KHI>Sachal Me Firing Se Zakhmi Hune Wale 2 Afraad Dam Torgeye. #Super Highway Ka Qareeb Rangers Ki Chowki Ka Qareeb Se Maskook Bag Baramad.,2013-05-07T19:23:40.000Z,331851847423913984,331851847423913984,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,460834861,KHI>Sachal Me Firing Se Zakhmi Hune Wale 2 Afraad Dam Torgeye.| #Super Highway Ka Qareeb Rangers Ki Chowki Ka Qareeb Se Maskook Bag Baramad.,2013-05-07T19:13:53.000Z,331849386999029761,331849386999029761,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,1081752792,@someuser Y Ustt #Super Barbiie,2013-05-07T01:34:10.000Z,331582696520310784,331581161363087360,hi,#super,514840710,"[{'type': 'replied_to', 'id': '331582123926487041'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,76888836,@someuser #vinteewin #super @ The Room Sukhumvit 62 http://someurl,2013-05-02T06:19:25.000Z,329842546392068096,329842546392068096,hi,#super,201167366,,"{'coordinates': {'type': 'Point', 'coordinates': [100.60815584, 13.69005692]}}"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Facebook,72327187,#kochadaiyaan #super star rajinikanth sings for kochadaiyaan. http://someurl,2013-04-27T19:05:28.000Z,328223387979763712,328223387979763712,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for BlackBerry®,58549862,"RT@someuser Ladkiyon ka dil acha hone chahiye , hot to aloo ke parathe bhi hote hain #super hahaha..",2013-04-26T07:37:25.000Z,327687846473383937,327687846473383937,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1096042142,#WCW tyesha_7171  #semiformal #8thgrade #turquoise #super #tired http://someurl,2013-04-25T00:48:46.000Z,327222617943724032,327222617943724032,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,390793231,#Super Baale ♥!! http://someurl,2013-04-22T08:37:44.000Z,326253471818977280,326253471818977280,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,65106646,"@someuser Mit gaya jab mitne wala...phir salaam aaya to kya! Dil ki barbaadi ke baad, sarkaar ka payaam aaya to kya...!! RT #super",2013-04-22T07:16:58.000Z,326233148558028803,326233148558028803,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,15285543,Manoj Bajpai in #special 26 #super,2013-04-18T18:35:04.000Z,324954245147291648,324954245147291648,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,115048157,Main bhi #ironman #mask ke saath #pink #dress waali #super #woman. Hehe  #instagood #car #travel #love... http://someurl,2013-04-11T21:40:10.000Z,322464112191893504,322464112191893504,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Nimbuzz Mobile,115325436,King nagarjuna mahesh babu amithab at nandhi awards #super,2013-04-11T13:56:03.000Z,322347313307734016,322347313307734016,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Samsung Mobile,141489498,@someuser achhi baat hai..padhai pe dhyaan lga ra h..! #good #super-like :)),2013-04-11T13:52:50.000Z,322346503639293952,322346503639293952,hi,#super,702705380,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",TweetDeck,112252620,हड्डी ही हड्डी है | लहू -लहू लोरी है | किस्से बलिदानी हैं | समय की अघोरी है | खिड़की की आँखों में | ज्यों पन्ना धाय हुए | हम मुगलसराय हुए #Super,2013-04-09T18:15:13.000Z,321687759326687232,321687759326687232,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,612964773,Jai faim.  #Super,2013-04-08T16:59:35.000Z,321306338493865984,321306338493865984,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,172489183,#corn #night isaam48 #love #you #me #young #friends #girl #boy #colombians #red #super http://someurl,2013-04-08T02:43:39.000Z,321090935356280832,321090935356280832,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,1259055229,fresh green manggo shake ...sarap! #Super#init http://someurl,2013-04-05T09:09:12.000Z,320100801760595968,320100801760595968,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,412698606,#goodafternoon !!! Fresh from bath #super #iniiiiit !! #summer na talaga ;))) http://someurl,2013-04-01T06:17:07.000Z,318607942515572736,318607942515572736,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,303427395,Yaa me urgee! #SCC #super #compu #campo #lastyear #memories #Toñito #misshim #loamo #angelito... http://someurl,2013-04-01T02:48:21.000Z,318555404495896576,318555404495896576,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",Twitter for Android,61470006,सूरज में लगे धब्बा फ़ितरत के करिश्मे हैं /बुत हमको कहें काफ़िर अल्लाह की मरज़ी है #ghulamali #super  @someuser @someuser @someuser,2013-03-31T14:53:26.000Z,318375490387853312,318375490387853312,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,930713407,Poor mee 😰 #instacollage #all #natural #super #sick #at #school #not #in #a #good #mood #wanna #be... http://someurl,2013-03-28T16:05:10.000Z,317306378802847745,317306378802847745,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for Android,1116065508,Anushree michadhe magale.. appage hutidya nennu.. #super #bbKannada,2013-03-28T15:29:55.000Z,317297508122501120,317297508122501120,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,301640281,#history #at #school #lovely #super #its #on #like #donkeykong #friends #@someuser isabarth... http://someurl,2013-03-26T18:38:03.000Z,316620078386917376,316620078386917376,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,801081762,LEE DONGHAE. #lee #donghae #leedonghae #suju #superjunior #super #junior #oppa #amazing #tattoo #kpop... http://someurl,2013-03-25T22:16:17.000Z,316312610473660416,316312610473660416,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,904957830,Rihanna usando #SUPER badgalriri #retrosuperfuture #lovingmysuper #shades #lentes #sunnies #sunglasses... http://someurl,2013-03-22T18:27:46.000Z,315167939127046144,315167939127046144,hi,#super,,,
everyone,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",Twitter for iPhone,140063817,"Ye jo haiN shah’r ke vaaiz, ye Khatiban-e-kiraam~ye bhi Allah ne chahaa to musalmaaN hoNge #super | | @someuser @someuser @someuser @someuser",2013-03-20T15:00:53.000Z,314391097839321088,314391097839321088,hi,#super,149982014,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Write Longer,456485600,Ticket ki khidki par Rowdy bol Baki kaam Mujh Par Chhod #Super  @someuser,2013-03-13T08:09:33.000Z,311750869181952000,311750869181952000,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),767681516,Netru Indru Naalai Enrume Thalaivar #Rajnikanth Sir Than #super star @someuser na,2013-03-12T10:30:14.000Z,311423883335065600,311417752407658496,hi,#super,146414919,"[{'type': 'replied_to', 'id': '311417752407658496'}]",
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web (M2),491559534,Galeraa sigam elaa ====> @someuser #Super #Indico #Go #Go,2013-03-11T20:14:51.000Z,311208618093576192,311164613611900929,hi,#super,753198230,"[{'type': 'replied_to', 'id': '311191740893769728'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,43403772,yahee! #instagood #kondangan #super #HOT #sunday http://someurl,2013-03-10T04:25:58.000Z,310607436971118593,310607436971118593,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,147999202,bhui wah aaj tou maza agaya! :D| #familygatherings #super #awesome,2013-03-09T20:11:52.000Z,310483091779117057,310483091779117057,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",TweetDeck,112252620,@someuser  1- दगे हुए पटाखों के धुओं की भी एक याद होती है 2- साँवले चेहरे का सारा सोडियम क्लोराइड (नमक) उम्र ने धो दिया था ! #Super,2013-03-09T17:05:05.000Z,310436088533622784,310434307124633600,hi,#super,74753599,"[{'type': 'replied_to', 'id': '310434307124633600'}]",
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,968741924,Karachi:| #Super Highway New Subzi Mandi Me 3 Din Pehly Lagny Wali Aag Se Aik Shakhs Ki Laash Baramd.,2013-03-09T08:50:29.000Z,310311618892410881,310311618892410881,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,537526319,Karachi:| #Super Highway New Subzi Mandi Me 3 Din Pehly Lagny Wali Aag Se Aik Shakhs Ki Laash Baramd.| 09:50am,2013-03-09T04:55:26.000Z,310252463141842944,310252463141842944,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,1093009260,"#SUPER HIGHWAY#: 4| FIRE TENDER KI GADIYAN ponch Gayi. PANI KI ADM FARAHAMI ,AAG BHUJANAY ME SHADID MUSHKILAAT,| AAG BADASTOR BAR RAHI HAI",2013-03-06T11:51:03.000Z,309269894875201538,309269894875201538,hi,#super,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,416197665,Kyuhyun at Survanabhumi #kyu #kyuhyun #cho #handsome #member #super #junior #superjunior #SJ #korean... http://someurl,2013-03-06T11:06:17.000Z,309258630329421824,309258630329421824,hi,#super,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,489661788,": #SUPER HIGHWAY#: 4| FIRE TENDER KI GADIYAN ponch Gayi. PANI KI ADM FARAHAMI ,AAG BHUJANAY ME SHADID MUSHKILAAT| AAG BADASTOR BARh RAHI HAI",2013-03-06T09:50:34.000Z,309239572351569920,309239572351569920,hi,#super,,,
