reply_settings,lang,conversation_id,referenced_tweets,author_id,public_metrics,id,text,source,created_at,search_query,geo,in_reply_to_user_id
everyone,nl,116612290060623872,,150661917,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",116612290060623872,morgen geen uitval #HeartBroken,TweetDeck,2011-09-21T20:38:31.000Z,#heartbroken,,
everyone,nl,116572750507819008,,222055159,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",116572750507819008,Ongelooflijk .. Hoe vaak kun je iemands hart breken en bij hoeveel mensen?! #heartbroken,Twitter for Android,2011-09-21T18:01:24.000Z,#heartbroken,,
everyone,nl,116204251415461888,,246877975,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",116204251415461888,Wauw. Zomaar zegt @someuser dat ik een verwend kreng ben.. #HeartBroken,erased734497,2011-09-20T17:37:07.000Z,#heartbroken,,
everyone,nl,116122737172418563,,104771801,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",116122737172418563,Me hond is aan het huilen #heartbroken,erased734497,2011-09-20T12:13:12.000Z,#heartbroken,,
everyone,nl,115962572364185600,,293341366,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115962572364185600,"ik dacht dat je van me hield, maar heb me vreselijk vergist in jouw </3 #heartbroken :(",Twitter Web Client,2011-09-20T01:36:46.000Z,#heartbroken,,
everyone,nl,115856287492878336,"[{'type': 'replied_to', 'id': '115856287492878336'}]",263129909,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115856837240295424,@someuser btw. waarom heb je de hele tijd van die heartbroken tweets. #heartbroken ?,Twitter Web Client,2011-09-19T18:36:37.000Z,#heartbroken,,311155838
everyone,nl,115844996237770752,"[{'type': 'replied_to', 'id': '115844996237770752'}]",272375624,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115845571746607104,@someuser tsss je wardeerd me humor nie ;[ XD  #heartbroken,Twitter Web Client,2011-09-19T17:51:51.000Z,#heartbroken,,214195231
everyone,nl,115762964547645440,,63986660,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",115762964547645440,http://someurl #help #heartbroken dit gebeurd als je zolang op school zit @someuser,TweetDeck,2011-09-19T12:23:36.000Z,#heartbroken,,
everyone,nl,115087355169357824,"[{'type': 'retweeted', 'id': '115087111186677760'}]",240824716,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115087355169357824,RT @someuser Ik d8 dat je er voor me was blijkbaar niet dus #heartbroken ...,Twitter for BlackBerry®,2011-09-17T15:38:58.000Z,#heartbroken,,
everyone,nl,115087111186677760,,104915425,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115087111186677760,Ik d8 dat je er voor me was blijkbaar niet dus #heartbroken ...,UberSocial for BlackBerry,2011-09-17T15:38:00.000Z,#heartbroken,,
everyone,nl,114835892803346432,,253723063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114835892803346432,RT @someuser RT @someuser doet gemeen what nou... *veegt weg* #heartbroken # noohooit samir ;$ « jawel rr ik voel PIJN mahan !!! =(,UberSocial for BlackBerry,2011-09-16T22:59:45.000Z,#heartbroken,,
everyone,nl,114835450610466817,,179992422,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114835450610466817,RT @someuser @someuser je doet gemeen rr =( dus what nou... *veegt tranen weg* #heartbroken # noohooit samir ;$,TweetDeck,2011-09-16T22:57:59.000Z,#heartbroken,,
everyone,nl,114834612458496000,"[{'type': 'replied_to', 'id': '114834612458496000'}]",253723063,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114835231730696192,@someuser je doet gemeen rr =( dus what nou... *veegt tranen weg* #heartbroken,UberSocial for BlackBerry,2011-09-16T22:57:07.000Z,#heartbroken,,179992422
everyone,nl,114684134860918784,,236799806,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114684134860918784,Abdel maakt als een klootzak. =(( #heartbroken,Scope App,2011-09-16T12:56:43.000Z,#heartbroken,,
everyone,nl,114579965630087168,,232425691,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",114579965630087168,Ik Her Roommate #HeartBroken.,twicca,2011-09-16T06:02:47.000Z,#heartbroken,,
everyone,nl,114508076949839872,"[{'type': 'retweeted', 'id': '114409288277037056'}]",250414611,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114508076949839872,RT @someuser Aaah echt zielig voor me broertje. Zn vriendin vertrekt morgen voorgoed naar Colombia. He is #heartbroken.,Twitter Web Client,2011-09-16T01:17:07.000Z,#heartbroken,,
everyone,nl,114468340050837504,"[{'type': 'replied_to', 'id': '114468340050837504'}]",77771331,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114468992281878529,@someuser oh dus ik ben niemand?! bedankt hoor :((((( #heartbroken,Twitter Web Client,2011-09-15T22:41:49.000Z,#heartbroken,,61740223
everyone,nl,114456539418464256,,280271808,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114456539418464256,Fkn slut! #heartbroken </3,Twitter SMS,2011-09-15T21:52:20.000Z,#heartbroken,,
everyone,nl,114425655155892224,,361712807,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",114425655155892224,"T zal al allemaal, je doet ineens raar, ja ik zeker pff zal wel... Geen zin meer, je zoekt t echt maar uit #heartbroken",Tweets60dm,2011-09-15T19:49:36.000Z,#heartbroken,,
everyone,nl,114409288277037056,,52401185,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",114409288277037056,Aaah echt zielig voor me broertje. Zn vriendin vertrekt morgen voorgoed naar Colombia. He is #heartbroken.,UberSocial for BlackBerry,2011-09-15T18:44:34.000Z,#heartbroken,,
everyone,nl,114364514270580736,"[{'type': 'replied_to', 'id': '114364514270580736'}]",194335052,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",114367586300477440,"Ik wil die chain bag ZO graag hebben, wanneer is die er weer? #heartbroken @someuser",Twitter for BlackBerry®,2011-09-15T15:58:52.000Z,#heartbroken,,270812005
everyone,nl,114022585251004417,"[{'type': 'replied_to', 'id': '114022585251004417'}]",181218649,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",114023685614088192,"@someuser @someuser  pascal leer die chick vn jouw wat manieren by, ze beledigt haar beste vriendin! ;o. #heartbroken",UberSocial for Android,2011-09-14T17:12:19.000Z,#heartbroken,,76937388
everyone,nl,113706250537140224,,219611781,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113706250537140224,Nooit gedacht dat ik het zo erg zou vinden. #heartbroken,Twitter for BlackBerry®,2011-09-13T20:10:57.000Z,#heartbroken,,
everyone,nl,113630727358263296,,98182119,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",113630727358263296,dus myn moeder gaat donderdag gwn naar philipsstadion voetbal kyken. #heartbroken dat ik niet mag,UberSocial for BlackBerry,2011-09-13T15:10:51.000Z,#heartbroken,,
everyone,nl,113490263053312001,,219611781,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113490263053312001,Dit kan wel is me domste beslissing ooit zijn. #heartbroken,Twitter for BlackBerry®,2011-09-13T05:52:41.000Z,#heartbroken,,
everyone,nl,113488022829400064,,226864590,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113488022829400064,"Ik kreeg liefde zo oprecht, dus waarom ging je weg? #heartbroken",Twitter for Android,2011-09-13T05:43:47.000Z,#heartbroken,,
everyone,nl,113337288922103810,,226864590,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",113337288922103810,"die shit is hard voor me, ik zie je lach voor me, toen je wegging ben ik gevallen in een put door je!!  #heartbroken",Twitter Web Client,2011-09-12T19:44:50.000Z,#heartbroken,,
everyone,nl,113333437531824129,,239842015,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113333437531824129,@someuser Je bent echt een bitch nooit heb je echt van me gehouden #HeartBroken« BBM xx,Twitter for BlackBerry®,2011-09-12T19:29:31.000Z,#heartbroken,,
everyone,nl,113316888771166208,,235471731,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113316888771166208,"ik weet genoeg, je hebt me laten vallen toen ik je nodig had ik doe ZO mn best en dan krijg ik dit pleur dan lekker een end op! #heartbroken",Twitter Web Client,2011-09-12T18:23:46.000Z,#heartbroken,,
everyone,nl,113293878580363265,"[{'type': 'replied_to', 'id': '113293878580363265'}]",45320664,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113295108287369216,@someuser dus vroeger was je niet zo man.. Nu moet ik vragen om je mixtape.. Vroeger was ik 1 van de eerste #heartbroken,UberSocial for BlackBerry,2011-09-12T16:57:13.000Z,#heartbroken,,223289206
everyone,nl,113257591840317440,,91150280,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113257591840317440,Ik heb iemand laten lopen waar ik veel om gaf #heartbroken,UberSocial for BlackBerry,2011-09-12T14:28:08.000Z,#heartbroken,,
everyone,nl,113201793198063616,,52133362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",113201793198063616,Je wilt dat ik gelukkig ben? Ik kan je vertellen dat ik hier enorm depri van word.. #heartbroken,UberSocial for BlackBerry,2011-09-12T10:46:25.000Z,#heartbroken,,
everyone,nl,112924237760692224,"[{'type': 'replied_to', 'id': '112924237760692224'}]",199342373,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",112924475128942593,@someuser Pff; Alweer #heartbroken. je bent wel weer lekker bezig ehh :$ ♥,Twitter Web Client,2011-09-11T16:24:27.000Z,#heartbroken,,271903867
everyone,nl,112912655974531074,"[{'type': 'replied_to', 'id': '112912655974531074'}]",199342373,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",112913278849658880,@someuser :o. pff is goed zal ik onthouden #heartBroken!,Twitter Web Client,2011-09-11T15:39:58.000Z,#heartbroken,,271903867
everyone,nl,112853400126881792,,52133362,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",112853400126881792,Leuk zon dag dat je alleen leeft op koffie en sigaretten.. en oja ook nog een glaasje cola. Absoluut geen trek in eten. #heartbroken,Twitter Web Client,2011-09-11T11:42:01.000Z,#heartbroken,{'place_id': '47649d6556b1f570'},
everyone,nl,112627193326211072,,242625033,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",112627193326211072,Ik miss je aanwezigheid #heartbroken,UberSocial for BlackBerry,2011-09-10T20:43:10.000Z,#heartbroken,,
everyone,nl,112561595900641280,,321586394,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",112561595900641280,K dagt dat je veRanderd was :( #heartbroken,UberSocial for BlackBerry,2011-09-10T16:22:30.000Z,#heartbroken,,
everyone,nl,111906907752632320,"[{'type': 'replied_to', 'id': '111906907752632320'}]",198877600,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",111907362520055809,"@someuser @someuser JA, WAAROM JIJ OOK? #heartbroken",Twitter Web Client,2011-09-08T21:02:49.000Z,#heartbroken,,98949363
everyone,nl,111512655491108864,,211121231,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",111512655491108864,"Dit sloopt mij, ben echt kapot #heartbroken",UberSocial for BlackBerry,2011-09-07T18:54:23.000Z,#heartbroken,,
everyone,nl,111484845200392193,"[{'type': 'replied_to', 'id': '111484845200392193'}]",46855465,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",111485484252930049,@someuser Boehoehoe! Snik! #heartbroken,Twitter for BlackBerry®,2011-09-07T17:06:25.000Z,#heartbroken,,69678090
everyone,nl,111182940389650433,,364410830,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",111182940389650433,@someuser #heartbroken| Breek geen beloftes :(,Twitter for iPhone,2011-09-06T21:04:13.000Z,#heartbroken,,230269057
everyone,nl,111070117051367424,,226147798,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",111070117051367424,Is @someuser al jaren je droom man hoor je dat ie je collega wel ziet zitten #heartbroken,Twitter for BlackBerry®,2011-09-06T13:35:54.000Z,#heartbroken,,
everyone,nl,110760837945376768,,227063261,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110760837945376768,marjon zit ineens naast me te snikken en zegt: carien... ik heb een ander.. #heartbroken,TweetDeck,2011-09-05T17:06:56.000Z,#heartbroken,,
everyone,nl,110655829270724608,,54643400,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110655829270724608,Rust zacht.. #heartbroken,UberSocial for BlackBerry,2011-09-05T10:09:40.000Z,#heartbroken,,
everyone,nl,110460078162845696,,98182119,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110460078162845696,"Vanmiddag uurloon verspild aan een broodje wat niet te eten was, #heartbroken",UberSocial for BlackBerry,2011-09-04T21:11:49.000Z,#heartbroken,,
everyone,nl,110455929346076672,,309546054,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110455929346076672,@someuser Slapen. #Heartbrokenokj wie heeft je gedumpt,Twitter for BlackBerry®,2011-09-04T20:55:20.000Z,#heartbroken,,
everyone,nl,110454857638486017,,259852160,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110454857638486017,Slapen. #Heartbroken,Twitter Web Client,2011-09-04T20:51:04.000Z,#heartbroken,,
everyone,nl,110136355509641216,,319062468,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110136355509641216,zit maar wat te tumblren en nog te treuren om de woorden van liam in dat filmpje. #heartbroken,TweetDeck,2011-09-03T23:45:28.000Z,#heartbroken,,
everyone,nl,110123165467938817,"[{'type': 'replied_to', 'id': '110123165467938817'}]",95419694,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",110123457437642752,"@someuser ik ook van jou annn, mis mn bio maatje #heartbroken",TweetDeck,2011-09-03T22:54:12.000Z,#heartbroken,,79520020
everyone,nl,109239619316494336,,75298854,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",109239619316494336,Kreeg net een belletje. Dat we elkaar deze 2 weken minder zullen zien.. #heartbroken! Lol @someuser (cont) http://someurl,UberSocial for BlackBerry,2011-09-01T12:22:09.000Z,#heartbroken,,
everyone,nl,108945508462104576,,322719461,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108945508462104576,@someuser Ik dacht dat wij vrienden waren @someuser #heartbroken huh?,Twitter for BlackBerry®,2011-08-31T16:53:27.000Z,#heartbroken,,
everyone,nl,108872884692320256,,43118474,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108872884692320256,@someuser :( mevrouw Henstra is weg #heartbroken #fransdocent // jeuj!! - niet jeuj :(,Twitter for BlackBerry®,2011-08-31T12:04:53.000Z,#heartbroken,,
everyone,nl,108871698614468608,"[{'type': 'retweeted', 'id': '108871488685342721'}]",270330814,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108871698614468608,RT @someuser :( mevrouw Henstra is weg #heartbroken #fransdocent,Twitter for iPhone,2011-08-31T12:00:10.000Z,#heartbroken,,
everyone,nl,108871488685342721,,43118474,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",108871488685342721,:( mevrouw Henstra is weg #heartbroken #fransdocent,Twitter Web Client,2011-08-31T11:59:20.000Z,#heartbroken,,
everyone,nl,108815902929195009,"[{'type': 'replied_to', 'id': '108815902929195009'}]",18639598,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",108816747792044033,@someuser nee.. niets :( #heartbroken,TweetDeck,2011-08-31T08:21:49.000Z,#heartbroken,,200005911
everyone,nl,108758694010945536,,211899491,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108758694010945536,#heartbroken 3eed sheen </3 http://someurl,Twitter for iPhone,2011-08-31T04:31:07.000Z,#heartbroken,,
everyone,nl,108634410039001088,,21791794,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108634410039001088,Ik kijk alleen Flashpoint voor de view over Toronto! Ahahaha x] #NOT #Heartbroken,UberSocial for BlackBerry,2011-08-30T20:17:16.000Z,#heartbroken,,
everyone,nl,108310709523324928,"[{'type': 'replied_to', 'id': '108310709523324928'}]",306489202,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108310892000706560,"@someuser @someuser @someuser Nee mann, hy wilt niet .. =( #HEARTBROKEN .",Twitter for BlackBerry®,2011-08-29T22:51:43.000Z,#heartbroken,,149129782
everyone,nl,108296632994504704,"[{'type': 'replied_to', 'id': '108296632994504704'}]",226069298,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108308848519028736,@someuser haha omg so jel...#wasntinvited #heartbroken,Twitter for BlackBerry®,2011-08-29T22:43:36.000Z,#heartbroken,,147268992
everyone,nl,108245852195262464,,65144535,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",108245852195262464,Ahhw :( schokkende ontdekking. #heartbroken @someuser  haha,Twitter for BlackBerry®,2011-08-29T18:33:16.000Z,#heartbroken,,
everyone,nl,108116297681879040,,216104036,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",108116297681879040,"Nu ik @someuser gister heb gezien , besef ik wel dat ik dr niet meer elke dag zie #heartbroken☹",Twitter for BlackBerry®,2011-08-29T09:58:28.000Z,#heartbroken,,
everyone,nl,107571171511386112,,270570379,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107571171511386112,En ze heeft alweer een ander!! Wat een leugens allemaal! Life isnt fair! #heartbroken,Twitter for BlackBerry®,2011-08-27T21:52:20.000Z,#heartbroken,,
everyone,nl,107524007074611200,,34687168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107524007074611200,heb net tege justin gezecht dat het miss beter is dat we geen contact meer hebben .. (U). ik ben zo waardeloos #heartbroken #bye,Twitter Web Client,2011-08-27T18:44:55.000Z,#heartbroken,,
everyone,nl,107127138116845568,,163386076,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107127138116845568,Sommige jongens zijn zo gemeen zijn! Dan zeggen ze dat ze van je houden en ondertussen nemen ze een vriendin #verdrietig #heartbroken,Twitter for BlackBerry®,2011-08-26T16:27:54.000Z,#heartbroken,,
everyone,nl,106993165357166592,"[{'type': 'replied_to', 'id': '106993165357166592'}]",63088377,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106993635328917504,@someuser poor Jordan :( #heartbroken,Twitter for iPhone,2011-08-26T07:37:25.000Z,#heartbroken,,21778272
everyone,nl,106916044005838848,,257058284,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106916044005838848,Poor Jordan #heartbroken #CBSBigBrother,Twitter Web Client,2011-08-26T02:29:05.000Z,#heartbroken,,
everyone,nl,106414685372424192,,305184365,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106414685372424192,Waarom moet het hondje van Ryeowook nou doodgaan T.T #heartbroken,Twitter Web Client,2011-08-24T17:16:52.000Z,#heartbroken,,
everyone,nl,106035503677181952,,245379960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",106035503677181952,Ik kan het gewoon niet langer aan..... #heartbroken,Twitter Web Client,2011-08-23T16:10:08.000Z,#heartbroken,,
everyone,nl,105821543078182912,,253440307,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",105821543078182912,Oke nu is t ECHT klaar!! Alles gewist.. Nummer.. Ping.. Fotos #Heartbroken!!,Twitter for BlackBerry®,2011-08-23T01:59:56.000Z,#heartbroken,,
everyone,nl,105728715916447745,,180073593,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105728715916447745,Hoop niet dat k over je droom vannacht #heartbroken,UberSocial for BlackBerry,2011-08-22T19:51:04.000Z,#heartbroken,,
everyone,nl,105711787399331840,,188445128,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",105711787399331840,RT @someuser RT @someuser waaauw @someuser  is gemeen hea wilt nooit met me naar buite #heartbroken / tuurlijk wel ;oo nee je haat me #huil,TweetDeck,2011-08-22T18:43:48.000Z,#heartbroken,,
everyone,nl,105710641955872769,,161778471,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105710641955872769,RT @someuser waaauw @someuser  is gemeen hea wilt nooit met me naar buite #heartbroken / tuurlijk wel ;oo,UberSocial for BlackBerry,2011-08-22T18:39:15.000Z,#heartbroken,,
everyone,nl,105705278409945088,,188445128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105705278409945088,waaauw @someuser  is gemeen hea wilt nooit met me naar buite #heartbroken,TweetDeck,2011-08-22T18:17:56.000Z,#heartbroken,,
everyone,nl,105570982495928320,,291302845,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",105570982495928320,IK KAN BIBI&TINA NU NIET KIJKEN. ;A; #HEARTBROKEN,Twitter for Android,2011-08-22T09:24:18.000Z,#heartbroken,,
everyone,nl,105397645496958977,,248282718,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",105397645496958977,Ikhouvanje maar jij houd al van een ander #heartbroken,Twitter for iPhone,2011-08-21T21:55:31.000Z,#heartbroken,,
everyone,nl,104989488866013184,"[{'type': 'replied_to', 'id': '104989488866013184'}]",204538324,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104990626977824768,"@someuser ik heb je echt debiele smsjes gestuurd doen je op vakantie was, maar ik kreeg niks terug #heartbroken",Twitter for BlackBerry®,2011-08-20T18:58:10.000Z,#heartbroken,,335483975
everyone,nl,104973931311677440,"[{'type': 'replied_to', 'id': '104973931311677440'}]",333746707,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104975426295828480,@someuser oh baxter... #heartbroken.,Twitter for BlackBerry®,2011-08-20T17:57:46.000Z,#heartbroken,,351759665
everyone,nl,104932595665604609,,218188162,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",104932595665604609,lievelingsbroek weggegooit #heartbroken,Twitter Web Client,2011-08-20T15:07:35.000Z,#heartbroken,,
everyone,nl,104910635900481538,"[{'type': 'replied_to', 'id': '104910635900481538'}]",155267511,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104911048292827136,jammer dat @someuser me heeft gedumpt door me niet te bellen. #heartbroken,Twitter Web Client,2011-08-20T13:41:57.000Z,#heartbroken,,125142828
everyone,nl,104894492653531137,,34687168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104894492653531137,door die afstand groeien we uit elkaar.  #heartbroken #ikmisjenual,Twitter Web Client,2011-08-20T12:36:10.000Z,#heartbroken,,
everyone,nl,104345640460496896,,131856243,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104345640460496896,elke economieles op Roncalli zat ik naast @someuser en werden we altyd uitelkaar gezet... =( #heartbroken,UberSocial for BlackBerry,2011-08-19T00:15:13.000Z,#heartbroken,,
everyone,nl,104295421094006784,"[{'type': 'replied_to', 'id': '104295421094006784'}]",319062468,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104295510524960769,@someuser zonder mij en @someuser ai.. #heartbroken.,Twitter Web Client,2011-08-18T20:56:02.000Z,#heartbroken,,134204920
everyone,nl,104198662418206722,,88960382,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104198662418206722,"Nooit Ged8 Dat Je Me Zo Zou Benaderen ,, #HeartBroken",UberSocial for BlackBerry,2011-08-18T14:31:11.000Z,#heartbroken,,
everyone,nl,104114661221351424,,146625093,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",104114661221351424,Mensen hebben mij gewaarschuwd waar begin je aan? Toch gaf ik jou een kans en nu laat je me staan #heartbroken,UberSocial for BlackBerry,2011-08-18T08:57:24.000Z,#heartbroken,,
everyone,nl,103241865654050816,"[{'type': 'replied_to', 'id': '103241865654050816'}]",119656767,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103244026970509312,@someuser aiinoo beetje jammerr #heartbroken,UberSocial for BlackBerry,2011-08-15T23:17:48.000Z,#heartbroken,,267218893
everyone,nl,103144267567996928,,211121231,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",103144267567996928,Zie ik me zus weer #heartbroken,UberSocial for BlackBerry,2011-08-15T16:41:24.000Z,#heartbroken,,
everyone,nl,102814592547291136,,186702554,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102814592547291136,"RT @someuser Vlinders in mijn buik, die over 2 weken doodgaan. Nu al #heartbroken..",UberSocial for BlackBerry,2011-08-14T18:51:23.000Z,#heartbroken,,
everyone,nl,102814060281737216,,121795136,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102814060281737216,"Vlinders in mijn buik, die over 2 weken doodgaan. Nu al #heartbroken..",Twitter for BlackBerry®,2011-08-14T18:49:16.000Z,#heartbroken,,
everyone,nl,102678625287016448,"[{'type': 'replied_to', 'id': '102678625287016448'}]",86496650,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102678895005937664,@someuser ik pest je niet. wat pest je me dat ik je pest :( #heartbroken,TweetDeck,2011-08-14T09:52:10.000Z,#heartbroken,,259390013
everyone,nl,102485068462825473,,206357809,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",102485068462825473,Ik @someuser maar bellen en ze neemt gewoon niet op he :( #heartbroken. Hihi,Twitter for BlackBerry®,2011-08-13T21:01:59.000Z,#heartbroken,,
everyone,nl,101768948877508608,,84116063,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",101768948877508608,ik mis jullie @someuser @someuser @someuser @someuser @someuser @someuser .. #heartbroken,erased734497,2011-08-11T21:36:22.000Z,#heartbroken,,
everyone,nl,101562740006584320,"[{'type': 'replied_to', 'id': '101562740006584320'}]",238740562,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",101564154317512704,@someuser ik leg het jou straks uit op msn.. #heartbroken AGAIN,Mobile Web,2011-08-11T08:02:36.000Z,#heartbroken,,57671532
