reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,geo,in_reply_to_user_id,referenced_tweets
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,400489238,"Con ella se repite parte de mi Historia, Ojala salga mejor que la miia! #Worried",2012-10-13T02:38:48.000Z,256947065647669248,256947065647669248,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,152309632,"quiero estudiar ,pero no quiero estudiar pero deberia estudiar #Worried",2012-10-12T22:37:12.000Z,256886264152850433,256886264152850433,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,330110658,"De esas veces que aunque ya estudiaste (a medias) , te sientes cero preparada para los exámenes de mañana #Worried",2012-10-12T07:21:53.000Z,256655916806594560,256655916806594560,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,477454111,De esos momentos en los que solo quieres perder la conciencia #Worried,2012-10-12T05:00:53.000Z,256620434236264448,256620434236264448,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,387289446,#worried no me contestó,2012-10-11T21:35:14.000Z,256508279029645312,256508279029645312,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,87015374,le dejamos a @someuser el #Phase10 a su cargo #LlamenmePecador #worried,2012-10-11T19:06:07.000Z,256470755473240065,256470755473240065,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,77280725,"Majes, @someuser esta estudiando mas que yo #stare #surprised #worried",2012-10-11T10:57:36.000Z,256347816136421376,256347816136421376,es,#worried,"{'coordinates': {'type': 'Point', 'coordinates': [-86.67201, 12.33393]}}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,302987966,Mi pecerito no llega y se me esta haciendo tardecito para mi clasecita.  :/ #worried,2012-10-10T23:42:59.000Z,256178040231579648,256178040231579648,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,260084459,@someuser @someuser Entonces qué ha dicho el nuevo delegado respecto a tus comentarios sobre el funcionario de obras? #worried,2012-10-10T13:58:03.000Z,256030840771993600,256030840771993600,es,#worried,,29511379,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,72643427,No creo que vaya a poder dormir bien hoy :S #Worried,2012-10-10T03:22:52.000Z,255870990041632769,255870990041632769,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,222270028,Espero Que Todo Salga Bien Mañana #Worried,2012-10-10T02:33:40.000Z,255858606556209153,255858606556209153,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,407919048,Ala madrrreeee :s #Worried,2012-10-10T02:03:03.000Z,255850903221972992,255850903221972992,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,272241816,Ok creo que hoy sí me enfermé de verdad. :S #Worried,2012-10-09T23:03:33.000Z,255805730140065792,255805730140065792,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,271276390,"@someuser En verdad no trato de demostrar ningun punto aqui, sencillamente me interesa saber la opinion de quienes me siguen #Worried",2012-10-09T20:20:41.000Z,255764742084386817,255761941438545920,es,#worried,,220087972,"[{'type': 'replied_to', 'id': '255763462897168387'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,76839939,Eso significa que esta mi subconsciente #Worried,2012-10-09T04:37:20.000Z,255527341739110401,255527341739110401,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,387477287,Hora de la verdad.. :s :s #worried,2012-10-08T23:14:49.000Z,255446176957095936,255446176957095936,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,292843267,El oral!! Tml! #worried,2012-10-08T15:18:06.000Z,255326207229435904,255326207229435904,ca,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,322645947,@someuser| Vas a ir HOY A LO DE LA BECA??| te he querido contactar desde ayer y nada que lo he logrado!| #worried,2012-10-08T11:51:39.000Z,255274254776553472,255274254776553472,es,#worried,,65956322,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,130981960,Que feooo no se quitaaaa ... Que hago???? #worried,2012-10-08T03:53:50.000Z,255154006068965377,255154006068965377,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,121504077,"Me está empezando a sonar la idea de que se acabe el mundo, esto pinta cada vez peor. #Worried",2012-10-08T03:12:27.000Z,255143593617018880,255143593617018880,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,240976283,Esta locura que no se me bajaaaaa #Worried,2012-10-08T02:54:31.000Z,255139081191821313,255139081191821313,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,212077580,Tantas cosas en la mente... #Thinking #Worried #fuck  http://someurl,2012-10-08T00:53:14.000Z,255108559170326528,255108559170326528,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,241999860,S.O.S mi papá se creó una cuenta de Twitter y ahora me está preguntando mi user. #Bad #Worried #OMG #MaricoPolDioj #PrimeroMePegoUnTiro,2012-10-07T22:26:13.000Z,255071558287126528,255071558287126528,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,555679722,que semana mas cabrona dsps de tantos problemas me dicen que mi mejor amigo esta en el hospital :( #shithappens #badweek #sad #worried,2012-10-07T21:25:05.000Z,255056176306323456,255056176306323456,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,156510085,Creo que en diciembre va a haber mas de un corazón roto! #Worried,2012-10-07T07:37:53.000Z,254848001628069888,254848001628069888,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,374762630,no encuentra mi dni #worried,2012-10-07T00:36:02.000Z,254741840677437440,254741840677437440,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,66247228,Me quedé dormida y no estudié. #worried,2012-10-06T13:15:17.000Z,254570524317990913,254570524317990913,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,410319518,@someuser @someuser @someuser @someuser #worried jajja yo no peleo lo molesto pq le fastidio q lo mencionaramos quien sabe q hara :s,2012-10-06T05:07:09.000Z,254447680133160961,254443843578130435,es,#worried,,70148091,"[{'type': 'replied_to', 'id': '254446972260470786'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,630545110,Pues asi es esto #Worried,2012-10-05T23:15:38.000Z,254359218256220160,254359218256220160,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,118532205,#worried por un pequeño percance q espero que se arregle ya! =¡,2012-10-05T18:31:32.000Z,254287723702128640,254287723702128640,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,232738233,Necesito saber si pude comprar bien el coso de VyRT #worried,2012-10-05T17:13:51.000Z,254268176446144512,254268176446144512,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,96685400,rogando a que mi maestra de ingles no de el examen hoy #worried,2012-10-05T14:11:56.000Z,254222394808479744,254222394808479744,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,154374183,Que tiene Jose que no aparece por ningun ladoo? #worried @someuser @someuser  @someuser,2012-10-05T13:43:23.000Z,254215210141900801,254215210141900801,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,471002987,Yarab :( #worried,2012-10-05T10:10:04.000Z,254161524334157825,254161524334157825,tr,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,846726433,@someuser oh noez! #worried,2012-10-05T08:29:27.000Z,254136204411432961,254015489347559424,in,#worried,,545691192,"[{'type': 'replied_to', 'id': '254015489347559424'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,65170876,¿Qué demonios pasó? :| Fuck!!!! #worried,2012-10-05T03:47:38.000Z,254065283034140672,254065283034140672,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,284845247,"Otra noche con la oreja roja, rajan o de mi o que? #worried",2012-10-05T03:22:06.000Z,254058857381392384,254058857381392384,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,520636163,El HSPA en marzo :c #Worried,2012-10-04T21:38:06.000Z,253972286787432448,253972286787432448,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,36482087,"bueno, mañana temprano veré el nuevo capítulo de @someuser . espero no sufrir demasiado. #worried #nosequepasara",2012-10-04T21:32:08.000Z,253970784186408960,253970784186408960,es,#worried,{'place_id': 'c6a1f1f8e7db637a'},,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,306220606,Ojalá hoy logre encontrar eso #worried :s,2012-10-04T12:31:47.000Z,253834802040545282,253834802040545282,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,380042084,@someuser bueno por lo menos fue un golpe y no una lesión! Verdad amigo? #worried 😥 Vamos muchachos todo por la 14,2012-10-04T04:27:02.000Z,253712809215533056,253712068870553600,es,#worried,"{'place_id': '4ec01c9dbc693497', 'coordinates': {'type': 'Point', 'coordinates': [-81.2827249, 28.56077774]}}",138955158,"[{'type': 'replied_to', 'id': '253712068870553600'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,551312336,"Mi mamá quiere darme leche hirviendo y luego echarle 4 ajos, dejar hervir y después obligaría a tomarmelo, para quitarme la tos. #Worried",2012-10-04T01:58:41.000Z,253675479016538112,253675479016538112,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,7666892,@someuser Yo si. ¿Qué tanto nos va a afectar a los freelance?  Sobre todo el bajón del precio por hora. #worried,2012-10-03T19:21:28.000Z,253575515573743617,253566199953248256,es,#worried,,15606758,"[{'type': 'replied_to', 'id': '253566199953248256'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,234794986,Que feo ver a la personita que amas enfermita y no poder hacer nada solo orar para que se mejore pronto :( #Worried,2012-10-03T17:38:40.000Z,253549645152808960,253549645152808960,es,#worried,,,
everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,555880999,#dreams #come #true #dont #worried #for #all #love #trixie #kisses #babe #girl http://someurl #beatrix ramosaj @someuser  <3 ♥,2012-10-03T16:42:58.000Z,253535625343561728,253535625343561728,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,70040582,Necesito algo que me active todo este mes. #worried,2012-10-03T04:31:22.000Z,253351513206968320,253351513206968320,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,198729972,"Me esta doliendo mucho el tobillo, mmm... #scared. #worried",2012-10-03T01:49:47.000Z,253310848863461376,253310848863461376,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,611447514,Siento que duermo más horas en mi siesta que en la noche...jaajajaja :S #Worried,2012-10-02T23:15:30.000Z,253272023546073090,253272023546073090,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,46831915,"Se supone que tienes que quererlo con tantas ansias para que pase, pero y por qué no pasa?? :( #worried",2012-10-02T20:16:05.000Z,253226869195952128,253226869195952128,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,268002505,Tengo la leve impresion que me voy a resfriar.... Nooooooooooo y con viaje la otra semana.. #worried,2012-10-02T18:14:30.000Z,253196272356446208,253196272356446208,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,471575599,"Y que soñe con el, esto no me esta gustando #worried",2012-10-02T11:40:02.000Z,253097002538242048,253097002538242048,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,519059139,Paquitaa cómo te has hecho esa heridaaa? #confused #worried,2012-10-02T05:48:48.000Z,253008613600264192,253008613600264192,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,447691209,"@someuser mi word se volvió loco y tengo que imprimir algo, te mando unos archivos y me los pasas a pdf porfa, #worried",2012-10-02T04:12:57.000Z,252984491738546177,252983898718486528,es,#worried,,201918441,"[{'type': 'replied_to', 'id': '252983898718486528'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,534586748,Mi amigo está bien :) #Worried :),2012-10-02T02:35:12.000Z,252959890090389504,252959890090389504,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,96425200,ese pantalón me quedaba en tiempo pasado D: #worried,2012-10-02T01:57:35.000Z,252950422808043521,252950422808043521,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,54869920,@someuser you ok? #worried.comyouaretoquietxx,2012-10-02T00:31:01.000Z,252928640587792385,252928640587792385,es,#worried,,22148053,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,60815850,Lo que me faltaba para completar mi dia. #Worried :(,2012-10-02T00:02:01.000Z,252921340384915456,252921340384915456,es,#worried,"{'place_id': 'd51b96374310ee66', 'coordinates': {'type': 'Point', 'coordinates': [-66.16335542, 18.36549731]}}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,630545110,Cuando no me contestas rapido se me va la vida. #Worried,2012-10-01T19:11:09.000Z,252848141865455616,252848141865455616,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,14836297,@someuser eso es bueno o malo? o_O #Worried,2012-10-01T16:46:30.000Z,252811739777880064,252810992390651904,es,#worried,,159619383,"[{'type': 'replied_to', 'id': '252811636556054528'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,124000300,@someuser en eso estoy primo...en eso estoy #worried,2012-10-01T15:27:21.000Z,252791821699252225,252790144086716416,es,#worried,,96433051,"[{'type': 'replied_to', 'id': '252791052157726720'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,814210082,Lo que quiero es que se mejore & se largue para aca conmigo de una buena vez 😢 #worried #frustrated,2012-10-01T13:35:13.000Z,252763603055280128,252763603055280128,es,#worried,,,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for BlackBerry,305149085,RT @someuser ~O~ yo no estudiie xD RT @someuser Maldita Mierda >:O Me Voy α Kema En Ese Exam Mi Cuaderno No Aparecio :S :S #Worried : /,2012-10-01T11:29:04.000Z,252731856062124033,252731856062124033,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,460515060,~O~ yo no estudiie xD RT @someuser Maldita Mierda >:O Me Voy α Kema En Ese Exam Mi Cuaderno No Aparecio :S :S #Worried : /,2012-10-01T11:16:38.000Z,252728725949526016,252728725949526016,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",UberSocial for BlackBerry,305149085,Maldita Mierda >:O Me Voy α Kema En Ese Exam Mi Cuaderno No Aparecio :S :S #Worried : /,2012-10-01T11:14:30.000Z,252728191477747712,252728191477747712,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,158924734,Siempre se me enferma ☹ bu #worried,2012-10-01T05:25:52.000Z,252640453999087616,252640453999087616,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iOS,23796760,Aún en la clínica... #worried,2012-09-30T18:16:55.000Z,252472106338619392,252472106338619392,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,300659561,"Hubo temblor de 3.8 en Cali, espero que toda mi familia este bien. :/ #worried",2012-09-30T17:24:15.000Z,252458852258304000,252458852258304000,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,21514446,Y Nicky Hayden como esta? Se sabe algo? #worried #MotoGPMotorLand,2012-09-30T12:58:13.000Z,252391901259501568,252391901259501568,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,355945830,Wtf carolina #worried,2012-09-30T00:21:02.000Z,252201349725446145,252201349725446145,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,183818649,Cada vez es mas &mas el sueño &menor el hambre/: #worried,2012-09-29T17:45:40.000Z,252101854287245313,252101854287245313,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,265997308,@someuser que dice Alillo que no e vayas a ir en taxi #worried,2012-09-29T08:38:56.000Z,251964265223843840,251961392305958912,es,#worried,,265997308,"[{'type': 'replied_to', 'id': '251963766990831617'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,360805191,@someuser me ha desvelado con ll que me ha dicho #worried,2012-09-29T06:57:11.000Z,251938656032546817,251938656032546817,es,#worried,,364439926,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,271276390,@someuser ...Loki yo no se si me lo ha dicho para cabrearme o que pero.... supuestamente te dejaste montar por un caballo...#Worried,2012-09-28T20:34:45.000Z,251782017660899328,251764778786250752,es,#worried,,748852280,"[{'type': 'replied_to', 'id': '251781700428902400'}]"
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Mobile Web,508737348,@someuser aa añd he ñt eveñ añswerieñ #worried @someuser,2012-09-28T19:43:55.000Z,251769222919774209,251768698526904320,es,#worried,,219916243,"[{'type': 'replied_to', 'id': '251768905322881024'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,366675930,Me gustaria ir como Stricker por el campo! El tio va en su salsa. #worried,2012-09-28T18:54:37.000Z,251756817024180224,251756817024180224,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,152896743,Pff! Esta fila me matara... Espero traer todos mis papeles!! #worried,2012-09-28T18:18:48.000Z,251747802676330496,251747802676330496,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,346890373,Aiii mii hna cn Licenciia.... #NoLoSupero! Se jodió eta vaina #worried #scared #Jodio #aiCret... *_*,2012-09-28T04:07:52.000Z,251533661055381504,251533661055381504,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,310590942,"Qué bueno que vuelvas a empezar con alguien más, pero... Qué pasará con él? #Worried",2012-09-28T02:38:56.000Z,251511279758499840,251511279758499840,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,306403653,Nama me la paso dormido ahora #worried :/,2012-09-28T00:22:06.000Z,251476844577169410,251476844577169410,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,457151472,No puedo creer que este taaan en bolass!! #worried,2012-09-27T23:21:17.000Z,251461538211303424,251461538211303424,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,234428213,#fancy #worried fotografia  http://someurl,2012-09-27T17:31:02.000Z,251373397790048257,251373397790048257,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,364439926,Mi madre deberia haber llegado hace una hoooooraaa #worried,2012-09-27T13:43:24.000Z,251316108718649345,251316108718649345,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,519059139,Creo que mis tendencias no se actualizan hace como 1 mes :s #worried,2012-09-27T02:22:48.000Z,251144830263103488,251144830263103488,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,271276390,@someuser En serio. No le digas nada muy revelador a Loki. Debemos recordarnos nostros solos plz #Worried ),2012-09-27T00:58:21.000Z,251123576965562368,251123576965562368,es,#worried,,625209034,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetCaster for Android,222534708,"@someuser @someuser @someuser Algo deben estar tramando, porque no acusan recibo! #Worried",2012-09-26T15:14:16.000Z,250976590706663425,250967986758901760,es,#worried,,283372569,"[{'type': 'replied_to', 'id': '250976157728661504'}]"
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,458902653,Echo cardio gram:/ #worried,2012-09-26T12:44:55.000Z,250939006362210304,250939006362210304,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Silver Bird,6135352,"Tengo un corte (superficial) vertical por toda la frente. Ni idea, pero espero que no me hayan hecho una lobotomía estando dormido. #worried",2012-09-26T10:26:59.000Z,250904291219496960,250904291219496960,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,525746067,Y no he estudiado mucho para calculo! :( #Worried,2012-09-26T02:57:15.000Z,250791112866947073,250791112866947073,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,101057372,MI vieja se fue al cine a las 8 y todavia no vino #worried,2012-09-26T02:03:36.000Z,250777611981180928,250777611981180928,es,#worried,{'place_id': '1b107df3ccc0aaa1'},,
everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,442351348,xq me e convertido en estudiosaaa?? #worried,2012-09-25T19:39:40.000Z,250680993407696896,250680993407696896,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,233817343,es normal que baje de peso sin querer y ahora peso 56? #worried #faltadesueño,2012-09-25T04:59:35.000Z,250459509368184835,250459509368184835,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,408630190,"Siempre odié la frase ya fue,sinceramente no me siento identificada,pero últimamente la uso cada vez más seguido. #worried",2012-09-25T04:16:11.000Z,250448590219132928,250448590219132928,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,584050539,Yo sigo hinchada /: #worried,2012-09-25T02:30:22.000Z,250421961770008576,250421961770008576,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,478965894,Que no este todo el dia encima tuyo no significa que tus problemas no me quiten el sueño... #worried,2012-09-24T22:27:08.000Z,250360750110040066,250360750110040066,es,#worried,"{'place_id': 'ae9b798f6ebc5cf7', 'coordinates': {'type': 'Point', 'coordinates': [2.1292887, 41.5071464]}}",,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,249752223,No vi sus tweets hoy #Worried :s,2012-09-24T22:16:59.000Z,250358193069379585,250358193069379585,es,#worried,{'place_id': '9d8ae4b0fac2036a'},,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,14121779,@someuser @someuser me lo crucé en Ezeiza con la flia el sábado que volvía de Madrid y doy fé que estaba en perfecto estado. #worried,2012-09-24T21:43:38.000Z,250349799663091712,250342737688289280,es,#worried,,77385383,"[{'type': 'replied_to', 'id': '250342737688289280'}]"
everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,77385383,"Hace mucho que no veo la fotito de my friend @someuser en mi TL.. amigo, estás ok? te tratan bien? jajaja #worried",2012-09-24T21:15:34.000Z,250342737688289280,250342737688289280,es,#worried,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,341625464,5.6 km para una noche bastante difícil no está mal!!! Buen inicio de semana a todos!!! #unsleep #worried #broke,2012-09-24T13:22:59.000Z,250223807644704768,250223807644704768,es,#worried,,,
