lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,in_reply_to_user_id,referenced_tweets
tl,784343508744155137,784343508744155137,2016-10-07T10:43:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",780268593913008128,Path,K3ep #healthy #safety #happy (at Senayan) [pic] — http://someurl,everyone,#happy,,,
tl,784330193309618176,784330193309618176,2016-10-07T09:51:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",623128002,Facebook,#1 Nakapanalo din! | | #5thplacer| #happy| #volleyballislife — feeling happy,everyone,#happy,,,
tl,784323705992126465,784323705992126465,2016-10-07T09:25:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",384131031,Facebook,Maraming salamat Rica Salaver sa muling pagkikita󾌴󾌴󾌴󾌴| | #picture #monopod #cafenenzo #pizza #frappe #happy... http://someurl,everyone,#happy,,,
tl,784315769056137216,784315769056137216,2016-10-07T08:53:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4470115131,Twitter SMS,"#Aaj k Din 07 Oct 1984 ko Pak k Opener Batsmen Salman Butt| Paida Hue, #Happy Birthday #History + S_Khan| 03023722957",everyone,#happy,,,
tl,784313974611292160,784313974611292160,2016-10-07T08:46:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",166893536,Instagram,Thank You Mama Mary & Sr. Santo Niño 😇| | #answeredprayer  #blessed  #happy #thankful   #MamaMary... http://someurl,everyone,#happy,,,
tl,784303537949782016,784303537949782016,2016-10-07T08:05:09.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4528724135,Twitter for Android,@someuser #Happy Born day  in advice ka Aaron Jah Man ka XIMAUSA    I wa ti|  8 October. Ndzi va navelela niri ka XIMAUSA.,everyone,#happy,,1114549040,
tl,784284144197001217,784284144197001217,2016-10-07T06:48:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",120388258,Instagram,Na miss ko tong kolo sobra🍈😋😊👍 #breadfruit #snacktime #foodporn #foodie #happyfriday #happy... http://someurl,everyone,#happy,,,
tl,784274298227662848,784274298227662848,2016-10-07T06:08:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3809059452,Facebook,Hi.. Tayo na pala ulit :) | | #adik #happy #bes,everyone,#happy,,,
tl,784273102175776768,784273102175776768,2016-10-07T06:04:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",784269933618139136,Mobile Web (M2),#happy Friday..WK end nnman.,everyone,#happy,,,
tl,784261886376194048,784261886376194048,2016-10-07T05:19:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115054136,Instagram,Kuya Pauls treat. #churchmates #bonding #happy #blessed #christianlife #family #love #smile... http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [121.05583183, 14.54880576]}, 'place_id': '017a4afa29d71c65'}",,
tl,784244659891634181,784244659891634181,2016-10-07T04:11:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4469480181,Mobile Web (M2),"#Aaj k Din 07 Oct 1984 ko Pak k Opener Batsmen Salman Butt Paida Hue,| #Happy Birthday| #History + S_Khan",everyone,#happy,,,
tl,784240627697512448,784240627697512448,2016-10-07T03:55:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4528724135,Twitter for Android,@someuser #Happy born day in advance ka Aaron jah man ka Ximausa I wa ti 8 October,everyone,#happy,,524172301,
tl,784234863507439616,784234863507439616,2016-10-07T03:32:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1706363677,Instagram,"Double chin. 😂😍💋❤ #Happy 💋 @ Esteban St., Mandaluyong City http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [121.04866506, 14.57868893]}, 'place_id': '005de1fe214f002d'}",,
tl,784212776788959233,784212776788959233,2016-10-07T02:04:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",732516750420385792,twitterfeed,@someuser ISKCON Chandigarh: 7 Oct 2016 Mangal Aarti Darshan at 4 30 am| | #love #radha #krishna #happy #beaut... http://someurl,everyone,#happy,,577353708,
tl,784209611641401344,784209611641401344,2016-10-07T01:51:55.000Z,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",780015583051907072,Twitter for Android,Mga ka fandom pray nyo ko may board exam ako ngayong oct 16 _TO GOD BE THE GLORY #HAPPY THIRD MCLISSesary,everyone,#happy,,,
tl,784174048150519808,784174048150519808,2016-10-06T23:30:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",577353708,Buffer,7 Oct 2016 Mangal Aarti Darshan at 4 30 am| | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,everyone,#happy,,,
tl,784138941532401664,784138941532401664,2016-10-06T21:11:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",754832592,Instagram,"🌸🌸🌸 #flowers #magnolia #taupo #happy @ Taupo, New Zealand http://someurl",everyone,#happy,,,
tl,784080835032911872,784080835032911872,2016-10-06T17:20:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2208237391,Instagram,Goyang lagi bersama big family aps pafum group #happy #nyanyi... http://someurl,everyone,#happy,,,
tl,784069352052002816,784071771653681153,2016-10-06T16:44:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",765928524746223617,Twitter for Android,@someuser @someuser grabe kau  guys ayw mgpatulog| #HAPPY THIRD MCLISSEsary,everyone,#happy,,317523246,"[{'type': 'replied_to', 'id': '784069352052002816'}]"
tl,782839198478848000,784058621382553600,2016-10-06T15:51:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1890387271,Twitter for Android,@someuser #happy navatathri sanchita🌷 & cute babys🏄,everyone,#happy,,2496055848,"[{'type': 'replied_to', 'id': '782839198478848000'}]"
tl,784042520263163904,784042726316736512,2016-10-06T14:48:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1}",622694344,Twitter Web Client,@someuser bro soon n ba???#happy #Bailona,everyone,#happy,,3286878331,"[{'type': 'replied_to', 'id': '784042520263163904'}]"
tl,784041625013985280,784041625013985280,2016-10-06T14:44:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",265399008,Instagram,Trio alala😁💕😘 #latepost #holiday #happy #love @ Virgin Beach - White Sand http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [115.61173543, -8.49807895]}, 'place_id': '72a57ef7f22225ee'}",,
tl,784034287184146432,784034287184146432,2016-10-06T14:15:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",162377806,Instagram,#happy birthday #zyara zyara105  #loveyou #lovemykids http://someurl,everyone,#happy,,,
tl,784028435136077824,784028435136077824,2016-10-06T13:52:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",62028771,Instagram,AdoPONG Manok! ❤| | #adobo #food #foodporn #chicken #dinner #happy #cheffylovesaudi #infinity @someuser http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [50.11184011, 26.44187906]}, 'place_id': '01af894d0e430d75'}",,
tl,784005611717554176,784005611717554176,2016-10-06T12:21:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2317207868,Facebook,#Happy ako na nalaman ko yon. Haha 󾌴󾌴󾌴,everyone,#happy,,,
tl,783989490431856641,783989490431856641,2016-10-06T11:17:14.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0}",2917557961,Twitter for Android,Pedia nephro 28/30| | Di ko inexpect #happy,everyone,#happy,,,
tl,783971439020048389,783971439020048389,2016-10-06T10:05:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",595750269,Instagram,#Happy Earth 🎂Strong Wunmi Aka 9Ja Nikky Minag😁 #kindly Download @someuser x My Nigga... http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [28.01512806, -26.05153194]}, 'place_id': '178a87b8e2eaa375'}",,
tl,783963502318714880,783963502318714880,2016-10-06T09:33:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3801153312,Instagram,Ngiting Wagas 😁| #HTD #HAPPY 💜 @ San Jose del Monte National Trade School http://someurl,everyone,#happy,,,
tl,783947760043253760,783947760043253760,2016-10-06T08:31:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1381261820,Facebook,Nawala na ang PAGIBIG na di maintindihan at hindi maipaliwanag ^_^ #happy — feeling happy,everyone,#happy,,,
tl,783942508472590336,783942508472590336,2016-10-06T08:10:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",69263550,Instagram,SG girls trip !! #Singapore #girls #happy #holidaymood #vacation @ Thekchencholing Tibetan... http://someurl,everyone,#happy,,,
tl,783930600159862784,783930600159862784,2016-10-06T07:23:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",70617703,Instagram,😛🐯| | #happy #summer #fun  | #life #nature @ Bali Safari and Marine Park http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [115.34503354, -8.5800819]}, 'place_id': 'fc54bf6a1f6c5aec'}",,
tl,783928766993018880,783928766993018880,2016-10-06T07:15:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97913399,Instagram,Kulitan sa training room 😊😘😍😂 #motorola #hartehanks #happy http://someurl,everyone,#happy,,,
tl,783926552413298688,783926552413298688,2016-10-06T07:07:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4874483795,Instagram,#Happy💐#Teachers💐#day @ Manipay Hindu College http://someurl,everyone,#happy,,,
tl,783920314111651840,783920314111651840,2016-10-06T06:42:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",103471006,Instagram,Bali babe 🌺| | #love #potd #selfie #happiness #happy #life #happygirl #goodlife #goodvibes #smile... http://someurl,everyone,#happy,,,
tl,783908239511523328,783908239511523328,2016-10-06T05:54:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",298827694,Instagram,Y bueno...  Mi padawan😝😂 | #fiestamexicana #cool #happy #piñacalavera #hangingOut http://someurl,everyone,#happy,,,
tl,783893341826088960,783893341826088960,2016-10-06T04:55:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",479516367,Facebook," Minsan ka lang makakatagpo na mabait na tao, tipong ramdan mo na iba siya sa iba.  Sana nga lang,  GoodAfternoon 󾌳 #HAPPY",everyone,#happy,,,
tl,783884485804695552,783884485804695552,2016-10-06T04:19:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1068541256,Twitter for Android,Good morning India..  #happy panchami..Amar Bangla...,everyone,#happy,,,
tl,783880355665227776,783880355665227776,2016-10-06T04:03:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",782068691789713408,Twitter Web Client,#happy thursday andito ngayon sa bahay ang mga kaklase ko hahaha,everyone,#happy,,,
tl,783827148024918016,783827148024918016,2016-10-06T00:32:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2987087032,Facebook,Balance. #falconbritishnursery #nursery #inabudhabi #school #education #child #kid #eyfs #ukcurriculum  #fun #happy http://someurl,everyone,#happy,,,
tl,783811646393311232,783811646393311232,2016-10-05T23:30:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",577353708,Buffer,6 Oct 2016 Mangal Aarti Darshans | | #love #radha #krishna #happy #beautiful #harekrishna #ISKCON #chandigarh http://someurl,everyone,#happy,,,
tl,783810284439924736,783810284439924736,2016-10-05T23:25:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",280461683,IFTTT,Angelo©apitin-Surigao City 2016 #happy #thoughts #currentmood #blackandwhite #people #stre... http://someurl http://someurl,everyone,#happy,,,
tl,783800491360661504,783800491360661504,2016-10-05T22:46:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",779978606365794305,Twitter for Android,Sinu mas cute ako or ikaw????| #Happy,everyone,#happy,,,
tl,783788567864741891,783788567864741891,2016-10-05T21:58:51.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",374362677,Instagram,Bye #singapore | Hi #Taiwan #out #for #holiday #happy #trip #likes #love #iamback #回家走走 @someuser http://someurl,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [103.99067264, 1.36256161]}, 'place_id': '6635b2fcebd13c64'}",,
tl,783733312472748032,783733312472748032,2016-10-05T18:19:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2570654046,twitterfeed,MelissaReeves - NA: #nude #hot #happy #snapshot #slut #young #porn #wet #horny #nasty #shy #xxx #naughty #kin... http://someurl,everyone,#happy,,,
tl,783731761830305793,783731761830305793,2016-10-05T18:13:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",206817119,Instagram,"My everything...👫🐶⛲️❣ #Colombia #Family #Happy #Ride @ Parque 29 de Mayo, Ocaña http://someurl",everyone,#happy,,,
tl,783703074963685376,783703074963685376,2016-10-05T16:19:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",781982219766300672,Twitter for iPhone,#Happy CX day! Digital Marketing lessons#!| | http://someurl,everyone,#happy,,,
tl,783673512170971136,783673512170971136,2016-10-05T14:21:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",110151943,Instagram,"#また買ってしまった #靴好き #足何本あるの #出会ったときこそ買い時 #ugg #crocs #shoes #boots #likeshoes #happy @ Waikiki, Hawaii http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [-157.829, 21.2828]}, 'place_id': 'c47c0bc571bf5427'}",,
tl,783669704783175680,783669704783175680,2016-10-05T14:06:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",64284971,Twitter Web Client,#happy 2b hardcore 3 nude malayalam girls photos http://someurl,everyone,#happy,,,
tl,783665798149730304,783665798149730304,2016-10-05T13:51:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3299532851,Instagram,#nofilter #food #joelthiebault #vegetables #légumes #health #happy #miam #restaurant @ NANA... http://someurl,everyone,#happy,,,
tl,783665229028732928,783665229028732928,2016-10-05T13:48:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196907786,Twitter for Android,#Happy #WorldTeachersDay ;-) mga kaguro ;-) http://someurl,everyone,#happy,,,
tl,783642712985706496,783642712985706496,2016-10-05T12:19:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",256615813,Instagram,Khali khali office #pujacoming😍💟 #Happy #durgamaa #blessings http://someurl,everyone,#happy,,,
tl,783640401160929280,783640401160929280,2016-10-05T12:10:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",737192364016467968,Facebook,Time will wait.| -| @someuser house puyat ta aniy kay ugma na jud ang mil bayot.| #Happy Happy Advance 5th anniversary <3.,everyone,#happy,,,
tl,783640235087364096,783640235087364096,2016-10-05T12:09:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",112645844,Instagram,@someuser Night ✣✣| .| #maplecomics| #AsianKung | #music #dance #happy #life| 📷tamiya_h http://someurl,everyone,#happy,,264696163,
tl,783637279642378240,783637279642378240,2016-10-05T11:57:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1862099246,Instagram,"#giftsforher #bbyleo #makeme #happy #expencive #thenever #ihave #gammi♥ @ Karachi, Pakistan http://someurl",everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [67.01, 24.86]}, 'place_id': '01aadce76841e2c5'}",,
tl,783628277533450240,783628277533450240,2016-10-05T11:21:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3079448150,TweetDeck,"Nainlove ako sayo kahit saglit lang, Still #Happy to meet you",everyone,#happy,,,
tl,783618745730084864,783618745730084864,2016-10-05T10:44:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",144837991,Facebook,ang cute nmn..#tearyeye/#happy http://someurl,everyone,#happy,,,
tl,783609023912222720,783609023912222720,2016-10-05T10:05:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",81318391,Instagram,Iba parin ang pagmamahal ng apo #prettyaenah #greatafternoon #happy... http://someurl,everyone,#happy,,,
tl,783597836998848513,783597836998848513,2016-10-05T09:20:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",783290506327371776,Mobile Web (M2),#happy teachers day sa lahat ng teachers na nag titiyagang mag turo samin kahit na puro problema lang ang dulot namin sa kanila...,everyone,#happy,,,
tl,783588138165960704,783588138165960704,2016-10-05T08:42:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",102912541,Instagram,#Happy #worldteachersday o/ Mula sa @someuser #Gabriela Womens Party Rep. Brosas at lalo na... http://someurl,everyone,#happy,,,
tl,783524738769514496,783556593908609024,2016-10-05T06:37:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4884418564,Twitter for BlackBerry®,@someuser #happy teacher day ku Bisha eNtabasigogo ngesiXhosa,everyone,#happy,"{'coordinates': {'type': 'Point', 'coordinates': [29.23115, -25.93093]}, 'place_id': '27b2c17b988dcc52'}",543285429,"[{'type': 'replied_to', 'id': '783524738769514496'}]"
tl,783545022566334464,783545022566334464,2016-10-05T05:51:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",709648004559577088,Twitter for Android,#vmbs #happy teachers day kumiss BZ buthelezi ofundisa esizamile entumbane lets hope usayibambile big up mbokodo @someuser @someuser,everyone,#happy,,,
tl,783542995199074304,783542995199074304,2016-10-05T05:43:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",949053446,Twitter for iPhone,May DWENDE akong nakita! HAHAHAHA! #yolo #garden #miraclegarden #happy #happykid #potd #picoftheday #igers #dubailife #dubai  #UAE 😊 http://someurl,everyone,#happy,,,
tl,783490046892662788,783490046892662788,2016-10-05T02:12:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",107910161,Twitter for iPhone,Almond tiramisu gelato at @someuser followed by langar at MSA #happy #dessertfirst,everyone,#happy,,,
tl,783479507172880384,783479507172880384,2016-10-05T01:30:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1689894192,Facebook,"#happy teachers day skon maboot kg gwapahon nga mga magulang. 👭👭| #pcnsya gd skon mga pasaway sa inyo,gamay nlng... http://someurl",everyone,#happy,,,
tl,783472688710889472,783472688710889472,2016-10-05T01:03:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2545384609,twitterfeed,LovelyKatya93 - NA: #xxx #happy #shy #young #naughty #nude #porn #kinky #snapshot #slut #hot #sexy #horny #we... http://someurl,everyone,#happy,,,
tl,783466076386369536,783466076386369536,2016-10-05T00:37:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",561098747,Instagram,PucingPalaBelbi 😅😅😅| #inshot #girls #cute #summer #blur #sun #happy... http://someurl,everyone,#happy,,,
tl,783465842465837056,783465842465837056,2016-10-05T00:36:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",541498098,Facebook,"Late na ba, o hindi pa, ngayon ba un., :) :D| | #Happy TeachersDay...| #Dad,. :)",everyone,#happy,,,
tl,783456601831124993,783456601831124993,2016-10-04T23:59:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",723500974434734081,Twitter Web Client,GALA PA MOORE !!| | #HAPPY| #MahalNaKita http://someurl,everyone,#happy,,,
tl,783417635409006592,783417635409006592,2016-10-04T21:24:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2941076858,Uppr,#guysnight #Upprapp #bonding #love #rocknroll #familyday #happy super ngiti so Kita cute http://someurl,everyone,#happy,,,
tl,783389148581330944,783389148581330944,2016-10-04T19:31:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1939252094,Facebook,Repost nalang muna mga maam at SIr  medyo busy | | #HAPPY TEACHERS DAY to all. http://someurl,everyone,#happy,,,
tl,783367076853510144,783367076853510144,2016-10-04T18:04:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",949053446,Twitter for iPhone,Gandaaaaa... ng Flower House sa likod! BWAHAHAHAHA! #yolo #garden #miraclegarden #happy #happykid #potd #picoftheday #igers #dubai #UAE 😊 http://someurl,everyone,#happy,,,
tl,783364979168800768,783364979168800768,2016-10-04T17:55:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",4691227002,Instagram,Kleines Manga Update ;)| My Heros Academica !!! | | #freu #happy #manga #mangaloot #loot #anime... http://someurl,everyone,#happy,,,
tl,783363572948664320,783363572948664320,2016-10-04T17:50:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",617877210,Facebook,JGH from City Of Dreams gig..:-)| Dami tao kanina :D| #Happy| #vivalive| #csp| #CityOfDreamsCenterplay — feeling hungry,everyone,#happy,,,
tl,783351408342863872,783351408342863872,2016-10-04T17:01:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2559537018,Twitter for Android,#Happy Birthday Siyeon.🐰🐰😍😍,everyone,#happy,,,
tl,783346037025038340,783346037025038340,2016-10-04T16:40:23.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",364443057,Facebook,Eterno @someuser 󾬏 #mismejoresmomentos #happy http://someurl,everyone,#happy,,,
tl,783335310939815936,783335310939815936,2016-10-04T15:57:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3245231856,Instagram,"#run run running 😜😊🏃🏻💨🌟#happy #❤️ #1 @ Kawasaki, Kanagawa http://someurl",everyone,#happy,,,
tl,783330635855331328,783330635855331328,2016-10-04T15:39:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",424353219,IFTTT,#happy birthday 🎂 🎂 🎂 to you Daniel Adeshina omo @someusernmbe young Director lé n ... http://someurl http://someurl,everyone,#happy,,,
tl,783330323128020993,783330323128020993,2016-10-04T15:37:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",754511375146319874,Twitter for Android,Pag-iipon nya daw ako para maka panood din ako ng exo-concert. Yaaas! 😂 #happy teachers day kulayo!! #partner in crime.#sislovelove. ❤ http://someurl,everyone,#happy,,,
tl,783319514486280193,783319514486280193,2016-10-04T14:55:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2283134984,Instagram,nagmahal| minahal| pumogi| | ganooon aaa.. hahaha 💪| #blackandwhite #happy #restday http://someurl,everyone,#happy,,,
tl,783298903529619456,783298903529619456,2016-10-04T13:33:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3100066906,Twitter for Android,Ig: claretsanchez75 #love #cute #beautiful #happy #followme #fashion #summer #style #thebabysboo #venezuela http://someurl,everyone,#happy,,,
tl,783293385654177792,783293385654177792,2016-10-04T13:11:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",139969985,Twitter for Android,Always proud at maipagmamayabang ko na naman tong matagal nang poster na to hahaha #GinebraSinceBirth #FinalsDre #Happy #NeverSayDieGINEBRA http://someurl,everyone,#happy,,,
tl,783283791410241536,783283791410241536,2016-10-04T12:33:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",61930477,Instagram,"#happy #learningisfun :) pinagtripan na naman ako :) hehe! Sige sige, wear ko daw headband ni... http://someurl",everyone,#happy,,,
tl,783273690117144576,783273690117144576,2016-10-04T11:52:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2352358974,Instagram,Kasakit hanapan ki size nag bitis mo nono ayie hehe| #kuya #happy #family| #love #instapic... http://someurl,everyone,#happy,"{'place_id': '00c699d656122ebe', 'coordinates': {'type': 'Point', 'coordinates': [121.04604087, 14.41678167]}}",,
tl,783265583861080065,783265583861080065,2016-10-04T11:20:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2941076858,Uppr,#Upprapp #bonding #rocknroll #love #familyday #happy wala Lang nag papa cute Lang Kami http://someurl,everyone,#happy,,,
tl,783261490371518464,783261490371518464,2016-10-04T11:04:26.000Z,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 5, 'quote_count': 0}",3131971197,Twitter for iPad,#Happy Birthday Dakota 🎈💞 http://someurl,everyone,#happy,,,
tl,783261355663093760,783261355663093760,2016-10-04T11:03:54.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 7, 'quote_count': 0}",3131971197,Twitter for iPad,#Happy Birthday Dakota 🎂 http://someurl,everyone,#happy,,,
tl,783258097884160000,783258097884160000,2016-10-04T10:50:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2570654046,twitterfeed,TanishaPornx - NA: #wet #slut #nude #horny #young #happy #porn #nasty #kinky #hot #naughty #xxx #shy #sexy http://someurl,everyone,#happy,,,
tl,783246207262920704,783246207262920704,2016-10-04T10:03:42.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",3032041502,Instagram,Miss Abby 😙😙 Wala pa obserbaheeee 😔😔😔😌😌😌 #Practice #Teaching #MyJourney #Contented #Happy... http://someurl,everyone,#happy,,,
tl,783220135892881408,783220135892881408,2016-10-04T08:20:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3277119476,Twitter for Android,Waaahhhhhhhh so happy natapos na rin ang gallery walk. Na tense pa naman ako kanina...| | #achieve| #happy,everyone,#happy,,,
