reply_settings,geo,public_metrics,created_at,id,conversation_id,source,author_id,lang,text,search_query,in_reply_to_user_id,referenced_tweets
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-06-29T12:16:00.000Z,350950778506190851,350950778506190851,Instagram,436832130,zh,厌倦了这种态度| #today #saturday #work #tired #hot #weather #moody #angry #hate #crazy #brainless | #instadaily... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T07:33:52.000Z,350155003173933057,350155003173933057,Tumblr,311595374,zh,Photo: APL 好悶呀 好想走呀:( #tobytsui #myself #life #APL #boring #sad #FUCK #angry #hkig #hkgirl http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T07:33:51.000Z,350154995464814592,350154995464814592,Instagram,311595374,zh,APL 好悶呀 好想走呀:(  #tobytsui #myself #life #APL #boring #sad #FUCK #angry #hkig #hkgirl http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-26T10:52:02.000Z,349842483020177408,349842483020177408,Twitter for BlackBerry®,843522810,zh,心情不好还可以找谁？！？！#stress #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-25T11:16:43.000Z,349486309162762241,349486309162762241,Twitter for iPhone,202944487,zh,擴散 RT @someuser 擴散 RT @someuser 我被實習放鳥了!!!!!!某齁勝!!!!!!!!! |  這就是報應嗎 嗚開放大家嘲笑我謝謝 #angry #dog #very #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-25T11:12:39.000Z,349485285249257472,349485285249257472,Instagram,98042665,zh,我被實習放鳥了!!!!!!某齁勝!!!!!!!!!|  這就是報應嗎 嗚開放大家嘲笑我謝謝 #angry #dog #very #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-24T06:14:14.000Z,349047795942031362,349047795942031362,Twitter for Android,926641802,zh,"Gmail網頁版,手機版的介面好難用,每次都邊用邊罵髒話! #gmail #angry",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-22T22:16:01.000Z,348565060152594433,348565060152594433,Instagram,207363302,zh,有關係很在意也只能笑著說沒關係 媽的心裡那把槍已經把你槍斃千百次 #damn #fxxk #dont  #control #angry #school #sad #heart #break #end http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T10:56:03.000Z,348031556155219968,348031556155219968,Instagram,436832130,zh,"我终于知道你不是那个我想要的, 为我擦泪的人不会是你 :)| #today #friday #moody #sad #angry #tears #hurt #heart #pain #hand... http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-18T19:35:28.000Z,347075105756684288,347075105756684288,Instagram,207363302,zh,我要瘋了 明明就還有23G到底哪裡空間不足 我好想玩遊戲 #angry #damn #fxxxk #s2 #android #samsung http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-18T05:14:13.000Z,346858367911874560,346858367911874560,Instagram,839408444,zh,哪里有卖|  ♠不会痛的爱情|  ♥不会崩坏的家庭|  ♣不会危险的道路|  ♦不会循环杯具的世界| #kns #photo #like #look #emo #me #metal #sad #angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-17T12:50:22.000Z,346610771955953664,346610771955953664,Instagram,304328932,zh,生活上一定有喜怒哀乐...但...最多的始终都是怒哀...喜乐都是最少的...| | #in #life #must #have #happy #angry #cry #but #angry #and #cry #are... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-16T16:29:25.000Z,346303512021458944,346303512021458944,Instagram,893440452,zh,馬的勒...........看你之後要怎麼生存下去 真的要讓人用鼻孔瞪你才會收斂嗎 fuck #angry #mad #nose http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-15T18:00:00.000Z,345963918100946945,345963918100946945,Instagram,617419032,zh,滿肚大便 good nite #nite #goodnight #shit #angry #dog #pet #saythings #bad #cant #anyway #sleep http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-15T09:26:47.000Z,345834765020180480,345834765020180480,Instagram,374362677,zh,不要什么事情都怪我！| I dont give a fucking care !!| #angry #badmood #crazy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-13T11:52:02.000Z,345146539544571905,345146539544571905,Instagram,749459820,zh,他没有做错什么 为什么你们一直要伤害他? 开玩笑吗 不好笑 #angry#bullshit#childish| 倒数9天 #0622 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-09T18:31:33.000Z,343797529449742337,343797529449742337,Instagram,374362677,zh,做老人的就应该乖乖的做一个老人！| 不要以为还有人想理你、你觉得最＂孝顺＂的人已经不要理你了！！| 那么老的人还要找我打架？ 你疯了吗？！你真的觉得我会怕你吗？不要把我的同情心丢在地上踩！#angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-07T16:17:33.000Z,343039031103340544,343039031103340544,Instagram,555271978,zh,為什麼每次回來都要挑戰我的耐性?!💢💢💢😭😭😭| #Angry #Tired #Repeat #Night http://someurl,#angry,,
everyone,"{'place_id': 'dc9f45ade0b39636', 'coordinates': {'type': 'Point', 'coordinates': [101.73969895, 3.04700595]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-05T11:03:22.000Z,342235191332438016,342235191332438016,Instagram,432425863,zh,打给这个人@someuser 不理我 = = 我生气!!! #angry #beautiful #colour #photo #blue #love #hate #you = = @ 7... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-31T16:20:23.000Z,340503030204092416,340503030204092416,Instagram,1315826755,zh,最近真的太多事煩搞到脾氣很不好 #calm #down #many #things #made #me #angry #bad http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-31T10:47:31.000Z,340419262067904512,340419262067904512,Instagram,242848318,zh,我不是在#生氣 只是#再一次地 被你#嫌棄了 #not #angry #anger #feeling #emotional #been #disliked #cuddlemyselfup #cuddle... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-30T07:05:15.000Z,340000938020446208,340000938020446208,Instagram,1065239162,zh,尼玛的现实世界:) silently angry:) #hate #this #world #so #much #holy #god #mad #angry #and #cant #do... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-30T03:39:03.000Z,339949045760012289,339949045760012289,Instagram,1355865931,zh,我真的不能接受臺灣的夏天了 真的熱到脾氣都會出來 下午還要跑出去打工 又是這麽熱的天氣 我真的會瘋了 只想呆在冷氣房裏面 吹冷氣啊><  #hot #angry #bad #mood #34°#crazy... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-29T22:17:20.000Z,339868082946330624,339868082946330624,Instagram,1443375752,zh,世界上怎么会有这种人？他的fb名叫“卖生气”！Hello I am not hooker!#angry#bullshit#stupid#inothooker#block#unfriend http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-27T18:40:45.000Z,339088803471962115,339088803471962115,Instagram,124479250,zh,臭老頭!!!!! 你才是小雞好嗎>:{ #angry#badman#baddest http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-27T06:33:04.000Z,338905677227511808,338905677227511808,Instagram,1355865931,zh,我沒veri like你 所以 沒必要看你的face or mood 去理你 YOU are not my bbf in mylife #childish #angry #stupid #someone http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-22T02:04:56.000Z,337026258951086081,337026258951086081,Twitter for Android,222117150,zh,今天早竟然被马来西亚 kastam警察抓。#angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-22T00:31:00.000Z,337002620357066753,337002620357066753,Instagram,343841470,zh,黑雨吾洗番學！？憤怒了。。。#rain #rainstorm #no #school #today #angry #hkig #hk #follow http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-21T13:26:49.000Z,336835473622302720,336835473622302720,IFTTT,607527910,zh,家庭。朋友。考試。專頁。夢想。健康。金錢 哪一種不是我的壓力呢... 👪👭📚💻🎤🙍💴 #money #pressure #sad #photoftheday #akb48 #angry #me #mayuyu #like #love #pretty #pop #hit #t...,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-21T03:41:58.000Z,336688291996897281,336688291996897281,Instagram,580435310,zh,生氣了〜| #angry #rabbit #bunny http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-21T01:14:25.000Z,336651158938595328,336651158938595328,Instagram,252664120,zh,#panda #kings #angry desde los #80s #中国 travelchina  jojojo # @ 广州，中国 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-19T18:04:18.000Z,336180528308965376,336180528308965376,Instagram,561411773,zh,馬的我這邊是失戀男收容照護所嗎?是怎樣一失戀癢了就發現我很棒就對了啦!!少煩我!!!!!😡😠#angry#mood#me#instaday #instalife #life #instadaily... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-18T22:49:50.000Z,335889996374503424,335889996374503424,Instagram,555271978,zh,"天氣是怎樣?!雷聲、雨聲大到無法入睡,也太誇張了吧!!💢💢💢，我想睡覺啦~~😭😭😭#angry http://someurl",#angry,,
everyone,"{'place_id': 'b2e39072b9847c46', 'coordinates': {'type': 'Point', 'coordinates': [101.73880052, 3.09525179]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-17T16:07:14.000Z,335426290960195584,335426290960195584,Instagram,163431676,zh,@someuser  #cool post #angry #mama #icb annchew jessxoxofun @someuser @ ICB (Ice Cold Bier 冰凍啤酒坊) http://someurl,#angry,234761765,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-16T11:46:51.000Z,334998376028467200,334998376028467200,Instagram,721376731,zh,如果你有那个siaopo一半了解我就好了...怎么每次都是我哄你开心==你就不能反过来一次吗？！#angry#emoMAX#going#heaven#14#15#secondary#life#weird#wor... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-13T18:19:09.000Z,334009936164028416,334009936164028416,Instagram,358660115,zh,猶如餘震般的突襲而來，該停了吧。#130513 #bad #angry #Headache http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-10T09:17:14.000Z,332786398102958080,332786398102958080,Instagram,871299066,zh,你!!!徹底把我惹火!!!!!我可以巴你嗎?!?!?!| #TMD #SO #ANGRY #NOW !!!!! http://someurl,#angry,,
everyone,,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-08T04:32:15.000Z,331989901589495810,331989901589495810,Seesmic,22731900,zh,(ノಠ益ಠ)ノ彡┻━┻ #TableFlip #angry #Canucks,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-07T09:58:31.000Z,331709620965998592,331709620965998592,Instagram,145142435,zh,一次被放兩個鴿子 怒吃 #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-04T16:19:25.000Z,330718317390229504,330718317390229504,Instagram,309524941,zh,你知道我好欺負，不容易生氣。所以就這樣對我嗎？如果再有一次，我真的會生氣。真的會！ #sad #Unhappy #Lonely #mood #follow #bad #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-04T13:58:23.000Z,330682824082481152,330682824082481152,Instagram,540157388,zh,~| 咁點解你要貼喺香港嘅7仔| .| .| .| 20130504| #gag #seveneleven #angry #dreyers #two #discount #i #want #to #eat #ar... http://someurl,#angry,,
everyone,"{'coordinates': {'type': 'Point', 'coordinates': [121.22413383, 24.95441474]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-03T07:40:32.000Z,330225344474918912,330225344474918912,Twitter for iPhone,1340862300,zh,少了一個多了輕鬆| 隨便你想要怎麼想| 反正我好就好！ | #angry #anyway http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-01T06:10:21.000Z,329477874627272704,329477874627272704,Instagram,540157388,zh,~| 都未試過俾人搞到著_哂| 你應該去死就啱| .| .| .| 20130501| #note #very #angry #you #should #go #to #die #classmate #dog... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-01T03:21:56.000Z,329435490954645504,329435490954645504,Instagram,530829806,zh,一首聽完令人心情好好既歌😊|  Self-reflection| 問心無愧呀damn😪| #angry #why #fake #Just my Fantasy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-30T13:40:20.000Z,329228727626104833,329228727626104833,Instagram,530829806,zh,diu究竟想點😔| #cry #angry #sorry #mean http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-27T07:14:56.000Z,328044575778299904,328044575778299904,Instagram,802670084,zh,cupcake發現！但沒買看到覺得cupcake太伏_(:3」L)_ #angry #bird #cupcake #maximˊs http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-27T06:18:49.000Z,328030452789174272,328030452789174272,Twitter Web Client,261118793,zh,小丑面具笑得比誰都更開心 似笑非笑  不流淚的痛哭 偽裝成無辜的表情 #clown #mask #sad #angry #happy #cry #tears #joke #joy #anger #surface #emotions http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T14:03:00.000Z,327784883357351936,327784883357351936,Instagram,104104531,zh,你不懂我内伤 成绩pass有谁不想？ 老师你过分，就差那一分也不给我 pass     #sad  #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T10:15:39.000Z,327727669003304960,327727669003304960,Instagram,540157388,zh,~| 那一點點的感傷| 又怎樣| .| .| .| 20130426| #upset #alone #song #sad #day #angry #dont #you #know #that #samau #happy... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-26T00:43:50.000Z,327583763137708032,327583763137708032,Twitter for Android,271906463,zh,心情好好的，卻被你打亂了... #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-23T02:27:14.000Z,326522624047988737,326522624047988737,Instagram,309524941,zh,打左好多次電話比你啦！ egglam  你去左邊啊!潛左水咁。快啲打返比我啦~~~ #call #sad #phone #morning #angry #unhappy #girls #followme http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-17T17:54:14.000Z,324581585162752001,324581585162752001,Instagram,491461378,zh,不是每個人都可以忍受你的脾氣的好嗎，愛理不理，又沒有人惹到你，是在囂張幾點的。 #mad #angry #donaldduck #donal #disney http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-11T10:50:26.000Z,322300602455580673,322300602455580673,Instagram,155532394,zh,"妖你係咪有病㗎揸得咁快做乜春呀,我已經靠牆行㗎啦你都仲可以彈到我成個下半身濕晒嘅*@someuser| 同埋你行咁快最尾咪又係要等紅燈同俾我影到相#_#| #allgetwet #crazy #bus #angry http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-10T15:41:22.000Z,322011429681111042,322011429681111042,Instagram,295987235,zh,還我好心情!!!! #taiwan #taipei #badday #angry #happy http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-10T09:45:01.000Z,321921753234407424,321921753234407424,Instagram,1207048459,zh,為什麼別人的錯誤要由我來承擔後果？I am not the God...What the hell the fuck！| #angry #god #fuck #bullshit #hollyshit... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-09T08:06:27.000Z,321534557964886016,321534557964886016,Instagram,330234859,zh,哭给自己听、笑给别人看...这就是所谓的人生 :) #smile #sad #angry #happy #090413 #instaday #instalife #Instadaily #instagramer http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-08T12:46:54.000Z,321242750219599872,321242750219599872,Instagram,249012229,zh,我一啖食哂舊芒果。得反塊皮俾佢食 chi_jimmyy #angry #funny #mylove #dessert http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-05T08:29:38.000Z,320090843354632192,320090843354632192,Twitter Web Client,508845589,zh,雨一直下，人一直糟糕 #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-04T10:41:32.000Z,319761649710034944,319761649710034944,Instagram,617419032,zh,有夠塞 氣死我了 #honda #cr-v #rest #angry @ 西螺休息站 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-02T06:32:24.000Z,318974176448892928,318974176448892928,Instagram,211197759,zh,我想要買啦！！| 該死的4個字！點都點不進。老娘有錢還不讓我買(๑❛ہ❛๑)| #want #buy #angry #gd #gdragon #money #cute #Special #korea #pop... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-01T19:05:55.000Z,318801417848635393,318801417848635393,Twitter for Android,26626935,zh,快要不行了。 為什麼那麼不好運氣丫。氣死我了。 ◑︿◐ #hatewords #angry #needchange,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-01T13:32:54.000Z,318717609564577792,318717609564577792,Instagram,436832130,zh,其实我也可以很幸福 :)| #today #tired #sleepy #dance #laugh #angry #happy #no #love #life| #instadaily #instanight... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-31T11:44:08.000Z,318327852632264704,318327852632264704,Instagram,167777712,zh,做人怎麼那麼難:-/| #tired #life #blue #sad #angry #disappointed #friend #school http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-03-28T09:33:42.000Z,317207863246344192,317207863246344192,Instagram,565281207,zh,"丟掉討厭的換上新的連鉛筆盒都要換了啾❤| 所以可以給我好心情嗎現在| 就心裡挺不是滋味的所以根本罵了一百個髒話🔥| 小人退散賤人吃屎💩| 少裝清高覺得自己很厲害,你跟他們一樣fuck| #angry#now#hoya... http://someurl",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-28T08:13:39.000Z,317187718364934144,317187718364934144,Twitter for iPad,548284115,zh,不要什么都推在我身上，你也是有错滴 #push #on #me #false #angry #moody #cant #trust #you #anymore,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-24T07:33:03.000Z,315727947917033472,315727947917033472,Instagram,459251687,zh,别把我的善良当作理所当然zzzzzzzzzzz  #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-03-19T16:31:46.000Z,314051580443893762,314050921527119874,Twitter for Android,1277577865,zh,@someuser 谁欺负你？>:( #angry,#angry,85234062,"[{'type': 'replied_to', 'id': '314051357608902656'}]"
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-16T16:18:35.000Z,312961099316219905,312961099316219905,Instagram,210480662,zh,🚬其實有時無奈跟嬲怒不知如何發泄抽支煙還是不錯的選擇 緩口氣 不過抽煙危害健康 少抽為妙 為身體為家人著想😏 | #smoking #angry #health #home #whatsapp... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-15T13:16:55.000Z,312552993931280384,312552993931280384,Instagram,701248506,zh,💢堅信這是開心且氣憤的一天＞3＜笑容的背後或許是烏雲密佈（右上角是地獄嗎| 因為你們而開心著，充滿愉悅的心情。七彩的生活。| #line #with #sister #so #kidding #and #angry... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-14T03:04:18.000Z,312036438629818368,312036438629818368,Instagram,751111290,zh,眼睛肿了:(| #angry #no mood #natural #study time #hate you http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-10T08:27:34.000Z,310668236536565760,310668236536565760,Twitter Web Client,37852904,zh,"#hate #fb very much! 讀到那些 posts 不是share自己食7/到個邊/做過乜,最難頂系見到今日有人去過邊行山跑步,天啊我要在這趕assignment令人心理很不平衡 #angry",#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-08T20:37:41.000Z,310127202861735936,310127202861735936,Twitter for iPhone,1228731708,zh,#china #girl #woman #angry #mad 真烦死了，大姨妈前综合症导致我每天暴躁易怒吃的像个汉子似的，每天都盼着你来啊大姨妈😖😖 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-28T11:57:43.000Z,307097244526575617,307097244526575617,Instagram,407895004,zh,別亂指控我沒做過的事💢 That will be ridiculous 💥 #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-27T15:53:06.000Z,306794095177777153,306794095177777153,Facebook,315090428,zh,D-121| 并不是每个人都要按照你的方法来生活的知道吗 !| 不要求就不要求 ! 你最好也不要求到我 !| 我看到你就烦啊 ! 不好来惹我 FUCK(╰_╯)!!!| #Angry#Kim Hee Chul#Park Jung... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T11:33:21.000Z,305641561604108288,305641561604108288,Instagram,540157388,zh,~| 我用真心當你作朋友| 你卻一次又一次令我失望| 其實這種事情不是第一次發生| 難道你連自己的電話都不能好好保管嗎?| 其實我對你百般信任| 而且一次又一次給機會| .| .| .| 20130224| #angry #very... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-24T09:30:57.000Z,305610759449214977,305610759449214977,Instagram,540157388,zh,~| 我最討厭的事情| 你都做足了\ ___ /| .| .| .| 20130224| #very #angry #with #you #dont #want #to #talk #with #anymore #shut... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-22T10:32:33.000Z,304901483231580160,304901483231580160,Instagram,806892876,zh,原來這才是真的你，習慣演戲，隨時在磨練演技。| #squaready#youare#totally#a#jerk##angry#cry#sad#lol#weak#hk#hkig#hkgirl#852 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-21T09:44:01.000Z,304526883159150592,304526883159150592,Instagram,190600259,zh,Our 喜怒哀乐 faces! 😂 #happy #sad #angry #funny #stupid #hilarious #fail #epic #crazy #best #friends... http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-17T16:35:34.000Z,303180902966640641,303180902966640641,Instagram,514481235,zh,最近滿佩服自己EQ的| 被攻擊都不還手 以前早發火了(?| #eq #angry #attack #peace @ 萬芳社區 http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-08T18:03:42.000Z,299941588933693440,299941588933693440,Instagram,119383409,zh,你鐘意點就點啦| 平時正常既溝通已經冇乜| 你鐘意扮與眾不同既適隨尊便| 隨便你 | 898 .| #argue #argument #angry #ocean #sea #bye http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-06T09:53:43.000Z,299093507816169472,299093507816169472,Instagram,361662613,zh,Angry Bird Character Mallow. So cute ^~^ 不舍得吃啊~ #Angry #bird #sweet #mallow http://someurl,#angry,,
everyone,"{'place_id': 'd0941d4cf659fc64', 'coordinates': {'type': 'Point', 'coordinates': [103.8185962, 1.2769063]}}","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-03T10:18:02.000Z,298012463549534210,298012463549534210,Twitter for Android,108534265,zh,狗咬吕洞宾，不识好人心 #angry,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-30T14:14:17.000Z,296622365880762368,296622365880762368,Instagram,589883114,zh,最撚憎人放飛機又無交代 扮唔知。| #angry#hate#fking#wtfk#fuck#2013#today#girl http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-29T12:47:45.000Z,296238198475075584,296238198475075584,Instagram,354300707,zh,帮它绑了方巾后就发脾气了！ #oscar #angry http://someurl,#angry,,
everyone,,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-26T18:34:55.000Z,295238402817810432,295238402817810432,Instagram,46037131,zh,#angry #bird #angrybird #fishball #red #cute #yummy #colourful ㄟ(≧◇≦)ㄏ http://someurl,#angry,,
