id,conversation_id,public_metrics,text,reply_settings,created_at,author_id,source,lang,search_query,geo,referenced_tweets,in_reply_to_user_id
602162239190237184,602162239190237184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fiebre antes de parciales!! #fantastic,everyone,2015-05-23T17:20:40.000Z,67901345,Twitter for iPhone,es,#fantastic,,,
602125555182501888,602125555182501888,"{'retweet_count': 5, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","Yolombó, un mundo #FantasTIC vibrando con nuestra #EsenciaFan #EstrellasFantásticas @someuser @someuser http://someurl",everyone,2015-05-23T14:54:53.000Z,132101738,Twitter for Android,es,#fantastic,,,
602082180546895872,602082180546895872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Para receber #fantastic👏👏👏😉🌞💎✨✨y http://someurl,everyone,2015-05-23T12:02:32.000Z,484982700,Instagram,es,#fantastic,,,
602029216238948352,602029216238948352,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Estoy muerta de cansancio. | Gracias por salir hoy conmigo :3 @someuser | #fantastic | Ya mero te vas y lloraré,everyone,2015-05-23T08:32:04.000Z,79549754,Twitter for Android,es,#fantastic,,,
601944772647919617,601944772647919617,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #YUMMY PASTA! #FANTASTIC!,everyone,2015-05-23T02:56:32.000Z,270171335,Twitter Web Client,es,#fantastic,,,1397741173
601798605482123265,601798605482123265,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Semana de apreciación #Renaissance #Renaissancehotels #theiconisback #thebestjob #fantastic http://someurl,everyone,2015-05-22T17:15:43.000Z,273669435,Instagram,es,#fantastic,,,
601798054623182848,601798054623182848,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","En #Renaissance es posible creer en el renacimiento, en las oportunidades #Jaragua #fantastic... http://someurl",everyone,2015-05-22T17:13:31.000Z,273669435,Instagram,es,#fantastic,,,
601793834973044738,601793834973044738,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Semana de apreciación @someuser #thebestjob #theiconisback #Jaragua #fantastic http://someurl,everyone,2015-05-22T16:56:45.000Z,273669435,Instagram,es,#fantastic,,,
601793593435652097,601793593435652097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Almuerzo buffet especial para los embajadores Renaissance #theiconisback #fantastic #thebestjob #Jaragua http://someurl,everyone,2015-05-22T16:55:48.000Z,273669435,Instagram,es,#fantastic,,,
601702279444623360,601702279444623360,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#expo2015 #expo #padiglione #equador #wow #italy #italia #milano #milan #fantastic @ Expo http://someurl,everyone,2015-05-22T10:52:57.000Z,2805847879,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [9.1042618, 45.518823]}, 'place_id': '1ea588c12abd39d7'}",,
601610126064234496,601610126064234496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",No pido nada mas!!! #drinks #weed #fantastic... http://someurl,everyone,2015-05-22T04:46:46.000Z,560036943,Twitter for Android,es,#fantastic,,,
601550288558944256,601550288558944256,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Otra 👻 👻 👻 | | #manicpanic #vegan #fantastic #hair #haircolor #instasize #instagram #instaboy... http://someurl,everyone,2015-05-22T00:48:59.000Z,126517141,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-74.06537912, 4.62424162]}, 'place_id': '0161be1b3f98d6c3'}",,
601491544009498626,601491544009498626,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Me gustas tu 🌺 #love #my #flower #shit #but #fantastic http://someurl,everyone,2015-05-21T20:55:33.000Z,733974086,Instagram,es,#fantastic,,,
601056745511878657,601056745511878657,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",@someuser cruza el #Atlántico #Sitges #America #Tour http://someurl @someuser #sitges2015 @someuser #cinefilos #fantastic,everyone,2015-05-20T16:07:49.000Z,414088182,Twitter Web Client,es,#fantastic,,,56708262
600988140116025344,600988140116025344,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#Fantastic #Spanish #WOTD: Grandfather⇨ Abuelo| (Ej. ¡Que abuelo estupendo tengo!)| #MeetTheRobinsons #Bud #Fun http://someurl,everyone,2015-05-20T11:35:13.000Z,121110827,Buffer,es,#fantastic,,,
600773823689039872,600773823689039872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Fantastico #artoftheday #expo2015milano #japan #architecture #lights #dark #shadows #fantastic... http://someurl,everyone,2015-05-19T21:23:36.000Z,1499292336,Instagram,es,#fantastic,,,
600764331593211904,600764331593211904,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",J.P Chenet vino espumante @someuser #Jaragua #thebestjob #theiconisback #fantastic http://someurl,everyone,2015-05-19T20:45:52.000Z,273669435,Instagram,es,#fantastic,,,
600723773340446720,600723773340446720,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Viene degustación de vinos   @someuser #theiconisback #Jaragua #fantastic #thebestjob http://someurl,everyone,2015-05-19T18:04:43.000Z,273669435,Instagram,es,#fantastic,,,
600509851861700609,600509851861700609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Eres el sueño de que nunca quisiera despertar #sueños #fantastic,everyone,2015-05-19T03:54:40.000Z,865181664,Twitter for Android,es,#fantastic,,,
600506431327043585,600506431327043585,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Eres el sueño del que nunca quiero despertar #sueños #fantastic,everyone,2015-05-19T03:41:04.000Z,865181664,Twitter for Android,es,#fantastic,,,
600467581095534592,600467581095534592,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Amo el #Research y la capacidad de analizar el comportamiento de las personas #fantastic #mrx #information #mkting http://someurl,everyone,2015-05-19T01:06:42.000Z,236073921,Twitter for iPhone,es,#fantastic,,"[{'type': 'quoted', 'id': '600437701469282304'}]",
600403481460133889,600403481460133889,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Toda cicatriz tiene su historia. #btt #granrecuerdo  #fantastic #day @ 8°marcha villa de montefrio http://someurl,everyone,2015-05-18T20:51:59.000Z,930170491,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-4.0112523, 37.3219835]}, 'place_id': '0f5ba50d9d3d8fe4'}",,
600375327219650562,600375327219650562,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#MeGusta :-) @someuser  RT @someuser Creativo no es el que imagina sino el que hace imaginar... #Fantastic! http://someurl,everyone,2015-05-18T19:00:07.000Z,599204203,Twitter for Android,es,#fantastic,,"[{'type': 'quoted', 'id': '600014323939938306'}]",
600356712525234176,600356712525234176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#PrettyGirls @someuser de regreso!!! #BBMAs #Fantastic #TheBest  @someuser  #Rap #Queen http://someurl,everyone,2015-05-18T17:46:09.000Z,2664124130,Twitter Web Client,es,#fantastic,{'place_id': '0161be1b3f98d6c3'},,
600302235407495168,600302235407495168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#happyBirthday antonio_masciali01 😘🎁🎂🎉 | #family #gift #love #fantastic #istamoment #istagood... http://someurl,everyone,2015-05-18T14:09:40.000Z,482447258,Instagram,it,#fantastic,,,
600163341005418496,600163341005418496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Bien ahí con los gallos jeje fue xvr escucharlos cantar #So #Fantastic :3 espero se repita :D,everyone,2015-05-18T04:57:45.000Z,355238372,Twitter Web Client,es,#fantastic,,,
600159118784122881,600159118784122881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#four #fantastic mis #heroes  mi vida entera #onedirection #liam #louis #niall #harry #alwaystogether... http://someurl,everyone,2015-05-18T04:40:58.000Z,2200532784,Instagram,es,#fantastic,,,
600126087742541824,600126087742541824,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#nail #scorpion #fantastic #gift #esposo estevemichaelvaldes http://someurl,everyone,2015-05-18T02:29:43.000Z,3181737823,Instagram,es,#fantastic,,,
600090597785997312,600090597785997312,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Siempre con uds mis chicas!!! En las audiciones de FILA 2015!😁❤🎭 #fantastic #lasamo #teatrando... http://someurl,everyone,2015-05-18T00:08:42.000Z,90177542,Instagram,es,#fantastic,,,
600058023445430272,600058023445430272,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Flor de mi papá para mi mom #Aniversario #Love #Flower #Beauty #White #Nature #Fantastic #God #Peace... http://someurl,everyone,2015-05-17T21:59:15.000Z,503670344,Instagram,es,#fantastic,,,
600038641268858881,600038641268858881,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So alegria 😀 #niver de #mybrother weslley_tato #fantastic #festinha #familia #solove #selfie... http://someurl,everyone,2015-05-17T20:42:14.000Z,127402450,Instagram,es,#fantastic,,,
600021421314744322,600021421314744322,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 6, 'quote_count': 0}",Creativo no es el que imagina sino el que hace imaginar... Es ver los marcadores y volar la imaginación. #Fantastic! http://someurl,everyone,2015-05-17T19:33:49.000Z,131169741,Twitter Web Client,es,#fantastic,,"[{'type': 'quoted', 'id': '600014323939938306'}]",
600007164145455104,600007164145455104,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Al fin tengo un disco de @someuser  si no era #Fantastic era #Trap si porfin tengo #Trap :3 aww,everyone,2015-05-17T18:37:10.000Z,214901181,Twitter Web Client,es,#fantastic,,,
599940409477955584,599940409477955584,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Por donde lo vean, la historia, estara en juego. WAO!! #nbaplayoffs2015 #FANTASTIC  http://someurl",everyone,2015-05-17T14:11:54.000Z,511287624,Twitter Web Client,es,#fantastic,,"[{'type': 'quoted', 'id': '599937477780971520'}]",
599879510683688960,599879510683688960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",En blanco y negro #masvestidosparati #fashion #fantastic #Fashionísta #vivelavidafeliz... http://someurl,everyone,2015-05-17T10:09:55.000Z,367782479,Instagram,es,#fantastic,,,
599699985815470081,599699985815470081,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Que seria de la vida sin las locuras? #aguaviva #rio #week #fantastic #love #nature 🌾🌞 http://someurl,everyone,2015-05-16T22:16:33.000Z,605484027,Instagram,es,#fantastic,,,
599669783093719042,599669783093719042,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Inauguración #Puro #Beach en #Hilton  Diagonal #Mar salvladi @someuser y Rachel #fantastic... http://someurl,everyone,2015-05-16T20:16:32.000Z,44860118,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [2.21742329, 41.40879227]}, 'place_id': '1a27537478dd8e38'}",,
599511745561030656,599511745561030656,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Comunión!! #day #saturday #quesueño #fantastic #goodtime http://someurl,everyone,2015-05-16T09:48:33.000Z,305235455,Instagram,es,#fantastic,,,
599428154533482496,599428154533482496,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A veces solo es de pensar bien las cosas... | | #yolo #happy #sumer #relax #fantastic #vida #emocionada... http://someurl,everyone,2015-05-16T04:16:23.000Z,472411045,Instagram,es,#fantastic,,,
599407722165968896,599407722165968896,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",󾌰󾌰Yyyyyy... Todo Por Que!!! Hoy Es Viernesss 󾦇󾦇#Night-#Fantastic󾍃󾍃,everyone,2015-05-16T02:55:12.000Z,551576073,Facebook,es,#fantastic,,,
599354193300815872,599354193300815872,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Siguenos también en twitter @someuser #hair #hairfinity #vitamins #fantastic http://someurl,everyone,2015-05-15T23:22:29.000Z,3247181783,Instagram,es,#fantastic,,,
599303923674001408,599303923674001408,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Piso 10 @someuser #Jaragua #theiconisback #fantastic http://someurl,everyone,2015-05-15T20:02:44.000Z,273669435,Instagram,es,#fantastic,,,
599264700375896064,599264700375896064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",De Vere £2 #burger & #fries! #fantastic! #FridayFeeling http://someurl,everyone,2015-05-15T17:26:53.000Z,750141426,Twitter for Android,es,#fantastic,{'place_id': '16a7928fc7d1075a'},,
599228029118881792,599228029118881792,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",HOY en el #Fantastic Casino ven a GOZARR de la buena #Salsa con LOS MEJORES: @someuser !!! http://someurl,everyone,2015-05-15T15:01:09.000Z,732033246,Hootsuite,es,#fantastic,,,
599216324406018049,599216324406018049,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Noche En Blanco En Madrid #Fantastic #Increibol #Love #Holidays #Boyfriend #Night #TemploDeDebod #Me... http://someurl,everyone,2015-05-15T14:14:39.000Z,243746294,Instagram,es,#fantastic,,,
599073932570992640,599073932570992640,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Photo: la luna esta hipercool!!!🌙⭐☁ #somebody #goodnight #moon #fantastic #amaizingmoment http://someurl,everyone,2015-05-15T04:48:50.000Z,557131079,Tumblr,es,#fantastic,,,
599062745842098177,599062745842098177,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Fantastic mañana cena con los amigos #Venezolanos q qieren mucho a mi bayby☺☺,everyone,2015-05-15T04:04:23.000Z,2549644329,Twitter for Android,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-60.73476023, -32.7335437]}, 'place_id': '00b62c7d4e24b866'}",,
599048472407379968,599048472407379968,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Genial trailer de #DoctorWho #fantastic http://someurl vía @someuser,everyone,2015-05-15T03:07:40.000Z,209886741,Twitter for iPad,es,#fantastic,,,
598919168335998977,598919168335998977,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",El poder pertenece a aquellos que pueden esgrimirlo. #Syndra #Lol #Fantastic,everyone,2015-05-14T18:33:51.000Z,1032181742,Twitter Web Client,es,#fantastic,,,
598896064448561153,598896064448561153,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Escuchando lo + de @someuser | Para mi....#FANTASTIC. .| http://someurl,everyone,2015-05-14T17:02:03.000Z,1570184000,Twitter for Android,es,#fantastic,,,
598875052721987584,598875052721987584,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}","We need your opinion, thanks http://someurl| Nos interesa tu opinión, gracias|  #scifi #fantasy #fantastic #illustration #art #3dart",everyone,2015-05-14T15:38:33.000Z,3006775954,Twitter Web Client,es,#fantastic,,,
598840165625372673,598840165625372673,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","La serie #HAWKSvWIZARDS ahora se encuentra 3-2 en favor de @someuser . El viernes sera GAME 6, en D.C. #NBAPlayoffs #fantastic",everyone,2015-05-14T13:19:56.000Z,511287624,Twitter Web Client,es,#fantastic,,,
598827352634851328,598827352634851328,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Canto al trabajo / Cómo ver la obra http://someurl via @someuser #fantastic #met #metdeserving #masterpieces #rogelioyrurtia,everyone,2015-05-14T12:29:01.000Z,44434592,Twitter Web Client,es,#fantastic,,,
598824357398487040,598824357398487040,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Manchi tanto  #goodmorning #me #mode #mood #model #fashion #fantastic #dream #happy #sun #smile #nice... http://someurl,everyone,2015-05-14T12:17:07.000Z,3209067861,Instagram,it,#fantastic,,,
598806855738077184,598806855738077184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Por fin es mía! | #clivebarker #nightbreed #cabal #cult #film #movie #horror #fantastic http://someurl,everyone,2015-05-14T11:07:34.000Z,218097625,Instagram,es,#fantastic,,,
598702000088457216,598702000088457216,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Photo: Tienen una voz 😍 #fifthharmony #girls #fantastic #group #music #good #theyarethebest http://someurl,everyone,2015-05-14T04:10:54.000Z,114035822,Tumblr,es,#fantastic,,,
598701996384854018,598701996384854018,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tienen una voz 😍 #fifthharmony #girls #fantastic #group #music #good #theyarethebest http://someurl,everyone,2015-05-14T04:10:53.000Z,114035822,Instagram,es,#fantastic,,,
598650987499364353,598650987499364353,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",J a p a n e s e / A m e r i c a n #fantastic! http://someurl,everyone,2015-05-14T00:48:12.000Z,1512602815,Facebook,es,#fantastic,,,
598438439403532288,598438439403532288,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Estate 2014! #ricordi #summer #2014 #Gallipoli #Puglia #fantastic #memories #friends #happiness http://someurl,everyone,2015-05-13T10:43:37.000Z,604459548,Instagram,es,#fantastic,,,
598200832065142784,598081496876986368,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser #fantastic combo!!!! <333,everyone,2015-05-12T18:59:27.000Z,1587521689,Twitter Web Client,es,#fantastic,,"[{'type': 'replied_to', 'id': '598081496876986368'}]",1902519048
597933677788659712,597933677788659712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Me encantaría vivir aquí #fantastic http://someurl,everyone,2015-05-12T01:17:52.000Z,896051100,Instagram,es,#fantastic,,,
597912816612450304,597912816612450304,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Empezando otra vez #candycam #fantastic http://someurl,everyone,2015-05-11T23:54:58.000Z,163596474,Instagram,es,#fantastic,,,
597884835324133376,597884835324133376,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",wuauuu #playa!! buenísimo!! #migente #viaje #fantastic @someuser #yosoyvandayz #universovandayz #mad #record http://someurl,everyone,2015-05-11T22:03:47.000Z,195193603,Twitter Web App,es,#fantastic,,,
597830628202131456,597830628202131456,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Lamb #dinner #fantastic #Welsh #Ulster #sceptre #missing #yorkies #lol #tatws http://someurl,everyone,2015-05-11T18:28:23.000Z,448399077,Instagram,es,#fantastic,,,
597734888452808704,597734888452808704,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","today #sevilla #fantastic #weather #workhard #spiritualconnection #MoCiPensoIO @ Cinco Jotas, Sevilla http://someurl",everyone,2015-05-11T12:07:57.000Z,46161693,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-5.99247742, 37.38356018]}, 'place_id': '8c86b8b4cb716103'}",,
597528435108519936,597528435108519936,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Memory #nice #sweet #play #camera #fantastic @ El 3en El So5na http://someurl,everyone,2015-05-10T22:27:35.000Z,1244183233,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [31.47373234, 29.96610166]}, 'place_id': '01d0cd182297354e'}",,
597380445626564609,597380445626564609,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","#signori si nasce , #gentleman #moet #moetetchandon #amazing #beautiful #myson ! #cute #love #fantastic http://someurl",everyone,2015-05-10T12:39:31.000Z,3243316035,Instagram,es,#fantastic,,,
597340288986664960,597340288986664960,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",@someuser @someuser #fabulous... #fantastic....#super #duper bas chaaa gye #Guru #CrashThePepsiIPL,everyone,2015-05-10T09:59:57.000Z,2457539718,Twitter for Android,es,#fantastic,,,233418418
597322522049323008,597322522049323008,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Fantastic #magnific sin palabras,everyone,2015-05-10T08:49:21.000Z,299723184,Facebook,es,#fantastic,,,
597283387964051457,597283387964051457,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Ay Party Esta Noche #Fantastic Lounge http://someurl http://someurl,everyone,2015-05-10T06:13:51.000Z,164871820,Instagram,es,#fantastic,,,
597192115169456128,597192115169456128,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","De tanto esperar a la noche, y ya se está acabando #diaperfecto #amazing #fantastic #wonderful... http://someurl",everyone,2015-05-10T00:11:10.000Z,1023033031,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-4.76765498, 37.896907]}, 'place_id': '4ecb58704564d392'}",,
597021228973629440,597021228973629440,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Buenísima 😍😍 #cake #tarta #oreo #black #white #good #fantastic #perfect #meencantaestatartatanbuenorra http://someurl,everyone,2015-05-09T12:52:07.000Z,265594753,Instagram,es,#fantastic,,,
596916475354546176,596916475354546176,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Ni se lo que dice pero bueno 😍😍😍 #Dubsmash #gracioso #SinPalabras #fantastic #supernatural #locos... http://someurl,everyone,2015-05-09T05:55:52.000Z,335495773,Instagram,es,#fantastic,,,
596911050840252416,596911050840252416,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",A tocar con mas ganas después de este regalito por parte de la casa. #Fantastic 🙌| Salud y a bailar... http://someurl,everyone,2015-05-09T05:34:19.000Z,195853248,Instagram,es,#fantastic,,,
596766244914733056,596766244914733056,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tremendo #Video de #Messi @someuser desde la #Tribuna del @someuser #Fantastic dicen los #Catalans Argentina http://someurl,everyone,2015-05-08T19:58:54.000Z,331577133,Twitter Web Client,es,#fantastic,,,
596728026567696384,596728026567696384,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Al final de #Carmen en el Ordway #fantastic #tragical #theater #Últimosdías #OnlyinMN http://someurl,everyone,2015-05-08T17:27:02.000Z,186688437,Instagram,ca,#fantastic,,,
596709886261633024,596709886261633024,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#Acustic ASI LO SIENTO #1dtantos #Cover #Fantastic #Nazareo #Nazareosoy http://someurl,everyone,2015-05-08T16:14:57.000Z,165974954,Facebook,es,#fantastic,,,
596691760794968064,596691760794968064,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",CAMPING DOÑANA 15#campingdoñana #camping #beach #love  #fantastic #trees #tree #instanature #nature... http://someurl,everyone,2015-05-08T15:02:56.000Z,487633616,Instagram,es,#fantastic,,,
596681398397882369,596681398397882369,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Una partidita  con xAnima  | #CA #combatarms #fantastic http://someurl,everyone,2015-05-08T14:21:45.000Z,579430207,Instagram,es,#fantastic,,,
596519033752711168,596519033752711168,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#transformers #studiosuniversal #fantastic #game #fun #MyHusband @ Universal Studios Florida http://someurl,everyone,2015-05-08T03:36:35.000Z,236716199,Instagram,es,#fantastic,"{'coordinates': {'type': 'Point', 'coordinates': [-81.467, 28.4752]}, 'place_id': '55b4f9e5c516e0b6'}",,
596147421178163201,596147421178163201,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Y despues de dos horas y 12min, mi recompensa.... #great #fantastic #Natural #naturaleza #sinfilter... http://someurl",everyone,2015-05-07T02:59:55.000Z,223449754,Instagram,es,#fantastic,,,
596123920144695296,596123920144695296,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",So much color #duck#idaho #beautiful #amazing #birds #lifeisgood #fantastic #amazing http://someurl,everyone,2015-05-07T01:26:32.000Z,43335098,Instagram,es,#fantastic,,,
596099724932939776,596099724932939776,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tenerte cerca y sentir como tu Corazón se acelera~ <3| #animelove #love #redlove #fantastic... http://someurl,everyone,2015-05-06T23:50:24.000Z,1729972200,Instagram,es,#fantastic,,,
596074013438382080,596074013438382080,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",Nada mejor que relajarme escuchando #BigBang @someuser  #fantastic #newfan,everyone,2015-05-06T22:08:13.000Z,376439728,Twitter for Android,es,#fantastic,{'place_id': 'f959578389d8b02d'},,
596028738636292097,596028738636292097,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","A todos esos soñadores q se atan las manos frente la realidad que otros nos crean,vean #LaIncreíbleVidadeWalterMitty @someuser #Fantastic",everyone,2015-05-06T19:08:19.000Z,96068485,Twitter Web Client,es,#fantastic,,,
596024506751315969,596024506751315969,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",E anche stasera si corre 💪👊#me #mode #mood #model #fashion #fantastic #dream #happy #sun #smile... http://someurl,everyone,2015-05-06T18:51:30.000Z,3209067861,Instagram,it,#fantastic,,,
595928070357438464,595928070357438464,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Monza Villa Reale #monza #villareale #luxury #park #brianza #fantastic #palace #vintage http://someurl,everyone,2015-05-06T12:28:18.000Z,339548670,Instagram,es,#fantastic,,,
595900179011805184,595900179011805184,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",No hay nada mejor como un paseo nocturno para darte ideas. #Go #girls #fantastic #may #night #spring http://someurl,everyone,2015-05-06T10:37:28.000Z,583110771,Instagram,es,#fantastic,,,
595814466304024576,595814466304024576,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","Puerto De Cabo de Palos, #Cartagen #spain #joy#beach #happiness #fantastic #sand #salt #boat #velero... http://someurl",everyone,2015-05-06T04:56:53.000Z,41490686,Instagram,es,#fantastic,,,
595678283695529986,595678283695529986,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#fantastic animal ^-^ | http://someurl,everyone,2015-05-05T19:55:44.000Z,418786156,Twitter for Android,es,#fantastic,,,
595619363190927360,595619363190927360,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",VOTA POR NUESTRO TRAILER! #UnaAyudaita #paquete3 #Fantastic #movie #trailer: http://someurl via @someuser,everyone,2015-05-05T16:01:36.000Z,210970228,Twitter Web Client,es,#fantastic,,,
