reply_settings,public_metrics,source,author_id,text,created_at,id,conversation_id,lang,search_query,referenced_tweets,in_reply_to_user_id,geo
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,46657904,"@someuser gisteraand was n groooot sukses! Biki #disappointed ini support van vriende, but overall happy! Hoe ganit by gastehuis?",2011-07-23T09:15:55.000Z,94697237787062273,94696664908050432,nl,#disappointed,"[{'type': 'replied_to', 'id': '94696664908050432'}]",210736569,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,135913372,Met ongeloof Arizonas anti-illegalenbeleid gevolgd en nu gebeurt het hier in Ned. in een digitaal jasje #numb #disappointed,2011-07-20T07:31:15.000Z,93583734464450560,93583734464450560,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,187164915,Helemaal gehad met een bepaald persoon!!:@ #disappointed,2011-07-19T23:08:10.000Z,93457129297555457,93457129297555457,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,215652732,In die nieuwe transformers zit ; Rosie huntington.|  niet eens Megan Fox #disappointed,2011-07-19T21:28:37.000Z,93432075201425409,93432075201425409,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,175824845,WTF. @ Decibel Anthem 2011. Echt slecht hoor. #Disappointed,2011-07-17T16:26:52.000Z,92631362800070656,92631362800070656,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,236417920,"@someuser hmm, wat moet ik nou weer met zon antwoord?! Dacht dat jij goed nieuws zou brengen! #disappointed",2011-07-17T10:48:38.000Z,92546243707944960,92544944723599360,nl,#disappointed,"[{'type': 'replied_to', 'id': '92544944723599360'}]",229878640,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,139348594,Het shirt is er.Eén ster zit los.Moet zelf het eredivisie logo plaatsen. #disappointed toch even naar de fanshop rijden? http://someurl,2011-07-14T07:10:37.000Z,91404215636865024,91404215636865024,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Plume for Android,239154177,ii try 2 4gedt iit budt ii jus kant #Disappointed,2011-07-14T03:07:05.000Z,91342926306750464,91342926306750464,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,45229893,"@someuser @someuser terrasje klinkt goed, maar weet niet of ik nu in Kortrijk zal zijn #disappointed",2011-07-13T21:12:11.000Z,91253612596051968,91253612596051968,nl,#disappointed,,70737445,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,297541221,@someuser price fielder 9 total #disappointed,2011-07-12T02:35:59.000Z,90610324981547009,90609220633894912,nl,#disappointed,"[{'type': 'replied_to', 'id': '90609220633894912'}]",282656305,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Plume for Android,142581176,ROFLOL RT @someuser WTF! Twitteren om Anouk te volgen! Stopt ze ermee! WTF!! #disappointed,2011-07-11T20:54:52.000Z,90524479117201408,90524479117201408,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,296316645,@someuser mooie film maar de zoveelste herhaling #disappointed,2011-07-08T10:01:22.000Z,89272856491470848,89272157623947264,nl,#disappointed,"[{'type': 'replied_to', 'id': '89272157623947264'}]",166473775,{'place_id': '44f6ab36310a38db'}
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,257406619,"Damn, een jaar lang waarschuw ik je al en zeg ik wat je moet doen, maar nu kom je weer met een kut verhaal #disappointed",2011-07-07T12:13:31.000Z,88943727170682880,88943727170682880,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,133894581,"Waarom komen jullie niet naar Nederland, waarom doen jullie me dit aan, very sad now T_T   #disappointed",2011-07-06T21:02:42.000Z,88714510755569664,88714510755569664,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,195455490,@someuser @someuser oke best dan in jouw straat. Hè. #disappointed,2011-07-05T22:09:06.000Z,88368835614343168,88368600896901120,nl,#disappointed,"[{'type': 'replied_to', 'id': '88368600896901120'}]",25128484,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitterrific for iOS,150660193,@someuser je bent er maar 65(!) overheen gegaan... #Disappointed #CostsYouAChockolateChipCooky ;-),2011-07-01T21:22:51.000Z,86907645239365633,86906950964621312,nl,#disappointed,"[{'type': 'replied_to', 'id': '86906950964621312'}]",117553737,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetCaster,148761262,@someuser omg. Je schreef het trouwens met dubbel r. #disappointed,2011-06-29T21:34:55.000Z,86185905357983744,86185036373688320,nl,#disappointed,"[{'type': 'replied_to', 'id': '86185036373688320'}]",269499432,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,311709156,"@someuser Jullie waren daar een half uur van te voren ofzo, had even gestemd... #Disappointed",2011-06-29T18:41:46.000Z,86142328548503555,86142071953571840,nl,#disappointed,"[{'type': 'replied_to', 'id': '86142071953571840'}]",151561221,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,103933974,wauw echt nooit verwacht dat je tog zo triest kon zijn.. #disappointed,2011-06-28T23:07:49.000Z,85846894110183424,85846894110183424,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Plume for Android,100797350,"Told you so: peanuts. Katten komen niet eens binnen. Hard druppelen, meer is het niet. #disappointed",2011-06-28T18:01:03.000Z,85769695638204417,85769695638204417,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,33469815,Las net in mijn lijst van taken Time Travel. Na herlezing bleek het om Travel Time te gaan. #disappointed,2011-06-28T09:46:58.000Z,85645356402098176,85645356402098176,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,191049317,#Disappointed In oomf !,2011-06-28T03:55:50.000Z,85556987756150784,85556987756150784,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,323872294,Wtf Kanye West #disappointed,2011-06-27T01:33:56.000Z,85158891389849600,85158891389849600,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,257102041,"naar beneden ik heb chips, cola en snoep nodig #disappointed",2011-06-25T21:27:11.000Z,84734406543147010,84734406543147010,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,205683207,@someuser @someuser waar is mijn vla ? #disappointed,2011-06-23T21:26:53.000Z,84009556287569920,84008804227883008,nl,#disappointed,"[{'type': 'replied_to', 'id': '84008804227883008'}]",238324206,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,107077259,Tv kijken #disappointed,2011-06-23T17:11:29.000Z,83945280017416193,83945280017416193,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",erased734497,49002455,#TheTourist is toe nie so goed soos ek gehoop het dit sou wees nie! #disappointed #mahrerig,2011-06-23T10:04:43.000Z,83837882820857856,83837882820857856,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,307761733,Lic ku 14 maadi nu solli oora emaatharaanga. Lift goes only up to the twelfth floor =/ #disappointed,2011-06-23T05:43:43.000Z,83772201039446016,83772201039446016,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Hootsuite,238316710,"bah, gehad voor vandaag.... #disappointed",2011-06-21T17:41:04.000Z,83227951881129984,83227951881129984,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",erased734497,83668320,RT @someuser Fifa is not going great #disappointed gaa is werken inplaats van fifa #junk,2011-06-20T15:23:38.000Z,82830976148963329,82830976148963329,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,120528262,@someuser @someuser jama ik verwacht daar dus wel cheerleading moves bij he... #disappointed ;),2011-06-20T14:11:14.000Z,82812758944518146,82809248374980608,nl,#disappointed,"[{'type': 'replied_to', 'id': '82809248374980608'}]",12398152,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,113453047,#disappointed AAAAAAAAAAAAAHHHHHHHHHHHHHGGGGGGGGGRRRRRRRR :@,2011-06-20T06:48:52.000Z,82701431001464832,82701431001464832,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,271016869,suuuuuuuuuch babies ... pff #disappointed,2011-06-19T17:21:24.000Z,82498227336777728,82498227336777728,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,93650035,@someuser Omg Mireille vind je me samen met mijn matties niet gezellig bezig in Eindhoven dan? Ö  #Disappointed,2011-06-17T18:06:31.000Z,81784805519392768,81783012638998529,nl,#disappointed,"[{'type': 'replied_to', 'id': '81783012638998529'}]",237800450,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Mobile Web,261763306,na al die jaren nog steeds niet de perfecte anti-frizz gevonden voor dagen als deze..:( #disappointed,2011-06-16T09:59:40.000Z,81299894647787520,81299894647787520,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,28070804,"Haai,Zone 14 is losing its touch! #Disappointed",2011-06-15T18:56:50.000Z,81072692735918080,81072692735918080,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,227953371,Das toch chil?(: Jammer dat hij geen les geeft in Havo 4... #disappointed,2011-06-15T08:35:49.000Z,80916405347827714,80916405347827714,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",Twitter Web Client,162825106,"ik dacht altijd dat Coldplay dé band was die nóóit maar dan ook nóóit zo falen, tot ik Every Teardrop is a Waterfall hoorde.. #Disappointed",2011-06-12T16:22:04.000Z,79946578621767680,79946578621767680,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,52687074,Stap achteruit gezet precies.. Zo hard gewerkt en nu terugvallen... #disappointed,2011-06-11T12:01:50.000Z,79518701296164865,79518701296164865,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",TweetCaster,144608856,Vind het wel schandalig dat jij me niet eens even hebt gebeld met mn verjaardag gister...#disappointed @someuser,2011-06-10T18:41:41.000Z,79256939871207424,78887934014660608,nl,#disappointed,"[{'type': 'replied_to', 'id': '78887934014660608'}]",194752727,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,228582023,Gaatdammit Heat ! #disappointed :(,2011-06-10T03:59:52.000Z,79035021167570945,79035021167570945,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,29662992,"@someuser @someuser Een bedroevende 16,5/25. #disappointed",2011-06-09T20:20:06.000Z,78919316870926336,78918924930002944,nl,#disappointed,"[{'type': 'replied_to', 'id': '78918924930002944'}]",280096068,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,286144975,@someuser niks gezien aan de aankomst... Verheugde me nochtans op die dranghekkens. #disappointed,2011-06-09T07:05:07.000Z,78719256686108672,78707204550688768,nl,#disappointed,"[{'type': 'replied_to', 'id': '78707204550688768'}]",253460390,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,181522466,zo triest dit. #disappointed,2011-06-08T11:17:50.000Z,78420466238373888,78420466238373888,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,111259549,Hmmm IOS 5 beschikbaar voor Iphone 3GS..geen Iphone 4GS dus? #disappointed,2011-06-06T18:26:07.000Z,77803472392699907,77803472392699907,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,70381245,Ik heb je vanaf het begin echt totaal verkeerd ingeschat. I was wrong.. very wrong. #disappointed,2011-06-04T15:11:51.000Z,77029806151188480,77029806151188480,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,229806341,Pfff sommige dingen zie je echt niet aankomen. Hoop dat t weekend mij nog iets leuks kan brengen anders is t echt een kutweek! #disappointed,2011-06-03T21:37:18.000Z,76764418742038528,76764418742038528,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,293871543,@someuser @someuser hp>xmen #disappointed,2011-06-03T03:37:23.000Z,76492651087663104,76492651087663104,nl,#disappointed,,171688161,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,271885967,"Nu echt slapen, weet wie je vrienden zijn.. #disappointed",2011-06-03T00:10:23.000Z,76440555122466817,76440555122466817,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,237279311,@someuser nou.. ehm.. je komt eigenlijk in het echt uit ovezande.. #disappointed.,2011-05-31T20:19:28.000Z,75657668076908544,75656634776551425,nl,#disappointed,"[{'type': 'replied_to', 'id': '75656634776551425'}]",111353479,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Panoramic moTweets,27082011,"Aaawww okkie dokkie RT @someuser @someuser ill tweet u later, #disappointed",2011-05-31T17:11:43.000Z,75610420148318208,75610420148318208,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,208002851,© toch jammer dat niemand mij het recept van risolles wil geven! #disappointed,2011-05-27T12:51:00.000Z,74095258807435265,74095258807435265,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",erased734497,169678116,Eerst zeggen ik vind je leuk dit en dat volgende dag heb je vriend #Disappointed,2011-05-27T12:45:41.000Z,74093916932153345,74093916932153345,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Mac,131882156,@someuser kent al lange gezien :p #DISAPPOINTED,2011-05-26T18:54:56.000Z,73824456681857024,73824368697942016,nl,#disappointed,"[{'type': 'replied_to', 'id': '73824368697942016'}]",77479644,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",erased734497,102434510,RT @someuser @someuser ja jij ook jish .. pff =( #disappointed « IK ben een soortvan gestopt hoor =D,2011-05-26T18:08:19.000Z,73812726236983296,73812726236983296,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,95044786,@someuser nee de vraag was waarom kan je niet? werk je bij ttf? ieeh mongiee. en niet eens tegen mijn zeggen #smh #disappointed,2011-05-25T18:48:42.000Z,73460499592908800,73460074886086656,nl,#disappointed,"[{'type': 'replied_to', 'id': '73460074886086656'}]",40201509,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,248270899,En dat terwijl hij had belooft mij niet meer te controleren op hyves! [hij kent geen twitter gelukkig] #disappointed,2011-05-24T18:02:06.000Z,73086385753571328,73086385753571328,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,223820430,Hoor ik het liedje weer. Zie ik hem in de straat achter ons rijden. Ik naar beneden rennen. 10 minuten wachten. Geen ijscokar. #disappointed,2011-05-23T17:32:45.000Z,72716610804260865,72716610804260865,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,148042774,"Stadje was echt kk wack, wat een kk avnd he!!!! #Disappointed",2011-05-22T02:25:54.000Z,72126005061492736,72126005061492736,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,240342396,En dan denk je dat mensen om je geven #disappointed,2011-05-20T17:38:49.000Z,71630972638081024,71630972638081024,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,50730948,@someuser Pffff. ZWAKKELING! T_T #disappointed,2011-05-18T15:16:53.000Z,70870478209810432,70870213754753024,nl,#disappointed,"[{'type': 'replied_to', 'id': '70870213754753024'}]",90187474,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Snaptu,22814046,Kut-anberlin.. Ik vind het niet eens meer zo erg dat ik niet kan naar de nieuwe datum. #disappointed,2011-05-17T15:31:09.000Z,70511679263354880,70511679263354880,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,162883694,"@someuser Nou ja, ik kom in ieder geval in de buurt!!! #disappointed",2011-05-15T10:35:32.000Z,69712512492371968,69566829332406272,nl,#disappointed,"[{'type': 'replied_to', 'id': '69566829332406272'}]",250537337,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,39563921,"Godver, waarom lopen leuke dingen die goed gepland zijn ALTIJD anders. #disappointed",2011-05-13T21:56:55.000Z,69159211417874432,69159211417874432,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,234891640,Fucking brutale patienten heb je er tussen zitten zeg #disappointed,2011-05-10T07:30:19.000Z,67853961369104384,67853961369104384,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",erased734497,208692820,O daar lijk ik helemaal niet bruin #disappointed,2011-05-08T13:35:35.000Z,67221108335722497,67221108335722497,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,35123095,veryy #disappointed,2011-05-07T13:15:56.000Z,66853774328737792,66853774328737792,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,249142889,zo maar gaan sporten #disappointed,2011-05-06T17:01:49.000Z,66548233677189120,66548233677189120,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,47404549,@someuser De twi con gaat niet door :O ben echt teleurgesteld #disappointed,2011-05-04T18:48:40.000Z,65850345854734336,65849169398603776,nl,#disappointed,"[{'type': 'replied_to', 'id': '65849169398603776'}]",66453859,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,33657409,Hhit Sappens.... #DISAPPOINTED| -PE-,2011-04-30T21:50:25.000Z,64446533734645761,64446533734645761,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,115728190,"Hmm toch maar niet. Zo vaak teleurgesteld, en er niet zijn als ik het juist het hardst nodig had. #disappointed.",2011-04-30T19:19:13.000Z,64408483042312193,64408483042312193,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,236329094,Dont go na RT @someuser Lemme @someuser Ahan na RT @someuser  #DISAPPOINTED:((( @someuser Sowie @someuser Wat da hECK???,2011-04-27T18:36:28.000Z,63310559357059072,63310559357059072,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Snaptu,192973309,Lemme @someuser Ahan na RT @someuser  #DISAPPOINTED:((( @someuser Sowie @someuser Wat da hECK??? @someuser,2011-04-27T18:34:49.000Z,63310143181422592,63310143181422592,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,37630312,#disappointed Mijn werkuren opschuiven blijkt in theorie een stuk makkijker dan in praktijk :( #stom #kdv,2011-04-27T13:43:30.000Z,63236834817355776,63236834817355776,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Tweetbot for iOS,283199074,Raymond maakt reclame voor Telenet op #radio1 ? #disappointed,2011-04-26T05:31:27.000Z,62750617604603904,62750617604603904,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",TweetDeck,48171641,Godverdomme hoe durven al die meiden nu nog met een broek te lopen met het weer van vandaag. #disappointed,2011-04-24T21:53:36.000Z,62273007732785152,62273007732785152,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Mobile Web,264151887,Hmm mijn eerste paasdag verloopt niet helemaal zoals ik gehoopt had #disappointed,2011-04-24T14:44:08.000Z,62164926273290240,62164926273290240,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,101079660,Wist ik ook niet RT @someuser Ben ik de enige die niet wist dat er dit jaar geen koninginnennach is in denhaag  #disappointed,2011-04-22T17:58:38.000Z,61489098619232256,61489098619232256,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,48910415,Pioneer headphones damnnnnn die shizlle breekt onder je handen vandaan #disappointed!,2011-04-22T10:07:08.000Z,61370441637441537,61370441637441537,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,111892988,#ohdear hulle het by ons huisi by die see ingebreek! #disappointed #fb,2011-04-21T18:19:03.000Z,61131848507588608,61131848507588608,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,273901130,Tja.. Real Madrid gewonnen van Barcelona #disappointed,2011-04-21T04:50:33.000Z,60928382589878272,60928382589878272,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for BlackBerry®,73963081,Heel hard aan het duimen dat het goed gaat komen maar heb er een hard hoofd in :( :( #disappointed,2011-04-20T09:08:04.000Z,60630804056907776,60630804056907776,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,264847781,"nou ze heeft het frans so die we vandaag gehad hebben, nog niet op de site gezet.. nu ben ik teleurgesteld #disappointed",2011-04-18T19:02:25.000Z,60055600880562176,60055600880562176,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,236335077,OJD is trending yaaaay!! :D| ... But not WeLoveJoeJ :/ #disappointed,2011-04-17T14:49:28.000Z,59629553886302208,59629553886302208,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,16706751,Ziet alleen maar mist en geen zonnetje :( #disappointed,2011-04-17T08:11:32.000Z,59529412642750464,59529412642750464,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter SMS,186558254,Ellie Goulding is in Teen Vogue:( #disappointed,2011-04-17T02:44:25.000Z,59447090413187073,59447090413187073,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,44081821,Ik ga maar eens slapen. Typisch voorbeeld van een klote eind aan een leuke avond. #disappointed #brak,2011-04-16T21:14:59.000Z,59364186668535808,59364186668535808,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,44081821,Toch beetje wrang gevoel :( #disappointed,2011-04-16T21:06:39.000Z,59362090686758912,59362090686758912,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,93653692,"@someuser nee, jij ging meteen weer van het negatieve uit! #disappointed",2011-04-16T16:34:02.000Z,59293482891739136,59293358924902400,nl,#disappointed,"[{'type': 'replied_to', 'id': '59293358924902400'}]",239317671,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,51770783,"Wat kan je je vergissen in sommige mensen zeg, hoe durft diegene zoiets te flikken #disappointed",2011-04-15T06:49:12.000Z,58783918366797824,58783918366797824,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,154722339,"heeft na 3 uur wachten, Mr. S. Jobs recht in de ogen gekeken om hem vervolgens verontwaardigd de rug toe te keren. #disappointed",2011-04-14T19:44:44.000Z,58616697917161472,58616697917161472,nl,#disappointed,,,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,11457882,"@someuser super leuk die #bbworkshop, maar wáárom kant en klare broodmix? Dat zelf maken is toch de essentie van brood bakken?#disappointed",2011-04-13T20:09:24.000Z,58260519701852160,58247496861880320,nl,#disappointed,"[{'type': 'replied_to', 'id': '58247496861880320'}]",41667943,
everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",erased734497,158164244,RT @someuser RT @someuser Im so #Disappointed / Wat betekend dat?» Teleurgesteld,2011-04-10T17:59:15.000Z,57140599895236608,57140599895236608,nl,#disappointed,,,
