source,geo,text,reply_settings,lang,conversation_id,id,author_id,created_at,public_metrics,search_query,in_reply_to_user_id,referenced_tweets
Instagram,,Después del entrenamiento de hoy está permitido mi #Super #Postre de #Chocolate y #Nueces !!... http://someurl,everyone,es,787358305941348352,787358305941348352,2690089040,2016-10-15T18:23:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
WordPress.com,,#Super Luna llena en 23º de Aries 16/10. Luna de reinvención. http://someurl http://someurl,everyone,es,787353742911823874,787353742911823874,4686238452,2016-10-15T18:05:35.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 2}",#super,,
Herbivoro,,En #VeganMercado ❤ AHORA | | - Leches de chía y de arroz vainilla en #súper #oferta a ... http://someurl http://someurl,everyone,es,787350050812882945,787350050812882945,2169759360,2016-10-15T17:50:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#MeRioDeMi cuando entró casualmente a distintos lugares de la casa y voy agregando cosas a la lista del #Super,everyone,es,787348655539912704,787348655539912704,46276972,2016-10-15T17:45:22.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,Para los tiempos libres #SUPER #PROMO en Libros editorial Pil con 20% de #DESCUENTO. Ver en @someuser: http://someurl http://someurl,everyone,es,787317895491624960,787317895491624960,330505265,2016-10-15T15:43:08.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,Bueno... menuda batallita se está dando entre #GTSolórzano VS #Super #TeamBeatas y #GTOmar,everyone,es,787317299543937024,787317299543937024,4708940057,2016-10-15T15:40:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#Super pon una canción de @someuser para que la bailen!!!! #GHDirecto @someuser alegrarme la tarde!!!!! ❤❤,everyone,es,787306434530869248,787306434530869248,1451656880,2016-10-15T14:57:36.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,#súper #derbi en #2cat3 . En 15-16 5-1 para @someuser ante @someuser (J19 30 de enero 16) #2cat3 http://someurl,everyone,es,787299682166898690,787299682166898690,864709890,2016-10-15T14:30:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,#BELLAVISTA 🍰👩 Vení a buscar la torta para festejar el día de la madre en el #SUPER http://someurl,everyone,es,787293327112699906,787293327112699906,742725062084689920,2016-10-15T14:05:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,#HBD @someuser que la pases #super en tu #dia 🎉🎉 http://someurl,everyone,es,787281036610772992,787281036610772992,438694877,2016-10-15T13:16:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for iPhone,,"En un ratito 🚗 y a Moja. No sé si veré al amigo Lluís @someuser , pero sería la leche ya hoy. 🍀 mañana con ese #súper en el Mpal. Salu2",everyone,es,787267555639558146,787267555639558146,864709890,2016-10-15T12:23:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",#super,,
Facebook,,Mañana 16 de Octubre a partir de las 20:00 horas no dejes de mirar hacia arriba. ;)| | #SUPER #LUNA... http://someurl,everyone,es,787266794679566337,787266794679566337,150378138,2016-10-15T12:20:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Hootsuite,,#CORRIENTES Festejá el día de mamá 🍰👩  vení a buscar tu torta al #SUPER! http://someurl,everyone,es,787264345487118336,787264345487118336,742725062084689920,2016-10-15T12:10:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"Antes me decían #papi, ahora espartano #spartanrace #super #finisher #spartan #madafakers http://someurl",everyone,es,787246190127644672,787246190127644672,841633310,2016-10-15T10:58:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Depot48 presents the Ensamble Transatlántico de Folk Chileno tonight at 8:45 pm | | #Gig #Live #Tonight #Chilean #Folk  #Super #Saturday http://someurl,everyone,es,787203547792224256,787203547792224256,2599964592,2016-10-15T08:08:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,Hobby_Consolas ¡Apple asegura que hay más de 20 millones de personas interesadas en #Super... http://someurl http://someurl,everyone,es,787174712614981632,787174712614981632,786661214562684928,2016-10-15T06:14:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,"Baila, Baila....| Goza, Goza....| Niña Hermosa....| #Super 👍| @someuser",everyone,es,787147468848893952,787147468848893952,606830378,2016-10-15T04:25:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '0177fcb947770473'},Un corto pero intenso viaje a Stgo. La pasé #Super un recital de  gran nivel con los Pet Shop Boys. Ahora en mi querida Arica.,everyone,es,787129566758334470,787129566758334470,93338644,2016-10-15T03:14:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Mañana no puedes perderte nuestro programa las #curvyplussize tendremos #super #invitadas... http://someurl,everyone,es,787109795773886464,787109795773886464,780608619297464321,2016-10-15T01:56:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,"Cuando no puedes comer sólo una, ven a #SaleVale y llévate las @someuser que más te gusten. #Puebla #Super #Botana http://someurl",everyone,es,787103198314135553,787103198314135553,3077594899,2016-10-15T01:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,"El celular Asus, Huawei o Samsung que siempre has soñado, #SUPER #DESCUENTO del 35% en @someuser: http://someurl http://someurl",everyone,es,787071260559863812,787071260559863812,330505265,2016-10-14T23:23:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
IFTTT,,Linea de bolsas para supermercados y comercios retail #bolsas #pontumarca #disterca #super... http://someurl http://someurl,everyone,es,787068697752047620,787068697752047620,529650883,2016-10-14T23:12:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,"Ya viene Diciembre, árboles y decoración navideña en una #SUPER #OFERTA del 60%. Solo en @someuser: http://someurl http://someurl",everyone,es,787062207712485380,787062207712485380,330505265,2016-10-14T22:47:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Hootsuite,,"Para el festejo del día de mamá, venite al #SUPER y aprovechá estas ofertas 👌🎉 http://someurl",everyone,es,787050603054764032,787050603054764032,742725062084689920,2016-10-14T22:01:01.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for BlackBerry®,,#Deliciosa Super Gabcris... :o #Activados #14Oct #lluvia de #hamburguesas con #super #Combo 4 y te llevas 5 http://someurl,everyone,es,787046776276738048,787046776276738048,782292071252103168,2016-10-14T21:45:48.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter Web Client,,#Super @someuser Se llevó a cabo el acto de presentación del STC2000 en San Juan. http://someurl,everyone,es,787034183977799681,787034183977799681,461365631,2016-10-14T20:55:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,"No dejes pasar la #PROMO, #APROVECHA el #SUPER dcto del 27% en portátil 14” Touch Acer. Solo en @someuser: http://someurl http://someurl",everyone,es,787033654660849665,787033654660849665,330505265,2016-10-14T20:53:40.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,El nuevo sencillo de Alvaro Lopez y ResqBand!! #super #inspirador http://someurl,everyone,es,787026196794007552,787026196794007552,149342101,2016-10-14T20:24:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",#super,,
Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-77.0273528, -12.1146349]}, 'place_id': '01fd50ae72f37614'}",Snapchat solo lee la cara de Benito y provoca cosas como estas 😂🐱✌️️ #super #crazycatlady... http://someurl,everyone,es,786994757167751168,786994757167751168,297234389,2016-10-14T18:19:06.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,#viernes Se viene el dia de la #mama #look #tunica #summer $650 #sandalias #boca #pez #super... http://someurl,everyone,es,786993888309317632,786993888309317632,3228156129,2016-10-14T18:15:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Postcron App,,#Super Mes de #Mama en #CaramutoMotos Av. San Martìn  2101 tel. 03476-424266/430688 - San Lorenzo|    http://someurl http://someurl,everyone,es,786993058973900800,786993058973900800,317937539,2016-10-14T18:12:21.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for iPhone,,@someuser baile por todos estuvo #super #petshopboys 👏👏👏👏,everyone,es,786011159552004096,786975850096918529,472377941,2016-10-14T17:03:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,474963799,"[{'type': 'replied_to', 'id': '786597390648311808'}]"
Instagram,,Parte 7: cuando el Neil era gigante y cubría toda la pantalla.| | #PetShopBoys #recital #Super... http://someurl,everyone,es,786962916234956800,786962916234956800,16919550,2016-10-14T16:12:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Parte 6: Soltando trenzas!| #PetShopBoys #recital #Super #supermuerta #superlito http://someurl,everyone,es,786962900858572801,786962900858572801,16919550,2016-10-14T16:12:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Parte 5: Cuando el público se pone patriota.| | #PetShopBoys #recital #Super #supermuerta #superlito http://someurl,everyone,es,786961180896161792,786961180896161792,16919550,2016-10-14T16:05:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Parte 4: Dejando la hiperzorra con los láser y luces.| | #PetShopBoys #recital #Super #supermuerta... http://someurl,everyone,es,786960908371230720,786960908371230720,16919550,2016-10-14T16:04:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser Gracias por el #SUPER show en #Santiago #Chile estuvo excelente http://someurl,everyone,es,786950766795845632,786950766795845632,178914471,2016-10-14T15:24:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,524167164,
Instagram,,#marceloves!!!! Hoy es #viernes y pueden complementar tu #outfit con accesorios #super #fashion... http://someurl,everyone,es,786947177801187328,786947177801187328,3826738580,2016-10-14T15:10:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-99.2972565, 19.5583191]}, 'place_id': '2727af9b6222f4d4'}",Super Minion #superama #super #minions @ Zona Esmeralda http://someurl,everyone,ca,786936862485118976,786936862485118976,89326925,2016-10-14T14:29:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
OverBlog Kiwi,,Recherche super héros  http://someurl #Leshéros #super-héros #Livresanimés #Nathan,everyone,fr,786915163421171713,786915163421171713,1843268786,2016-10-14T13:02:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-70.62360799, -33.3845691]}, 'place_id': '01e2a2334289948c'}",#petshopboys #super #livemusic @ Espacio Riesco http://someurl,everyone,es,786883114731659264,786883114731659264,76037381,2016-10-14T10:55:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Q os parecen mis nuevos amores??? http://someurl #super #feliz #otoño #happy #makeupyourmind http://someurl,everyone,es,786866763380166656,786866763380166656,609123160,2016-10-14T09:50:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Instagram,,Feliz viernes!!!!!💄💄💄#viernes #happy #makeupyourmind #friday #super #feliz http://someurl,everyone,es,786834072274399232,786834072274399232,609123160,2016-10-14T07:40:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,El tour no se llama #SUPER por nada petshopboys @ Espacio Riesco http://someurl,everyone,es,786763968853311489,786763968853311489,403101823,2016-10-14T03:02:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Windows,,#PetShopBoys estuvo #Super ! http://someurl,everyone,es,786759149950472192,786759149950472192,2596362229,2016-10-14T02:42:53.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-79.89166228, -2.14670027]}, 'place_id': '009924a469d7ace1'}",#super #recomendados | Para todo tipo de arreglo en tu #smartphone #seriedad #honestidad... http://someurl,everyone,es,786746093413556225,786746093413556225,212373830,2016-10-14T01:51:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,#SUPER OFERTAS DÍA DE LA MADRE! NO TE LAS PIERDAS!! #LASNENAS http://someurl,everyone,es,786717701330771968,786717701330771968,215539967,2016-10-13T23:58:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,#superchinos La llamada.| #super #telefono #china #buenosaires #argentina #StreetLife_Award... http://someurl,everyone,es,786703614223978496,786703614223978496,254345472,2016-10-13T23:02:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,"#súper #JUEVES_O2BEACH , #Hoy 4x4 pagas 4 mil  y te tomas 4 tragos en 2 ambientes // Terraza #Fumadores #DJ_Feña... http://someurl",everyone,es,786703455670956032,786703455670956032,249155697,2016-10-13T23:01:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#Super pañales para todos que están cagados!!! #Gala6GH17,everyone,es,786692195164323840,786692195164323840,155000681,2016-10-13T22:16:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter Web Client,,Mi @someuser mio de mi! :) ♥| Que hoy la pase #Super | a la distancia #TodaLaBuenaVibra| hoy mi día fue full trabajo| que se divierta MUCHO,everyone,es,786688068208254980,786688068208254980,74832532,2016-10-13T22:00:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
geopoliting,,#Súper TC 2000: el #paranaense Werner probó en Alta Gracia #2000   http://someurl,everyone,es,786680921273536512,786680921273536512,328686317,2016-10-13T21:32:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,"#mis #tres #amores #super #feliz #compartiendo #con #ellas @ Bogotá, Colombia http://someurl",everyone,es,786679576290361348,786679576290361348,777159512,2016-10-13T21:26:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter Web Client,,"Alista la decoración decembrina, árbol navideño 240cm a un #SUPER #PRECIO. Ver en @someuser http://someurl http://someurl",everyone,es,786667231648165888,786667231648165888,330505265,2016-10-13T20:37:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,HOY ES #SUPER| | nos vemos en Pet Shop Boys!!! http://someurl,everyone,es,786663182571974656,786663182571974656,226184013,2016-10-13T20:21:32.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#super,,
RetroDeals,,"Terminator 2 The arcade game,/#Super #Nintendo Pal version. #retrogaming #ebay http://someurl http://someurl",everyone,es,786658136295927808,786658136295927808,703537008002605057,2016-10-13T20:01:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,¡#DISFRUTA de un #SÚPER equipo!  Computador All In One I3-6100u Lenovo con 22% de dcto en @someuser ver: http://someurl http://someurl,everyone,es,786656105724309504,786656105724309504,330505265,2016-10-13T19:53:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,"#súper #golazos de @someuser  , @someuser  y @someuser 👏👏👏0-3 y a repetir el próximo finde !!! #3div5  @someuser http://someurl",everyone,es,786651992210964480,786651992210964480,864709890,2016-10-13T19:37:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '786611248431439877'}]"
Facebook,,La próxima #súper Luna será el día domingo 16 de Octubre durante #luna llena y estará a una distancia aproximada... http://someurl,everyone,es,786650334965805056,786650334965805056,2671864189,2016-10-13T19:30:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#super hot sexy lesbians la toya nude http://someurl,everyone,fr,786639752980299777,786639752980299777,1007645959,2016-10-13T18:48:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,"Diviértete con tus amigos con el set de póker 100 piezas, #SUPER dcto del 37%. #COMPRA en @someuser: http://someurl http://someurl",everyone,es,786639362339573761,786639362339573761,330505265,2016-10-13T18:46:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,Vamos a pasarlo bien en Moja con el @someuser v @someuser  #super #derbi Estáis todos invitados el sábado a las 5pm #2cat3 J7   Lo 👀 y 📲,everyone,es,786637767547752448,786637767547752448,864709890,2016-10-13T18:40:33.000Z,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter for Android,{'place_id': '9d8ae4b0fac2036a'},El #Super @someuser esta de regreso al 100% en el #SnackMusic 👏🎉 #PasalaBien http://someurl,everyone,es,786636733840363524,786636733840363524,536273507,2016-10-13T18:36:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter Web Client,,#Super! Este viernes 21hs tendremos toda la música y la buena onda de Andrea y Silvio de #LosBerracos en vivo! #Imperdible http://someurl,everyone,es,786634097418506240,786634097418506240,2587554291,2016-10-13T18:25:58.000Z,"{'retweet_count': 4, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#super,,
Facebook,,#Super! Este viernes tendremos toda la música y la buena onda de Andrea y Silvio de Los berracos en vivo!... http://someurl,everyone,es,786633592612937728,786633592612937728,926627964,2016-10-13T18:23:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for iPhone,,@someuser @someuser #super-predator. http://someurl,everyone,es,786617881555599361,786633301603840001,727326322813337601,2016-10-13T18:22:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,13850422,"[{'type': 'replied_to', 'id': '786617881555599361'}]"
Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-77.04452413, -12.12194286]}, 'place_id': '01fd50ae72f37614'}",Entrenando sin #parar en #puntaroquitas #SUPer #motivado vamos con todo 🇵🇪.       @someuser http://someurl,everyone,es,786625916004892673,786625916004892673,1450795620,2016-10-13T17:53:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Twitter for Android,,Hoy una #Super PORTER de @someuser TRE-MEN-DA A-MA-ZING | gran #cervezaartesana #great #craftbeer PintaSize! CO-JO-NU-DO! @someuser http://someurl,everyone,es,786624134264545280,786624134264545280,4835624403,2016-10-13T17:46:23.000Z,"{'retweet_count': 9, 'reply_count': 1, 'like_count': 25, 'quote_count': 2}",#super,,
Twitter Web Client,,#HappyThursady  #Super Mario Bros 2 Para #Nintendo Nes Completo por $95.000 solo en #MercadoLibre http://someurl #RT #CaliCo http://someurl,everyone,es,786623716943724544,786623716943724544,1581103074,2016-10-13T17:44:43.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Hoy es el turno de #PetShopBoys | #Super http://someurl,everyone,es,786606464135593984,786606464135593984,164501955,2016-10-13T16:36:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter for Android,,Me boy al #Super. Están re vuenas las Hofertas!!👇 http://someurl,everyone,es,786571568088580096,786571568088580096,1191551947,2016-10-13T14:17:30.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 11, 'quote_count': 0}",#super,,
Twitter Web Client,,¡Compra un #EXCELENTE equipo y a un #SÚPER #PRECIO! Celular Lenovo K5 Dorado con 22% de dcto en @someuser ver: http://someurl http://someurl,everyone,es,786569138277797888,786569138277797888,330505265,2016-10-13T14:07:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#Super de verdad tenemos que estar oyendo a #Rodri roncar en serio? #GHDirecto,everyone,es,786552866551033856,786552866551033856,155000681,2016-10-13T13:03:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,,Buenos días tatuados amanecí #super súper despeinado y con #frio jajajaja 💀👽☕| | #buenosdias... http://someurl,everyone,es,786543215893737472,786543215893737472,773338708980400128,2016-10-13T12:24:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser wow carlita Buenos dias feliz jueves #super jueves. !👍✌😍,everyone,es,786524194410369024,786541212538839041,777482591494557696,2016-10-13T12:16:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,1961064368,"[{'type': 'replied_to', 'id': '786524194410369024'}]"
Facebook,,"Dale para tras, Sigue subiendo  󾭻󾆶🏻󾌬 Es #super #jueves #goodmorning    @someuser http://someurl",everyone,es,786524194410369024,786524194410369024,1961064368,2016-10-13T11:09:15.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",#super,,
Instagram,,Quieres cambiar las llantas de auto ve a tamborpanama tienen unas #super #ofertas 😆😆 yo quede... http://someurl,everyone,es,786505900739600384,786505900739600384,153469286,2016-10-13T09:56:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser | A1) SUPER app | | #TCBQ16  #Super-duper #SuperSeBhiUpar http://someurl,everyone,es,786461679504748544,786464073336578048,2855856962,2016-10-13T07:10:21.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",#super,2855856962,"[{'type': 'replied_to', 'id': '786463036517126146'}]"
Facebook,,#Super Rico él Clima! | Como Para Dormir Empiernado! Haha 󾍇󾌸,everyone,es,786422616345157632,786422616345157632,1005112123,2016-10-13T04:25:37.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Facebook,,"Me pondre #super #intensa en este 2017. Estoy #pensando :) en BKK, DEL!!!!!!! — feeling fabulous",everyone,es,786420013003579392,786420013003579392,3374733335,2016-10-13T04:15:16.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,"Con jabones #Tepeyac, tu ropa quedará más que limpia. #SaleVale tiene todo para la limpieza. #Super #Puebla http://someurl",everyone,es,786408620258791429,786408620258791429,3077594899,2016-10-13T03:30:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
TweetDeck,,"Felicitaciones a Christina Sanchez, Javier Acuña y Fca Barrios. Ganadores #RPUK de tickets para @someuser + cds #Super http://someurl",everyone,es,786384714064027649,786384714064027649,259269462,2016-10-13T01:55:00.000Z,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 6, 'quote_count': 0}",#super,,
Twitter for Android,,#DiadelaMadre #Reserva con #Tiempo un #Amigo canta #Super| #LoRecomiendo !!!!@ http://someurl,everyone,es,786374507623804928,786374507623804928,1546515674,2016-10-13T01:14:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,#SUPER nerviosa 😱 #SUPERTour #PSBEnChile ♡ http://someurl,everyone,es,786369848817377280,786369848817377280,4442463269,2016-10-13T00:55:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,"[{'type': 'quoted', 'id': '786205761873600512'}]"
Twitter for Android,,#Super pon a #Fer en el apartamento que lo vean #robea  #GHDirecto,everyone,es,786357786879950848,786357786879950848,155000681,2016-10-13T00:08:00.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",#super,,
Twitter Web Client,,#SUPER #PROMO televisor 32” HD Samsung para ver los mejores programas en familia. Solo en @someuser: http://someurl http://someurl,everyone,es,786343437842788352,786343437842788352,330505265,2016-10-12T23:10:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",#super,,
Instagram,"{'coordinates': {'type': 'Point', 'coordinates': [-58.45, -34.61666667]}, 'place_id': '018f1cde6bad9747'}","Pelao pero siempre divo. #Super #El1 @ Caballito, Buenos Aires http://someurl",everyone,es,786280332915900417,786280332915900417,885403147,2016-10-12T19:00:14.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Instagram,,Recuerda: “NO eres #SUPER $PERFECTO y puedes #FALLAR algunas veces”.#Feliz Tarde.#coachingdevida... http://someurl,everyone,es,786270994495213568,786270994495213568,78505947,2016-10-12T18:23:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",#super,,
Twitter for Android,,@someuser @someuser bella tarde manada linda y mi amoroso tacher #super dia,everyone,es,786176521501306880,786270472346431489,3438662765,2016-10-12T18:21:03.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 5, 'quote_count': 0}",#super,219183445,"[{'type': 'replied_to', 'id': '786176521501306880'}]"
Twitter for Android,,No sabés q ponerte pá ir al #Super..??| Un pretinho básico nunca pasa de moda ...#Casual http://someurl,everyone,es,786266029483761666,786266029483761666,196866841,2016-10-12T18:03:24.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",#super,,
