id,geo,source,conversation_id,reply_settings,public_metrics,created_at,text,author_id,lang,search_query,referenced_tweets,in_reply_to_user_id
359113769810538496,,Twitter for Android,359113769810538496,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-07-22T00:52:49.000Z,We zitten in de auto! Op vakantie naar zwitserland en italie. Hopelijk is er daar wifi... #hopeful,275636174,nl,#hopeful,,
357533104925188096,,Twitter for Android,357533104925188096,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-17T16:11:49.000Z,Fiets je met je kkblije kop door bergu kom je random een fotoshoot tegu en dan tog maar ff kyke hoe t allemaal werkt #hopeful #afw8end #hoop,445304890,nl,#hopeful,,
357198134692163586,,Twitter for iPhone,357198134692163586,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-16T18:00:46.000Z,Sudbury in 3 weeks #hopeful,419674331,nl,#hopeful,,
357041017561681921,,Instagram,357041017561681921,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-16T07:36:26.000Z,Resultaat in 10 dagen. #hopeful #boyfriendtime #supportivegirlfriendalltheway http://someurl,59736687,nl,#hopeful,,
356026026318499840,,Twitter for iPhone,356026026318499840,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-13T12:23:13.000Z,Gym time! Kavos body haha! #hopeful,1013896472,nl,#hopeful,,
354945579043926017,,Twitter for iPad,354940826150899713,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-10T12:49:55.000Z,"@someuser Sterkte. De load logbook feature werkt ook niet, max. 25 logs... Ze zijn er mee bezig #hopeful",46388683,nl,#hopeful,"[{'type': 'replied_to', 'id': '354940826150899713'}]",941757464
354729405169410050,,Twitter for Android,354729405169410050,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-07-09T22:30:55.000Z,GN all it was a crazy day but a special one <3 #hopeful en nu moet ik echt pitten over 5:30 uur opstaan ^^,558135458,nl,#hopeful,,
354351970619883520,,Twitter for iPhone,354351388085583872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-08T21:31:08.000Z,@someuser nekkid? #hopeful,14766239,nl,#hopeful,"[{'type': 'replied_to', 'id': '354351388085583872'}]",949218876
354202033487745024,,Twitter for iPhone,354202033487745024,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-08T11:35:20.000Z,Straks naar ortho... Hoor ik of mn beugel er volgende week uitmag ! #hopeful,895047024,nl,#hopeful,,
352268076370243584,,Twitter for iPhone,352268076370243584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-07-03T03:30:28.000Z,Angel Beats VN <3 #hopeful,386808213,nl,#hopeful,,
350706762724282369,,Twitter for iPhone,350706762724282369,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-28T20:06:22.000Z,@someuser ft @someuser OMG #Hopeful 😍🙏🙏🙏🙏😍,356448681,nl,#hopeful,,35787166
350360362622787584,,Twitter for iPhone,350360362622787584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-27T21:09:54.000Z,Slape #hopeful,429990055,nl,#hopeful,,
348892752907481088,,Twitter for iPhone,348892752907481088,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T19:58:09.000Z,RT @someuser Flapjack may help #hopeful,874353140,nl,#hopeful,"[{'type': 'retweeted', 'id': '348889155507470337'}]",
348889155507470337,,Twitter for iPhone,348889155507470337,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-23T19:43:51.000Z,Flapjack may help #hopeful,51690448,nl,#hopeful,,
348015493053026304,,Twitter for Android,348015493053026304,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-21T09:52:14.000Z,Dis dae soos die wat ek regtig wens my Merci het n CD player ingehad. #stokoumotortjie #tydvirinruil #hopeful,523327958,nl,#hopeful,,
347796133638197248,,TweetDeck,347796133638197248,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-20T19:20:34.000Z,"al weer helemaal klaaar met al dat leren, de toetsweek moet nog beginnen, yaaay! #goedbezig... #doorzetten #6VWO #hopeful",160735256,nl,#hopeful,,
347300891902222337,,Twitter for Android,347300891902222337,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-19T10:32:39.000Z,Intake ging goed nu hopen dat ik aangenomen ben nu stadje! #hopeful,261437439,nl,#hopeful,,
343796029465960449,,Twitter for Android,343796029465960449,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-06-09T18:25:35.000Z,Hoop zo dat @someuser mag uiteindelijk! Pleaseee! #hopeful,286173925,nl,#hopeful,,
343394114034872320,,Twitter Web Client,343394114034872320,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-06-08T15:48:31.000Z,@someuser zijn de blue squares echt helemaal uitverkocht? of komen ze nog binnen? #hopeful,922078938,nl,#hopeful,,410611412
339198209052254209,,Twitter for iPhone,339198209052254209,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-05-28T01:55:29.000Z,@someuser | Rtcht 4 lyf | | #hopeful,587858009,nl,#hopeful,,521893355
335820790752751617,,Twitter for Android,335820790752751617,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-18T18:14:50.000Z,RT @someuser Will Badri open? #Hopeful,83874683,nl,#hopeful,"[{'type': 'retweeted', 'id': '335820053696090112'}]",
335820053696090112,,Twitter Web Client,335820053696090112,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-18T18:11:54.000Z,Will Badri open? #Hopeful,326817375,nl,#hopeful,,
335461779364773888,,Twitter for iPhone,335461779364773888,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-17T18:28:15.000Z,Morgen wordt ht volgens mij mooier #weer #hopeful,243195857,nl,#hopeful,,
335109637441478656,,Twitter for Android,335109637441478656,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2013-05-16T19:08:58.000Z,Lekker gaan slapen morgen uitgerust (en verkouden) aan mn examens beginnen #hopeful #ready #confident,430468487,nl,#hopeful,,
333946562499719170,,Twitter for BlackBerry®,333946562499719170,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-13T14:07:19.000Z,RT @someuser naar 2 keer nee te hebben gezegd tegen je zal ik nu me best doen om ja te zeggen en hopen dat je het nog accepteert #hopeful,541795587,nl,#hopeful,"[{'type': 'retweeted', 'id': '333946394547200003'}]",
333946394547200003,,Mobile Web (M2),333946394547200003,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-13T14:06:39.000Z,naar 2 keer nee te hebben gezegd tegen je zal ik nu me best doen om ja te zeggen en hopen dat je het nog accepteert #hopeful,620359690,nl,#hopeful,,
332585021057662976,,Twitter for Android,332585021057662976,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-09T19:57:02.000Z,Yesss ik krijg waarschijnlijk een nieuwe mobiel!!:D #hopeful,306870409,nl,#hopeful,,
330075582069104641,,Twitter for Android,330075582069104641,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-05-02T21:45:25.000Z,Projectje afschrijven met Josh Ritter op de achtergrond. Goeie combi #hopeful,211432632,nl,#hopeful,,
329293272763756544,,Twitter Web Client,329293272763756544,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-30T17:56:48.000Z,Nog even paar minuten wachten en dan zijn we weer wat miljoenen rijker... #staatsloterij #hopeful #omdathetkan #omdatikhetverdien,96663765,nl,#hopeful,,
327511148188540928,,Twitter for Android,327511148188540928,everyone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-25T19:55:17.000Z,RT @someuser ik wil morgen springen!!! laat t please mooi weer zijn #hopeful,863154336,nl,#hopeful,"[{'type': 'retweeted', 'id': '327495979987267586'}]",
327495979987267586,,Twitter for Android,327495979987267586,everyone,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-25T18:55:00.000Z,ik wil morgen springen!!! laat t please mooi weer zijn #hopeful,559572534,nl,#hopeful,,
327068079496503296,,Twitter for iPhone,327068079496503296,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-24T14:34:41.000Z,"Hopelijk doet mn knie vrijdag niet meer zo veel pijn, kan ik s avonds misschien nog dansen.. #hopeful",288997367,nl,#hopeful,,
326402233312890880,,Twitter Web Client,326402233312890880,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-22T18:28:51.000Z,Hoop dat morgen mn kleertjes komen !! #hopeful,785275225,nl,#hopeful,,
324956972736724993,,Twitter for Android,324956972736724993,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-18T18:45:54.000Z,Ooit.. #hopeful,407577089,nl,#hopeful,,
324278153117831169,,Twitter for iPhone,324278153117831169,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-16T21:48:31.000Z,Armbandje terug #hopeful,235870831,nl,#hopeful,,
322985603664855041,,Twitter for Android,322985603664855041,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-13T08:12:23.000Z,Op weg naar Helden voor RK:-) #hopeful @someuser xx,228882805,nl,#hopeful,,
322812201792577537,,Twitter for iPad,322812201792577537,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-12T20:43:21.000Z,I hope Kirk Nieuwenhuis is in the @someuser lineup #hopeful,397727769,nl,#hopeful,,
322053323572260864,,Twitter for Android,322053323572260864,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-10T18:27:50.000Z,Dansen ging toch beter dan gedacht. Alleen f uitstraling zaterdag en alles komt goed:-)#hopeful hopenlijk optijd voor neauty and the beast.x,228882805,nl,#hopeful,,
322047783991394305,,Twitter for iPhone,322047783991394305,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-10T18:05:49.000Z,"Weer terug thuis van avondje dansen, nu al zenuwachtig voor vrijdag.. Hoop zo dat ik het deze keer wel haal! #fingerscrossed #hopeful",288997367,nl,#hopeful,,
322006874193018881,,Twitter for Android,322001912675319808,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-04-10T15:23:16.000Z,@someuser Naa.Aakje Nannes wicket nibe. Aar Azhar Mahmood mom jitbe. #hopeful #fantasy,373923901,nl,#hopeful,"[{'type': 'replied_to', 'id': '322001912675319808'}]",52710395
321679126845075456,,Twitter for iPhone,321679126845075456,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-09T17:40:55.000Z,"Nog een Staatslot van mams gekregen, nu dubbele kans! #hopeful",263274335,nl,#hopeful,,
319870294972059648,,Twitter for Android,319870294972059648,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-04-04T17:53:15.000Z,Yeeesssss eindelijk werkstuk afffff!!! Hopelijk is het ook goed #hopeful,542590862,nl,#hopeful,,
317303959029157891,,Twitter for BlackBerry®,317303959029157891,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-03-28T15:55:33.000Z,"Groot gedoop vandag!! Amazingste experience ooit, dankie @someuser ... God is GROOT!! #geblessed #thankful #faithful #hopeful",1034489156,nl,#hopeful,,
317197562207686656,,Twitter for BlackBerry®,317197562207686656,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-28T08:52:46.000Z,Groot doop vanmiddag!! #superexcited #blessed #thankful #hopeful,1034489156,nl,#hopeful,,
315801672133775360,,Twitter for iPhone,315801672133775360,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-24T12:26:00.000Z,@someuser  je bent cute oké? Niet schattig ^^ je las dat gister niet Miss nu wel #hopeful haha fb? X,514249773,nl,#hopeful,,434315340
313370895257325568,,Twitter Web Client,313370895257325568,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-17T19:26:58.000Z,"klaar met GIP te verbeteren, hopelijk is het nu wel eens goed #hopeful",369456682,nl,#hopeful,,
312148200620445696,,Twitter for iPhone,312148200620445696,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-14T10:28:25.000Z,Ik ga echt knallen deze toetsweek #hopeful,102437403,nl,#hopeful,,
308000151425912832,,Twitter for iPhone,308000151425912832,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-03-02T23:45:33.000Z,Indoor state? #hopeful!,614405815,nl,#hopeful,,
306835429775265792,,Twitter for iPhone,306835429775265792,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-27T18:37:21.000Z,"Net topo nog ff geleerd, hoop op een voldoende #hopeful",793924837,nl,#hopeful,,
306487461448671235,,Twitter for BlackBerry®,306404311435448320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-26T19:34:39.000Z,"@someuser ag danki, gan mar my luck probeer haha #hopeful",899554548,nl,#hopeful,"[{'type': 'replied_to', 'id': '306486482066104320'}]",146883079
305641696086093824,,NU HD on iOS,305641696086093824,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2013-02-24T11:33:53.000Z,Steeds meer rijken bij goededoelenclub Bill Gates #TheGivingPledge can create a global movement #hopeful |  http://someurl,150777350,nl,#hopeful,,
305382704353013762,,Twitter for iPhone,305374478525939714,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-02-23T18:24:45.000Z,"@someuser @someuser weet nie wat hierdie jaar aangaan nie, maar ek sal nie my huis op n warrior oorwinning  sit nie. #hopeful",244452780,nl,#hopeful,"[{'type': 'replied_to', 'id': '305381850178801664'}]",487151092
301290637364445185,,Twitter for iPhone,301290637364445185,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-12T11:24:20.000Z,"Straks NL pw inhalen, het gaat me lukken #hopeful",363576413,nl,#hopeful,,
298894979638640640,,Twitter for BlackBerry®,298894979638640640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T20:44:51.000Z,Ughhh! Haat siek wees! :( Ek kan n apteek oopmaak met al my meds! Hopelik is die griep en laryngitis iets van die verlede more! #hopeful,480343151,nl,#hopeful,,
298802148437815296,,Twitter for Android,298802148437815296,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-02-05T14:35:58.000Z,@someuser xp frans ging best goed ... Hopelijk wel goed cijfer #hopeful :$,867638642,nl,#hopeful,,610923
292503580273958915,,Twitter for iPhone,292503580273958915,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-19T05:27:42.000Z,@someuser Luke luke Luke lukeLuke luke Luke luke Luke luke Luke luke. Luke Luke luke Luke luke. Luke luke notice me?!?!?!!!! #hopeful xx,632586109,nl,#hopeful,,60050843
292389423037952000,,Twitter for iPhone,292389423037952000,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-18T21:54:05.000Z,Get Sneijder #lfc #hopeful #moneytalks,49074184,nl,#hopeful,,
292118355647807489,,Twitter for BlackBerry®,292118355647807489,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-18T03:56:57.000Z,"Hemelste pa, gAan die my dag van toast n kofi wees?? #hopeful",828640963,nl,#hopeful,,
292028254280380416,,Twitter for Android,292028254280380416,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-17T21:58:56.000Z,F*cking pijn in me bek -.- dus nu maar proberen te slapen #hopeful #goodnight tweeps x,293393005,nl,#hopeful,,
290311855698739205,,Twitter for iPhone,290311855698739205,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2013-01-13T04:18:34.000Z,BALvs49ERS Superbowl #hopeful #dreamin,237924528,nl,#hopeful,,
289660627025264640,,Twitter Web Client,289660627025264640,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-11T09:10:49.000Z,Net een klein beetje muslie gegeten....  Hopelijk blijft het er in #Hopeful,1031391902,nl,#hopeful,,
289302853112188928,,Twitter Web Client,289302853112188928,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-10T09:29:09.000Z,Laatste dagje school en ook nog eens een belangrijke praktijk toets #hopeful,236391432,nl,#hopeful,,
288916851143094272,,Mobile Web (M2),288916851143094272,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-09T07:55:19.000Z,"Eh, rooster suck effens. Hopelik sal ek n klas of twee kan verander. #hopeful",778587049,nl,#hopeful,,
288683089201352705,,Twitter for Android,288683089201352705,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2013-01-08T16:26:26.000Z,Hoop morgen uitval #hopeful,825510536,nl,#hopeful,,
285142083348602881,,Twitter Web Client,285142083348602881,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-29T21:55:45.000Z,hopen dat ik maandag toch eventjes weg mag #hopeful,502956772,nl,#hopeful,,
285071385468997632,,Twitter for iPhone,285061071004397568,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-29T17:14:49.000Z,@someuser tnxx hoe heete het maybe kan ik t terugkijken op rtl xl!! #hopeful,593506091,nl,#hopeful,"[{'type': 'replied_to', 'id': '285071132942553089'}]",870146288
284956818529202176,,Twitter for iPhone,284956818529202176,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-29T09:39:34.000Z,Ik hoop dat het kwartet back on track is   #hopeful #wishes2013 #makethemtrue,209783976,nl,#hopeful,,
282805658586333184,,Twitter for BlackBerry®,282805434262380545,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-23T11:11:37.000Z,@someuser mmmmooooeeeettt? #hopeful,283748703,nl,#hopeful,"[{'type': 'replied_to', 'id': '282805434262380545'}]",262658500
282049128542924800,,Twitter for BlackBerry®,282049128542924800,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-21T09:05:27.000Z,Wakker nu hopen dat deze dag goed nieuws brengt♥ #hopeful,554986147,nl,#hopeful,,
281866230443417600,,Twitter for iPhone,281863023700889601,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-12-20T20:58:40.000Z,@someuser @someuser ehh misschien dus #hope maar komt wel goed als k na school ga slapen #hopeful,355069468,nl,#hopeful,"[{'type': 'replied_to', 'id': '281865924913545216'}]",489768740
281572957430611968,,Twitter for Android,281570020843192320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-20T01:33:19.000Z,@someuser @someuser @someuser OMG OMG OMFG jshbslaicbehsjxuwgkbdkd #hopeful <3 #belieber,548041708,nl,#hopeful,"[{'type': 'replied_to', 'id': '281570020843192320'}]",990622856
281100966642716672,,Twitter for Android,281100966642716672,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-18T18:17:47.000Z,Strx solicitatieformuliet bij de gamma halen #hopeful,868475923,nl,#hopeful,,
280819534531813376,"{'coordinates': {'type': 'Point', 'coordinates': [-99.282428, 38.8717996]}, 'place_id': 'dfef9d92a0abe07b'}",Twitter for Android,280819534531813376,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-17T23:39:29.000Z,Kahmzjsjadokamkjs #FingersCrossed #Hopeful #Anxious,369792046,nl,#hopeful,,
280729556950863873,,Twitter for Android,280729556950863873,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-17T17:41:56.000Z,Kijken of de pc het doet #hopeful,868475923,nl,#hopeful,,
279207710266908672,,Twitter for Android,279207710266908672,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-13T12:54:40.000Z,De rest moet ik nog maar heeel goed oefenen zodat ik bewijzen helemaal kan verkloten en dan nog n 6 hebben ofso.. #hopeful x,228882805,nl,#hopeful,,
278936143943323650,,Twitter for BlackBerry®,278771148014104576,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-12T18:55:33.000Z,@someuser Ameen! Jazak Allah! #hopeful,169420481,nl,#hopeful,"[{'type': 'replied_to', 'id': '278771148014104576'}]",180913069
277373141381169152,,Twitter for iPad,277174137565368320,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-12-08T11:24:44.000Z,@someuser @someuser @someuser haha understood... Oli vroeg me letterlijk m te unfollowen. Overleef t tot nu toe nog! #hopeful,256577313,nl,#hopeful,"[{'type': 'replied_to', 'id': '277370602753503232'}]",143368894
276590835238334464,,Twitter for iPhone,276590835238334464,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-12-06T07:36:08.000Z,Heerlijk fenomeen: #thuiswerken. En vanavond naar #Dublin! Zou het daar ook wit zijn?! #hopeful,468214408,nl,#hopeful,,
274041722605035520,,Twitter for iPhone,274041722605035520,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-29T06:46:52.000Z,In de bus onderweg naar school..;) Ben echt ontzettend moe en heb een super lange dag voor de boeg!Gelukkig wss wel een leuke dag;) #Hopeful,771626671,nl,#hopeful,,
273882171050180608,,Twitter for Android,273882171050180608,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-28T20:12:52.000Z,@someuser continu twitter checken om te kijken of ik de trui win!! #hopeful,329697007,nl,#hopeful,,47395667
272446212815327233,,Instagram,272446212815327233,everyone,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0}",2012-11-24T21:06:53.000Z,Sinterklaas kapoentje... #sinterklaas #shoe #fireplace #hopeful #presenr http://someurl,204384538,nl,#hopeful,,
270521222247366657,,Twitter for iPhone,270521222247366657,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-19T13:37:40.000Z,Jas aan doen en rii dokter #hopeful #good #luck,355069468,nl,#hopeful,,
270295085638369281,,Twitter for iPhone,270295085638369281,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-18T22:39:04.000Z,Zo slapen heb hopelijk genoeg geleerd voor Ak..... #hopeful,720514992,nl,#hopeful,,
270161655491608576,,Twitter for Android,270161655491608576,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-18T13:48:52.000Z,Mn ouders zijn naar ski gebieden aan het kijken!!! Zouden we dan toch gaan skiën?? #hopeful,800784007,nl,#hopeful,,
269010601026654208,,Twitter Web Client,269010601026654208,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-15T09:34:59.000Z,@someuser laatste bericht van .de is dat mn telefoon vandaag verstuurd zou worden. #hopeful,10223632,nl,#hopeful,,114000419
266665672409485312,,Twitter for iPhone,266665413146988545,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-08T22:17:05.000Z,@someuser  als ik krijg echt man dan flip ik helemaal dan ben ik ontiegelijk blij #hopeful,547135730,nl,#hopeful,"[{'type': 'replied_to', 'id': '266665413146988545'}]",927343560
266535848470794241,,Twitter for Android,266523345166675968,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-08T13:41:12.000Z,@someuser Graag! De kans is niet mega maar hij is er... #hopeful,194664117,nl,#hopeful,"[{'type': 'replied_to', 'id': '266523345166675968'}]",242743904
265210410171502592,,Twitter for Android,265210410171502592,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-04T21:54:23.000Z,Hoop echt dat alles morgen goed gaat slaaplekker #hopeful,485888040,nl,#hopeful,,
264658579217334272,,Twitter for iPhone,264658579217334272,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-03T09:21:37.000Z,Haha me ma ook zenuwachtig voor die kaartjes net als @someuser & ik #hopeful.,355069468,nl,#hopeful,,
264539144552861696,,Twitter for Android,264537966238654464,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-03T01:27:01.000Z,@someuser Ik me too #hopeful,512510185,nl,#hopeful,"[{'type': 'replied_to', 'id': '264538931805175809'}]",574871705
264351610883407872,,Twitter for iPhone,264351610883407872,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-02T13:01:50.000Z,Duitse les met het idee dat ik morgen mischien tickets heb voor @someuser :D #hopeful,514288365,nl,#hopeful,,
263968966496632832,,Twitter for Android,263968966496632832,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",2012-11-01T11:41:20.000Z,@someuser voila mijn eerste cv gemaakt nu maar hopen dat ze me aannemen :) #hopeful succes schatje!,721045057,nl,#hopeful,,
263961491416436736,,Twitter Web Client,263961491416436736,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-11-01T11:11:38.000Z,voila mijn eerste cv gemaakt nu maar hopen dat ze me aannemen :) #hopeful,500931597,nl,#hopeful,,
263603851851100160,,Instagram,263603851851100160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2012-10-31T11:30:30.000Z,Fruit diet... Starts now! Aja JM aja!!! #dietmode #hopeful #crossingfingers #health http://someurl,52134112,nl,#hopeful,,
