lang,conversation_id,id,created_at,public_metrics,author_id,source,text,reply_settings,search_query,geo,referenced_tweets,in_reply_to_user_id
pt,509476134841757698,509476134841757698,2014-09-09T22:59:10.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",233117359,Twitter for iPhone,More senior photos 😍😍 #excited #Seniors2015 #bossbitch http://someurl,everyone,#excited,,,
pt,509467805365043200,509467805365043200,2014-09-09T22:26:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",93517642,Twitter for Android,A new adventure is coming :D #Excited  De regreso a mi agenda ocupada :3,everyone,#excited,,,
pt,509459619711033344,509459619711033344,2014-09-09T21:53:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2686883326,Twitter for Android,QUEENV @someuser #excited,everyone,#excited,,,
pt,509407451557662720,509407451557662720,2014-09-09T18:26:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54614198,Echofon,"Uma coisa que afeta MUITO o iPhone, que é a bateria, será poupada com a chegada do Watch!!! #fato #excited",everyone,#excited,,,
pt,509380991807266817,509380991807266817,2014-09-09T16:41:06.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",560633298,Twitter for iPhone,18 mins Eeeee #excited #applelive,everyone,#excited,,,
pt,509378314629562368,509378314629562368,2014-09-09T16:30:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",634835468,Twitter Web Client,Falta 30 min para sair a apresentação do iphone 6 | | #excited,everyone,#excited,,,
pt,509362666717347840,509362666717347840,2014-09-09T15:28:17.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97224378,Twitter for iPhone,@someuser @someuser Pouco mais de uma 1/2 hora para o evento! #excited http://someurl,everyone,#excited,,,15056952
it,509327903763755009,509327903763755009,2014-09-09T13:10:09.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578191823,Twitter for BlackBerry®,Hahahah falta poco para salir #excited #nervous ! !,everyone,#excited,,,
pt,509302991451455488,509302991451455488,2014-09-09T11:31:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",164027027,Instagram,Já sou estudante universitária! E já tenho padrinho 😁😨😝🎓 #GTC #Caloira #Tomar #OMG #excited... http://someurl,everyone,#excited,"{'place_id': '83e32b2e34ab6632', 'coordinates': {'type': 'Point', 'coordinates': [-8.41667, 39.6]}}",,
fr,509247212619313152,509247212619313152,2014-09-09T07:49:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",328174786,Facebook,Enroute to Chandigarh___ #excited http://someurl,everyone,#excited,,,
pt,509244301436805120,509244301436805120,2014-09-09T07:37:57.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",821554484,Twitter for iPad,Barcelona!!!!!! #excited,everyone,#excited,,,
pt,509030136130179072,509186542418796547,2014-09-09T03:48:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",333209793,Twitter for iPhone,“@someuser http://someurl Is too precios! #eeeeepp #excited #&@someuser,everyone,#excited,,"[{'type': 'replied_to', 'id': '509030136130179072'}]",555548903
pt,509157684843925504,509157684843925504,2014-09-09T01:53:46.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",249128853,Twitter Web Client,amanhã... Iphone 6 na area hahahahha 👏👏👏👏 #Excited,everyone,#excited,{'place_id': '45e3bce63f2beeee'},,
tr,509098938931380224,509100466110988288,2014-09-08T22:06:24.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",2419354945,Twitter Web Client,@someuser @someuser Sim :D #excited #woohoo #caloirada #matrículas #yaaaay #hashtag,everyone,#excited,,"[{'type': 'replied_to', 'id': '509100251706564609'}]",185178420
pt,509073347377123328,509073347377123328,2014-09-08T20:18:38.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2238329861,Twitter SMS,Super Lua esta noite #Excited,everyone,#excited,,,
pt,509016430965432320,509016430965432320,2014-09-08T16:32:28.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",54280241,Twitter for Android,É tão bom começar a semana como uma notícia boaaa :) #excited,everyone,#excited,"{'place_id': '68e019afec7d0ba5', 'coordinates': {'type': 'Point', 'coordinates': [-46.6362371, -23.547852]}}",,
pt,508811042336817153,508811042336817153,2014-09-08T02:56:20.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1149661771,Facebook,"THIS <3| #Excited #Sinugdan #Danao #Approaching... #ThisBlowUs!!!| Ij Duterte, Kimberly Silverio Polancos Erica... http://someurl",everyone,#excited,,,
pt,508723820388442112,508723820388442112,2014-09-07T21:09:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",911316942,Twitter for iPhone,"Já dá para ver  think like a man too  , ohh yeaaah !! #excited 🙌🙊😂",everyone,#excited,,,
pl,508686022117707777,508686022117707777,2014-09-07T18:39:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",135625250,Twitter for iPhone,"Do dododo do do dooooo, do dododo do #SCD2014  #excited",everyone,#excited,,,
pt,508678585180110848,508678585180110848,2014-09-07T18:10:00.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",279972382,Instagram,"E é isto, este senhor estava mega excitado. #sic #excited http://someurl",everyone,#excited,,,
en,508616671813459968,508616671813459968,2014-09-07T14:03:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",392879660,Twitter for iPhone,Ooo hello bbc2! #burghleyhorsetrials #excited 🐴,everyone,#excited,,,
pt,508413329757720576,508413329757720576,2014-09-07T00:35:58.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2513329842,Twitter for iPhone,Rumbo a MTYIBG !!! #balletgala #MTYIBG #excited,everyone,#excited,,,
pt,508355599407800320,508355599407800320,2014-09-06T20:46:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",473213498,Instagram,#100happydays #day70 Pre Sugar! #sugarmill #hull #boyfriend #nightout #cantwait #excited http://someurl,everyone,#excited,,,
pt,508310201431515136,508310201431515136,2014-09-06T17:46:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",339891767,Twitter Web Client,corn festival! #excited,everyone,#excited,,,
tl,508099323104468992,508099323104468992,2014-09-06T03:48:13.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",321824794,Twitter Web Client,Baguio later #Excited #RhiasCrib,everyone,#excited,,,
es,508048092718202880,508048092718202880,2014-09-06T00:24:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1272938929,Twitter for iPhone,@someuser #2days #excited #hoyer4ever #lovealex TE AMO!!!,everyone,#excited,,,1653716780
pt,508037553673740289,508037553673740289,2014-09-05T23:42:46.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",191031330,Twitter Web Client,menos de 24 horas e vou saber se entrei na universidade ou não. #excited damn! isto é bué importante pra mim :):):),everyone,#excited,,,
pt,508025739414097920,508025739414097920,2014-09-05T22:55:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56396470,Instagram,Bora pra Sete Vidas Tour #seguraesserock #pitty #setevidas #belohorizonte #show #excited http://someurl,everyone,#excited,,,
pt,507954514423742464,507954514423742464,2014-09-05T18:12:48.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2166845117,Instagram,FLORIDAAAAAA!!!!!! #whoopwhoop #yesssss #excited #RockTheUniverse #hereicome #ahhhhhhhhhhhhh... http://someurl,everyone,#excited,,,
es,507944687865712641,507944687865712641,2014-09-05T17:33:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",80649994,Twitter for iPhone,Que tal!!!! #wehope #happy #excited #fun # http://someurl,everyone,#excited,"{'place_id': '80e00b1e20e85786', 'coordinates': {'type': 'Point', 'coordinates': [-99.23743219, 18.95729279]}}",,
pt,507907394140389377,507907394140389377,2014-09-05T15:05:33.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",437949992,Twitter for  Android,Onde apertar pra ir pra novembro?!? #NSN #Show #Excited #Happy http://someurl,everyone,#excited,,,
pt,507834018923282432,507834018923282432,2014-09-05T10:13:59.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1422136194,Mobile Web (M2),Revivalfest #Excited,everyone,#excited,,,
pt,507683661014401024,507683661014401024,2014-09-05T00:16:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",632082799,Twitter for Android,Vou deixar de ser preguiçosa e começar a ser produtiva! Starting Frostbite 😄 #excited,everyone,#excited,"{'place_id': 'c1430b24da8e9229', 'coordinates': {'type': 'Point', 'coordinates': [-9.1463982, 38.7478454]}}",,
es,507648067051352064,507648067051352064,2014-09-04T21:55:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",56910776,Instagram,Programando agenda para el 2015 ;D #Happy #JamesBlunt #CantWait #Excited http://someurl,everyone,#excited,,,
pt,507281376677486592,507281376677486592,2014-09-03T21:37:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",76527166,Twitter for Android,Já juntando todos os trocados e vendo o que posso vender pra ir ver o @someuser no Mané! #excited,everyone,#excited,"{'place_id': '5722ff20ba67083b', 'coordinates': {'type': 'Point', 'coordinates': [-48.1297262, -15.8052001]}}",,
en,507228037424087040,507228037424087040,2014-09-03T18:06:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",349536753,Twitter for iPhone,mail 📦✏️🎨 #excited #yay http://someurl,everyone,#excited,,,
tl,507208227637850112,507217899325370368,2014-09-03T17:25:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",330259677,Twitter for Android,@someuser @someuser @someuser sige ano yun? HAHAHAHAHA #excited 😂,everyone,#excited,,"[{'type': 'replied_to', 'id': '507217507640287232'}]",321877371
pt,507143995030773760,507143995030773760,2014-09-03T12:32:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",597764454,Twitter Web Client,Quando vier de Londres é que me vou inscrever na escola de condução #excited,everyone,#excited,,,
pt,507124644852551681,507125630413336576,2014-09-03T11:19:06.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",297163621,Twitter for iPhone,@someuser SIMMMMM VAO MSM eles querem perder de novo tao com sdds de perder. segunda parte do massacre #excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '507125002576347136'}]",2339331913
pt,507091107348746240,507091107348746240,2014-09-03T09:01:55.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",407608903,Twitter for iPhone,Barcelona 2 Moro!!!!!! #excited,everyone,#excited,,,
pt,506999748180443137,506999748180443137,2014-09-03T02:58:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",31009456,Twitter for iPhone,UFCD UFCD UFCD UFCD #excited,everyone,#excited,,,
pt,506978680405766144,506981057653391360,2014-09-03T01:44:38.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",65793257,Twitter for Android,"@someuser amiga linda, estás tuiteando. #excited",everyone,#excited,,"[{'type': 'replied_to', 'id': '506978680405766144'}]",109039038
pt,506969010521378816,506969010521378816,2014-09-03T00:56:45.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",323502124,Twitter Web Client,preparando monologo #Excited *-*,everyone,#excited,,,
es,506943119481634817,506943119481634817,2014-09-02T23:13:52.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2263743582,Twitter for iPhone,@someuser concert! #excited #LoveAtFirstSight,everyone,#excited,,,85452649
it,506899011492925441,506899011492925441,2014-09-02T20:18:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",599115320,Twitter for Android,Finalmente il quindici si ricomincia zumba! #excited,everyone,#excited,,,
en,506897773078544384,506897773078544384,2014-09-02T20:13:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",112858791,Instagram,Sisters. 😊 #GoldenYear #love #friends #family #college #happy #smile #MoveInDay #excited #blessed... http://someurl,everyone,#excited,,,
pt,506771189591982081,506771189591982081,2014-09-02T11:50:41.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",460283001,Twitter for iPhone,Ain fiquei com fogo no cu agr ouvindo waking up in vegas cry7384 #excited 👀👀👀♿️,everyone,#excited,,,
pt,506588790656606208,506588790656606208,2014-09-01T23:45:54.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2306823672,Twitter for Android,Aqui estou aguardando para assistir As tartarugas ninjas.  #Excited,everyone,#excited,,,
pt,506558039802269697,506558039802269697,2014-09-01T21:43:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",189877857,Twitter for iPhone,Prague Prague Prague #Excited #USMNT,everyone,#excited,,,
tl,506445027124322304,506445027124322304,2014-09-01T14:14:38.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 2, 'quote_count': 0}",79216893,Instagram,Nyahehehehehehehehehe! | Next book to read!!!| #Excited| Hohohoho! | 🔬👓🍄 http://someurl,everyone,#excited,,,
pt,506431636079411200,506431636079411200,2014-09-01T13:21:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",711196379,Twitter for Windows Phone,Falcao!  Finally!  Big transfer!  #mufc #excited,everyone,#excited,,,
pt,506410687867125761,506410687867125761,2014-09-01T11:58:11.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",177695464,Twitter Web Client,Já é setembro. E que seja tão bom quanto os outros meses! #specialyear #windsbrings #goodweek #excited #Grateful,everyone,#excited,,,
pt,506405640278114304,506405640278114304,2014-09-01T11:38:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",578100030,Twitter Web Client,Falcao!! :D| #Excited #MUFC,everyone,#excited,,,
pt,506396864736817153,506396864736817153,2014-09-01T11:03:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1182535651,Twitter for Android,Falcao to Man Utd?? #done #excited,everyone,#excited,,,
pt,506384096801468417,506384096801468417,2014-09-01T10:12:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",372676464,Twitter for Android,Falcao to @someuser ? #Excited,everyone,#excited,,,
pt,506364965402705920,506364965402705920,2014-09-01T08:56:30.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",755865721,Silver Bird,Essa cena de Falcão parece real...#Excited,everyone,#excited,,,
es,506333907726651392,506333907726651392,2014-09-01T06:53:05.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",115162726,Twitter for iPhone,"Excelente, esa voz me agrada #excited",everyone,#excited,,,
es,506227788383154176,506227788383154176,2014-08-31T23:51:24.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",29582524,Instagram,Concert!  #excited #Thompsonsquare #parisfair! http://someurl,everyone,#excited,,,
pt,506197630582792192,506197630582792192,2014-08-31T21:51:34.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",516821637,Twitter for iPhone,"Plus quune semaine...meu queridinho, já já ! ❤️❤️ #excited",everyone,#excited,"{'place_id': '3980fd5d8a818646', 'coordinates': {'type': 'Point', 'coordinates': [1.44826192, 43.57456118]}}",,
pt,506182133682290688,506182133682290688,2014-08-31T20:49:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",56102109,Instagram,Hoje é dia de assistir Cinderela :) #Balé #TeatroGuaíra #excited #dance @ Centro Cultural Teatro Guaíra http://someurl,everyone,#excited,"{'place_id': '6d5542f8d837770d', 'coordinates': {'type': 'Point', 'coordinates': [-49.26511874, -25.42804554]}}",,
pt,506176922850975744,506176922850975744,2014-08-31T20:29:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",372376710,Twitter for iPhone,Falcao to city #excited,everyone,#excited,,,
pt,506130728191819777,506130728191819777,2014-08-31T17:25:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",87255800,Instagram,Ferragosto 2014! | #amici #cheese #excited #forzaazzurri #ferragosto #fun #graziemille #happy... http://someurl,everyone,#excited,,,
es,506092913093124097,506092913093124097,2014-08-31T14:55:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",143849014,Twitter for iPad,Sabado| 1995| | #excited,everyone,#excited,,,
pt,506076387888082944,506076387888082944,2014-08-31T13:49:47.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1333966848,Twitter Web Client,O videoclip do Olhos no Chão sai de hoje a uma semanaa!! #anxious #excited #happy #cantwait ♥♥,everyone,#excited,,,
es,506056573647867904,506056573647867904,2014-08-31T12:31:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",26333350,Twitter for iPhone,@someuser Super Mario.. #excited #YNWA,everyone,#excited,"{'place_id': 'e59069aafae0aa25', 'coordinates': {'type': 'Point', 'coordinates': [-6.41164706, 53.27559143]}}",,1432977446
pt,505937174403891201,505937174403891201,2014-08-31T04:36:36.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",42115074,Twitter Web Client,Will be volunteering at the Brazilian Festival tomorrow! | Estou ansiosa :)  Vou poder escutar musica e conversas em portugues :D #excited,everyone,#excited,,,
pt,505853203695828992,505853203695828992,2014-08-30T23:02:56.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",29009408,Twitter Web Client,@someuser I finished my registration as a volunteer #excited!!! Eu não posso esperar para os Jogos Olímpicos e Paraolímpicos :D!!,everyone,#excited,,,21007030
pt,505792127532797952,505792127532797952,2014-08-30T19:00:15.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",8215892,Tweetbot for iΟS,"The X Factor UK começando agora na iTV, assistindo pela internet! #excited #TheXFactorUK",everyone,#excited,{'place_id': '41cfc2cee8cb8712'},,
es,505718963683090432,505718963683090432,2014-08-30T14:09:31.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",772338852,Instagram,Porto #excited #letsgetitstarted http://someurl,everyone,#excited,,,
en,505554279264841728,505554279264841728,2014-08-30T03:15:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",163162335,Instagram,Part 2!!!!!!!!! #Music #Acoustic #Original #Single #Preview #Excited #Pumped #Close #Singing #Song... http://someurl,everyone,#excited,,,
en,505523166110695424,505523166110695424,2014-08-30T01:11:29.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",853509212,Twitter for iPhone,Quinceanera tomorrow :) #excited,everyone,#excited,,,
pt,505501661901488128,505501661901488128,2014-08-29T23:46:02.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",79178255,Twitter Web Client,Andei a semana toda a desejar ir ver o meu Porto ao estádio porque precisava disso para me animar e finalmente irei no Domingo! #excited 😊,everyone,#excited,,,
pt,505471523441086464,505471523441086464,2014-08-29T21:46:17.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",15098453,Twitter Web Client,Preparativos pra próxima jornada! Getting ready for the next journey! #AcumenStorytelling #excited,everyone,#excited,,,
pt,505350361662902272,505350361662902272,2014-08-29T13:44:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2272080998,Instagram,2015 SENIOR. #rallyday #spirtweek #excited #cvhs http://someurl,everyone,#excited,,,
pt,505326211439276032,505326211439276032,2014-08-29T12:08:51.000Z,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 3, 'quote_count': 0}",193475495,Twitter Web Client,Bulgaria time ! #excited,everyone,#excited,,,
pt,505193980628598784,505193980628598784,2014-08-29T03:23:25.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2551319744,Instagram,Divalicious #excited #laughter #mua #fashion #lips #edgy #eyes http://someurl,everyone,#excited,,,
pt,505171996003418112,505171996003418112,2014-08-29T01:56:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",920984214,Instagram,Enroute MUMBAI ! #Finally #Home #CantWait #Excited #Happiness #Travelling #Alone #ChennaiToMumbai http://someurl,everyone,#excited,,,
it,505126697180471296,505126697180471296,2014-08-28T22:56:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",322998075,Twitter for iPhone,Bente #excited,everyone,#excited,,,
pt,505082032175980544,505082032175980544,2014-08-28T19:58:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",22129165,Twitter for iPhone,#bladerunner sequel #excited,everyone,#excited,,,
es,505037071979802624,505037071979802624,2014-08-28T16:59:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",240514414,Instagram,Foto de Titulo ✔️✔️ #excited #generacion108 #lcmd http://someurl,everyone,#excited,,,
pt,504955009151139840,504955009151139840,2014-08-28T11:33:50.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",611905399,Twitter for Android,Hellllllllllooooooooo #Summer 😁 😍| | #first_real_annual_leave #vacation #excited,everyone,#excited,,,
pt,504794170548969473,504794170548969473,2014-08-28T00:54:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2312308890,Twitter for iPad,Novela time!! #excited,everyone,#excited,,,
it,504752074207531008,504752074207531008,2014-08-27T22:07:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",276029309,Twitter for iPhone,Manca pochissimissimooooo #excited,everyone,#excited,,,
pt,504731149730455552,504731149730455552,2014-08-27T20:44:18.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",34779320,Twitter Web Client,Amanha!!!! :D #excited @someuser #volunteers #OlympicGames http://someurl,everyone,#excited,,,
pt,504673807618293761,504673807618293761,2014-08-27T16:56:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",97535570,Instagram,"Caín, Werdum nos vemos en el UFC 180 #UFC #TeamVelazquez #ArenaCiudadDeMexico #Excited #Happy http://someurl",everyone,#excited,,,
in,504667419965947904,504667419965947904,2014-08-27T16:31:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2708707226,Twitter for iPhone,Photobombers 😂😂😊 #blackrock #photobombers #excited #somuchfun #theboysbus #lmfao http://someurl,everyone,#excited,,,
fr,504646627462631426,504646627462631426,2014-08-27T15:08:26.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",532015077,Twitter for Android,booked hihihi #excited #wanderlust #wanderer #doraMode,everyone,#excited,,,
tl,504617710789988352,504617710789988352,2014-08-27T13:13:32.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",572381497,Twitter for iPhone,#excited hihihi 😍 http://someurl,everyone,#excited,,,
lt,504586133867859968,504586133867859968,2014-08-27T11:08:03.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1209751381,Twitter for iPhone,16h30 >>> TFIOS ! #excited 🙈🙈🙈,everyone,#excited,,,
es,504576605784510464,504576605784510464,2014-08-27T10:30:12.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",518307295,Instagram,Tada! 💆💇💁👍 #my #new #haircut #feeling #good #notgonnacry #excited http://someurl,everyone,#excited,,,
in,504475946603118593,504476223762731009,2014-08-27T03:51:19.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",36376817,Twitter for iPhone,@someuser voucher ape tuuuuu. Berapa tuuuu #excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '504476102568714241'}]",609199814
pt,504447789347377152,504447789347377152,2014-08-27T01:58:19.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",964428404,Twitter for Android,"Qe vida triste, quero e mesmo sabeer o horario na school. #excited",everyone,#excited,,,
pt,504430799220137984,504430799220137984,2014-08-27T00:50:49.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",99508698,Twitter for iPhone,"Amanhã minha mãe vai na agência fechar nossos pacotes do intercâmbio, yeeey *-* #excited",everyone,#excited,,,
pt,504410002451206144,504410002451206144,2014-08-26T23:28:10.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156089606,Instagram,Par de ingresso pra ir pra Bienal do Livro! #winner #excited #thanks #êxtase #bienal #livro #2014 😁🙌... http://someurl,everyone,#excited,,,
es,504389686484541441,504389686484541441,2014-08-26T22:07:27.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",289676596,Twitter for iPhone,@someuser concert!!!!!! #EXCITED,everyone,#excited,,,27195114
pt,504337970498121728,504355579364909056,2014-08-26T19:51:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",36962565,Twitter Web Client,Tradução: bem-vindo ao Homem Chester Anjo da Maria #DePauDuro RT @someuser Welcome to Manchester United angel di maria #excited,everyone,#excited,,"[{'type': 'replied_to', 'id': '504337970498121728'}]",285332860
en,504336607822876674,504345004370698240,2014-08-26T19:09:53.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",196998098,Twitter for iPhone,@someuser #Di Maria #excited 😄,everyone,#excited,"{'place_id': '1caedd70ba126be7', 'coordinates': {'type': 'Point', 'coordinates': [89.39496487, 26.84924216]}}","[{'type': 'replied_to', 'id': '504336607822876674'}]",1048316036
it,504300971317821441,504300971317821441,2014-08-26T16:14:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1048607911,Twitter for iPhone,E facciamo sto primo Tatuaggio ✌️ -15  #excited http://someurl,everyone,#excited,,,
