source,public_metrics,geo,author_id,text,id,conversation_id,lang,reply_settings,created_at,search_query,in_reply_to_user_id,referenced_tweets
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,287219080,bomba di Ganeto! #pumped,181435702163144705,181435702163144705,pt,everyone,2012-03-18T17:43:36.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,487888336,Numaro 8 ;) #pumped  http://someurl,181386892728729601,181386892728729601,pt,everyone,2012-03-18T14:29:39.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,60953249,@someuser hahaha lesssgoooo #pumped,180755551557394432,180718549042597888,tl,everyone,2012-03-16T20:40:56.000Z,#pumped,501960658,"[{'type': 'replied_to', 'id': '180718549042597888'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,35661627,Tupelo tomorrow!! #pumped #ProjectX @someuser @someuser @someuser @someuser #Timmy #Hanna,180692284529061888,180692284529061888,pt,everyone,2012-03-16T16:29:32.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,493549016,Barça e Chelsea/ Real e Bayern. Agora a porra ficou seria. #pumped,180685182171488258,180685182171488258,pt,everyone,2012-03-16T16:01:19.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,459840218,Florida | #pumped,180679419650768896,180679419650768896,pt,everyone,2012-03-16T15:38:25.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,484343834,Parrrrr_teeeee! #pumped,180613935643365376,180613935643365376,pt,everyone,2012-03-16T11:18:12.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,453642037,Go Uconn!!!!!! #pumped,180436849934872576,180436849934872576,pt,everyone,2012-03-15T23:34:32.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,311271165,tornado alert. #pumped #newexperiences,180411863090200577,180411863090200577,es,everyone,2012-03-15T21:55:14.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,91735301,Florida! Florida! Florida! #winning #pumped,179887774109929472,179887774109929472,pt,everyone,2012-03-14T11:12:42.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,271683773,CLVC. #pumped,179692530688991233,179692530688991233,pt,everyone,2012-03-13T22:16:52.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,231328675,@someuser haaaaa ok! #pumped,179688823746342912,179688711510962176,tr,everyone,2012-03-13T22:02:08.000Z,#pumped,263917173,"[{'type': 'replied_to', 'id': '179688711510962176'}]"
Twitter for Android,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,252641067,2k S/O to @someuser @someuser @someuser @someuser #pumped,179382860602556419,179382860602556419,pt,everyone,2012-03-13T01:46:21.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,447685901,Colorado | #cantwait #pumped | #cantcomesoonenough,179376592559144960,179376592559144960,es,everyone,2012-03-13T01:21:26.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,190406496,#KellyClarkson concert!!!! #pumped @someuser (:,179363262368972802,179363262368972802,es,everyone,2012-03-13T00:28:28.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,250471175,hehe #pumped,179099897319014400,179099897319014400,tl,everyone,2012-03-12T07:01:57.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,146009873,Barça game tomorrow| #ForçaBarça | #pumped| #excited,178686447379947520,178686447379947520,pt,everyone,2012-03-11T03:39:03.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}","{'place_id': '8f9664a8ccd89e5c', 'coordinates': {'type': 'Point', 'coordinates': [-79.53718773, 43.61864214]}}",88041319,@someuser concert! #pumped @someuser http://someurl,178626260233228288,178626260233228288,es,everyone,2012-03-10T23:39:54.000Z,#pumped,41135782,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,364355733,off to BJJ #pumped,178505034160545793,178505034160545793,pt,everyone,2012-03-10T15:38:11.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,404564089,time for VBM #pumped,178267568946167808,178267568946167808,en,everyone,2012-03-09T23:54:35.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,29808413,Ah! 2 days til Tejas!! #pumped,178113719979606016,178113719979606016,pt,everyone,2012-03-09T13:43:14.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,519347851,NUVO!! #pumped #readytodance,178062207609880576,178062207609880576,lt,everyone,2012-03-09T10:18:33.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,27311656,#myfavoriteboosiesong DEEEEEEBOOOO hahahaha #lovethatthisistrending #pumped #hoodshit,177974943370317824,177974943370317824,tl,everyone,2012-03-09T04:31:47.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,263953122,Chorus concert #pumped,177886523902017536,177886523902017536,pt,everyone,2012-03-08T22:40:26.000Z,#pumped,,
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,40155497,RT@someuser OMGOSH TERRA NOVA TOMORROW. #pumped,177785016716238848,177785016716238848,pt,everyone,2012-03-08T15:57:05.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,424733590,Florida!!!!!!!!!!!! #pumped,177737141827276800,177737141827276800,pt,everyone,2012-03-08T12:46:51.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,347320825,#pumped for SB <3,177544893189734402,177544893189734402,in,everyone,2012-03-08T00:02:55.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,466058179,Tornado?:D| #Pumped.,177528342772330496,177528342772330496,pt,everyone,2012-03-07T22:57:09.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,470718846,@someuser Florida! #2weeks #pumped,177513227788353536,177513227788353536,pt,everyone,2012-03-07T21:57:06.000Z,#pumped,183325317,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,354118315,Florida tmmm 👙✈ 💜💙 #pumped,176873457865326593,176873457865326593,pt,everyone,2012-03-06T03:34:53.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,359071749,@someuser sosoossoso #pumped,176700648212017152,176698799534772224,pt,everyone,2012-03-05T16:08:12.000Z,#pumped,462373039,"[{'type': 'replied_to', 'id': '176698799534772224'}]"
Twitter for Mac,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,193219672,#pumped! Andiamo LUPI @someuser,176256534244892673,176256534244892673,it,everyone,2012-03-04T10:43:27.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,265721057,@someuser concert!!!!!!! #PUMPED,176110241761591298,176110241761591298,es,everyone,2012-03-04T01:02:08.000Z,#pumped,18022904,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,262365429,@someuser & @someuser concertttt<3 #pumped,176083328154337281,176083328154337281,es,everyone,2012-03-03T23:15:11.000Z,#pumped,79536438,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,382978069,Mardi gras parade #burlington #pumped,175980175803162626,175980175803162626,pt,everyone,2012-03-03T16:25:18.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,459434816,@someuser @someuser @someuser @someuser @someuser @someuser lezzzz goooo #ready #pumped,175746713246629888,175743840089677825,pt,everyone,2012-03-03T00:57:36.000Z,#pumped,461424394,"[{'type': 'replied_to', 'id': '175743840089677825'}]"
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,360945322,tornado positons!! #pumped,175649211805745152,175649211805745152,pt,everyone,2012-03-02T18:30:10.000Z,#pumped,,
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,181771635,lazer tag #pumped,175391279901974529,175391279901974529,en,everyone,2012-03-02T01:25:14.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,437743596,orlando! #pumped,175333492698267651,175333492698267651,it,everyone,2012-03-01T21:35:36.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,299613436,ZESTOS!!! #pumped,175264340113502208,175264340113502208,pt,everyone,2012-03-01T17:00:49.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,416005650,@someuser hahaha no problem #pumped,175252146479038464,175067935897944065,tl,everyone,2012-03-01T16:12:22.000Z,#pumped,409494985,"[{'type': 'replied_to', 'id': '175067935897944065'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,454192629,"@someuser concert, #pumped",175236176377155585,175236176377155585,es,everyone,2012-03-01T15:08:54.000Z,#pumped,37093178,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,491784870,made A team!  #pumped,175023664595615745,175023664595615745,en,everyone,2012-03-01T01:04:28.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,106228060,AHHHH 2 MINUTES...#pumped :d,175007013187764224,175007013187764224,fr,everyone,2012-02-29T23:58:18.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,298902839,@someuser NASCAR! #Bristolherewecome #pumped,174828427927490560,174828427927490560,pt,everyone,2012-02-29T12:08:40.000Z,#pumped,390926911,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,458382400,NASCAR!!!!!!! #pumped,174303975603052544,174303975603052544,pt,everyone,2012-02-28T01:24:40.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,498184277,NASCAR!!!| #pumped!,174291225548042241,174291225548042241,pt,everyone,2012-02-28T00:34:01.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,463531063,@someuser PFL! So #pumped for Florida :),174135778899804162,174123309078814721,pt,everyone,2012-02-27T14:16:19.000Z,#pumped,17580851,"[{'type': 'replied_to', 'id': '174123309078814721'}]"
Twitter Web Client,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,121634693,OSCAR TIME #pumped,173943289106538496,173943289106538496,pt,everyone,2012-02-27T01:31:26.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,102173739,Florida in 17 @someuser #Pumped #400thTweet #Notarook,173925655120052224,173925655120052224,pt,everyone,2012-02-27T00:21:22.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,238227583,@someuser concert!!!! #Pumped #LetsGo #AllForJesus,173922043136446466,173922043136446466,es,everyone,2012-02-27T00:07:01.000Z,#pumped,14453652,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,310417006,Oscar time!!! #Pumped #OscarForPotter #RooneyMara,173919139923107840,173919139923107840,pt,everyone,2012-02-26T23:55:28.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,439645716,@someuser bravo #pumped,173894732458639360,173886622373392384,pt,everyone,2012-02-26T22:18:29.000Z,#pumped,465058419,"[{'type': 'replied_to', 'id': '173886622373392384'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,480929177,UFC live!!! #pumped!,173601455859695616,173601455859695616,pt,everyone,2012-02-26T02:53:07.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,168216428,#NCA2012 #PUMPED Go Senior level 2 Diamonds! :),173500951179689985,173500951179689985,pt,everyone,2012-02-25T20:13:44.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,202743735,"@someuser Saei, April is a month away. Hihi. #JustSaying #pumped",173439922764644353,173438370096226304,pt,everyone,2012-02-25T16:11:14.000Z,#pumped,238873132,"[{'type': 'replied_to', 'id': '173438370096226304'}]"
Mobile Web,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,42030492,Boom Dia! 1 dia antes do meu aniversario estou indo ao cabeleleiro. #pumped,173357116134928384,173357116134928384,pt,everyone,2012-02-25T10:42:11.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,76428620,UFC 149 July 21. Calgary Alberta. #pumped @someuser @someuser,173297046328061952,173297046328061952,pt,everyone,2012-02-25T06:43:30.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,372046878,@someuser CONCERT!!!!!!!!!!! #pumped :)) http://someurl,173251723106848768,173251723106848768,es,everyone,2012-02-25T03:43:24.000Z,#pumped,79536438,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,102173739,Florida in 19 @someuser #Pumped #Iknowyouare #8dayswithme,173231671028617216,173231671028617216,pt,everyone,2012-02-25T02:23:43.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,443094045,@someuser #pumped | haha :D,172885372538339330,172885063342624769,tl,everyone,2012-02-24T03:27:39.000Z,#pumped,341949611,"[{'type': 'replied_to', 'id': '172885063342624769'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,466953595,@someuser | Pandaaa❤❤ | #pumped #soexcited,172809073694224385,172808199064395778,pt,everyone,2012-02-23T22:24:28.000Z,#pumped,401653911,"[{'type': 'replied_to', 'id': '172808199064395778'}]"
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,292016379,#pumped for sabrinas party,172808149840039936,172808149840039936,es,everyone,2012-02-23T22:20:48.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,499336767,“@someuser Game mode 🎧 #pumped #letsgo”,172788634741768192,172788634741768192,pt,everyone,2012-02-23T21:03:15.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,339527336,Game mode 🎧 #pumped #letsgo,172787232506249216,172787232506249216,pt,everyone,2012-02-23T20:57:41.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,480613027,“@someuser Boba tea.” #pumped #Olympiansunite,172784865396269057,172784865396269057,pt,everyone,2012-02-23T20:48:16.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,123341274,@someuser concert!!!! #stoked #pumped,172493562401918976,172493562401918976,es,everyone,2012-02-23T01:30:44.000Z,#pumped,35084169,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,247223205,PS Vita #pumped,172199859284221952,172199859284221952,es,everyone,2012-02-22T06:03:40.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,231318963,@someuser (: hehe #pumped #stoked #hellya,172112641031020545,172099956168077313,tl,everyone,2012-02-22T00:17:05.000Z,#pumped,460696273,"[{'type': 'replied_to', 'id': '172099956168077313'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,405348067,@someuser @someuser cute #goflashes #pumped 😜😁,172025173585833984,172024430623604736,en,everyone,2012-02-21T18:29:32.000Z,#pumped,379964869,"[{'type': 'replied_to', 'id': '172024430623604736'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,355574471,Cascade #slopes #pumped,171461280492830720,171461280492830720,pt,everyone,2012-02-20T05:08:49.000Z,#pumped,,
Twitter for BlackBerry®,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,304814870,Mongos #Pumped #Hungry,171383599172567040,171383599172567040,pt,everyone,2012-02-20T00:00:08.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,347409158,@someuser hahahahhaahha #pumped,171050111089123329,171049551443132416,it,everyone,2012-02-19T01:54:59.000Z,#pumped,384615662,"[{'type': 'replied_to', 'id': '171049551443132416'}]"
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': 'c8b021ffd0c94ffc', 'coordinates': {'type': 'Point', 'coordinates': [-87.80361637, 41.89383501]}}",265256446,Giordanos Pizza!!! #Pumped,171027487860588544,171027487860588544,it,everyone,2012-02-19T00:25:05.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,496088839,Flyers V. Penguins! Gooooo Flyers #pumped,170913083907252224,170913083907252224,pt,everyone,2012-02-18T16:50:29.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,236102999,NASHUA NORTH COMP!<333 #lovethemall #pumped #cheerforever,170885732188172288,170885732188172288,pt,everyone,2012-02-18T15:01:48.000Z,#pumped,,
Instagram,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,124595373,Always wanted to try Açaí! #pumped #diet  http://someurl,170683624050536448,170683624050536448,pt,everyone,2012-02-18T01:38:41.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,422196476,Time for Zeus #pumped,170672177958490112,170672177958490112,pt,everyone,2012-02-18T00:53:12.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,204415130,Lazer tagggg #pumped #gonnabeast,170633509281607680,170633509281607680,en,everyone,2012-02-17T22:19:33.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,415958446,Semis!! #pumped #tennis,170625301632655361,170625301632655361,in,everyone,2012-02-17T21:46:56.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,401796013,Senior banquet #2012 #YOLO #pumped,170298193677000705,170298193677000705,pt,everyone,2012-02-17T00:07:08.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,347022830,ATL ATL ATL ATL ATL ATL #ahhh #cantwait #pumped,169989611320393728,169989611320393728,lt,everyone,2012-02-16T03:40:56.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,398142373,Astro a40s #pumped #superhappytweet,169901428356292608,169901428356292608,es,everyone,2012-02-15T21:50:31.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,462678448,Da da da da da da da da da da LETS GO! #ADTR #Classic #JustCame #Pumped #PulledHammyDueToPumped-ness #FuckinWuthYourHead,169657611841585152,169657611841585152,pt,everyone,2012-02-15T05:41:41.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,324209124,Off to taekwondo #pumped,169621517418774528,169621517418774528,pt,everyone,2012-02-15T03:18:15.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,44431300,@someuser yaaaaay heheheh #pumped,169406658127216641,169396466798964736,tl,everyone,2012-02-14T13:04:29.000Z,#pumped,21029857,"[{'type': 'replied_to', 'id': '169396466798964736'}]"
Twitter for iPad,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,490532226,Super Mario 64! #pumped,168838289984466944,168838289984466944,es,everyone,2012-02-12T23:25:59.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,332382524,Uiu meet #glowsticks #pumped,168137075571441664,168137075571441664,pt,everyone,2012-02-11T00:59:37.000Z,#pumped,,
Echofon,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,44190623,Orlando! #pumped,167782661723664384,167782661723664384,it,everyone,2012-02-10T01:31:18.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,380494203,@someuser tehehehehe <3 #thisweekend #nervous #pumped,167619648555188224,167618435986100224,tl,everyone,2012-02-09T14:43:33.000Z,#pumped,480656751,"[{'type': 'replied_to', 'id': '167618435986100224'}]"
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",,262969110,@someuser & PARIS. #pumped,167437522228621313,167437072368537600,fr,everyone,2012-02-09T02:39:50.000Z,#pumped,451021809,"[{'type': 'replied_to', 'id': '167437072368537600'}]"
UberSocial for BlackBerry,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,236379711,8am #yoga date ♡ #pumped #motivated,167409878032322560,167409878032322560,en,everyone,2012-02-09T00:49:59.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}","{'place_id': '7142eb97ae21e839', 'coordinates': {'type': 'Point', 'coordinates': [-83.2470454, 30.70441488]}}",195488748,Floridaaaaaaa!!! #Pumped,167294526493442049,167294526493442049,pt,everyone,2012-02-08T17:11:37.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,420566281,#pumped for MESAC,166920587237793792,166920587237793792,en,everyone,2012-02-07T16:25:43.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,307030584,Parade parade parade #pumped,166846397755293696,166846397755293696,pt,everyone,2012-02-07T11:30:55.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,397442339,Tickertate parade! #pumped,166629198172139520,166629198172139520,pt,everyone,2012-02-06T21:07:51.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,404478440,"@someuser @someuser #WONDISPUTES GG NO RE , 4 PMM GBS? #PUMPED",166486411128741889,166486411128741889,pt,everyone,2012-02-06T11:40:28.000Z,#pumped,321766329,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,51128238,Competition lets go Cvc!!! #wegotthis #pumped,166186458900729856,166186458900729856,ca,everyone,2012-02-05T15:48:34.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,31200332,UFC 143 baby #pumped,165996076095115264,165996076095115264,pt,everyone,2012-02-05T03:12:03.000Z,#pumped,,
Twitter for iPhone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,346817892,Kansas vs. mizzou! #pumped,165964094149632000,165964094149632000,pt,everyone,2012-02-05T01:04:58.000Z,#pumped,,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,280259755,O.A.R at 9:30. #pumped,165960148135837697,165960148135837697,pt,everyone,2012-02-05T00:49:17.000Z,#pumped,,
Twitter SMS,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,295148556,@someuser concert!! :):):):) 👍👍👍 #pumped,165934167731879936,165934167731879936,es,everyone,2012-02-04T23:06:03.000Z,#pumped,192749911,
Twitter for Android,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,258909853,UFC 143 : Diaz vs Condit #Pumped,165837611724840960,165837611724840960,pt,everyone,2012-02-04T16:42:22.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,69126804,Bomber Invitational! #pumped,165790656567062528,165790656567062528,fr,everyone,2012-02-04T13:35:47.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,59934737,made team manitoba ! #pumped,165580379925913600,165580379925913600,pt,everyone,2012-02-03T23:40:13.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,21427489,eeee formal!!!! #pumped #phimusistaass,165557089954037760,165557089954037760,pt,everyone,2012-02-03T22:07:40.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,360945713,Colorado @someuser @someuser @someuser #pumped,165173768736604160,165173768736604160,es,everyone,2012-02-02T20:44:29.000Z,#pumped,,
Twitter Web Client,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,471662067,UFC 143 Primetime Condit vs Diaz. #pumped,164898713179922432,164898713179922432,pt,everyone,2012-02-02T02:31:31.000Z,#pumped,,
