,text,emotion
8731,शेयर करें और बाकि अच्छे दिन आने की खुशियां माँएं ... ,sadness
8732, फिल्म हिट है.....!! समाज से हमें क्या लेना.......? महिला चरित्र से हमें क्या लेना......?,sadness
8733,वही लाइक और शेयर करें और बाकि अच्छे दिन आने की खुशियां माँएं ... ,sadness
8734,"ही एक कार्यक्रम में अनौपचारिक रूप से बोला, 'अगले जन्म में सचिन [PERSON] बनने की तमन्ना है।' इसके लिए यह जन्म इतनी जल्दी पूरा कर लिया। लगता है, उसने गाना शुरू किया। हम आंखें मूंदे सुन रहे थे। वह रिकॉर्डिंग प्ले कर खुद चला गया।.....  ",sadness
8735,"किया था और जिसने मात्र कौतूहलवश इसकी फिल्म बनवा ली थी, उसने जब स्वयं इस फिल्म को देखा तो वह अपना क्लीनिक छोड़कर चला गया और फिर वापस नहीँ आया ! — आपका एक शेयर किसी लड़की की जान बचा सकता है!..... Admein :- Shriti Kotiya PLZZ SHARE...IT..",sadness
8736,Waahhh awsm lines  हद-ए-शहर से निकली तो गाँव-गाँव चली। कुछ यादें मेरे संग पांव-पांव चली। सफ़र जो धूप का किया तो तजुर्बा हुआ। वो जिंदगी ही क्या जो छाँव-छाँव चली।।.... .,sadness
8737,".. माँ-बाप का कर्ज हम कभी नही चूका सकत.. हमारी प्यास का अंदाज़ भी अलग है दोस्तों, कभी समंदर को ठुकरा देते है, तो कभी आंसू तक पी जाते है..!!!",sadness
8738,देना चाहता हूँ कृपया~~~~~~~> कभी भी शराब पीकर और मोबाइल पर बात करते समय वाहन ना चलायें क्यूँकि आपका आनन्द किसी के लिए श्राप साबित हो सकता हैँ। इस पोस्ट को पढ़कर यदि आप 'भावुक' हुऐ हों तो 'लाइक' व 'शेयर' जरूर करें जी...................!! ~:परमात्मा आप सभी को खुश रखे जी:~..... Aarav Arora with...,sadness
8739,", अच्छा जीवन, और स्वर्णीम भवीष्य देना है या ऐसा दर्दनाक अंत..... तो उठो जागो हम मीलकर देखेंगे कौन सी नबी की औलादे इतनी ताकत, हीमाकत करेंगी... जो हमारे होते हुये इस राष्ट्र के मुस्लीमीकरण का वीचार भीमन मे लाये.....!! (ITNA KUCH HONE KE BAD BHI KYA AB AAP SABHI SANT RHENGE)))) with Baba Mishra Lov...",sadness
8740,.. ... ... हो सकता है आपके दो पल ... किसी की जिन्दगी बन जाए.... .. ... .. .. दोस्तों इस कहानी को जरुर शेयर करे... Real story.. ...,sadness
8741,सभ्यता के नाम.... ,sadness
8742,फैलाए की जिसने राष्ट्रगान को सिनेमा में लागु किया है उसतक पहुंचे और वो इस पर रोक लगाये और हमारे देश की इज्जत कायम रहे धन्यवाद plz Share ,sadness
8743,फेसबुक प्रोफाइल पर अपना फोटो अपलोड न करे और न ही फोन नंबर। आपकी सुरक्षा आपके हाथ में है। दोस्तों इस पोस्ट को ज्यादा से ज्यादा शेयर करे ताकि हमारे देश की सभी लडकिया सावधान हो जाये। ,sadness
8744,मेसेज भारतीय सभ्यता के नाम.... ,sadness
8745,"टकरा गयी.., लड़का उसी वक़्त मर गया...., लड़की बच गयी,फिर लड़की ने वो लेटर खोला......,,, तो उसके आँख से आंसू गीर पढ़े.......,,, उस लेटर में लिखा था.....,",sadness
8746,है। विचार आमंत्रित हैं ....!! ॥ जय हिन्द ॥ वंदे मातरम ॥ ,sadness
8747,Modi pm jo banna hai  बीजेपी के लोग [PERSON] को pm बनाने के लिए हद से ज्यादा गिर चुके हे। गुजरात के नेता की कार में गो मांस बारामत किया गया। ये नेता दंगे करवाने के लिए इसे किसी मंदिर में फेकना चाहता था। लेकिन अल्लाह का शुक्र हे ये अनहोनी टल गई। .,sadness
8748,Desh drohi  बीजेपी के लोग [PERSON] को pm बनाने के लिए हद से ज्यादा गिर चुके हे। गुजरात के नेता की कार में गो मांस बारामत किया गया। ये नेता दंगे करवाने के लिए इसे किसी मंदिर में फेकना चाहता था। लेकिन अल्लाह का शुक्र हे ये अनहोनी टल गई। .,sadness
8749,"भगवान! आपका बहुत-बहुत धन्यवाद, आपका प्यार इंसानों के दिलों और हाथों द्वारा न जाने कहाँ- कहाँ फैल चुका है.... ◆~अगर पसंद आये तो अपने दोस्तो को शेयर करना. P Khokhar Jatt  ",sadness
8750,". ◆~ख़ुशी और अचम्भे से उस लड़की के गालों पर आंसू टपक पड़े उसने ऊपर कि और दोनों हाथ उठा कर कहा,",sadness
8751,यार देख के उधर गड्ढा हैं .. तीसरे साल : दिखता नहीं उधर गड्ढा हैं .. चोथे साल : अंधी हैं क्या गड्ढा नहीं दिखता पांचवे साल : अरे उधर -किधर मरने जा रही हैं गड्ढा तो इधर हैं,sadness
8752,": मलेशिया के लापता विमान का मलबा देखे जाने की सूचना के बाद अमेरिकी नौसेना ने हिंद महासागर में 'ब्लैक बॉक्स डिटेक्टर' भेज [PERSON] है। अमेरिका का टोड पिंगर लोकेटर 00 समुद्र में ब्लैक बॉक्स को 00,000 फीट की गहराई तक ढूंढ निकालने की क्षमता रखता है। ",sadness
8753,माँ बाप का दिल कभी मत दुखाना दोस्तों मेरी आपसे ये हाथ जोड़कर विनती है ये पोस्ट को अपने दोस्तों के साथ जरुर शेयर करे ।। धन्यवाद आप सबका जो आपने अपना कीमती समय निकाल कर इस पोस्ट को [PERSON] Mukesh Sheoran 0000000000-0000000000  with Reena Nehra and 00...,sadness
8754,.......!!!! सर्व हिन्दू कि एक पुकार....! गौ हत्या अब नहीं स्वीकार....!! गौमाता की यह पीड़ा जन जन तक पहुँचाने के लिये केवल 0 मिनट का समय निकाल कर दोस्तों को शेयर जरुर करें......... जय गौमाता कि... जय श्री कृष्णा ... जय श्री राम ...Please save cows and value your humanity ,sadness
8755,"लाऊंगा.. वहशी हैं ये दुनिया तो क्या हुआ, तुझे मैं दुनिया की सबसे बहादुर बिटिया बनाऊंगा. मेरी इस गलती की मुझे है शर्म, घर घर जा के सबका भ्रम मिटाऊंगा बेटियां बोझ नहीं होती.. अब सारे समाज में अलख जगाऊंगा!!! Share this beautiful msg with all whether u talk to dem or not GOOD night with Prashant Gupta...",sadness
8756,"की मोहताज़ नहीं होती,बस वक़्त उसे मोहताज बना देता है",sadness
8757,कृपया~~~~~~~> कभी भी शराब पीकर और मोबाइल पर बात करते समय वाहन ना चलायें क्यूँकि आपका आनन्द किसी के लिए श्राप साबित हो सकता हैँ। इस पोस्ट को पढ़कर यदि आप 'भावुक' हुऐ हों तो 'लाइक' व 'शेयर' जरूर करें जी...................!! ~:परमात्मा आप सभी को खुश रखे जी:~..... Aarav Arora with Riya Batra and 00...,sadness
8758,"प्रतीकों पर दूध बहा पुण्‍य कमाने की चाह रखने वालों को शायद यह नहीं जानते की '' भुखे को रोटी और प्‍यासे को पानी'' पिलाने से बडा कोई दुसरा पुण्‍य इस दुनिया में हो ही नहीं सकता। ♥ जय भीम, जय भारत, जय मूलनिवासी ♥ . My Olive...",sadness
8759,प्रतीकों पर दूध बहा पुण्‍य कमाने की चाह रखने वालों को शायद यह नहीं जानते की '' भुखे को रोटी और प्‍यासे को पानी'' पिलाने से बडा कोई दुसरा पुण्‍य इस दुनिया में हो ही नहीं सकता। . My Olive...,sadness
8760,"से वो लड़की को मिलने गया...!! वो मर चुकी थी उसे कैंसर था..! और उसके पास एक ही दिन था...!! उसने एक लेटर लड़के के लिए लिखा था.....!! उसने लेटर में लिखा था....!! i know, u will do it, और तुम्हे ऐसा ही रोज करना करना होंगा....!!",sadness
8761,"उठी मेरी रूह वो मंज़र देख कर.... . जहाँ मुझे हमेशा के लिए सुलाया जा रहा था.... . मोहब्बत की इन्तहा थी जिन दिलो में मेरे लिए.... . उन्ही दिलो से आज मैं, एक पल में दूर जा रहा था...!! कवि -- न जाने कौन है .........अज्ञात",sadness
8762,अपना कीमती समय निकाल कर इस पोस्ट को [PERSON] Mukesh Sheoran 0000000000-0000000000  ,sadness
8763,"प्रियतम का और प्रियतम मेरा मथुरा में सुखी है.नही बहाना आज से आँसू मुझको कैसा [PERSON] जो उसके सुख में दुखी है, <0 Radhey Radhey <0 Love U Kanu <0",sadness
8764,....!!! माँ बाप का दिल कभी मत दुखाना दोस्तों मेरी आपसे ये हाथ जोड़कर विनती है ये पोस्ट को अपने दोस्तों के साथ जरुर शेयर करे ।। धन्यवाद आप सबका जो आपने अपना कीमती समय निकाल कर इस पोस्ट को [PERSON] Mukesh Sheoran 0000000000-0000000000  with Renu Walia and 00...,sadness
8765,दोस्तों ....!!! माँ बाप का दिल कभी मत दुखाना दोस्तों मेरी आपसे ये हाथ जोड़कर विनती है ये पोस्ट को अपने दोस्तों के साथ जरुर शेयर करे ।। धन्यवाद आप सबका जो आपने अपना कीमती समय निकाल कर इस पोस्ट को [PERSON] Mukesh Sheoran 0000000000-0000000000  with Renu Walia...,sadness
8766,का दिल कभी मत दुखाना दोस्तों मेरी आपसे ये हाथ जोड़कर विनती है ये पोस्ट को अपने दोस्तों के साथ जरुर शेयर करे ।। धन्यवाद आप सबका जो आपने अपना कीमती समय निकाल कर इस पोस्ट को [PERSON] Mukesh Sheoran 0000000000-0000000000  ,sadness
8767,....!!! माँ बाप का दिल कभी मत दुखाना दोस्तों मेरी आपसे ये हाथ जोड़कर विनती है ये पोस्ट को अपने दोस्तों के साथ जरुर शेयर करे ।। धन्यवाद आप सबका जो आपने अपना कीमती समय निकाल कर इस पोस्ट को [PERSON] Mukesh Sheoran 0000000000-0000000000  with Priyanshu Sharma and...,sadness
8768,बेटन के साथ,sadness
8769,आत्मा की शान्ति के लिए भगवान् से प्राथना करे,sadness
8770,"कहते है हम मुस्कुराते बहोत है, और हम थक गए दर्द छुपाते छुपाते..",sadness
8771,".........!! तब लड़का कहता है......... मेरा वादा था तेरे हर वादे के पीछे, मै मिलुँगा तुझे हर दरवाजे के पीछे, पर तुने ही मुड़ कर नहीं देखा, इक और जनाजा था तेरे जनाजे के पीछे.......!! ........ I Love You Sona ............... ",sadness
8772, ♥♥बेटी अनमोल है इसे बचाइए♥♥ jago india jago................ . .ab to had ho gyi.......... . aarohi.........,sadness
8773,"will be missed each moment. All of Miss u sir............!! कमेंट करके अपनी प्रतिक्रिया देवे ! देकते है कितने लाइक करते है अपने गुरूजी के लिए .........!! Lalit Kachhwaha, Foolaram Choudhary, Ganpat Choudhary, Karan Singh Rathore, Dheeraj Upadhyay, Nanu Ram Choudhary, Niranjan Upadhyay with...",sadness
8774,"मेरे जनाजे के पीछे.........!! तब लड़का कहता है......... मेरा वादा था तेरे हर वादे के पीछे, मै मिलुँगा तुझे हर दरवाजे के पीछे, पर तुने ही मुड़ कर नहीं देखा, इक और जनाजा था तेरे जनाजे के पीछे.......!! ........ I Love You Sona ............... ",sadness
8775,"be missed each moment. All of Miss u sir............!! कमेंट करके अपनी प्रतिक्रिया देवे ! देकते है कितने लाइक करते है अपने गुरूजी के लिए .........!! Lalit Kachhwaha, Foolaram Choudhary, Ganpat Choudhary, Karan Singh Rathore, Dheeraj Upadhyay, Nanu Ram Choudhary, Niranjan Upadhyay with DrSohan...",sadness
8776,आपका दायित्व है I with Rajnath Singh,sadness
8777,चाहे वो अमित शाह हो या कोई और लेकिन हम अहिंसा के मार्ग पर है और अहिंसा के बल से ही हम बनारस ही नहीं सारे भारत में फतह हासिल करेगे ........... !! जय हिन्द ...,sadness
8778,नहीं सारे भारत में फतह हासिल करेगे ........... !! जय हिन्द ...,sadness
8779,हासिल करेगे ........... !! जय हिन्द ...,sadness
8780,"बात ना समझा सके वो गधा होता है। विद्यार्थी: सर, क्या मतलब? मैं कुछ समझा नहीं। ",sadness
8781,", इसके बजाय तो बाँझ रह जाना अच्छा होता है ! इसको इतना शेयर करो कि कोई हरामी औलाद यह पढ़े तो शाला जाग जाये ! यह पोस्ट मेरे दिल को छू गई है & आपके दिल की मैं कह नहीं सकता",sadness
8782,नही !! प्यार तो आप अपने दोस्त को एक छोटा सा msg भेजते है सिर्फ इसलिए की उसे पढ़ कर उसके चेहरे पे छोटी सी एक मुस्कान आये !! दोस्तों प्यार तो वास्तव में एक दुसरे की देखभाल करने का नाम है !! अगर msg अच्छा लगा तो अपने सभी मित्रो में शेयर करे !!  ,sadness
8783,"जिन्दगी बस एक पल की मोहताज़ नहीं होती,बस वक़्त उसे मोहताज बना देता है",sadness
8784,"Good Evening Frnds :)  समेट कर ले जाओ अपने झूठे वादों के अधूरे क़िस्से, अगली मोहब्बत में तुम्हे फिर इनकी ज़रूरत पड़ेगी! <0 SnC शुभ संध्या :) .",sadness
8785,विश्वास है और मुझे तुम में आस्था है। आखिरकार मेरा दूसरा नाम... आस्था और विश्वास ही तो है। . . . तुम्हारा ईश्वर...  ,sadness
8786,"चाहते है इसलिए आज तक सर ने शादी नही की... लङकी Emocation हो गयी यह है प्यार...! जिन्दगी बस एक पल की मोहताज़ नहीं होती, बस वक़्त उसे मोहताज बना देता है.... प्यार को समझे और उसे महत्व दे उसे तोले नहीं... क्योकि प्यार अनमोल है............. ",sadness
8787,"दहेज़ प्रथा एक अभिशाप है, ना जाने कितनी मौते इस दहेज़ प्रथा के कारण होती है ! आप सब से विनती है, दहेज़ ना तो लें और ना ही दें। Comment this post ",sadness
8788,Nation..!! नारी का सम्मान तभी होगा जब हम सबके अंदर इंसानियत जागेगी ..बदलाव का एक पहल हमसे शुरू हो और फिर क्या देर लगेगी कारवां बनने म  ,sadness
8789,"मेरी बर्बादी पर तू कोई मलाल ना करना, भूल जाना मुझे, मेरा ख्याल ना करना, हम तेरी ख़ुशी के लिए कफ़न ओढ़ लेंगे, पर तू मेरी लाश से कोई सवाल मत करना",sadness
8790,"एक सलाह दूँ! एक तेजाब का तालाब बनवाओ फिर उसमे मुझसे छलांग लगवाओ जब पूरी जल जाउंगी मैं फिर प्यार तुम्हारा गहरा होगा और सच्चा होगा .... एक दुआ है ... अगले जन्म मैं तुम्हारी,बेटी बनू और तुम जेसा सच्चा",sadness
8791,"बिटियाँ बनाऊंगा.. मेरी इस गलती की मुझे हैं शर्म, घर घर जाके सबका भ्रम मिटाऊंगा बेटियां बोझ नहीं होती.. अब सारे समाज में अलख जगाऊंगा If u have an girl chid... If u respect the girls.. Then I heartly request pls fwd this msg to all of ur contacts..",sadness
8792,"ही रहने वाले पुलिसकर्मी सबक तों ले ही सकते हैं, चाहे वह कितना बड़ा और कितना बड़ा पुलिस कार्मिक क्यों ना हो ! : खाकी पहनने के बाद इंसान कहाँ गुम हो जाता है ?...",sadness
8793,"क्या हुआ, तुझे बहादुर बिटियाँ बनाऊंगा.. मेरी इस गलती की मुझे हैं शर्म, घर घर जाके सबका भ्रम मिटाऊंगा बेटियां बोझ नहीं होती.. अब सारे समाज में अलख जगाऊंगा If u have an girl chid... If u respect the girls.. Then I heartly request pls fwd this msg to all of ur contacts..",sadness
8794,का इंतज़ाम... अगर देखलो इनके बाथरूम/शौचालय तो और भी हो जायेंगे परेशान...,sadness
8795,आती। इसीलिए दोस्तों देश कि मुद्रा का सम्मान करे और नोटों पर कुछ भी न लिखे देश का भविष्य़ अब आपके हाथो में है। इस जानकारी को जरुर अपने दोस्तों के साथ Share करे। और अपना सहयोग दे जय भारत  ,sadness
8796,जल्दी भी क्या थी कि बिना बताये ही चले गए! - Uday Mittal ,sadness
8797,"तो क्या हुआ, तुझे बहादुर बिटियाँ बनाऊंगा.. मेरी इस गलती की मुझे हैं शर्म, घर घर जाके सबका भ्रम मिटाऊंगा बेटियां बोझ नहीं होती.. अब सारे समाज में अलख जगाऊंगा If u have an girl chid... If u respect the girls.. Then I heartly request pls fwd this msg to all of ur contacts..",sadness
8798,है आपके दो पल ... किसी की जिन्दगी बन जाए.... .. ... .. .. दोस्तों इस कहानी को जरुर शेयर करे... Yehै 00 लोगो को भेजो 00 घंटे के अंदर अच्छी खबर आयेगी डीलेट कीया तो 00 साल तक परेशान हो जावोगे इस का अपमान मत करना ये मजाक नही. Real story ,sadness
8799,"farmaiyega...0 line kehna chahta hu........ .. .. .. .. किसी की गलतियों को बेनक़ाब ना कर, 'खुदा' बैठा है, तू हिसाब ना कर. Aabid Saifi. ..   ",sadness
8800,"Like  जिस दिन तिरंगे बेचने को सड़क पर कोई बच्चा ना मिले, समझ लेना हम 'आज़ाद' हो गए... Jai hind. BABA BLESS To All..!!!(Sai.Sevak) . HAPPY BABA'S DAY Rakh Hausla Khud Par SAI K Bande Wo Hasin Manzar Bhi Ayega, Pyase Ke Pas Chalke Khud Samunder Bhi...",sadness
8801,"Shiv Kumar  आमतौरपर ये बच्चे चना-सेंग बेचते या फिर हाथ फैलाकर भिक मांगते दिखाई देते है, मगर 00 अगस्त के दो-तीन दिन पहले से ही भारत झंडा बेचतेे है.... आझादी के 00साल बाद भी अपने देश का ‘भविष्य' भिक मांग रहा है, तो क्या ये आझादी उन बच्चों की भी है...???? with Mohammad Sajid Hussain...",sadness
8802,!t's me! Guddu Smarty  सस्ता सा कोई इलाज़ बता दो इस मोह्ब्बत का ..!,sadness
8803,".. माँ-बाप का कर्ज हम कभी नही चूका सकत.. हमारी प्याज का अंदाज़ भी अलग है दोस्तों, कभी समंदर को ठुकरा देते है, तो कभी आंसू तक पी जाते है..!!!",sadness
8804,"मोहताज़ नहीं होती,बस वक़्त उसे मोहताज बना देता है",sadness
8805,Pl see realty.  ARVIND KEJRIWAL ONLINE SENA जिस देस मे लाखो बच्चे रात को भूखे सोते हो क्या वहा स्वतन्त्रता दिवस पर करोड़ो रुपए खरचना सही है,sadness
8806,औन्दी शरम। ------------------------- जय राम जी की। -------------------------   ,sadness
8807,"JAI HIND JAI BHARAT JAI JAVAN JAI KISAN JAI SAMAJWAS  दोस्तो आज वेलनटाइम डे है,लेकिन आप को मालूम होगा कि आज 00 फरवरी को भगत सिहं,राजगुरु, सुखदेव जैसे देशभक्त को लाहौर में फाँसी ki saja sunai गयी थी। इस लिए आज सभी वेलनटाइम डे ना बोलकर जय हिन्द बोले। जय हिन्द। with Shivani Soni and...",sadness
8808,तक किरण को न्याय नहीं दे सका. यह लड़ाई कब तक चलेगी यह कह पाना मुश्किल है लेकिन जिस तरह जनमानस सड़कों पर उतरा है उससे यही लग रहा है कि जल्दी ही इस पर फैसला मिलेगा ,sadness
8809,. यह लड़ाई कब तक चलेगी यह कह पाना मुश्किल है लेकिन जिस तरह जनमानस सड़कों पर उतरा है उससे यही लग रहा है कि जल्दी ही इस पर फैसला मिलेगा ,sadness
8810,"होगा वो होकर रहेगा, तु कलकी फिकर मे अपनी आज की हसी बर्बाद न कर... हंस मरते हुये भी गाता है और मोर नाचते हुये भी रोता है.... ये जिंदगी का फंडा है बॉस दुखो वाली रात निंद नही आती और खुशी वाली रात .कौन सोता है... Happy happy kiss day frndssss... ",sadness
8811,दे सका. यह लड़ाई कब तक चलेगी यह कह पाना मुश्किल है लेकिन जिस तरह जनमानस सड़कों पर उतरा है उससे यही लग रहा है कि जल्दी ही इस पर फैसला मिलेगा ,sadness
8812,अंग्रेज़ियत हो गई है और खून उनके अंदर चंगेज़ की दौड़ रही है ... बड़े बड़े पार्कों गार्डन में बिअर बार खुलेआम नंगा अंग्रेज़ों जैसा नंगा प्यार और बदायूं जैसे जगहों पर चंगेज़ी बलात्कार देखने को मिल रहा है और ... और ये यह साबित कर रही है की हम अंग्रेजी चंगेज़ी मानसिकता से अभी तक नहीं उबरे है .. with Veer Roy and...,sadness
8813,"हैवानोँ ने, लूट ली अस्मत बिटिया की.... कोई मुझे बतलाए जरा, क्या गलती थी उस गुड़िया की.... माँ बाबा के सपनोँ की अब, कौन करेगा भरपाई.... ???",sadness
8814,जाते है पर असली काम तो इस बच्चे के पिता करते है जिसकी वजह से हमें भोजन मिलता है ! फिर हम सबने भी जोर से तालिय बजाई.... आज जब लाखो रूपये वेतन पाने वालो को कार में बैठ के शौपिंग करते देखता हूँ और किसानो के आत्महत्या करने की खबरें पढता हूँ तो मुझे वो गुरु जी बहुत याद आते है ! Bhupendr kushwaha with...,sadness
8815,जानवरों ! वापिस इंसान बन जाओ ... परमात्मा भी शर्मिंदा होगा अब तो !!,sadness
8816,@Bapuji : hume aapse pyaar kitna ye hhum nahi jante.....magar ji nahi sakte tumhare binaa...:(  मेरी जिंदगी मैं क्या था तेरी बंदगी से पाहेले मैं बुझा हुआ [PERSON] था तेरी बंदगी से पाहेले.........,sadness
8817,"करने पर मजबूर करते है,,,ADDRESS & CONTACT NUMBER HIDDEN in Gurgaon, India",sadness
8818,... किसी की जिन्दगी बन जाए.... .. ... .. ..frieNds......... ,sadness
8819,के मद्देनजर करछना विधानसभा का विपुल को पार्टी ने प्रभारी बनाया था। हत्या के पीछे एक दबंग सपा राजनीतिक शख्सियत के गुर्गों का हाथ बताया जा रहा है। देख लो दोस्तों अगर दुबारा से कांग्रेस या सेक्युलर पार्टी वापस आ गया तो हिन्दुओ का मरना तो तय हे,sadness
8820,Child..!!Save The Nation..!! नारी का सम्मान तभी होगा जब हम सबके अंदर इंसानियत जागेगी ..बदलाव का एक पहल हमसे शुरू हो और फिर क्या देर लगेगी कारवां बनने म  ,sadness
8821,है ,sadness
8822,"हुआ करता था और आज 00 को पार कर गया तो हम रोते क्यूँ हैं ?आइये विदेशी अपनाएँ, अपने हाथों से अपनी किस्मत फोड़े और 0 डॉलर को 000 रु. तक पहुँचाएँ ... स्वदेश का नुकसान करवाएँ और विदेशी कम्पनियों का लाभ ही लाभ करवाएँ !! ",sadness
8823,“...... आखँ से आसू आने लग गए दोस्तों ....!!! माँ बाप का दिल कभी मत दुखाना दोस्तों मेरी आपसे ये हाथ जोड़कर विनती है ये पोस्ट को अपने दोस्तों के साथ जरुर शेयर करे ।। धन्यवाद आप सबका जो आपने अपना कीमती समय निकाल कर इस पोस्ट को [PERSON]  ,sadness
8824,"नेताओं से लेकर शशि थरूर तक ने श्रद्धांजलि अर्पित की. वास्तव में मित्रों ! दूर दूर का कोई वास्ता नहीं किन्तु आँसू तो मेरे भी नहीं रुक रहे. आपको पता है रूद्र ने अपने ट्विटर account के Bio में क्या लिखा हुआ था? -- 'हिन्दू तन मन, हिन्दू जीवन, रग रग हिन्दू मेरा परिचय",sadness
8825,"शशि थरूर तक ने श्रद्धांजलि अर्पित की. वास्तव में मित्रों ! दूर दूर का कोई वास्ता नहीं किन्तु आँसू तो मेरे भी नहीं रुक रहे. आपको पता है रूद्र ने अपने ट्विटर account के Bio में क्या लिखा हुआ था? -- 'हिन्दू तन मन, हिन्दू जीवन, रग रग हिन्दू मेरा परिचय",sadness
8826,आगे शेयर कर दो बड़ी मेहनत से बनाया है. ,sadness
8827,पहले इसे आगे शेयर कर दो बड़ी मेहनत से बनाया है. ,sadness
8828,Good Evng Frnd :)  उदासी तुम पर बीतेगी तो तुम भी जान जाओगी कोई नज़र-अंदाज़ करता है तो कितना दर्द होता है! <0 SnC .,sadness
8829,दे दो तुम जीवन हो प्राण हो !! !! ॐ साँईं राम !! R.K.Rammy ,sadness
8830,"दर, श्रद्धा सबुरी लगता है || ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ दो शब्द अपनी प्यारी माँ के लिए जरुर लिखे........  ",sadness
8831,"लेकिन, जरा संभल के चलना तूफान बहुत हैं,, वक्त पे न पहचाने कोई ये अलग बात, वैसे तो शहर में अपनी पहचान बहुत हैं।।। ",sadness
8832,"उसका पर्स चोरी हो गया था । ऐसे ही जिन्दगी में कई अहम रिश्ते और दोस्त होते है, जिनका महत्व हमें तब समझ आता है। जब वो नहीं होते। प्यार बाँटिये नफरत कहाँ तक ढ़ो पायेंगे। रिश्तो की अहमियत को समझिये। ",sadness
8833,"इसके दर्दनाक दृश्य का अनुमान इससे अधिक और कैसे लगाया जा सकता है कि जिस डॉक्टर ने यह गर्भपात किया था और जिसने मात्र कौतूहलवश इसकी फिल्म बनवा ली थी, उसने जब स्वयं इस फिल्म को देखा तो वह अपना क्लीनिक छोड़कर चला गया और फिर वापस नहीँ आया ! —  ",sadness
8834,Jaago  मित्रों | क्या हम अपने सामाजिक एवं नैतिक मूल्यों के प्रति उदासीन नही होते जा रहे ??? .,sadness
8835,तुम्हें प्यार करता हूं,sadness
8836,"दर्दनाक दृश्य का अनुमान इससे अधिक और कैसे लगाया जा सकता है कि जिस डॉक्टर ने यह गर्भपात किया था और जिसने मात्र कौतूहलवश इसकी फिल्म बनवा ली थी, उसने जब स्वयं इस फिल्म को देखा तो वह अपना क्लीनिक छोड़कर चला गया और फिर वापस नहीँ आया ! —  ",sadness
8837,बनाकर मैने जीवो की रक्षा करने प्राणी जगत के मरतु लोक में जिसके उपर विस्वास क्या वो ही गदार निकला और मेरे बच्चो को खा गया और संसार का संतुलन बिगाड़ [PERSON] जिससे सारे संसार में कोतुहल मचा [PERSON] उस मानव को क्या सजा दू। े ,sadness
8838,भण्डार बनाकर मैने जीवो की रक्षा करने प्राणी जगत के मरतु लोक में जिसके उपर विस्वास क्या वो ही गदार निकला और मेरे बच्चो को खा गया और संसार का संतुलन बिगाड़ [PERSON] जिससे सारे संसार में कोतुहल मचा [PERSON] उस मानव को क्या सजा दू। े ,sadness
8839,"तो क्या हुआ, तुझे मैं दुनिया की सबसे बहादुर बिटिया बनाऊंगा. मेरी इस गलती की मुझे है शर्म, घर घर जा के सबका भ्रम मिटाऊंगा बेटियां बोझ नहीं होती.. अब सारे समाज में अलख जगाऊंगा.............. Plz Save the Girl..... Om Sai Ram... Neha Saxena.... Plz If You Agree Than Like and Share... with Hvan Ngo...",sadness
8840,प्राणी जगत के मरतु लोक में जिसके उपर विस्वास क्या वो ही गदार निकला और मेरे बच्चो को खा गया और संसार का संतुलन बिगाड़ [PERSON] जिससे सारे संसार में कोतुहल मचा [PERSON] उस मानव को क्या सजा दू। े ,sadness
8841,गंदगी का ढेर बन गए हैं। कहने को तो लोकतंत्र में हम मालिक हैं। लेकिन सच्चाई ये है कि इसमें हमारी भूमिका सिर्फ 0 साल में एक बार वोट देने तक ही सीमित है और अगले 0 साल हम नेताओं और असफरों के सामने गिड़गिड़ाते रहते हैं जो हमारी एक नहीं सुनते।  ,sadness
8842,"दुनिया तो क्या हुआ, तुझे मैं दुनिया की सबसे बहादुर बिटिया बनाऊंगा. मेरी इस गलती की मुझे है शर्म, घर घर जा के सबका भ्रम मिटाऊंगा बेटियां बोझ नहीं होती.. अब सारे समाज में अलख जगाऊंगा.............. Plz Save the Girl..... Om Sai Ram... Neha Saxena.... Plz If You Agree Than Like and Share... with Hvan...",sadness
8843,"का अंदाज़ भी अलग है दोस्तों, कभी समंदर को ठुकरा देते है, तो कभी आंसू तक पी जाते है..!!!",sadness
8844,had just earnd 000 rupees in the whole day. सभी कह रहे हैं [PERSON] का [PERSON] है। मान लिया की [PERSON] का [PERSON] है। [PERSON] के [PERSON] में जनता की कोई औकात नहीं।,sadness
8845,Hindustan Ko jashwantsinh ji ki kami hamesa rahegi.... Hamari sauvedna inke pariwar ke prati..... Divangat ko sarddha suman arpan...  भाजपा के पुर्व दिग्गज नेता श्री जसवंतसिंह जी का निधन । राजस्थान कि माटी के लाल को शत् शत् नमन । .,sadness
8846,"सोते हुए देश को जगाओ !! और इस गोरी मेम को हटा कर मुझे गद्दी पर बिठाओ !! अरे, मै हिन्दी हूँ मुझसे मत डरो हर भाषा को लेकर चलती हूँ !! और सबके साथ दीपावली के दीपक- सा जलती हूँ !! .. .. .. ..  ",sadness
8847,"'रविवार' अब नहीं आता...।।। वो एक रुपये किराए की साईकिल लेके, दोस्तों के साथ गलियों में रेस लगाना! अब हर वार 'सोमवार' है काम, ऑफिस, बॉस, बीवी, बच्चे; बस ये जिंदगी है। दोस्त से दिल की बात का इज़हार नहीं हो पाता। बचपन वाला वो 'रविवार' अब नहीं आता...।।। बचपन वाला वो 'रविवार' अब नहीं आता...।।। with...",sadness
